a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100201E+03   0.423991E-03   0.549380E-03   0.868394E-03   0.113828E-02   0.419074E-03   0.256049E-02   0.229971E-05   0.292790E-03   0.184277E+03   0.000000E+00   0.000000E+00   0.184277E+03  -0.368554E+03
   0.100201E+03   0.423991E-03   0.549380E-03   0.868394E-03   0.113828E-02   0.419074E-03   0.319870E-02   0.229971E-05   0.292790E-03   0.183480E+03   0.000000E+00   0.000000E+00   0.183480E+03  -0.366960E+03
   0.100201E+03   0.423991E-03   0.935308E-03   0.868394E-03   0.113828E-02   0.419074E-03   0.319870E-02   0.229971E-05   0.292790E-03   0.182692E+03   0.000000E+00   0.000000E+00   0.182692E+03  -0.365384E+03
   0.100201E+03   0.423991E-03   0.694826E-03   0.868394E-03   0.113828E-02   0.419074E-03   0.499991E-02   0.298709E-03   0.292790E-03   0.181650E+03   0.000000E+00   0.000000E+00   0.181650E+03  -0.363300E+03
   0.100201E+03   0.423991E-03   0.694826E-03   0.868394E-03   0.113828E-02   0.419074E-03   0.129746E-01   0.298709E-03   0.292790E-03   0.177896E+03   0.000000E+00   0.000000E+00   0.177896E+03  -0.355792E+03
   0.100201E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.113828E-02   0.419074E-03   0.137698E-01   0.298709E-03   0.292790E-03   0.177435E+03   0.000000E+00   0.000000E+00   0.177435E+03  -0.354870E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.113828E-02   0.845640E-03   0.312226E-02   0.298709E-03   0.292790E-03   0.182644E+03   0.000000E+00   0.000000E+00   0.182644E+03  -0.365288E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.113828E-02   0.845640E-03   0.312226E-02   0.298709E-03   0.767833E-03   0.181826E+03   0.000000E+00   0.000000E+00   0.181826E+03  -0.363652E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.113828E-02   0.845640E-03   0.312226E-02   0.298709E-03   0.767833E-03   0.181826E+03   0.000000E+00   0.000000E+00   0.181826E+03  -0.363652E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.602560E-03   0.845640E-03   0.227211E-02   0.298709E-03   0.767833E-03   0.183441E+03   0.000000E+00   0.000000E+00   0.183441E+03  -0.366882E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.602560E-03   0.845640E-03   0.227211E-02   0.298709E-03   0.767833E-03   0.183441E+03   0.000000E+00   0.000000E+00   0.183441E+03  -0.366882E+03
   0.100691E+03   0.423991E-03   0.694826E-03   0.994312E-03   0.602560E-03   0.845640E-03   0.262794E-02   0.298709E-03   0.767833E-03   0.182943E+03   0.000000E+00   0.000000E+00   0.182943E+03  -0.365886E+03
   0.100691E+03   0.423991E-03   0.756820E-03   0.994312E-03   0.602560E-03   0.845640E-03   0.262794E-02   0.298709E-03   0.767833E-03   0.182820E+03   0.000000E+00   0.000000E+00   0.182820E+03  -0.365640E+03
   0.100691E+03   0.423991E-03   0.756820E-03   0.994312E-03   0.117756E-02   0.845640E-03   0.262794E-02   0.298709E-03   0.767833E-03   0.182254E+03   0.000000E+00   0.000000E+00   0.182254E+03  -0.364508E+03
   0.100691E+03   0.423991E-03   0.756820E-03   0.994312E-03   0.117756E-02   0.845640E-03   0.180194E-02   0.298709E-03   0.767833E-03   0.183490E+03   0.000000E+00   0.000000E+00   0.183490E+03  -0.366980E+03
   0.100691E+03   0.423991E-03   0.756820E-03   0.994312E-03   0.117756E-02   0.845640E-03   0.180194E-02   0.298709E-03   0.767833E-03   0.183490E+03   0.000000E+00   0.000000E+00   0.183490E+03  -0.366980E+03
   0.100691E+03   0.423991E-03   0.756820E-03   0.994312E-03   0.117756E-02   0.845640E-03   0.180194E-02   0.298709E-03   0.767833E-03   0.183490E+03   0.000000E+00   0.000000E+00   0.183490E+03  -0.366980E+03
   0.998850E+02   0.423991E-03   0.756820E-03   0.994312E-03   0.117756E-02   0.845640E-03   0.180194E-02   0.298709E-03   0.767833E-03   0.183483E+03   0.000000E+00   0.000000E+00   0.183483E+03  -0.366966E+03
   0.998850E+02   0.423991E-03   0.756820E-03   0.425273E-03   0.117756E-02   0.845640E-03   0.175659E-02   0.298709E-03   0.767833E-03   0.184156E+03   0.000000E+00   0.000000E+00   0.184156E+03  -0.368312E+03
   0.998850E+02   0.423991E-03   0.756820E-03   0.609516E-03   0.117756E-02   0.462910E-02   0.175659E-02   0.298709E-03   0.767833E-03   0.179052E+03   0.000000E+00   0.000000E+00   0.179052E+03  -0.358104E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.609516E-03   0.117756E-02   0.462910E-02   0.175659E-02   0.298709E-03   0.767833E-03   0.179481E+03   0.000000E+00   0.000000E+00   0.179481E+03  -0.358962E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.609516E-03   0.117756E-02   0.426968E-02   0.175659E-02   0.157196E-03   0.767833E-03   0.179741E+03   0.000000E+00   0.000000E+00   0.179741E+03  -0.359482E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.609516E-03   0.958858E-03   0.426968E-02   0.175659E-02   0.157196E-03   0.767833E-03   0.180064E+03   0.000000E+00   0.000000E+00   0.180064E+03  -0.360128E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.609516E-03   0.958858E-03   0.426968E-02   0.834808E-03   0.157196E-03   0.767833E-03   0.181648E+03   0.000000E+00   0.000000E+00   0.181648E+03  -0.363296E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.127980E-02   0.958858E-03   0.426968E-02   0.834808E-03   0.157196E-03   0.767833E-03   0.180485E+03   0.000000E+00   0.000000E+00   0.180485E+03  -0.360970E+03
   0.998850E+02   0.423991E-03   0.522284E-03   0.126076E-02   0.958858E-03   0.426968E-02   0.834808E-03   0.157196E-03   0.842349E-03   0.180344E+03   0.000000E+00   0.000000E+00   0.180344E+03  -0.360688E+03
   0.998850E+02   0.312362E-02   0.522284E-03   0.126076E-02   0.958858E-03   0.321246E-02   0.834808E-03   0.157196E-03   0.842349E-03   0.176706E+03   0.000000E+00   0.000000E+00   0.176706E+03  -0.353412E+03
   0.998850E+02   0.244427E-02   0.522284E-03   0.126076E-02   0.109602E-02   0.321246E-02   0.107531E-02   0.157196E-03   0.842349E-03   0.177047E+03   0.000000E+00   0.000000E+00   0.177047E+03  -0.354094E+03
   0.998850E+02   0.244427E-02   0.522284E-03   0.126076E-02   0.109602E-02   0.321246E-02   0.107531E-02   0.157196E-03   0.842349E-03   0.177047E+03   0.000000E+00   0.000000E+00   0.177047E+03  -0.354094E+03
   0.998850E+02   0.231626E-02   0.522284E-03   0.126076E-02   0.109602E-02   0.321246E-02   0.107531E-02   0.157196E-03   0.375146E-03   0.178186E+03   0.000000E+00   0.000000E+00   0.178186E+03  -0.356372E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.375146E-03   0.185575E+03   0.000000E+00   0.000000E+00   0.185575E+03  -0.371150E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.375146E-03   0.185575E+03   0.000000E+00   0.000000E+00   0.185575E+03  -0.371150E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.185689E+03   0.000000E+00   0.000000E+00   0.185689E+03  -0.371378E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.185689E+03   0.000000E+00   0.000000E+00   0.185689E+03  -0.371378E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.185689E+03   0.000000E+00   0.000000E+00   0.185689E+03  -0.371378E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.126076E-02   0.109602E-02   0.772546E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.185689E+03   0.000000E+00   0.000000E+00   0.185689E+03  -0.371378E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.383680E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.182022E+03   0.000000E+00   0.000000E+00   0.182022E+03  -0.364044E+03
   0.998850E+02   0.490522E-03   0.522284E-03   0.162159E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.157196E-03   0.213146E-03   0.185041E+03   0.000000E+00   0.000000E+00   0.185041E+03  -0.370082E+03
   0.100945E+03   0.138625E-02   0.522284E-03   0.180956E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.140727E-02   0.213146E-03   0.180946E+03   0.000000E+00   0.000000E+00   0.180946E+03  -0.361892E+03
   0.100945E+03   0.138625E-02   0.522284E-03   0.186913E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.279956E-03   0.213146E-03   0.182783E+03   0.000000E+00   0.000000E+00   0.182783E+03  -0.365566E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.186913E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.279956E-03   0.213146E-03   0.182829E+03   0.000000E+00   0.000000E+00   0.182829E+03  -0.365658E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.340086E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.279956E-03   0.213146E-03   0.180713E+03   0.000000E+00   0.000000E+00   0.180713E+03  -0.361426E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.308361E-02   0.109602E-02   0.221880E-03   0.107531E-02   0.328199E-02   0.213146E-03   0.176332E+03   0.000000E+00   0.000000E+00   0.176332E+03  -0.352664E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.308361E-02   0.192539E-02   0.221880E-03   0.107531E-02   0.328199E-02   0.213146E-03   0.174970E+03   0.000000E+00   0.000000E+00   0.174970E+03  -0.349940E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.242280E-02   0.192539E-02   0.430227E-03   0.107531E-02   0.181342E-02   0.213146E-03   0.178132E+03   0.000000E+00   0.000000E+00   0.178132E+03  -0.356264E+03
   0.999426E+02   0.138625E-02   0.522284E-03   0.242280E-02   0.115923E-02   0.844078E-04   0.107531E-02   0.120468E-02   0.417781E-03   0.179996E+03   0.000000E+00   0.000000E+00   0.179996E+03  -0.359992E+03
   0.100498E+03   0.138625E-02   0.522284E-03   0.242280E-02   0.238150E-02   0.844078E-04   0.107531E-02   0.120468E-02   0.417781E-03   0.178195E+03   0.000000E+00   0.000000E+00   0.178195E+03  -0.356390E+03
   0.100498E+03   0.138625E-02   0.522284E-03   0.242280E-02   0.209814E-02   0.149452E-02   0.107531E-02   0.120468E-02   0.417781E-03   0.177299E+03   0.000000E+00   0.000000E+00   0.177299E+03  -0.354598E+03
   0.100498E+03   0.138625E-02   0.522284E-03   0.242280E-02   0.209814E-02   0.149452E-02   0.121395E-02   0.120468E-02   0.417781E-03   0.177063E+03   0.000000E+00   0.000000E+00   0.177063E+03  -0.354126E+03
   0.100498E+03   0.138625E-02   0.522284E-03   0.198068E-02   0.209814E-02   0.149452E-02   0.121395E-02   0.203565E-03   0.417781E-03   0.179232E+03   0.000000E+00   0.000000E+00   0.179232E+03  -0.358464E+03
   0.100498E+03   0.138625E-02   0.522284E-03   0.926411E-03   0.209814E-02   0.149452E-02   0.790266E-03   0.203565E-03   0.417781E-03   0.181763E+03   0.000000E+00   0.000000E+00   0.181763E+03  -0.363526E+03
   0.100498E+03   0.138625E-02   0.131979E-03   0.926411E-03   0.209814E-02   0.149452E-02   0.790266E-03   0.203565E-03   0.417781E-03   0.181707E+03   0.000000E+00   0.000000E+00   0.181707E+03  -0.363414E+03
   0.100498E+03   0.138625E-02   0.131979E-03   0.926411E-03   0.209814E-02   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.182636E+03   0.000000E+00   0.000000E+00   0.182636E+03  -0.365272E+03
   0.100498E+03   0.138625E-02   0.131979E-03   0.926411E-03   0.209814E-02   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.182636E+03   0.000000E+00   0.000000E+00   0.182636E+03  -0.365272E+03
   0.100498E+03   0.138625E-02   0.131979E-03   0.926411E-03   0.209814E-02   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.182636E+03   0.000000E+00   0.000000E+00   0.182636E+03  -0.365272E+03
   0.996645E+02   0.138625E-02   0.131979E-03   0.926411E-03   0.899053E-03   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.184300E+03   0.000000E+00   0.000000E+00   0.184300E+03  -0.368600E+03
   0.996645E+02   0.138625E-02   0.131979E-03   0.684478E-04   0.899053E-03   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.184130E+03   0.000000E+00   0.000000E+00   0.184130E+03  -0.368260E+03
   0.996645E+02   0.138625E-02   0.131979E-03   0.684478E-04   0.899053E-03   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.184130E+03   0.000000E+00   0.000000E+00   0.184130E+03  -0.368260E+03
   0.996645E+02   0.138625E-02   0.131979E-03   0.684478E-04   0.899053E-03   0.609980E-03   0.125755E-02   0.203565E-03   0.417781E-03   0.184130E+03   0.000000E+00   0.000000E+00   0.184130E+03  -0.368260E+03
   0.996645E+02   0.138625E-02   0.131979E-03   0.684478E-04   0.899053E-03   0.609980E-03   0.125755E-02   0.251037E-03   0.417781E-03   0.184148E+03   0.000000E+00   0.000000E+00   0.184148E+03  -0.368296E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.684478E-04   0.899053E-03   0.609980E-03   0.125755E-02   0.251037E-03   0.417781E-03   0.184444E+03   0.000000E+00   0.000000E+00   0.184444E+03  -0.368888E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.899053E-03   0.609980E-03   0.125755E-02   0.251037E-03   0.348427E-04   0.185062E+03   0.000000E+00   0.000000E+00   0.185062E+03  -0.370124E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.899053E-03   0.499621E-03   0.125755E-02   0.251037E-03   0.348427E-04   0.185116E+03   0.000000E+00   0.000000E+00   0.185116E+03  -0.370232E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.899053E-03   0.499621E-03   0.125755E-02   0.251037E-03   0.348427E-04   0.185116E+03   0.000000E+00   0.000000E+00   0.185116E+03  -0.370232E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.899053E-03   0.499621E-03   0.125755E-02   0.251037E-03   0.348427E-04   0.185116E+03   0.000000E+00   0.000000E+00   0.185116E+03  -0.370232E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.899053E-03   0.499621E-03   0.125755E-02   0.251037E-03   0.381962E-03   0.184988E+03   0.000000E+00   0.000000E+00   0.184988E+03  -0.369976E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.722450E-03   0.499621E-03   0.125755E-02   0.251037E-03   0.381962E-03   0.185127E+03   0.000000E+00   0.000000E+00   0.185127E+03  -0.370254E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.722450E-03   0.499621E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.185966E+03   0.000000E+00   0.000000E+00   0.185966E+03  -0.371932E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.722450E-03   0.499621E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.185966E+03   0.000000E+00   0.000000E+00   0.185966E+03  -0.371932E+03
   0.996645E+02   0.124896E-02   0.131979E-03   0.262220E-03   0.722450E-03   0.499621E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.185966E+03   0.000000E+00   0.000000E+00   0.185966E+03  -0.371932E+03
   0.996645E+02   0.124896E-02   0.114164E-02   0.207207E-02   0.955837E-03   0.134457E-02   0.518605E-03   0.251037E-03   0.381962E-03   0.180763E+03   0.000000E+00   0.000000E+00   0.180763E+03  -0.361526E+03
   0.996645E+02   0.124896E-02   0.668711E-03   0.207207E-02   0.955837E-03   0.134457E-02   0.518605E-03   0.251037E-03   0.381962E-03   0.181811E+03   0.000000E+00   0.000000E+00   0.181811E+03  -0.363622E+03
   0.996645E+02   0.124896E-02   0.668711E-03   0.150076E-03   0.955837E-03   0.101527E-02   0.518605E-03   0.251037E-03   0.381962E-03   0.184588E+03   0.000000E+00   0.000000E+00   0.184588E+03  -0.369176E+03
   0.996645E+02   0.124896E-02   0.668711E-03   0.150076E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.185206E+03   0.000000E+00   0.000000E+00   0.185206E+03  -0.370412E+03
   0.996645E+02   0.237729E-02   0.658836E-05   0.113036E-02   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.182917E+03   0.000000E+00   0.000000E+00   0.182917E+03  -0.365834E+03
   0.996645E+02   0.298970E-02   0.658836E-05   0.113036E-02   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.182079E+03   0.000000E+00   0.000000E+00   0.182079E+03  -0.364158E+03
   0.996645E+02   0.298970E-02   0.658836E-05   0.113036E-02   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.182079E+03   0.000000E+00   0.000000E+00   0.182079E+03  -0.364158E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.385282E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.186467E+03   0.000000E+00   0.000000E+00   0.186467E+03  -0.372934E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.385282E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.186467E+03   0.000000E+00   0.000000E+00   0.186467E+03  -0.372934E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.385282E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.251037E-03   0.381962E-03   0.186467E+03   0.000000E+00   0.000000E+00   0.186467E+03  -0.372934E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.954720E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.324031E-04   0.381962E-03   0.185832E+03   0.000000E+00   0.000000E+00   0.185832E+03  -0.371664E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.954720E-03   0.955837E-03   0.555853E-03   0.518605E-03   0.324031E-04   0.381962E-03   0.185832E+03   0.000000E+00   0.000000E+00   0.185832E+03  -0.371664E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.111424E-02   0.955837E-03   0.555853E-03   0.518605E-03   0.324031E-04   0.381962E-03   0.185512E+03   0.000000E+00   0.000000E+00   0.185512E+03  -0.371024E+03
   0.996645E+02   0.990037E-03   0.658836E-05   0.111424E-02   0.955837E-03   0.495360E-04   0.518605E-03   0.324031E-04   0.381962E-03   0.185050E+03   0.000000E+00   0.000000E+00   0.185050E+03  -0.370100E+03
   0.996645E+02   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.495360E-04   0.518605E-03   0.324031E-04   0.381962E-03   0.186073E+03   0.000000E+00   0.000000E+00   0.186073E+03  -0.372146E+03
   0.100383E+03   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.495360E-04   0.518605E-03   0.324031E-04   0.381962E-03   0.185744E+03   0.000000E+00   0.000000E+00   0.185744E+03  -0.371488E+03
   0.100383E+03   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.856570E-03   0.518605E-03   0.786691E-03   0.161609E-03   0.185333E+03   0.000000E+00   0.000000E+00   0.185333E+03  -0.370666E+03
   0.994962E+02   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.856570E-03   0.518605E-03   0.786691E-03   0.161609E-03   0.185744E+03   0.000000E+00   0.000000E+00   0.185744E+03  -0.371488E+03
   0.994962E+02   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.856570E-03   0.518605E-03   0.644246E-04   0.161609E-03   0.186203E+03   0.000000E+00   0.000000E+00   0.186203E+03  -0.372406E+03
   0.994962E+02   0.459289E-04   0.658836E-05   0.564635E-04   0.955837E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.185162E+03   0.000000E+00   0.000000E+00   0.185162E+03  -0.370324E+03
   0.994962E+02   0.459289E-04   0.658836E-05   0.564635E-04   0.196903E-02   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.183586E+03   0.000000E+00   0.000000E+00   0.183586E+03  -0.367172E+03
   0.994962E+02   0.464976E-03   0.658836E-05   0.564635E-04   0.122043E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.184232E+03   0.000000E+00   0.000000E+00   0.184232E+03  -0.368464E+03
   0.994962E+02   0.464976E-03   0.666850E-03   0.564635E-04   0.122043E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.184066E+03   0.000000E+00   0.000000E+00   0.184066E+03  -0.368132E+03
   0.994962E+02   0.893638E-04   0.666850E-03   0.564635E-04   0.122043E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.183928E+03   0.000000E+00   0.000000E+00   0.183928E+03  -0.367856E+03
   0.994962E+02   0.893638E-04   0.666850E-03   0.564635E-04   0.122043E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.183928E+03   0.000000E+00   0.000000E+00   0.183928E+03  -0.367856E+03
   0.994962E+02   0.893638E-04   0.666850E-03   0.564635E-04   0.122043E-03   0.856570E-03   0.135705E-02   0.644246E-04   0.161609E-03   0.183928E+03   0.000000E+00   0.000000E+00   0.183928E+03  -0.367856E+03
   0.994962E+02   0.893638E-04   0.666850E-03   0.564635E-04   0.122043E-03   0.132610E-02   0.135705E-02   0.644246E-04   0.161609E-03   0.183105E+03   0.000000E+00   0.000000E+00   0.183105E+03  -0.366210E+03
   0.994962E+02   0.836981E-03   0.666850E-03   0.443075E-02   0.122043E-03   0.132610E-02   0.135705E-02   0.169106E-02   0.476551E-03   0.175215E+03   0.000000E+00   0.000000E+00   0.175215E+03  -0.350430E+03
   0.999070E+02   0.836981E-03   0.112521E-03   0.443075E-02   0.122043E-03   0.132610E-02   0.135705E-02   0.169106E-02   0.476551E-03   0.175760E+03   0.000000E+00   0.000000E+00   0.175760E+03  -0.351520E+03
   0.101122E+03   0.836981E-03   0.112521E-03   0.443075E-02   0.448247E-03   0.132610E-02   0.135705E-02   0.215940E-02   0.476551E-03   0.175465E+03   0.000000E+00   0.000000E+00   0.175465E+03  -0.350930E+03
   0.101122E+03   0.836981E-03   0.112521E-03   0.443075E-02   0.448247E-03   0.132610E-02   0.135705E-02   0.215940E-02   0.192136E-03   0.175658E+03   0.000000E+00   0.000000E+00   0.175658E+03  -0.351316E+03
   0.101122E+03   0.836981E-03   0.112521E-03   0.479579E-02   0.448247E-03   0.409457E-03   0.135705E-02   0.301064E-02   0.192136E-03   0.175574E+03   0.000000E+00   0.000000E+00   0.175574E+03  -0.351148E+03
   0.101122E+03   0.836981E-03   0.112521E-03   0.159942E-02   0.448247E-03   0.409457E-03   0.135705E-02   0.301064E-02   0.192136E-03   0.179374E+03   0.000000E+00   0.000000E+00   0.179374E+03  -0.358748E+03
   0.101377E+03   0.836981E-03   0.112521E-03   0.159942E-02   0.176373E-02   0.726767E-03   0.135705E-02   0.301064E-02   0.192136E-03   0.177402E+03   0.000000E+00   0.000000E+00   0.177402E+03  -0.354804E+03
   0.101377E+03   0.836981E-03   0.112521E-03   0.159942E-02   0.176373E-02   0.726767E-03   0.135705E-02   0.301064E-02   0.192136E-03   0.177402E+03   0.000000E+00   0.000000E+00   0.177402E+03  -0.354804E+03
   0.101377E+03   0.836981E-03   0.112521E-03   0.786612E-03   0.120915E-02   0.726767E-03   0.135705E-02   0.712152E-03   0.192136E-03   0.183608E+03   0.000000E+00   0.000000E+00   0.183608E+03  -0.367216E+03
   0.101377E+03   0.836981E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.726767E-03   0.135705E-02   0.712152E-03   0.192136E-03   0.183528E+03   0.000000E+00   0.000000E+00   0.183528E+03  -0.367056E+03
   0.101377E+03   0.836981E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.897318E-03   0.135705E-02   0.712152E-03   0.192136E-03   0.183227E+03   0.000000E+00   0.000000E+00   0.183227E+03  -0.366454E+03
   0.996097E+02   0.836981E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.897318E-03   0.135705E-02   0.712152E-03   0.192136E-03   0.184315E+03   0.000000E+00   0.000000E+00   0.184315E+03  -0.368630E+03
   0.996097E+02   0.589033E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.321538E-03   0.135705E-02   0.712152E-03   0.192136E-03   0.185126E+03   0.000000E+00   0.000000E+00   0.185126E+03  -0.370252E+03
   0.996097E+02   0.589033E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.321538E-03   0.108125E-03   0.712152E-03   0.192136E-03   0.185007E+03   0.000000E+00   0.000000E+00   0.185007E+03  -0.370014E+03
   0.996097E+02   0.589033E-03   0.112521E-03   0.881050E-03   0.120915E-02   0.321538E-03   0.108125E-03   0.712152E-03   0.350740E-03   0.184913E+03   0.000000E+00   0.000000E+00   0.184913E+03  -0.369826E+03
   0.996097E+02   0.589033E-03   0.112521E-03   0.126045E-02   0.320223E-02   0.321538E-03   0.108125E-03   0.712152E-03   0.350740E-03   0.181301E+03   0.000000E+00   0.000000E+00   0.181301E+03  -0.362602E+03
   0.996097E+02   0.589033E-03   0.112521E-03   0.126045E-02   0.320223E-02   0.321538E-03   0.108125E-03   0.712152E-03   0.350740E-03   0.181301E+03   0.000000E+00   0.000000E+00   0.181301E+03  -0.362602E+03
   0.996097E+02   0.552998E-03   0.112521E-03   0.126045E-02   0.320223E-02   0.321538E-03   0.924164E-03   0.712152E-03   0.301241E-03   0.182277E+03   0.000000E+00   0.000000E+00   0.182277E+03  -0.364554E+03
   0.100395E+03   0.552998E-03   0.112521E-03   0.121319E-02   0.320223E-02   0.321538E-03   0.924164E-03   0.712152E-03   0.301241E-03   0.182699E+03   0.000000E+00   0.000000E+00   0.182699E+03  -0.365398E+03
   0.100395E+03   0.552998E-03   0.790766E-03   0.121319E-02   0.320223E-02   0.321538E-03   0.924164E-03   0.712152E-03   0.301241E-03   0.182264E+03   0.000000E+00   0.000000E+00   0.182264E+03  -0.364528E+03
   0.100395E+03   0.552998E-03   0.773607E-03   0.121319E-02   0.359193E-03   0.139702E-02   0.924164E-03   0.712152E-03   0.301241E-03   0.183964E+03   0.000000E+00   0.000000E+00   0.183964E+03  -0.367928E+03
   0.100395E+03   0.552998E-03   0.773607E-03   0.141194E-02   0.359193E-03   0.139702E-02   0.924164E-03   0.712152E-03   0.301241E-03   0.183582E+03   0.000000E+00   0.000000E+00   0.183582E+03  -0.367164E+03
   0.100395E+03   0.552998E-03   0.773607E-03   0.141194E-02   0.359193E-03   0.139702E-02   0.924164E-03   0.191526E-02   0.301241E-03   0.181150E+03   0.000000E+00   0.000000E+00   0.181150E+03  -0.362300E+03
   0.100395E+03   0.552998E-03   0.773607E-03   0.141194E-02   0.359193E-03   0.139702E-02   0.162960E-02   0.191526E-02   0.301241E-03   0.179940E+03   0.000000E+00   0.000000E+00   0.179940E+03  -0.359880E+03
