a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101862E+03   0.956533E-04   0.365173E-03   0.132388E-03   0.149394E+03   0.000000E+00   0.000000E+00   0.149394E+03  -0.298788E+03
   0.101324E+03   0.412986E-03   0.365173E-03   0.132388E-03   0.149717E+03   0.000000E+00   0.000000E+00   0.149717E+03  -0.299434E+03
   0.101324E+03   0.412986E-03   0.365173E-03   0.132388E-03   0.149717E+03   0.000000E+00   0.000000E+00   0.149717E+03  -0.299434E+03
   0.101324E+03   0.412986E-03   0.365173E-03   0.132388E-03   0.149717E+03   0.000000E+00   0.000000E+00   0.149717E+03  -0.299434E+03
   0.101324E+03   0.412986E-03   0.290648E-03   0.132388E-03   0.150071E+03   0.000000E+00   0.000000E+00   0.150071E+03  -0.300142E+03
   0.101324E+03   0.412986E-03   0.290648E-03   0.755052E-04   0.150202E+03   0.000000E+00   0.000000E+00   0.150202E+03  -0.300404E+03
   0.101618E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.148491E+03   0.000000E+00   0.000000E+00   0.148491E+03  -0.296982E+03
   0.101618E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.148491E+03   0.000000E+00   0.000000E+00   0.148491E+03  -0.296982E+03
   0.100081E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.147457E+03   0.000000E+00   0.000000E+00   0.147457E+03  -0.294914E+03
   0.100081E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.147457E+03   0.000000E+00   0.000000E+00   0.147457E+03  -0.294914E+03
   0.100081E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.147457E+03   0.000000E+00   0.000000E+00   0.147457E+03  -0.294914E+03
   0.100081E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.147457E+03   0.000000E+00   0.000000E+00   0.147457E+03  -0.294914E+03
   0.100081E+03   0.820854E-03   0.290648E-03   0.755052E-04   0.147457E+03   0.000000E+00   0.000000E+00   0.147457E+03  -0.294914E+03
   0.100081E+03   0.820854E-03   0.479306E-03   0.755052E-04   0.146988E+03   0.000000E+00   0.000000E+00   0.146988E+03  -0.293976E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.755052E-04   0.149511E+03   0.000000E+00   0.000000E+00   0.149511E+03  -0.299022E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.755052E-04   0.149511E+03   0.000000E+00   0.000000E+00   0.149511E+03  -0.299022E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.755052E-04   0.149511E+03   0.000000E+00   0.000000E+00   0.149511E+03  -0.299022E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.440442E-05   0.149576E+03   0.000000E+00   0.000000E+00   0.149576E+03  -0.299152E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.440442E-05   0.149576E+03   0.000000E+00   0.000000E+00   0.149576E+03  -0.299152E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.440442E-05   0.149576E+03   0.000000E+00   0.000000E+00   0.149576E+03  -0.299152E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.440442E-05   0.149576E+03   0.000000E+00   0.000000E+00   0.149576E+03  -0.299152E+03
   0.101287E+03   0.820854E-03   0.428452E-04   0.440442E-05   0.149576E+03   0.000000E+00   0.000000E+00   0.149576E+03  -0.299152E+03
   0.101287E+03   0.820854E-03   0.247854E-04   0.440442E-05   0.149587E+03   0.000000E+00   0.000000E+00   0.149587E+03  -0.299174E+03
   0.101287E+03   0.766908E-03   0.247854E-04   0.440442E-05   0.149790E+03   0.000000E+00   0.000000E+00   0.149790E+03  -0.299580E+03
   0.101287E+03   0.766908E-03   0.247854E-04   0.440442E-05   0.149790E+03   0.000000E+00   0.000000E+00   0.149790E+03  -0.299580E+03
   0.101287E+03   0.766908E-03   0.247854E-04   0.440442E-05   0.149790E+03   0.000000E+00   0.000000E+00   0.149790E+03  -0.299580E+03
   0.101287E+03   0.766908E-03   0.247854E-04   0.440442E-05   0.149790E+03   0.000000E+00   0.000000E+00   0.149790E+03  -0.299580E+03
   0.101287E+03   0.766908E-03   0.247854E-04   0.440442E-05   0.149790E+03   0.000000E+00   0.000000E+00   0.149790E+03  -0.299580E+03
   0.101287E+03   0.766908E-03   0.210509E-03   0.440442E-05   0.149429E+03   0.000000E+00   0.000000E+00   0.149429E+03  -0.298858E+03
   0.101287E+03   0.766908E-03   0.415876E-03   0.440442E-05   0.148502E+03   0.000000E+00   0.000000E+00   0.148502E+03  -0.297004E+03
   0.101287E+03   0.766908E-03   0.415876E-03   0.440442E-05   0.148502E+03   0.000000E+00   0.000000E+00   0.148502E+03  -0.297004E+03
   0.101287E+03   0.766908E-03   0.415876E-03   0.440442E-05   0.148502E+03   0.000000E+00   0.000000E+00   0.148502E+03  -0.297004E+03
   0.101287E+03   0.766908E-03   0.533204E-03   0.440442E-05   0.147833E+03   0.000000E+00   0.000000E+00   0.147833E+03  -0.295666E+03
   0.101287E+03   0.766908E-03   0.540625E-03   0.440442E-05   0.147789E+03   0.000000E+00   0.000000E+00   0.147789E+03  -0.295578E+03
   0.101287E+03   0.766908E-03   0.540625E-03   0.440442E-05   0.147789E+03   0.000000E+00   0.000000E+00   0.147789E+03  -0.295578E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101287E+03   0.766908E-03   0.555977E-03   0.440442E-05   0.147697E+03   0.000000E+00   0.000000E+00   0.147697E+03  -0.295394E+03
   0.101281E+03   0.628784E-03   0.555977E-03   0.440442E-05   0.148206E+03   0.000000E+00   0.000000E+00   0.148206E+03  -0.296412E+03
   0.100710E+03   0.628784E-03   0.555977E-03   0.440442E-05   0.148320E+03   0.000000E+00   0.000000E+00   0.148320E+03  -0.296640E+03
   0.101124E+03   0.628784E-03   0.555977E-03   0.440442E-05   0.148323E+03   0.000000E+00   0.000000E+00   0.148323E+03  -0.296646E+03
   0.101124E+03   0.628784E-03   0.555977E-03   0.440442E-05   0.148323E+03   0.000000E+00   0.000000E+00   0.148323E+03  -0.296646E+03
   0.101124E+03   0.404651E-03   0.471898E-03   0.221282E-03   0.148920E+03   0.000000E+00   0.000000E+00   0.148920E+03  -0.297840E+03
   0.101659E+03   0.404651E-03   0.471898E-03   0.221282E-03   0.148422E+03   0.000000E+00   0.000000E+00   0.148422E+03  -0.296844E+03
   0.101659E+03   0.404651E-03   0.471898E-03   0.221282E-03   0.148422E+03   0.000000E+00   0.000000E+00   0.148422E+03  -0.296844E+03
   0.101659E+03   0.404651E-03   0.471898E-03   0.221282E-03   0.148422E+03   0.000000E+00   0.000000E+00   0.148422E+03  -0.296844E+03
   0.101659E+03   0.404651E-03   0.286980E-03   0.221282E-03   0.149420E+03   0.000000E+00   0.000000E+00   0.149420E+03  -0.298840E+03
   0.101659E+03   0.404651E-03   0.177898E-03   0.221282E-03   0.149847E+03   0.000000E+00   0.000000E+00   0.149847E+03  -0.299694E+03
   0.101659E+03   0.131863E-03   0.177898E-03   0.221282E-03   0.150333E+03   0.000000E+00   0.000000E+00   0.150333E+03  -0.300666E+03
   0.100852E+03   0.131863E-03   0.177898E-03   0.343986E-03   0.149789E+03   0.000000E+00   0.000000E+00   0.149789E+03  -0.299578E+03
   0.100852E+03   0.510228E-03   0.177898E-03   0.343986E-03   0.148977E+03   0.000000E+00   0.000000E+00   0.148977E+03  -0.297954E+03
   0.100852E+03   0.510228E-03   0.177898E-03   0.343986E-03   0.148977E+03   0.000000E+00   0.000000E+00   0.148977E+03  -0.297954E+03
   0.100852E+03   0.510228E-03   0.177898E-03   0.343986E-03   0.148977E+03   0.000000E+00   0.000000E+00   0.148977E+03  -0.297954E+03
   0.100852E+03   0.510228E-03   0.177898E-03   0.343986E-03   0.148977E+03   0.000000E+00   0.000000E+00   0.148977E+03  -0.297954E+03
   0.100852E+03   0.510228E-03   0.162573E-03   0.343986E-03   0.149011E+03   0.000000E+00   0.000000E+00   0.149011E+03  -0.298022E+03
   0.999354E+02   0.510228E-03   0.162573E-03   0.343986E-03   0.146737E+03   0.000000E+00   0.000000E+00   0.146737E+03  -0.293474E+03
   0.100502E+03   0.510228E-03   0.162573E-03   0.302418E-03   0.148712E+03   0.000000E+00   0.000000E+00   0.148712E+03  -0.297424E+03
   0.100502E+03   0.510228E-03   0.162573E-03   0.103736E-03   0.149716E+03   0.000000E+00   0.000000E+00   0.149716E+03  -0.299432E+03
   0.100502E+03   0.510228E-03   0.162573E-03   0.103736E-03   0.149716E+03   0.000000E+00   0.000000E+00   0.149716E+03  -0.299432E+03
   0.100502E+03   0.382048E-03   0.162573E-03   0.148495E-03   0.149915E+03   0.000000E+00   0.000000E+00   0.149915E+03  -0.299830E+03
   0.100502E+03   0.382048E-03   0.138401E-03   0.148495E-03   0.149949E+03   0.000000E+00   0.000000E+00   0.149949E+03  -0.299898E+03
   0.100594E+03   0.382048E-03   0.138401E-03   0.148495E-03   0.150132E+03   0.000000E+00   0.000000E+00   0.150132E+03  -0.300264E+03
   0.100594E+03   0.382048E-03   0.164015E-03   0.148495E-03   0.150092E+03   0.000000E+00   0.000000E+00   0.150092E+03  -0.300184E+03
   0.100594E+03   0.382048E-03   0.158218E-03   0.148495E-03   0.150102E+03   0.000000E+00   0.000000E+00   0.150102E+03  -0.300204E+03
   0.100594E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150229E+03   0.000000E+00   0.000000E+00   0.150229E+03  -0.300458E+03
   0.100594E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150229E+03   0.000000E+00   0.000000E+00   0.150229E+03  -0.300458E+03
   0.100594E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150229E+03   0.000000E+00   0.000000E+00   0.150229E+03  -0.300458E+03
   0.100246E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.149346E+03   0.000000E+00   0.000000E+00   0.149346E+03  -0.298692E+03
   0.100246E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.149346E+03   0.000000E+00   0.000000E+00   0.149346E+03  -0.298692E+03
   0.101766E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150229E+03   0.000000E+00   0.000000E+00   0.150229E+03  -0.300458E+03
   0.101766E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150229E+03   0.000000E+00   0.000000E+00   0.150229E+03  -0.300458E+03
   0.101379E+03   0.382048E-03   0.115538E-04   0.148495E-03   0.150748E+03   0.000000E+00   0.000000E+00   0.150748E+03  -0.301496E+03
   0.101379E+03   0.168555E-03   0.115538E-04   0.148495E-03   0.151152E+03   0.000000E+00   0.000000E+00   0.151152E+03  -0.302304E+03
   0.101379E+03   0.168555E-03   0.115538E-04   0.148495E-03   0.151152E+03   0.000000E+00   0.000000E+00   0.151152E+03  -0.302304E+03
   0.101379E+03   0.168555E-03   0.115538E-04   0.148495E-03   0.151152E+03   0.000000E+00   0.000000E+00   0.151152E+03  -0.302304E+03
   0.101379E+03   0.168555E-03   0.733602E-04   0.148495E-03   0.151106E+03   0.000000E+00   0.000000E+00   0.151106E+03  -0.302212E+03
   0.101379E+03   0.576160E-04   0.733602E-04   0.148495E-03   0.151197E+03   0.000000E+00   0.000000E+00   0.151197E+03  -0.302394E+03
   0.101379E+03   0.576160E-04   0.733602E-04   0.148495E-03   0.151197E+03   0.000000E+00   0.000000E+00   0.151197E+03  -0.302394E+03
   0.101379E+03   0.576160E-04   0.733602E-04   0.258447E-03   0.150742E+03   0.000000E+00   0.000000E+00   0.150742E+03  -0.301484E+03
   0.102324E+03   0.576160E-04   0.733602E-04   0.258447E-03   0.148824E+03   0.000000E+00   0.000000E+00   0.148824E+03  -0.297648E+03
   0.102324E+03   0.576160E-04   0.733602E-04   0.258447E-03   0.148824E+03   0.000000E+00   0.000000E+00   0.148824E+03  -0.297648E+03
   0.102350E+03   0.576160E-04   0.733602E-04   0.258447E-03   0.148717E+03   0.000000E+00   0.000000E+00   0.148717E+03  -0.297434E+03
   0.102350E+03   0.576160E-04   0.769124E-04   0.258447E-03   0.148712E+03   0.000000E+00   0.000000E+00   0.148712E+03  -0.297424E+03
   0.996684E+02   0.576160E-04   0.521770E-03   0.258447E-03   0.146610E+03   0.000000E+00   0.000000E+00   0.146610E+03  -0.293220E+03
   0.996684E+02   0.576160E-04   0.521770E-03   0.258447E-03   0.146610E+03   0.000000E+00   0.000000E+00   0.146610E+03  -0.293220E+03
   0.996684E+02   0.576160E-04   0.521770E-03   0.175051E-04   0.147435E+03   0.000000E+00   0.000000E+00   0.147435E+03  -0.294870E+03
   0.996684E+02   0.576160E-04   0.521770E-03   0.175051E-04   0.147435E+03   0.000000E+00   0.000000E+00   0.147435E+03  -0.294870E+03
   0.998170E+02   0.576160E-04   0.246029E-02   0.175051E-04   0.140573E+03   0.000000E+00   0.000000E+00   0.140573E+03  -0.281146E+03
   0.998170E+02   0.576160E-04   0.246029E-02   0.175051E-04   0.140573E+03   0.000000E+00   0.000000E+00   0.140573E+03  -0.281146E+03
   0.999596E+02   0.576160E-04   0.246029E-02   0.175051E-04   0.140789E+03   0.000000E+00   0.000000E+00   0.140789E+03  -0.281578E+03
   0.100815E+03   0.576160E-04   0.200096E-02   0.175051E-04   0.142688E+03   0.000000E+00   0.000000E+00   0.142688E+03  -0.285376E+03
   0.100815E+03   0.576160E-04   0.767503E-03   0.175051E-04   0.148428E+03   0.000000E+00   0.000000E+00   0.148428E+03  -0.296856E+03
   0.100815E+03   0.576160E-04   0.302113E-03   0.175051E-04   0.150811E+03   0.000000E+00   0.000000E+00   0.150811E+03  -0.301622E+03
   0.100815E+03   0.576160E-04   0.302113E-03   0.175051E-04   0.150811E+03   0.000000E+00   0.000000E+00   0.150811E+03  -0.301622E+03
   0.100815E+03   0.576160E-04   0.302113E-03   0.175051E-04   0.150811E+03   0.000000E+00   0.000000E+00   0.150811E+03  -0.301622E+03
   0.100815E+03   0.576160E-04   0.302113E-03   0.175051E-04   0.150811E+03   0.000000E+00   0.000000E+00   0.150811E+03  -0.301622E+03
   0.100815E+03   0.576160E-04   0.302113E-03   0.175051E-04   0.150811E+03   0.000000E+00   0.000000E+00   0.150811E+03  -0.301622E+03
   0.100815E+03   0.726991E-04   0.302113E-03   0.175051E-04   0.150804E+03   0.000000E+00   0.000000E+00   0.150804E+03  -0.301608E+03
   0.100815E+03   0.726991E-04   0.335563E-04   0.175051E-04   0.151377E+03   0.000000E+00   0.000000E+00   0.151377E+03  -0.302754E+03
   0.100968E+03   0.559175E-04   0.335563E-04   0.175051E-04   0.151519E+03   0.000000E+00   0.000000E+00   0.151519E+03  -0.303038E+03
   0.100968E+03   0.559175E-04   0.335563E-04   0.175051E-04   0.151519E+03   0.000000E+00   0.000000E+00   0.151519E+03  -0.303038E+03
   0.100968E+03   0.559175E-04   0.335563E-04   0.175051E-04   0.151519E+03   0.000000E+00   0.000000E+00   0.151519E+03  -0.303038E+03
   0.101607E+03   0.196229E-03   0.335563E-04   0.175051E-04   0.151053E+03   0.000000E+00   0.000000E+00   0.151053E+03  -0.302106E+03
   0.101607E+03   0.196229E-03   0.688424E-04   0.175051E-04   0.151020E+03   0.000000E+00   0.000000E+00   0.151020E+03  -0.302040E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.175051E-04   0.150685E+03   0.000000E+00   0.000000E+00   0.150685E+03  -0.301370E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.175051E-04   0.150685E+03   0.000000E+00   0.000000E+00   0.150685E+03  -0.301370E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.175051E-04   0.150685E+03   0.000000E+00   0.000000E+00   0.150685E+03  -0.301370E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101607E+03   0.196229E-03   0.205555E-03   0.474695E-04   0.150667E+03   0.000000E+00   0.000000E+00   0.150667E+03  -0.301334E+03
   0.101708E+03   0.196229E-03   0.392623E-04   0.474695E-04   0.150850E+03   0.000000E+00   0.000000E+00   0.150850E+03  -0.301700E+03
   0.101708E+03   0.196229E-03   0.392623E-04   0.474695E-04   0.150850E+03   0.000000E+00   0.000000E+00   0.150850E+03  -0.301700E+03
   0.101708E+03   0.761884E-03   0.392623E-04   0.474695E-04   0.149306E+03   0.000000E+00   0.000000E+00   0.149306E+03  -0.298612E+03
   0.101708E+03   0.761884E-03   0.392623E-04   0.218492E-03   0.148921E+03   0.000000E+00   0.000000E+00   0.148921E+03  -0.297842E+03
   0.101708E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.148690E+03   0.000000E+00   0.000000E+00   0.148690E+03  -0.297380E+03
   0.101708E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.148690E+03   0.000000E+00   0.000000E+00   0.148690E+03  -0.297380E+03
   0.101708E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.148690E+03   0.000000E+00   0.000000E+00   0.148690E+03  -0.297380E+03
   0.101708E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.148690E+03   0.000000E+00   0.000000E+00   0.148690E+03  -0.297380E+03
   0.101708E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.148690E+03   0.000000E+00   0.000000E+00   0.148690E+03  -0.297380E+03
   0.101276E+03   0.824698E-03   0.392623E-04   0.218492E-03   0.149040E+03   0.000000E+00   0.000000E+00   0.149040E+03  -0.298080E+03
   0.101276E+03   0.824698E-03   0.392623E-04   0.240578E-03   0.148935E+03   0.000000E+00   0.000000E+00   0.148935E+03  -0.297870E+03
   0.101276E+03   0.824698E-03   0.392623E-04   0.240578E-03   0.148935E+03   0.000000E+00   0.000000E+00   0.148935E+03  -0.297870E+03
   0.101276E+03   0.824698E-03   0.392623E-04   0.240578E-03   0.148935E+03   0.000000E+00   0.000000E+00   0.148935E+03  -0.297870E+03
   0.101276E+03   0.824698E-03   0.392623E-04   0.240578E-03   0.148935E+03   0.000000E+00   0.000000E+00   0.148935E+03  -0.297870E+03
   0.101276E+03   0.734072E-03   0.392623E-04   0.240578E-03   0.149275E+03   0.000000E+00   0.000000E+00   0.149275E+03  -0.298550E+03
   0.101276E+03   0.826694E-03   0.485790E-03   0.240578E-03   0.147260E+03   0.000000E+00   0.000000E+00   0.147260E+03  -0.294520E+03
   0.100577E+03   0.826694E-03   0.485790E-03   0.240578E-03   0.147086E+03   0.000000E+00   0.000000E+00   0.147086E+03  -0.294172E+03
   0.100577E+03   0.826694E-03   0.485790E-03   0.240578E-03   0.147086E+03   0.000000E+00   0.000000E+00   0.147086E+03  -0.294172E+03
   0.100577E+03   0.810582E-04   0.485790E-03   0.240578E-03   0.149028E+03   0.000000E+00   0.000000E+00   0.149028E+03  -0.298056E+03
   0.100577E+03   0.810582E-04   0.485790E-03   0.240578E-03   0.149028E+03   0.000000E+00   0.000000E+00   0.149028E+03  -0.298056E+03
   0.100577E+03   0.810582E-04   0.485790E-03   0.240578E-03   0.149028E+03   0.000000E+00   0.000000E+00   0.149028E+03  -0.298056E+03
   0.100577E+03   0.810582E-04   0.485790E-03   0.240578E-03   0.149028E+03   0.000000E+00   0.000000E+00   0.149028E+03  -0.298056E+03
   0.100577E+03   0.810582E-04   0.485790E-03   0.240578E-03   0.149028E+03   0.000000E+00   0.000000E+00   0.149028E+03  -0.298056E+03
   0.101509E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150185E+03   0.000000E+00   0.000000E+00   0.150185E+03  -0.300370E+03
   0.101509E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150185E+03   0.000000E+00   0.000000E+00   0.150185E+03  -0.300370E+03
   0.101509E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150185E+03   0.000000E+00   0.000000E+00   0.150185E+03  -0.300370E+03
   0.102183E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.148782E+03   0.000000E+00   0.000000E+00   0.148782E+03  -0.297564E+03
   0.102183E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.148782E+03   0.000000E+00   0.000000E+00   0.148782E+03  -0.297564E+03
   0.102183E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.148782E+03   0.000000E+00   0.000000E+00   0.148782E+03  -0.297564E+03
   0.102183E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.148782E+03   0.000000E+00   0.000000E+00   0.148782E+03  -0.297564E+03
   0.102183E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.148782E+03   0.000000E+00   0.000000E+00   0.148782E+03  -0.297564E+03
   0.101070E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150374E+03   0.000000E+00   0.000000E+00   0.150374E+03  -0.300748E+03
   0.101070E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150374E+03   0.000000E+00   0.000000E+00   0.150374E+03  -0.300748E+03
   0.100678E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.150045E+03   0.000000E+00   0.000000E+00   0.150045E+03  -0.300090E+03
   0.100260E+03   0.810582E-04   0.259984E-03   0.240578E-03   0.149162E+03   0.000000E+00   0.000000E+00   0.149162E+03  -0.298324E+03
   0.100423E+03   0.810582E-04   0.317469E-03   0.240578E-03   0.149413E+03   0.000000E+00   0.000000E+00   0.149413E+03  -0.298826E+03
   0.100423E+03   0.810582E-04   0.317469E-03   0.240578E-03   0.149413E+03   0.000000E+00   0.000000E+00   0.149413E+03  -0.298826E+03
   0.100423E+03   0.810582E-04   0.317469E-03   0.240578E-03   0.149413E+03   0.000000E+00   0.000000E+00   0.149413E+03  -0.298826E+03
   0.100423E+03   0.810582E-04   0.317469E-03   0.392054E-04   0.150163E+03   0.000000E+00   0.000000E+00   0.150163E+03  -0.300326E+03
   0.100423E+03   0.810582E-04   0.503347E-03   0.392054E-04   0.149473E+03   0.000000E+00   0.000000E+00   0.149473E+03  -0.298946E+03
   0.100423E+03   0.358165E-03   0.265110E-03   0.392054E-04   0.149888E+03   0.000000E+00   0.000000E+00   0.149888E+03  -0.299776E+03
   0.100423E+03   0.358165E-03   0.265110E-03   0.392054E-04   0.149888E+03   0.000000E+00   0.000000E+00   0.149888E+03  -0.299776E+03
   0.101360E+03   0.358165E-03   0.265110E-03   0.392054E-04   0.150462E+03   0.000000E+00   0.000000E+00   0.150462E+03  -0.300924E+03
   0.101360E+03   0.358165E-03   0.265110E-03   0.392054E-04   0.150462E+03   0.000000E+00   0.000000E+00   0.150462E+03  -0.300924E+03
   0.101360E+03   0.358165E-03   0.265110E-03   0.392054E-04   0.150462E+03   0.000000E+00   0.000000E+00   0.150462E+03  -0.300924E+03
   0.101360E+03   0.358165E-03   0.265110E-03   0.152937E-03   0.150225E+03   0.000000E+00   0.000000E+00   0.150225E+03  -0.300450E+03
   0.100879E+03   0.151460E-03   0.330963E-03   0.152937E-03   0.150362E+03   0.000000E+00   0.000000E+00   0.150362E+03  -0.300724E+03
   0.100879E+03   0.151460E-03   0.330963E-03   0.152937E-03   0.150362E+03   0.000000E+00   0.000000E+00   0.150362E+03  -0.300724E+03
   0.100879E+03   0.151460E-03   0.330963E-03   0.152937E-03   0.150362E+03   0.000000E+00   0.000000E+00   0.150362E+03  -0.300724E+03
   0.100879E+03   0.151460E-03   0.330963E-03   0.152937E-03   0.150362E+03   0.000000E+00   0.000000E+00   0.150362E+03  -0.300724E+03
   0.100879E+03   0.206749E-03   0.330963E-03   0.160865E-03   0.150258E+03   0.000000E+00   0.000000E+00   0.150258E+03  -0.300516E+03
   0.100879E+03   0.206749E-03   0.355024E-03   0.160865E-03   0.150157E+03   0.000000E+00   0.000000E+00   0.150157E+03  -0.300314E+03
   0.100879E+03   0.206749E-03   0.544798E-03   0.160865E-03   0.149209E+03   0.000000E+00   0.000000E+00   0.149209E+03  -0.298418E+03
   0.100879E+03   0.238188E-03   0.544798E-03   0.160865E-03   0.149159E+03   0.000000E+00   0.000000E+00   0.149159E+03  -0.298318E+03
   0.100879E+03   0.238188E-03   0.544798E-03   0.160865E-03   0.149159E+03   0.000000E+00   0.000000E+00   0.149159E+03  -0.298318E+03
   0.100879E+03   0.238188E-03   0.351515E-03   0.419190E-03   0.148555E+03   0.000000E+00   0.000000E+00   0.148555E+03  -0.297110E+03
   0.100250E+03   0.238188E-03   0.351515E-03   0.419190E-03   0.147514E+03   0.000000E+00   0.000000E+00   0.147514E+03  -0.295028E+03
   0.100250E+03   0.238188E-03   0.351515E-03   0.298803E-03   0.148386E+03   0.000000E+00   0.000000E+00   0.148386E+03  -0.296772E+03
   0.101219E+03   0.238188E-03   0.351515E-03   0.119421E-03   0.150273E+03   0.000000E+00   0.000000E+00   0.150273E+03  -0.300546E+03
   0.101219E+03   0.879126E-03   0.351515E-03   0.482966E-03   0.146253E+03   0.000000E+00   0.000000E+00   0.146253E+03  -0.292506E+03
   0.101219E+03   0.879126E-03   0.351515E-03   0.482966E-03   0.146253E+03   0.000000E+00   0.000000E+00   0.146253E+03  -0.292506E+03
   0.101219E+03   0.297278E-03   0.351515E-03   0.532149E-03   0.147775E+03   0.000000E+00   0.000000E+00   0.147775E+03  -0.295550E+03
   0.102160E+03   0.297278E-03   0.351515E-03   0.532149E-03   0.146853E+03   0.000000E+00   0.000000E+00   0.146853E+03  -0.293706E+03
   0.101620E+03   0.297278E-03   0.351515E-03   0.532149E-03   0.147633E+03   0.000000E+00   0.000000E+00   0.147633E+03  -0.295266E+03
   0.101620E+03   0.297278E-03   0.351515E-03   0.149763E-03   0.149646E+03   0.000000E+00   0.000000E+00   0.149646E+03  -0.299292E+03
   0.101620E+03   0.297278E-03   0.397894E-03   0.149763E-03   0.149396E+03   0.000000E+00   0.000000E+00   0.149396E+03  -0.298792E+03
   0.101620E+03   0.297278E-03   0.397894E-03   0.149763E-03   0.149396E+03   0.000000E+00   0.000000E+00   0.149396E+03  -0.298792E+03
   0.101620E+03   0.297278E-03   0.397894E-03   0.285641E-03   0.148871E+03   0.000000E+00   0.000000E+00   0.148871E+03  -0.297742E+03
   0.101620E+03   0.297278E-03   0.236446E-03   0.285641E-03   0.149655E+03   0.000000E+00   0.000000E+00   0.149655E+03  -0.299310E+03
   0.100746E+03   0.297278E-03   0.236446E-03   0.285641E-03   0.149645E+03   0.000000E+00   0.000000E+00   0.149645E+03  -0.299290E+03
   0.100746E+03   0.161864E-03   0.234099E-03   0.285641E-03   0.149872E+03   0.000000E+00   0.000000E+00   0.149872E+03  -0.299744E+03
