MNT_SURFAC;ZLIDAR;X;Y
;193.020;873159.20;6526951.37
;193.042;873157.32;6526950.81
;193.042;873155.43;6526950.25
;193.042;873153.55;6526949.69
;193.042;873151.67;6526949.13
;193.042;873149.79;6526948.57
;193.046;873147.90;6526948.01
;193.046;873146.09;6526947.87
;193.046;873144.27;6526947.72
;193.042;873142.45;6526947.58
;193.042;873140.63;6526947.43
;193.042;873138.81;6526947.29
;193.042;873136.86;6526947.13
;192.981;873134.91;6526946.98
;192.981;873132.95;6526946.82
;192.981;873131.00;6526946.67
;193.005;873129.04;6526946.51
;192.955;873127.09;6526946.36
;192.955;873125.14;6526946.20
;192.955;873123.18;6526946.05
;192.881;873121.23;6526945.89
;192.881;873119.27;6526945.74
;192.881;873117.32;6526945.58
;192.881;873115.37;6526945.43
;192.881;873113.41;6526945.27
;192.860;873111.46;6526945.12
;192.860;873109.50;6526944.96
;192.860;873107.55;6526944.81
;192.860;873105.60;6526944.65
;192.860;873103.64;6526944.50
;192.789;873101.69;6526944.34
;192.789;873099.73;6526944.19
;192.789;873097.78;6526944.03
;192.789;873095.82;6526943.88
;192.806;873093.87;6526943.72
;192.858;873091.92;6526943.57
;192.858;873089.96;6526943.41
;192.858;873088.01;6526943.26
;192.858;873086.05;6526943.10
;192.858;873084.10;6526942.95
;192.858;873082.15;6526942.79
;192.904;873080.19;6526942.64
;192.904;873078.24;6526942.48
;192.904;873076.28;6526942.33
;192.904;873074.33;6526942.17
;192.904;873072.38;6526942.02
;192.893;873070.42;6526941.86
;192.893;873068.47;6526941.71
;192.850;873066.51;6526941.55
;192.850;873064.56;6526941.40
;192.850;873062.58;6526941.48
;192.850;873060.59;6526941.57
;192.869;873058.61;6526941.66
;192.869;873056.62;6526941.74
;192.869;873054.64;6526941.83
;192.887;873052.65;6526941.91
;192.871;873050.67;6526942.00
;192.871;873048.68;6526942.09
;192.871;873046.70;6526942.17
;192.847;873044.72;6526942.26
;192.847;873042.73;6526942.35
;192.859;873040.75;6526942.43
;192.859;873038.76;6526942.52
;192.859;873036.78;6526942.60
;192.856;873034.79;6526942.69
;192.810;873032.81;6526942.78
;192.810;873030.83;6526942.86
;192.810;873028.84;6526942.95
;192.840;873026.86;6526943.04
;192.840;873024.87;6526943.12
;192.840;873022.89;6526943.21
;192.840;873020.90;6526943.29
;192.840;873018.92;6526943.38
;192.823;873016.93;6526943.47
;192.823;873014.95;6526943.55
;192.808;873012.97;6526943.64
;192.808;873010.98;6526943.73
;192.808;873009.00;6526943.81
;192.725;873007.01;6526943.90
;192.725;873005.03;6526943.98
;192.725;873003.04;6526944.07
;192.796;873001.06;6526944.16
;192.796;872999.08;6526944.24
;192.779;872997.09;6526944.33
;192.779;872995.11;6526944.42
;192.756;872993.12;6526944.50
;192.738;872991.14;6526944.59
;192.738;872989.15;6526944.67
;192.710;872987.17;6526944.76
;192.710;872985.18;6526944.85
;192.710;872983.20;6526944.93
;192.710;872981.22;6526945.02
;192.680;872979.23;6526945.11
;192.665;872977.25;6526945.19
;192.665;872975.26;6526945.28
;192.665;872973.28;6526945.37
;192.654;872971.41;6526945.77
;192.654;872969.55;6526946.18
;192.654;872967.68;6526946.59
;192.604;872965.82;6526946.99
;192.604;872963.95;6526947.40
;192.604;872962.09;6526947.81
;192.575;872960.22;6526948.21
;192.575;872958.36;6526948.62
;192.607;872956.49;6526949.03
;192.607;872954.56;6526949.45
;192.577;872952.63;6526949.87
;192.542;872950.70;6526950.29
;192.542;872948.77;6526950.71
;192.562;872946.84;6526951.13
;192.562;872944.91;6526951.55
;192.562;872942.98;6526951.98
;192.568;872941.05;6526952.40
;192.568;872939.12;6526952.82
;192.568;872937.19;6526953.24
;192.568;872935.26;6526953.66
;192.554;872933.33;6526954.08
;192.555;872931.40;6526954.50
;192.555;872929.47;6526954.92
;192.555;872927.54;6526955.34
;192.555;872925.61;6526955.77
;192.551;872923.68;6526956.19
;192.551;872921.75;6526956.61
;192.551;872919.82;6526957.03
;192.551;872917.89;6526957.45
;192.551;872915.96;6526957.87
;192.532;872914.03;6526958.29
;192.535;872912.10;6526958.71
;192.535;872910.17;6526959.13
;192.514;872908.24;6526959.56
;192.514;872906.31;6526959.98
;192.514;872904.38;6526960.40
;192.514;872902.45;6526960.82
;192.494;872900.52;6526961.24
;192.494;872898.55;6526961.58
;192.494;872896.59;6526961.92
;192.494;872894.62;6526962.26
;192.494;872892.66;6526962.60
;192.494;872890.69;6526962.94
;192.494;872888.72;6526963.28
;192.417;872886.76;6526963.62
;192.457;872884.79;6526963.96
;192.457;872882.83;6526964.30
;192.457;872880.86;6526964.64
;192.410;872878.90;6526964.98
;192.410;872876.93;6526965.32
;192.461;872874.97;6526965.66
;192.439;872873.00;6526966.00
;192.439;872871.04;6526966.34
;192.439;872869.07;6526966.68
;192.411;872867.10;6526967.02
;192.411;872865.14;6526967.36
;192.411;872863.17;6526967.70
;192.374;872861.21;6526968.04
;192.374;872859.24;6526968.38
;192.374;872857.28;6526968.72
;192.377;872855.31;6526969.06
;192.377;872853.35;6526969.40
;192.366;872851.38;6526969.74
;192.366;872849.42;6526970.08
;192.366;872847.45;6526970.43
;192.389;872845.48;6526970.77
;192.302;872843.52;6526971.11
;192.302;872841.55;6526971.45
;192.302;872839.59;6526971.79
;192.363;872837.62;6526972.13
;192.364;872835.66;6526972.47
;192.364;872833.69;6526972.81
;192.355;872831.73;6526973.15
;192.355;872829.83;6526973.69
;192.355;872827.94;6526974.24
;192.355;872826.05;6526974.78
;192.366;872824.15;6526975.33
;192.360;872822.26;6526975.87
;192.360;872820.36;6526976.41
;192.360;872818.47;6526976.96
;192.360;872816.58;6526977.50
;192.308;872814.68;6526978.05
;192.322;872812.79;6526978.59
;192.322;872810.90;6526979.14
;192.322;872809.00;6526979.68
;192.305;872807.11;6526980.23
;192.305;872805.22;6526980.77
;192.305;872803.32;6526981.32
;192.309;872801.43;6526981.86
;192.309;872799.53;6526982.41
;192.274;872797.64;6526982.95
;192.274;872795.75;6526983.50
;192.274;872793.85;6526984.04
;192.265;872791.96;6526984.59
;192.273;872790.07;6526985.13
;192.273;872788.17;6526985.68
;192.159;872786.28;6526986.22
;192.159;872784.39;6526986.76
;192.167;872782.49;6526987.31
;192.167;872780.60;6526987.85
;192.131;872778.71;6526988.40
;192.131;872776.81;6526988.94
;192.131;872774.92;6526989.49
;192.158;872773.02;6526990.03
;192.140;872771.13;6526990.58
;192.140;872769.24;6526991.12
;192.140;872767.34;6526991.67
;192.122;872765.45;6526992.21
;192.122;872763.56;6526992.76
;192.130;872761.66;6526993.30
;192.130;872759.77;6526993.85
;192.109;872757.88;6526994.39
;192.109;872755.98;6526994.94
;192.109;872754.09;6526995.48
;192.109;872752.20;6526996.03
;192.109;872750.30;6526996.57
;192.041;872748.41;6526997.11
;192.041;872746.51;6526997.66
;192.041;872744.62;6526998.20
;192.041;872742.73;6526998.75
;192.076;872740.83;6526999.29
;192.076;872738.94;6526999.84
;192.076;872737.05;6527000.38
;192.076;872735.15;6527000.93
;192.073;872733.20;6527001.34
;192.073;872731.25;6527001.75
;192.073;872729.29;6527002.16
;192.019;872727.34;6527002.57
;192.019;872725.39;6527002.98
;192.019;872723.44;6527003.38
;192.019;872721.48;6527003.79
;192.019;872719.53;6527004.20
;192.003;872717.58;6527004.61
;192.003;872715.62;6527005.02
;192.003;872713.67;6527005.43
;191.933;872711.72;6527005.84
;191.933;872709.77;6527006.25
;191.916;872707.81;6527006.66
;191.916;872705.86;6527007.07
;191.916;872703.91;6527007.48
;191.916;872701.95;6527007.89
;191.916;872700.00;6527008.30
;191.941;872698.05;6527008.71
;191.915;872696.10;6527009.12
;191.915;872694.14;6527009.53
;191.915;872692.19;6527009.94
;191.915;872690.24;6527010.35
;191.928;872688.28;6527010.76
;191.928;872686.33;6527011.16
;191.928;872684.38;6527011.57
;191.909;872682.43;6527011.98
;191.909;872680.47;6527012.39
;191.909;872678.52;6527012.80
;191.892;872676.57;6527013.21
;191.863;872674.61;6527013.62
;191.863;872672.66;6527014.03
;191.863;872670.71;6527014.44
;191.863;872668.75;6527014.85
;191.863;872666.80;6527015.26
;191.843;872664.85;6527015.67
;191.843;872662.90;6527016.08
;191.843;872660.94;6527016.49
;191.843;872658.99;6527016.90
;191.843;872657.04;6527017.31
;191.822;872655.08;6527017.72
;191.822;872653.13;6527018.13
;191.822;872651.18;6527018.23
;191.822;872649.23;6527018.32
;191.822;872647.28;6527018.42
;191.822;872645.33;6527018.52
;191.806;872643.38;6527018.62
;191.806;872641.42;6527018.72
;191.806;872639.47;6527018.82
;0.000;872637.52;6527018.92
;0.000;872635.57;6527019.02
;0.000;872633.62;6527019.12
;0.000;872631.67;6527019.22
;0.000;872629.72;6527019.32
;0.000;872627.76;6527019.42
;0.000;872625.81;6527019.51
;0.000;872623.86;6527019.61
;0.000;872621.91;6527019.71
;0.000;872619.96;6527019.81
;0.000;872618.01;6527019.91
;0.000;872616.06;6527020.01
;0.000;872614.11;6527020.11
;0.000;872612.15;6527020.21
;0.000;872610.20;6527020.31
;0.000;872608.25;6527020.41
;0.000;872606.30;6527020.51
;0.000;872604.35;6527020.61
;0.000;872602.40;6527020.71
;0.000;872600.45;6527020.80
;0.000;872598.50;6527020.90
;0.000;872596.54;6527021.00
;0.000;872594.59;6527021.10
;0.000;872592.64;6527021.20
;0.000;872590.69;6527021.30
;0.000;872588.74;6527021.40
;0.000;872586.79;6527021.50
;0.000;872584.84;6527021.60
;0.000;872582.88;6527021.70
;191.477;872580.93;6527021.80
;191.477;872578.98;6527021.90
;191.477;872577.03;6527022.00
;191.504;872575.08;6527022.09
;191.504;872573.10;6527022.09
;191.504;872571.12;6527022.09
;191.504;872569.14;6527022.09
;191.504;872567.16;6527022.09
;191.515;872565.18;6527022.09
;191.515;872563.20;6527022.09
;191.515;872561.22;6527022.09
;191.515;872559.23;6527022.09
;191.515;872557.25;6527022.09
;191.515;872555.27;6527022.09
;191.515;872553.29;6527022.09
;191.493;872551.31;6527022.09
;191.493;872549.33;6527022.09
;191.493;872547.35;6527022.09
;191.493;872545.37;6527022.09
;191.527;872543.39;6527022.09
;191.527;872541.41;6527022.09
;191.491;872539.43;6527022.09
;191.491;872537.45;6527022.09
;191.491;872535.47;6527022.09
;191.491;872533.49;6527022.09
;191.491;872531.51;6527022.09
;191.491;872529.53;6527022.09
;191.491;872527.54;6527022.09
;191.526;872525.56;6527022.09
;191.526;872523.58;6527022.09
;191.526;872521.60;6527022.09
;191.526;872519.62;6527022.09
;191.526;872517.64;6527022.09
;191.526;872515.66;6527022.09
;191.526;872513.68;6527022.09
;191.526;872511.70;6527022.09
;191.526;872509.72;6527022.09
;191.499;872507.74;6527022.09
;191.499;872505.76;6527022.09
;191.499;872503.78;6527022.09
;191.499;872501.80;6527022.09
;191.499;872499.82;6527022.09
;191.499;872497.83;6527022.09
;191.499;872495.93;6527022.09
;191.499;872494.03;6527022.09
;0.000;872492.13;6527022.09
;0.000;872490.15;6527022.09
;0.000;872488.16;6527022.09
;191.498;872486.18;6527022.09
;191.498;872484.19;6527022.09
;191.498;872482.21;6527022.09
;191.498;872480.23;6527022.09
;191.498;872478.24;6527022.09
;191.498;872476.26;6527022.09
;191.498;872474.27;6527022.09
;191.498;872472.29;6527022.09
;191.498;872470.30;6527022.09
;191.498;872468.32;6527022.09
;0.000;872466.34;6527022.09
;191.522;872464.35;6527022.09
;191.522;872462.37;6527022.09
;191.522;872460.38;6527022.09
;191.522;872458.40;6527022.09
;191.522;872456.41;6527022.09
;191.522;872454.43;6527022.09
;191.452;872452.44;6527022.09
;191.452;872450.46;6527022.09
;191.452;872448.48;6527022.09
;191.452;872446.49;6527022.09
;191.452;872444.51;6527022.09
;191.452;872442.52;6527022.09
;191.448;872440.54;6527022.09
;191.446;872438.55;6527022.09
;191.446;872436.57;6527022.09
;191.446;872434.59;6527022.09
;191.446;872432.60;6527022.09
;191.444;872430.62;6527022.09
;191.444;872428.63;6527022.09
;191.444;872426.65;6527022.09
;191.439;872424.66;6527022.09
;191.419;872422.68;6527022.09
;191.419;872420.69;6527022.09
;191.419;872418.71;6527022.09
;191.419;872416.73;6527022.09
;191.365;872414.74;6527022.09
;191.365;872412.76;6527022.09
;191.365;872410.77;6527022.09
;191.351;872408.79;6527022.09
;191.351;872406.80;6527022.09
;191.352;872404.82;6527022.09
;191.352;872402.84;6527022.09
;191.272;872400.85;6527022.09
;191.295;872398.87;6527022.09
;191.295;872396.88;6527022.09
;191.312;872394.90;6527022.09
;191.312;872392.91;6527022.09
;191.186;872390.93;6527022.09
;191.186;872388.94;6527022.09
;191.127;872386.96;6527022.09
;191.127;872384.98;6527022.09
;191.127;872382.99;6527022.09
;191.127;872381.01;6527022.09
;191.125;872379.04;6527022.09
;191.125;872377.08;6527022.09
;191.125;872375.11;6527022.09
;190.949;872373.15;6527022.09
;191.145;872371.19;6527022.09
;190.912;872369.22;6527022.09
;190.912;872367.26;6527022.09
;190.912;872365.29;6527022.09
;190.912;872363.33;6527022.09
;191.038;872361.36;6527022.09
;191.038;872359.40;6527022.09
;191.036;872357.44;6527022.09
;191.030;872355.47;6527022.09
;191.030;872353.51;6527022.09
;191.019;872351.54;6527022.09
;190.996;872349.58;6527022.09
;190.968;872347.61;6527022.09
;190.992;872345.65;6527022.09
;190.992;872343.68;6527022.09
;190.992;872341.72;6527022.09
;190.964;872339.76;6527022.09
;190.944;872337.79;6527022.09
;190.944;872335.83;6527022.09
;190.949;872333.86;6527022.09
;190.949;872331.90;6527022.09
;190.929;872329.93;6527022.09
;190.945;872327.97;6527022.09
;190.945;872326.01;6527022.09
;190.950;872324.04;6527022.09
;190.950;872322.08;6527022.09
;190.942;872320.11;6527022.09
;190.959;872318.15;6527022.09
;190.959;872316.18;6527022.09
;190.938;872314.30;6527021.68
;190.938;872312.41;6527021.26
;190.938;872310.52;6527020.84
;190.938;872308.64;6527020.42
;190.922;872306.75;6527020.00
;190.946;872304.87;6527019.58
;190.946;872302.98;6527019.16
;190.946;872301.09;6527018.74
;190.946;872299.21;6527018.32
;190.922;872297.32;6527017.90
;190.922;872295.43;6527017.48
;190.922;872293.55;6527017.06
;190.922;872291.66;6527016.64
;190.942;872289.77;6527016.23
;190.942;872287.89;6527015.81
;190.942;872286.00;6527015.39
;190.898;872284.11;6527014.97
;190.898;872282.23;6527014.55
;190.928;872280.34;6527014.13
;190.902;872278.45;6527013.71
;190.902;872276.57;6527013.29
;190.929;872274.68;6527012.87
;190.929;872272.79;6527012.45
;190.929;872270.91;6527012.03
;190.929;872269.02;6527011.61
;190.936;872267.13;6527011.19
;190.936;872265.25;6527010.78
;190.936;872263.36;6527010.36
;190.950;872261.50;6527009.94
;190.950;872259.64;6527009.53
;190.950;872257.78;6527009.12
;190.950;872255.92;6527008.70
;190.924;872254.05;6527008.29
;190.924;872252.19;6527007.87
;190.952;872250.33;6527007.46
;190.952;872248.47;6527007.05
;190.946;872246.61;6527006.63
;190.946;872244.75;6527006.22
;190.946;872242.98;6527005.37
;190.928;872241.22;6527004.51
;190.928;872239.45;6527003.66
;190.928;872237.69;6527002.81
;190.945;872235.93;6527001.96
;190.945;872234.16;6527001.10
;190.945;872232.40;6527000.25
;190.884;872230.64;6526999.40
;190.884;872228.87;6526998.55
;190.884;872227.11;6526997.69
;190.931;872225.34;6526996.84
;190.944;872223.58;6526995.99
;190.944;872221.82;6526995.14
;190.944;872220.05;6526994.28
;190.944;872218.29;6526993.43
;190.945;872216.52;6526992.58
;190.945;872214.76;6526991.73
;190.945;872213.00;6526990.87
;190.945;872211.23;6526990.02
;190.941;872209.47;6526989.17
;190.941;872207.70;6526988.32
;190.924;872205.94;6526987.46
;190.924;872204.18;6526986.61
;190.957;872202.41;6526985.76
;190.957;872200.65;6526984.91
;190.911;872198.89;6526984.05
;190.911;872197.12;6526983.20
;190.923;872195.36;6526982.35
;190.923;872193.59;6526981.50
;190.909;872191.83;6526980.64
;190.909;872190.07;6526979.79
;190.909;872188.30;6526978.94
;190.909;872186.54;6526978.09
;190.929;872184.77;6526977.23
;190.936;872183.01;6526976.38
;190.936;872181.25;6526975.53
;190.947;872179.48;6526974.68
;190.945;872177.72;6526973.82
;190.945;872175.95;6526972.97
;190.940;872174.19;6526972.12
;190.944;872172.43;6526971.27
;190.944;872170.66;6526970.41
;190.931;872168.90;6526969.56
;190.931;872167.14;6526968.71
;190.931;872165.37;6526967.85
;190.948;872163.62;6526966.93
;190.870;872161.86;6526966.01
;190.870;872160.11;6526965.09
;190.945;872158.36;6526964.16
;190.945;872156.60;6526963.24
;190.923;872154.85;6526962.32
;190.929;872153.10;6526961.39
;190.929;872151.34;6526960.47
;190.929;872149.59;6526959.55
;190.929;872147.84;6526958.63
;190.903;872146.08;6526957.70
;190.903;872144.33;6526956.78
;190.903;872142.57;6526955.86
;190.903;872140.82;6526954.93
;190.903;872139.07;6526954.01
;190.928;872137.31;6526953.09
;190.928;872135.56;6526952.16
;190.928;872133.81;6526951.24
;190.928;872132.05;6526950.32
;190.926;872130.30;6526949.40
;190.926;872128.55;6526948.47
;190.926;872126.79;6526947.55
;190.894;872125.04;6526946.63
;190.894;872123.28;6526945.70
;190.894;872121.53;6526944.78
;190.922;872119.78;6526943.86
;190.922;872118.02;6526942.93
;190.922;872116.27;6526942.01
;190.922;872114.52;6526941.09
;190.931;872112.76;6526940.17
;190.824;872111.01;6526939.24
;190.824;872109.26;6526938.32
;190.824;872107.50;6526937.40
;190.824;872105.75;6526936.47
;190.899;872103.99;6526935.55
;190.899;872102.24;6526934.63
;190.866;872100.49;6526933.71
;190.866;872098.73;6526932.78
;190.927;872096.98;6526931.86
;190.927;872095.23;6526930.94
;190.927;872093.47;6526930.01
;190.927;872091.72;6526929.09
;190.927;872089.97;6526928.17
;190.814;872088.51;6526926.84
;190.814;872087.05;6526925.52
;190.814;872085.59;6526924.20
;190.917;872084.13;6526922.88
;190.917;872082.68;6526921.55
;190.917;872081.22;6526920.23
;190.917;872079.76;6526918.91
;190.932;872078.30;6526917.58
;190.906;872076.84;6526916.26
;190.906;872075.39;6526914.94
;190.906;872073.93;6526913.62
;190.877;872072.47;6526912.29
;190.877;872071.01;6526910.97
;190.877;872069.55;6526909.65
;190.901;872068.10;6526908.32
;190.901;872066.64;6526907.00
;190.901;872065.18;6526905.68
;190.902;872063.72;6526904.35
;190.902;872062.26;6526903.03
;190.902;872060.81;6526901.71
;190.839;872059.35;6526900.39
;190.839;872057.89;6526899.06
;190.839;872056.43;6526897.74
;190.839;872054.98;6526896.42
;190.865;872053.52;6526895.09
;190.861;872052.06;6526893.77
;190.861;872050.60;6526892.45
;190.839;872049.14;6526891.13
;190.839;872047.69;6526889.80
;190.861;872046.23;6526888.48
;190.834;872044.77;6526887.16
;190.822;872043.31;6526885.83
;190.822;872041.85;6526884.51
;190.822;872040.40;6526883.19
;190.805;872038.94;6526881.87
;190.805;872037.48;6526880.54
;190.805;872036.02;6526879.22
;190.812;872034.56;6526877.90
;190.738;872033.11;6526876.57
;190.764;872031.65;6526875.25
;190.764;872030.19;6526873.93
;190.748;872028.73;6526872.60
;190.748;872027.27;6526871.28
;190.696;872025.82;6526869.96
;190.696;872024.36;6526868.64
;190.691;872022.90;6526867.31
;190.701;872021.44;6526865.99
;190.701;872019.99;6526864.67
;190.671;872018.53;6526863.34
;190.671;872017.44;6526861.71
;190.652;872016.35;6526860.08
;190.653;872015.26;6526858.44
;190.643;872014.17;6526856.81
;190.643;872013.08;6526855.17
;190.635;872011.99;6526853.54
;190.635;872010.90;6526851.90
;190.635;872009.81;6526850.27
;190.635;872008.72;6526848.64
;190.635;872007.63;6526847.00
;190.489;872006.54;6526845.37
;190.489;872005.45;6526843.73
;190.489;872004.36;6526842.10
;0.000;872003.27;6526840.47
;0.000;872002.19;6526838.83
;0.000;872001.10;6526837.20
;0.000;872000.01;6526835.56
;0.000;871998.92;6526833.93
;0.000;871997.83;6526832.29
;0.000;871996.74;6526830.66
;0.000;871995.65;6526829.03
;0.000;871994.56;6526827.39
;0.000;871993.47;6526825.76
;0.000;871992.38;6526824.12
;0.000;871991.29;6526822.49
;0.000;871990.20;6526820.86
;0.000;871989.11;6526819.22
;0.000;871988.02;6526817.59
;0.000;871986.93;6526815.95
;0.000;871985.84;6526814.32
;0.000;871984.75;6526812.68
;0.000;871983.66;6526811.05
;0.000;871982.58;6526809.42
;0.000;871981.49;6526807.78
;0.000;871980.74;6526805.96
;0.000;871979.99;6526804.15
;0.000;871979.24;6526802.33
;0.000;871978.49;6526800.51
;0.000;871977.75;6526798.70
;0.000;871977.00;6526796.88
;0.000;871976.25;6526795.06
;0.000;871975.50;6526793.25
;0.000;871974.75;6526791.43
;0.000;871974.00;6526789.61
;0.000;871973.26;6526787.80
;0.000;871972.51;6526785.98
;0.000;871971.76;6526784.16
;0.000;871971.01;6526782.35
;0.000;871970.26;6526780.53
;0.000;871969.52;6526778.71
;0.000;871968.77;6526776.90
;0.000;871968.02;6526775.08
;0.000;871967.27;6526773.26
;0.000;871966.52;6526771.45
;0.000;871965.78;6526769.63
;0.000;871965.03;6526767.81
;0.000;871964.28;6526766.00
;0.000;871963.53;6526764.18
;0.000;871962.78;6526762.36
;0.000;871962.04;6526760.55
;0.000;871961.29;6526758.73
;0.000;871960.54;6526756.91
;0.000;871959.79;6526755.10
;0.000;871959.04;6526753.28
;0.000;871958.30;6526751.46
;0.000;871957.55;6526749.64
;0.000;871956.80;6526747.83
;0.000;871956.05;6526746.01
;0.000;871955.30;6526744.19
;0.000;871954.55;6526742.38
;0.000;871953.83;6526740.62
;0.000;871953.11;6526738.87
;0.000;871952.39;6526737.12
;0.000;871951.67;6526735.36
;0.000;871950.94;6526733.61
;0.000;871950.22;6526731.85
;0.000;871949.50;6526730.10
;0.000;871948.78;6526728.35
;0.000;871948.05;6526726.59
;0.000;871947.33;6526724.84
;0.000;871946.61;6526723.08
;0.000;871945.89;6526721.33
;0.000;871945.17;6526719.58
;0.000;871944.44;6526717.82
;0.000;871943.50;6526716.12
;0.000;871942.55;6526714.42
;0.000;871941.61;6526712.72
;0.000;871940.66;6526711.02
;0.000;871939.72;6526709.32
;0.000;871938.77;6526707.62
;0.000;871937.83;6526705.92
;0.000;871936.88;6526704.22
;0.000;871935.94;6526702.52
;0.000;871934.99;6526700.81
;0.000;871934.05;6526699.11
;0.000;871933.10;6526697.41
;0.000;871932.16;6526695.71
;0.000;871931.21;6526694.01
;0.000;871930.27;6526692.31
;0.000;871929.32;6526690.61
;0.000;871928.38;6526688.91
;0.000;871927.43;6526687.21
;0.000;871926.49;6526685.51
;0.000;871925.55;6526683.81
;0.000;871924.60;6526682.10
;0.000;871923.66;6526680.40
;0.000;871922.71;6526678.70
;0.000;871921.77;6526677.00
;0.000;871920.82;6526675.30
;0.000;871919.88;6526673.60
;0.000;871918.93;6526671.90
;0.000;871917.99;6526670.20
;0.000;871917.04;6526668.50
;0.000;871916.10;6526666.80
;0.000;871915.15;6526665.10
;0.000;871914.21;6526663.39
;0.000;871913.26;6526661.69
;0.000;871912.32;6526659.99
;0.000;871911.37;6526658.29
;0.000;871910.58;6526656.51
;0.000;871909.78;6526654.72
;0.000;871908.99;6526652.93
;0.000;871908.20;6526651.15
;0.000;871907.40;6526649.36
;0.000;871906.61;6526647.58
;0.000;871905.81;6526645.79
;0.000;871905.02;6526644.00
;0.000;871904.23;6526642.22
;0.000;871903.43;6526640.43
;0.000;871902.64;6526638.65
;0.000;871901.85;6526636.86
;0.000;871901.05;6526635.07
;0.000;871900.26;6526633.29
;0.000;871899.46;6526631.50
;0.000;871898.67;6526629.72
;0.000;871897.88;6526627.93
;0.000;871897.08;6526626.14
;0.000;871896.29;6526624.36
;0.000;871895.50;6526622.57
;0.000;871894.70;6526620.79
;0.000;871893.91;6526619.00
;0.000;871893.11;6526617.22
;0.000;871892.32;6526615.43
;189.789;871891.53;6526613.64
;189.789;871890.73;6526611.86
;189.789;871889.94;6526610.07
;189.789;871889.15;6526608.29
;189.789;871888.35;6526606.50
;0.000;871887.56;6526604.71
;0.000;871886.76;6526602.93
;0.000;871885.97;6526601.14
;0.000;871885.18;6526599.36
;0.000;871884.38;6526597.57
;0.000;871883.59;6526595.78
;0.000;871882.80;6526594.00
;0.000;871882.00;6526592.21
;0.000;871881.21;6526590.43
;0.000;871880.41;6526588.64
;0.000;871879.62;6526586.85
;0.000;871878.69;6526585.09
;0.000;871877.77;6526583.33
;0.000;871876.84;6526581.56
;0.000;871875.92;6526579.80
;0.000;871874.99;6526578.03
;0.000;871874.06;6526576.27
;189.810;871873.14;6526574.51
;189.810;871872.21;6526572.74
;189.810;871871.29;6526570.98
;0.000;871870.36;6526569.22
;0.000;871869.43;6526567.45
;189.726;871868.51;6526565.69
;189.726;871867.58;6526563.92
;189.726;871866.66;6526562.16
;189.726;871865.73;6526560.40
;189.726;871864.80;6526558.63
;189.726;871863.88;6526556.87
;0.000;871862.95;6526555.10
;0.000;871862.03;6526553.34
;0.000;871861.10;6526551.58
;0.000;871860.17;6526549.81
;0.000;871859.25;6526548.05
;0.000;871858.32;6526546.28
;0.000;871857.40;6526544.52
;0.000;871856.47;6526542.76
;0.000;871855.54;6526540.99
;0.000;871854.62;6526539.23
;0.000;871853.69;6526537.47
;0.000;871852.77;6526535.70
;0.000;871851.84;6526533.94
;0.000;871850.24;6526532.78
;0.000;871848.64;6526531.62
;0.000;871847.04;6526530.46
;0.000;871845.45;6526529.31
;0.000;871843.85;6526528.15
;0.000;871842.25;6526526.99
;189.615;871840.65;6526525.83
;189.615;871839.05;6526524.68
;189.510;871837.45;6526523.52
;189.510;871835.85;6526522.36
;189.510;871834.26;6526521.20
;189.510;871832.66;6526520.05
;189.512;871831.06;6526518.89
;189.512;871829.46;6526517.73
;189.514;871827.86;6526516.57
;189.514;871826.26;6526515.42
;189.514;871824.66;6526514.26
;189.512;871823.07;6526513.10
;189.512;871821.47;6526511.94
;189.513;871819.87;6526510.79
;189.513;871818.27;6526509.63
;189.531;871816.67;6526508.47
;189.516;871815.07;6526507.31
;189.516;871813.47;6526506.16
;189.516;871811.70;6526505.33
;189.471;871809.92;6526504.50
;189.471;871808.14;6526503.68
;189.419;871806.36;6526502.85
;189.419;871804.59;6526502.02
;189.419;871802.81;6526501.20
;189.419;871801.03;6526500.37
;189.419;871799.25;6526499.54
;189.444;871797.48;6526498.71
;189.444;871795.70;6526497.89
;189.444;871793.92;6526497.06
;189.444;871792.14;6526496.23
;189.431;871790.37;6526495.41
;189.431;871788.59;6526494.58
;189.440;871786.81;6526493.75
;189.440;871785.03;6526492.93
;189.440;871783.25;6526492.10
;189.486;871781.48;6526491.27
;189.486;871779.70;6526490.45
;189.512;871777.92;6526489.62
;189.512;871776.14;6526488.79
;189.512;871774.37;6526487.97
;189.467;871772.59;6526487.14
;189.467;871770.81;6526486.31
;189.467;871769.03;6526485.49
;189.487;871767.26;6526484.66
;189.487;871765.48;6526483.83
;189.487;871763.70;6526483.00
;189.466;871761.92;6526482.18
;189.466;871760.14;6526481.35
;189.446;871758.37;6526480.52
;189.446;871756.59;6526479.70
;189.446;871754.71;6526479.12
;189.475;871752.83;6526478.54
;189.475;871750.95;6526477.96
;189.475;871749.07;6526477.38
;189.461;871747.18;6526476.80
;189.461;871745.30;6526476.22
;189.402;871743.42;6526475.64
;189.470;871741.54;6526475.06
;189.470;871739.66;6526474.48
;189.470;871737.78;6526473.90
;189.478;871735.90;6526473.32
;189.475;871734.02;6526472.74
;189.475;871732.14;6526472.16
;189.478;871730.26;6526471.58
;189.466;871728.37;6526471.01
;189.466;871726.49;6526470.43
;189.466;871724.61;6526469.85
;189.466;871722.73;6526469.27
;189.469;871720.85;6526468.69
;189.444;871718.97;6526468.11
