a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.101422E+03   0.127580E-02   0.572925E-03   0.477938E-03   0.797179E-03   0.149952E-02   0.620408E-04   0.572412E-03   0.326785E-02   0.138614E+03
   0.101422E+03   0.127580E-02   0.572925E-03   0.413531E-03   0.217291E-03   0.149952E-02   0.620408E-04   0.572412E-03   0.159664E-02   0.141658E+03
   0.101422E+03   0.908055E-03   0.572925E-03   0.329660E-04   0.217291E-03   0.606540E-03   0.399027E-02   0.666005E-03   0.947502E-04   0.141954E+03
   0.101422E+03   0.489489E-03   0.572925E-03   0.329660E-04   0.217291E-03   0.606540E-03   0.203444E-02   0.666005E-03   0.947502E-04   0.144778E+03
   0.101422E+03   0.134666E-03   0.341433E-03   0.329660E-04   0.217291E-03   0.606540E-03   0.203444E-02   0.666005E-03   0.947502E-04   0.145961E+03
   0.101422E+03   0.134666E-03   0.341433E-03   0.329660E-04   0.217291E-03   0.606540E-03   0.101128E-02   0.666005E-03   0.947502E-04   0.147600E+03
   0.101422E+03   0.134666E-03   0.341433E-03   0.329660E-04   0.619190E-03   0.606540E-03   0.101128E-02   0.555116E-04   0.502060E-03   0.147282E+03
   0.101422E+03   0.705532E-04   0.341433E-03   0.329660E-04   0.619190E-03   0.606540E-03   0.101128E-02   0.555116E-04   0.713346E-04   0.147925E+03
   0.101422E+03   0.705532E-04   0.341433E-03   0.329660E-04   0.619190E-03   0.606540E-03   0.101128E-02   0.555116E-04   0.713346E-04   0.147925E+03
   0.101422E+03   0.705532E-04   0.341433E-03   0.329660E-04   0.619190E-03   0.606540E-03   0.101128E-02   0.555116E-04   0.713346E-04   0.147925E+03
   0.101422E+03   0.705532E-04   0.341433E-03   0.329660E-04   0.552310E-03   0.606540E-03   0.101128E-02   0.555116E-04   0.177604E-03   0.147981E+03
   0.101422E+03   0.705532E-04   0.261452E-03   0.329660E-04   0.552310E-03   0.606540E-03   0.101128E-02   0.531183E-03   0.177604E-03   0.147501E+03
   0.100937E+03   0.705532E-04   0.261452E-03   0.617914E-03   0.229255E-03   0.606540E-03   0.101128E-02   0.531183E-03   0.627244E-03   0.146479E+03
   0.100418E+03   0.142632E-03   0.261452E-03   0.617914E-03   0.229255E-03   0.606540E-03   0.124722E-02   0.531183E-03   0.627244E-03   0.145303E+03
   0.101275E+03   0.142632E-03   0.261452E-03   0.617914E-03   0.149537E-02   0.606540E-03   0.124722E-02   0.531183E-03   0.701670E-03   0.143674E+03
   0.101346E+03   0.142632E-03   0.261452E-03   0.166101E-02   0.142404E-02   0.606540E-03   0.250278E-02   0.531183E-03   0.701670E-03   0.140140E+03
   0.101324E+03   0.142632E-03   0.261452E-03   0.166101E-02   0.144843E-02   0.606540E-03   0.323489E-02   0.531183E-03   0.701670E-03   0.139383E+03
   0.101324E+03   0.100503E-02   0.545617E-03   0.166101E-02   0.144843E-02   0.606540E-03   0.228408E-02   0.531183E-03   0.701670E-03   0.137926E+03
   0.101324E+03   0.401051E-03   0.545617E-03   0.166101E-02   0.119565E-02   0.606540E-03   0.319019E-03   0.531183E-03   0.701670E-03   0.142941E+03
   0.100590E+03   0.401051E-03   0.545617E-03   0.166101E-02   0.103696E-04   0.606540E-03   0.319019E-03   0.531183E-03   0.960505E-03   0.143763E+03
   0.100590E+03   0.580687E-03   0.545617E-03   0.166101E-02   0.103696E-04   0.606540E-03   0.700709E-03   0.531183E-03   0.960505E-03   0.142639E+03
   0.100590E+03   0.580687E-03   0.545617E-03   0.166101E-02   0.103696E-04   0.606540E-03   0.771442E-03   0.531183E-03   0.960505E-03   0.142492E+03
   0.100590E+03   0.519198E-04   0.763640E-03   0.467423E-03   0.155152E-02   0.606540E-03   0.105732E-02   0.531183E-03   0.951971E-03   0.142468E+03
   0.100590E+03   0.519198E-04   0.763640E-03   0.169908E-02   0.155152E-02   0.606540E-03   0.114748E-02   0.531183E-03   0.200632E-02   0.138178E+03
   0.100590E+03   0.519198E-04   0.763640E-03   0.169908E-02   0.155152E-02   0.606540E-03   0.114748E-02   0.907633E-03   0.200632E-02   0.137491E+03
   0.100590E+03   0.459614E-03   0.763640E-03   0.169908E-02   0.155152E-02   0.606540E-03   0.114748E-02   0.907633E-03   0.563045E-04   0.140027E+03
   0.100590E+03   0.459614E-03   0.115294E-03   0.169908E-02   0.320059E-02   0.606540E-03   0.765009E-03   0.907633E-03   0.563045E-04   0.140202E+03
   0.102018E+03   0.459614E-03   0.115294E-03   0.190615E-02   0.968567E-03   0.880791E-03   0.765009E-03   0.907633E-03   0.563045E-04   0.142086E+03
   0.100025E+03   0.646996E-03   0.115294E-03   0.190615E-02   0.968567E-03   0.880791E-03   0.765009E-03   0.907633E-03   0.563045E-04   0.140953E+03
   0.100025E+03   0.646996E-03   0.115294E-03   0.143327E-03   0.968567E-03   0.880791E-03   0.765009E-03   0.907633E-03   0.563045E-04   0.144304E+03
   0.100025E+03   0.677004E-03   0.115294E-03   0.143327E-03   0.968567E-03   0.880791E-03   0.765009E-03   0.907633E-03   0.172667E-03   0.144177E+03
   0.100025E+03   0.677004E-03   0.492080E-04   0.143327E-03   0.968567E-03   0.880791E-03   0.765009E-03   0.907633E-03   0.172667E-03   0.144209E+03
   0.101927E+03   0.677004E-03   0.492080E-04   0.143327E-03   0.968567E-03   0.189151E-02   0.765009E-03   0.907633E-03   0.172667E-03   0.142372E+03
   0.100495E+03   0.315066E-03   0.492080E-04   0.143327E-03   0.741890E-03   0.138224E-02   0.357855E-03   0.907633E-03   0.172667E-03   0.146046E+03
   0.100495E+03   0.315066E-03   0.492080E-04   0.143327E-03   0.741890E-03   0.138224E-02   0.357855E-03   0.907633E-03   0.172667E-03   0.146046E+03
   0.100495E+03   0.137455E-03   0.492080E-04   0.556711E-03   0.741890E-03   0.928039E-03   0.357855E-03   0.149757E-04   0.172667E-03   0.147505E+03
   0.100495E+03   0.137455E-03   0.492080E-04   0.556711E-03   0.741890E-03   0.144648E-02   0.357855E-03   0.197854E-03   0.988389E-03   0.145109E+03
   0.100495E+03   0.137455E-03   0.862519E-04   0.556711E-03   0.913658E-03   0.144648E-02   0.357855E-03   0.197854E-03   0.988389E-03   0.144787E+03
   0.100549E+03   0.137455E-03   0.862519E-04   0.556711E-03   0.913658E-03   0.144648E-02   0.357855E-03   0.197854E-03   0.988389E-03   0.144859E+03
   0.100549E+03   0.137455E-03   0.862519E-04   0.556711E-03   0.913658E-03   0.144648E-02   0.357855E-03   0.197854E-03   0.988389E-03   0.144859E+03
   0.100549E+03   0.137455E-03   0.134580E-03   0.556711E-03   0.913658E-03   0.298747E-03   0.357855E-03   0.197854E-03   0.347278E-03   0.147961E+03
   0.100549E+03   0.137455E-03   0.134580E-03   0.556711E-03   0.913658E-03   0.298747E-03   0.357855E-03   0.197854E-03   0.855193E-03   0.146987E+03
   0.101218E+03   0.137455E-03   0.134580E-03   0.556711E-03   0.913658E-03   0.250062E-03   0.357855E-03   0.197854E-03   0.855193E-03   0.147573E+03
   0.101218E+03   0.137455E-03   0.134580E-03   0.556711E-03   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.855193E-03   0.146230E+03
   0.101218E+03   0.137455E-03   0.134580E-03   0.556711E-03   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.985704E-03   0.145966E+03
   0.101218E+03   0.674228E-03   0.134580E-03   0.556711E-03   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.985704E-03   0.144862E+03
   0.101218E+03   0.674228E-03   0.134580E-03   0.556711E-03   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.985704E-03   0.144862E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.128594E-02   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.985704E-03   0.144207E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.128594E-02   0.170209E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.985704E-03   0.144207E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.131722E-02   0.144504E-02   0.250062E-03   0.357855E-03   0.197854E-03   0.366734E-03   0.145795E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.628069E-03   0.144504E-02   0.250062E-03   0.357855E-03   0.878453E-03   0.137568E-03   0.146203E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.694329E-03   0.140513E-02   0.250062E-03   0.357855E-03   0.878453E-03   0.137568E-03   0.146133E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.685460E-04   0.155699E-02   0.673795E-04   0.357855E-03   0.878453E-03   0.440563E-04   0.147048E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.357855E-03   0.112237E-03   0.440563E-04   0.150764E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.357855E-03   0.112237E-03   0.440563E-04   0.150764E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.357855E-03   0.112237E-03   0.440563E-04   0.150764E+03
   0.101218E+03   0.343848E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.357855E-03   0.112237E-03   0.440563E-04   0.150764E+03
   0.101218E+03   0.718422E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.357855E-03   0.112237E-03   0.440563E-04   0.149906E+03
   0.101218E+03   0.718422E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.519843E-03   0.112237E-03   0.440563E-04   0.149638E+03
   0.101218E+03   0.718422E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.237400E-03   0.389241E-03   0.440563E-04   0.149713E+03
   0.101218E+03   0.641323E-03   0.134580E-03   0.685460E-04   0.517594E-04   0.673795E-04   0.237400E-03   0.389241E-03   0.440563E-04   0.149891E+03
   0.100803E+03   0.161864E-02   0.134580E-03   0.685460E-04   0.517594E-04   0.618010E-03   0.237400E-03   0.389241E-03   0.440563E-04   0.147052E+03
   0.100803E+03   0.128151E-02   0.134580E-03   0.537015E-03   0.517594E-04   0.618010E-03   0.237400E-03   0.389241E-03   0.117936E-02   0.144969E+03
   0.100566E+03   0.204245E-03   0.142188E-03   0.537015E-03   0.517594E-04   0.618010E-03   0.237400E-03   0.389241E-03   0.117936E-02   0.146955E+03
   0.100566E+03   0.204245E-03   0.142188E-03   0.347549E-03   0.517594E-04   0.981460E-03   0.237400E-03   0.389241E-03   0.138338E-03   0.148552E+03
   0.100566E+03   0.646060E-03   0.319417E-03   0.207501E-03   0.517594E-04   0.129274E-03   0.237400E-03   0.389241E-03   0.138338E-03   0.148881E+03
   0.100566E+03   0.878188E-04   0.319417E-03   0.915563E-03   0.517594E-04   0.290053E-04   0.237400E-03   0.389241E-03   0.138338E-03   0.148473E+03
