Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.392635E+02  -0.586087E+00  -0.270174E+00   0.369803E+01   0.848922E+00   0.365057E+02   0.633258E+01   0.227097E+02  -0.805744E+01  -0.123248E+02   0.755861E-01   0.882754E+01   0.119426E+02  -0.250519E+01   0.185853E+00   0.101033E-02   0.778829E-03   0.113370E-01   0.283440E-01   0.447543E+02  -0.704250E+02   0.000000E+00   0.115179E+03  -0.230359E+03
   0.392635E+02  -0.586087E+00  -0.270174E+00   0.369803E+01   0.848922E+00   0.358727E+02   0.984993E+01   0.218289E+02  -0.805744E+01  -0.123248E+02   0.755861E-01   0.971407E+01   0.119426E+02  -0.250519E+01   0.185853E+00   0.101033E-02   0.998450E-03   0.916101E-02   0.113476E-01   0.456611E+02  -0.719481E+02   0.000000E+00   0.117609E+03  -0.235218E+03
   0.392635E+02  -0.586087E+00  -0.270174E+00   0.369803E+01   0.848922E+00   0.358727E+02   0.755114E+01   0.218289E+02  -0.805744E+01  -0.117557E+02   0.755861E-01   0.971407E+01   0.119426E+02  -0.250519E+01   0.185853E+00   0.101033E-02   0.277950E-02   0.916101E-02   0.113476E-01   0.466968E+02  -0.677262E+02   0.000000E+00   0.114423E+03  -0.228846E+03
   0.392635E+02  -0.586087E+00  -0.270174E+00   0.369803E+01   0.848922E+00   0.358727E+02   0.755114E+01   0.218289E+02  -0.805744E+01  -0.117557E+02   0.755861E-01   0.971407E+01   0.119426E+02  -0.250519E+01   0.185853E+00   0.101033E-02   0.277950E-02   0.916101E-02   0.143303E-01   0.463985E+02  -0.680244E+02   0.000000E+00   0.114423E+03  -0.228846E+03
   0.391311E+02  -0.586087E+00   0.495741E+00   0.369803E+01   0.848922E+00   0.358727E+02   0.870218E+01   0.218289E+02  -0.805744E+01  -0.117557E+02   0.755861E-01   0.971407E+01   0.119426E+02  -0.250519E+01   0.185853E+00   0.101033E-02   0.277950E-02   0.916101E-02   0.143303E-01   0.457277E+02  -0.702871E+02   0.000000E+00   0.116015E+03  -0.232030E+03
   0.391311E+02  -0.119680E+01  -0.108325E+01   0.281924E+01   0.848922E+00   0.358727E+02   0.870218E+01   0.218289E+02  -0.805744E+01  -0.117557E+02   0.755861E-01   0.971407E+01   0.119426E+02  -0.236605E+01   0.180406E+00   0.101033E-02   0.372058E-02   0.115380E-02   0.143303E-01   0.459661E+02  -0.668000E+02   0.000000E+00   0.112766E+03  -0.225532E+03
   0.391311E+02  -0.119680E+01  -0.108325E+01   0.281924E+01   0.848922E+00   0.358727E+02   0.870218E+01   0.226986E+02  -0.868425E+01  -0.117557E+02   0.755861E-01   0.759199E+01   0.119426E+02  -0.236605E+01   0.167851E+00   0.101033E-02   0.372058E-02   0.169054E-02   0.868721E-02   0.422160E+02  -0.688112E+02   0.000000E+00   0.111027E+03  -0.222054E+03
   0.391311E+02  -0.119680E+01  -0.108325E+01   0.281924E+01   0.848922E+00   0.371114E+02   0.870218E+01   0.229436E+02  -0.953895E+01  -0.117557E+02   0.755861E-01   0.759199E+01   0.153523E+02  -0.156447E+01   0.169754E+00   0.101033E-02   0.222271E-01   0.267953E-03   0.221435E-02   0.408224E+02  -0.726866E+02   0.000000E+00   0.113509E+03  -0.227018E+03
   0.391311E+02  -0.119680E+01  -0.108325E+01   0.281924E+01   0.848922E+00   0.348639E+02   0.870218E+01   0.229436E+02  -0.953895E+01  -0.117557E+02   0.755861E-01   0.676503E+01   0.138421E+02  -0.156447E+01   0.166490E+00   0.373841E-02   0.222271E-01   0.405329E-02   0.221435E-02   0.365316E+02  -0.706657E+02   0.000000E+00   0.107197E+03  -0.214395E+03
   0.391311E+02  -0.119680E+01  -0.108325E+01   0.281924E+01   0.848922E+00   0.348639E+02   0.870218E+01   0.228667E+02  -0.729984E+01  -0.117557E+02   0.755861E-01   0.107240E+02   0.165212E+02  -0.146226E+00   0.166490E+00   0.172192E-01   0.104648E-01   0.890961E-02   0.221435E-02   0.375846E+02  -0.675547E+02   0.000000E+00   0.105139E+03  -0.210279E+03
   0.391311E+02  -0.119680E+01  -0.911295E-01   0.377932E+01   0.848922E+00   0.348639E+02   0.870218E+01   0.228667E+02  -0.729984E+01  -0.117557E+02   0.755861E-01   0.107240E+02   0.143110E+02  -0.752864E+00   0.166490E+00   0.130171E-01   0.104648E-01   0.208250E-03   0.221435E-02   0.408127E+02  -0.678129E+02   0.000000E+00   0.108626E+03  -0.217251E+03
   0.389612E+02  -0.119680E+01  -0.911295E-01   0.377932E+01   0.123996E+01   0.356794E+02   0.652915E+01   0.228667E+02  -0.729984E+01  -0.117557E+02   0.755861E-01   0.107240E+02   0.143110E+02   0.151541E+01   0.179514E+00   0.152523E-01   0.104648E-01   0.208250E-03   0.221435E-02   0.450617E+02  -0.657583E+02   0.000000E+00   0.110820E+03  -0.221640E+03
   0.389612E+02  -0.119680E+01  -0.441265E+00   0.359475E+01   0.123996E+01   0.357625E+02   0.652915E+01   0.220286E+02  -0.729984E+01  -0.117557E+02  -0.103294E+01   0.726525E+01   0.121608E+02   0.151541E+01   0.186099E+00   0.697841E-02   0.104648E-01   0.208250E-03   0.221435E-02   0.458248E+02  -0.632348E+02   0.000000E+00   0.109060E+03  -0.218119E+03
   0.389612E+02  -0.235796E+01  -0.441265E+00   0.187968E+01   0.123996E+01   0.357625E+02   0.652915E+01   0.220286E+02  -0.729984E+01  -0.131499E+02  -0.103294E+01   0.726525E+01   0.150101E+02   0.151541E+01   0.186099E+00   0.697841E-02   0.221290E-01   0.451515E-02   0.221435E-02   0.424459E+02  -0.649619E+02   0.000000E+00   0.107408E+03  -0.214816E+03
   0.389612E+02  -0.235796E+01  -0.441265E+00   0.187968E+01   0.123996E+01   0.357625E+02   0.893449E+01   0.220286E+02  -0.708390E+01  -0.131499E+02  -0.103294E+01   0.846244E+01   0.150101E+02   0.151541E+01   0.186099E+00   0.697841E-02   0.221290E-01   0.451515E-02   0.221435E-02   0.417845E+02  -0.679738E+02   0.000000E+00   0.109758E+03  -0.219517E+03
   0.389612E+02  -0.235796E+01  -0.441265E+00   0.187968E+01   0.123996E+01   0.356007E+02   0.893449E+01   0.220286E+02  -0.708390E+01  -0.131499E+02  -0.103294E+01   0.846244E+01   0.150101E+02   0.151541E+01   0.186099E+00   0.697841E-02   0.168128E-01   0.451515E-02   0.221435E-02   0.422789E+02  -0.672584E+02   0.000000E+00   0.109537E+03  -0.219075E+03
   0.389612E+02  -0.235796E+01  -0.441265E+00   0.198827E+01   0.123996E+01   0.356007E+02   0.893449E+01   0.219781E+02  -0.708390E+01  -0.131499E+02  -0.103294E+01   0.846244E+01   0.150101E+02   0.151541E+01   0.189953E+00   0.697841E-02   0.281785E-01   0.389966E-02   0.334673E-03   0.412682E+02  -0.680684E+02   0.000000E+00   0.109337E+03  -0.218673E+03
   0.389612E+02  -0.235796E+01  -0.282115E+00   0.198827E+01   0.123996E+01   0.356007E+02   0.791559E+01   0.221590E+02  -0.708390E+01  -0.131499E+02  -0.103294E+01   0.846244E+01   0.141253E+02  -0.918419E+00   0.189953E+00   0.127333E-01   0.281785E-01   0.389966E-02   0.334673E-03   0.415138E+02  -0.673502E+02   0.000000E+00   0.108864E+03  -0.217728E+03
   0.389612E+02  -0.235796E+01  -0.282115E+00   0.198827E+01   0.123996E+01   0.356007E+02   0.791559E+01   0.221590E+02  -0.708390E+01  -0.107255E+02   0.426520E+00   0.846244E+01   0.141253E+02  -0.918419E+00   0.189953E+00   0.127333E-01   0.258150E-01   0.311325E-02   0.334673E-03   0.420359E+02  -0.626615E+02   0.000000E+00   0.104697E+03  -0.209395E+03
   0.389612E+02  -0.150788E+01  -0.282115E+00   0.198827E+01   0.123996E+01   0.355733E+02   0.732095E+01   0.223087E+02  -0.708390E+01  -0.105559E+02   0.426520E+00   0.846244E+01   0.141255E+02  -0.206707E+01   0.191021E+00   0.172521E-01   0.250138E-01   0.311325E-02   0.334673E-03   0.426987E+02  -0.626872E+02   0.000000E+00   0.105386E+03  -0.210772E+03
   0.389612E+02  -0.156553E+01   0.312946E+00   0.198827E+01   0.176393E+01   0.355733E+02   0.732095E+01   0.223087E+02  -0.708390E+01  -0.115820E+02   0.426520E+00   0.846244E+01   0.141255E+02  -0.281597E+01   0.188974E+00   0.172521E-01   0.195011E-01   0.311325E-02   0.334673E-03   0.431433E+02  -0.651890E+02   0.000000E+00   0.108332E+03  -0.216665E+03
   0.390205E+02  -0.156553E+01   0.312946E+00   0.198827E+01  -0.116824E+01   0.370303E+02   0.437103E+01   0.223087E+02  -0.708390E+01  -0.115820E+02   0.426520E+00   0.846244E+01   0.141255E+02  -0.281597E+01   0.188974E+00   0.874635E-02   0.192790E-01   0.311325E-02   0.334673E-03   0.428365E+02  -0.578644E+02   0.000000E+00   0.100701E+03  -0.201402E+03
   0.390205E+02  -0.156553E+01   0.312946E+00   0.162766E+01  -0.149464E+00   0.370303E+02   0.437103E+01   0.223087E+02  -0.708390E+01  -0.115820E+02   0.426520E+00   0.846244E+01   0.182959E+02  -0.281597E+01   0.184271E+00   0.174821E-01   0.315632E-01   0.311325E-02   0.334673E-03   0.393642E+02  -0.628982E+02   0.000000E+00   0.102262E+03  -0.204525E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.372275E+02   0.437103E+01   0.223787E+02  -0.708390E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.177304E+02  -0.281597E+01   0.184271E+00   0.148525E-01   0.309805E-01   0.311325E-02   0.505666E-03   0.386826E+02  -0.696866E+02   0.000000E+00   0.108369E+03  -0.216738E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.808278E+01   0.224426E+02  -0.923599E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.177304E+02   0.341841E+01   0.169890E+00   0.148525E-01   0.357717E-01   0.244333E-01   0.505666E-03   0.362874E+02  -0.838820E+02   0.000000E+00   0.120169E+03  -0.240339E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.380149E+01   0.224426E+02  -0.828951E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.157446E+02   0.341841E+01   0.172970E+00   0.148525E-01   0.357717E-01   0.121550E-01   0.505666E-03   0.368932E+02  -0.737234E+02   0.000000E+00   0.110617E+03  -0.221233E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.876844E+01   0.215980E+02  -0.828951E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.157446E+02   0.341841E+01   0.170023E+00   0.214320E-01   0.357717E-01   0.121550E-01   0.505666E-03   0.370182E+02  -0.789219E+02   0.000000E+00   0.115940E+03  -0.231880E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.876844E+01   0.215980E+02  -0.828951E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.157446E+02   0.341841E+01   0.170023E+00   0.214320E-01   0.351191E-01   0.905118E-02   0.505666E-03   0.373938E+02  -0.785463E+02   0.000000E+00   0.115940E+03  -0.231880E+03
   0.395684E+02  -0.156553E+01   0.312946E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.876844E+01   0.215980E+02  -0.828951E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.147279E+02   0.341841E+01   0.186007E+00   0.214320E-01   0.296730E-01   0.937116E-02   0.505666E-03   0.394354E+02  -0.779651E+02   0.000000E+00   0.117400E+03  -0.234801E+03
   0.391227E+02  -0.156553E+01   0.516377E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.876844E+01   0.220749E+02  -0.828951E+01  -0.115820E+02  -0.143556E+01   0.862885E+01   0.147279E+02  -0.119474E+00   0.186007E+00   0.153899E-01   0.296730E-01   0.182627E-01   0.505666E-03   0.412477E+02  -0.756470E+02   0.000000E+00   0.116895E+03  -0.233789E+03
   0.391227E+02  -0.853707E+00  -0.837145E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.475373E+01   0.220749E+02  -0.828951E+01  -0.115820E+02  -0.149099E+01   0.862885E+01   0.147279E+02  -0.119474E+00   0.189876E+00   0.153899E-01   0.296730E-01   0.754544E-02   0.505666E-03   0.420670E+02  -0.681234E+02   0.000000E+00   0.110190E+03  -0.220381E+03
   0.392902E+02  -0.853707E+00  -0.837145E+00   0.480109E+01  -0.149464E+00   0.373577E+02   0.477732E+01   0.220749E+02  -0.828951E+01  -0.115820E+02  -0.149099E+01   0.799514E+01   0.141178E+02  -0.119474E+00   0.189876E+00   0.171305E-01   0.262511E-01   0.755218E-02   0.505666E-03   0.421802E+02  -0.686000E+02   0.000000E+00   0.110780E+03  -0.221560E+03
   0.392902E+02  -0.853707E+00   0.557712E-01   0.467050E+01   0.109905E+01   0.373577E+02   0.477732E+01   0.218316E+02  -0.828951E+01  -0.115820E+02  -0.160109E+01   0.940549E+01   0.141178E+02  -0.119474E+00   0.189876E+00   0.209641E-01   0.184043E-01   0.755218E-02   0.142044E-01   0.420043E+02  -0.729762E+02   0.000000E+00   0.114981E+03  -0.229961E+03
   0.391002E+02  -0.853707E+00   0.557712E-01   0.467050E+01   0.109905E+01   0.373577E+02   0.477732E+01   0.218316E+02  -0.828951E+01  -0.115820E+02  -0.160109E+01   0.940549E+01   0.141178E+02  -0.119474E+00   0.185564E+00   0.209641E-01   0.184043E-01   0.152914E-01   0.142044E-01   0.415097E+02  -0.728378E+02   0.000000E+00   0.114348E+03  -0.228695E+03
   0.391002E+02  -0.853707E+00   0.557712E-01   0.467050E+01   0.109905E+01   0.364980E+02   0.477732E+01   0.218316E+02  -0.828951E+01  -0.115820E+02  -0.160109E+01   0.940549E+01   0.153086E+02  -0.119474E+00   0.185564E+00   0.986459E-02   0.184043E-01   0.220024E-01   0.142044E-01   0.422878E+02  -0.711102E+02   0.000000E+00   0.113398E+03  -0.226796E+03
   0.391002E+02  -0.853707E+00   0.557712E-01   0.467050E+01   0.109905E+01   0.364980E+02   0.477732E+01   0.218316E+02  -0.828951E+01  -0.115820E+02  -0.160109E+01   0.940549E+01   0.153086E+02   0.929123E+00   0.189875E+00   0.986459E-02   0.138948E-01   0.361824E-02   0.131438E-01   0.441104E+02  -0.688361E+02   0.000000E+00   0.112946E+03  -0.225893E+03
   0.391002E+02  -0.853707E+00   0.557712E-01   0.467050E+01   0.109905E+01   0.364980E+02   0.506976E+01   0.218316E+02  -0.828951E+01  -0.115820E+02  -0.160109E+01   0.940549E+01   0.138719E+02   0.929123E+00   0.195069E+00   0.131573E-01   0.138948E-01   0.361824E-02   0.131438E-01   0.429129E+02  -0.696215E+02   0.000000E+00   0.112534E+03  -0.225069E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.467050E+01   0.109905E+01   0.364980E+02   0.506976E+01   0.218316E+02  -0.828951E+01  -0.112903E+02  -0.160109E+01   0.940549E+01   0.146131E+02  -0.133650E+01   0.195069E+00   0.156836E-01   0.138948E-01   0.277729E-02   0.125396E-02   0.423535E+02  -0.670344E+02   0.000000E+00   0.109388E+03  -0.218776E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.467050E+01   0.109905E+01   0.364980E+02   0.522779E+01   0.219138E+02  -0.828951E+01  -0.112903E+02  -0.160109E+01   0.940549E+01   0.143146E+02   0.423408E-01   0.194140E+00   0.156836E-01   0.138948E-01   0.277729E-02   0.228067E-02   0.429265E+02  -0.672668E+02   0.000000E+00   0.110193E+03  -0.220387E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.692223E+01   0.219138E+02  -0.719580E+01  -0.112903E+02   0.441856E-01   0.894620E+01   0.143146E+02   0.280873E+01   0.181892E+00   0.156836E-01   0.138948E-01   0.277729E-02   0.228067E-02   0.436325E+02  -0.627333E+02   0.000000E+00   0.106366E+03  -0.212732E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.692223E+01   0.224559E+02  -0.719580E+01  -0.112903E+02   0.441856E-01   0.894620E+01   0.143146E+02   0.280873E+01   0.181892E+00   0.156836E-01   0.138948E-01   0.164451E-02   0.228067E-02   0.441561E+02  -0.638321E+02   0.000000E+00   0.107988E+03  -0.215976E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.642643E+01   0.224559E+02  -0.719580E+01  -0.112903E+02   0.441856E-01   0.894620E+01   0.143146E+02  -0.159173E+01   0.189241E+00   0.156836E-01   0.138948E-01   0.164451E-02   0.228067E-02   0.448404E+02  -0.624052E+02   0.000000E+00   0.107246E+03  -0.214491E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.642643E+01   0.224559E+02  -0.719580E+01  -0.125445E+02   0.441856E-01   0.894620E+01   0.139816E+02  -0.159173E+01   0.189241E+00   0.164252E-01   0.162817E-01   0.178573E-02   0.228067E-02   0.447408E+02  -0.637547E+02   0.000000E+00   0.108496E+03  -0.216991E+03
   0.391002E+02  -0.853707E+00  -0.105080E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.642643E+01   0.216163E+02  -0.729799E+01  -0.125445E+02   0.441856E-01   0.894620E+01   0.139816E+02   0.298909E+01   0.177146E+00   0.164252E-01   0.107259E-01   0.369266E-02   0.228067E-02   0.425394E+02  -0.629002E+02   0.000000E+00   0.105440E+03  -0.210879E+03
   0.391002E+02  -0.853707E+00  -0.115473E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.816600E+01   0.224388E+02  -0.729799E+01  -0.125445E+02   0.441856E-01   0.894620E+01   0.173553E+02   0.298909E+01   0.177146E+00   0.164252E-01   0.107259E-01   0.369266E-02   0.228067E-02   0.429012E+02  -0.675663E+02   0.000000E+00   0.110467E+03  -0.220935E+03
   0.391002E+02  -0.853707E+00  -0.115473E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.657856E+01   0.224388E+02  -0.729799E+01  -0.125445E+02   0.441856E-01   0.894620E+01   0.173553E+02  -0.386331E+01   0.177146E+00   0.164252E-01   0.313022E-01   0.369266E-02   0.228067E-02   0.401278E+02  -0.681391E+02   0.000000E+00   0.108267E+03  -0.216534E+03
   0.391002E+02  -0.853707E+00  -0.115473E+01   0.206757E+01   0.109905E+01   0.364980E+02   0.771314E+01   0.224388E+02  -0.729799E+01  -0.125445E+02   0.441856E-01   0.894620E+01   0.169951E+02  -0.386331E+01   0.177146E+00   0.109853E-01   0.313022E-01   0.369266E-02   0.228067E-02   0.409605E+02  -0.689928E+02   0.000000E+00   0.109953E+03  -0.219907E+03
   0.391002E+02  -0.196551E+01  -0.115473E+01   0.347679E+01   0.377925E+00   0.364980E+02   0.771314E+01   0.226803E+02  -0.729799E+01  -0.118062E+02   0.143183E+00   0.894620E+01   0.169951E+02  -0.386331E+01   0.177146E+00   0.111009E-01   0.228861E-01   0.369266E-02   0.228067E-02   0.421074E+02  -0.673766E+02   0.000000E+00   0.109484E+03  -0.218968E+03
   0.391002E+02  -0.196551E+01  -0.115473E+01   0.347679E+01   0.377925E+00   0.364980E+02   0.800329E+01   0.224268E+02  -0.800505E+01  -0.118062E+02   0.143183E+00   0.847425E+01   0.169951E+02  -0.242304E+01   0.177146E+00   0.111009E-01   0.228861E-01   0.369266E-02   0.228067E-02   0.443810E+02  -0.673689E+02   0.000000E+00   0.111750E+03  -0.223500E+03
   0.391002E+02  -0.196551E+01  -0.115473E+01   0.347679E+01   0.377925E+00   0.364980E+02   0.800329E+01   0.224268E+02  -0.800505E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.134926E+02  -0.109505E+01   0.177146E+00   0.111009E-01   0.228861E-01   0.369266E-02   0.228067E-02   0.446937E+02  -0.688998E+02   0.000000E+00   0.113594E+03  -0.227187E+03
   0.397063E+02  -0.196551E+01  -0.115473E+01   0.347679E+01   0.377925E+00   0.364980E+02   0.800329E+01   0.224268E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.132640E+02  -0.210386E+01   0.177146E+00   0.129524E-01   0.209247E-01   0.145289E-01   0.228067E-02   0.416477E+02  -0.763221E+02   0.000000E+00   0.117970E+03  -0.235940E+03
   0.397063E+02  -0.568019E+00  -0.115473E+01   0.347679E+01  -0.774078E+00   0.364980E+02   0.800329E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.166305E+02  -0.153688E+01   0.186063E+00   0.706457E-03   0.209247E-01   0.145289E-01   0.228067E-02   0.436166E+02  -0.733283E+02   0.000000E+00   0.116945E+03  -0.233890E+03
   0.397063E+02  -0.568019E+00  -0.115473E+01   0.347679E+01  -0.824436E+00   0.355421E+02   0.800329E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.195525E+00   0.706457E-03   0.166402E-01   0.145289E-01   0.228067E-02   0.419501E+02  -0.715717E+02   0.000000E+00   0.113522E+03  -0.227044E+03
   0.397063E+02  -0.568019E+00  -0.765744E+00   0.347679E+01  -0.824436E+00   0.355421E+02   0.800329E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.181662E+00   0.434367E-03   0.137373E-01   0.145289E-01   0.228067E-02   0.450805E+02  -0.715805E+02   0.000000E+00   0.116661E+03  -0.233322E+03
   0.397063E+02  -0.568019E+00   0.114594E+01   0.347679E+01  -0.824436E+00   0.367553E+02   0.800329E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.184156E+00   0.434367E-03   0.165773E-01   0.145289E-01   0.228067E-02   0.452080E+02  -0.754615E+02   0.000000E+00   0.120669E+03  -0.241339E+03
   0.397063E+02  -0.568019E+00   0.114594E+01   0.414055E+01  -0.824436E+00   0.367553E+02   0.657224E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.126783E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.185263E+00   0.434367E-03   0.123075E-01   0.145289E-01   0.228067E-02   0.457569E+02  -0.734921E+02   0.000000E+00   0.119249E+03  -0.238498E+03
   0.397063E+02  -0.568019E+00   0.114594E+01   0.414055E+01  -0.824436E+00   0.367553E+02   0.657224E+01   0.224111E+02  -0.902931E+01  -0.118062E+02  -0.119773E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.184099E+00   0.813369E-02   0.139856E-01   0.145289E-01   0.228067E-02   0.449511E+02  -0.742805E+02   0.000000E+00   0.119232E+03  -0.238463E+03
   0.397063E+02  -0.568019E+00   0.895135E+00   0.279636E+01   0.189615E+01   0.375929E+02   0.657224E+01   0.225548E+02  -0.864725E+01  -0.118062E+02  -0.119773E+01   0.847425E+01   0.136249E+02  -0.153688E+01   0.191768E+00   0.813369E-02   0.139856E-01   0.145289E-01   0.228067E-02   0.412121E+02  -0.788837E+02   0.000000E+00   0.120096E+03  -0.240192E+03
   0.397063E+02  -0.128935E+01   0.895135E+00   0.290028E+01   0.126225E+01   0.363305E+02   0.657224E+01   0.220408E+02  -0.864725E+01  -0.118062E+02  -0.119773E+01   0.847425E+01   0.136249E+02   0.114275E+01   0.189038E+00   0.813369E-02   0.139856E-01   0.335875E-02   0.228067E-02   0.464861E+02  -0.732270E+02   0.000000E+00   0.119713E+03  -0.239426E+03
   0.397063E+02  -0.128935E+01   0.895135E+00   0.229636E+01   0.126225E+01   0.363305E+02   0.857954E+01   0.220408E+02  -0.864725E+01  -0.118062E+02  -0.119773E+01   0.847425E+01   0.136249E+02   0.114275E+01   0.189833E+00   0.813369E-02   0.978585E-02   0.335875E-02   0.238981E-02   0.449284E+02  -0.756071E+02   0.000000E+00   0.120535E+03  -0.241071E+03
   0.395791E+02  -0.128935E+01   0.895135E+00   0.229636E+01   0.126225E+01   0.363305E+02   0.857954E+01   0.220408E+02  -0.864725E+01  -0.118062E+02  -0.119773E+01   0.847425E+01   0.137446E+02   0.114275E+01   0.176806E+00   0.813369E-02   0.978585E-02   0.492245E-02   0.238981E-02   0.464315E+02  -0.750622E+02   0.000000E+00   0.121494E+03  -0.242987E+03
   0.395791E+02  -0.128935E+01   0.895135E+00   0.446400E+01   0.420525E+00   0.363305E+02   0.857954E+01   0.220408E+02  -0.864725E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.137446E+02  -0.186926E+00   0.182742E+00   0.698686E-02   0.978585E-02   0.492245E-02   0.238981E-02   0.477903E+02  -0.749233E+02   0.000000E+00   0.122714E+03  -0.245427E+03
   0.395791E+02  -0.128935E+01   0.895135E+00   0.446400E+01  -0.963710E+00   0.363305E+02   0.857954E+01   0.220408E+02  -0.864725E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.137446E+02  -0.186926E+00   0.182742E+00   0.698686E-02   0.241836E-02   0.492245E-02   0.238981E-02   0.478060E+02  -0.716573E+02   0.000000E+00   0.119463E+03  -0.238927E+03
   0.395791E+02  -0.253300E+00   0.895135E+00   0.446400E+01   0.431674E+00   0.363305E+02   0.457764E+01   0.220408E+02  -0.783138E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.134713E+02  -0.955982E-01   0.182742E+00   0.698686E-02   0.241836E-02   0.492245E-02   0.118778E-01   0.451964E+02  -0.681826E+02   0.000000E+00   0.113379E+03  -0.226758E+03
   0.395791E+02  -0.253300E+00   0.895135E+00   0.446400E+01   0.431674E+00   0.369950E+02   0.457764E+01   0.220408E+02  -0.783138E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.134713E+02  -0.955982E-01   0.182742E+00   0.698686E-02   0.241836E-02   0.143167E-01   0.123569E-01   0.444466E+02  -0.700554E+02   0.000000E+00   0.114502E+03  -0.229004E+03
   0.395791E+02  -0.253300E+00   0.895135E+00   0.439374E+01   0.431674E+00   0.369950E+02   0.982364E+01   0.220408E+02  -0.783138E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.134057E+02  -0.955982E-01   0.182742E+00   0.333970E-02   0.571211E-02   0.143167E-01   0.123569E-01   0.435266E+02  -0.775329E+02   0.000000E+00   0.121060E+03  -0.242119E+03
   0.395791E+02  -0.984784E+00   0.895135E+00   0.439374E+01   0.431674E+00   0.369950E+02   0.982364E+01   0.220408E+02  -0.783138E+01  -0.118062E+02  -0.148609E+01   0.847425E+01   0.124860E+02   0.211958E+01   0.175202E+00   0.333970E-02   0.571211E-02   0.143167E-01   0.123569E-01   0.423438E+02  -0.783242E+02   0.000000E+00   0.120668E+03  -0.241336E+03
   0.395791E+02   0.173493E+00   0.895135E+00   0.439374E+01   0.431674E+00   0.366282E+02   0.982364E+01   0.221117E+02  -0.783138E+01  -0.118062E+02   0.488479E+00   0.847425E+01   0.124860E+02   0.211958E+01   0.175202E+00   0.333970E-02   0.115125E-01   0.143167E-01   0.105548E-01   0.416989E+02  -0.757290E+02   0.000000E+00   0.117428E+03  -0.234856E+03
