a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.113496E+03   0.276496E+02   0.568343E+02   0.522666E+02   0.568909E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.146677E+03
   0.113496E+03   0.339958E+02   0.558494E+02   0.542726E+02   0.598200E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.147187E+03
   0.115231E+03   0.339958E+02   0.558494E+02   0.543676E+02   0.621887E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.145080E+03
   0.115231E+03   0.339958E+02   0.592889E+02   0.543676E+02   0.565163E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.145706E+03
   0.113994E+03   0.339958E+02   0.599818E+02   0.543676E+02   0.527771E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.146738E+03
   0.113994E+03   0.356763E+02   0.592056E+02   0.543676E+02   0.527771E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.145979E+03
   0.113994E+03   0.293729E+02   0.569964E+02   0.435586E+02   0.667213E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.146948E+03
   0.113640E+03   0.229812E+02   0.573489E+02   0.427489E+02   0.667213E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.147327E+03
   0.113640E+03   0.222181E+02   0.532538E+02   0.358214E+02   0.713978E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.147216E+03
   0.113640E+03   0.210259E+02   0.554806E+02   0.358214E+02   0.713978E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.147784E+03
   0.113640E+03   0.210259E+02   0.585858E+02   0.358214E+02   0.713978E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.147418E+03
   0.113640E+03   0.210259E+02   0.568854E+02   0.358214E+02   0.679491E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.148240E+03
   0.113640E+03   0.210259E+02   0.568854E+02   0.334882E+02   0.679491E+02   0.583653E-03   0.869007E-05   0.556582E-04   0.148121E+03
   0.113640E+03   0.210259E+02   0.581128E+02   0.334882E+02   0.679491E+02   0.377752E-03   0.190432E-03   0.556582E-04   0.148554E+03
   0.113582E+03   0.210259E+02   0.568143E+02   0.314013E+02   0.679491E+02   0.377752E-03   0.190432E-03   0.556582E-04   0.147945E+03
   0.112629E+03   0.165935E+02   0.568143E+02   0.314013E+02   0.679491E+02   0.961772E-03   0.190432E-03   0.556582E-04   0.145017E+03
   0.112629E+03   0.165935E+02   0.527698E+02   0.314013E+02   0.679491E+02   0.688695E-03   0.190432E-03   0.332284E-03   0.146065E+03
   0.112629E+03   0.165935E+02   0.527698E+02   0.314013E+02   0.668853E+02   0.688695E-03   0.190432E-03   0.332284E-03   0.146218E+03
   0.112629E+03   0.165935E+02   0.508687E+02   0.277605E+02   0.668853E+02   0.783877E-04   0.190432E-03   0.332284E-03   0.147777E+03
   0.112629E+03   0.165935E+02   0.508687E+02   0.236869E+02   0.608792E+02   0.783877E-04   0.190432E-03   0.249588E-03   0.145921E+03
   0.112092E+03   0.165935E+02   0.502476E+02   0.264987E+02   0.608792E+02   0.651918E-03   0.190432E-03   0.190380E-03   0.147298E+03
   0.112092E+03   0.165935E+02   0.553775E+02   0.293567E+02   0.648379E+02   0.651918E-03   0.190432E-03   0.190380E-03   0.146636E+03
   0.112092E+03   0.165935E+02   0.542483E+02   0.215082E+02   0.594067E+02   0.651918E-03   0.190432E-03   0.954680E-04   0.146103E+03
   0.112092E+03   0.162372E+02   0.542483E+02   0.250706E+02   0.594067E+02   0.651918E-03   0.190432E-03   0.452699E-03   0.146065E+03
