a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100815E+03  -0.136683E+00   0.459061E-03   0.741645E-04   0.162875E-03   0.198624E-02   0.191105E+03   0.000000E+00   0.000000E+00   0.191105E+03  -0.382210E+03
   0.100815E+03  -0.388887E-02   0.459061E-03   0.741645E-04   0.162875E-03   0.120531E-02   0.192800E+03   0.000000E+00   0.000000E+00   0.192800E+03  -0.385600E+03
   0.100815E+03   0.184994E+00   0.646595E-03   0.741645E-04   0.162875E-03   0.120531E-02   0.192268E+03   0.000000E+00   0.000000E+00   0.192268E+03  -0.384536E+03
   0.100815E+03   0.432744E+01   0.646595E-03   0.741645E-04   0.199868E-03   0.120531E-02   0.191242E+03   0.000000E+00   0.000000E+00   0.191242E+03  -0.382484E+03
   0.100815E+03   0.432744E+01   0.646595E-03   0.741645E-04   0.199868E-03   0.120531E-02   0.191242E+03   0.000000E+00   0.000000E+00   0.191242E+03  -0.382484E+03
   0.100815E+03   0.677410E+00   0.646595E-03   0.741645E-04   0.199868E-03   0.120531E-02   0.192251E+03   0.000000E+00   0.000000E+00   0.192251E+03  -0.384502E+03
   0.100815E+03   0.677410E+00   0.520436E-03   0.741645E-04   0.199868E-03   0.120531E-02   0.192685E+03   0.000000E+00   0.000000E+00   0.192685E+03  -0.385370E+03
   0.100815E+03   0.677410E+00   0.520436E-03   0.202708E-03   0.199868E-03   0.120531E-02   0.192424E+03   0.000000E+00   0.000000E+00   0.192424E+03  -0.384848E+03
   0.100815E+03   0.104119E+01   0.520436E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.192271E+03   0.000000E+00   0.000000E+00   0.192271E+03  -0.384542E+03
   0.100815E+03   0.104119E+01   0.520436E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.192271E+03   0.000000E+00   0.000000E+00   0.192271E+03  -0.384542E+03
   0.101394E+03   0.104119E+01   0.606600E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.191358E+03   0.000000E+00   0.000000E+00   0.191358E+03  -0.382716E+03
   0.101394E+03  -0.501194E+00   0.606600E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.191020E+03   0.000000E+00   0.000000E+00   0.191020E+03  -0.382040E+03
   0.101394E+03  -0.501194E+00   0.198576E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.192028E+03   0.000000E+00   0.000000E+00   0.192028E+03  -0.384056E+03
   0.101394E+03   0.280122E+01   0.198576E-03   0.253620E-03   0.199868E-03   0.977204E-03   0.192164E+03   0.000000E+00   0.000000E+00   0.192164E+03  -0.384328E+03
   0.100860E+03   0.983141E+00   0.198576E-03   0.253620E-03   0.230164E-03   0.977204E-03   0.192916E+03   0.000000E+00   0.000000E+00   0.192916E+03  -0.385832E+03
   0.100860E+03  -0.135614E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.977204E-03   0.191832E+03   0.000000E+00   0.000000E+00   0.191832E+03  -0.383664E+03
   0.100860E+03  -0.135614E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.977204E-03   0.191832E+03   0.000000E+00   0.000000E+00   0.191832E+03  -0.383664E+03
   0.100860E+03  -0.169719E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.110426E-02   0.191649E+03   0.000000E+00   0.000000E+00   0.191649E+03  -0.383298E+03
   0.100860E+03   0.236427E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.128497E-02   0.192843E+03   0.000000E+00   0.000000E+00   0.192843E+03  -0.385686E+03
   0.100860E+03   0.236427E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.128497E-02   0.192843E+03   0.000000E+00   0.000000E+00   0.192843E+03  -0.385686E+03
   0.100860E+03   0.236427E+01   0.198576E-03   0.253620E-03   0.230164E-03   0.128497E-02   0.192843E+03   0.000000E+00   0.000000E+00   0.192843E+03  -0.385686E+03
   0.100860E+03   0.236427E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.128497E-02   0.193222E+03   0.000000E+00   0.000000E+00   0.193222E+03  -0.386444E+03
   0.100860E+03   0.236427E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.128497E-02   0.193222E+03   0.000000E+00   0.000000E+00   0.193222E+03  -0.386444E+03
   0.100860E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.128497E-02   0.193377E+03   0.000000E+00   0.000000E+00   0.193377E+03  -0.386754E+03
   0.100860E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.146971E-02   0.193067E+03   0.000000E+00   0.000000E+00   0.193067E+03  -0.386134E+03
   0.101693E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.186758E-02   0.191240E+03   0.000000E+00   0.000000E+00   0.191240E+03  -0.382480E+03
   0.101693E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.186758E-02   0.191240E+03   0.000000E+00   0.000000E+00   0.191240E+03  -0.382480E+03
   0.101693E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.129627E-02   0.192185E+03   0.000000E+00   0.000000E+00   0.192185E+03  -0.384370E+03
   0.101693E+03   0.151448E+01   0.198576E-03   0.253620E-03   0.978715E-04   0.129627E-02   0.192185E+03   0.000000E+00   0.000000E+00   0.192185E+03  -0.384370E+03
   0.101693E+03   0.851518E+00   0.198576E-03   0.253620E-03   0.978715E-04   0.129627E-02   0.192211E+03   0.000000E+00   0.000000E+00   0.192211E+03  -0.384422E+03
   0.101693E+03  -0.181703E+01   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.191474E+03   0.000000E+00   0.000000E+00   0.191474E+03  -0.382948E+03
   0.101693E+03   0.382573E+01   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.191803E+03   0.000000E+00   0.000000E+00   0.191803E+03  -0.383606E+03
   0.101693E+03  -0.120338E+01   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.191938E+03   0.000000E+00   0.000000E+00   0.191938E+03  -0.383876E+03
   0.101693E+03  -0.503854E+00   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.192339E+03   0.000000E+00   0.000000E+00   0.192339E+03  -0.384678E+03
   0.101693E+03  -0.503854E+00   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.192339E+03   0.000000E+00   0.000000E+00   0.192339E+03  -0.384678E+03
   0.101693E+03   0.458427E+01   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.191170E+03   0.000000E+00   0.000000E+00   0.191170E+03  -0.382340E+03
   0.101693E+03   0.458427E+01   0.198576E-03   0.442504E-04   0.978715E-04   0.139723E-02   0.191170E+03   0.000000E+00   0.000000E+00   0.191170E+03  -0.382340E+03
   0.101693E+03   0.157794E+01   0.198576E-03   0.442504E-04   0.253882E-03   0.139723E-02   0.192377E+03   0.000000E+00   0.000000E+00   0.192377E+03  -0.384754E+03
   0.101693E+03   0.157794E+01   0.198576E-03   0.442504E-04   0.242110E-04   0.139723E-02   0.192784E+03   0.000000E+00   0.000000E+00   0.192784E+03  -0.385568E+03
   0.101693E+03   0.157794E+01   0.198576E-03   0.442504E-04   0.242110E-04   0.139723E-02   0.192784E+03   0.000000E+00   0.000000E+00   0.192784E+03  -0.385568E+03
   0.101693E+03   0.157794E+01   0.198576E-03   0.442504E-04   0.362946E-04   0.139723E-02   0.192779E+03   0.000000E+00   0.000000E+00   0.192779E+03  -0.385558E+03
   0.101693E+03   0.226033E+01   0.198576E-03   0.442504E-04   0.660000E-04   0.139723E-02   0.192621E+03   0.000000E+00   0.000000E+00   0.192621E+03  -0.385242E+03
   0.101693E+03   0.105147E+01   0.198576E-03   0.442504E-04   0.660000E-04   0.139723E-02   0.192782E+03   0.000000E+00   0.000000E+00   0.192782E+03  -0.385564E+03
   0.101693E+03   0.165190E+01   0.198576E-03   0.442504E-04   0.660000E-04   0.124785E-02   0.192860E+03   0.000000E+00   0.000000E+00   0.192860E+03  -0.385720E+03
   0.101693E+03   0.165190E+01   0.198576E-03   0.437979E-03   0.660000E-04   0.124785E-02   0.191145E+03   0.000000E+00   0.000000E+00   0.191145E+03  -0.382290E+03
   0.999562E+02   0.165190E+01   0.198576E-03   0.437979E-03   0.660000E-04   0.102132E-02   0.191993E+03   0.000000E+00   0.000000E+00   0.191993E+03  -0.383986E+03
   0.999562E+02  -0.438385E+01   0.198576E-03   0.501575E-03   0.660000E-04   0.207714E-02   0.185125E+03   0.000000E+00   0.000000E+00   0.185125E+03  -0.370250E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.200467E-03   0.660000E-04   0.597727E-03   0.191095E+03   0.000000E+00   0.000000E+00   0.191095E+03  -0.382190E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.200467E-03   0.660000E-04   0.597727E-03   0.191095E+03   0.000000E+00   0.000000E+00   0.191095E+03  -0.382190E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.200467E-03   0.660000E-04   0.597727E-03   0.191095E+03   0.000000E+00   0.000000E+00   0.191095E+03  -0.382190E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.200467E-03   0.660000E-04   0.597727E-03   0.191095E+03   0.000000E+00   0.000000E+00   0.191095E+03  -0.382190E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.252000E-03   0.660000E-04   0.597727E-03   0.191026E+03   0.000000E+00   0.000000E+00   0.191026E+03  -0.382052E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.252000E-03   0.660000E-04   0.597727E-03   0.191026E+03   0.000000E+00   0.000000E+00   0.191026E+03  -0.382052E+03
   0.999562E+02   0.135254E+01   0.198576E-03   0.252000E-03   0.660000E-04   0.597727E-03   0.191026E+03   0.000000E+00   0.000000E+00   0.191026E+03  -0.382052E+03
   0.999562E+02   0.786306E+00   0.198576E-03   0.252000E-03   0.633924E-04   0.597727E-03   0.190958E+03   0.000000E+00   0.000000E+00   0.190958E+03  -0.381916E+03
   0.999562E+02   0.266133E+01   0.749237E-04   0.645891E-03   0.633924E-04   0.597727E-03   0.189478E+03   0.000000E+00   0.000000E+00   0.189478E+03  -0.378956E+03
   0.999562E+02   0.266133E+01   0.450523E-03   0.645891E-03   0.633924E-04   0.597727E-03   0.188776E+03   0.000000E+00   0.000000E+00   0.188776E+03  -0.377552E+03
   0.996012E+02   0.398566E+01   0.450523E-03   0.790669E-04   0.633924E-04   0.694403E-03   0.189359E+03   0.000000E+00   0.000000E+00   0.189359E+03  -0.378718E+03
   0.996012E+02   0.398566E+01   0.450523E-03   0.790669E-04   0.633924E-04   0.694403E-03   0.189359E+03   0.000000E+00   0.000000E+00   0.189359E+03  -0.378718E+03
   0.996012E+02   0.398566E+01   0.450523E-03   0.790669E-04   0.633924E-04   0.694403E-03   0.189359E+03   0.000000E+00   0.000000E+00   0.189359E+03  -0.378718E+03
   0.996012E+02   0.378518E+00   0.155607E-02   0.790669E-04   0.633924E-04   0.694403E-03   0.186327E+03   0.000000E+00   0.000000E+00   0.186327E+03  -0.372654E+03
   0.996012E+02   0.870084E+00   0.155607E-02   0.790669E-04   0.633924E-04   0.694403E-03   0.186430E+03   0.000000E+00   0.000000E+00   0.186430E+03  -0.372860E+03
   0.996012E+02   0.870084E+00   0.600768E-03   0.539449E-03   0.633924E-04   0.694403E-03   0.189479E+03   0.000000E+00   0.000000E+00   0.189479E+03  -0.378958E+03
   0.996012E+02   0.791087E+00   0.600768E-03   0.539449E-03   0.633924E-04   0.694403E-03   0.189476E+03   0.000000E+00   0.000000E+00   0.189476E+03  -0.378952E+03
   0.996012E+02   0.791087E+00   0.166136E-05   0.539449E-03   0.633924E-04   0.694403E-03   0.190479E+03   0.000000E+00   0.000000E+00   0.190479E+03  -0.380958E+03
   0.996012E+02  -0.584062E+00   0.793988E-04   0.392482E-03   0.633924E-04   0.694403E-03   0.190194E+03   0.000000E+00   0.000000E+00   0.190194E+03  -0.380388E+03
   0.996012E+02   0.567418E+01   0.793988E-04   0.392482E-03   0.633924E-04   0.694403E-03   0.187922E+03   0.000000E+00   0.000000E+00   0.187922E+03  -0.375844E+03
   0.101134E+03   0.171402E+01   0.793988E-04   0.392482E-03   0.633924E-04   0.694403E-03   0.191055E+03   0.000000E+00   0.000000E+00   0.191055E+03  -0.382110E+03
   0.101134E+03   0.171402E+01   0.793988E-04   0.732904E-03   0.606203E-03   0.694403E-03   0.186218E+03   0.000000E+00   0.000000E+00   0.186218E+03  -0.372436E+03
   0.995791E+02   0.171402E+01   0.793988E-04   0.732904E-03   0.606203E-03   0.694403E-03   0.186900E+03   0.000000E+00   0.000000E+00   0.186900E+03  -0.373800E+03
   0.100510E+03   0.481414E+01   0.793988E-04   0.524752E-03   0.105498E-02   0.170540E-02   0.185272E+03   0.000000E+00   0.000000E+00   0.185272E+03  -0.370544E+03
   0.100510E+03   0.481414E+01   0.793988E-04   0.524752E-03   0.105498E-02   0.170540E-02   0.185272E+03   0.000000E+00   0.000000E+00   0.185272E+03  -0.370544E+03
   0.100510E+03   0.481414E+01   0.793988E-04   0.524752E-03   0.291313E-03   0.170540E-02   0.189166E+03   0.000000E+00   0.000000E+00   0.189166E+03  -0.378332E+03
   0.100510E+03   0.481414E+01   0.793988E-04   0.524752E-03   0.291313E-03   0.104108E-02   0.190242E+03   0.000000E+00   0.000000E+00   0.190242E+03  -0.380484E+03
   0.100510E+03   0.481414E+01   0.793988E-04   0.524752E-03   0.291313E-03   0.104108E-02   0.190242E+03   0.000000E+00   0.000000E+00   0.190242E+03  -0.380484E+03
   0.100510E+03   0.234777E+01   0.793988E-04   0.524752E-03   0.291313E-03   0.104108E-02   0.191420E+03   0.000000E+00   0.000000E+00   0.191420E+03  -0.382840E+03
   0.100510E+03   0.234777E+01   0.342300E-03   0.524752E-03   0.291313E-03   0.107295E-02   0.190987E+03   0.000000E+00   0.000000E+00   0.190987E+03  -0.381974E+03
   0.100510E+03   0.234777E+01   0.342300E-03   0.524752E-03   0.291313E-03   0.107295E-02   0.190987E+03   0.000000E+00   0.000000E+00   0.190987E+03  -0.381974E+03
   0.100510E+03  -0.482260E+00   0.342300E-03   0.524752E-03   0.291313E-03   0.107295E-02   0.190713E+03   0.000000E+00   0.000000E+00   0.190713E+03  -0.381426E+03
   0.100510E+03  -0.482260E+00   0.342300E-03   0.523254E-03   0.291313E-03   0.107295E-02   0.190720E+03   0.000000E+00   0.000000E+00   0.190720E+03  -0.381440E+03
   0.100510E+03  -0.482260E+00   0.342300E-03   0.523254E-03   0.291313E-03   0.107295E-02   0.190720E+03   0.000000E+00   0.000000E+00   0.190720E+03  -0.381440E+03
   0.100870E+03  -0.482260E+00   0.342300E-03   0.523254E-03   0.163396E-03   0.107295E-02   0.191430E+03   0.000000E+00   0.000000E+00   0.191430E+03  -0.382860E+03
   0.100518E+03  -0.482260E+00   0.342300E-03   0.523254E-03   0.163396E-03   0.107295E-02   0.191457E+03   0.000000E+00   0.000000E+00   0.191457E+03  -0.382914E+03
   0.100518E+03   0.365357E+01   0.342300E-03   0.523254E-03   0.163396E-03   0.165798E-02   0.189932E+03   0.000000E+00   0.000000E+00   0.189932E+03  -0.379864E+03
   0.100518E+03   0.365357E+01   0.342300E-03   0.523254E-03   0.163396E-03   0.165798E-02   0.189932E+03   0.000000E+00   0.000000E+00   0.189932E+03  -0.379864E+03
   0.100518E+03   0.365357E+01   0.342300E-03   0.565682E-03   0.163396E-03   0.165798E-02   0.189687E+03   0.000000E+00   0.000000E+00   0.189687E+03  -0.379374E+03
   0.100518E+03   0.360681E+01   0.342300E-03   0.565682E-03   0.163396E-03   0.100126E-02   0.190673E+03   0.000000E+00   0.000000E+00   0.190673E+03  -0.381346E+03
   0.100518E+03  -0.130636E+01   0.342300E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.191980E+03   0.000000E+00   0.000000E+00   0.191980E+03  -0.383960E+03
   0.100518E+03   0.103084E+01   0.342300E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.193266E+03   0.000000E+00   0.000000E+00   0.193266E+03  -0.386532E+03
   0.100518E+03   0.103084E+01   0.110325E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.193653E+03   0.000000E+00   0.000000E+00   0.193653E+03  -0.387306E+03
   0.100518E+03   0.103084E+01   0.110325E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.193653E+03   0.000000E+00   0.000000E+00   0.193653E+03  -0.387306E+03
   0.100518E+03   0.103084E+01   0.110325E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.193653E+03   0.000000E+00   0.000000E+00   0.193653E+03  -0.387306E+03
   0.100518E+03   0.103084E+01   0.110325E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.193653E+03   0.000000E+00   0.000000E+00   0.193653E+03  -0.387306E+03
   0.101766E+03   0.171278E+01   0.110325E-03   0.181979E-04   0.163396E-03   0.100126E-02   0.192361E+03   0.000000E+00   0.000000E+00   0.192361E+03  -0.384722E+03
   0.101784E+03   0.281510E+01   0.110325E-03   0.181979E-04   0.104922E-03   0.161969E-02   0.191921E+03   0.000000E+00   0.000000E+00   0.191921E+03  -0.383842E+03
   0.101784E+03  -0.469504E+00   0.110325E-03   0.181979E-04   0.104922E-03   0.161969E-02   0.191885E+03   0.000000E+00   0.000000E+00   0.191885E+03  -0.383770E+03
   0.101784E+03   0.121301E+01   0.110325E-03   0.181979E-04   0.104922E-03   0.161969E-02   0.192274E+03   0.000000E+00   0.000000E+00   0.192274E+03  -0.384548E+03
   0.101784E+03   0.121301E+01   0.459692E-03   0.181979E-04   0.104922E-03   0.161969E-02   0.191603E+03   0.000000E+00   0.000000E+00   0.191603E+03  -0.383206E+03
   0.101784E+03   0.263876E+01   0.459692E-03   0.181979E-04   0.104922E-03   0.141955E-02   0.191607E+03   0.000000E+00   0.000000E+00   0.191607E+03  -0.383214E+03
   0.101784E+03   0.159818E+00   0.459692E-03   0.181979E-04   0.104922E-03   0.141955E-02   0.191783E+03   0.000000E+00   0.000000E+00   0.191783E+03  -0.383566E+03
   0.999338E+02   0.159818E+00   0.459692E-03   0.181979E-04   0.104922E-03   0.141955E-02   0.190873E+03   0.000000E+00   0.000000E+00   0.190873E+03  -0.381746E+03
   0.999338E+02   0.159818E+00   0.459692E-03   0.503899E-03   0.104922E-03   0.141955E-02   0.190314E+03   0.000000E+00   0.000000E+00   0.190314E+03  -0.380628E+03
   0.999338E+02   0.159818E+00   0.802494E-04   0.503899E-03   0.104922E-03   0.141955E-02   0.190935E+03   0.000000E+00   0.000000E+00   0.190935E+03  -0.381870E+03
   0.101253E+03   0.159818E+00   0.802494E-04   0.503899E-03   0.104922E-03   0.141955E-02   0.191635E+03   0.000000E+00   0.000000E+00   0.191635E+03  -0.383270E+03
   0.101253E+03  -0.123826E+01   0.802494E-04   0.238594E-03   0.104922E-03   0.193625E-02   0.191209E+03   0.000000E+00   0.000000E+00   0.191209E+03  -0.382418E+03
   0.101253E+03  -0.101073E+01   0.802494E-04   0.238594E-03   0.104922E-03   0.152807E-02   0.192257E+03   0.000000E+00   0.000000E+00   0.192257E+03  -0.384514E+03
   0.101253E+03  -0.101073E+01   0.766984E-03   0.238594E-03   0.104922E-03   0.703861E-03   0.189296E+03   0.000000E+00   0.000000E+00   0.189296E+03  -0.378592E+03
   0.101253E+03   0.212421E+01   0.766984E-03   0.238594E-03   0.275416E-03   0.703861E-03   0.189137E+03   0.000000E+00   0.000000E+00   0.189137E+03  -0.378274E+03
   0.101253E+03   0.533201E+01   0.334929E-03   0.238594E-03   0.275416E-03   0.112990E-02   0.190588E+03   0.000000E+00   0.000000E+00   0.190588E+03  -0.381176E+03
   0.101253E+03   0.533201E+01   0.334929E-03   0.238594E-03   0.275416E-03   0.112990E-02   0.190588E+03   0.000000E+00   0.000000E+00   0.190588E+03  -0.381176E+03
   0.101253E+03   0.499626E+01   0.334929E-03   0.147548E-03   0.379257E-03   0.112990E-02   0.191015E+03   0.000000E+00   0.000000E+00   0.191015E+03  -0.382030E+03
   0.101253E+03   0.499626E+01   0.334929E-03   0.147548E-03   0.379257E-03   0.112990E-02   0.191015E+03   0.000000E+00   0.000000E+00   0.191015E+03  -0.382030E+03
   0.101253E+03   0.360774E+01   0.334929E-03   0.147548E-03   0.379257E-03   0.123377E-02   0.191802E+03   0.000000E+00   0.000000E+00   0.191802E+03  -0.383604E+03
   0.101114E+03   0.360774E+01   0.334929E-03   0.147548E-03   0.379257E-03   0.123377E-02   0.191906E+03   0.000000E+00   0.000000E+00   0.191906E+03  -0.383812E+03
   0.101114E+03   0.360774E+01   0.137405E-03   0.147548E-03   0.108450E-03   0.123377E-02   0.193016E+03   0.000000E+00   0.000000E+00   0.193016E+03  -0.386032E+03
   0.101071E+03   0.360774E+01   0.137405E-03   0.147548E-03   0.149934E-03   0.123377E-02   0.193002E+03   0.000000E+00   0.000000E+00   0.193002E+03  -0.386004E+03
   0.101071E+03   0.360774E+01   0.137405E-03   0.147548E-03   0.149934E-03   0.140721E-02   0.192788E+03   0.000000E+00   0.000000E+00   0.192788E+03  -0.385576E+03
   0.101071E+03  -0.827332E+00   0.137405E-03   0.147548E-03   0.149934E-03   0.238071E-02   0.190463E+03   0.000000E+00   0.000000E+00   0.190463E+03  -0.380926E+03
   0.101071E+03  -0.827332E+00   0.230374E-03   0.147548E-03   0.425205E-03   0.244088E-02   0.188536E+03   0.000000E+00   0.000000E+00   0.188536E+03  -0.377072E+03
   0.101071E+03   0.516921E+01   0.230374E-03   0.147548E-03   0.425205E-03   0.244088E-02   0.188508E+03   0.000000E+00   0.000000E+00   0.188508E+03  -0.377016E+03
   0.100952E+03   0.186489E+01   0.230374E-03   0.147548E-03   0.425205E-03   0.151365E-02   0.191770E+03   0.000000E+00   0.000000E+00   0.191770E+03  -0.383540E+03
   0.100952E+03   0.680404E+01   0.230374E-03   0.147548E-03   0.425205E-03   0.151365E-02   0.189160E+03   0.000000E+00   0.000000E+00   0.189160E+03  -0.378320E+03
   0.100952E+03   0.680404E+01   0.230374E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.189067E+03   0.000000E+00   0.000000E+00   0.189067E+03  -0.378134E+03
   0.100952E+03   0.412523E+01   0.355259E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190915E+03   0.000000E+00   0.000000E+00   0.190915E+03  -0.381830E+03
   0.100952E+03   0.412523E+01   0.355259E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190915E+03   0.000000E+00   0.000000E+00   0.190915E+03  -0.381830E+03
   0.100952E+03   0.412523E+01   0.355259E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190915E+03   0.000000E+00   0.000000E+00   0.190915E+03  -0.381830E+03
   0.100638E+03   0.412523E+01   0.355259E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190732E+03   0.000000E+00   0.000000E+00   0.190732E+03  -0.381464E+03
   0.100864E+03   0.412523E+01   0.355259E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190891E+03   0.000000E+00   0.000000E+00   0.190891E+03  -0.381782E+03
   0.100864E+03   0.412523E+01   0.328575E-03   0.183870E-03   0.425205E-03   0.151365E-02   0.190962E+03   0.000000E+00   0.000000E+00   0.190962E+03  -0.381924E+03
   0.100864E+03   0.412523E+01   0.328575E-03   0.183870E-03   0.425205E-03   0.916503E-03   0.191225E+03   0.000000E+00   0.000000E+00   0.191225E+03  -0.382450E+03
   0.100864E+03   0.412523E+01   0.328575E-03   0.183870E-03   0.425205E-03   0.916503E-03   0.191225E+03   0.000000E+00   0.000000E+00   0.191225E+03  -0.382450E+03
   0.100864E+03   0.412523E+01   0.328575E-03   0.183870E-03   0.554425E-03   0.916503E-03   0.190548E+03   0.000000E+00   0.000000E+00   0.190548E+03  -0.381096E+03
   0.100864E+03   0.412523E+01   0.328575E-03   0.183870E-03   0.554425E-03   0.916503E-03   0.190548E+03   0.000000E+00   0.000000E+00   0.190548E+03  -0.381096E+03
   0.100864E+03   0.365132E+01   0.328575E-03   0.183870E-03   0.534634E-03   0.144346E-02   0.190690E+03   0.000000E+00   0.000000E+00   0.190690E+03  -0.381380E+03
   0.101242E+03   0.365132E+01   0.328575E-03   0.183870E-03   0.534634E-03   0.144346E-02   0.190665E+03   0.000000E+00   0.000000E+00   0.190665E+03  -0.381330E+03
   0.101242E+03   0.365132E+01   0.328575E-03   0.183870E-03   0.582594E-03   0.122570E-02   0.190643E+03   0.000000E+00   0.000000E+00   0.190643E+03  -0.381286E+03
   0.101242E+03   0.100780E+01   0.328575E-03   0.183870E-03   0.401673E-03   0.122570E-02   0.191821E+03   0.000000E+00   0.000000E+00   0.191821E+03  -0.383642E+03
   0.101242E+03   0.745046E+00   0.328575E-03   0.183870E-03   0.330486E-03   0.122570E-02   0.192197E+03   0.000000E+00   0.000000E+00   0.192197E+03  -0.384394E+03
   0.100252E+03   0.745046E+00   0.328575E-03   0.183870E-03   0.330486E-03   0.122570E-02   0.191551E+03   0.000000E+00   0.000000E+00   0.191551E+03  -0.383102E+03
   0.100451E+03   0.227173E+01   0.328575E-03   0.183870E-03   0.330486E-03   0.131947E-02   0.191972E+03   0.000000E+00   0.000000E+00   0.191972E+03  -0.383944E+03
   0.100451E+03   0.227173E+01   0.145875E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.193202E+03   0.000000E+00   0.000000E+00   0.193202E+03  -0.386404E+03
   0.100451E+03   0.162083E+01   0.145875E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.193310E+03   0.000000E+00   0.000000E+00   0.193310E+03  -0.386620E+03
   0.100451E+03   0.162083E+01   0.145875E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.193310E+03   0.000000E+00   0.000000E+00   0.193310E+03  -0.386620E+03
   0.100451E+03   0.132643E+01   0.407631E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.192789E+03   0.000000E+00   0.000000E+00   0.192789E+03  -0.385578E+03
   0.100451E+03   0.132643E+01   0.407631E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.192789E+03   0.000000E+00   0.000000E+00   0.192789E+03  -0.385578E+03
   0.100451E+03   0.145854E+01   0.115421E-03   0.227055E-03   0.212367E-04   0.131947E-02   0.193348E+03   0.000000E+00   0.000000E+00   0.193348E+03  -0.386696E+03
   0.100451E+03   0.121769E+01   0.115421E-03   0.164402E-04   0.212367E-04   0.131947E-02   0.193646E+03   0.000000E+00   0.000000E+00   0.193646E+03  -0.387292E+03
   0.100643E+03   0.121769E+01   0.115421E-03   0.193537E-03   0.212367E-04   0.131947E-02   0.193652E+03   0.000000E+00   0.000000E+00   0.193652E+03  -0.387304E+03
   0.100643E+03   0.376848E-01   0.118069E-03   0.163079E-03   0.212367E-04   0.102574E-02   0.193651E+03   0.000000E+00   0.000000E+00   0.193651E+03  -0.387302E+03
   0.100643E+03   0.376848E-01   0.118069E-03   0.163079E-03   0.212367E-04   0.102574E-02   0.193651E+03   0.000000E+00   0.000000E+00   0.193651E+03  -0.387302E+03
   0.100643E+03   0.376848E-01   0.118069E-03   0.163079E-03   0.212367E-04   0.115654E-02   0.193635E+03   0.000000E+00   0.000000E+00   0.193635E+03  -0.387270E+03
   0.100643E+03   0.376848E-01   0.273459E-03   0.163079E-03   0.230888E-03   0.115654E-02   0.192726E+03   0.000000E+00   0.000000E+00   0.192726E+03  -0.385452E+03
   0.100643E+03  -0.729921E+00   0.273459E-03   0.163079E-03   0.230888E-03   0.115654E-02   0.192280E+03   0.000000E+00   0.000000E+00   0.192280E+03  -0.384560E+03
   0.101195E+03   0.273100E+00   0.273459E-03   0.163079E-03   0.230888E-03   0.115654E-02   0.192840E+03   0.000000E+00   0.000000E+00   0.192840E+03  -0.385680E+03
