a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.984206E+02  -0.384657E+01  -0.102304E+01   0.100092E+02   0.735949E-03   0.979721E+01   0.103102E+02   0.119012E+02   0.179990E+02   0.171564E+03
   0.982245E+02  -0.294983E-01   0.396361E+01   0.826739E+01   0.575238E-03   0.851315E+01   0.961284E+01   0.110062E+02   0.138865E+02   0.174627E+03
   0.985154E+02   0.126127E+01   0.478887E+01  -0.716413E+01   0.702988E-03   0.937166E+01   0.852489E+01   0.131678E+02   0.194802E+02   0.173604E+03
   0.969565E+02  -0.105625E+01  -0.263227E+01   0.267728E+01   0.691832E-03   0.137771E+02   0.109602E+02   0.162439E+02   0.115220E+02   0.172530E+03
   0.969565E+02   0.147852E+01  -0.499526E+00  -0.581680E+01   0.454369E-03   0.793702E+01   0.106620E+02   0.265488E+02   0.183400E+02   0.168508E+03
   0.966735E+02   0.258981E+01   0.303245E+01   0.381971E+01   0.846845E-03   0.872453E+01   0.931409E+01   0.126600E+02   0.125635E+02   0.172954E+03
   0.975686E+02   0.319414E+01  -0.123157E+02  -0.153753E+01   0.846845E-03   0.115280E+02   0.749928E+01   0.143200E+02   0.168396E+02   0.171354E+03
   0.978374E+02   0.756373E+01   0.143325E+02   0.504244E+01   0.865339E-03   0.152231E+02   0.880846E+01   0.159101E+02   0.188977E+02   0.166492E+03
   0.977854E+02   0.474415E+01  -0.458414E+01   0.860892E+01   0.495102E-03   0.119633E+02   0.156709E+02   0.105883E+02   0.187531E+02   0.168407E+03
   0.995810E+02   0.117792E+02   0.163376E+02   0.174861E+02   0.982137E-03   0.116686E+02   0.954368E+01   0.149704E+02   0.141677E+02   0.169994E+03
   0.999697E+02   0.563616E+01   0.167233E+02   0.631803E+01   0.622962E-03   0.107926E+02   0.113398E+02   0.200300E+02   0.129536E+02   0.170409E+03
   0.997309E+02   0.754512E+00   0.687410E+01   0.632183E+01   0.622962E-03   0.104419E+02   0.881972E+01   0.213800E+02   0.138464E+02   0.171842E+03
   0.979634E+02  -0.157996E+01  -0.262017E+01   0.293520E+01   0.720512E-03   0.774629E+01   0.107137E+02   0.205138E+02   0.123268E+02   0.172663E+03
   0.979634E+02   0.130609E+01   0.392216E+01   0.535369E+01   0.628887E-03   0.127489E+02   0.101550E+02   0.139346E+02   0.137860E+02   0.175231E+03
   0.994811E+02   0.135336E+01  -0.287029E+01   0.709341E+01   0.621167E-03   0.109759E+02   0.101550E+02   0.123260E+02   0.153980E+02   0.172017E+03
   0.993511E+02   0.579449E+01   0.110729E+02   0.103209E+02   0.718563E-03   0.917517E+01   0.912477E+01   0.142572E+02   0.147535E+02   0.174422E+03
   0.100483E+03   0.391107E+00   0.624560E+01  -0.107853E+02   0.876161E-03   0.110910E+02   0.799499E+01   0.145191E+02   0.139300E+02   0.170538E+03
   0.988482E+02   0.313228E+01   0.615416E+01   0.120871E+02   0.572524E-03   0.113389E+02   0.837075E+01   0.173351E+02   0.124881E+02   0.174462E+03
   0.984240E+02   0.369286E+01   0.542811E+01   0.102599E+02   0.651873E-03   0.120655E+02   0.121760E+02   0.152081E+02   0.182046E+02   0.173978E+03
   0.999986E+02  -0.100043E+01   0.113842E+02  -0.937730E+01   0.651873E-03   0.911157E+01   0.859279E+01   0.171523E+02   0.101715E+02   0.170851E+03
   0.983785E+02   0.224380E+01   0.502464E+00   0.428600E+01   0.531963E-03   0.103447E+02   0.768657E+01   0.111655E+02   0.130949E+02   0.174219E+03
   0.976897E+02   0.443052E+01   0.548544E+01   0.428600E+01   0.547742E-03   0.950119E+01   0.103463E+02   0.171344E+02   0.161498E+02   0.174805E+03
   0.976897E+02   0.320944E+01  -0.703188E+00   0.270173E+01   0.547742E-03   0.901687E+01   0.135153E+02   0.144961E+02   0.184039E+02   0.173885E+03
   0.976897E+02  -0.257191E-01  -0.653175E+00   0.282634E+01   0.354085E-03   0.151859E+02   0.110364E+02   0.167715E+02   0.170368E+02   0.170723E+03
   0.972805E+02   0.225847E+01  -0.339995E+01   0.460110E+01   0.801669E-03   0.913376E+01   0.106676E+02   0.160818E+02   0.199556E+02   0.173462E+03
   0.979270E+02  -0.129947E+01  -0.695752E+01   0.272577E+01   0.635095E-03   0.112938E+02   0.959072E+01   0.121307E+02   0.164868E+02   0.173997E+03
   0.971694E+02   0.246301E+01  -0.496160E+00   0.165756E+02   0.619207E-03   0.797055E+01   0.821546E+01   0.170623E+02   0.182516E+02   0.172622E+03
   0.965861E+02   0.616612E+00  -0.323251E+01  -0.913186E+01   0.561183E-03   0.103962E+02   0.975806E+01   0.164676E+02   0.211462E+02   0.171949E+03
   0.979707E+02  -0.905416E+00  -0.462411E+01  -0.155253E+02   0.561183E-03   0.110236E+02   0.105814E+02   0.194270E+02   0.131313E+02   0.173130E+03
   0.993608E+02  -0.532111E+01   0.327782E+01  -0.189327E+02   0.658531E-03   0.134767E+02   0.109475E+02   0.158778E+02   0.142805E+02   0.172142E+03
   0.988995E+02  -0.248790E+01  -0.532113E+01   0.154842E+02   0.723335E-03   0.118676E+02   0.888715E+01   0.119168E+02   0.134598E+02   0.170608E+03
   0.997013E+02   0.364646E+01   0.798561E+01  -0.454344E+01   0.667428E-03   0.983924E+01   0.963225E+01   0.205622E+02   0.121425E+02   0.170761E+03
   0.986329E+02   0.426319E+01   0.665198E+01   0.611612E+01   0.688804E-03   0.105472E+02   0.115418E+02   0.142517E+02   0.114539E+02   0.174302E+03
   0.986329E+02   0.206090E+01  -0.105945E+01   0.221732E+02   0.514285E-03   0.125764E+02   0.813414E+01   0.134546E+02   0.150977E+02   0.171518E+03
   0.986050E+02   0.878101E+01   0.781920E+00   0.223735E+02   0.932817E-03   0.983324E+01   0.108370E+02   0.160854E+02   0.135551E+02   0.171274E+03
   0.986050E+02   0.789316E+01   0.752836E+01   0.204287E+01   0.608686E-03   0.107934E+02   0.930758E+01   0.140584E+02   0.145972E+02   0.172251E+03
   0.978212E+02   0.308513E+01   0.118689E+01   0.215359E+02   0.658677E-03   0.816673E+01   0.903840E+01   0.152038E+02   0.148782E+02   0.173507E+03
   0.996943E+02   0.601653E+01   0.648647E+01   0.289825E+02   0.658677E-03   0.103560E+02   0.766857E+01   0.162445E+02   0.107446E+02   0.171489E+03
   0.991899E+02   0.677433E+01   0.470280E+01   0.244601E+02   0.707317E-03   0.966839E+01   0.124011E+02   0.220594E+02   0.160415E+02   0.171013E+03
   0.977043E+02   0.230065E+01   0.443592E+01   0.137462E+02   0.676496E-03   0.145699E+02   0.991175E+01   0.131960E+02   0.154998E+02   0.172918E+03
   0.995977E+02  -0.569830E+01   0.485981E+01  -0.147246E+02   0.676496E-03   0.130969E+02   0.104681E+02   0.163466E+02   0.131833E+02   0.172007E+03
   0.981747E+02   0.288843E+01   0.971343E+00   0.187119E+01   0.632739E-03   0.106531E+02   0.119117E+02   0.112949E+02   0.177246E+02   0.174099E+03
   0.981747E+02   0.606750E+01   0.175037E+01   0.102808E+02   0.632739E-03   0.112409E+02   0.117396E+02   0.130251E+02   0.148028E+02   0.174464E+03
   0.987275E+02   0.824240E+01   0.691253E+01   0.161247E+02   0.741929E-03   0.107174E+02   0.815393E+01   0.136156E+02   0.117226E+02   0.173406E+03
   0.980840E+02   0.314628E+01   0.575451E+01   0.137456E+02   0.730839E-03   0.111859E+02   0.103895E+02   0.156423E+02   0.166544E+02   0.174573E+03
   0.973434E+02   0.323683E+01   0.232998E+01  -0.152080E+02   0.625064E-03   0.992966E+01   0.113938E+02   0.145415E+02   0.118476E+02   0.170212E+03
   0.978387E+02   0.211318E+01   0.194013E+01   0.512431E+01   0.552550E-03   0.145125E+02   0.126910E+02   0.106918E+02   0.154788E+02   0.172241E+03
   0.978387E+02  -0.117101E+01  -0.343682E+00  -0.158193E+02   0.677044E-03   0.117657E+02   0.104761E+02   0.164420E+02   0.121842E+02   0.173394E+03
   0.978387E+02  -0.500674E+00   0.274666E+00  -0.118223E+02   0.692956E-03   0.840249E+01   0.138306E+02   0.143139E+02   0.198702E+02   0.172044E+03
   0.978387E+02   0.652557E+00   0.397921E+00   0.910276E+00   0.568791E-03   0.101871E+02   0.830377E+01   0.152529E+02   0.112626E+02   0.175413E+03
   0.999065E+02  -0.107351E+01   0.105404E+02   0.296014E+01   0.611577E-03   0.130366E+02   0.108546E+02   0.134944E+02   0.112626E+02   0.171154E+03
   0.981347E+02  -0.172193E+01   0.105924E+02  -0.540663E-01   0.639303E-03   0.145369E+02   0.923408E+01   0.167811E+02   0.117566E+02   0.170958E+03
   0.993150E+02   0.335851E+01   0.965083E+01  -0.415451E+01   0.670571E-03   0.126900E+02   0.104029E+02   0.136443E+02   0.168463E+02   0.172078E+03
   0.977071E+02   0.613803E+00  -0.757024E+01   0.190290E+02   0.768231E-03   0.109140E+02   0.940481E+01   0.168942E+02   0.164688E+02   0.171511E+03
   0.100093E+03   0.418375E+01   0.142684E+01   0.497533E+01   0.768231E-03   0.928103E+01   0.111577E+02   0.216943E+02   0.155590E+02   0.169113E+03
   0.978464E+02   0.299368E+01  -0.363010E+01   0.274363E+01   0.605509E-03   0.871013E+01   0.826635E+01   0.155531E+02   0.160054E+02   0.175222E+03
   0.992879E+02  -0.573914E+01   0.737094E+01  -0.367085E+01   0.812705E-03   0.959955E+01   0.139184E+02   0.184569E+02   0.202841E+02   0.168675E+03
   0.974088E+02  -0.224987E+01  -0.328973E+01   0.177992E+02   0.674285E-03   0.104482E+02   0.973361E+01   0.149574E+02   0.120147E+02   0.170703E+03
   0.988028E+02   0.552972E+01  -0.395528E+01  -0.701384E+01   0.872024E-03   0.795680E+01   0.104874E+02   0.198827E+02   0.118964E+02   0.169346E+03
   0.976948E+02  -0.771453E+00  -0.193114E+01   0.244512E+01   0.693375E-03   0.803407E+01   0.111890E+02   0.156291E+02   0.221300E+02   0.172762E+03
   0.976948E+02  -0.191393E+00   0.539051E+01   0.124740E+01   0.676960E-03   0.671804E+01   0.117991E+02   0.144338E+02   0.121671E+02   0.173032E+03
   0.976948E+02   0.180225E+01   0.258827E+01   0.132145E+02   0.523554E-03   0.962524E+01   0.118621E+02   0.174533E+02   0.183567E+02   0.173739E+03
   0.976948E+02   0.412232E+01   0.815202E+00   0.861110E+01   0.659163E-03   0.113817E+02   0.904964E+01   0.127387E+02   0.120906E+02   0.175108E+03
   0.982905E+02   0.152093E+01  -0.169818E+01   0.341362E+01   0.371230E-03   0.136754E+02   0.826014E+01   0.173027E+02   0.132414E+02   0.171028E+03
   0.971534E+02  -0.412436E+01  -0.604077E+00  -0.630385E+01   0.552550E-03   0.963491E+01   0.782692E+01   0.138201E+02   0.143974E+02   0.173236E+03
   0.972969E+02   0.117274E+01  -0.596343E+01   0.742083E+01   0.101097E-02   0.990977E+01   0.163501E+02   0.152491E+02   0.850067E+01   0.165242E+03
   0.984080E+02   0.117274E+01  -0.707244E+01  -0.236987E+02   0.748141E-03   0.135752E+02   0.100556E+02   0.148140E+02   0.135337E+02   0.170619E+03
   0.981154E+02   0.906815E+01   0.687321E+01   0.984691E+01   0.706925E-03   0.820406E+01   0.100268E+02   0.147810E+02   0.165918E+02   0.172879E+03
   0.967239E+02   0.127734E+01  -0.590430E+01   0.846434E+01   0.706925E-03   0.118148E+02   0.105211E+02   0.124638E+02   0.109813E+02   0.172815E+03
   0.983377E+02   0.287390E+01  -0.871143E+01   0.106686E+02   0.819044E-03   0.137163E+02   0.131783E+02   0.176719E+02   0.150091E+02   0.169657E+03
   0.992791E+02  -0.338251E+01   0.553117E+00  -0.161586E+02   0.952466E-03   0.112810E+02   0.116706E+02   0.130302E+02   0.194422E+02   0.170504E+03
   0.974607E+02   0.233664E+01   0.237596E+00   0.187421E+01   0.740356E-03   0.100307E+02   0.116753E+02   0.132100E+02   0.155120E+02   0.175117E+03
   0.972866E+02   0.195408E+01  -0.665586E+00   0.860473E+01   0.489906E-03   0.101763E+02   0.100294E+02   0.163046E+02   0.113574E+02   0.174880E+03
   0.965550E+02   0.266740E+01  -0.521357E+01   0.114911E+02   0.713478E-03   0.631477E+01   0.140274E+02   0.108576E+02   0.211172E+02   0.167205E+03
   0.991315E+02  -0.209316E+01  -0.602713E+01  -0.110230E+02   0.688155E-03   0.859200E+01   0.812127E+01   0.138428E+02   0.117863E+02   0.172940E+03
   0.989923E+02   0.462612E+01  -0.685104E+01  -0.534118E+01   0.792748E-03   0.932956E+01   0.110136E+02   0.125131E+02   0.162162E+02   0.171233E+03
   0.981684E+02   0.836307E+00   0.945047E+01   0.107677E+02   0.861202E-03   0.101022E+02   0.132027E+02   0.114957E+02   0.136580E+02   0.171193E+03
   0.984136E+02   0.579287E+00   0.514213E+01   0.107143E+02   0.937122E-03   0.913193E+01   0.103052E+02   0.129350E+02   0.156150E+02   0.172885E+03
   0.983254E+02   0.194475E+01   0.985821E+01   0.690973E+01   0.726529E-03   0.726224E+01   0.115643E+02   0.147074E+02   0.124814E+02   0.173156E+03
   0.992764E+02  -0.682554E+00   0.598682E+01   0.616825E+01   0.540279E-03   0.829879E+01   0.121120E+02   0.148405E+02   0.156918E+02   0.173125E+03
   0.978131E+02   0.268872E+01   0.826486E+01  -0.162282E+00   0.591604E-03   0.810232E+01   0.613451E+01   0.147170E+02   0.101364E+02   0.170356E+03
   0.974268E+02   0.248467E+01   0.167266E+01   0.620125E+01   0.720962E-03   0.947840E+01   0.129710E+02   0.150480E+02   0.163912E+02   0.174484E+03
   0.981974E+02   0.578670E+01   0.153571E+01   0.134089E+02   0.721951E-03   0.126217E+02   0.124140E+02   0.155178E+02   0.120143E+02   0.173024E+03
   0.975673E+02  -0.142504E+01   0.390978E+01  -0.226888E+01   0.571967E-03   0.123584E+02   0.918066E+01   0.139331E+02   0.160582E+02   0.174581E+03
   0.982511E+02  -0.772706E+00  -0.281251E+01  -0.117646E-01   0.621117E-03   0.775964E+01   0.115704E+02   0.148773E+02   0.195541E+02   0.173584E+03
   0.997645E+02  -0.351363E+01  -0.457115E+01  -0.155451E+02   0.993161E-03   0.871026E+01   0.111821E+02   0.117654E+02   0.112853E+02   0.169663E+03
   0.960808E+02  -0.107159E+00  -0.277484E+01  -0.129096E+02   0.530049E-03   0.102537E+02   0.109940E+02   0.136863E+02   0.150706E+02   0.170232E+03
   0.994834E+02   0.153774E+01   0.178818E+01   0.170978E+02   0.553288E-03   0.104400E+02   0.125017E+02   0.198539E+02   0.866409E+01   0.167812E+03
   0.974294E+02   0.388425E+01  -0.513771E+01   0.636199E+01   0.654456E-03   0.102121E+02   0.103704E+02   0.129695E+02   0.142640E+02   0.175091E+03
   0.974294E+02   0.136162E+01  -0.325886E+00   0.328202E+01   0.513432E-03   0.786929E+01   0.842482E+01   0.151865E+02   0.164177E+02   0.175412E+03
   0.972524E+02   0.339362E+01  -0.929133E+01  -0.152668E+00   0.591839E-03   0.779716E+01   0.114517E+02   0.137304E+02   0.201827E+02   0.171922E+03
   0.979890E+02   0.226161E+01   0.304915E+01  -0.120802E+02   0.843826E-03   0.989251E+01   0.109267E+02   0.163011E+02   0.142934E+02   0.172681E+03
   0.986291E+02   0.352948E+01  -0.141019E-01   0.195558E+02   0.500088E-03   0.117621E+02   0.109962E+02   0.169948E+02   0.132699E+02   0.172849E+03
   0.977561E+02   0.114214E+01  -0.262411E+01   0.143815E+02   0.578827E-03   0.126050E+02   0.135441E+02   0.156605E+02   0.135690E+02   0.172483E+03
   0.986140E+02   0.132541E+01   0.110816E+02   0.621772E+01   0.650600E-03   0.118540E+02   0.988419E+01   0.166101E+02   0.153583E+02   0.173965E+03
   0.989423E+02   0.549286E+01   0.649319E+01   0.115074E+02   0.925241E-03   0.946729E+01   0.921724E+01   0.242160E+02   0.144910E+02   0.170025E+03
   0.989519E+02   0.720166E+01   0.949987E+01  -0.571548E+01   0.100989E-02   0.138359E+02   0.921724E+01   0.147777E+02   0.167274E+02   0.167539E+03
   0.100375E+03   0.350503E+01   0.175150E+02   0.153360E+02   0.684108E-03   0.131265E+02   0.961913E+01   0.126762E+02   0.128843E+02   0.171136E+03
   0.982759E+02   0.463527E+01   0.784510E+01   0.159768E+02   0.652994E-03   0.101422E+02   0.122482E+02   0.116236E+02   0.151056E+02   0.173932E+03
   0.982917E+02   0.787318E+01   0.784510E+01   0.127678E+02   0.606069E-03   0.872531E+01   0.865047E+01   0.128008E+02   0.193100E+02   0.173125E+03
   0.972258E+02   0.337389E+01  -0.728872E+01  -0.229289E+01   0.822771E-03   0.108208E+02   0.103721E+02   0.161665E+02   0.178700E+02   0.173058E+03
   0.972160E+02   0.744316E+01   0.108349E+02   0.116835E+02   0.905429E-03   0.981148E+01   0.102638E+02   0.111572E+02   0.121631E+02   0.169639E+03
   0.998725E+02  -0.128299E+01  -0.941096E+01  -0.189179E+02   0.710404E-03   0.815004E+01   0.623427E+01   0.128203E+02   0.147296E+02   0.169654E+03
   0.979446E+02  -0.268102E+00   0.632290E+00  -0.935094E+01   0.710404E-03   0.101336E+02   0.105870E+02   0.149669E+02   0.111210E+02   0.174474E+03
   0.972266E+02   0.280838E+01  -0.429533E+01  -0.137179E+01   0.398020E-03   0.128140E+02   0.115419E+02   0.105716E+02   0.165387E+02   0.171045E+03
   0.972594E+02   0.253310E+01   0.238483E+01   0.741065E+01   0.571354E-03   0.111672E+02   0.143004E+02   0.176601E+02   0.125889E+02   0.173072E+03
   0.981146E+02   0.591536E+01   0.396160E+01   0.565478E+01   0.819173E-03   0.991376E+01   0.678104E+01   0.137734E+02   0.149256E+02   0.172761E+03
   0.979400E+02   0.142391E+01   0.630176E-01   0.587767E+01   0.829427E-03   0.116724E+02   0.938280E+01   0.133405E+02   0.164506E+02   0.174270E+03
   0.980771E+02   0.267708E+01   0.102626E+02   0.445834E+01   0.826827E-03   0.106081E+02   0.150714E+02   0.143091E+02   0.133269E+02   0.171026E+03
   0.100506E+03   0.603592E+01   0.793244E+01   0.237530E+02   0.826827E-03   0.131830E+02   0.138652E+02   0.146425E+02   0.148971E+02   0.169885E+03
   0.978123E+02   0.406754E+01   0.610221E+01   0.106107E+02   0.440771E-03   0.109156E+02   0.125439E+02   0.157669E+02   0.101651E+02   0.172273E+03
   0.980174E+02   0.211107E+01   0.329319E+01   0.211523E+02   0.648639E-03   0.867479E+01   0.156249E+02   0.124488E+02   0.188352E+02   0.169574E+03
   0.979033E+02   0.312428E+01   0.330477E+01   0.194197E+02   0.648639E-03   0.109189E+02   0.923100E+01   0.133746E+02   0.192605E+02   0.173318E+03
   0.954895E+02   0.114499E+01  -0.268105E+01   0.617984E+01   0.648639E-03   0.117951E+02   0.104262E+02   0.178670E+02   0.145087E+02   0.170632E+03
   0.978005E+02   0.733781E+01   0.203956E+01   0.242063E+02   0.769118E-03   0.108773E+02   0.163050E+02   0.176415E+02   0.145087E+02   0.168375E+03
   0.981078E+02   0.592283E+01   0.476950E+01   0.930148E+01   0.936263E-03   0.697265E+01   0.921469E+01   0.128714E+02   0.129336E+02   0.171701E+03
   0.978127E+02   0.116732E+01   0.646642E+01  -0.560506E+00   0.563643E-03   0.616072E+01   0.921469E+01   0.187714E+02   0.136362E+02   0.172173E+03
   0.981050E+02   0.713283E+01   0.714156E+01   0.602257E+01   0.548594E-03   0.895080E+01   0.104335E+02   0.134857E+02   0.168204E+02   0.173398E+03
   0.971546E+02   0.360648E+01  -0.281985E+01   0.821139E+01   0.500525E-03   0.951306E+01   0.689398E+01   0.185559E+02   0.194380E+02   0.172105E+03
   0.971546E+02   0.310805E+01  -0.136284E+01   0.535342E+00   0.468441E-03   0.791312E+01   0.125886E+02   0.126148E+02   0.127235E+02   0.173523E+03
   0.974556E+02   0.156508E+01   0.360291E+01   0.683450E+01   0.680859E-03   0.120424E+02   0.781453E+01   0.100122E+02   0.132563E+02   0.172862E+03
   0.989281E+02  -0.630790E-01   0.899693E+01  -0.154648E+01   0.656755E-03   0.685324E+01   0.781021E+01   0.161553E+02   0.176307E+02   0.172397E+03
   0.988789E+02   0.633317E+00  -0.209599E+01  -0.344770E+01   0.859120E-03   0.970188E+01   0.858411E+01   0.183488E+02   0.164637E+02   0.172747E+03
   0.988789E+02   0.633317E+00  -0.246712E+01   0.940292E+01   0.837090E-03   0.866015E+01   0.858411E+01   0.156427E+02   0.184769E+02   0.172586E+03
   0.984903E+02  -0.785813E+00  -0.508475E+01  -0.978012E+01   0.717226E-03   0.140462E+02   0.885994E+01   0.196931E+02   0.921681E+01   0.169441E+03
   0.986285E+02   0.199603E+01  -0.977729E+01  -0.825217E+01   0.713423E-03   0.104595E+02   0.954020E+01   0.171036E+02   0.196428E+02   0.171877E+03
   0.976341E+02   0.320093E+01   0.818632E+01   0.923963E+01   0.627610E-03   0.937315E+01   0.124460E+02   0.162428E+02   0.134050E+02   0.173882E+03
   0.967682E+02   0.118845E+01  -0.744821E+01   0.934539E+00   0.673946E-03   0.863645E+01   0.110138E+02   0.165684E+02   0.153564E+02   0.174492E+03
   0.967682E+02   0.490175E+01  -0.698501E+01   0.125016E+02   0.103031E-02   0.859367E+01   0.117007E+02   0.171742E+02   0.157374E+02   0.169671E+03
   0.964945E+02   0.262081E+01  -0.195245E+01  -0.247519E+01   0.633454E-03   0.141476E+02   0.952647E+01   0.131579E+02   0.127938E+02   0.172625E+03
   0.961233E+02  -0.723305E+00  -0.964193E+01  -0.404759E+00   0.633454E-03   0.123491E+02   0.111338E+02   0.989316E+01   0.146896E+02   0.170199E+03
   0.974837E+02   0.363430E+01   0.871403E+00   0.455659E+01   0.734970E-03   0.989905E+01   0.101466E+02   0.143959E+02   0.205313E+02   0.174053E+03
   0.962484E+02   0.245412E+01  -0.148956E+02   0.791553E+01   0.633924E-03   0.934299E+01   0.146179E+02   0.111213E+02   0.142441E+02   0.167049E+03
   0.987170E+02   0.351571E+01  -0.758437E+01  -0.112975E+01   0.858372E-03   0.139516E+02   0.870678E+01   0.149965E+02   0.125296E+02   0.170514E+03
   0.973199E+02  -0.630308E+00   0.131612E+01   0.500847E+01   0.965759E-03   0.111580E+02   0.102334E+02   0.200400E+02   0.122652E+02   0.170764E+03
   0.979073E+02  -0.219398E+01  -0.964418E+00   0.414192E+01   0.800303E-03   0.122112E+02   0.135228E+02   0.166297E+02   0.144666E+02   0.171968E+03
   0.987236E+02  -0.337676E+01   0.426810E+01  -0.969213E+00   0.528686E-03   0.945932E+01   0.102847E+02   0.103321E+02   0.120457E+02   0.172454E+03
   0.960819E+02   0.159784E+01  -0.816455E+01   0.601164E+01   0.634783E-03   0.106876E+02   0.157064E+02   0.100503E+02   0.144167E+02   0.168691E+03
   0.974399E+02   0.487681E+01  -0.147777E+01   0.152212E+01   0.963636E-03   0.111527E+02   0.108394E+02   0.108774E+02   0.139954E+02   0.171367E+03
   0.974399E+02   0.115442E+01  -0.436840E+01  -0.487023E+01   0.595707E-03   0.779248E+01   0.957262E+01   0.132132E+02   0.142117E+02   0.175329E+03
   0.982792E+02  -0.929882E+00   0.515831E+01   0.819514E+01   0.595707E-03   0.771541E+01   0.948172E+01   0.156798E+02   0.187824E+02   0.173591E+03
   0.982792E+02   0.144748E+01   0.363250E+00  -0.187643E+01   0.540054E-03   0.109832E+02   0.838740E+01   0.222292E+02   0.187824E+02   0.172200E+03
   0.982304E+02   0.545401E+01   0.535759E+01   0.133492E+02   0.384537E-03   0.114110E+02   0.906207E+01   0.108820E+02   0.174587E+02   0.172082E+03
   0.979646E+02   0.359773E+01   0.909696E+01   0.157279E+02   0.509099E-03   0.994757E+01   0.767352E+01   0.117586E+02   0.138145E+02   0.172827E+03
   0.988996E+02   0.495894E+01   0.945690E+01   0.142612E+02   0.821193E-03   0.864323E+01   0.107906E+02   0.169897E+02   0.170060E+02   0.173375E+03
   0.987946E+02   0.782227E+00   0.384038E+01   0.159454E+02   0.702341E-03   0.108190E+02   0.103020E+02   0.157304E+02   0.154548E+02   0.174266E+03
   0.977198E+02  -0.294904E+00  -0.324432E+00   0.644750E+01   0.694097E-03   0.124063E+02   0.772861E+01   0.154915E+02   0.164143E+02   0.174042E+03
   0.978271E+02   0.471505E+01  -0.173981E+01  -0.935227E+01   0.728370E-03   0.590396E+01   0.106845E+02   0.139290E+02   0.207292E+02   0.168512E+03
   0.989753E+02   0.407119E+01   0.799846E+01  -0.495773E+01   0.643102E-03   0.887257E+01   0.652460E+01   0.166949E+02   0.120348E+02   0.170786E+03
   0.974801E+02  -0.736768E+00   0.442430E+01  -0.112607E+02   0.518194E-03   0.144904E+02   0.103646E+02   0.174956E+02   0.193098E+02   0.170097E+03
   0.978049E+02   0.291363E+01   0.916423E+01   0.686345E+01   0.734150E-03   0.740035E+01   0.910397E+01   0.182394E+02   0.172576E+02   0.172545E+03
   0.967642E+02   0.120455E+01   0.289468E+01  -0.930330E+00   0.846315E-03   0.740035E+01   0.117751E+02   0.152023E+02   0.120031E+02   0.171746E+03
   0.990670E+02  -0.320870E+01   0.102647E+02  -0.116618E+02   0.879615E-03   0.690082E+01   0.141162E+02   0.141347E+02   0.150960E+02   0.169471E+03
   0.990444E+02   0.910582E+00   0.234200E+01  -0.657911E+01   0.816268E-03   0.839298E+01   0.993716E+01   0.171304E+02   0.171018E+02   0.173160E+03
   0.963258E+02   0.518845E+01  -0.337761E+01  -0.116852E+02   0.667757E-03   0.956310E+01   0.959362E+01   0.151454E+02   0.139966E+02   0.169860E+03
   0.982520E+02   0.667861E+00   0.343891E+01   0.240688E+01   0.667757E-03   0.127364E+02   0.130103E+02   0.149684E+02   0.107797E+02   0.172925E+03
   0.973148E+02  -0.299033E+01   0.787990E+01   0.404122E+00   0.650431E-03   0.745566E+01   0.869241E+01   0.144203E+02   0.135256E+02   0.171814E+03
   0.978461E+02   0.242803E+01  -0.722365E+01   0.180800E+02   0.650431E-03   0.109743E+02   0.123761E+02   0.128156E+02   0.154584E+02   0.171837E+03
   0.978461E+02  -0.858917E+00  -0.202674E+01  -0.696680E+01   0.331694E-03   0.100673E+02   0.687270E+01   0.155576E+02   0.127074E+02   0.171433E+03
   0.978461E+02   0.561386E+01   0.883096E+00   0.457246E+01   0.588181E-03   0.116819E+02   0.908058E+01   0.948378E+01   0.148912E+02   0.172489E+03
   0.984573E+02   0.360426E-01   0.393804E+01   0.694460E+01   0.794725E-03   0.986362E+01   0.882284E+01   0.133373E+02   0.196010E+02   0.173553E+03
   0.984573E+02  -0.112209E+01   0.942848E+01  -0.375730E+01   0.568592E-03   0.117841E+02   0.974033E+01   0.170743E+02   0.156265E+02   0.173722E+03
   0.977479E+02   0.790452E+01   0.692313E+01   0.194467E+02   0.568592E-03   0.128465E+02   0.102043E+02   0.162091E+02   0.135954E+02   0.172245E+03
   0.977479E+02   0.549429E+01   0.692313E+01   0.162360E+02   0.637548E-03   0.111771E+02   0.948889E+01   0.155906E+02   0.158261E+02   0.174355E+03
   0.978530E+02  -0.202696E+00   0.682632E+00   0.131794E+02   0.643536E-03   0.980490E+01   0.122973E+02   0.152889E+02   0.168852E+02   0.173786E+03
   0.984676E+02   0.735182E+00  -0.344472E-01  -0.626626E+01   0.787087E-03   0.601005E+01   0.736566E+01   0.137146E+02   0.112827E+02   0.170561E+03
   0.981320E+02   0.170162E-01   0.107181E+02   0.109351E+02   0.732316E-03   0.126051E+02   0.881238E+01   0.101743E+02   0.193744E+02   0.169551E+03
   0.982512E+02   0.170162E-01  -0.500595E+01   0.447168E+01   0.501312E-03   0.101388E+02   0.117370E+02   0.968129E+01   0.172057E+02   0.171642E+03
   0.989397E+02   0.734756E+01   0.475929E+01   0.279229E+02   0.612380E-03   0.111661E+02   0.100868E+02   0.116929E+02   0.134832E+02   0.172269E+03
