a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.987871E+02  -0.182641E+00   0.727173E+01  -0.172200E+01   0.792839E-03   0.962061E+01   0.115464E+02   0.189212E+02   0.195356E+02   0.172141E+03  -0.968454E+01   0.000000E+00   0.181826E+03  -0.363651E+03
   0.987871E+02  -0.182641E+00   0.187454E+01  -0.257489E+01   0.792839E-03   0.962061E+01   0.971832E+01   0.189212E+02   0.142018E+02   0.173912E+03  -0.811001E+01   0.000000E+00   0.182022E+03  -0.364044E+03
   0.987871E+02  -0.182641E+00   0.187454E+01  -0.257489E+01   0.792839E-03   0.962061E+01   0.122192E+02   0.189212E+02   0.127821E+02   0.173014E+03  -0.900823E+01   0.000000E+00   0.182022E+03  -0.364044E+03
   0.987871E+02  -0.182641E+00   0.187454E+01  -0.434978E+00   0.792839E-03   0.737786E+01   0.122192E+02   0.189212E+02   0.127821E+02   0.172146E+03  -0.988008E+01   0.000000E+00   0.182026E+03  -0.364052E+03
   0.987871E+02  -0.182641E+00   0.187454E+01  -0.434978E+00   0.476878E-03   0.737786E+01   0.108657E+02   0.146238E+02   0.127821E+02   0.173421E+03  -0.842301E+01   0.000000E+00   0.181844E+03  -0.363688E+03
   0.987871E+02   0.311984E+01   0.187454E+01   0.133396E+02   0.593791E-03   0.737786E+01   0.108657E+02   0.146238E+02   0.127821E+02   0.174264E+03  -0.842301E+01   0.000000E+00   0.182687E+03  -0.365374E+03
   0.987871E+02   0.311984E+01   0.180892E+01   0.133396E+02   0.593791E-03   0.920375E+01   0.820835E+01   0.159727E+02   0.127821E+02   0.174851E+03  -0.782436E+01   0.000000E+00   0.182675E+03  -0.365351E+03
   0.987871E+02   0.311984E+01   0.641815E+01   0.133396E+02   0.593791E-03   0.920375E+01   0.820835E+01   0.112986E+02   0.231643E+02   0.171860E+03  -0.110677E+02   0.000000E+00   0.182928E+03  -0.365855E+03
   0.987871E+02   0.311984E+01   0.641815E+01  -0.376070E+00   0.593791E-03   0.103774E+02   0.148069E+02   0.152500E+02   0.134331E+02   0.172529E+03  -0.969354E+01   0.000000E+00   0.182223E+03  -0.364445E+03
   0.987871E+02   0.311984E+01  -0.771738E+00  -0.760951E+01   0.593791E-03   0.103774E+02   0.148069E+02   0.153485E+02   0.230247E+02   0.168586E+03  -0.123852E+02   0.000000E+00   0.180971E+03  -0.361942E+03
   0.987871E+02  -0.615716E+01   0.289424E+00  -0.760951E+01   0.695396E-03   0.818631E+01   0.148069E+02   0.153485E+02   0.230247E+02   0.167854E+03  -0.126315E+02   0.000000E+00   0.180485E+03  -0.360971E+03
   0.987871E+02  -0.615716E+01   0.329806E+01  -0.260443E+01   0.695396E-03   0.105436E+02   0.695161E+01   0.153485E+02   0.232211E+02   0.168622E+03  -0.114901E+02   0.000000E+00   0.180112E+03  -0.360224E+03
   0.987871E+02  -0.519210E+01   0.329806E+01  -0.260443E+01   0.695396E-03   0.105436E+02   0.695161E+01   0.153485E+02   0.185565E+02   0.171407E+03  -0.944451E+01   0.000000E+00   0.180852E+03  -0.361703E+03
   0.987871E+02  -0.519210E+01   0.329806E+01  -0.260443E+01   0.695396E-03   0.761759E+01   0.129333E+02   0.124733E+02   0.185565E+02   0.170835E+03  -0.100166E+02   0.000000E+00   0.180852E+03  -0.361703E+03
   0.978146E+02  -0.612499E+01   0.329806E+01  -0.260443E+01   0.695396E-03   0.761759E+01   0.129333E+02   0.123114E+02   0.193666E+02   0.169423E+03  -0.103587E+02   0.000000E+00   0.179782E+03  -0.359563E+03
   0.978146E+02  -0.612499E+01   0.526721E+01  -0.639378E+01   0.553054E-03   0.132077E+02   0.107399E+02   0.123114E+02   0.157608E+02   0.170472E+03  -0.901035E+01   0.000000E+00   0.179482E+03  -0.358965E+03
   0.978146E+02   0.166770E+01   0.526721E+01  -0.639378E+01   0.553054E-03   0.100586E+02   0.833242E+01   0.135429E+02   0.140791E+02   0.174469E+03  -0.751429E+01   0.000000E+00   0.181983E+03  -0.363967E+03
   0.978146E+02   0.316439E+01   0.353676E+01   0.977354E+01   0.553054E-03   0.100586E+02   0.833242E+01   0.135429E+02   0.140791E+02   0.175931E+03  -0.751429E+01   0.000000E+00   0.183445E+03  -0.366891E+03
   0.978146E+02   0.316439E+01   0.353676E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.112636E+02   0.135429E+02   0.140791E+02   0.175385E+03  -0.770385E+01   0.000000E+00   0.183089E+03  -0.366178E+03
   0.978146E+02   0.531464E+01   0.413645E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.100665E+02   0.135429E+02   0.118139E+02   0.174960E+03  -0.790212E+01   0.000000E+00   0.182862E+03  -0.365724E+03
   0.978883E+02   0.465373E+01   0.413645E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.100665E+02   0.160428E+02   0.111602E+02   0.174736E+03  -0.832082E+01   0.000000E+00   0.183057E+03  -0.366114E+03
   0.973856E+02   0.465373E+01   0.413645E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.113066E+02   0.218813E+02   0.111602E+02   0.171791E+03  -0.106610E+02   0.000000E+00   0.182452E+03  -0.364904E+03
   0.973856E+02   0.706308E+01  -0.226346E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.113066E+02   0.218813E+02   0.111602E+02   0.169971E+03  -0.106610E+02   0.000000E+00   0.180632E+03  -0.361264E+03
   0.973856E+02   0.643675E+01  -0.226346E+01   0.132968E+02   0.553054E-03   0.107336E+02   0.113066E+02   0.218813E+02   0.172064E+02   0.170936E+03  -0.102363E+02   0.000000E+00   0.181172E+03  -0.362345E+03
   0.973856E+02   0.199397E+00  -0.443494E+01  -0.613048E-01   0.553054E-03   0.945678E+01   0.143451E+02   0.218813E+02   0.871000E+01   0.168759E+03  -0.145402E+02   0.000000E+00   0.183299E+03  -0.366598E+03
   0.973856E+02   0.199397E+00  -0.165237E+00  -0.613048E-01   0.458570E-03   0.107285E+02   0.117887E+02   0.170726E+02   0.115312E+02   0.174209E+03  -0.883483E+01   0.000000E+00   0.183044E+03  -0.366088E+03
   0.973856E+02   0.199397E+00  -0.664937E+01  -0.613048E-01   0.812485E-03   0.107285E+02   0.102876E+02   0.126889E+02   0.173654E+02   0.173881E+03  -0.802689E+01   0.000000E+00   0.181908E+03  -0.363816E+03
   0.973856E+02   0.781743E+00  -0.656015E+00  -0.613048E-01   0.428697E-03   0.697234E+01   0.102876E+02   0.126889E+02   0.173654E+02   0.173615E+03  -0.915984E+01   0.000000E+00   0.182775E+03  -0.365550E+03
   0.983357E+02   0.781743E+00   0.375480E+01   0.108507E+02   0.428697E-03   0.991797E+01   0.102876E+02   0.126889E+02   0.179997E+02   0.173705E+03  -0.807067E+01   0.000000E+00   0.181776E+03  -0.363551E+03
   0.983357E+02   0.145309E+01   0.375480E+01   0.108507E+02   0.838353E-03   0.991797E+01   0.893314E+01   0.145954E+02   0.179997E+02   0.173897E+03  -0.787791E+01   0.000000E+00   0.181775E+03  -0.363550E+03
   0.983357E+02  -0.546489E+00   0.375480E+01   0.108507E+02   0.838353E-03   0.991797E+01   0.893314E+01   0.160629E+02   0.179997E+02   0.173115E+03  -0.802296E+01   0.000000E+00   0.181138E+03  -0.362276E+03
   0.983357E+02  -0.430920E+01   0.375480E+01  -0.480104E+01   0.838353E-03   0.991797E+01   0.809087E+01   0.129773E+02   0.137683E+02   0.173074E+03  -0.772453E+01   0.000000E+00   0.180799E+03  -0.361597E+03
   0.983357E+02  -0.122010E+01   0.493441E+01  -0.480104E+01   0.499843E-03   0.991797E+01   0.114571E+02   0.129773E+02   0.149550E+02   0.174772E+03  -0.773372E+01   0.000000E+00   0.182506E+03  -0.365011E+03
   0.983357E+02  -0.122010E+01   0.493441E+01  -0.394114E+00   0.499843E-03   0.991797E+01   0.899989E+01   0.178307E+02   0.149550E+02   0.174746E+03  -0.782884E+01   0.000000E+00   0.182575E+03  -0.365150E+03
   0.983357E+02  -0.122010E+01   0.493441E+01  -0.329733E+01   0.560597E-03   0.991797E+01   0.106444E+02   0.178307E+02   0.149550E+02   0.174988E+03  -0.790662E+01   0.000000E+00   0.182895E+03  -0.365789E+03
   0.983357E+02  -0.122010E+01   0.815236E+01  -0.500615E+01   0.560597E-03   0.991797E+01   0.106444E+02   0.178307E+02   0.149550E+02   0.174189E+03  -0.790662E+01   0.000000E+00   0.182096E+03  -0.364191E+03
   0.983357E+02  -0.122010E+01   0.815236E+01  -0.500615E+01   0.560597E-03   0.979400E+01   0.106559E+02   0.178307E+02   0.146251E+02   0.174208E+03  -0.788698E+01   0.000000E+00   0.182095E+03  -0.364190E+03
   0.983357E+02  -0.122010E+01   0.105848E+02  -0.500615E+01   0.560597E-03   0.837303E+01   0.685477E+01   0.157589E+02   0.154770E+02   0.172156E+03  -0.900421E+01   0.000000E+00   0.181160E+03  -0.362320E+03
   0.983357E+02  -0.122010E+01   0.105848E+02  -0.500615E+01   0.560597E-03   0.968135E+01   0.924389E+01   0.157589E+02   0.186118E+02   0.173045E+03  -0.811602E+01   0.000000E+00   0.181161E+03  -0.362322E+03
   0.984065E+02  -0.122010E+01  -0.677219E+01  -0.353546E+01   0.896358E-03   0.968135E+01   0.924389E+01   0.149253E+02   0.186118E+02   0.172567E+03  -0.803154E+01   0.000000E+00   0.180599E+03  -0.361197E+03
   0.984065E+02  -0.312033E+01  -0.667652E+01  -0.353546E+01   0.724053E-03   0.968135E+01   0.952175E+01   0.149253E+02   0.186118E+02   0.173229E+03  -0.801390E+01   0.000000E+00   0.181243E+03  -0.362486E+03
   0.992578E+02  -0.127843E+01  -0.469326E+01  -0.981618E+01   0.724053E-03   0.876021E+01   0.952175E+01   0.149253E+02   0.186118E+02   0.172937E+03  -0.811982E+01   0.000000E+00   0.181057E+03  -0.362114E+03
   0.992578E+02   0.540355E+01  -0.469326E+01  -0.976026E+01   0.741013E-03   0.876021E+01   0.952175E+01   0.149253E+02   0.186118E+02   0.169884E+03  -0.811982E+01   0.000000E+00   0.178004E+03  -0.356008E+03
   0.992578E+02   0.540355E+01  -0.469326E+01  -0.769046E+00   0.741013E-03   0.136365E+02   0.952175E+01   0.149253E+02   0.154659E+02   0.169849E+03  -0.879058E+01   0.000000E+00   0.178640E+03  -0.357279E+03
   0.992578E+02   0.540355E+01  -0.469326E+01  -0.769046E+00   0.741013E-03   0.799995E+01   0.952175E+01   0.156574E+02   0.154659E+02   0.170892E+03  -0.774776E+01   0.000000E+00   0.178640E+03  -0.357280E+03
   0.976080E+02   0.466330E+01  -0.469326E+01   0.181245E+02   0.741013E-03   0.799995E+01   0.952175E+01   0.156574E+02   0.154659E+02   0.172932E+03  -0.774776E+01   0.000000E+00   0.180680E+03  -0.361360E+03
   0.976080E+02   0.466330E+01  -0.253764E+01   0.245998E+02   0.741013E-03   0.799995E+01   0.970272E+01   0.156574E+02   0.154659E+02   0.171319E+03  -0.774795E+01   0.000000E+00   0.179067E+03  -0.358134E+03
   0.976080E+02   0.212915E+01  -0.253764E+01   0.516829E+01   0.741013E-03   0.120301E+02   0.970272E+01   0.177813E+02   0.154659E+02   0.174509E+03  -0.842636E+01   0.000000E+00   0.182935E+03  -0.365871E+03
   0.976080E+02   0.212915E+01  -0.334301E+01   0.516829E+01   0.741013E-03   0.120301E+02   0.970272E+01   0.177813E+02   0.188571E+02   0.173584E+03  -0.926751E+01   0.000000E+00   0.182852E+03  -0.365703E+03
   0.992677E+02   0.212915E+01  -0.197400E+01   0.516829E+01   0.741013E-03   0.992610E+01   0.834955E+01   0.177813E+02   0.188571E+02   0.171980E+03  -0.889406E+01   0.000000E+00   0.180874E+03  -0.361748E+03
   0.972136E+02   0.212915E+01   0.409349E+01   0.626210E+01   0.741013E-03   0.992610E+01   0.876610E+01   0.177813E+02   0.188571E+02   0.173502E+03  -0.875283E+01   0.000000E+00   0.182255E+03  -0.364510E+03
   0.972136E+02   0.212915E+01  -0.626179E+01   0.626210E+01   0.741013E-03   0.101996E+02   0.876610E+01   0.157596E+02   0.195091E+02   0.173710E+03  -0.857525E+01   0.000000E+00   0.182285E+03  -0.364570E+03
   0.972136E+02   0.212915E+01   0.190304E+01   0.626210E+01   0.729426E-03   0.101996E+02   0.135531E+02   0.157596E+02   0.999750E+01   0.172242E+03  -0.104751E+02   0.000000E+00   0.182717E+03  -0.365434E+03
   0.972136E+02   0.243759E+00   0.190304E+01   0.626210E+01   0.729426E-03   0.101996E+02   0.873541E+01   0.119972E+02   0.999750E+01   0.172915E+03  -0.942939E+01   0.000000E+00   0.182344E+03  -0.364689E+03
   0.972136E+02   0.278837E+01   0.190304E+01   0.626210E+01   0.729426E-03   0.101996E+02   0.873541E+01   0.177922E+02   0.129057E+02   0.174679E+03  -0.804449E+01   0.000000E+00   0.182723E+03  -0.365447E+03
   0.972136E+02   0.278837E+01   0.190304E+01   0.626210E+01   0.729426E-03   0.101996E+02   0.873541E+01   0.177922E+02   0.129057E+02   0.174679E+03  -0.804449E+01   0.000000E+00   0.182723E+03  -0.365447E+03
   0.972136E+02  -0.100034E+01  -0.822186E+01   0.292473E+01   0.729426E-03   0.123436E+02   0.873541E+01   0.189082E+02   0.125707E+02   0.172486E+03  -0.923250E+01   0.000000E+00   0.181719E+03  -0.363437E+03
   0.972136E+02   0.900823E+00  -0.118675E+02   0.292473E+01   0.729426E-03   0.123436E+02   0.112630E+02   0.189082E+02   0.125707E+02   0.171643E+03  -0.943498E+01   0.000000E+00   0.181078E+03  -0.362156E+03
   0.972136E+02   0.900823E+00  -0.927284E+01   0.292473E+01   0.729426E-03   0.144917E+02   0.103842E+02   0.109171E+02   0.125707E+02   0.171328E+03  -0.105638E+02   0.000000E+00   0.181892E+03  -0.363784E+03
   0.977968E+02   0.900823E+00  -0.927284E+01  -0.596969E+01   0.729426E-03   0.144917E+02   0.107269E+02   0.162396E+02   0.125707E+02   0.172090E+03  -0.985414E+01   0.000000E+00   0.181944E+03  -0.363888E+03
   0.977968E+02   0.900823E+00  -0.927284E+01  -0.596969E+01   0.729426E-03   0.144917E+02   0.107269E+02   0.162396E+02   0.125707E+02   0.172090E+03  -0.985414E+01   0.000000E+00   0.181944E+03  -0.363888E+03
   0.977968E+02  -0.108055E+01  -0.705567E+01  -0.135670E+02   0.729426E-03   0.774965E+01   0.102969E+02   0.162396E+02   0.125707E+02   0.173480E+03  -0.822844E+01   0.000000E+00   0.181708E+03  -0.363417E+03
   0.977968E+02  -0.108055E+01  -0.705567E+01  -0.135670E+02   0.729426E-03   0.117293E+02   0.127613E+02   0.162396E+02   0.125707E+02   0.172613E+03  -0.909554E+01   0.000000E+00   0.181709E+03  -0.363417E+03
   0.977968E+02  -0.108055E+01  -0.705567E+01   0.100780E+01   0.729426E-03   0.117293E+02   0.135032E+02   0.162396E+02   0.125707E+02   0.172577E+03  -0.953644E+01   0.000000E+00   0.182113E+03  -0.364227E+03
   0.977968E+02  -0.130582E+01  -0.705567E+01   0.100780E+01   0.729426E-03   0.674316E+01   0.135032E+02   0.193939E+02   0.125707E+02   0.170509E+03  -0.115296E+02   0.000000E+00   0.182039E+03  -0.364077E+03
   0.977968E+02  -0.219898E+01   0.516271E+01   0.329197E+01   0.729426E-03   0.674316E+01   0.131976E+02   0.226145E+02   0.125707E+02   0.168860E+03  -0.127768E+02   0.000000E+00   0.181637E+03  -0.363274E+03
   0.977968E+02  -0.219898E+01   0.516271E+01   0.329197E+01   0.729426E-03   0.822631E+01   0.909393E+01   0.226145E+02   0.125707E+02   0.171347E+03  -0.102892E+02   0.000000E+00   0.181636E+03  -0.363272E+03
   0.977968E+02   0.318457E+00  -0.705704E+01   0.124766E+02   0.729426E-03   0.822631E+01   0.909393E+01   0.137066E+02   0.125707E+02   0.173452E+03  -0.778332E+01   0.000000E+00   0.181235E+03  -0.362471E+03
   0.977968E+02   0.318457E+00   0.455426E+01   0.124766E+02   0.729426E-03   0.822631E+01   0.105903E+02   0.137066E+02   0.125707E+02   0.173837E+03  -0.786401E+01   0.000000E+00   0.181701E+03  -0.363402E+03
   0.977968E+02   0.318457E+00  -0.782389E+00   0.512820E+01   0.477650E-03   0.822631E+01   0.105903E+02   0.137066E+02   0.125707E+02   0.175159E+03  -0.786401E+01   0.000000E+00   0.183023E+03  -0.366046E+03
   0.977968E+02   0.318457E+00  -0.782389E+00   0.238535E+01   0.477650E-03   0.822631E+01   0.105903E+02   0.137066E+02   0.125707E+02   0.175314E+03  -0.786401E+01   0.000000E+00   0.183178E+03  -0.366356E+03
   0.977968E+02   0.318457E+00  -0.782389E+00   0.238535E+01   0.477650E-03   0.822631E+01   0.105903E+02   0.172861E+02   0.125707E+02   0.174932E+03  -0.824592E+01   0.000000E+00   0.183178E+03  -0.366356E+03
   0.972493E+02   0.318457E+00  -0.782389E+00   0.238535E+01   0.477650E-03   0.822631E+01   0.105903E+02   0.172861E+02   0.125707E+02   0.174874E+03  -0.824592E+01   0.000000E+00   0.183120E+03  -0.366240E+03
   0.972493E+02   0.318457E+00  -0.882979E+01  -0.263839E+01   0.477650E-03   0.104310E+02   0.105903E+02   0.118431E+02   0.125707E+02   0.173560E+03  -0.809742E+01   0.000000E+00   0.181657E+03  -0.363315E+03
   0.972493E+02   0.318457E+00   0.499070E+01  -0.263839E+01   0.477650E-03   0.104310E+02   0.949112E+01   0.146068E+02   0.125707E+02   0.174287E+03  -0.750138E+01   0.000000E+00   0.181788E+03  -0.363577E+03
   0.972493E+02   0.318457E+00   0.433414E+01  -0.263839E+01   0.477650E-03   0.100653E+02   0.949112E+01   0.146068E+02   0.125707E+02   0.174590E+03  -0.744396E+01   0.000000E+00   0.182034E+03  -0.364068E+03
   0.980880E+02   0.318457E+00  -0.371549E+01  -0.419297E+01   0.421865E-03   0.100653E+02   0.949112E+01   0.146068E+02   0.201585E+02   0.172982E+03  -0.861808E+01   0.000000E+00   0.181600E+03  -0.363200E+03
   0.980880E+02   0.318457E+00  -0.284986E+01  -0.173466E+01   0.817691E-03   0.100653E+02   0.949112E+01   0.139191E+02   0.201585E+02   0.173536E+03  -0.863095E+01   0.000000E+00   0.182167E+03  -0.364334E+03
   0.980880E+02   0.318457E+00  -0.284986E+01  -0.173466E+01   0.817691E-03   0.100653E+02   0.949112E+01   0.139191E+02   0.141639E+02   0.174940E+03  -0.722707E+01   0.000000E+00   0.182167E+03  -0.364334E+03
   0.980880E+02   0.318457E+00  -0.517515E+01   0.149201E+02   0.817691E-03   0.100653E+02   0.949112E+01   0.195252E+02   0.169135E+02   0.171985E+03  -0.868101E+01   0.000000E+00   0.180666E+03  -0.361332E+03
   0.980880E+02  -0.501964E+01  -0.517515E+01   0.149201E+02   0.608080E-03   0.103509E+02   0.949112E+01   0.159689E+02   0.175894E+02   0.168419E+03  -0.787830E+01   0.000000E+00   0.176297E+03  -0.352595E+03
   0.980880E+02  -0.181890E+01   0.839471E+01   0.141118E+02   0.608080E-03   0.103509E+02   0.949112E+01   0.159689E+02   0.175894E+02   0.171099E+03  -0.787830E+01   0.000000E+00   0.178977E+03  -0.357955E+03
   0.980880E+02   0.902421E+01   0.839471E+01   0.129440E+02   0.608080E-03   0.103509E+02   0.949112E+01   0.159689E+02   0.175894E+02   0.172927E+03  -0.787830E+01   0.000000E+00   0.180805E+03  -0.361611E+03
   0.980880E+02   0.902421E+01   0.603768E+01   0.129440E+02   0.586506E-03   0.103509E+02   0.949112E+01   0.159689E+02   0.175894E+02   0.173045E+03  -0.787830E+01   0.000000E+00   0.180923E+03  -0.361847E+03
   0.980880E+02   0.902421E+01   0.603768E+01   0.807346E+01   0.586506E-03   0.996007E+01   0.949112E+01   0.159689E+02   0.196635E+02   0.171600E+03  -0.853570E+01   0.000000E+00   0.180136E+03  -0.360271E+03
   0.980880E+02   0.902421E+01   0.128273E+02   0.100306E+02   0.586506E-03   0.996007E+01   0.949112E+01   0.159689E+02   0.145765E+02   0.171428E+03  -0.733052E+01   0.000000E+00   0.178759E+03  -0.357517E+03
   0.980880E+02   0.557450E+00   0.128273E+02   0.139322E+02   0.586506E-03   0.996007E+01   0.131232E+02   0.159689E+02   0.145765E+02   0.169979E+03  -0.854387E+01   0.000000E+00   0.178523E+03  -0.357046E+03
   0.980880E+02   0.615583E+01   0.128273E+02   0.139322E+02   0.783773E-03   0.830776E+01   0.131232E+02   0.159689E+02   0.145765E+02   0.171256E+03  -0.879191E+01   0.000000E+00   0.180048E+03  -0.360096E+03
   0.980880E+02   0.615583E+01   0.128273E+02   0.139322E+02   0.783773E-03   0.704098E+01   0.140506E+02   0.185712E+02   0.149006E+02   0.169038E+03  -0.110104E+02   0.000000E+00   0.180048E+03  -0.360097E+03
   0.980880E+02   0.499578E+01   0.128273E+02   0.139322E+02   0.783773E-03   0.704098E+01   0.140506E+02   0.185712E+02   0.149006E+02   0.169051E+03  -0.110104E+02   0.000000E+00   0.180061E+03  -0.360123E+03
   0.980880E+02   0.499578E+01   0.348323E+01   0.139322E+02   0.783773E-03   0.690671E+01   0.982087E+01   0.185712E+02   0.143503E+02   0.172900E+03  -0.935119E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.980880E+02   0.499578E+01   0.348323E+01   0.139322E+02   0.783773E-03   0.690671E+01   0.985105E+01   0.185712E+02   0.143503E+02   0.172898E+03  -0.935299E+01   0.000000E+00   0.182251E+03  -0.364502E+03
   0.980880E+02   0.499578E+01   0.348323E+01   0.139322E+02   0.783773E-03   0.690671E+01   0.985105E+01   0.185519E+02   0.181047E+02   0.172254E+03  -0.999667E+01   0.000000E+00   0.182251E+03  -0.364501E+03
   0.985836E+02   0.499578E+01   0.348323E+01   0.139322E+02   0.783773E-03   0.690671E+01   0.985105E+01   0.197012E+02   0.181047E+02   0.171785E+03  -0.104213E+02   0.000000E+00   0.182206E+03  -0.364413E+03
   0.985836E+02   0.499578E+01   0.348323E+01   0.118916E+02   0.783773E-03   0.690671E+01   0.985105E+01   0.152883E+02   0.230854E+02   0.170854E+03  -0.113674E+02   0.000000E+00   0.182221E+03  -0.364443E+03
   0.985836E+02   0.499578E+01   0.348323E+01   0.118916E+02   0.783773E-03   0.127266E+02   0.985105E+01   0.152883E+02   0.234166E+02   0.171058E+03  -0.111635E+02   0.000000E+00   0.182222E+03  -0.364443E+03
   0.976404E+02   0.499578E+01  -0.929760E+00   0.118916E+02   0.783773E-03   0.106849E+02   0.113222E+02   0.160878E+02   0.139357E+02   0.174204E+03  -0.782271E+01   0.000000E+00   0.182027E+03  -0.364053E+03
   0.976404E+02   0.499578E+01  -0.929760E+00   0.118916E+02   0.783773E-03   0.106849E+02   0.909990E+01   0.160878E+02   0.139357E+02   0.174505E+03  -0.752265E+01   0.000000E+00   0.182028E+03  -0.364055E+03
   0.976404E+02   0.499578E+01  -0.929760E+00   0.118916E+02   0.783773E-03   0.106849E+02   0.101887E+02   0.160878E+02   0.139357E+02   0.174498E+03  -0.752883E+01   0.000000E+00   0.182027E+03  -0.364054E+03
   0.976404E+02  -0.441979E+00  -0.929760E+00   0.586460E+01   0.783773E-03   0.110355E+02   0.111171E+02   0.172112E+02   0.139357E+02   0.174148E+03  -0.809323E+01   0.000000E+00   0.182241E+03  -0.364482E+03
   0.976404E+02   0.281287E+01  -0.929760E+00   0.586460E+01   0.783773E-03   0.123603E+02   0.111171E+02   0.175294E+02   0.139357E+02   0.173894E+03  -0.873203E+01   0.000000E+00   0.182626E+03  -0.365252E+03
   0.997080E+02   0.281287E+01  -0.929760E+00   0.494042E+01   0.783773E-03   0.123603E+02   0.111171E+02   0.175294E+02   0.139357E+02   0.170948E+03  -0.873203E+01   0.000000E+00   0.179680E+03  -0.359360E+03
   0.997080E+02  -0.233849E+00  -0.929760E+00  -0.746257E+00   0.783773E-03   0.834409E+01   0.112689E+02   0.142755E+02   0.190317E+02   0.171233E+03  -0.871331E+01   0.000000E+00   0.179946E+03  -0.359893E+03
   0.997080E+02  -0.233849E+00  -0.248587E+01  -0.746257E+00   0.783773E-03   0.834409E+01   0.675288E+01   0.143311E+02   0.172913E+02   0.170247E+03  -0.939726E+01   0.000000E+00   0.179644E+03  -0.359289E+03
   0.997080E+02  -0.233849E+00  -0.248587E+01   0.144583E+02   0.783773E-03   0.864539E+01   0.675288E+01   0.143311E+02   0.172913E+02   0.169854E+03  -0.928792E+01   0.000000E+00   0.179142E+03  -0.358284E+03
   0.997919E+02  -0.233849E+00  -0.248587E+01  -0.308016E+00   0.783773E-03   0.108621E+02   0.675288E+01   0.108623E+02   0.156056E+02   0.169379E+03  -0.100002E+02   0.000000E+00   0.179379E+03  -0.358758E+03
   0.997919E+02  -0.233849E+00   0.860298E+01   0.535526E+01   0.751827E-03   0.108621E+02   0.106689E+02   0.108623E+02   0.158910E+02   0.172262E+03  -0.862328E+01   0.000000E+00   0.180885E+03  -0.361771E+03
   0.997919E+02   0.112026E+01   0.128274E+02   0.535526E+01   0.751827E-03   0.108621E+02   0.106689E+02   0.108623E+02   0.140007E+02   0.172364E+03  -0.851443E+01   0.000000E+00   0.180878E+03  -0.361757E+03
   0.980067E+02   0.167693E+01  -0.789608E+01   0.535526E+01   0.751827E-03   0.108621E+02   0.107393E+02   0.108623E+02   0.140007E+02   0.173174E+03  -0.853219E+01   0.000000E+00   0.181706E+03  -0.363412E+03
   0.980067E+02  -0.679645E+00  -0.789608E+01   0.535526E+01   0.751827E-03   0.108621E+02   0.126100E+02   0.108623E+02   0.140007E+02   0.172168E+03  -0.930143E+01   0.000000E+00   0.181469E+03  -0.362939E+03
   0.980067E+02   0.174891E+01  -0.789608E+01   0.535526E+01   0.751827E-03   0.112482E+02   0.132761E+02   0.108623E+02   0.140007E+02   0.171891E+03  -0.980685E+01   0.000000E+00   0.181698E+03  -0.363396E+03
   0.980067E+02   0.174891E+01  -0.789608E+01   0.533779E+01   0.751827E-03   0.126230E+02   0.971361E+01   0.160442E+02   0.140007E+02   0.173436E+03  -0.826632E+01   0.000000E+00   0.181702E+03  -0.363405E+03
   0.980067E+02   0.174891E+01  -0.763455E+01   0.533779E+01   0.751827E-03   0.126230E+02   0.849930E+01   0.123178E+02   0.140007E+02   0.173151E+03  -0.861694E+01   0.000000E+00   0.181768E+03  -0.363536E+03
   0.980067E+02   0.174891E+01   0.138996E+01   0.744106E+01   0.718694E-03   0.126230E+02   0.849930E+01   0.123178E+02   0.140007E+02   0.174540E+03  -0.861694E+01   0.000000E+00   0.183157E+03  -0.366314E+03
   0.980067E+02   0.174891E+01   0.509254E+01   0.744106E+01   0.718694E-03   0.141242E+02   0.849930E+01   0.123178E+02   0.140007E+02   0.173358E+03  -0.954151E+01   0.000000E+00   0.182900E+03  -0.365799E+03
   0.980067E+02   0.174891E+01   0.509254E+01   0.744106E+01   0.718694E-03   0.141242E+02   0.849930E+01   0.175085E+02   0.140007E+02   0.173192E+03  -0.970692E+01   0.000000E+00   0.182899E+03  -0.365798E+03
   0.980067E+02   0.174891E+01   0.509254E+01   0.744106E+01   0.718694E-03   0.142304E+02   0.938095E+01   0.112599E+02   0.140007E+02   0.173012E+03  -0.988688E+01   0.000000E+00   0.182899E+03  -0.365798E+03
   0.981777E+02   0.982429E+00   0.509254E+01  -0.202065E+01   0.718694E-03   0.142304E+02   0.941393E+01   0.112599E+02   0.140007E+02   0.172862E+03  -0.988494E+01   0.000000E+00   0.182747E+03  -0.365494E+03
   0.981777E+02   0.982429E+00   0.882153E+01  -0.202065E+01   0.718694E-03   0.142304E+02   0.941393E+01   0.112599E+02   0.140007E+02   0.172033E+03  -0.988494E+01   0.000000E+00   0.181918E+03  -0.363836E+03
