a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.122048E+03   0.301180E+02   0.130564E-03   0.112245E+02   0.942261E+01   0.185809E+02   0.120440E+02   0.492862E+02  -0.869598E+01   0.000000E+00   0.579822E+02  -0.115964E+03
   0.122048E+03   0.301180E+02   0.130564E-03   0.112245E+02   0.105990E+02   0.173712E+02   0.120440E+02   0.495414E+02  -0.844074E+01   0.000000E+00   0.579821E+02  -0.115964E+03
   0.122048E+03   0.301180E+02   0.130564E-03   0.112245E+02   0.105990E+02   0.188701E+02   0.625313E+01   0.407574E+02  -0.172248E+02   0.000000E+00   0.579822E+02  -0.115964E+03
   0.122048E+03   0.304382E+02   0.130564E-03   0.108216E+02   0.105990E+02   0.140359E+02   0.625313E+01   0.418730E+02  -0.162000E+02   0.000000E+00   0.580730E+02  -0.116146E+03
   0.122048E+03   0.304382E+02   0.130564E-03   0.105415E+02   0.105990E+02   0.834507E+01   0.625313E+01   0.382195E+02  -0.198535E+02   0.000000E+00   0.580730E+02  -0.116146E+03
   0.121476E+03   0.304382E+02   0.130564E-03   0.965851E+01   0.105990E+02   0.110730E+02   0.131276E+02   0.495282E+02  -0.827715E+01   0.000000E+00   0.578054E+02  -0.115611E+03
   0.121476E+03   0.304382E+02   0.130564E-03   0.965851E+01   0.952542E+01   0.107544E+02   0.131276E+02   0.494448E+02  -0.836061E+01   0.000000E+00   0.578054E+02  -0.115611E+03
   0.121476E+03   0.304382E+02   0.130564E-03   0.101150E+02   0.952542E+01   0.107544E+02   0.156856E+02   0.494313E+02  -0.837411E+01   0.000000E+00   0.578054E+02  -0.115611E+03
   0.121476E+03   0.314581E+02   0.130564E-03   0.101150E+02   0.833494E+01   0.135226E+02   0.159602E+02   0.501520E+02  -0.764572E+01   0.000000E+00   0.577977E+02  -0.115595E+03
   0.121476E+03   0.314581E+02   0.130564E-03   0.101150E+02   0.818315E+01   0.135226E+02   0.165196E+02   0.499798E+02  -0.781797E+01   0.000000E+00   0.577978E+02  -0.115596E+03
