Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Km_SU2_Ai_a0  Km_SU2_Ai_a1  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.398957E+02 -0.442031E+00  0.293090E+00  0.488256E+01  0.167072E+01  0.363154E+02  0.777095E+01  0.237300E+02 -0.478845E+01 -0.994418E+01 -0.137941E+01  0.656532E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.104460E-01  0.140968E-02  0.179983E-01  0.627178E-02  0.861760E+02
  0.398957E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.362286E+02  0.777095E+01  0.237300E+02 -0.478845E+01 -0.837514E+01 -0.137941E+01  0.656532E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.104460E-01  0.140968E-02  0.979428E-02  0.627178E-02  0.870403E+02
  0.389808E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.370777E+02  0.777095E+01  0.237300E+02 -0.478845E+01 -0.837514E+01 -0.137941E+01  0.550408E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.104460E-01  0.140968E-02  0.979428E-02  0.264717E-02  0.889584E+02
  0.389808E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.370777E+02  0.777095E+01  0.237300E+02 -0.478845E+01 -0.837514E+01 -0.137941E+01  0.550408E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.104460E-01  0.212728E-02  0.807589E-02  0.264717E-02  0.890585E+02
  0.389808E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.370777E+02  0.707969E+01  0.237300E+02 -0.552124E+01 -0.837514E+01 -0.137941E+01  0.586525E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.104460E-01  0.670068E-02  0.705517E-02  0.879385E-02  0.875467E+02
  0.389808E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.370777E+02  0.647760E+01  0.237300E+02 -0.552124E+01 -0.837514E+01 -0.137941E+01  0.558857E+01  0.119982E+02  0.118963E+02  0.154972E+00  0.458425E-02  0.670068E-02  0.705517E-02  0.260324E-01  0.860254E+02
  0.389808E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.143097E+01  0.370777E+02  0.647760E+01  0.237300E+02 -0.552124E+01 -0.837514E+01 -0.137941E+01  0.391578E+01  0.119982E+02  0.118963E+02  0.154965E+00  0.458425E-02  0.670068E-02  0.705517E-02  0.260324E-01  0.857746E+02
  0.390267E+02 -0.113847E+01  0.293090E+00  0.488256E+01  0.126188E+01  0.370777E+02  0.647760E+01  0.237300E+02 -0.552124E+01 -0.837514E+01 -0.471661E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.154965E+00  0.458425E-02  0.117240E-01  0.705517E-02  0.149972E-01  0.867770E+02
  0.390267E+02 -0.113847E+01  0.260972E+00  0.488256E+01  0.126188E+01  0.370777E+02  0.647760E+01  0.237300E+02 -0.552124E+01 -0.837514E+01 -0.471661E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.154965E+00  0.458425E-02  0.117240E-01  0.705517E-02  0.149972E-01  0.867807E+02
  0.390267E+02 -0.113847E+01  0.260972E+00  0.488256E+01  0.126188E+01  0.370777E+02  0.911916E+01  0.237300E+02 -0.451616E+01 -0.837514E+01  0.161951E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.154965E+00  0.458425E-02  0.117240E-01  0.705517E-02  0.149972E-01  0.871046E+02
  0.390267E+02 -0.113847E+01  0.260972E+00  0.488256E+01  0.126188E+01  0.370777E+02  0.911916E+01  0.237300E+02 -0.494209E+01 -0.837514E+01  0.556440E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.154965E+00  0.458425E-02  0.117240E-01  0.636803E-02  0.149972E-01  0.867443E+02
  0.390267E+02 -0.113847E+01  0.260972E+00  0.488256E+01  0.126188E+01  0.371188E+02  0.911916E+01  0.234219E+02 -0.494209E+01 -0.847632E+01 -0.611903E-01  0.391578E+01  0.119982E+02  0.118963E+02  0.156736E+00  0.458425E-02  0.731348E-02  0.636803E-02  0.167233E-01  0.878441E+02
  0.390267E+02 -0.113847E+01  0.260972E+00  0.488256E+01  0.126188E+01  0.371188E+02  0.995148E+01  0.234219E+02 -0.494209E+01 -0.847632E+01 -0.611903E-01  0.391578E+01  0.119982E+02  0.118963E+02  0.161109E+00  0.396559E-02  0.731348E-02  0.636803E-02  0.197075E-01  0.864966E+02
  0.390267E+02 -0.113847E+01  0.199817E+00  0.531121E+01  0.126188E+01  0.371188E+02  0.975646E+01  0.234219E+02 -0.551313E+01 -0.847632E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.161109E+00  0.396559E-02  0.731348E-02  0.340737E-02  0.151141E-01  0.870782E+02
  0.390267E+02 -0.113847E+01  0.199817E+00  0.531121E+01  0.156300E+01  0.371188E+02  0.101046E+02  0.234219E+02 -0.426565E+01 -0.847632E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.158993E+00  0.168822E-01  0.731348E-02  0.340737E-02  0.547534E-02  0.861172E+02
  0.390267E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.156300E+01  0.371188E+02  0.908621E+01  0.234219E+02 -0.426565E+01 -0.847632E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.158993E+00  0.886847E-02  0.731348E-02  0.340737E-02  0.547534E-02  0.883805E+02
  0.390267E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.156300E+01  0.362837E+02  0.908621E+01  0.232831E+02 -0.392877E+01 -0.847632E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.158993E+00  0.886847E-02  0.731348E-02  0.340737E-02  0.547534E-02  0.877604E+02
  0.390267E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.156300E+01  0.362837E+02  0.908621E+01  0.231671E+02 -0.392877E+01 -0.847632E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.158993E+00  0.430085E-02  0.731348E-02  0.340737E-02  0.547534E-02  0.879661E+02
  0.390267E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.156300E+01  0.362837E+02  0.908621E+01  0.231671E+02 -0.392877E+01 -0.885163E+01 -0.680676E+00  0.391578E+01  0.119982E+02  0.118963E+02  0.158993E+00  0.430085E-02  0.731348E-02  0.340737E-02  0.547534E-02  0.878957E+02
  0.390267E+02 -0.479227E+00  0.199817E+00  0.363587E+01 -0.143936E+00  0.362837E+02  0.908621E+01  0.231671E+02 -0.392877E+01 -0.885163E+01 -0.680676E+00  0.413721E+01  0.119982E+02  0.118963E+02  0.158328E+00  0.430085E-02  0.731348E-02  0.340737E-02  0.386185E-02  0.877819E+02
  0.393356E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.152539E+01  0.355608E+02  0.908621E+01  0.235311E+02 -0.457715E+01 -0.885163E+01 -0.680676E+00  0.413721E+01  0.119982E+02  0.118963E+02  0.158328E+00  0.119161E-01  0.965330E-02  0.482205E-03  0.222245E-01  0.867268E+02
  0.393356E+02 -0.479227E+00  0.199817E+00  0.363587E+01  0.152539E+01  0.380889E+02  0.908621E+01  0.235311E+02 -0.473060E+01 -0.781287E+01 -0.680676E+00  0.413721E+01  0.119982E+02  0.118963E+02  0.158328E+00  0.170797E-01  0.891155E-02  0.482205E-03  0.135891E-01  0.858953E+02
  0.393356E+02 -0.479227E+00  0.469314E+00  0.475944E+01  0.152539E+01  0.380889E+02  0.908621E+01  0.235311E+02 -0.473060E+01 -0.972078E+01 -0.680676E+00  0.413721E+01  0.119982E+02  0.118963E+02  0.158328E+00  0.170797E-01  0.891155E-02  0.482205E-03  0.135891E-01  0.863018E+02
  0.393356E+02 -0.479227E+00  0.469314E+00  0.475944E+01  0.152539E+01  0.356525E+02  0.908621E+01  0.235311E+02 -0.473060E+01 -0.972078E+01 -0.406861E+00  0.459736E+01  0.119982E+02  0.118963E+02  0.158328E+00  0.117280E-01  0.891155E-02  0.913345E-03  0.135891E-01  0.879114E+02
  0.393356E+02 -0.479227E+00  0.469314E+00  0.389487E+01  0.152539E+01  0.366439E+02  0.908621E+01  0.235311E+02 -0.473060E+01 -0.972078E+01 -0.406861E+00  0.459736E+01  0.119982E+02  0.118963E+02  0.162259E+00  0.122673E-01  0.648311E-02  0.913345E-03  0.107937E-01  0.894850E+02
  0.393356E+02 -0.575835E+00  0.469314E+00  0.389487E+01  0.152539E+01  0.366439E+02  0.908621E+01  0.235311E+02 -0.513076E+01 -0.972078E+01 -0.406861E+00  0.459736E+01  0.119982E+02  0.118963E+02  0.162259E+00  0.110368E-01  0.631571E-02  0.913345E-03  0.107937E-01  0.900716E+02
  0.393356E+02 -0.575835E+00  0.469314E+00  0.389487E+01  0.152539E+01  0.364352E+02  0.908621E+01  0.239053E+02 -0.513076E+01 -0.972078E+01 -0.406861E+00  0.459736E+01  0.119982E+02  0.118963E+02  0.164785E+00  0.110368E-01  0.631571E-02  0.913345E-03  0.107937E-01  0.885770E+02
  0.393356E+02 -0.125447E+01  0.469314E+00  0.389487E+01  0.152539E+01  0.364563E+02  0.606375E+01  0.236237E+02 -0.535637E+01 -0.972078E+01 -0.141082E+01  0.459736E+01  0.119982E+02  0.118963E+02  0.164785E+00  0.307351E-02  0.631571E-02  0.913345E-03  0.144433E-01  0.890553E+02
  0.393356E+02 -0.125447E+01  0.469314E+00  0.389487E+01  0.152539E+01  0.364563E+02  0.731683E+01  0.236237E+02 -0.535637E+01 -0.921958E+01 -0.141082E+01  0.459736E+01  0.119982E+02  0.118963E+02  0.164785E+00  0.307351E-02  0.631571E-02  0.151242E-02  0.144433E-01  0.901710E+02
  0.393356E+02 -0.125447E+01  0.469314E+00  0.389487E+01  0.152539E+01  0.364563E+02  0.731683E+01  0.236237E+02 -0.535637E+01 -0.921958E+01 -0.141082E+01  0.459736E+01  0.119982E+02  0.118963E+02  0.156513E+00  0.307351E-02  0.864554E-02  0.151242E-02  0.144433E-01  0.909153E+02
  0.394681E+02 -0.125447E+01  0.469314E+00  0.296296E+01 -0.433383E+00  0.370188E+02  0.731683E+01  0.236237E+02 -0.535637E+01 -0.921958E+01 -0.141082E+01  0.436634E+01  0.119982E+02  0.118963E+02  0.156513E+00  0.307351E-02  0.864554E-02  0.151242E-02  0.116687E-01  0.898540E+02
  0.394681E+02 -0.125447E+01  0.469314E+00  0.476186E+01 -0.433383E+00  0.370188E+02  0.731683E+01  0.236237E+02 -0.613934E+01 -0.921958E+01 -0.141082E+01  0.436634E+01  0.119982E+02  0.118963E+02  0.156151E+00  0.307351E-02  0.108191E-01  0.151242E-02  0.271751E-01  0.873338E+02
  0.394681E+02 -0.125447E+01 -0.531930E+00  0.476186E+01 -0.433383E+00  0.370188E+02  0.731683E+01  0.237523E+02 -0.469326E+01 -0.753910E+01 -0.391339E+00  0.436634E+01  0.119982E+02  0.118963E+02  0.156151E+00  0.307351E-02  0.240348E-01  0.151242E-02  0.271751E-01  0.846830E+02
  0.394681E+02 -0.125447E+01 -0.531930E+00  0.476186E+01 -0.433383E+00  0.370188E+02  0.673666E+01  0.237523E+02 -0.469326E+01 -0.753910E+01 -0.391339E+00  0.565307E+01  0.119982E+02  0.118963E+02  0.170002E+00  0.307351E-02  0.110648E-01  0.151242E-02  0.271751E-01  0.843551E+02
  0.394681E+02 -0.125447E+01 -0.139647E+00  0.476186E+01 -0.433383E+00  0.370188E+02  0.673666E+01  0.237523E+02 -0.469326E+01 -0.957098E+01 -0.126557E+01  0.620224E+01  0.119982E+02  0.118963E+02  0.164461E+00  0.307351E-02  0.110648E-01  0.151242E-02  0.271751E-01  0.857796E+02
  0.394681E+02 -0.125447E+01 -0.139647E+00  0.476186E+01 -0.494997E+00  0.370188E+02  0.892466E+01  0.243566E+02 -0.469326E+01 -0.957098E+01 -0.126557E+01  0.620224E+01  0.119982E+02  0.118963E+02  0.164461E+00  0.307351E-02  0.120329E-01  0.151242E-02  0.479312E-02  0.854037E+02
  0.395680E+02 -0.125447E+01 -0.139647E+00  0.476186E+01 -0.169289E+00  0.370188E+02  0.892466E+01  0.242181E+02 -0.469326E+01 -0.957098E+01 -0.126557E+01  0.430407E+01  0.119982E+02  0.118963E+02  0.148317E+00  0.307351E-02  0.865528E-03  0.146119E-01  0.479312E-02  0.852572E+02
  0.395680E+02 -0.125447E+01 -0.139647E+00  0.476186E+01 -0.169289E+00  0.370188E+02  0.975864E+01  0.242181E+02 -0.469326E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.148317E+00  0.307351E-02  0.865528E-03  0.146119E-01  0.479312E-02  0.850289E+02
  0.395680E+02 -0.125447E+01 -0.139647E+00  0.476186E+01 -0.169289E+00  0.370188E+02  0.888389E+01  0.239515E+02 -0.469326E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.148317E+00  0.307351E-02  0.865528E-03  0.146119E-01  0.479312E-02  0.869925E+02
  0.395680E+02 -0.125447E+01 -0.139647E+00  0.213951E+01 -0.169289E+00  0.370188E+02  0.888389E+01  0.239515E+02 -0.688751E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.151519E+00  0.307351E-02  0.865528E-03  0.146119E-01  0.479312E-02  0.848390E+02
  0.395680E+02 -0.125447E+01 -0.139647E+00  0.213951E+01 -0.169289E+00  0.370188E+02  0.888389E+01  0.243629E+02 -0.688751E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.151519E+00  0.153559E-01  0.865528E-03  0.146119E-01  0.348645E-02  0.815137E+02
  0.395680E+02 -0.125447E+01  0.849830E+00  0.445689E+01 -0.169289E+00  0.370188E+02  0.606654E+01  0.229947E+02 -0.688751E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.151519E+00  0.187117E-01  0.865528E-03  0.227645E-01  0.348645E-02  0.843607E+02
  0.395680E+02 -0.125447E+01  0.849830E+00  0.445689E+01 -0.128582E+01  0.370188E+02  0.606654E+01  0.234949E+02 -0.688751E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.149219E+00  0.288106E-01  0.865528E-03  0.465105E-02  0.348645E-02  0.821911E+02
  0.395680E+02 -0.125447E+01  0.849830E+00  0.445689E+01 -0.120968E+01  0.370188E+02  0.606654E+01  0.234949E+02 -0.619523E+01 -0.957098E+01 -0.126557E+01  0.539941E+01  0.119982E+02  0.118963E+02  0.149219E+00  0.121968E-01  0.865528E-03  0.102765E-01  0.348645E-02  0.848622E+02
  0.395680E+02 -0.125447E+01  0.320514E+00  0.445689E+01  0.245048E+01  0.370188E+02  0.606654E+01  0.234949E+02 -0.619523E+01 -0.957098E+01 -0.126557E+01  0.536871E+01  0.119982E+02  0.118963E+02  0.149219E+00  0.182115E-01  0.516568E-02  0.891185E-02  0.348645E-02  0.876790E+02
  0.395680E+02 -0.125447E+01  0.437476E+00  0.445689E+01  0.245048E+01  0.370188E+02  0.606654E+01  0.233458E+02 -0.619523E+01 -0.957098E+01 -0.126557E+01  0.411919E+01  0.119982E+02  0.118963E+02  0.162549E+00  0.144488E-01  0.516568E-02  0.891185E-02  0.348645E-02  0.882641E+02
  0.395680E+02 -0.125447E+01  0.437476E+00  0.445689E+01  0.245048E+01  0.370188E+02  0.606654E+01  0.233458E+02 -0.619523E+01 -0.957098E+01 -0.898962E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.162549E+00  0.144488E-01  0.516568E-02  0.254447E-01  0.348645E-02  0.865132E+02
  0.395680E+02 -0.125447E+01  0.630221E+00  0.445689E+01  0.245048E+01  0.370188E+02  0.606654E+01  0.239243E+02 -0.619523E+01 -0.957098E+01 -0.898962E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.162549E+00  0.227544E-01  0.516568E-02  0.254447E-01  0.348645E-02  0.842181E+02
  0.395680E+02 -0.125447E+01  0.630221E+00  0.445689E+01  0.245048E+01  0.370188E+02  0.606654E+01  0.239243E+02 -0.392130E+01 -0.957098E+01 -0.837340E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.155295E+00  0.638612E-02  0.516568E-02  0.413893E-02  0.348645E-02  0.872229E+02
  0.396336E+02 -0.125447E+01  0.630221E+00  0.445689E+01  0.384625E+00  0.370188E+02  0.606654E+01  0.239243E+02 -0.464667E+01 -0.957098E+01 -0.837340E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.162738E+00  0.638612E-02  0.516568E-02  0.170120E-01  0.348645E-02  0.872029E+02
  0.396336E+02 -0.571735E+00  0.630221E+00  0.445689E+01  0.384625E+00  0.370188E+02  0.606654E+01  0.239243E+02 -0.464667E+01 -0.760598E+01 -0.837340E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.158258E+00  0.638612E-02  0.516568E-02  0.151695E-01  0.270987E-02  0.878027E+02
  0.396336E+02 -0.571735E+00  0.630221E+00  0.445689E+01  0.384625E+00  0.370188E+02  0.606654E+01  0.239243E+02 -0.464667E+01 -0.760598E+01 -0.837340E+00  0.411919E+01  0.119982E+02  0.118963E+02  0.158258E+00  0.339648E-01  0.265637E-02  0.814848E-02  0.270987E-02  0.859979E+02
  0.396336E+02 -0.571735E+00  0.630221E+00  0.445689E+01  0.384625E+00  0.370188E+02  0.606654E+01  0.239243E+02 -0.464667E+01 -0.921778E+01 -0.837340E+00  0.458093E+01  0.119982E+02  0.118963E+02  0.155523E+00  0.124032E-01  0.289107E-03  0.141716E-01  0.270987E-02  0.882344E+02
  0.397142E+02 -0.571735E+00  0.630221E+00  0.325079E+01  0.384625E+00  0.370188E+02  0.874641E+01  0.239243E+02 -0.464667E+01 -0.915778E+01 -0.837340E+00  0.458093E+01  0.119982E+02  0.118963E+02  0.159763E+00  0.124032E-01  0.289107E-03  0.141716E-01  0.270987E-02  0.887533E+02
  0.397142E+02 -0.571735E+00  0.630221E+00  0.325079E+01  0.323451E+01  0.370188E+02  0.830537E+01  0.239243E+02 -0.464667E+01 -0.915778E+01 -0.837340E+00  0.411242E+01  0.119982E+02  0.118963E+02  0.159763E+00  0.184044E-01  0.289107E-03  0.141716E-01  0.279794E-02  0.856997E+02
  0.397142E+02 -0.646917E+00  0.630221E+00  0.353679E+01  0.323451E+01  0.370188E+02  0.830537E+01  0.239243E+02 -0.464667E+01 -0.986921E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.184044E-01  0.289107E-03  0.190639E-01  0.130592E-02  0.859551E+02
  0.398188E+02 -0.646917E+00  0.630221E+00  0.353679E+01  0.236710E+01  0.371820E+02  0.824781E+01  0.239243E+02 -0.464667E+01 -0.986921E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.145080E-01  0.289107E-03  0.179947E-01  0.130592E-02  0.871627E+02
  0.398188E+02 -0.646917E+00  0.630221E+00  0.353679E+01  0.236710E+01  0.361546E+02  0.824781E+01  0.239243E+02 -0.464667E+01 -0.986921E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.145080E-01  0.168324E-02  0.179947E-01  0.130592E-02  0.867991E+02
  0.398188E+02 -0.639169E+00  0.127083E+01  0.353679E+01  0.236710E+01  0.358201E+02  0.972858E+01  0.239243E+02 -0.464667E+01 -0.986921E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.262457E-01  0.168324E-02  0.179947E-01  0.130592E-02  0.837988E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.353679E+01  0.236710E+01  0.358201E+02  0.972858E+01  0.236394E+02 -0.464667E+01 -0.758117E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.262457E-01  0.168324E-02  0.128454E-01  0.130592E-02  0.846136E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.353679E+01  0.236710E+01  0.364847E+02  0.711698E+01  0.236394E+02 -0.464667E+01 -0.817313E+01  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.136811E-01  0.296948E-02  0.128454E-01  0.144635E-01  0.869784E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.353679E+01  0.236710E+01  0.362421E+02  0.711698E+01  0.236394E+02 -0.593109E+01 -0.103583E+02  0.765560E-01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.136811E-01  0.139610E-01  0.551747E-02  0.144635E-01  0.856118E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.353679E+01  0.236710E+01  0.362421E+02  0.711698E+01  0.236394E+02 -0.593109E+01 -0.103583E+02 -0.161029E+01  0.501176E+01  0.119982E+02  0.118963E+02  0.155050E+00  0.136811E-01  0.134669E-01  0.551747E-02  0.266548E-01  0.852188E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.611275E+01  0.332245E+01  0.376542E+02  0.769473E+01  0.236394E+02 -0.593109E+01 -0.103583E+02 -0.161029E+01  0.501176E+01  0.119982E+02  0.118963E+02  0.148404E+00  0.100039E-01  0.134669E-01  0.494685E-02  0.750906E-02  0.851690E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.611275E+01  0.332245E+01  0.376542E+02  0.628357E+01  0.233610E+02 -0.593109E+01 -0.103583E+02 -0.161029E+01  0.501176E+01  0.119982E+02  0.118963E+02  0.148404E+00  0.137713E-01  0.134669E-01  0.494685E-02  0.750906E-02  0.848059E+02
  0.398188E+02 -0.639169E+00  0.115070E+01  0.611275E+01  0.332245E+01  0.376542E+02  0.628357E+01  0.237509E+02 -0.593109E+01 -0.892598E+01 -0.748598E+00  0.588803E+01  0.119982E+02  0.118963E+02  0.157134E+00  0.273962E-02  0.134669E-01  0.839373E-02  0.750906E-02  0.845928E+02
  0.398188E+02 -0.147767E+01  0.115070E+01  0.611275E+01  0.332245E+01  0.368231E+02  0.628357E+01  0.237509E+02 -0.593109E+01 -0.892598E+01 -0.748598E+00  0.588803E+01  0.119982E+02  0.118963E+02  0.157134E+00  0.178565E-02  0.851265E-02  0.839373E-02  0.750906E-02  0.843106E+02
  0.398188E+02  0.633857E-01  0.115070E+01  0.448437E+01 -0.716706E+00  0.368231E+02  0.628357E+01  0.237509E+02 -0.593109E+01 -0.892598E+01 -0.748598E+00  0.533490E+01  0.119982E+02  0.118963E+02  0.157134E+00  0.178565E-02  0.851265E-02  0.839373E-02  0.750906E-02  0.859149E+02
  0.398188E+02  0.134931E-01  0.115070E+01  0.448437E+01 -0.716706E+00  0.368231E+02  0.628357E+01  0.238157E+02 -0.438480E+01 -0.892598E+01  0.137413E+00  0.533490E+01  0.119982E+02  0.118963E+02  0.157134E+00  0.178565E-02  0.603365E-02  0.839373E-02  0.750906E-02  0.863189E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.448437E+01 -0.716706E+00  0.368231E+02  0.891248E+01  0.237750E+02 -0.438480E+01 -0.101336E+02  0.137413E+00  0.533490E+01  0.119982E+02  0.118963E+02  0.156983E+00  0.712970E-02  0.106243E-01  0.839373E-02  0.572787E-02  0.857172E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.356755E+01 -0.308456E+00  0.369031E+02  0.713355E+01  0.237750E+02 -0.611024E+01 -0.101336E+02  0.137413E+00  0.533490E+01  0.119982E+02  0.118963E+02  0.156983E+00  0.712970E-02  0.106243E-01  0.598176E-02  0.572787E-02  0.865160E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.371354E+01 -0.300499E+00  0.369031E+02  0.754343E+01  0.237750E+02 -0.611024E+01 -0.101336E+02  0.137413E+00  0.533490E+01  0.119982E+02  0.118963E+02  0.161524E+00  0.153332E-01  0.343855E-02  0.598176E-02  0.572787E-02  0.864539E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.697646E+01 -0.300499E+00  0.368537E+02  0.754343E+01  0.237750E+02 -0.611024E+01 -0.945872E+01  0.137413E+00  0.619350E+01  0.119982E+02  0.118963E+02  0.161524E+00  0.219191E-01  0.343855E-02  0.598176E-02  0.572787E-02  0.805164E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.697646E+01 -0.300499E+00  0.368537E+02  0.752327E+01  0.235623E+02 -0.611024E+01 -0.102644E+02  0.137413E+00  0.370235E+01  0.119982E+02  0.118963E+02  0.158437E+00  0.219191E-01  0.343855E-02  0.118728E-01  0.572787E-02  0.799968E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.697646E+01 -0.300499E+00  0.368537E+02  0.792859E+01  0.235623E+02 -0.611024E+01 -0.102644E+02  0.137413E+00  0.562218E+01  0.119982E+02  0.118963E+02  0.158889E+00  0.219191E-01  0.343855E-02  0.118728E-01  0.572787E-02  0.809819E+02
  0.398188E+02  0.134931E-01  0.102688E+01  0.697646E+01 -0.300499E+00  0.368537E+02  0.792859E+01  0.231573E+02 -0.615124E+01 -0.102644E+02  0.137413E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.155452E+00  0.184502E-02  0.343855E-02  0.140001E-01  0.572787E-02  0.822676E+02
  0.398188E+02  0.134931E-01  0.971749E+00  0.550153E+01 -0.300499E+00  0.368537E+02  0.792859E+01  0.231573E+02 -0.615124E+01 -0.876412E+01  0.137413E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.155452E+00  0.184502E-02  0.343855E-02  0.252975E-02  0.572787E-02  0.858611E+02
  0.398188E+02  0.134931E-01  0.971749E+00  0.550153E+01  0.128389E+00  0.368537E+02  0.792859E+01  0.231573E+02 -0.615124E+01 -0.876412E+01 -0.123810E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.155452E+00  0.739446E-02  0.343855E-02  0.252975E-02  0.572787E-02  0.863322E+02
  0.398188E+02  0.134931E-01  0.971749E+00  0.550153E+01  0.128389E+00  0.368537E+02  0.746600E+01  0.229968E+02 -0.534526E+01 -0.103493E+02 -0.123810E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.151739E+00  0.165320E-01  0.343855E-02  0.110714E-01  0.269552E-01  0.827196E+02
  0.398188E+02  0.134931E-01  0.971749E+00  0.550153E+01  0.128389E+00  0.368537E+02  0.737968E+01  0.229968E+02 -0.534526E+01 -0.103493E+02 -0.123810E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.165541E+00  0.165320E-01  0.343855E-02  0.110714E-01  0.269552E-01  0.824430E+02
  0.398188E+02  0.814796E+00  0.971749E+00  0.550153E+01  0.128389E+00  0.368537E+02  0.737968E+01  0.229968E+02 -0.534526E+01 -0.103493E+02  0.419622E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.165541E+00  0.165320E-01  0.343855E-02  0.110714E-01  0.280525E-01  0.786427E+02
  0.398188E+02  0.742123E+00  0.971749E+00  0.408320E+01  0.516039E+00  0.368537E+02  0.737968E+01  0.225283E+02 -0.534526E+01 -0.103493E+02  0.419622E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.165541E+00  0.119989E-01  0.343855E-02  0.548397E-02  0.686126E-02  0.810088E+02
  0.401310E+02  0.742123E+00  0.971749E+00  0.408320E+01  0.516039E+00  0.368537E+02  0.737968E+01  0.224897E+02 -0.633517E+01 -0.103493E+02 -0.848629E+00  0.603016E+01  0.119982E+02  0.118963E+02  0.165541E+00  0.961488E-02  0.343855E-02  0.548397E-02  0.686126E-02  0.812268E+02
