a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.101078E+03 -0.410817E+01  0.635204E+01  0.236740E-03  0.108451E+02  0.112961E+02  0.110214E+02  0.170631E+02  0.374106E+02
  0.101078E+03 -0.410817E+01  0.635204E+01  0.222619E-03  0.924772E+01  0.112961E+02  0.154659E+02  0.136873E+02  0.387504E+02
  0.101078E+03 -0.421871E+01  0.883814E+01  0.222619E-03  0.105072E+02  0.112961E+02  0.154659E+02  0.142766E+02  0.386452E+02
  0.101078E+03 -0.421871E+01 -0.894893E+01  0.222619E-03  0.125359E+02  0.843971E+01  0.147063E+02  0.167317E+02  0.372954E+02
  0.101078E+03 -0.421871E+01  0.116202E+02  0.222619E-03  0.138782E+02  0.843971E+01  0.147063E+02  0.167317E+02  0.368302E+02
  0.101892E+03 -0.421871E+01  0.995139E+01  0.222619E-03  0.138782E+02  0.140857E+02  0.147063E+02  0.167317E+02  0.347442E+02
  0.101892E+03  0.130150E+01  0.995139E+01  0.222619E-03  0.134884E+02  0.129775E+02  0.147063E+02  0.129522E+02  0.361520E+02
  0.101892E+03  0.354380E+01  0.995139E+01  0.555546E-03  0.134884E+02  0.129775E+02  0.147063E+02  0.129522E+02  0.355733E+02
  0.101892E+03  0.246474E+01  0.995139E+01  0.555546E-03  0.136418E+02  0.896594E+01  0.116063E+02  0.129522E+02  0.360176E+02
  0.101892E+03  0.246474E+01  0.995139E+01  0.710112E-03  0.146386E+02  0.896594E+01  0.116063E+02  0.139754E+02  0.351055E+02
  0.101892E+03  0.246474E+01  0.106981E+02  0.216743E-03  0.146386E+02  0.117456E+02  0.141355E+02  0.139754E+02  0.361301E+02
  0.101892E+03  0.246474E+01  0.180967E+02  0.216743E-03  0.167708E+02  0.117456E+02  0.141355E+02  0.139754E+02  0.344073E+02
  0.101892E+03  0.246474E+01  0.180967E+02  0.216743E-03  0.155345E+02  0.125749E+02  0.167396E+02  0.139754E+02  0.347241E+02
  0.101892E+03  0.246474E+01  0.180967E+02  0.216743E-03  0.124784E+02  0.911426E+01  0.121779E+02  0.139754E+02  0.375517E+02
  0.102247E+03  0.246474E+01  0.180967E+02  0.216743E-03  0.124784E+02  0.911426E+01  0.121779E+02  0.139754E+02  0.373149E+02
  0.102247E+03  0.246474E+01  0.154580E+02  0.216743E-03  0.124784E+02  0.795174E+01  0.121779E+02  0.139754E+02  0.369174E+02
  0.102247E+03  0.246474E+01  0.154580E+02  0.216743E-03  0.124784E+02  0.932408E+01  0.149848E+02  0.139754E+02  0.376892E+02
  0.102247E+03  0.246474E+01  0.154580E+02  0.105922E-03  0.112746E+02  0.932408E+01  0.149848E+02  0.139754E+02  0.382783E+02
  0.102247E+03  0.246474E+01  0.154580E+02  0.105922E-03  0.111963E+02  0.927577E+01  0.149848E+02  0.139754E+02  0.383013E+02
  0.102749E+03  0.246474E+01  0.146103E+01  0.105922E-03  0.111963E+02  0.927577E+01  0.138943E+02  0.139754E+02  0.360857E+02
  0.101614E+03  0.246474E+01  0.146103E+01  0.105922E-03  0.102714E+02  0.927577E+01  0.146984E+02  0.173584E+02  0.383042E+02
  0.102638E+03 -0.635814E+01 -0.117974E+02  0.105922E-03  0.102714E+02  0.927577E+01  0.135189E+02  0.173584E+02  0.351390E+02
  0.103069E+03 -0.635814E+01 -0.117974E+02  0.119215E-02  0.108796E+02  0.927577E+01  0.135189E+02  0.173584E+02  0.342796E+02
  0.103069E+03  0.204355E+01 -0.383923E+02  0.105703E-02  0.108796E+02  0.927577E+01  0.135189E+02  0.155417E+02  0.349341E+02
  0.103069E+03  0.204355E+01 -0.243635E+02  0.394098E-03  0.951174E+01  0.927577E+01  0.165691E+02  0.155417E+02  0.347480E+02
  0.103069E+03  0.204355E+01  0.853814E+01  0.394098E-03  0.951174E+01  0.927577E+01  0.121659E+02  0.155417E+02  0.362672E+02
  0.103148E+03 -0.101836E+02  0.853814E+01  0.930068E-04  0.951174E+01  0.927577E+01  0.145015E+02  0.155417E+02  0.357078E+02
  0.103148E+03 -0.153292E+01  0.853814E+01  0.373022E-03  0.951174E+01  0.991704E+01  0.145015E+02  0.155417E+02  0.366194E+02
  0.103148E+03 -0.153292E+01  0.567856E+01  0.659339E-03  0.107475E+02  0.991704E+01  0.175535E+02  0.155417E+02  0.356127E+02
  0.102086E+03 -0.153292E+01  0.567856E+01  0.659339E-03  0.107475E+02  0.991704E+01  0.175535E+02  0.155417E+02  0.370275E+02
  0.988639E+02  0.435333E+01  0.567856E+01  0.514841E-03  0.107475E+02  0.991704E+01  0.175535E+02  0.155417E+02  0.388545E+02
  0.988639E+02  0.187079E+01  0.567856E+01  0.413724E-03  0.985790E+01  0.642857E+01  0.175535E+02  0.142795E+02  0.373110E+02
  0.988639E+02  0.187079E+01 -0.876183E+01  0.413724E-03  0.115352E+02  0.642857E+01  0.172393E+02  0.142795E+02  0.375704E+02
  0.988639E+02  0.187079E+01  0.244585E+01  0.413724E-03  0.140979E+02  0.910331E+01  0.172393E+02  0.142795E+02  0.378633E+02
  0.988639E+02  0.187079E+01  0.219253E+01  0.413724E-03  0.942029E+01  0.114339E+02  0.133000E+02  0.142795E+02  0.396943E+02
  0.984594E+02  0.187079E+01  0.219253E+01  0.413724E-03  0.995819E+01  0.922366E+01  0.133000E+02  0.183938E+02  0.391206E+02
  0.984594E+02  0.187079E+01  0.219253E+01  0.413724E-03  0.995819E+01  0.907806E+01  0.162164E+02  0.183938E+02  0.390078E+02
  0.984594E+02 -0.226938E+01 -0.129393E+02  0.588485E-04  0.995819E+01  0.907806E+01  0.162164E+02  0.183938E+02  0.387945E+02
  0.984594E+02 -0.226938E+01 -0.129393E+02  0.588485E-04  0.995819E+01  0.907806E+01  0.145845E+02  0.175761E+02  0.392182E+02
  0.984594E+02  0.518291E+01 -0.129393E+02  0.588485E-04  0.995819E+01  0.907806E+01  0.145845E+02  0.157621E+02  0.406119E+02
  0.984594E+02  0.518291E+01 -0.129393E+02  0.588485E-04  0.995819E+01  0.907806E+01  0.145845E+02  0.127773E+02  0.405310E+02
  0.984594E+02  0.691578E+01  0.436066E+01  0.588485E-04  0.869917E+01  0.983433E+01  0.215937E+02  0.127773E+02  0.377677E+02
  0.984594E+02  0.691578E+01 -0.147020E+02  0.588485E-04  0.609637E+01  0.983433E+01  0.215937E+02  0.127773E+02  0.354511E+02
  0.984594E+02  0.691578E+01 -0.147020E+02  0.588485E-04  0.912877E+01  0.983433E+01  0.215937E+02  0.127773E+02  0.380050E+02
  0.984594E+02  0.691578E+01 -0.147020E+02  0.588485E-04  0.912877E+01  0.983433E+01  0.189765E+02  0.157761E+02  0.391813E+02
  0.984594E+02  0.691578E+01 -0.147020E+02  0.650239E-03  0.122206E+02  0.898484E+01  0.192996E+02  0.157761E+02  0.370860E+02
  0.972357E+02  0.691578E+01 -0.147020E+02  0.650239E-03  0.794677E+01  0.110815E+02  0.192996E+02  0.157761E+02  0.366603E+02
  0.972357E+02  0.691578E+01 -0.147020E+02  0.208187E-03  0.794677E+01  0.130569E+02  0.192996E+02  0.166649E+02  0.364655E+02
  0.972357E+02  0.965391E+00 -0.194743E+02  0.249458E-03  0.794677E+01  0.129833E+02  0.192996E+02  0.166649E+02  0.355071E+02
  0.972357E+02  0.965391E+00  0.244303E+01  0.249458E-03  0.106453E+02  0.120783E+02  0.162749E+02  0.140895E+02  0.378082E+02
  0.989030E+02  0.965391E+00 -0.415883E+01  0.197948E-03  0.130136E+02  0.115086E+02  0.114239E+02  0.173078E+02  0.382203E+02
  0.989030E+02  0.965391E+00 -0.415883E+01  0.513263E-03  0.131330E+02  0.115086E+02  0.138407E+02  0.173078E+02  0.379714E+02
  0.989030E+02 -0.105999E+01 -0.642100E+01  0.513263E-03  0.131330E+02  0.115086E+02  0.959711E+01  0.173078E+02  0.356575E+02
  0.989030E+02  0.973886E+00 -0.642100E+01  0.513263E-03  0.141002E+02  0.138095E+02  0.955713E+01  0.173078E+02  0.340354E+02
  0.989030E+02  0.425199E+00 -0.642100E+01  0.513263E-03  0.141002E+02  0.138095E+02  0.110681E+02  0.208498E+02  0.339322E+02
  0.989030E+02  0.107657E+01 -0.180202E+02  0.513263E-03  0.143010E+02  0.872089E+01  0.130044E+02  0.137739E+02  0.372553E+02
  0.987676E+02  0.395674E+01 -0.180202E+02  0.513263E-03  0.118007E+02  0.991599E+01  0.130044E+02  0.137739E+02  0.388806E+02
  0.987676E+02  0.395674E+01  0.942369E+01  0.148400E-02  0.783031E+01  0.991599E+01  0.135037E+02  0.136116E+02  0.351789E+02
  0.987676E+02  0.382785E+01  0.733704E+01  0.208824E-02  0.783031E+01  0.991599E+01  0.135037E+02  0.126814E+02  0.331334E+02
  0.987676E+02  0.819384E+01  0.733704E+01  0.124459E-02  0.783031E+01  0.991599E+01  0.135037E+02  0.189708E+02  0.350862E+02
  0.987676E+02  0.143877E+00 -0.166667E+01  0.184978E-02  0.706427E+01  0.982469E+01  0.135037E+02  0.171977E+02  0.331793E+02
  0.987676E+02  0.228579E+01  0.258434E+01  0.116306E-02  0.931680E+01  0.982469E+01  0.197867E+02  0.171977E+02  0.356642E+02
  0.987676E+02  0.117097E+02  0.258434E+01  0.610176E-03  0.931680E+01  0.982469E+01  0.197867E+02  0.171977E+02  0.366679E+02
  0.987676E+02  0.117097E+02 -0.180805E+01  0.610176E-03  0.931680E+01  0.121483E+02  0.131718E+02  0.171977E+02  0.372323E+02
  0.986631E+02  0.117097E+02 -0.180805E+01  0.610176E-03  0.854375E+01  0.145702E+02  0.131718E+02  0.179906E+02  0.353586E+02
  0.986631E+02  0.117097E+02 -0.180805E+01  0.252170E-03  0.106357E+02  0.123685E+02  0.131718E+02  0.179906E+02  0.374204E+02
  0.986631E+02  0.117097E+02 -0.180805E+01  0.232926E-03  0.106357E+02  0.123685E+02  0.131192E+02  0.116776E+02  0.374929E+02
  0.986631E+02  0.117097E+02 -0.180805E+01  0.232926E-03  0.106357E+02  0.727146E+01  0.131192E+02  0.152142E+02  0.378364E+02
  0.986631E+02  0.117097E+02 -0.180805E+01  0.232926E-03  0.106357E+02  0.727146E+01  0.131192E+02  0.152142E+02  0.378364E+02
  0.986631E+02  0.133821E+02 -0.180805E+01  0.232926E-03  0.106357E+02  0.727146E+01  0.131192E+02  0.112238E+02  0.363022E+02
  0.986631E+02  0.133821E+02 -0.749617E+01  0.115156E-03  0.106357E+02  0.973738E+01  0.131192E+02  0.112238E+02  0.370226E+02
  0.986631E+02  0.284900E+01 -0.749617E+01  0.415070E-04  0.106357E+02  0.793450E+01  0.142732E+02  0.119222E+02  0.401083E+02
  0.986631E+02  0.284900E+01 -0.749617E+01  0.415070E-04  0.106357E+02  0.793450E+01  0.142732E+02  0.982936E+01  0.387274E+02
  0.986631E+02  0.284900E+01 -0.749617E+01  0.415070E-04  0.106357E+02  0.811190E+01  0.142732E+02  0.177018E+02  0.401291E+02
  0.986631E+02 -0.140957E+01 -0.616450E+01  0.415070E-04  0.106357E+02  0.119548E+02  0.127983E+02  0.177018E+02  0.390844E+02
  0.986631E+02 -0.140957E+01 -0.310957E+01  0.415070E-04  0.106357E+02  0.108936E+02  0.185378E+02  0.128354E+02  0.391901E+02
  0.101170E+03 -0.140957E+01  0.581751E+01  0.415070E-04  0.106357E+02  0.117118E+02  0.185378E+02  0.128354E+02  0.380232E+02
  0.101170E+03 -0.140957E+01  0.581751E+01  0.415070E-04  0.118713E+02  0.110487E+02  0.185378E+02  0.128354E+02  0.378390E+02
  0.101170E+03 -0.140957E+01  0.581751E+01  0.415070E-04  0.870858E+01  0.919179E+01  0.185378E+02  0.138208E+02  0.386430E+02
  0.101170E+03 -0.140957E+01  0.581751E+01  0.415070E-04  0.870858E+01  0.919179E+01  0.185378E+02  0.154227E+02  0.386075E+02
  0.101170E+03 -0.140957E+01  0.581751E+01  0.415070E-04  0.870858E+01  0.919179E+01  0.185378E+02  0.154227E+02  0.386075E+02
  0.980178E+02  0.664240E+01  0.581751E+01  0.212161E-04  0.952821E+01  0.919179E+01  0.185378E+02  0.154227E+02  0.386521E+02
  0.980178E+02  0.664240E+01  0.581751E+01  0.212161E-04  0.952821E+01  0.919179E+01  0.167809E+02  0.140808E+02  0.392055E+02
  0.980178E+02  0.664240E+01  0.581751E+01  0.212161E-04  0.952821E+01  0.130720E+02  0.135825E+02  0.140808E+02  0.382907E+02
  0.980178E+02  0.664240E+01  0.581751E+01  0.212161E-04  0.123563E+02  0.956605E+01  0.163624E+02  0.152573E+02  0.384937E+02
  0.980178E+02  0.664240E+01 -0.102873E+02  0.212161E-04  0.123563E+02  0.956605E+01  0.163624E+02  0.152573E+02  0.395400E+02
  0.980178E+02  0.664240E+01 -0.102873E+02  0.212161E-04  0.123563E+02  0.956605E+01  0.148014E+02  0.152573E+02  0.397325E+02
  0.980178E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.876326E+01  0.956605E+01  0.200612E+02  0.152573E+02  0.389997E+02
  0.980178E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.101216E+02  0.956605E+01  0.200612E+02  0.129829E+02  0.389760E+02
  0.979321E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.101216E+02  0.103785E+02  0.188538E+02  0.129829E+02  0.393269E+02
  0.979321E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.101216E+02  0.103785E+02  0.188538E+02  0.129829E+02  0.393269E+02
  0.979321E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.101216E+02  0.133301E+02  0.174672E+02  0.129829E+02  0.385012E+02
  0.979321E+02  0.664240E+01 -0.102873E+02  0.128351E-03  0.101216E+02  0.145905E+02  0.184288E+02  0.129829E+02  0.373661E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.128351E-03  0.124683E+02  0.120479E+02  0.183625E+02  0.174014E+02  0.379099E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.128351E-03  0.662082E+01  0.123013E+02  0.183625E+02  0.174014E+02  0.369025E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.128351E-03  0.134841E+02  0.123013E+02  0.151596E+02  0.120200E+02  0.379339E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.128351E-03  0.134841E+02  0.123013E+02  0.151596E+02  0.190590E+02  0.373691E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.355846E-03  0.134841E+02  0.123013E+02  0.151596E+02  0.150926E+02  0.379229E+02
  0.979321E+02  0.608246E+01 -0.102873E+02  0.355846E-03  0.927392E+01  0.805328E+01  0.151596E+02  0.140342E+02  0.397350E+02
  0.997011E+02 -0.107969E+00 -0.102873E+02  0.355846E-03  0.115475E+02  0.805328E+01  0.151596E+02  0.140342E+02  0.393066E+02
  0.987029E+02 -0.966008E+00 -0.102873E+02  0.355846E-03  0.115475E+02  0.805328E+01  0.151596E+02  0.140342E+02  0.392447E+02
  0.987029E+02  0.423352E+01 -0.128447E+02  0.475274E-03  0.115475E+02  0.805328E+01  0.151596E+02  0.140342E+02  0.392110E+02
  0.987029E+02 -0.122820E+01 -0.128447E+02  0.475274E-03  0.115475E+02  0.109957E+02  0.151596E+02  0.140342E+02  0.388945E+02
  0.987029E+02 -0.122820E+01  0.136447E+01  0.475274E-03  0.115475E+02  0.134880E+02  0.151596E+02  0.161221E+02  0.375267E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.475274E-03  0.115475E+02  0.134880E+02  0.151596E+02  0.206180E+02  0.358475E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.395711E-04  0.115475E+02  0.720416E+01  0.230667E+02  0.111801E+02  0.349578E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.395711E-04  0.105587E+02  0.720416E+01  0.255318E+02  0.139308E+02  0.347379E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.395711E-04  0.105587E+02  0.720416E+01  0.248258E+02  0.164429E+02  0.349261E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.395711E-04  0.105587E+02  0.720416E+01  0.248258E+02  0.164429E+02  0.349261E+02
  0.987029E+02 -0.122820E+01  0.408191E+01  0.395711E-04  0.110237E+02  0.720416E+01  0.904271E+01  0.127677E+02  0.358165E+02
  0.987029E+02  0.119057E+02  0.408191E+01  0.395711E-04  0.112514E+02  0.720416E+01  0.112438E+02  0.127677E+02  0.365512E+02
  0.987029E+02  0.119057E+02  0.124369E+02  0.451583E-03  0.112514E+02  0.116757E+02  0.112438E+02  0.144776E+02  0.357241E+02
  0.987029E+02  0.604724E+01  0.124369E+02  0.451583E-03  0.112514E+02  0.116757E+02  0.112438E+02  0.144776E+02  0.368613E+02
  0.987029E+02  0.604724E+01  0.124369E+02  0.451583E-03  0.104447E+02  0.116757E+02  0.112438E+02  0.144776E+02  0.370857E+02
  0.987029E+02 -0.331288E+01  0.124369E+02  0.239460E-03  0.925994E+01  0.883439E+01  0.172776E+02  0.144776E+02  0.370225E+02
  0.987029E+02 -0.331288E+01  0.124369E+02  0.239460E-03  0.925994E+01  0.883439E+01  0.122954E+02  0.144776E+02  0.371184E+02
  0.987029E+02 -0.441820E+01  0.124369E+02  0.607368E-03  0.862225E+01  0.114131E+02  0.158332E+02  0.144776E+02  0.363444E+02
  0.987029E+02 -0.441820E+01  0.710822E+01  0.766243E-03  0.862225E+01  0.113548E+02  0.158332E+02  0.144776E+02  0.369369E+02
  0.987029E+02 -0.393609E+01  0.710822E+01  0.407152E-03  0.862225E+01  0.128905E+02  0.158332E+02  0.144776E+02  0.370367E+02
  0.101029E+03  0.286810E+01  0.710822E+01  0.304527E-03  0.862225E+01  0.128905E+02  0.158332E+02  0.121782E+02  0.378995E+02
  0.101029E+03  0.286810E+01  0.710822E+01  0.304527E-03  0.862225E+01  0.128905E+02  0.158332E+02  0.121782E+02  0.378995E+02
  0.101029E+03  0.286810E+01  0.710822E+01  0.304527E-03  0.882281E+01  0.128905E+02  0.158332E+02  0.159161E+02  0.381864E+02
  0.101029E+03  0.286810E+01  0.710822E+01  0.304527E-03  0.101965E+02  0.130435E+02  0.158332E+02  0.153689E+02  0.382162E+02
  0.101029E+03 -0.254767E+01  0.135776E+02  0.304527E-03  0.128291E+02  0.130435E+02  0.182873E+02  0.173383E+02  0.357282E+02
  0.994747E+02  0.974193E+01 -0.115629E+02  0.304527E-03  0.112206E+02  0.161232E+02  0.119679E+02  0.173383E+02  0.345764E+02
  0.994747E+02 -0.269650E+01 -0.115629E+02  0.778811E-03  0.946753E+01  0.132904E+02  0.119679E+02  0.173383E+02  0.362745E+02
  0.994747E+02 -0.236692E+01 -0.115629E+02  0.608295E-03  0.946753E+01  0.926297E+01  0.119679E+02  0.173383E+02  0.382013E+02
  0.994747E+02 -0.236692E+01 -0.243260E+02  0.608295E-03  0.108898E+02  0.842434E+01  0.119679E+02  0.173383E+02  0.365180E+02
  0.994747E+02 -0.967362E-01  0.634266E+01  0.608295E-03  0.107212E+02  0.110143E+02  0.119679E+02  0.173383E+02  0.379776E+02
  0.994747E+02 -0.967362E-01 -0.239720E+01  0.608295E-03  0.107212E+02  0.110143E+02  0.119679E+02  0.115955E+02  0.381559E+02
  0.994747E+02  0.979494E+01  0.682448E+01  0.608295E-03  0.107212E+02  0.110143E+02  0.119679E+02  0.115955E+02  0.372622E+02
  0.994747E+02  0.314084E+01 -0.115699E+02  0.608295E-03  0.923587E+01  0.122071E+02  0.119679E+02  0.115955E+02  0.377886E+02
  0.994747E+02  0.314084E+01  0.113718E+01  0.608295E-03  0.933288E+01  0.121607E+02  0.123824E+02  0.115955E+02  0.380436E+02
  0.994747E+02  0.146725E+01  0.113718E+01  0.608295E-03  0.905268E+01  0.104112E+02  0.123824E+02  0.151756E+02  0.391544E+02
  0.994747E+02  0.146725E+01  0.113718E+01  0.608295E-03  0.905268E+01  0.104112E+02  0.123824E+02  0.151756E+02  0.391544E+02
  0.994747E+02  0.146725E+01 -0.163996E+02  0.608295E-03  0.905268E+01  0.946529E+01  0.123824E+02  0.138078E+02  0.389639E+02
  0.994747E+02  0.146725E+01 -0.163996E+02  0.608295E-03  0.905268E+01  0.946529E+01  0.123824E+02  0.103463E+02  0.376138E+02
  0.994747E+02  0.384724E+01 -0.348717E+01  0.608295E-03  0.114862E+02  0.946529E+01  0.123824E+02  0.136011E+02  0.389356E+02
  0.994747E+02  0.384724E+01 -0.492900E+01  0.608295E-03  0.842498E+01  0.946529E+01  0.123824E+02  0.136011E+02  0.391119E+02
  0.994747E+02  0.775005E+01 -0.492900E+01  0.608295E-03  0.100922E+02  0.811439E+01  0.145452E+02  0.136011E+02  0.387951E+02
  0.994747E+02  0.116673E+02 -0.492900E+01  0.143046E-03  0.100922E+02  0.665984E+01  0.145452E+02  0.136011E+02  0.371766E+02
  0.994747E+02  0.100180E+02 -0.194627E+02  0.143046E-03  0.100922E+02  0.681459E+01  0.206293E+02  0.195974E+02  0.338132E+02
  0.990005E+02  0.100180E+02 -0.194627E+02  0.143046E-03  0.100041E+02  0.681459E+01  0.206293E+02  0.199416E+02  0.338324E+02
  0.990005E+02  0.100180E+02 -0.196960E+02  0.143046E-03  0.107504E+02  0.774360E+01  0.206293E+02  0.208705E+02  0.341479E+02
  0.990005E+02  0.100180E+02 -0.196960E+02  0.143046E-03  0.107504E+02  0.102870E+02  0.202543E+02  0.208705E+02  0.348315E+02
  0.990005E+02  0.100180E+02 -0.196960E+02  0.484738E-03  0.153272E+02  0.108489E+02  0.170795E+02  0.225141E+02  0.321814E+02
  0.990005E+02  0.659194E+01 -0.196960E+02  0.484738E-03  0.153272E+02  0.875509E+01  0.133033E+02  0.225141E+02  0.336987E+02
  0.990005E+02  0.524046E+01 -0.196960E+02  0.484738E-03  0.131046E+02  0.875509E+01  0.133033E+02  0.230748E+02  0.351946E+02
  0.990005E+02  0.524046E+01 -0.196960E+02  0.484738E-03  0.131046E+02  0.875509E+01  0.133033E+02  0.136307E+02  0.379252E+02
  0.990005E+02  0.524046E+01 -0.196960E+02  0.484738E-03  0.131046E+02  0.875509E+01  0.133033E+02  0.136307E+02  0.379252E+02
  0.990005E+02 -0.817831E+00 -0.196960E+02  0.484738E-03  0.131046E+02  0.875509E+01  0.133033E+02  0.153948E+02  0.376315E+02
  0.996710E+02  0.110288E+01 -0.196960E+02  0.206000E-03  0.131046E+02  0.875509E+01  0.133033E+02  0.153948E+02  0.384989E+02
  0.996710E+02  0.110288E+01 -0.244457E+02  0.233776E-03  0.102168E+02  0.833011E+01  0.133033E+02  0.153948E+02  0.388188E+02
  0.996710E+02 -0.121945E+01 -0.244457E+02  0.233776E-03  0.102168E+02  0.833011E+01  0.133033E+02  0.153948E+02  0.383022E+02
  0.996710E+02 -0.121945E+01  0.122682E+02  0.233776E-03  0.102168E+02  0.833011E+01  0.133033E+02  0.153948E+02  0.387827E+02
  0.996710E+02 -0.121945E+01  0.122682E+02  0.233776E-03  0.106260E+02  0.833011E+01  0.169646E+02  0.153948E+02  0.384507E+02
  0.996710E+02  0.557658E+00  0.122682E+02  0.233776E-03  0.106260E+02  0.116035E+02  0.172493E+02  0.153948E+02  0.384456E+02
  0.996710E+02  0.894544E+01  0.122682E+02  0.233776E-03  0.106260E+02  0.116035E+02  0.172493E+02  0.153948E+02  0.379653E+02
  0.996710E+02  0.894544E+01  0.122682E+02  0.233776E-03  0.128310E+02  0.134765E+02  0.172493E+02  0.153948E+02  0.360601E+02
  0.996710E+02  0.894544E+01  0.122682E+02  0.233776E-03  0.114056E+02  0.962157E+01  0.172493E+02  0.130991E+02  0.381099E+02
  0.996710E+02  0.894544E+01  0.122682E+02  0.781454E-03  0.102819E+02  0.962157E+01  0.164693E+02  0.156338E+02  0.375334E+02
  0.996710E+02  0.115415E+02  0.122682E+02  0.107430E-02  0.909965E+01  0.962157E+01  0.164693E+02  0.147418E+02  0.364068E+02
  0.997657E+02  0.115415E+02  0.456551E+01  0.107430E-02  0.909965E+01  0.961253E+01  0.164693E+02  0.135367E+02  0.366694E+02
  0.997657E+02 -0.147067E+01  0.456551E+01  0.107430E-02  0.139195E+02  0.695929E+01  0.164693E+02  0.122032E+02  0.339181E+02
  0.997657E+02 -0.147067E+01  0.456551E+01  0.107430E-02  0.887445E+01  0.123533E+02  0.997808E+01  0.205474E+02  0.333738E+02
  0.981085E+02 -0.214522E+01  0.456551E+01  0.543317E-04  0.887445E+01  0.123533E+02  0.997808E+01  0.235018E+02  0.334273E+02
  0.981085E+02 -0.214522E+01  0.456551E+01  0.543317E-04  0.858189E+01  0.115679E+02  0.122131E+02  0.192613E+02  0.369904E+02
  0.981085E+02 -0.214522E+01  0.303842E+01  0.170159E-03  0.928188E+01  0.106466E+02  0.131525E+02  0.167584E+02  0.386355E+02
  0.981085E+02 -0.120774E+01  0.303842E+01  0.920840E-04  0.928188E+01  0.106466E+02  0.131525E+02  0.167584E+02  0.389809E+02
  0.981085E+02 -0.120774E+01 -0.742419E+01  0.249893E-03  0.928188E+01  0.720858E+01  0.131525E+02  0.167584E+02  0.385785E+02
  0.981085E+02 -0.120774E+01 -0.742419E+01  0.249893E-03  0.118233E+02  0.142249E+02  0.142456E+02  0.167584E+02  0.372652E+02
  0.981085E+02  0.655521E+00 -0.742419E+01  0.249893E-03  0.105427E+02  0.142249E+02  0.142456E+02  0.167584E+02  0.381506E+02
  0.981085E+02  0.648391E+01 -0.319029E+01  0.249893E-03  0.105427E+02  0.142249E+02  0.184567E+02  0.167584E+02  0.373568E+02
  0.101568E+03  0.286453E+01 -0.389079E+01  0.249893E-03  0.101098E+02  0.113781E+02  0.148334E+02  0.167584E+02  0.377432E+02
  0.101568E+03 -0.735071E+01 -0.389079E+01  0.249893E-03  0.101098E+02  0.113781E+02  0.148334E+02  0.167584E+02  0.369491E+02
  0.101568E+03 -0.735071E+01 -0.389079E+01  0.241207E-03  0.101098E+02  0.905839E+01  0.168749E+02  0.167584E+02  0.369647E+02
  0.101568E+03 -0.735071E+01 -0.389079E+01  0.534703E-03  0.101098E+02  0.905839E+01  0.168749E+02  0.167584E+02  0.367718E+02
  0.101568E+03  0.786629E+01 -0.389079E+01  0.534703E-03  0.104852E+02  0.998943E+01  0.138354E+02  0.167584E+02  0.369878E+02
  0.101568E+03  0.694819E+01 -0.389079E+01  0.534703E-03  0.104852E+02  0.998943E+01  0.138354E+02  0.141917E+02  0.374371E+02
  0.101568E+03  0.103814E+02 -0.389079E+01  0.534703E-03  0.687972E+01  0.702973E+01  0.138354E+02  0.123248E+02  0.339007E+02
  0.995813E+02  0.103814E+02 -0.389079E+01  0.534703E-03  0.687972E+01  0.776594E+01  0.138354E+02  0.123248E+02  0.365249E+02
  0.995813E+02  0.103814E+02 -0.389079E+01  0.534703E-03  0.687972E+01  0.776594E+01  0.138354E+02  0.123831E+02  0.365431E+02
  0.995813E+02  0.103814E+02 -0.106770E+02  0.534703E-03  0.687972E+01  0.776594E+01  0.138354E+02  0.123831E+02  0.361899E+02
  0.995813E+02 -0.596928E+01 -0.106770E+02  0.288854E-03  0.687972E+01  0.765345E+01  0.115970E+02  0.123831E+02  0.356799E+02
  0.995813E+02  0.427724E+00 -0.172802E+02  0.288854E-03  0.687972E+01  0.765345E+01  0.115970E+02  0.123831E+02  0.370862E+02
  0.995813E+02  0.427724E+00 -0.120702E+02  0.288854E-03  0.687972E+01  0.116735E+02  0.115970E+02  0.123831E+02  0.375976E+02
  0.995813E+02  0.427724E+00 -0.120702E+02  0.288854E-03  0.687972E+01  0.120805E+02  0.115970E+02  0.123831E+02  0.374161E+02
  0.995813E+02  0.732061E+01 -0.121633E+02  0.126865E-04  0.687972E+01  0.120805E+02  0.115970E+02  0.123831E+02  0.370939E+02
