"Date";"t_minutes";"Q";"id_time_interval"
2023-04-01 01:00:00;13920;575;1
2023-04-01 02:00:00;13980;588;1
2023-04-01 03:00:00;14040;561;1
2023-04-01 04:00:00;14100;535;1
2023-04-01 05:00:00;14160;513;1
2023-04-01 06:00:00;14220;503;1
2023-04-01 07:00:00;14280;495;1
2023-04-01 08:00:00;14340;487;1
2023-04-01 09:00:00;14400;489;1
2023-04-01 10:00:00;14460;489;1
2023-04-01 11:00:00;14520;483;1
2023-04-01 12:00:00;14580;459;1
2023-04-01 13:00:00;14640;441;1
2023-04-01 14:00:00;14700;434;1
2023-04-01 15:00:00;14760;435;1
2023-04-01 16:00:00;14820;445;1
2023-04-01 17:00:00;14880;450;1
2023-04-01 18:00:00;14940;450;1
2023-04-01 19:00:00;15000;458;1
2023-04-01 20:00:00;15060;485;1
2023-04-01 21:00:00;15120;524;1
2023-04-01 22:00:00;15180;556;1
2023-04-01 23:00:00;15240;617;1
2023-04-02;15300;673;1
2023-04-02 01:00:00;15360;693;1
2023-04-02 02:00:00;15420;701;1
2023-04-02 03:00:00;15480;704;1
2023-04-02 04:00:00;15540;704;1
2023-04-02 05:00:00;15600;661;1
2023-04-02 06:00:00;15660;613;1
2023-04-02 07:00:00;15720;598;1
2023-04-02 08:00:00;15780;598;1
2023-04-02 09:00:00;15840;611;1
2023-04-02 10:00:00;15900;616;1
2023-04-02 11:00:00;15960;611;1
2023-04-02 12:00:00;16020;599;1
2023-04-02 13:00:00;16080;593;1
2023-04-02 14:00:00;16140;590;1
2023-04-02 15:00:00;16200;589;1
2023-04-02 16:00:00;16260;568;1
2023-04-02 17:00:00;16320;501;1
2023-04-02 18:00:00;16380;522;1
2023-04-02 19:00:00;16440;597;1
2023-04-02 20:00:00;16500;630;1
2023-04-02 21:00:00;16560;620;1
2023-04-02 22:00:00;16620;603;1
2023-04-02 23:00:00;16680;587;1
2023-04-03;16740;581;1
2023-04-03 01:00:00;16800;579;1
2023-04-03 02:00:00;16860;577;1
2023-04-03 03:00:00;16920;579;1
2023-04-03 04:00:00;16980;581;1
2023-04-03 05:00:00;17040;583;1
2023-04-03 06:00:00;17100;585;1
2023-04-03 07:00:00;17160;585;1
2023-04-03 08:00:00;17220;590;1
2023-04-03 09:00:00;17280;595;1
2023-04-03 10:00:00;17340;596;1
2023-04-03 11:00:00;17400;590;1
2023-04-03 12:00:00;17460;567;1
2023-04-03 13:00:00;17520;550;1
2023-04-03 14:00:00;17580;526;1
2023-04-03 15:00:00;17640;525;1
2023-04-03 16:00:00;17700;525;1
2023-04-03 17:00:00;17760;529;1
2023-04-03 18:00:00;17820;541;1
2023-04-03 19:00:00;17880;545;1
2023-04-03 20:00:00;17940;543;1
2023-04-03 21:00:00;18000;543;1
2023-04-03 22:00:00;18060;543;1
2023-04-03 23:00:00;18120;543;1
2023-04-04;18180;543;1
2023-04-04 01:00:00;18240;543;1
2023-04-04 02:00:00;18300;543;1
2023-04-04 03:00:00;18360;543;1
2023-04-04 04:00:00;18420;533;1
2023-04-04 05:00:00;18480;517;1
2023-04-04 06:00:00;18540;512;1
2023-04-04 07:00:00;18600;510;1
2023-04-04 08:00:00;18660;514;1
2023-04-04 09:00:00;18720;516;1
2023-04-04 10:00:00;18780;504;1
2023-04-04 11:00:00;18840;491;1
