a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.104866E+02   0.185848E+03
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.966435E+01   0.185984E+03
   0.100055E+03   0.413367E+00   0.465743E-03   0.992438E+01   0.966435E+01   0.185984E+03
   0.100055E+03   0.377797E+01   0.465743E-03   0.992438E+01   0.966435E+01   0.186010E+03
   0.100055E+03   0.377797E+01   0.367315E-03   0.992438E+01   0.966435E+01   0.185668E+03
   0.100055E+03   0.377797E+01   0.621163E-03   0.992438E+01   0.966435E+01   0.185260E+03
   0.100055E+03   0.377797E+01   0.621163E-03   0.103854E+02   0.103088E+02   0.185094E+03
   0.998810E+02   0.524364E+01   0.366309E-03   0.103854E+02   0.103088E+02   0.184529E+03
   0.998810E+02   0.524364E+01   0.366309E-03   0.103854E+02   0.103088E+02   0.184529E+03
   0.998810E+02   0.524364E+01   0.694550E-03   0.107794E+02   0.103088E+02   0.183574E+03
   0.998810E+02   0.524364E+01   0.694550E-03   0.107794E+02   0.103088E+02   0.183574E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.105590E+02   0.103088E+02   0.183610E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.105590E+02   0.979850E+01   0.183686E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.933084E+01   0.979850E+01   0.183718E+03
   0.998810E+02  -0.783008E+00   0.694550E-03   0.933084E+01   0.112984E+02   0.182851E+03
   0.998810E+02  -0.783008E+00   0.615191E-03   0.938957E+01   0.112984E+02   0.183656E+03
   0.998810E+02   0.200335E+01   0.615191E-03   0.938957E+01   0.870875E+01   0.184523E+03
   0.998810E+02  -0.989357E+00   0.615191E-03   0.938957E+01   0.870875E+01   0.183592E+03
   0.100345E+03  -0.989357E+00   0.615191E-03   0.938957E+01   0.114665E+02   0.183401E+03
   0.100345E+03   0.352141E+01   0.615191E-03   0.104153E+02   0.114665E+02   0.184129E+03
   0.100345E+03   0.195401E+01   0.372660E-03   0.104153E+02   0.114665E+02   0.184710E+03
   0.100345E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.114665E+02   0.184240E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.114665E+02   0.182977E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.112946E+02   0.183187E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.112946E+02   0.183187E+03
   0.100979E+03   0.683276E-01   0.372660E-03   0.104153E+02   0.115240E+02   0.182902E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.115240E+02   0.182724E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.115240E+02   0.182724E+03
   0.991602E+02   0.683276E-01   0.638126E-03   0.948978E+01   0.111384E+02   0.183182E+03
   0.991602E+02   0.680703E+01   0.638126E-03   0.948978E+01   0.111384E+02   0.181950E+03
   0.991602E+02   0.680703E+01   0.638126E-03   0.948978E+01   0.108958E+02   0.182186E+03
   0.991602E+02  -0.363376E+01   0.476094E-03   0.948978E+01   0.110772E+02   0.180493E+03
   0.991602E+02  -0.363376E+01   0.760990E-03   0.103566E+02   0.110772E+02   0.179555E+03
   0.101525E+03  -0.363376E+01   0.760990E-03   0.106271E+02   0.108447E+02   0.179897E+03
   0.101525E+03  -0.363376E+01   0.760990E-03   0.927977E+01   0.108447E+02   0.179938E+03
   0.997360E+02   0.747118E+01   0.760990E-03   0.927977E+01   0.108447E+02   0.181328E+03
   0.101038E+03   0.747118E+01   0.760990E-03   0.927977E+01   0.108447E+02   0.180963E+03
   0.101038E+03   0.747118E+01   0.760990E-03   0.927977E+01   0.108447E+02   0.180963E+03
   0.101710E+03   0.747118E+01   0.760990E-03   0.927977E+01   0.100649E+02   0.180198E+03
   0.993332E+02   0.747118E+01   0.760990E-03   0.849547E+01   0.932546E+01   0.180191E+03
   0.993332E+02  -0.393748E+00   0.760990E-03   0.849547E+01   0.932546E+01   0.181381E+03
   0.994292E+02   0.595297E+01   0.720262E-03   0.849547E+01   0.116891E+02   0.180487E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.849547E+01   0.116891E+02   0.180846E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.836206E+01   0.851537E+01   0.180835E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.107639E+02   0.121463E+02   0.180957E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.977693E+01   0.102711E+02   0.183321E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.978755E+01   0.102711E+02   0.183323E+03
   0.994292E+02   0.595297E+01   0.346799E-03   0.978755E+01   0.113165E+02   0.182497E+03
   0.996936E+02   0.595297E+01   0.346799E-03   0.981364E+01   0.107150E+02   0.183404E+03
   0.996936E+02   0.595297E+01   0.346799E-03   0.877823E+01   0.964410E+01   0.182963E+03
   0.996936E+02   0.595297E+01   0.323351E-03   0.978603E+01   0.964410E+01   0.183382E+03
   0.996936E+02   0.203748E+01   0.323351E-03   0.103567E+02   0.953781E+01   0.185551E+03
   0.996936E+02   0.203748E+01   0.323351E-03   0.970209E+01   0.953781E+01   0.185632E+03
   0.996936E+02   0.203748E+01   0.323351E-03   0.970209E+01   0.948338E+01   0.185609E+03
   0.996936E+02   0.203748E+01   0.323351E-03   0.970209E+01   0.948338E+01   0.185609E+03
   0.996936E+02   0.203748E+01   0.332979E-03   0.970209E+01   0.108963E+02   0.185321E+03
   0.996936E+02   0.203748E+01   0.332979E-03   0.970209E+01   0.850414E+01   0.184625E+03
   0.996936E+02   0.203748E+01   0.332979E-03   0.970209E+01   0.850414E+01   0.184625E+03
   0.996936E+02   0.203748E+01   0.311916E-04   0.926051E+01   0.850414E+01   0.181019E+03
   0.996936E+02   0.203748E+01   0.311916E-04   0.965960E+01   0.105325E+02   0.182176E+03
   0.992985E+02   0.203748E+01   0.311916E-04   0.965960E+01   0.105325E+02   0.181753E+03
   0.992985E+02   0.203748E+01   0.311916E-04   0.965960E+01   0.105325E+02   0.181753E+03
   0.992985E+02   0.203748E+01   0.311916E-04   0.965960E+01   0.105325E+02   0.181753E+03
   0.992985E+02   0.229138E+01   0.110883E-03   0.109172E+02   0.105325E+02   0.181901E+03
   0.998689E+02   0.255351E+01   0.110883E-03   0.109172E+02   0.952542E+01   0.182388E+03
   0.988853E+02   0.255351E+01   0.110883E-03   0.104119E+02   0.952542E+01   0.181127E+03
   0.988853E+02   0.255351E+01   0.468772E-03   0.104119E+02   0.952542E+01   0.184511E+03
   0.988853E+02   0.255351E+01   0.428389E-03   0.104119E+02   0.952542E+01   0.184469E+03
   0.988853E+02   0.255351E+01   0.438086E-03   0.104119E+02   0.111516E+02   0.183855E+03
   0.988853E+02   0.255351E+01   0.438086E-03   0.104119E+02   0.111516E+02   0.183855E+03
   0.988853E+02   0.214741E+01   0.438086E-03   0.104119E+02   0.111516E+02   0.183862E+03
   0.988853E+02   0.214741E+01   0.438086E-03   0.104119E+02   0.111516E+02   0.183862E+03
   0.988853E+02   0.214741E+01   0.679259E-03   0.104119E+02   0.111516E+02   0.182673E+03
   0.988853E+02   0.214741E+01   0.679259E-03   0.100281E+02   0.895440E+01   0.182996E+03
   0.988853E+02   0.214741E+01   0.383620E-03   0.906156E+01   0.895440E+01   0.183617E+03
   0.988853E+02  -0.197032E+01   0.383620E-03   0.906156E+01   0.895440E+01   0.181079E+03
   0.988853E+02  -0.197032E+01   0.383620E-03   0.906156E+01   0.895440E+01   0.181079E+03
   0.988853E+02  -0.197032E+01   0.383620E-03   0.964286E+01   0.895440E+01   0.181437E+03
   0.988853E+02   0.289336E+01   0.383620E-03   0.994352E+01   0.111738E+02   0.183714E+03
   0.988853E+02   0.289336E+01   0.383620E-03   0.993983E+01   0.111738E+02   0.183715E+03
   0.988853E+02   0.341075E+01   0.383620E-03   0.993983E+01   0.973905E+01   0.184292E+03
   0.988853E+02   0.341075E+01   0.383620E-03   0.102833E+02   0.973905E+01   0.184220E+03
   0.988853E+02   0.341075E+01   0.383620E-03   0.996542E+01   0.973905E+01   0.184290E+03
   0.988853E+02   0.341075E+01   0.619154E-03   0.106492E+02   0.973905E+01   0.183697E+03
   0.988853E+02   0.341075E+01   0.623042E-03   0.106492E+02   0.973905E+01   0.183667E+03
   0.989601E+02   0.341075E+01   0.623042E-03   0.100690E+02   0.973905E+01   0.184090E+03
   0.989601E+02  -0.152252E+01   0.623042E-03   0.100690E+02   0.973905E+01   0.182673E+03
   0.989601E+02  -0.152252E+01   0.623042E-03   0.971420E+01   0.973905E+01   0.182669E+03
   0.100266E+03  -0.152252E+01   0.347916E-03   0.971420E+01   0.973905E+01   0.184157E+03
   0.100266E+03  -0.152252E+01   0.347916E-03   0.971420E+01   0.973905E+01   0.184157E+03
   0.100266E+03  -0.152252E+01   0.347916E-03   0.971420E+01   0.821324E+01   0.182425E+03
   0.100266E+03  -0.152252E+01   0.347916E-03   0.971420E+01   0.985294E+01   0.184170E+03
   0.100266E+03   0.210054E+00   0.347916E-03   0.971420E+01   0.985294E+01   0.185384E+03
   0.100266E+03   0.210054E+00   0.347916E-03   0.971420E+01   0.985294E+01   0.185384E+03
   0.100266E+03   0.210054E+00   0.347916E-03   0.971420E+01   0.934913E+01   0.185221E+03
   0.100266E+03   0.210054E+00   0.308875E-03   0.828592E+01   0.106678E+02   0.183154E+03
   0.100266E+03   0.210054E+00   0.308875E-03   0.946712E+01   0.106678E+02   0.184639E+03
   0.999764E+02   0.260918E+01   0.308875E-03   0.946712E+01   0.106678E+02   0.185215E+03
   0.999764E+02   0.260918E+01   0.280630E-03   0.946712E+01   0.106678E+02   0.184897E+03
   0.999764E+02   0.164627E+01   0.280630E-03   0.946712E+01   0.999689E+01   0.185225E+03
   0.999764E+02   0.164627E+01   0.280630E-03   0.946712E+01   0.999689E+01   0.185225E+03
   0.999764E+02   0.164627E+01   0.280630E-03   0.946712E+01   0.999689E+01   0.185225E+03
   0.999764E+02   0.398180E+01   0.280630E-03   0.946712E+01   0.105689E+02   0.184389E+03
   0.999764E+02   0.549338E+00   0.280630E-03   0.117292E+02   0.109012E+02   0.183144E+03
   0.999764E+02   0.239145E+00   0.414224E-03   0.941243E+01   0.109012E+02   0.185302E+03
   0.999764E+02   0.228193E+01   0.414224E-03   0.941243E+01   0.109012E+02   0.185717E+03
   0.999764E+02   0.228193E+01   0.537098E-03   0.941243E+01   0.109012E+02   0.185509E+03
   0.999764E+02   0.228193E+01   0.537098E-03   0.941243E+01   0.109012E+02   0.185509E+03
   0.999764E+02   0.228193E+01   0.537098E-03   0.941243E+01   0.112690E+02   0.185135E+03
   0.999764E+02   0.505929E+01   0.497931E-03   0.985048E+01   0.112690E+02   0.184547E+03
   0.999764E+02   0.505929E+01   0.497931E-03   0.985048E+01   0.112690E+02   0.184547E+03
   0.999764E+02   0.505929E+01   0.497931E-03   0.985048E+01   0.852326E+01   0.184263E+03
   0.999764E+02   0.505929E+01   0.639954E-03   0.985048E+01   0.852326E+01   0.183533E+03
   0.999764E+02   0.505929E+01   0.639954E-03   0.985048E+01   0.852326E+01   0.183533E+03
   0.999764E+02   0.505929E+01   0.320359E-03   0.985048E+01   0.805054E+01   0.182254E+03
   0.999764E+02   0.505929E+01   0.320359E-03   0.112335E+02   0.949158E+01   0.183508E+03
   0.999764E+02   0.505929E+01   0.611120E-03   0.115722E+02   0.995736E+01   0.183669E+03
   0.999764E+02  -0.721063E+00   0.228385E-03   0.115722E+02   0.102249E+02   0.182259E+03
   0.999764E+02  -0.721063E+00   0.228385E-03   0.115722E+02   0.966749E+01   0.182282E+03
   0.999764E+02  -0.721063E+00   0.228385E-03   0.112913E+02   0.966749E+01   0.182636E+03
   0.999764E+02  -0.721063E+00   0.268455E-03   0.112913E+02   0.966749E+01   0.183205E+03
   0.999764E+02  -0.721063E+00   0.287975E-03   0.103891E+02   0.966749E+01   0.184202E+03
   0.999764E+02  -0.721063E+00   0.287975E-03   0.103891E+02   0.966749E+01   0.184202E+03
   0.100138E+03  -0.721063E+00   0.287975E-03   0.119874E+02   0.966749E+01   0.182428E+03
   0.100136E+03  -0.721063E+00   0.287975E-03   0.119874E+02   0.108524E+02   0.182036E+03
   0.100523E+03   0.425629E+01   0.572188E-03   0.112534E+02   0.108524E+02   0.184047E+03
   0.100523E+03   0.425629E+01   0.572188E-03   0.960431E+01   0.882824E+01   0.184585E+03
   0.100523E+03   0.425629E+01   0.572188E-03   0.960431E+01   0.882824E+01   0.184585E+03
   0.100523E+03   0.425629E+01   0.701765E-03   0.960431E+01   0.882824E+01   0.183503E+03
   0.100523E+03   0.425629E+01   0.701765E-03   0.960431E+01   0.761017E+01   0.180699E+03
   0.997934E+02   0.425629E+01   0.701765E-03   0.943024E+01   0.784920E+01   0.181440E+03
   0.997934E+02   0.425629E+01   0.420086E-03   0.112375E+02   0.767382E+01   0.181663E+03
   0.997934E+02   0.425629E+01   0.420086E-03   0.125316E+02   0.767382E+01   0.179688E+03
   0.997934E+02   0.425629E+01   0.420086E-03   0.125316E+02   0.767382E+01   0.179688E+03
   0.997934E+02   0.425629E+01   0.420086E-03   0.982613E+01   0.926121E+01   0.185485E+03
   0.995505E+02  -0.656949E-01   0.420086E-03   0.982613E+01   0.926121E+01   0.185219E+03
   0.998177E+02  -0.656949E-01   0.420086E-03   0.982613E+01   0.926121E+01   0.185475E+03
   0.998177E+02  -0.656949E-01   0.555954E-03   0.982613E+01   0.926121E+01   0.185183E+03
   0.998177E+02  -0.656949E-01   0.555954E-03   0.982613E+01   0.926121E+01   0.185183E+03
   0.100752E+03   0.228578E+01   0.555954E-03   0.982613E+01   0.926121E+01   0.185259E+03
   0.997941E+02   0.228578E+01   0.555954E-03   0.982613E+01   0.926121E+01   0.185693E+03
   0.997941E+02   0.448204E+00   0.555954E-03   0.982613E+01   0.926121E+01   0.185374E+03
   0.997941E+02   0.315049E+01   0.555954E-03   0.898061E+01   0.926121E+01   0.185143E+03
   0.997941E+02   0.315049E+01   0.329196E-03   0.898061E+01   0.105434E+02   0.184967E+03
   0.100561E+03   0.315049E+01   0.329196E-03   0.888256E+01   0.105434E+02   0.184201E+03
   0.998425E+02   0.168251E+01   0.532558E-03   0.888256E+01   0.105434E+02   0.185266E+03
   0.998425E+02   0.481547E+01   0.532558E-03   0.888256E+01   0.105434E+02   0.184617E+03
   0.998425E+02   0.481547E+01   0.532558E-03   0.888256E+01   0.105434E+02   0.184617E+03
   0.998425E+02   0.481547E+01   0.532558E-03   0.888256E+01   0.105434E+02   0.184617E+03
   0.998425E+02   0.410833E+01   0.418430E-03   0.800501E+01   0.105434E+02   0.183346E+03
   0.998425E+02   0.410833E+01   0.418430E-03   0.102140E+02   0.105434E+02   0.185556E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.965409E+01   0.105434E+02   0.186067E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.965409E+01   0.101843E+02   0.186225E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.992682E+01   0.101843E+02   0.186256E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.992682E+01   0.101843E+02   0.186256E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.992682E+01   0.101843E+02   0.186256E+03
   0.998425E+02   0.214838E+01   0.418430E-03   0.992682E+01   0.101843E+02   0.186256E+03
   0.100700E+03   0.214838E+01   0.418430E-03   0.992682E+01   0.101843E+02   0.185571E+03
   0.100419E+03   0.214838E+01   0.418430E-03   0.102127E+02   0.101843E+02   0.185968E+03
   0.100419E+03   0.214838E+01   0.419811E-03   0.102127E+02   0.101843E+02   0.185972E+03
   0.996291E+02   0.214838E+01   0.419811E-03   0.102127E+02   0.101843E+02   0.186068E+03
   0.996291E+02   0.214838E+01   0.419811E-03   0.936080E+01   0.111522E+02   0.185290E+03
   0.996291E+02   0.214838E+01   0.419811E-03   0.979720E+01   0.111522E+02   0.185442E+03
   0.996291E+02   0.214838E+01   0.528614E-03   0.979720E+01   0.111522E+02   0.185236E+03
   0.996291E+02   0.214838E+01   0.528614E-03   0.979720E+01   0.114284E+02   0.184915E+03
   0.996291E+02  -0.276779E+01   0.528614E-03   0.979720E+01   0.114284E+02   0.182290E+03
   0.996291E+02   0.272627E+01   0.528614E-03   0.979720E+01   0.114284E+02   0.184894E+03
   0.996291E+02   0.272627E+01   0.528614E-03   0.976290E+01   0.114284E+02   0.184890E+03
   0.996291E+02   0.812157E+00   0.637200E-03   0.976290E+01   0.101728E+02   0.184863E+03
   0.996291E+02   0.812157E+00   0.730828E-03   0.976290E+01   0.111428E+02   0.183141E+03
   0.101997E+03   0.812157E+00   0.730828E-03   0.113824E+02   0.908014E+01   0.180106E+03
   0.100293E+03   0.406290E+01   0.574188E-03   0.113824E+02   0.908014E+01   0.184163E+03
   0.100293E+03   0.406290E+01   0.574188E-03   0.113824E+02   0.908014E+01   0.184163E+03
   0.100293E+03   0.526209E+01   0.574188E-03   0.113824E+02   0.908014E+01   0.183630E+03
   0.100293E+03   0.526209E+01   0.574188E-03   0.113824E+02   0.908014E+01   0.183630E+03
   0.100293E+03   0.526209E+01   0.574188E-03   0.113824E+02   0.111474E+02   0.183301E+03
   0.100293E+03   0.397691E+01   0.450013E-03   0.113824E+02   0.111474E+02   0.184167E+03
   0.100293E+03   0.509600E+01   0.450013E-03   0.113824E+02   0.111653E+02   0.183529E+03
   0.997691E+02   0.509600E+01   0.450013E-03   0.113824E+02   0.111653E+02   0.183564E+03
   0.100437E+03   0.509600E+01   0.450013E-03   0.110321E+02   0.111653E+02   0.183783E+03
   0.100437E+03   0.509600E+01   0.450013E-03   0.110321E+02   0.110126E+02   0.183939E+03
   0.100437E+03   0.509600E+01   0.450013E-03   0.115716E+02   0.110126E+02   0.183309E+03
   0.100437E+03   0.509600E+01   0.450013E-03   0.109830E+02   0.103797E+02   0.184441E+03
   0.100437E+03   0.385174E+01   0.576061E-03   0.109830E+02   0.103797E+02   0.184825E+03
   0.100437E+03  -0.525086E+00   0.576061E-03   0.109830E+02   0.105930E+02   0.184314E+03
   0.100437E+03  -0.525086E+00   0.576061E-03   0.859532E+01   0.899111E+01   0.183618E+03
   0.100437E+03  -0.525086E+00   0.576061E-03   0.940844E+01   0.899111E+01   0.184487E+03
   0.100025E+03  -0.525086E+00   0.680249E-03   0.102405E+02   0.899111E+01   0.183716E+03
   0.100025E+03  -0.525086E+00   0.680249E-03   0.913057E+01   0.118758E+02   0.182255E+03
   0.100025E+03   0.773621E+00   0.680249E-03   0.936001E+01   0.118758E+02   0.182863E+03
   0.101284E+03   0.773621E+00   0.680249E-03   0.936001E+01   0.118758E+02   0.181766E+03
   0.100579E+03   0.773621E+00   0.636207E-03   0.874793E+01   0.117770E+02   0.182692E+03
   0.100731E+03   0.448068E+01   0.636207E-03   0.874793E+01   0.117770E+02   0.182291E+03
   0.100731E+03   0.448068E+01   0.545886E-03   0.876012E+01   0.115359E+02   0.183141E+03
   0.100396E+03   0.381007E+01   0.545886E-03   0.876012E+01   0.957223E+01   0.184873E+03
   0.100396E+03   0.381007E+01   0.545886E-03   0.876012E+01   0.957223E+01   0.184873E+03
   0.100396E+03   0.381007E+01   0.591746E-03   0.876012E+01   0.118248E+02   0.183089E+03
   0.100396E+03   0.412671E+01   0.591746E-03   0.100728E+02   0.126021E+02   0.182392E+03
   0.100396E+03   0.412671E+01   0.389359E-03   0.909630E+01   0.126021E+02   0.182135E+03
   0.100396E+03   0.412671E+01   0.389359E-03   0.909630E+01   0.126021E+02   0.182135E+03
   0.100163E+03   0.412671E+01   0.389359E-03   0.890535E+01   0.105913E+02   0.184832E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.888631E+01   0.105913E+02   0.184743E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.888631E+01   0.106691E+02   0.184691E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.888631E+01   0.106691E+02   0.184691E+03
   0.100559E+03   0.121411E+01   0.376360E-03   0.902344E+01   0.910099E+01   0.184770E+03
   0.100559E+03   0.185547E+01   0.666137E-03   0.902344E+01   0.910099E+01   0.184054E+03
   0.100559E+03   0.185547E+01   0.666137E-03   0.115712E+02   0.910099E+01   0.183268E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.868555E+01   0.910099E+01   0.183615E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.868555E+01   0.910099E+01   0.183615E+03
   0.100559E+03   0.278431E+01   0.666137E-03   0.913800E+01   0.910099E+01   0.184151E+03
   0.988020E+02   0.278431E+01   0.223533E-03   0.855853E+01   0.100481E+02   0.181420E+03
   0.988020E+02   0.278431E+01   0.523360E-03   0.855853E+01   0.100481E+02   0.183291E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.951113E+01   0.111609E+02   0.183532E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.905404E+01   0.111609E+02   0.183213E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.813103E+01   0.182391E+03
   0.988020E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.813103E+01   0.182391E+03
   0.991403E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.842507E+01   0.183870E+03
   0.991403E+02   0.304771E+01   0.523360E-03   0.995233E+01   0.110804E+02   0.184538E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.110804E+02   0.184513E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03
   0.991403E+02   0.304771E+01   0.389420E-03   0.995233E+01   0.111902E+02   0.184397E+03
   0.996982E+02   0.304771E+01   0.389420E-03   0.116577E+02   0.111902E+02   0.183930E+03
   0.996982E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.111902E+02   0.185110E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.927208E+01   0.185736E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.120321E+02   0.184050E+03
   0.999220E+02   0.304771E+01   0.389420E-03   0.104672E+02   0.120321E+02   0.184050E+03
   0.999220E+02   0.304771E+01   0.408554E-03   0.104672E+02   0.926009E+01   0.185802E+03
   0.999220E+02   0.304771E+01   0.129512E-03   0.104672E+02   0.926009E+01   0.182592E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.840180E+01   0.923665E+01   0.184661E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.840180E+01   0.923665E+01   0.184661E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.107076E+02   0.923665E+01   0.185701E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.104028E+02   0.893661E+01   0.185601E+03
   0.999220E+02   0.304771E+01   0.446756E-03   0.883940E+01   0.893661E+01   0.185081E+03
   0.999220E+02   0.304771E+01   0.417260E-03   0.883940E+01   0.893661E+01   0.185038E+03
   0.999220E+02   0.304771E+01   0.417260E-03   0.883940E+01   0.102255E+02   0.185510E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.114918E+02   0.952126E+01   0.184733E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.105582E+02   0.952126E+01   0.185637E+03
   0.999220E+02   0.304771E+01   0.554813E-03   0.105582E+02   0.105999E+02   0.185480E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.105582E+02   0.109997E+02   0.185194E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.109997E+02   0.185373E+03
   0.997966E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.125351E+02   0.183143E+03
   0.997677E+02   0.304771E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185822E+03
   0.997677E+02   0.404790E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185560E+03
   0.997677E+02   0.404790E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185560E+03
   0.100038E+03   0.424845E+01   0.539676E-03   0.101390E+02   0.103244E+02   0.185568E+03
   0.100038E+03   0.424845E+01   0.412153E-03   0.110061E+02   0.103244E+02   0.185075E+03
   0.100520E+03   0.424845E+01   0.412153E-03   0.110061E+02   0.103244E+02   0.184668E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.892425E+01   0.103244E+02   0.185268E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.892425E+01   0.103244E+02   0.185268E+03
   0.100520E+03   0.185479E+01   0.412153E-03   0.883932E+01   0.103244E+02   0.185164E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.110275E+02   0.185584E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.869311E+01   0.185320E+03
   0.999354E+02   0.185479E+01   0.412153E-03   0.104248E+02   0.941210E+01   0.186038E+03
   0.999354E+02   0.110122E+01   0.301392E-03   0.105063E+02   0.941210E+01   0.185167E+03
   0.999354E+02   0.544288E+00   0.310421E-03   0.101374E+02   0.941210E+01   0.185216E+03
   0.999354E+02  -0.843005E+00   0.310421E-03   0.101374E+02   0.941210E+01   0.184350E+03
   0.997084E+02  -0.843005E+00   0.310421E-03   0.946839E+01   0.986340E+01   0.184293E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.106190E+02   0.946444E+01   0.185242E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.946444E+01   0.185486E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.114167E+02   0.184572E+03
   0.997084E+02   0.158213E+01   0.310421E-03   0.996259E+01   0.114167E+02   0.184572E+03
   0.997084E+02   0.142129E+01   0.346089E-03   0.996259E+01   0.114167E+02   0.184834E+03
   0.997084E+02   0.142129E+01   0.346089E-03   0.996259E+01   0.114167E+02   0.184834E+03
   0.997084E+02  -0.541092E+00   0.303794E-03   0.101515E+02   0.102366E+02   0.184483E+03
   0.997084E+02  -0.541092E+00   0.303794E-03   0.102804E+02   0.923067E+01   0.184253E+03
   0.997545E+02  -0.541092E+00   0.405583E-03   0.980791E+01   0.923067E+01   0.185078E+03
   0.997545E+02   0.465497E+01   0.405583E-03   0.980791E+01   0.923067E+01   0.185144E+03
   0.997545E+02   0.465497E+01   0.405583E-03   0.980791E+01   0.923067E+01   0.185144E+03
   0.997545E+02   0.494777E+01   0.405583E-03   0.980791E+01   0.103909E+02   0.185069E+03
   0.997545E+02   0.494777E+01   0.405583E-03   0.980791E+01   0.105830E+02   0.184963E+03
   0.997545E+02   0.494777E+01   0.295877E-03   0.933132E+01   0.105830E+02   0.183749E+03
   0.994423E+02   0.494777E+01   0.346582E-03   0.933417E+01   0.105463E+02   0.184043E+03
   0.994423E+02  -0.751763E+00   0.346582E-03   0.995426E+01   0.105463E+02   0.184242E+03
   0.994423E+02  -0.751763E+00   0.346582E-03   0.995426E+01   0.113568E+02   0.183500E+03
   0.994423E+02  -0.751763E+00   0.249098E-03   0.995426E+01   0.101048E+02   0.183374E+03
   0.994423E+02  -0.751763E+00   0.331231E-03   0.995426E+01   0.101048E+02   0.184294E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.101048E+02   0.184080E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.997116E+01   0.184098E+03
   0.994423E+02   0.512188E+01   0.331231E-03   0.995426E+01   0.997116E+01   0.184098E+03
   0.994423E+02   0.512188E+01   0.523421E-03   0.995426E+01   0.997116E+01   0.184885E+03
   0.994423E+02   0.335300E+01   0.523421E-03   0.995426E+01   0.101036E+02   0.185613E+03
   0.994423E+02   0.335300E+01   0.563873E-03   0.101212E+02   0.105916E+02   0.185168E+03
