a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.973908E+02   0.491135E-03   0.127386E+02   0.878228E+01   0.192868E+02   0.133113E+02   0.173846E+03  -0.941469E+01   0.000000E+00   0.183261E+03  -0.366521E+03
   0.976870E+02   0.491135E-03   0.100406E+02   0.843404E+01   0.193095E+02   0.133113E+02   0.174775E+03  -0.856446E+01   0.000000E+00   0.183339E+03  -0.366679E+03
   0.976870E+02   0.491135E-03   0.100406E+02   0.116430E+02   0.193095E+02   0.190331E+02   0.173638E+03  -0.970165E+01   0.000000E+00   0.183340E+03  -0.366679E+03
   0.976870E+02   0.491135E-03   0.100406E+02   0.116430E+02   0.142121E+02   0.190331E+02   0.174705E+03  -0.863429E+01   0.000000E+00   0.183339E+03  -0.366679E+03
   0.976870E+02   0.491135E-03   0.100406E+02   0.116430E+02   0.142121E+02   0.190331E+02   0.174705E+03  -0.863429E+01   0.000000E+00   0.183339E+03  -0.366679E+03
   0.976870E+02   0.491135E-03   0.100406E+02   0.116430E+02   0.142121E+02   0.190331E+02   0.174705E+03  -0.863429E+01   0.000000E+00   0.183339E+03  -0.366679E+03
   0.976870E+02   0.491135E-03   0.112997E+02   0.116430E+02   0.142121E+02   0.190331E+02   0.174400E+03  -0.893886E+01   0.000000E+00   0.183339E+03  -0.366678E+03
   0.968286E+02   0.491135E-03   0.112997E+02   0.116430E+02   0.142121E+02   0.157159E+02   0.174439E+03  -0.806570E+01   0.000000E+00   0.182505E+03  -0.365009E+03
   0.968286E+02   0.542040E-03   0.112997E+02   0.116430E+02   0.155258E+02   0.157159E+02   0.174603E+03  -0.813256E+01   0.000000E+00   0.182736E+03  -0.365471E+03
   0.966287E+02   0.542040E-03   0.134078E+02   0.120836E+02   0.155258E+02   0.157159E+02   0.172900E+03  -0.938759E+01   0.000000E+00   0.182288E+03  -0.364575E+03
   0.966287E+02   0.325112E-03   0.134078E+02   0.120836E+02   0.155258E+02   0.157159E+02   0.170414E+03  -0.938759E+01   0.000000E+00   0.179802E+03  -0.359603E+03
   0.966287E+02   0.325112E-03   0.134078E+02   0.120836E+02   0.155258E+02   0.157159E+02   0.170414E+03  -0.938759E+01   0.000000E+00   0.179802E+03  -0.359603E+03
   0.966287E+02   0.325112E-03   0.129985E+02   0.827358E+01   0.155258E+02   0.157159E+02   0.171037E+03  -0.876373E+01   0.000000E+00   0.179801E+03  -0.359601E+03
   0.977638E+02   0.325112E-03   0.129985E+02   0.115286E+02   0.190422E+02   0.157159E+02   0.171064E+03  -0.980044E+01   0.000000E+00   0.180864E+03  -0.361729E+03
   0.977638E+02   0.325112E-03   0.129985E+02   0.133770E+02   0.157032E+02   0.188133E+02   0.170195E+03  -0.106702E+02   0.000000E+00   0.180865E+03  -0.361730E+03
   0.977638E+02   0.325112E-03   0.146433E+02   0.133770E+02   0.157032E+02   0.188133E+02   0.169117E+03  -0.117480E+02   0.000000E+00   0.180865E+03  -0.361730E+03
   0.977638E+02   0.325112E-03   0.146433E+02   0.139722E+02   0.160848E+02   0.188133E+02   0.168674E+03  -0.121906E+02   0.000000E+00   0.180865E+03  -0.361729E+03
   0.977638E+02   0.551477E-03   0.146433E+02   0.970178E+01   0.153357E+02   0.188133E+02   0.173273E+03  -0.103363E+02   0.000000E+00   0.183609E+03  -0.367219E+03
   0.977638E+02   0.551477E-03   0.146433E+02   0.970178E+01   0.150642E+02   0.188133E+02   0.173297E+03  -0.103125E+02   0.000000E+00   0.183610E+03  -0.367219E+03
   0.977638E+02   0.551477E-03   0.146433E+02   0.943965E+01   0.150642E+02   0.188133E+02   0.173294E+03  -0.103152E+02   0.000000E+00   0.183609E+03  -0.367218E+03
   0.977638E+02   0.691314E-03   0.116183E+02   0.102385E+02   0.150642E+02   0.188133E+02   0.174737E+03  -0.859339E+01   0.000000E+00   0.183330E+03  -0.366661E+03
   0.977638E+02   0.691314E-03   0.116183E+02   0.104411E+02   0.150642E+02   0.156706E+02   0.175501E+03  -0.782911E+01   0.000000E+00   0.183330E+03  -0.366660E+03
   0.977638E+02   0.549949E-03   0.116183E+02   0.104411E+02   0.164093E+02   0.156706E+02   0.175591E+03  -0.801520E+01   0.000000E+00   0.183606E+03  -0.367212E+03
   0.977638E+02   0.549949E-03   0.944238E+01   0.104411E+02   0.164093E+02   0.156706E+02   0.176038E+03  -0.756774E+01   0.000000E+00   0.183606E+03  -0.367211E+03
   0.977638E+02   0.549949E-03   0.944238E+01   0.104411E+02   0.164093E+02   0.110861E+02   0.175265E+03  -0.834049E+01   0.000000E+00   0.183605E+03  -0.367211E+03
   0.977638E+02   0.549949E-03   0.944238E+01   0.996244E+01   0.184439E+02   0.110861E+02   0.174785E+03  -0.882052E+01   0.000000E+00   0.183606E+03  -0.367211E+03
   0.976147E+02   0.549949E-03   0.944238E+01   0.996244E+01   0.129122E+02   0.103407E+02   0.174874E+03  -0.872787E+01   0.000000E+00   0.183602E+03  -0.367204E+03
   0.976147E+02   0.549949E-03   0.944238E+01   0.117011E+02   0.185228E+02   0.103407E+02   0.173769E+03  -0.983334E+01   0.000000E+00   0.183602E+03  -0.367205E+03
   0.974373E+02   0.549949E-03   0.944238E+01   0.120231E+02   0.131701E+02   0.103407E+02   0.174246E+03  -0.929059E+01   0.000000E+00   0.183537E+03  -0.367073E+03
   0.974373E+02   0.475824E-03   0.944238E+01   0.120231E+02   0.131701E+02   0.118294E+02   0.174780E+03  -0.840049E+01   0.000000E+00   0.183180E+03  -0.366361E+03
   0.974373E+02   0.475824E-03   0.944238E+01   0.120231E+02   0.180535E+02   0.118294E+02   0.174247E+03  -0.893345E+01   0.000000E+00   0.183180E+03  -0.366361E+03
   0.974373E+02   0.475824E-03   0.944238E+01   0.120231E+02   0.195645E+02   0.166114E+02   0.173949E+03  -0.923171E+01   0.000000E+00   0.183181E+03  -0.366361E+03
   0.972300E+02   0.590009E-03   0.944238E+01   0.120231E+02   0.912600E+01   0.166114E+02   0.172714E+03  -0.106735E+02   0.000000E+00   0.183388E+03  -0.366775E+03
   0.975156E+02   0.581841E-03   0.944238E+01   0.120231E+02   0.138171E+02   0.145507E+02   0.175773E+03  -0.783497E+01   0.000000E+00   0.183608E+03  -0.367216E+03
   0.975156E+02   0.581841E-03   0.944238E+01   0.120231E+02   0.138171E+02   0.145507E+02   0.175773E+03  -0.783497E+01   0.000000E+00   0.183608E+03  -0.367216E+03
   0.984076E+02   0.581841E-03   0.944238E+01   0.120231E+02   0.201936E+02   0.145507E+02   0.173917E+03  -0.923504E+01   0.000000E+00   0.183152E+03  -0.366304E+03
   0.975453E+02   0.581841E-03   0.944238E+01   0.120231E+02   0.201936E+02   0.145507E+02   0.174385E+03  -0.923504E+01   0.000000E+00   0.183620E+03  -0.367240E+03
   0.975453E+02   0.581841E-03   0.944238E+01   0.132118E+02   0.201936E+02   0.145507E+02   0.173745E+03  -0.987470E+01   0.000000E+00   0.183620E+03  -0.367239E+03
   0.975453E+02   0.581841E-03   0.944238E+01   0.132118E+02   0.208135E+02   0.145507E+02   0.173479E+03  -0.101411E+02   0.000000E+00   0.183620E+03  -0.367240E+03
   0.975453E+02   0.581841E-03   0.801888E+01   0.132118E+02   0.208135E+02   0.155460E+02   0.173003E+03  -0.106165E+02   0.000000E+00   0.183619E+03  -0.367239E+03
   0.980965E+02   0.581841E-03   0.801888E+01   0.133658E+02   0.187352E+02   0.155460E+02   0.173618E+03  -0.988211E+01   0.000000E+00   0.183500E+03  -0.367000E+03
   0.980965E+02   0.581841E-03   0.801888E+01   0.107104E+02   0.134509E+02   0.188899E+02   0.174790E+03  -0.871000E+01   0.000000E+00   0.183500E+03  -0.367000E+03
   0.980965E+02   0.581841E-03   0.801888E+01   0.107104E+02   0.208236E+02   0.194500E+02   0.172948E+03  -0.105519E+02   0.000000E+00   0.183500E+03  -0.367000E+03
   0.980965E+02   0.581841E-03   0.801888E+01   0.107104E+02   0.208236E+02   0.196890E+02   0.172855E+03  -0.106453E+02   0.000000E+00   0.183500E+03  -0.367001E+03
   0.980965E+02   0.581841E-03   0.682341E+01   0.107104E+02   0.187957E+02   0.261742E+02   0.169377E+03  -0.141234E+02   0.000000E+00   0.183500E+03  -0.367001E+03
   0.980965E+02   0.581841E-03   0.161753E+02   0.107104E+02   0.976931E+01   0.261742E+02   0.166441E+03  -0.170591E+02   0.000000E+00   0.183500E+03  -0.367000E+03
   0.980965E+02   0.423642E-03   0.109389E+02   0.107104E+02   0.108467E+02   0.261742E+02   0.169308E+03  -0.129977E+02   0.000000E+00   0.182306E+03  -0.364611E+03
   0.980965E+02   0.423642E-03   0.109389E+02   0.107104E+02   0.108467E+02   0.261742E+02   0.169308E+03  -0.129977E+02   0.000000E+00   0.182306E+03  -0.364611E+03
   0.980965E+02   0.423642E-03   0.114729E+02   0.971370E+01   0.113646E+02   0.261742E+02   0.169576E+03  -0.127305E+02   0.000000E+00   0.182307E+03  -0.364613E+03
   0.980965E+02   0.423642E-03   0.114729E+02   0.971370E+01   0.113646E+02   0.261742E+02   0.169576E+03  -0.127305E+02   0.000000E+00   0.182307E+03  -0.364613E+03
   0.975293E+02   0.546314E-03   0.119776E+02   0.971370E+01   0.116682E+02   0.196271E+02   0.174033E+03  -0.953819E+01   0.000000E+00   0.183571E+03  -0.367142E+03
   0.975293E+02   0.546314E-03   0.769214E+01   0.971370E+01   0.124529E+02   0.196271E+02   0.174313E+03  -0.925821E+01   0.000000E+00   0.183571E+03  -0.367142E+03
   0.975293E+02   0.546314E-03   0.769214E+01   0.862759E+01   0.196249E+02   0.175871E+02   0.173942E+03  -0.962940E+01   0.000000E+00   0.183571E+03  -0.367143E+03
   0.987475E+02   0.778992E-03   0.769214E+01   0.862759E+01   0.164976E+02   0.173838E+02   0.173462E+03  -0.861001E+01   0.000000E+00   0.182072E+03  -0.364144E+03
   0.987475E+02   0.778992E-03   0.769214E+01   0.862759E+01   0.164976E+02   0.173838E+02   0.173462E+03  -0.861001E+01   0.000000E+00   0.182072E+03  -0.364144E+03
   0.987475E+02   0.450520E-03   0.769214E+01   0.862759E+01   0.113087E+02   0.173838E+02   0.172150E+03  -0.911659E+01   0.000000E+00   0.181267E+03  -0.362533E+03
   0.987475E+02   0.450520E-03   0.769214E+01   0.862759E+01   0.204024E+02   0.190142E+02   0.170854E+03  -0.104126E+02   0.000000E+00   0.181267E+03  -0.362533E+03
   0.987475E+02   0.450520E-03   0.124231E+02   0.862759E+01   0.204024E+02   0.149862E+02   0.171588E+03  -0.967892E+01   0.000000E+00   0.181267E+03  -0.362534E+03
   0.987475E+02   0.450520E-03   0.124231E+02   0.795473E+01   0.204024E+02   0.149862E+02   0.171287E+03  -0.997980E+01   0.000000E+00   0.181267E+03  -0.362534E+03
   0.987475E+02   0.450520E-03   0.124231E+02   0.795473E+01   0.204024E+02   0.149862E+02   0.171287E+03  -0.997980E+01   0.000000E+00   0.181267E+03  -0.362534E+03
   0.986980E+02   0.450520E-03   0.124231E+02   0.125195E+02   0.204024E+02   0.149862E+02   0.171004E+03  -0.104100E+02   0.000000E+00   0.181414E+03  -0.362828E+03
   0.986980E+02   0.450520E-03   0.751292E+01   0.125195E+02   0.194767E+02   0.149862E+02   0.171449E+03  -0.996420E+01   0.000000E+00   0.181413E+03  -0.362826E+03
   0.986980E+02   0.634956E-03   0.751292E+01   0.125195E+02   0.201107E+02   0.149862E+02   0.172514E+03  -0.102182E+02   0.000000E+00   0.182732E+03  -0.365464E+03
   0.980278E+02   0.634956E-03   0.850430E+01   0.125195E+02   0.201107E+02   0.149862E+02   0.173859E+03  -0.964809E+01   0.000000E+00   0.183507E+03  -0.367014E+03
   0.980278E+02   0.488774E-03   0.850430E+01   0.125195E+02   0.201107E+02   0.149862E+02   0.173490E+03  -0.964809E+01   0.000000E+00   0.183138E+03  -0.366276E+03
   0.980278E+02   0.488774E-03   0.850430E+01   0.125195E+02   0.142081E+02   0.149862E+02   0.174875E+03  -0.826283E+01   0.000000E+00   0.183138E+03  -0.366276E+03
   0.980278E+02   0.488774E-03   0.850430E+01   0.125195E+02   0.129577E+02   0.149862E+02   0.174736E+03  -0.840170E+01   0.000000E+00   0.183138E+03  -0.366275E+03
   0.974487E+02   0.488774E-03   0.850430E+01   0.125195E+02   0.148867E+02   0.149862E+02   0.175006E+03  -0.827343E+01   0.000000E+00   0.183279E+03  -0.366559E+03
   0.974487E+02   0.488774E-03   0.850430E+01   0.125195E+02   0.148867E+02   0.149862E+02   0.175006E+03  -0.827343E+01   0.000000E+00   0.183279E+03  -0.366559E+03
   0.974487E+02   0.488774E-03   0.788889E+01   0.929423E+01   0.148867E+02   0.149862E+02   0.175568E+03  -0.771102E+01   0.000000E+00   0.183279E+03  -0.366558E+03
   0.974487E+02   0.488774E-03   0.843161E+01   0.929423E+01   0.148867E+02   0.149862E+02   0.175841E+03  -0.743847E+01   0.000000E+00   0.183279E+03  -0.366559E+03
   0.974487E+02   0.488774E-03   0.891439E+01   0.929423E+01   0.148867E+02   0.122056E+02   0.175658E+03  -0.762143E+01   0.000000E+00   0.183279E+03  -0.366559E+03
   0.974611E+02   0.609079E-03   0.799438E+01   0.929423E+01   0.148867E+02   0.177162E+02   0.175391E+03  -0.816134E+01   0.000000E+00   0.183552E+03  -0.367105E+03
   0.974611E+02   0.609079E-03   0.799438E+01   0.929423E+01   0.148867E+02   0.177162E+02   0.175391E+03  -0.816134E+01   0.000000E+00   0.183552E+03  -0.367105E+03
   0.974611E+02   0.609079E-03   0.799438E+01   0.100870E+02   0.148867E+02   0.200238E+02   0.174556E+03  -0.899646E+01   0.000000E+00   0.183552E+03  -0.367105E+03
   0.974611E+02   0.609079E-03   0.799438E+01   0.100870E+02   0.148867E+02   0.200238E+02   0.174556E+03  -0.899646E+01   0.000000E+00   0.183552E+03  -0.367105E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.100870E+02   0.148867E+02   0.200238E+02   0.174866E+03  -0.864941E+01   0.000000E+00   0.183515E+03  -0.367031E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.100870E+02   0.140899E+02   0.200238E+02   0.174872E+03  -0.864266E+01   0.000000E+00   0.183515E+03  -0.367029E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.170885E+02   0.200238E+02   0.174485E+03  -0.903038E+01   0.000000E+00   0.183515E+03  -0.367031E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.170885E+02   0.201995E+02   0.174412E+03  -0.910316E+01   0.000000E+00   0.183515E+03  -0.367030E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.170885E+02   0.201995E+02   0.174412E+03  -0.910316E+01   0.000000E+00   0.183515E+03  -0.367030E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.170885E+02   0.201995E+02   0.174412E+03  -0.910316E+01   0.000000E+00   0.183515E+03  -0.367030E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.170885E+02   0.139873E+02   0.175825E+03  -0.768960E+01   0.000000E+00   0.183515E+03  -0.367029E+03
   0.980838E+02   0.613796E-03   0.103841E+02   0.103027E+02   0.194695E+02   0.156023E+02   0.174990E+03  -0.852540E+01   0.000000E+00   0.183515E+03  -0.367031E+03
   0.980838E+02   0.613796E-03   0.111864E+02   0.103027E+02   0.143401E+02   0.156023E+02   0.175906E+03  -0.760849E+01   0.000000E+00   0.183514E+03  -0.367029E+03
   0.980838E+02   0.684871E-03   0.129250E+02   0.103027E+02   0.223152E+02   0.222948E+02   0.170187E+03  -0.131087E+02   0.000000E+00   0.183296E+03  -0.366591E+03
   0.980838E+02   0.842882E-03   0.129250E+02   0.103027E+02   0.177289E+02   0.222948E+02   0.170769E+03  -0.112556E+02   0.000000E+00   0.182025E+03  -0.364049E+03
   0.982249E+02   0.842882E-03   0.118393E+02   0.103027E+02   0.177289E+02   0.222948E+02   0.171273E+03  -0.107013E+02   0.000000E+00   0.181974E+03  -0.363949E+03
   0.982249E+02   0.847361E-03   0.119930E+02   0.103203E+02   0.121370E+02   0.222948E+02   0.171321E+03  -0.106062E+02   0.000000E+00   0.181927E+03  -0.363854E+03
   0.998814E+02   0.847361E-03   0.119930E+02   0.103203E+02   0.152445E+02   0.222948E+02   0.169066E+03  -0.102768E+02   0.000000E+00   0.179343E+03  -0.358686E+03
   0.998814E+02   0.847361E-03   0.938478E+01   0.117255E+02   0.152445E+02   0.222948E+02   0.169242E+03  -0.101010E+02   0.000000E+00   0.179343E+03  -0.358686E+03
   0.968802E+02   0.376038E-03   0.938478E+01   0.117255E+02   0.152445E+02   0.133852E+02   0.173539E+03  -0.778979E+01   0.000000E+00   0.181329E+03  -0.362658E+03
   0.979132E+02   0.865695E-03   0.938478E+01   0.116670E+02   0.152445E+02   0.154927E+02   0.174039E+03  -0.776230E+01   0.000000E+00   0.181801E+03  -0.363603E+03
   0.979132E+02   0.865695E-03   0.938478E+01   0.116670E+02   0.132748E+02   0.154927E+02   0.173994E+03  -0.780729E+01   0.000000E+00   0.181801E+03  -0.363603E+03
   0.979132E+02   0.865695E-03   0.938478E+01   0.116670E+02   0.139245E+02   0.154927E+02   0.174063E+03  -0.773766E+01   0.000000E+00   0.181801E+03  -0.363601E+03
   0.979132E+02   0.669803E-03   0.938478E+01   0.116670E+02   0.139245E+02   0.174367E+02   0.175304E+03  -0.812604E+01   0.000000E+00   0.183430E+03  -0.366860E+03
   0.979132E+02   0.669803E-03   0.938478E+01   0.116670E+02   0.139859E+02   0.174367E+02   0.175307E+03  -0.812250E+01   0.000000E+00   0.183430E+03  -0.366859E+03
   0.980465E+02   0.669803E-03   0.938478E+01   0.116670E+02   0.139859E+02   0.174367E+02   0.175258E+03  -0.812250E+01   0.000000E+00   0.183381E+03  -0.366761E+03
   0.980465E+02   0.669803E-03   0.938478E+01   0.116670E+02   0.139859E+02   0.174367E+02   0.175258E+03  -0.812250E+01   0.000000E+00   0.183381E+03  -0.366761E+03
   0.980465E+02   0.669803E-03   0.874327E+01   0.955724E+01   0.139859E+02   0.174367E+02   0.175624E+03  -0.775579E+01   0.000000E+00   0.183380E+03  -0.366760E+03
   0.980465E+02   0.669803E-03   0.734330E+01   0.973597E+01   0.139859E+02   0.101552E+02   0.173752E+03  -0.962767E+01   0.000000E+00   0.183380E+03  -0.366759E+03
   0.967464E+02   0.732766E-03   0.795519E+01   0.973597E+01   0.139859E+02   0.202100E+02   0.173020E+03  -0.906722E+01   0.000000E+00   0.182087E+03  -0.364174E+03
   0.967464E+02   0.853367E-03   0.705609E+01   0.973597E+01   0.139859E+02   0.202100E+02   0.171221E+03  -0.981299E+01   0.000000E+00   0.181034E+03  -0.362068E+03
   0.967464E+02   0.853367E-03   0.705609E+01   0.101787E+02   0.139859E+02   0.202100E+02   0.171182E+03  -0.985243E+01   0.000000E+00   0.181034E+03  -0.362069E+03
   0.967464E+02   0.384946E-03   0.843808E+01   0.101787E+02   0.139859E+02   0.202100E+02   0.172308E+03  -0.887198E+01   0.000000E+00   0.181180E+03  -0.362360E+03
   0.967464E+02   0.384946E-03   0.843808E+01   0.101787E+02   0.156334E+02   0.104821E+02   0.172399E+03  -0.878143E+01   0.000000E+00   0.181180E+03  -0.362361E+03
   0.977766E+02   0.523981E-03   0.843808E+01   0.101787E+02   0.156334E+02   0.217305E+02   0.173889E+03  -0.962244E+01   0.000000E+00   0.183511E+03  -0.367023E+03
   0.977766E+02   0.523981E-03   0.843808E+01   0.101787E+02   0.156334E+02   0.217305E+02   0.173889E+03  -0.962244E+01   0.000000E+00   0.183511E+03  -0.367023E+03
   0.977766E+02   0.605016E-03   0.879699E+01   0.804893E+01   0.156334E+02   0.217305E+02   0.173779E+03  -0.985911E+01   0.000000E+00   0.183638E+03  -0.367276E+03
   0.977766E+02   0.646665E-03   0.107591E+02   0.618577E+01   0.156334E+02   0.217305E+02   0.171585E+03  -0.119539E+02   0.000000E+00   0.183539E+03  -0.367078E+03
   0.977766E+02   0.646665E-03   0.107591E+02   0.631553E+01   0.197204E+02   0.217305E+02   0.170662E+03  -0.128773E+02   0.000000E+00   0.183539E+03  -0.367079E+03
   0.977766E+02   0.655803E-03   0.107591E+02   0.631553E+01   0.196151E+02   0.217305E+02   0.170669E+03  -0.128357E+02   0.000000E+00   0.183505E+03  -0.367009E+03
   0.962529E+02   0.655803E-03   0.107591E+02   0.139533E+02   0.122615E+02   0.181099E+02   0.171207E+03  -0.100582E+02   0.000000E+00   0.181265E+03  -0.362530E+03
   0.967881E+02   0.554605E-03   0.107591E+02   0.139533E+02   0.118072E+02   0.181099E+02   0.172455E+03  -0.102285E+02   0.000000E+00   0.182684E+03  -0.365367E+03
   0.984194E+02   0.494507E-03   0.123307E+02   0.139533E+02   0.118072E+02   0.181099E+02   0.171785E+03  -0.108466E+02   0.000000E+00   0.182632E+03  -0.365263E+03
   0.984194E+02   0.494507E-03   0.123307E+02   0.107776E+02   0.118072E+02   0.181099E+02   0.173361E+03  -0.927127E+01   0.000000E+00   0.182632E+03  -0.365265E+03
   0.984194E+02   0.494507E-03   0.123307E+02   0.107776E+02   0.118072E+02   0.165887E+02   0.173765E+03  -0.886649E+01   0.000000E+00   0.182631E+03  -0.365263E+03
   0.984194E+02   0.494507E-03   0.123307E+02   0.116200E+02   0.118072E+02   0.165887E+02   0.173478E+03  -0.915344E+01   0.000000E+00   0.182631E+03  -0.365263E+03
   0.970281E+02   0.494507E-03   0.123307E+02   0.116200E+02   0.118072E+02   0.165887E+02   0.173734E+03  -0.915344E+01   0.000000E+00   0.182887E+03  -0.365775E+03
   0.970281E+02   0.494507E-03   0.109172E+02   0.116200E+02   0.118072E+02   0.165719E+02   0.174312E+03  -0.857573E+01   0.000000E+00   0.182888E+03  -0.365775E+03
   0.970281E+02   0.494507E-03   0.109172E+02   0.126137E+02   0.118072E+02   0.165719E+02   0.173837E+03  -0.904995E+01   0.000000E+00   0.182887E+03  -0.365774E+03
   0.970281E+02   0.471429E-03   0.109172E+02   0.126137E+02   0.161548E+02   0.133062E+02   0.174176E+03  -0.855200E+01   0.000000E+00   0.182728E+03  -0.365456E+03
   0.970281E+02   0.471429E-03   0.109172E+02   0.126137E+02   0.161548E+02   0.133062E+02   0.174176E+03  -0.855200E+01   0.000000E+00   0.182728E+03  -0.365456E+03
   0.970281E+02   0.471429E-03   0.109172E+02   0.896126E+01   0.143538E+02   0.133062E+02   0.175204E+03  -0.752381E+01   0.000000E+00   0.182728E+03  -0.365456E+03
   0.970281E+02   0.471429E-03   0.109172E+02   0.896126E+01   0.143538E+02   0.137656E+02   0.175257E+03  -0.747048E+01   0.000000E+00   0.182727E+03  -0.365455E+03
   0.963397E+02   0.471429E-03   0.109172E+02   0.896126E+01   0.143538E+02   0.137363E+02   0.173541E+03  -0.747298E+01   0.000000E+00   0.181014E+03  -0.362028E+03
   0.981645E+02   0.670829E-03   0.109172E+02   0.930765E+01   0.143538E+02   0.137363E+02   0.175887E+03  -0.742490E+01   0.000000E+00   0.183312E+03  -0.366624E+03
   0.981645E+02   0.670829E-03   0.138344E+02   0.930765E+01   0.207131E+02   0.137363E+02   0.172785E+03  -0.105266E+02   0.000000E+00   0.183312E+03  -0.366623E+03
   0.988649E+02   0.670829E-03   0.138344E+02   0.930765E+01   0.157062E+02   0.137374E+02   0.173426E+03  -0.897447E+01   0.000000E+00   0.182400E+03  -0.364801E+03
   0.988649E+02   0.670829E-03   0.155072E+02   0.930765E+01   0.157062E+02   0.135244E+02   0.172201E+03  -0.101995E+02   0.000000E+00   0.182400E+03  -0.364801E+03
   0.985092E+02   0.670829E-03   0.155072E+02   0.930765E+01   0.157062E+02   0.135244E+02   0.172766E+03  -0.101995E+02   0.000000E+00   0.182965E+03  -0.365931E+03
   0.985092E+02   0.670829E-03   0.922183E+01   0.103128E+02   0.118385E+02   0.135244E+02   0.175168E+03  -0.779705E+01   0.000000E+00   0.182965E+03  -0.365930E+03
   0.985092E+02   0.670829E-03   0.817582E+01   0.103128E+02   0.117052E+02   0.150316E+02   0.174834E+03  -0.813062E+01   0.000000E+00   0.182965E+03  -0.365929E+03
   0.985092E+02   0.670829E-03   0.112028E+02   0.893655E+01   0.155978E+02   0.150316E+02   0.175325E+03  -0.764002E+01   0.000000E+00   0.182965E+03  -0.365930E+03
   0.985092E+02   0.670829E-03   0.112028E+02   0.893655E+01   0.155978E+02   0.122927E+02   0.175031E+03  -0.793405E+01   0.000000E+00   0.182965E+03  -0.365930E+03
   0.985092E+02   0.531172E-03   0.934222E+01   0.131932E+02   0.155978E+02   0.161721E+02   0.174070E+03  -0.869030E+01   0.000000E+00   0.182760E+03  -0.365521E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.755620E+01   0.173696E+02   0.144497E+02   0.175103E+03  -0.834607E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.111684E+02   0.173696E+02   0.144497E+02   0.175541E+03  -0.790791E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104371E+02   0.162738E+02   0.144497E+02   0.175990E+03  -0.745940E+01   0.000000E+00   0.183449E+03  -0.366899E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104371E+02   0.163360E+02   0.140407E+02   0.175969E+03  -0.747959E+01   0.000000E+00   0.183449E+03  -0.366897E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104371E+02   0.163360E+02   0.125084E+02   0.175727E+03  -0.772189E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104371E+02   0.165369E+02   0.131925E+02   0.175840E+03  -0.760893E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104373E+02   0.135974E+02   0.139886E+02   0.176121E+03  -0.732821E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.934222E+01   0.104373E+02   0.135974E+02   0.139886E+02   0.176121E+03  -0.732821E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.979818E+02   0.531172E-03   0.864237E+01   0.104373E+02   0.135974E+02   0.165549E+02   0.175761E+03  -0.768771E+01   0.000000E+00   0.183449E+03  -0.366897E+03
   0.979818E+02   0.531172E-03   0.887119E+01   0.903772E+01   0.141960E+02   0.165549E+02   0.175900E+03  -0.754869E+01   0.000000E+00   0.183449E+03  -0.366897E+03
   0.979818E+02   0.531172E-03   0.104685E+02   0.903772E+01   0.141960E+02   0.165549E+02   0.175888E+03  -0.756113E+01   0.000000E+00   0.183449E+03  -0.366898E+03
   0.983094E+02   0.531172E-03   0.104685E+02   0.903772E+01   0.110912E+02   0.165549E+02   0.174680E+03  -0.841567E+01   0.000000E+00   0.183096E+03  -0.366191E+03
   0.977008E+02   0.531172E-03   0.104685E+02   0.903772E+01   0.110912E+02   0.149971E+02   0.175357E+03  -0.819524E+01   0.000000E+00   0.183552E+03  -0.367104E+03
   0.977008E+02   0.531172E-03   0.106601E+02   0.903772E+01   0.120522E+02   0.149971E+02   0.175772E+03  -0.778050E+01   0.000000E+00   0.183552E+03  -0.367105E+03
   0.977008E+02   0.531172E-03   0.106601E+02   0.115889E+02   0.140374E+02   0.110992E+02   0.174938E+03  -0.861488E+01   0.000000E+00   0.183553E+03  -0.367106E+03
   0.977008E+02   0.531172E-03   0.144310E+02   0.115889E+02   0.140374E+02   0.110992E+02   0.173004E+03  -0.105484E+02   0.000000E+00   0.183552E+03  -0.367105E+03
   0.977008E+02   0.531172E-03   0.114068E+02   0.776082E+01   0.140374E+02   0.110992E+02   0.174574E+03  -0.897855E+01   0.000000E+00   0.183553E+03  -0.367105E+03
