a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.102468E+03   0.160853E+01   0.109363E-02   0.220964E-03   0.141658E-03   0.575722E-03   0.589490E-03   0.926080E-03   0.302527E-03   0.134653E-03   0.144448E+03
   0.101513E+03   0.142723E+01   0.109363E-02   0.220964E-03   0.141658E-03   0.575722E-03   0.589490E-03   0.926080E-03   0.302527E-03   0.536267E-03   0.145731E+03
   0.101513E+03   0.142723E+01   0.109363E-02   0.220964E-03   0.141658E-03   0.575722E-03   0.589490E-03   0.564142E-03   0.302527E-03   0.536267E-03   0.146388E+03
   0.100713E+03   0.845507E+00   0.546160E-03   0.220964E-03   0.932257E-03   0.575722E-03   0.589490E-03   0.564142E-03   0.302527E-03   0.536267E-03   0.146014E+03
   0.100713E+03   0.351359E+01   0.546160E-03   0.220964E-03   0.754646E-03   0.103504E-02   0.589490E-03   0.109944E-03   0.302527E-03   0.536267E-03   0.145727E+03
   0.100713E+03   0.351359E+01   0.338554E-03   0.220964E-03   0.754646E-03   0.161109E-02   0.589490E-03   0.274534E-03   0.130959E-02   0.536267E-03   0.143073E+03
   0.100713E+03   0.361522E+01   0.338554E-03   0.360096E-03   0.754646E-03   0.161109E-02   0.589490E-03   0.274534E-03   0.238318E-02   0.536267E-03   0.141315E+03
   0.100713E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.754646E-03   0.455733E-03   0.589490E-03   0.274534E-03   0.238318E-02   0.536267E-03   0.143910E+03
   0.100713E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.256028E-03   0.455733E-03   0.589490E-03   0.274534E-03   0.111139E-02   0.536267E-03   0.146800E+03
   0.100713E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.256028E-03   0.455733E-03   0.589490E-03   0.274534E-03   0.319893E-03   0.536267E-03   0.148275E+03
   0.100713E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.256028E-03   0.455733E-03   0.589490E-03   0.274534E-03   0.319893E-03   0.536267E-03   0.148275E+03
   0.100964E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.772772E-03   0.455733E-03   0.985935E-03   0.984127E-03   0.319893E-03   0.536267E-03   0.145275E+03
   0.100964E+03   0.672584E+00   0.338554E-03   0.360096E-03   0.772772E-03   0.455733E-03   0.434064E-03   0.644980E-03   0.319893E-03   0.536267E-03   0.147055E+03
   0.100964E+03   0.672584E+00   0.240866E-03   0.360096E-03   0.772772E-03   0.455733E-03   0.434064E-03   0.644980E-03   0.319893E-03   0.536267E-03   0.147238E+03
   0.100964E+03   0.282665E+01   0.240866E-03   0.360096E-03   0.413777E-03   0.455733E-03   0.109037E-02   0.644980E-03   0.319893E-03   0.536267E-03   0.146637E+03
   0.100964E+03  -0.277820E+00   0.240866E-03   0.385849E-03   0.413777E-03   0.455733E-03   0.109037E-02   0.644980E-03   0.187783E-04   0.536267E-03   0.146644E+03
   0.100964E+03  -0.277820E+00   0.240866E-03   0.385849E-03   0.413777E-03   0.781817E-04   0.109037E-02   0.897547E-03   0.187783E-04   0.564420E-03   0.146475E+03
   0.100964E+03   0.394593E+01   0.240866E-03   0.385849E-03   0.413777E-03   0.781817E-04   0.109037E-02   0.627828E-03   0.187783E-04   0.564420E-03   0.146872E+03
   0.100964E+03   0.394593E+01   0.137543E-03   0.385849E-03   0.130857E-03   0.781817E-04   0.826747E-04   0.694088E-03   0.187783E-04   0.564420E-03   0.149295E+03
   0.101221E+03   0.394593E+01   0.137543E-03   0.385849E-03   0.130857E-03   0.781817E-04   0.205682E-03   0.511406E-03   0.187783E-04   0.564420E-03   0.149484E+03
   0.100734E+03   0.394593E+01   0.137543E-03   0.385849E-03   0.130857E-03   0.781817E-04   0.205682E-03   0.511406E-03   0.187783E-04   0.564420E-03   0.149239E+03
   0.100734E+03  -0.855739E+00   0.137543E-03   0.385849E-03   0.130857E-03   0.418998E-02   0.936183E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.143872E+03
   0.100734E+03   0.547231E+01   0.137543E-03   0.385849E-03   0.130857E-03   0.422003E-02   0.760122E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.142368E+03
   0.100734E+03   0.547231E+01   0.137543E-03   0.385849E-03   0.130857E-03   0.326605E-02   0.760122E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.143104E+03
   0.100734E+03   0.760104E+00   0.137543E-03   0.385849E-03   0.130857E-03   0.300403E-02   0.185509E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.146664E+03
   0.100734E+03   0.144406E+01   0.137543E-03   0.255560E-03   0.130857E-03   0.201409E-02   0.185509E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.148059E+03
   0.100734E+03   0.133119E+01   0.101587E-03   0.255560E-03   0.130857E-03   0.201409E-02   0.185509E-03   0.768485E-04   0.187783E-04   0.218199E-03   0.148086E+03
   0.100734E+03   0.133119E+01   0.652217E-03   0.255560E-03   0.130857E-03   0.201409E-02   0.185509E-03   0.768485E-04   0.187783E-04   0.503125E-03   0.146620E+03
   0.100734E+03   0.345168E+01   0.652217E-03   0.255560E-03   0.130857E-03   0.201409E-02   0.185509E-03   0.768485E-04   0.263864E-04   0.503125E-03   0.146318E+03
   0.100734E+03   0.345168E+01   0.652217E-03   0.255560E-03   0.130857E-03   0.101443E-02   0.185509E-03   0.768485E-04   0.389836E-03   0.503125E-03   0.147512E+03
   0.100734E+03   0.442749E+00   0.109403E-02   0.415067E-03   0.130857E-03   0.824006E-03   0.185509E-03   0.768485E-04   0.426228E-03   0.503125E-03   0.146633E+03
   0.100734E+03   0.442749E+00   0.750013E-03   0.415067E-03   0.130857E-03   0.824006E-03   0.185509E-03   0.768485E-04   0.199829E-03   0.503125E-03   0.147681E+03
   0.100734E+03   0.238531E+01   0.750013E-03   0.324825E-03   0.130857E-03   0.824006E-03   0.185509E-03   0.768485E-04   0.199829E-03   0.503125E-03   0.148092E+03
   0.100412E+03   0.238531E+01   0.750013E-03   0.324825E-03   0.130857E-03   0.635245E-03   0.185509E-03   0.768485E-04   0.199829E-03   0.136676E-02   0.146436E+03
   0.100412E+03   0.202900E+01   0.750013E-03   0.324825E-03   0.238281E-03   0.635245E-03   0.212644E-03   0.768485E-04   0.804802E-03   0.136676E-02   0.145170E+03
   0.100412E+03   0.202900E+01   0.370242E-03   0.324825E-03   0.238281E-03   0.635245E-03   0.212644E-03   0.768485E-04   0.804802E-03   0.533457E-03   0.147552E+03
   0.100412E+03   0.202900E+01   0.370242E-03   0.324825E-03   0.861947E-03   0.635245E-03   0.212644E-03   0.648646E-03   0.627901E-03   0.533457E-03   0.145766E+03
   0.100412E+03  -0.180850E+00   0.366191E-04   0.324825E-03   0.861947E-03   0.635245E-03   0.207547E-02   0.648646E-03   0.627901E-03   0.533457E-03   0.143066E+03
   0.100412E+03  -0.180850E+00   0.366191E-04   0.324825E-03   0.861947E-03   0.635245E-03   0.149140E-02   0.648646E-03   0.947130E-03   0.533457E-03   0.143296E+03
   0.100412E+03  -0.180850E+00   0.366191E-04   0.324825E-03   0.861947E-03   0.540282E-03   0.631525E-03   0.648646E-03   0.947130E-03   0.533457E-03   0.144868E+03
   0.100412E+03  -0.180850E+00   0.366191E-04   0.324825E-03   0.861947E-03   0.155402E-02   0.631525E-03   0.648646E-03   0.590930E-03   0.533457E-03   0.143828E+03
   0.100412E+03  -0.180850E+00   0.366191E-04   0.324825E-03   0.341777E-03   0.148107E-02   0.631525E-03   0.783623E-03   0.590930E-03   0.533457E-03   0.144817E+03
   0.101932E+03   0.600905E+00   0.366191E-04   0.324825E-03   0.418056E-03   0.148107E-02   0.631020E-03   0.783623E-03   0.590930E-03   0.533457E-03   0.144523E+03
   0.101932E+03   0.600905E+00   0.366191E-04   0.324825E-03   0.418056E-03   0.148107E-02   0.631020E-03   0.783623E-03   0.590930E-03   0.533457E-03   0.144523E+03
   0.101932E+03   0.600905E+00   0.366191E-04   0.324825E-03   0.418056E-03   0.148107E-02   0.631020E-03   0.520722E-03   0.590930E-03   0.533457E-03   0.144969E+03
   0.100463E+03   0.600905E+00   0.366191E-04   0.324825E-03   0.418056E-03   0.101177E-01   0.631020E-03   0.520722E-03   0.590930E-03   0.533457E-03   0.140058E+03
   0.100463E+03   0.600905E+00   0.366191E-04   0.324825E-03   0.418056E-03   0.595182E-02   0.631020E-03   0.520722E-03   0.590930E-03   0.533457E-03   0.141630E+03
   0.100463E+03   0.600905E+00   0.366191E-04   0.310936E-03   0.418056E-03   0.593652E-03   0.631020E-03   0.520722E-03   0.590930E-03   0.533457E-03   0.146936E+03
   0.100463E+03   0.600905E+00   0.366191E-04   0.310936E-03   0.418056E-03   0.145543E-03   0.631020E-03   0.299707E-03   0.590930E-03   0.356652E-04   0.148496E+03
   0.100463E+03   0.600905E+00   0.366191E-04   0.310936E-03   0.962228E-03   0.145543E-03   0.289332E-03   0.299707E-03   0.590930E-03   0.582731E-03   0.147059E+03
   0.100890E+03   0.600905E+00   0.366191E-04   0.310936E-03   0.311788E-03   0.145543E-03   0.103862E-03   0.299707E-03   0.643325E-03   0.582731E-03   0.149170E+03
   0.101836E+03   0.503278E+00   0.366191E-04   0.310936E-03   0.311788E-03   0.342411E-02   0.103862E-03   0.299707E-03   0.770234E-03   0.582731E-03   0.143759E+03
   0.101836E+03   0.263043E+01   0.366191E-04   0.310936E-03   0.311788E-03   0.189990E-02   0.103862E-03   0.171072E-02   0.770234E-03   0.582731E-03   0.143413E+03
   0.101836E+03   0.263043E+01   0.402374E-03   0.310936E-03   0.311788E-03   0.189990E-02   0.103862E-03   0.143567E-02   0.770234E-03   0.582731E-03   0.143289E+03
   0.101836E+03   0.287701E+01   0.402374E-03   0.310936E-03   0.311788E-03   0.245504E-02   0.103862E-03   0.901382E-03   0.770234E-03   0.190236E-02   0.141169E+03
   0.101836E+03   0.287701E+01   0.133030E-02   0.310936E-03   0.100052E-02   0.245504E-02   0.103862E-03   0.901382E-03   0.770234E-03   0.190236E-02   0.137995E+03
   0.101836E+03   0.732613E+01   0.133030E-02   0.310936E-03   0.100052E-02   0.301331E-02   0.103862E-03   0.901382E-03   0.372387E-03   0.190236E-02   0.136551E+03
   0.101840E+03   0.732613E+01   0.148705E-02   0.310936E-03   0.100052E-02   0.128203E-03   0.103862E-03   0.901382E-03   0.517696E-03   0.114792E-02   0.141595E+03
   0.101840E+03   0.524578E+01   0.148705E-02   0.310936E-03   0.114344E-02   0.128203E-03   0.103862E-03   0.105646E-04   0.517696E-03   0.114792E-02   0.142234E+03
   0.101840E+03  -0.323281E+01   0.174138E-02   0.647032E-03   0.114344E-02   0.485928E-03   0.826517E-03   0.119218E-03   0.517696E-03   0.289557E-02   0.137845E+03
   0.101840E+03  -0.161332E+01   0.351021E-03   0.647032E-03   0.704940E-03   0.485928E-03   0.132159E-03   0.488627E-03   0.517696E-03   0.251750E-02   0.142727E+03
   0.101840E+03  -0.161332E+01   0.351021E-03   0.695443E-04   0.704940E-03   0.485928E-03   0.132159E-03   0.488627E-03   0.517696E-03   0.260904E-02   0.143542E+03
   0.101638E+03   0.258351E+01   0.351021E-03   0.128344E-03   0.704940E-03   0.485928E-03   0.132159E-03   0.488627E-03   0.517696E-03   0.213811E-02   0.145097E+03
   0.101638E+03   0.555592E+00   0.351021E-03   0.128344E-03   0.258375E-02   0.485928E-03   0.132159E-03   0.488627E-03   0.517696E-03   0.213811E-02   0.142253E+03
   0.101638E+03   0.555592E+00   0.472232E-03   0.128344E-03   0.999686E-03   0.485928E-03   0.132159E-03   0.488627E-03   0.517696E-03   0.361159E-03   0.147333E+03
   0.101638E+03   0.555592E+00   0.472232E-03   0.128344E-03   0.102872E-04   0.251195E-03   0.113148E-04   0.488627E-03   0.517696E-03   0.361159E-03   0.149100E+03
   0.101638E+03   0.555592E+00   0.472232E-03   0.128344E-03   0.102872E-04   0.257669E-02   0.521712E-03   0.488627E-03   0.517696E-03   0.211178E-03   0.144895E+03
   0.100803E+03   0.286070E+01   0.472232E-03   0.128344E-03   0.102872E-04   0.581411E-03   0.521712E-03   0.488627E-03   0.517696E-03   0.211178E-03   0.148403E+03
   0.100803E+03   0.286070E+01   0.472232E-03   0.128344E-03   0.102872E-04   0.581411E-03   0.521712E-03   0.488627E-03   0.517696E-03   0.211178E-03   0.148403E+03
   0.100803E+03   0.286070E+01   0.472232E-03   0.273507E-03   0.102872E-04   0.799627E-03   0.521712E-03   0.488627E-03   0.176285E-02   0.211178E-03   0.145512E+03
   0.100310E+03   0.121468E+01   0.472232E-03   0.273507E-03   0.102872E-04   0.799627E-03   0.121053E-03   0.488627E-03   0.176285E-02   0.211178E-03   0.145681E+03
   0.100310E+03   0.121468E+01   0.854564E-05   0.273507E-03   0.102872E-04   0.799627E-03   0.121053E-03   0.488627E-03   0.133288E-02   0.211178E-03   0.146869E+03
   0.997525E+02   0.121468E+01   0.854564E-05   0.273507E-03   0.102872E-04   0.799627E-03   0.121053E-03   0.488627E-03   0.133288E-02   0.211178E-03   0.145231E+03
   0.997525E+02   0.170259E+01   0.854564E-05   0.273507E-03   0.218492E-02   0.799627E-03   0.121053E-03   0.245684E-02   0.133288E-02   0.211178E-03   0.138226E+03
   0.997525E+02   0.170259E+01   0.854564E-05   0.273507E-03   0.218492E-02   0.799627E-03   0.121053E-03   0.245684E-02   0.133288E-02   0.211178E-03   0.138226E+03
   0.102087E+03   0.249509E+00   0.854564E-05   0.273507E-03   0.218492E-02   0.799627E-03   0.121053E-03   0.246234E-02   0.426753E-03   0.211178E-03   0.142253E+03
   0.102087E+03   0.305190E+01   0.854564E-05   0.273507E-03   0.218492E-02   0.799627E-03   0.121053E-03   0.246234E-02   0.426753E-03   0.211178E-03   0.142321E+03
   0.102087E+03   0.305190E+01   0.854564E-05   0.131891E-03   0.174326E-03   0.799627E-03   0.121053E-03   0.246234E-02   0.426753E-03   0.211178E-03   0.145497E+03
   0.102087E+03   0.305190E+01   0.854564E-05   0.131891E-03   0.174326E-03   0.545493E-03   0.121053E-03   0.225542E-02   0.426753E-03   0.211178E-03   0.146236E+03
   0.102087E+03   0.305190E+01   0.854564E-05   0.131891E-03   0.174326E-03   0.545493E-03   0.121053E-03   0.225542E-02   0.426753E-03   0.910761E-03   0.145130E+03
   0.102087E+03   0.263420E+01   0.421995E-03   0.131891E-03   0.174326E-03   0.545493E-03   0.121053E-03   0.397860E-02   0.426753E-03   0.852594E-03   0.143086E+03
   0.101390E+03   0.295598E+01   0.421995E-03   0.131891E-03   0.174326E-03   0.545493E-03   0.121053E-03   0.397860E-02   0.426753E-03   0.852594E-03   0.143900E+03
   0.100179E+03   0.295598E+01   0.421995E-03   0.131891E-03   0.390683E-03   0.545493E-03   0.121053E-03   0.663944E-03   0.426753E-03   0.852594E-03   0.146264E+03
   0.100179E+03  -0.747616E+00   0.421995E-03   0.131891E-03   0.390683E-03   0.545493E-03   0.121053E-03   0.663944E-03   0.426753E-03   0.852594E-03   0.145664E+03
   0.100179E+03  -0.747616E+00   0.421995E-03   0.131891E-03   0.390683E-03   0.545493E-03   0.121053E-03   0.553504E-03   0.111440E-02   0.852594E-03   0.144842E+03
   0.100179E+03   0.139414E+01   0.421995E-03   0.131891E-03   0.180607E-03   0.545493E-03   0.133732E-02   0.149145E-02   0.102784E-02   0.852594E-03   0.142164E+03
   0.100179E+03  -0.927034E+00   0.421995E-03   0.131891E-03   0.180607E-03   0.545493E-03   0.133732E-02   0.149145E-02   0.263677E-03   0.184230E-02   0.141470E+03
   0.100179E+03   0.309648E+01   0.421995E-03   0.131891E-03   0.215517E-03   0.260179E-03   0.160076E-03   0.232285E-02   0.347388E-03   0.439287E-03   0.145198E+03
   0.100179E+03   0.309648E+01   0.421995E-03   0.131891E-03   0.215517E-03   0.260179E-03   0.160076E-03   0.391356E-02   0.364307E-03   0.439287E-03   0.143696E+03
   0.100179E+03   0.210949E+00   0.421995E-03   0.131891E-03   0.215517E-03   0.260179E-03   0.160076E-03   0.120701E-02   0.364307E-03   0.439287E-03   0.146516E+03
   0.100179E+03   0.210949E+00   0.421995E-03   0.146154E-03   0.215517E-03   0.260179E-03   0.106395E-02   0.120701E-02   0.364307E-03   0.439287E-03   0.145288E+03
