a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.102329E+03   0.764387E+01  -0.488810E+01  -0.268453E+01   0.211748E-02   0.247602E-03   0.816533E-03   0.210950E-02   0.338241E-02   0.136175E-02   0.131315E-03   0.129715E-02   0.130722E+03
   0.102155E+03  -0.731508E+00  -0.166413E+02   0.698183E+01   0.305957E-02   0.247602E-03   0.816533E-03   0.224007E-02   0.197749E-02   0.136175E-02   0.131315E-03   0.238606E-02   0.129432E+03
   0.102155E+03  -0.133566E+01  -0.166413E+02  -0.619955E+01   0.305957E-02   0.247602E-03   0.816533E-03   0.224007E-02   0.687269E-03   0.462299E-03   0.131315E-03   0.238606E-02   0.134160E+03
   0.102155E+03  -0.133566E+01  -0.226675E+02  -0.172910E+02   0.122719E-02   0.225458E-03   0.816533E-03   0.233977E-02   0.687269E-03   0.462299E-03   0.131315E-03   0.256660E-02   0.135953E+03
   0.102155E+03  -0.303197E+01   0.342374E+01  -0.842080E+01   0.868286E-03   0.225458E-03   0.301668E-03   0.169691E-02   0.687269E-03   0.462299E-03   0.131315E-03   0.256660E-02   0.140863E+03
   0.102155E+03  -0.303197E+01   0.103578E+02  -0.181286E+02   0.868286E-03   0.225458E-03   0.301668E-03   0.502147E-03   0.687269E-03   0.462299E-03   0.492499E-03   0.168613E-02   0.141098E+03
   0.102155E+03   0.545790E+01   0.402624E+01   0.225748E+01   0.868286E-03   0.225458E-03   0.301668E-03   0.502147E-03   0.687269E-03   0.462299E-03   0.492499E-03   0.168613E-02   0.143623E+03
   0.102155E+03   0.545790E+01  -0.398154E+00  -0.242505E+01   0.868286E-03   0.225458E-03   0.301668E-03   0.502147E-03   0.687269E-03   0.550701E-03   0.492499E-03   0.168613E-02   0.142308E+03
   0.102155E+03   0.216415E+01   0.124582E+02   0.391616E+00   0.868286E-03   0.225458E-03   0.752471E-04   0.502147E-03   0.515922E-04   0.550701E-03   0.492499E-03   0.168613E-02   0.143611E+03
   0.102155E+03  -0.264997E+01   0.759581E+01  -0.821054E+01   0.868286E-03   0.225458E-03   0.752471E-04   0.502147E-03   0.275827E-03   0.550701E-03   0.492499E-03   0.683041E-03   0.145702E+03
   0.102443E+03   0.240134E+01   0.271449E+01  -0.820802E+01   0.296711E-03   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.550701E-03   0.492499E-03   0.683041E-03   0.146780E+03
   0.102443E+03   0.297286E+01   0.112313E+02   0.346479E+01   0.296711E-03   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.851139E-04   0.492499E-03   0.683041E-03   0.147427E+03
   0.102443E+03   0.297286E+01   0.112313E+02   0.346479E+01   0.235872E-04   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.851139E-04   0.492499E-03   0.683041E-03   0.147727E+03
   0.102443E+03   0.297286E+01   0.112313E+02   0.670929E+01   0.235872E-04   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.851139E-04   0.492499E-03   0.683041E-03   0.147710E+03
   0.102443E+03   0.297286E+01   0.137658E+02   0.621125E+01   0.235872E-04   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.851139E-04   0.943075E-04   0.683041E-03   0.147334E+03
   0.102443E+03   0.680599E+01   0.465918E+01  -0.149789E+01   0.228480E-03   0.225458E-03   0.473563E-03   0.233439E-03   0.275827E-03   0.851139E-04   0.616062E-03   0.683041E-03   0.145004E+03
   0.102443E+03   0.680599E+01   0.221798E+01   0.610204E+00   0.228480E-03   0.225458E-03   0.473563E-03   0.233439E-03   0.354696E-03   0.851139E-04   0.616062E-03   0.683041E-03   0.144618E+03
   0.102443E+03   0.529151E+01   0.221798E+01   0.118054E+02   0.445007E-03   0.225458E-03   0.473563E-03   0.233439E-03   0.354696E-03   0.851139E-04   0.635999E-03   0.576836E-04   0.146687E+03
   0.102450E+03   0.405227E+01   0.221798E+01   0.766355E+01   0.445007E-03   0.225458E-03   0.473563E-03   0.612352E-03   0.354696E-03   0.113949E-03   0.635999E-03   0.576836E-04   0.146372E+03
   0.102450E+03   0.506417E+01   0.344477E+01   0.247024E+01   0.445007E-03   0.225458E-03   0.473563E-03   0.612352E-03   0.354696E-03   0.225666E-02   0.635999E-03   0.576836E-04   0.143305E+03
   0.102450E+03   0.432558E+01   0.344477E+01  -0.622092E+01   0.445007E-03   0.225458E-03   0.473563E-03   0.612352E-03   0.354696E-03   0.434573E-03   0.635999E-03   0.576836E-04   0.144829E+03
   0.102450E+03   0.432558E+01  -0.100109E-02  -0.870799E+01   0.902336E-04   0.225458E-03   0.284245E-02   0.612352E-03   0.354696E-03   0.434573E-03   0.635999E-03   0.576836E-04   0.141055E+03
   0.102450E+03   0.824736E-01  -0.288902E+01  -0.585672E+00   0.902336E-04   0.275702E-03   0.387077E-02   0.781370E-03   0.354696E-03   0.160606E-03   0.221016E-03   0.576836E-04   0.142743E+03
   0.101122E+03   0.824736E-01  -0.168370E+01   0.329509E+01   0.925625E-03   0.275702E-03   0.148313E-02   0.781370E-03   0.354696E-03   0.671810E-03   0.221016E-03   0.576836E-04   0.144478E+03
   0.101547E+03   0.182181E+01  -0.168370E+01   0.329509E+01   0.925625E-03   0.275702E-03   0.141548E-03   0.781370E-03   0.354696E-03   0.671810E-03   0.898239E-03   0.576836E-04   0.145512E+03
   0.101547E+03   0.182181E+01   0.401780E+01   0.655947E+01   0.103973E-04   0.275702E-03   0.141548E-03   0.100934E-02   0.354696E-03   0.671810E-03   0.898239E-03   0.134823E-02   0.144556E+03
   0.102301E+03   0.439151E+01   0.401780E+01   0.372578E+01   0.103973E-04   0.698483E-03   0.948274E-03   0.100934E-02   0.653312E-03   0.671810E-03   0.451530E-03   0.211467E-02   0.141423E+03
   0.102301E+03   0.439151E+01   0.783300E+01   0.372578E+01   0.103973E-04   0.698483E-03   0.948274E-03   0.100934E-02   0.653312E-03   0.671810E-03   0.454850E-03   0.211467E-02   0.141607E+03
   0.102301E+03   0.926069E+01   0.956899E+01   0.862512E+01   0.226614E-03   0.544026E-02   0.948274E-03   0.100934E-02   0.653312E-03   0.671810E-03   0.885942E-03   0.211467E-02   0.134898E+03
   0.102301E+03   0.973064E+01   0.139696E+02   0.862512E+01   0.226614E-03   0.321371E-02   0.948274E-03   0.125926E-03   0.130385E-02   0.671810E-03   0.885942E-03   0.211467E-02   0.135955E+03
   0.102926E+03   0.337837E+01   0.774080E+01  -0.565947E+00   0.226614E-03   0.150547E-02   0.948274E-03   0.879630E-03   0.918426E-03   0.657962E-04   0.268794E-02   0.211467E-02   0.135587E+03
   0.102926E+03   0.337837E+01   0.111726E+02   0.156842E+02   0.226614E-03   0.150547E-02   0.948274E-03   0.879630E-03   0.918426E-03   0.657962E-04   0.246959E-02   0.190352E-02   0.136494E+03
   0.102926E+03   0.125359E+02   0.111726E+02   0.264023E+02   0.226614E-03   0.135844E-02   0.948274E-03   0.102423E-02   0.602680E-03   0.657962E-04   0.290074E-02   0.258773E-02   0.134914E+03
   0.102926E+03   0.145384E+02   0.153218E+02   0.324327E+02   0.226614E-03   0.135844E-02   0.948274E-03   0.102423E-02   0.602680E-03   0.657962E-04   0.450144E-03   0.258773E-02   0.135522E+03
   0.102926E+03   0.145384E+02   0.153218E+02   0.124077E+02   0.226614E-03   0.135844E-02   0.612421E-03   0.102423E-02   0.602680E-03   0.657962E-04   0.390994E-03   0.274625E-02   0.138282E+03
   0.102926E+03   0.991498E+01   0.163479E+02   0.217732E+02   0.226614E-03   0.135844E-02   0.612421E-03   0.102423E-02   0.602680E-03   0.657962E-04   0.390994E-03   0.240154E-02   0.140203E+03
   0.102926E+03   0.991498E+01   0.163479E+02   0.177705E+02   0.226614E-03   0.135844E-02   0.612421E-03   0.102423E-02   0.260563E-02   0.657962E-04   0.390994E-03   0.141161E-02   0.139455E+03
   0.102926E+03   0.740109E+01   0.163479E+02   0.136675E+02   0.226614E-03   0.522732E-03   0.612421E-03   0.180643E-03   0.260563E-02   0.657962E-04   0.390994E-03   0.141161E-02   0.142546E+03
   0.102926E+03   0.801264E+01   0.198344E+02   0.581598E+01   0.226614E-03   0.522732E-03   0.612421E-03   0.180643E-03   0.260563E-02   0.657962E-04   0.208800E-03   0.141161E-02   0.140520E+03
   0.104263E+03   0.703271E+01   0.198344E+02   0.168277E+02   0.226614E-03   0.522732E-03   0.612421E-03   0.180643E-03   0.153568E-02   0.657962E-04   0.208800E-03   0.780777E-02   0.138693E+03
   0.103974E+03   0.703271E+01   0.198344E+02   0.168277E+02   0.226614E-03   0.522732E-03   0.612421E-03   0.180643E-03   0.153568E-02   0.657962E-04   0.589435E-03   0.158216E-02   0.142232E+03
   0.103974E+03   0.703271E+01   0.220351E+02   0.129292E+02   0.226614E-03   0.240311E-03   0.612421E-03   0.376973E-03   0.153568E-02   0.223458E-04   0.589435E-03   0.118804E-02   0.142763E+03
   0.103974E+03   0.574061E+01   0.189457E+02   0.204000E+01   0.226614E-03   0.240311E-03   0.612421E-03   0.161284E-02   0.149107E-02   0.223458E-04   0.589435E-03   0.118804E-02   0.140341E+03
   0.104003E+03   0.790936E+01   0.214795E+02   0.100636E+02   0.452818E-03   0.240311E-03   0.612421E-03   0.161284E-02   0.253842E-02   0.526382E-03   0.589435E-03   0.118804E-02   0.138939E+03
   0.104003E+03   0.790936E+01   0.190775E+02   0.121538E+02   0.452818E-03   0.240311E-03   0.612421E-03   0.161284E-02   0.157366E-02   0.118974E-02   0.119856E-02   0.118804E-02   0.137474E+03
   0.103951E+03   0.110274E+02   0.232118E+02   0.204379E+02   0.452818E-03   0.240311E-03   0.612421E-03   0.988918E-03   0.115866E-02   0.118974E-02   0.119856E-02   0.118804E-02   0.138922E+03
   0.103951E+03   0.110274E+02   0.232118E+02   0.797807E+01   0.452818E-03   0.240311E-03   0.612421E-03   0.988918E-03   0.115866E-02   0.118974E-02   0.196433E-03   0.126600E-02   0.139066E+03
   0.103951E+03   0.110274E+02   0.232118E+02   0.797807E+01   0.452818E-03   0.265774E-03   0.612421E-03   0.988918E-03   0.112189E-02   0.107958E-02   0.196433E-03   0.126600E-02   0.139286E+03
   0.103951E+03   0.389350E+01   0.243835E+02   0.797807E+01   0.452818E-03   0.265774E-03   0.612421E-03   0.988918E-03   0.124454E-02   0.107958E-02   0.196433E-03   0.126600E-02   0.140033E+03
   0.102507E+03   0.330159E+01   0.250477E+02   0.110983E+02   0.452818E-03   0.265774E-03   0.612421E-03   0.988918E-03   0.185447E-02   0.116298E-02   0.752697E-03   0.126600E-02   0.136863E+03
   0.102241E+03   0.710622E+01   0.182384E+02   0.110983E+02   0.452818E-03   0.265774E-03   0.612421E-03   0.988918E-03   0.185447E-02   0.116298E-02   0.137856E-03   0.224545E-02   0.139155E+03
   0.102241E+03   0.710622E+01   0.134614E+02   0.865111E+01   0.452818E-03   0.178896E-03   0.612421E-03   0.988918E-03   0.666199E-03   0.116298E-02   0.137856E-03   0.106602E-02   0.143025E+03
   0.102241E+03   0.710622E+01   0.134614E+02   0.104500E+02   0.452818E-03   0.135608E-03   0.235759E-04   0.118050E-02   0.666199E-03   0.116298E-02   0.137856E-03   0.168704E-02   0.143065E+03
   0.102241E+03   0.710622E+01   0.182803E+02   0.103574E+02   0.722435E-03   0.135608E-03   0.235759E-04   0.153351E-02   0.666199E-03   0.116298E-02   0.137856E-03   0.168704E-02   0.140634E+03
   0.102241E+03   0.293998E+01   0.170976E+02  -0.110433E+01   0.722435E-03   0.135608E-03   0.235759E-04   0.153351E-02   0.169775E-02   0.116298E-02   0.896691E-03   0.751973E-03   0.139517E+03
   0.102241E+03   0.293998E+01  -0.368526E+01   0.387380E+00   0.722435E-03   0.135608E-03   0.870889E-03   0.153351E-02   0.169775E-02   0.116298E-02   0.896691E-03   0.751973E-03   0.138460E+03
   0.102241E+03   0.674298E+01  -0.939701E+01   0.181495E+02   0.722435E-03   0.135608E-03   0.870889E-03   0.153351E-02   0.176367E-02   0.116298E-02   0.171527E-02   0.751973E-03   0.134492E+03
   0.102241E+03   0.520916E+01   0.900561E+00   0.712475E+01   0.722435E-03   0.135608E-03   0.290339E-02   0.153351E-02   0.176367E-02   0.116298E-02   0.171527E-02   0.751973E-03   0.134542E+03
   0.102241E+03   0.520916E+01   0.846159E+01   0.135986E+02   0.722435E-03   0.135608E-03   0.290339E-02   0.153351E-02   0.842650E-06   0.116298E-02   0.171527E-02   0.751973E-03   0.137312E+03
   0.101585E+03   0.534468E+01  -0.514753E+01   0.150127E+02   0.722435E-03   0.135608E-03   0.117290E-02   0.292246E-02   0.120526E-03   0.116298E-02   0.171527E-02   0.954009E-03   0.137099E+03
   0.101585E+03   0.257770E+01   0.661026E+01  -0.255891E+01   0.722435E-03   0.135608E-03   0.117290E-02   0.240741E-02   0.120526E-03   0.116298E-02   0.171527E-02   0.954009E-03   0.138272E+03
   0.101720E+03   0.257770E+01  -0.198115E+01  -0.115145E+02   0.722435E-03   0.135608E-03   0.126877E-02   0.240741E-02   0.120526E-03   0.116298E-02   0.137597E-02   0.954009E-03   0.138660E+03
   0.102313E+03  -0.924622E+00  -0.331076E+01  -0.217434E+02   0.666759E-03   0.135608E-03   0.126877E-02   0.780820E-03   0.809496E-04   0.116298E-02   0.137597E-02   0.954009E-03   0.141250E+03
   0.102313E+03  -0.488012E+01  -0.962724E+01  -0.217434E+02   0.666759E-03   0.135608E-03   0.506297E-03   0.780820E-03   0.809496E-04   0.249630E-03   0.137597E-02   0.121633E-02   0.142660E+03
   0.102313E+03  -0.640256E+01   0.359407E+01  -0.217434E+02   0.666759E-03   0.135608E-03   0.506297E-03   0.780820E-03   0.809496E-04   0.425080E-03   0.137597E-02   0.137197E-02   0.141778E+03
   0.102313E+03  -0.640256E+01  -0.113556E+02  -0.223336E+02   0.666759E-03   0.135608E-03   0.506297E-03   0.595034E-03   0.809496E-04   0.425080E-03   0.184391E-02   0.531242E-02   0.138966E+03
   0.102313E+03  -0.640256E+01  -0.123278E+02  -0.223336E+02   0.666759E-03   0.352311E-04   0.506297E-03   0.595034E-03   0.809496E-04   0.232436E-02   0.184391E-02   0.433523E-02   0.136779E+03
   0.102313E+03  -0.411635E+01  -0.913253E+01  -0.223336E+02   0.400803E-03   0.352311E-04   0.506297E-03   0.595034E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.433523E-02   0.140527E+03
   0.102492E+03  -0.411635E+01  -0.913253E+01  -0.223336E+02   0.400803E-03   0.112660E-03   0.660125E-04   0.595034E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.522275E-02   0.140616E+03
   0.102492E+03  -0.411635E+01  -0.667635E+01  -0.306044E+02   0.400803E-03   0.112660E-03   0.660125E-04   0.595034E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.522275E-02   0.139347E+03
   0.102492E+03  -0.165292E+01  -0.437214E+01  -0.193079E+02   0.400803E-03   0.112660E-03   0.660125E-04   0.271179E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.275525E-03   0.146808E+03
   0.102492E+03  -0.165292E+01  -0.582650E-01  -0.193079E+02   0.336810E-03   0.112660E-03   0.660125E-04   0.271179E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.212297E-04   0.146915E+03
   0.102492E+03   0.127824E+01  -0.780432E+01  -0.193079E+02   0.368049E-03   0.112660E-03   0.417710E-03   0.271179E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.212297E-04   0.145570E+03
   0.102492E+03  -0.759591E+00   0.193601E+01  -0.601924E+01   0.368049E-03   0.112660E-03   0.364370E-03   0.271179E-03   0.809496E-04   0.232436E-02   0.103643E-03   0.212297E-04   0.145977E+03
   0.101400E+03  -0.759591E+00   0.283187E+01  -0.503987E+01   0.368049E-03   0.112660E-03   0.364370E-03   0.271179E-03   0.809496E-04   0.625310E-03   0.103643E-03   0.212297E-04   0.149533E+03
   0.101400E+03  -0.759591E+00   0.283187E+01  -0.551336E+01   0.368049E-03   0.112660E-03   0.308905E-03   0.271179E-03   0.809496E-04   0.625310E-03   0.164692E-04   0.212297E-04   0.149664E+03
   0.101357E+03  -0.759591E+00  -0.375106E+01  -0.885485E+01   0.368049E-03   0.112660E-03   0.308905E-03   0.271179E-03   0.809496E-04   0.625310E-03   0.164692E-04   0.632424E-03   0.149171E+03
   0.101357E+03   0.279193E+01  -0.375106E+01  -0.885485E+01   0.235425E-02   0.112660E-03   0.308905E-03   0.271179E-03   0.809496E-04   0.525906E-03   0.164692E-04   0.632424E-03   0.144729E+03
   0.101357E+03   0.279193E+01  -0.189118E+01   0.231528E+01   0.858728E-03   0.161830E-03   0.308905E-03   0.271179E-03   0.809496E-04   0.525906E-03   0.164692E-04   0.632424E-03   0.148110E+03
   0.101357E+03   0.279193E+01  -0.189118E+01  -0.509745E+01   0.551909E-02   0.161830E-03   0.308905E-03   0.271179E-03   0.809496E-04   0.559037E-03   0.164692E-04   0.632424E-03   0.142936E+03
   0.101357E+03   0.279193E+01  -0.189118E+01  -0.125400E+02   0.551909E-02   0.161830E-03   0.743823E-03   0.613381E-03   0.809496E-04   0.179155E-02   0.164692E-04   0.601608E-03   0.138592E+03
   0.101357E+03   0.123770E+01  -0.874029E+01  -0.125400E+02   0.689341E-02   0.161830E-03   0.672260E-03   0.613381E-03   0.809496E-04   0.179155E-02   0.164692E-04   0.601608E-03   0.138661E+03
   0.101472E+03   0.203523E+01  -0.255799E+01   0.959030E+01   0.271175E-02   0.246064E-03   0.672260E-03   0.613381E-03   0.809496E-04   0.465125E-03   0.164692E-04   0.601608E-03   0.143393E+03
   0.101472E+03   0.203523E+01  -0.255799E+01  -0.105262E+02   0.174858E-03   0.246064E-03   0.672260E-03   0.613381E-03   0.809496E-04   0.465125E-03   0.164692E-04   0.601608E-03   0.147182E+03
   0.101472E+03   0.203523E+01  -0.255799E+01  -0.141742E+02   0.174858E-03   0.246064E-03   0.672260E-03   0.545796E-03   0.809496E-04   0.465125E-03   0.164692E-04   0.601608E-03   0.146450E+03
   0.101544E+03   0.203523E+01  -0.873368E+00   0.768363E+01   0.174858E-03   0.246064E-03   0.672260E-03   0.310636E-03   0.809496E-04   0.465125E-03   0.164692E-04   0.601608E-03   0.148493E+03
   0.101544E+03   0.203523E+01   0.224602E+01   0.768363E+01   0.174858E-03   0.246064E-03   0.672260E-03   0.310636E-03   0.809496E-04   0.465125E-03   0.164692E-04   0.601608E-03   0.148681E+03
   0.101544E+03   0.239516E+01   0.363162E+01  -0.208245E+01   0.174858E-03   0.554885E-03   0.672260E-03   0.310636E-03   0.809496E-04   0.955266E-05   0.164692E-04   0.601608E-03   0.148294E+03
   0.101544E+03   0.239516E+01   0.424457E+00  -0.845648E+00   0.174858E-03   0.554885E-03   0.155463E-03   0.310636E-03   0.809496E-04   0.955266E-05   0.164692E-04   0.601608E-03   0.149311E+03
   0.101544E+03   0.239516E+01   0.424457E+00   0.523159E+01   0.174858E-03   0.264136E-03   0.155463E-03   0.310636E-03   0.809496E-04   0.955266E-05   0.164692E-04   0.475947E-03   0.150150E+03
   0.101544E+03   0.384616E+01  -0.515215E+00  -0.474502E+01   0.174858E-03   0.264136E-03   0.155463E-03   0.310636E-03   0.183043E-03   0.642761E-04   0.164692E-04   0.475947E-03   0.148396E+03
   0.101544E+03   0.384616E+01  -0.515215E+00   0.300534E+01   0.174858E-03   0.264136E-03   0.179853E-03   0.310636E-03   0.183043E-03   0.642761E-04   0.164692E-04   0.475947E-03   0.149571E+03
   0.101544E+03   0.149848E+01   0.323170E+01   0.300534E+01   0.174858E-03   0.264136E-03   0.179853E-03   0.310636E-03   0.183043E-03   0.642761E-04   0.367291E-03   0.475947E-03   0.149930E+03
   0.101544E+03   0.508735E+01   0.323170E+01   0.970409E+01   0.174858E-03   0.460976E-03   0.179853E-03   0.310636E-03   0.183043E-03   0.642761E-04   0.367291E-03   0.475947E-03   0.149222E+03
   0.101544E+03   0.330400E+01   0.378339E+01   0.441298E+01   0.174858E-03   0.460976E-03   0.179853E-03   0.310636E-03   0.183043E-03   0.458782E-03   0.367291E-03   0.475947E-03   0.149198E+03
   0.101544E+03   0.330400E+01   0.378339E+01   0.441298E+01   0.174858E-03   0.460976E-03   0.179853E-03   0.381368E-03   0.183043E-03   0.458782E-03   0.367291E-03   0.475947E-03   0.149091E+03
   0.101544E+03   0.330400E+01   0.664640E+01   0.747316E+01   0.432152E-03   0.460976E-03   0.168146E-03   0.381368E-03   0.183043E-03   0.458782E-03   0.636455E-03   0.475947E-03   0.147508E+03
   0.101544E+03   0.330400E+01   0.664640E+01   0.117358E+01   0.432152E-03   0.460976E-03   0.168146E-03   0.471525E-03   0.183043E-03   0.458782E-03   0.636455E-03   0.475947E-03   0.147471E+03
   0.101544E+03   0.330400E+01   0.662226E+01  -0.355111E+01   0.432152E-03   0.460976E-03   0.168146E-03   0.471525E-03   0.183043E-03   0.196896E-02   0.636455E-03   0.475947E-03   0.144447E+03
   0.101544E+03   0.330400E+01   0.662226E+01   0.833838E+01   0.432152E-03   0.460976E-03   0.168146E-03   0.701603E-03   0.183043E-03   0.230754E-02   0.636455E-03   0.475947E-03   0.143718E+03
   0.101544E+03  -0.395072E+01   0.662226E+01  -0.963501E+01   0.432152E-03   0.136918E-03   0.168146E-03   0.701603E-03   0.183043E-03   0.788038E-03   0.636455E-03   0.475947E-03   0.145283E+03
   0.101544E+03  -0.395072E+01   0.770366E+00  -0.963501E+01   0.432152E-03   0.136918E-03   0.168146E-03   0.701603E-03   0.183043E-03   0.788038E-03   0.636455E-03   0.475947E-03   0.146329E+03
   0.101544E+03   0.734233E+00   0.286001E+01  -0.963501E+01   0.432152E-03   0.239978E-03   0.168146E-03   0.701603E-03   0.183043E-03   0.788038E-03   0.554867E-03   0.475947E-03   0.147310E+03
   0.101544E+03   0.579782E+00  -0.391063E+01  -0.142634E+02   0.432152E-03   0.239978E-03   0.168146E-03   0.701603E-03   0.183043E-03   0.788038E-03   0.554867E-03   0.475947E-03   0.147292E+03
   0.101772E+03  -0.148187E+01  -0.193266E+01  -0.110878E+02   0.432152E-03   0.239978E-03   0.168146E-03   0.299450E-03   0.183043E-03   0.294514E-03   0.151866E-03   0.475947E-03   0.149170E+03
   0.101772E+03  -0.148187E+01  -0.193266E+01  -0.110878E+02   0.432152E-03   0.239978E-03   0.168146E-03   0.299450E-03   0.183043E-03   0.294514E-03   0.662216E-03   0.256674E-03   0.148715E+03
   0.100864E+03  -0.148187E+01  -0.193266E+01  -0.860392E+01   0.432152E-03   0.550816E-03   0.168146E-03   0.482328E-03   0.130200E-02   0.294514E-03   0.662216E-03   0.256674E-03   0.145801E+03
   0.100864E+03  -0.105776E+01  -0.193266E+01  -0.860392E+01   0.432152E-03   0.550816E-03   0.168146E-03   0.482328E-03   0.335929E-02   0.340247E-03   0.662216E-03   0.256674E-03   0.143373E+03
   0.100644E+03  -0.369675E+01   0.353027E+01   0.961123E+01   0.432152E-03   0.550816E-03   0.168146E-03   0.482328E-03   0.135734E-02   0.340247E-03   0.662216E-03   0.256674E-03   0.140438E+03
   0.100644E+03   0.211582E+01   0.353027E+01   0.500108E+01   0.432152E-03   0.550816E-03   0.168146E-03   0.482328E-03   0.176320E-03   0.340247E-03   0.662216E-03   0.256674E-03   0.147440E+03
   0.100644E+03   0.211582E+01   0.353027E+01   0.500108E+01   0.383466E-03   0.550816E-03   0.168146E-03   0.482328E-03   0.176320E-03   0.340247E-03   0.662216E-03   0.256674E-03   0.147534E+03
   0.100644E+03   0.211582E+01   0.353027E+01  -0.312977E+01   0.383466E-03   0.126041E-02   0.168146E-03   0.482328E-03   0.176320E-03   0.340247E-03   0.662216E-03   0.256674E-03   0.145950E+03
   0.100644E+03   0.211582E+01  -0.647236E+01  -0.318590E+00   0.383466E-03   0.126041E-02   0.168146E-03   0.482328E-03   0.176320E-03   0.132175E-02   0.662216E-03   0.256674E-03   0.144788E+03
   0.100644E+03   0.249184E+01  -0.647236E+01  -0.318590E+00   0.383466E-03   0.126041E-02   0.168146E-03   0.482328E-03   0.176320E-03   0.132175E-02   0.662216E-03   0.256674E-03   0.144793E+03
   0.100644E+03   0.249184E+01  -0.647236E+01  -0.318590E+00   0.111269E-02   0.126041E-02   0.168146E-03   0.482328E-03   0.176320E-03   0.132175E-02   0.662216E-03   0.292001E-03   0.143471E+03
   0.100644E+03   0.249184E+01  -0.647236E+01  -0.711362E+01   0.111269E-02   0.126041E-02   0.448776E-03   0.104777E-03   0.211077E-03   0.132175E-02   0.662216E-03   0.292001E-03   0.143544E+03
   0.100644E+03   0.395374E+00  -0.408846E+01  -0.711362E+01   0.127884E-02   0.571261E-03   0.112937E-02   0.104777E-03   0.211077E-03   0.132175E-02   0.662216E-03   0.292001E-03   0.142957E+03
   0.100777E+03   0.296826E+00  -0.408846E+01  -0.347421E+01   0.145277E-02   0.571261E-03   0.926394E-03   0.104777E-03   0.211077E-03   0.148038E-02   0.662216E-03   0.292001E-03   0.142953E+03
   0.100777E+03   0.241241E+01  -0.408846E+01   0.383090E+01   0.876151E-03   0.327324E-03   0.926394E-03   0.104777E-03   0.211077E-03   0.148038E-02   0.662216E-03   0.292001E-03   0.144570E+03
   0.100777E+03   0.560651E+01   0.543551E+01   0.386394E+01   0.876151E-03   0.327324E-03   0.926394E-03   0.104777E-03   0.211077E-03   0.148038E-02   0.662216E-03   0.292001E-03   0.142822E+03
   0.100831E+03   0.506982E+01   0.253838E+01   0.156283E+02   0.876151E-03   0.327324E-03   0.926394E-03   0.104777E-03   0.211077E-03   0.148038E-02   0.662216E-03   0.292001E-03   0.143546E+03
   0.103138E+03   0.767075E+01   0.641820E+01   0.890658E+01   0.876151E-03   0.327324E-03   0.926394E-03   0.104777E-03   0.211077E-03   0.791117E-03   0.662216E-03   0.292001E-03   0.142799E+03
   0.103138E+03   0.483590E+01   0.641820E+01  -0.594771E+00   0.621953E-03   0.576627E-03   0.926394E-03   0.266765E-03   0.211077E-03   0.791117E-03   0.662216E-03   0.292001E-03   0.142914E+03
   0.103064E+03  -0.118512E+01   0.641820E+01  -0.739196E+00   0.621953E-03   0.206075E-03   0.414479E-04   0.266765E-03   0.211077E-03   0.116329E-03   0.662216E-03   0.292001E-03   0.145690E+03
   0.103064E+03  -0.118512E+01   0.797334E+01  -0.103378E+02   0.403873E-04   0.206075E-03   0.414479E-04   0.817396E-03   0.211077E-03   0.116329E-03   0.662216E-03   0.292001E-03   0.145965E+03
   0.103064E+03   0.935373E+00   0.748792E+01   0.382600E+01   0.403873E-04   0.206075E-03   0.414479E-04   0.825004E-03   0.211077E-03   0.116329E-03   0.662216E-03   0.292001E-03   0.145363E+03
   0.101708E+03   0.539716E+01   0.230375E+01   0.528588E+01   0.403873E-04   0.206075E-03   0.414479E-04   0.100223E-02   0.710289E-04   0.116329E-03   0.662216E-03   0.814829E-04   0.147747E+03
   0.101708E+03   0.129491E+01   0.901658E+01  -0.927124E+01   0.403873E-04   0.206075E-03   0.414479E-04   0.100223E-02   0.710289E-04   0.116329E-03   0.662216E-03   0.868218E-03   0.145954E+03
   0.101708E+03   0.129491E+01  -0.520975E+01  -0.539174E+01   0.403873E-04   0.206075E-03   0.414479E-04   0.100223E-02   0.710289E-04   0.116329E-03   0.473455E-03   0.868218E-03   0.146396E+03
   0.101708E+03   0.129491E+01  -0.520975E+01  -0.773313E+01   0.403873E-04   0.206075E-03   0.414479E-04   0.100223E-02   0.710289E-04   0.116329E-03   0.473455E-03   0.868218E-03   0.146343E+03
   0.101474E+03  -0.283164E+01   0.823202E+01  -0.173118E+02   0.309649E-03   0.206075E-03   0.646421E-03   0.100223E-02   0.710289E-04   0.116329E-03   0.473455E-03   0.886805E-03   0.143641E+03
