"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 -0.533089527524236 -0.0737233334659803 0.420894913357643 -0.33736317327408 -0.0129953363255531 0.293836720181714 -0.279766371478416 0.0225313500696231
1 -0.523003412211577 -0.0897011462225716 0.426858950730542 -0.323409343922043 -0.0370276178422293 0.305011332477215 -0.264517124625829 -0.00749111822811904
1 -0.512917296898917 -0.105373769812862 0.432024913226715 -0.308757511339516 -0.0605592079770696 0.314244679089149 -0.247429237122878 -0.0370064651802036
1 -0.502831181586258 -0.120741204236852 0.436408191711778 -0.293463478533983 -0.0835138955748417 0.321540781894729 -0.228680876185542 -0.0657459181980939
1 -0.492745066273598 -0.135803449494541 0.44002417705135 -0.277581961874612 -0.10582048568061 0.326912925650137 -0.208454084530512 -0.0934587067620149
1 -0.482658950960939 -0.150560505585929 0.442888260111048 -0.261166591092252 -0.127412700900103 0.330383106928706 -0.186933503438558 -0.119913102308041
1 -0.472572835648279 -0.165012372511017 0.445015831756488 -0.244269909279435 -0.148229082760076 0.331981494002895 -0.164305167355378 -0.14489725941104
1 -0.46248672033562 -0.179159050269803 0.446422282853289 -0.226943372890374 -0.16821289306868 0.331745897670063 -0.140755368594974 -0.168219868977953
1 -0.45240060502296 -0.193000538862289 0.447123004267069 -0.209237351740968 -0.187312015275826 0.329721253022039 -0.116469590710618 -0.189710633948796
1 -0.442314489710301 -0.206536838288474 0.447133386863443 -0.191201129008793 -0.20547885583355 0.325959112158495 -0.0916315090984568 -0.20922057778568
1 -0.432228374397642 -0.219767948548358 0.44646882150803 -0.172882901233113 -0.222670245556379 0.320517147844116 -0.0664220573988179 -0.22662219581303
1 -0.422142259084982 -0.232693869641942 0.445144699066447 -0.154329778314869 -0.238847340981696 0.313458668109557 -0.0410185582602597 -0.241809459255122
1 -0.412056143772322 -0.245314601569225 0.443176410404312 -0.135587783516688 -0.253975525730108 0.304852141796218 -0.0155939170314322 -0.25469768159992
1 -0.401970028459663 -0.257630144330206 0.440579346387242 -0.116701853462879 -0.268024311865809 0.294770735044798 0.00968412305420339 -0.265223256701145
1 -0.391883913147004 -0.269640497924888 0.437368897880855 -0.0977158381394323 -0.280967241256948 0.28329185872766 0.0346536656357428 -0.273343277813371
1 -0.381797797834344 -0.281345662353268 0.433560455750767 -0.0786725008940198 -0.292781786935991 0.270496726824986 0.0591592873592329 -0.279035046537871
1 -0.371711682521685 -0.292745637615347 0.429169410862597 -0.0596135184359978 -0.303449254460089 0.256469925744734 0.083052606824044 -0.28229548043985
1 -0.361625567209025 -0.303840423711126 0.424211154081961 -0.0405794808364032 -0.312954683271447 0.241298994586392 0.106192797776165 -0.283140427880566
1 -0.351539451896366 -0.314630020640604 0.418701076274478 -0.0216098915279564 -0.321286748057682 0.22507401634853 0.128447047983358 -0.281603898390793
1 -0.341453336583706 -0.325114428403781 0.412654568305764 -0.00274316730506019 -0.328437660112195 0.20788722008015 0.149690965227136 -0.277737216694958
1 -0.331367221271047 -0.335293647000657 0.406087021041437 0.0159833616762015 -0.334403068694533 0.189832593975832 0.169808931846485 -0.27160810827818
1 -0.321281105958388 -0.345167676431233 0.399013825347114 0.0345334518980613 -0.339181962390757 0.171005509414686 0.188694409268297 -0.263299724171381
1 -0.311194990645728 -0.354736516695508 0.391450372088413 0.0528719464810699 -0.342776570473807 0.151502355943089 0.206250193959449 -0.252909612412497
1 -0.301108875333069 -0.364000167793482 0.383412052130952 0.0709647751840955 -0.345192264263866 0.131420187201229 0.22238862623547 -0.240548643424754
1 -0.291022760020409 -0.372958629725155 0.374914256340347 0.0887789544043242 -0.346437458488728 0.110856377793447 0.237031753360755 -0.226339896335873
1 -0.28093664470775 -0.381611902490527 0.365972375582216 0.106282587177259 -0.346523512644162 0.0899082911023735 0.250111448375251 -0.210417513044962
1 -0.27085052939509 -0.389959986089599 0.356601800722177 0.123444863176722 -0.345464632354277 0.0686729580468643 0.261569486082586 -0.192925526626763
1 -0.260764414082431 -0.39800288052237 0.346817922625846 0.140236058714852 -0.343277770731891 0.0472467667837352 0.271357577634557 -0.174016670445836
