a0_min_r_1     a0_flood_r_1   a1_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.121250E+03   0.301719E+02   0.906484E+00   0.270963E-04   0.134643E+02   0.115221E+02   0.132812E+02   0.195753E+02   0.479445E+02  -0.102709E+02   0.000000E+00   0.582154E+02  -0.116431E+03
   0.121250E+03   0.301719E+02   0.983817E+00   0.270963E-04   0.102752E+02   0.115221E+02   0.152987E+02   0.195753E+02   0.493374E+02  -0.886494E+01   0.000000E+00   0.582023E+02  -0.116405E+03
   0.121250E+03   0.305984E+02   0.983817E+00   0.270963E-04   0.770044E+01   0.858853E+01   0.152987E+02   0.108663E+02   0.488613E+02  -0.899006E+01   0.000000E+00   0.578514E+02  -0.115703E+03
   0.119984E+03   0.305984E+02   0.983817E+00   0.270963E-04   0.770044E+01   0.858853E+01   0.152987E+02   0.108663E+02   0.487858E+02  -0.899006E+01   0.000000E+00   0.577759E+02  -0.115552E+03
   0.119984E+03   0.305984E+02   0.176495E+01   0.270963E-04   0.770044E+01   0.858853E+01   0.152987E+02   0.108663E+02   0.491226E+02  -0.899006E+01   0.000000E+00   0.581127E+02  -0.116225E+03
   0.119651E+03   0.305984E+02   0.176495E+01   0.270963E-04   0.105649E+02   0.858853E+01   0.152987E+02   0.108663E+02   0.496955E+02  -0.849055E+01   0.000000E+00   0.581860E+02  -0.116372E+03
   0.119651E+03   0.305984E+02   0.176495E+01   0.270963E-04   0.105649E+02   0.858853E+01   0.152987E+02   0.108663E+02   0.496955E+02  -0.849055E+01   0.000000E+00   0.581860E+02  -0.116372E+03
   0.119651E+03   0.305984E+02   0.176495E+01   0.270963E-04   0.105649E+02   0.891434E+01   0.152987E+02   0.118272E+02   0.502910E+02  -0.789503E+01   0.000000E+00   0.581860E+02  -0.116372E+03
   0.119895E+03   0.305984E+02   0.176495E+01   0.270963E-04   0.883798E+01   0.941473E+01   0.152987E+02   0.128276E+02   0.506696E+02  -0.748573E+01   0.000000E+00   0.581553E+02  -0.116311E+03
   0.119895E+03   0.303940E+02   0.176495E+01   0.270963E-04   0.883798E+01   0.129863E+02   0.152987E+02   0.203654E+02   0.482511E+02  -0.994051E+01   0.000000E+00   0.581916E+02  -0.116383E+03
   0.119895E+03   0.299105E+02   0.176495E+01   0.270963E-04   0.883798E+01   0.127620E+02   0.182555E+02   0.153509E+02   0.488827E+02  -0.902234E+01   0.000000E+00   0.579050E+02  -0.115810E+03
   0.119492E+03   0.318937E+02   0.176495E+01   0.270963E-04   0.145347E+02   0.127620E+02   0.182555E+02   0.153509E+02   0.459028E+02  -0.110771E+02   0.000000E+00   0.569799E+02  -0.113960E+03
   0.119492E+03   0.310793E+02   0.176495E+01   0.270963E-04   0.125609E+02   0.127620E+02   0.182555E+02   0.153509E+02   0.482830E+02  -0.983296E+01   0.000000E+00   0.581160E+02  -0.116232E+03
   0.119492E+03   0.310793E+02   0.176495E+01   0.270963E-04   0.125609E+02   0.112545E+02   0.141907E+02   0.153509E+02   0.496733E+02  -0.844267E+01   0.000000E+00   0.581160E+02  -0.116232E+03
   0.119492E+03   0.310793E+02   0.176495E+01   0.270963E-04   0.125609E+02   0.120474E+02   0.141907E+02   0.123347E+02   0.490932E+02  -0.902280E+01   0.000000E+00   0.581160E+02  -0.116232E+03
   0.119492E+03   0.310793E+02   0.100990E+01   0.270963E-04   0.125609E+02   0.120474E+02   0.141907E+02   0.123347E+02   0.487986E+02  -0.902280E+01   0.000000E+00   0.578214E+02  -0.115643E+03
   0.119492E+03   0.310793E+02   0.224712E+01   0.270963E-04   0.125609E+02   0.120474E+02   0.165106E+02   0.123347E+02   0.481685E+02  -0.925085E+01   0.000000E+00   0.574194E+02  -0.114839E+03
   0.119492E+03   0.310793E+02   0.139873E+01   0.270963E-04   0.125609E+02   0.120474E+02   0.165106E+02   0.168481E+02   0.489339E+02  -0.925301E+01   0.000000E+00   0.581869E+02  -0.116374E+03
   0.119492E+03   0.310793E+02   0.139873E+01   0.270963E-04   0.125609E+02   0.754685E+01   0.159032E+02   0.168481E+02   0.489549E+02  -0.923199E+01   0.000000E+00   0.581869E+02  -0.116374E+03
   0.119492E+03   0.310793E+02   0.139873E+01   0.270963E-04   0.113920E+02   0.144862E+02   0.159032E+02   0.168481E+02   0.481114E+02  -0.100756E+02   0.000000E+00   0.581870E+02  -0.116374E+03
   0.120250E+03   0.310793E+02   0.139873E+01   0.270963E-04   0.111739E+02   0.138722E+02   0.156965E+02   0.149074E+02   0.485839E+02  -0.925608E+01   0.000000E+00   0.578400E+02  -0.115680E+03
   0.120250E+03   0.310793E+02   0.941905E+00   0.270963E-04   0.961700E+01   0.103425E+02   0.156965E+02   0.149074E+02   0.508705E+02  -0.735256E+01   0.000000E+00   0.582231E+02  -0.116446E+03
   0.120250E+03   0.310793E+02   0.941905E+00   0.270963E-04   0.103272E+02   0.103425E+02   0.156965E+02   0.149074E+02   0.508054E+02  -0.741770E+01   0.000000E+00   0.582231E+02  -0.116446E+03
   0.120250E+03   0.310793E+02   0.941905E+00   0.270963E-04   0.103272E+02   0.103425E+02   0.156965E+02   0.149074E+02   0.508054E+02  -0.741770E+01   0.000000E+00   0.582231E+02  -0.116446E+03
   0.120250E+03   0.310793E+02   0.941905E+00   0.270963E-04   0.103272E+02   0.103425E+02   0.156965E+02   0.149074E+02   0.508054E+02  -0.741770E+01   0.000000E+00   0.582231E+02  -0.116446E+03
   0.120250E+03   0.310793E+02   0.941905E+00   0.270963E-04   0.827258E+01   0.103425E+02   0.126641E+02   0.149074E+02   0.504729E+02  -0.775022E+01   0.000000E+00   0.582231E+02  -0.116446E+03
   0.120250E+03   0.310793E+02   0.493639E+00   0.557449E-04   0.827258E+01   0.103425E+02   0.126641E+02   0.107934E+02   0.491928E+02  -0.878078E+01   0.000000E+00   0.579736E+02  -0.115947E+03
   0.120250E+03   0.310793E+02   0.124718E+01   0.557449E-04   0.827258E+01   0.103425E+02   0.126641E+02   0.107934E+02   0.492303E+02  -0.878078E+01   0.000000E+00   0.580111E+02  -0.116022E+03
   0.120250E+03   0.310793E+02   0.124718E+01   0.557449E-04   0.827258E+01   0.103425E+02   0.126641E+02   0.107934E+02   0.492303E+02  -0.878078E+01   0.000000E+00   0.580111E+02  -0.116022E+03
   0.120250E+03   0.310793E+02   0.196426E+01   0.216311E-03   0.827258E+01   0.102492E+02   0.127608E+02   0.107934E+02   0.476596E+02  -0.874126E+01   0.000000E+00   0.564009E+02  -0.112802E+03
   0.120250E+03   0.310793E+02   0.107809E+00   0.216311E-03   0.110673E+02   0.102492E+02   0.127608E+02   0.120699E+02   0.490007E+02  -0.805957E+01   0.000000E+00   0.570603E+02  -0.114121E+03
   0.120309E+03   0.310793E+02   0.107809E+00   0.216311E-03   0.126822E+02   0.102492E+02   0.127608E+02   0.123462E+02   0.484734E+02  -0.867904E+01   0.000000E+00   0.571524E+02  -0.114305E+03
   0.120309E+03   0.310793E+02   0.107809E+00   0.216311E-03   0.126822E+02   0.777789E+01   0.114328E+02   0.123462E+02   0.474823E+02  -0.967017E+01   0.000000E+00   0.571525E+02  -0.114305E+03
   0.120063E+03   0.310793E+02   0.107969E+01   0.216311E-03   0.121483E+02   0.777789E+01   0.114328E+02   0.104181E+02   0.473992E+02  -0.104119E+02   0.000000E+00   0.578111E+02  -0.115622E+03
   0.120063E+03   0.311136E+02   0.107969E+01   0.216311E-03   0.121483E+02   0.777789E+01   0.114328E+02   0.104181E+02   0.473982E+02  -0.104119E+02   0.000000E+00   0.578101E+02  -0.115620E+03
   0.120063E+03   0.311136E+02   0.726796E+00   0.216311E-03   0.904808E+01   0.777789E+01   0.194480E+02   0.229040E+02   0.461213E+02  -0.115878E+02   0.000000E+00   0.577091E+02  -0.115418E+03
   0.120063E+03   0.311136E+02   0.102057E+01   0.216311E-03   0.904808E+01   0.777789E+01   0.194480E+02   0.229040E+02   0.462247E+02  -0.115878E+02   0.000000E+00   0.578125E+02  -0.115625E+03
   0.120063E+03   0.311136E+02   0.102057E+01   0.216311E-03   0.904808E+01   0.738804E+01   0.138827E+02   0.229040E+02   0.470252E+02  -0.107872E+02   0.000000E+00   0.578124E+02  -0.115625E+03
   0.120063E+03   0.311136E+02   0.102057E+01   0.216311E-03   0.904808E+01   0.865952E+01   0.138827E+02   0.229040E+02   0.477530E+02  -0.100595E+02   0.000000E+00   0.578125E+02  -0.115625E+03
   0.120063E+03   0.311136E+02   0.102057E+01   0.216311E-03   0.904808E+01   0.865952E+01   0.138827E+02   0.188280E+02   0.495425E+02  -0.826990E+01   0.000000E+00   0.578124E+02  -0.115625E+03
   0.118409E+03   0.311136E+02   0.102809E+01   0.216311E-03   0.904808E+01   0.865952E+01   0.138827E+02   0.202563E+02   0.466464E+02  -0.882536E+01   0.000000E+00   0.554718E+02  -0.110944E+03
   0.118409E+03   0.311602E+02   0.102809E+01   0.216311E-03   0.904808E+01   0.859008E+01   0.138827E+02   0.202563E+02   0.467714E+02  -0.884708E+01   0.000000E+00   0.556185E+02  -0.111237E+03
   0.118409E+03   0.311602E+02   0.102809E+01   0.216311E-03   0.904808E+01   0.859008E+01   0.146886E+02   0.184976E+02   0.474542E+02  -0.816427E+01   0.000000E+00   0.556185E+02  -0.111237E+03
   0.119831E+03   0.311602E+02   0.102809E+01   0.216311E-03   0.904808E+01   0.953953E+01   0.146886E+02   0.151334E+02   0.505309E+02  -0.725932E+01   0.000000E+00   0.577902E+02  -0.115580E+03
   0.119831E+03   0.311602E+02   0.145188E+01   0.216311E-03   0.904808E+01   0.953953E+01   0.138409E+02   0.151334E+02   0.504389E+02  -0.727522E+01   0.000000E+00   0.577141E+02  -0.115428E+03
   0.119831E+03   0.311602E+02   0.145188E+01   0.216311E-03   0.106595E+02   0.953953E+01   0.138409E+02   0.151334E+02   0.503491E+02  -0.736502E+01   0.000000E+00   0.577141E+02  -0.115428E+03
   0.119610E+03   0.311602E+02   0.107466E+01   0.216311E-03   0.106595E+02   0.109837E+02   0.179665E+02   0.151334E+02   0.495364E+02  -0.817536E+01   0.000000E+00   0.577118E+02  -0.115424E+03
   0.119610E+03   0.311602E+02   0.107466E+01   0.216311E-03   0.106595E+02   0.104956E+02   0.179665E+02   0.151334E+02   0.496627E+02  -0.804910E+01   0.000000E+00   0.577118E+02  -0.115424E+03
   0.119507E+03   0.311602E+02   0.107466E+01   0.216311E-03   0.106595E+02   0.104956E+02   0.179665E+02   0.151334E+02   0.495949E+02  -0.804910E+01   0.000000E+00   0.576440E+02  -0.115288E+03
   0.119507E+03   0.311602E+02   0.107466E+01   0.216311E-03   0.887289E+01   0.101731E+02   0.179665E+02   0.183398E+02   0.490110E+02  -0.863297E+01   0.000000E+00   0.576440E+02  -0.115288E+03
   0.119507E+03   0.311602E+02   0.107466E+01   0.731176E-04   0.887289E+01   0.101731E+02   0.126016E+02   0.183398E+02   0.497316E+02  -0.825065E+01   0.000000E+00   0.579823E+02  -0.115965E+03
   0.119507E+03   0.311602E+02   0.314412E+01   0.731176E-04   0.120366E+02   0.101731E+02   0.126016E+02   0.183398E+02   0.452032E+02  -0.880636E+01   0.000000E+00   0.540096E+02  -0.108019E+03
   0.119343E+03   0.311602E+02   0.314412E+01   0.731176E-04   0.120366E+02   0.104755E+02   0.126016E+02   0.142546E+02   0.465442E+02  -0.813429E+01   0.000000E+00   0.546785E+02  -0.109357E+03
   0.119343E+03   0.311602E+02   0.314412E+01   0.439946E-03   0.120366E+02   0.104755E+02   0.126016E+02   0.142546E+02   0.465671E+02  -0.813429E+01   0.000000E+00   0.547014E+02  -0.109403E+03
   0.119343E+03   0.311602E+02   0.314412E+01   0.439946E-03   0.114328E+02   0.104755E+02   0.126016E+02   0.142546E+02   0.468240E+02  -0.787744E+01   0.000000E+00   0.547014E+02  -0.109403E+03
   0.116269E+03   0.336274E+02   0.314412E+01   0.439946E-03   0.114328E+02   0.104755E+02   0.126016E+02   0.142546E+02   0.480685E+02  -0.787744E+01   0.000000E+00   0.559459E+02  -0.111892E+03
   0.116269E+03   0.314630E+02   0.314412E+01   0.439946E-03   0.114328E+02   0.850478E+01   0.126016E+02   0.142546E+02   0.479079E+02  -0.796993E+01   0.000000E+00   0.558778E+02  -0.111756E+03
   0.116269E+03   0.314630E+02   0.314412E+01   0.439946E-03   0.114328E+02   0.906438E+01   0.126016E+02   0.142546E+02   0.480514E+02  -0.782640E+01   0.000000E+00   0.558778E+02  -0.111756E+03
   0.116269E+03   0.314630E+02   0.424500E+01   0.439946E-03   0.104527E+02   0.906438E+01   0.126016E+02   0.142546E+02   0.488315E+02  -0.753715E+01   0.000000E+00   0.563687E+02  -0.112737E+03
   0.116269E+03   0.320242E+02   0.424500E+01   0.439946E-03   0.104527E+02   0.906438E+01   0.126016E+02   0.143419E+02   0.485696E+02  -0.753594E+01   0.000000E+00   0.561055E+02  -0.112211E+03
   0.116269E+03   0.320242E+02   0.431252E+01   0.439946E-03   0.104527E+02   0.911406E+01   0.126016E+02   0.141508E+02   0.485050E+02  -0.753224E+01   0.000000E+00   0.560372E+02  -0.112074E+03
   0.114198E+03   0.320242E+02   0.431252E+01   0.439946E-03   0.104527E+02   0.116308E+02   0.126016E+02   0.120269E+02   0.469761E+02  -0.835870E+01   0.000000E+00   0.553348E+02  -0.110670E+03
   0.114198E+03   0.320242E+02   0.501040E+01   0.439946E-03   0.104527E+02   0.116308E+02   0.143533E+02   0.185481E+02   0.475723E+02  -0.852041E+01   0.000000E+00   0.560927E+02  -0.112185E+03
   0.114198E+03   0.320242E+02   0.428833E+01   0.439946E-03   0.811520E+01   0.116308E+02   0.143533E+02   0.185481E+02   0.465048E+02  -0.878800E+01   0.000000E+00   0.552928E+02  -0.110586E+03
   0.116040E+03   0.320242E+02   0.428833E+01   0.439946E-03   0.108833E+02   0.116308E+02   0.143533E+02   0.185481E+02   0.476073E+02  -0.862584E+01   0.000000E+00   0.562331E+02  -0.112466E+03
   0.116040E+03   0.320242E+02   0.435685E+01   0.450650E-03   0.108833E+02   0.102481E+02   0.143533E+02   0.158108E+02   0.485852E+02  -0.753298E+01   0.000000E+00   0.561182E+02  -0.112236E+03
   0.116040E+03   0.320242E+02   0.435685E+01   0.450650E-03   0.108833E+02   0.701400E+01   0.171351E+02   0.158108E+02   0.470252E+02  -0.909298E+01   0.000000E+00   0.561182E+02  -0.112236E+03
   0.116040E+03   0.320242E+02   0.435685E+01   0.450650E-03   0.108833E+02   0.701400E+01   0.171351E+02   0.158108E+02   0.470252E+02  -0.909298E+01   0.000000E+00   0.561182E+02  -0.112236E+03
   0.116040E+03   0.320242E+02   0.232518E+01   0.129957E-03   0.108833E+02   0.701400E+01   0.122329E+02   0.158108E+02   0.462620E+02  -0.905441E+01   0.000000E+00   0.553164E+02  -0.110633E+03
   0.116040E+03   0.320242E+02   0.232518E+01   0.129957E-03   0.116495E+02   0.701400E+01   0.122329E+02   0.158108E+02   0.459921E+02  -0.932426E+01   0.000000E+00   0.553164E+02  -0.110633E+03
   0.116040E+03   0.348683E+02   0.500937E+00   0.129957E-03   0.116495E+02   0.135150E+02   0.122329E+02   0.158108E+02   0.476316E+02  -0.954184E+01   0.000000E+00   0.571734E+02  -0.114347E+03
   0.117977E+03   0.348683E+02   0.500937E+00   0.129957E-03   0.117529E+02   0.135150E+02   0.122329E+02   0.158108E+02   0.475564E+02  -0.958538E+01   0.000000E+00   0.571418E+02  -0.114284E+03
   0.116356E+03   0.350034E+02   0.500937E+00   0.129957E-03   0.117529E+02   0.135150E+02   0.122329E+02   0.158108E+02   0.482286E+02  -0.958538E+01   0.000000E+00   0.578140E+02  -0.115628E+03
   0.118300E+03   0.350034E+02   0.500937E+00   0.129957E-03   0.117529E+02   0.941952E+01   0.122329E+02   0.158108E+02   0.479635E+02  -0.813494E+01   0.000000E+00   0.560984E+02  -0.112197E+03
   0.115821E+03   0.350034E+02   0.228470E+01   0.129957E-03   0.120122E+02   0.941952E+01   0.122329E+02   0.158108E+02   0.490442E+02  -0.825083E+01   0.000000E+00   0.572950E+02  -0.114590E+03
   0.115821E+03   0.350034E+02   0.228470E+01   0.129957E-03   0.120122E+02   0.708083E+01   0.169072E+02   0.158108E+02   0.479019E+02  -0.939310E+01   0.000000E+00   0.572950E+02  -0.114590E+03
   0.115821E+03   0.348849E+02   0.136158E+01   0.129957E-03   0.853618E+01   0.699742E+01   0.169072E+02   0.128063E+02   0.489128E+02  -0.910372E+01   0.000000E+00   0.580165E+02  -0.116033E+03
   0.115821E+03   0.348849E+02   0.136158E+01   0.129957E-03   0.110805E+02   0.944604E+01   0.169072E+02   0.151460E+02   0.502299E+02  -0.778669E+01   0.000000E+00   0.580166E+02  -0.116033E+03
   0.115821E+03   0.348849E+02   0.136158E+01   0.129957E-03   0.102607E+02   0.944604E+01   0.169072E+02   0.114992E+02   0.498237E+02  -0.819282E+01   0.000000E+00   0.580165E+02  -0.116033E+03
   0.115821E+03   0.348849E+02   0.149617E+01   0.197114E-04   0.102607E+02   0.925993E+01   0.169072E+02   0.116594E+02   0.500604E+02  -0.813053E+01   0.000000E+00   0.581909E+02  -0.116382E+03
   0.115821E+03   0.348849E+02   0.149617E+01   0.197114E-04   0.102607E+02   0.737057E+01   0.127444E+02   0.129331E+02   0.497437E+02  -0.844719E+01   0.000000E+00   0.581909E+02  -0.116382E+03
   0.115821E+03   0.348849E+02   0.149617E+01   0.197114E-04   0.102607E+02   0.737057E+01   0.127444E+02   0.129331E+02   0.497437E+02  -0.844719E+01   0.000000E+00   0.581909E+02  -0.116382E+03
   0.115821E+03   0.348849E+02   0.141655E+01   0.197114E-04   0.102607E+02   0.139223E+02   0.127444E+02   0.111845E+02   0.482317E+02  -0.994533E+01   0.000000E+00   0.581770E+02  -0.116354E+03
   0.115821E+03   0.346780E+02   0.204224E+01   0.197114E-04   0.102607E+02   0.139223E+02   0.127444E+02   0.111845E+02   0.481324E+02  -0.994533E+01   0.000000E+00   0.580777E+02  -0.116155E+03
   0.115821E+03   0.346780E+02   0.204224E+01   0.197114E-04   0.102607E+02   0.139223E+02   0.127444E+02   0.143763E+02   0.489357E+02  -0.914200E+01   0.000000E+00   0.580777E+02  -0.116155E+03
   0.115821E+03   0.346780E+02   0.132623E+01   0.197114E-04   0.102607E+02   0.139223E+02   0.127444E+02   0.143763E+02   0.488396E+02  -0.914200E+01   0.000000E+00   0.579816E+02  -0.115963E+03
   0.115821E+03   0.346780E+02   0.132623E+01   0.197114E-04   0.102607E+02   0.139567E+02   0.128700E+02   0.143763E+02   0.488456E+02  -0.913601E+01   0.000000E+00   0.579816E+02  -0.115963E+03
   0.115821E+03   0.346780E+02   0.132623E+01   0.197114E-04   0.120178E+02   0.153505E+02   0.128700E+02   0.125633E+02   0.470363E+02  -0.109453E+02   0.000000E+00   0.579816E+02  -0.115963E+03
   0.115821E+03   0.346780E+02   0.132623E+01   0.197114E-04   0.120178E+02   0.153505E+02   0.128700E+02   0.125633E+02   0.470363E+02  -0.109453E+02   0.000000E+00   0.579816E+02  -0.115963E+03
   0.115821E+03   0.340955E+02   0.132623E+01   0.916279E-04   0.884411E+01   0.780130E+01   0.128700E+02   0.142402E+02   0.491299E+02  -0.796921E+01   0.000000E+00   0.570991E+02  -0.114198E+03
   0.115821E+03   0.353653E+02   0.132623E+01   0.916279E-04   0.884411E+01   0.780130E+01   0.128700E+02   0.123427E+02   0.498535E+02  -0.826767E+01   0.000000E+00   0.581212E+02  -0.116242E+03
   0.115821E+03   0.353653E+02   0.132623E+01   0.916279E-04   0.884411E+01   0.780130E+01   0.128700E+02   0.161278E+02   0.499955E+02  -0.812560E+01   0.000000E+00   0.581211E+02  -0.116242E+03
   0.116341E+03   0.353653E+02   0.132623E+01   0.916279E-04   0.884411E+01   0.780130E+01   0.128700E+02   0.161278E+02   0.495406E+02  -0.812560E+01   0.000000E+00   0.576662E+02  -0.115332E+03
   0.116341E+03   0.353653E+02   0.152153E+01   0.916279E-04   0.884411E+01   0.780130E+01   0.128700E+02   0.122677E+02   0.490242E+02  -0.829175E+01   0.000000E+00   0.573159E+02  -0.114632E+03
   0.116341E+03   0.353653E+02   0.152153E+01   0.916279E-04   0.130404E+02   0.780130E+01   0.128700E+02   0.137352E+02   0.482390E+02  -0.907693E+01   0.000000E+00   0.573159E+02  -0.114632E+03
   0.116341E+03   0.353653E+02   0.141720E+01   0.916279E-04   0.689331E+01   0.780130E+01   0.114963E+02   0.137352E+02   0.477486E+02  -0.976718E+01   0.000000E+00   0.575158E+02  -0.115032E+03
   0.114732E+03   0.364845E+02   0.137257E+01   0.916279E-04   0.162642E+02   0.780130E+01   0.114963E+02   0.137352E+02   0.462778E+02  -0.118526E+02   0.000000E+00   0.581304E+02  -0.116261E+03
   0.114732E+03   0.354099E+02   0.137257E+01   0.916279E-04   0.131481E+02   0.780130E+01   0.102107E+02   0.137352E+02   0.469210E+02  -0.104650E+02   0.000000E+00   0.573860E+02  -0.114772E+03
   0.114732E+03   0.354099E+02   0.260057E+01   0.916279E-04   0.112496E+02   0.991004E+01   0.142761E+02   0.137352E+02   0.503400E+02  -0.753234E+01   0.000000E+00   0.578723E+02  -0.115745E+03
   0.113944E+03   0.354099E+02   0.260057E+01   0.916279E-04   0.112496E+02   0.991004E+01   0.142761E+02   0.137352E+02   0.503801E+02  -0.753234E+01   0.000000E+00   0.579124E+02  -0.115825E+03
   0.113944E+03   0.354099E+02   0.260057E+01   0.916279E-04   0.112496E+02   0.115905E+02   0.142761E+02   0.116210E+02   0.494019E+02  -0.851045E+01   0.000000E+00   0.579124E+02  -0.115825E+03
   0.113944E+03   0.354099E+02   0.260057E+01   0.916279E-04   0.112496E+02   0.115905E+02   0.142761E+02   0.116210E+02   0.494019E+02  -0.851045E+01   0.000000E+00   0.579124E+02  -0.115825E+03
   0.113944E+03   0.354099E+02   0.341825E+01   0.916279E-04   0.112496E+02   0.115905E+02   0.142761E+02   0.116210E+02   0.492255E+02  -0.851045E+01   0.000000E+00   0.577360E+02  -0.115472E+03
   0.113944E+03   0.354099E+02   0.341825E+01   0.916279E-04   0.112496E+02   0.115905E+02   0.142761E+02   0.116210E+02   0.492255E+02  -0.851045E+01   0.000000E+00   0.577360E+02  -0.115472E+03
   0.113944E+03   0.354099E+02   0.341825E+01   0.916279E-04   0.868820E+01   0.113675E+02   0.194085E+02   0.116685E+02   0.484117E+02  -0.932422E+01   0.000000E+00   0.577359E+02  -0.115472E+03
   0.113944E+03   0.354099E+02   0.341825E+01   0.916279E-04   0.868820E+01   0.122788E+02   0.194085E+02   0.237746E+02   0.454384E+02  -0.122975E+02   0.000000E+00   0.577359E+02  -0.115472E+03
   0.113944E+03   0.354099E+02   0.341825E+01   0.916279E-04   0.868765E+01   0.105914E+02   0.167096E+02   0.238787E+02   0.468506E+02  -0.108853E+02   0.000000E+00   0.577359E+02  -0.115472E+03
   0.113944E+03   0.357676E+02   0.410117E+01   0.263751E-03   0.839871E+01   0.813514E+01   0.167096E+02   0.184146E+02   0.468481E+02  -0.877594E+01   0.000000E+00   0.556240E+02  -0.111248E+03
   0.113944E+03   0.357676E+02   0.117441E+01   0.263751E-03   0.102170E+02   0.813514E+01   0.167096E+02   0.165464E+02   0.475788E+02  -0.808459E+01   0.000000E+00   0.556634E+02  -0.111327E+03
   0.113944E+03   0.375750E+02   0.117441E+01   0.263751E-03   0.102170E+02   0.813514E+01   0.167096E+02   0.165464E+02   0.495219E+02  -0.808459E+01   0.000000E+00   0.576065E+02  -0.115213E+03
   0.113944E+03   0.375750E+02   0.117441E+01   0.263751E-03   0.102170E+02   0.101917E+02   0.121758E+02   0.165464E+02   0.497427E+02  -0.786378E+01   0.000000E+00   0.576065E+02  -0.115213E+03
   0.113944E+03   0.375750E+02   0.117441E+01   0.263751E-03   0.102170E+02   0.101917E+02   0.209445E+02   0.165464E+02   0.483512E+02  -0.925528E+01   0.000000E+00   0.576065E+02  -0.115213E+03
   0.113944E+03   0.365806E+02   0.117441E+01   0.263751E-03   0.102170E+02   0.833721E+01   0.209445E+02   0.121211E+02   0.474591E+02  -0.959942E+01   0.000000E+00   0.570585E+02  -0.114117E+03
   0.113944E+03   0.365806E+02   0.230651E+01   0.263751E-03   0.111925E+02   0.833721E+01   0.209445E+02   0.121211E+02   0.476190E+02  -0.984350E+01   0.000000E+00   0.574625E+02  -0.114925E+03
   0.113944E+03   0.365806E+02   0.230651E+01   0.263751E-03   0.111925E+02   0.833721E+01   0.216443E+02   0.121211E+02   0.472984E+02  -0.101642E+02   0.000000E+00   0.574626E+02  -0.114925E+03
   0.113669E+03   0.365806E+02   0.230651E+01   0.263751E-03   0.111925E+02   0.833721E+01   0.216443E+02   0.198183E+02   0.464951E+02  -0.110581E+02   0.000000E+00   0.575532E+02  -0.115106E+03
   0.113669E+03   0.365806E+02   0.230651E+01   0.263751E-03   0.111925E+02   0.117821E+02   0.134299E+02   0.124893E+02   0.492439E+02  -0.830926E+01   0.000000E+00   0.575532E+02  -0.115106E+03
   0.113669E+03   0.365806E+02   0.764455E+00   0.263751E-03   0.111925E+02   0.117821E+02   0.134299E+02   0.124893E+02   0.474433E+02  -0.830926E+01   0.000000E+00   0.557526E+02  -0.111505E+03
   0.113669E+03   0.365806E+02   0.255687E+01   0.263751E-03   0.108646E+02   0.117821E+02   0.191667E+02   0.124893E+02   0.482963E+02  -0.916078E+01   0.000000E+00   0.574571E+02  -0.114914E+03
   0.113669E+03   0.365806E+02   0.204454E+01   0.263751E-03   0.108646E+02   0.117821E+02   0.198760E+02   0.116441E+02   0.477885E+02  -0.974851E+01   0.000000E+00   0.575370E+02  -0.115074E+03
   0.113669E+03   0.365806E+02   0.204454E+01   0.263751E-03   0.880705E+01   0.117218E+02   0.198760E+02   0.116441E+02   0.479086E+02  -0.962848E+01   0.000000E+00   0.575371E+02  -0.115074E+03
   0.113669E+03   0.365806E+02   0.167569E+01   0.263751E-03   0.821053E+01   0.117218E+02   0.198760E+02   0.195012E+02   0.468995E+02  -0.104174E+02   0.000000E+00   0.573169E+02  -0.114634E+03
   0.113658E+03   0.370473E+02   0.167569E+01   0.263751E-03   0.821053E+01   0.929485E+01   0.198760E+02   0.152322E+02   0.487259E+02  -0.883180E+01   0.000000E+00   0.575577E+02  -0.115115E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.263751E-03   0.821053E+01   0.108486E+02   0.198760E+02   0.152322E+02   0.484774E+02  -0.900246E+01   0.000000E+00   0.574799E+02  -0.114960E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.263751E-03   0.131173E+02   0.108486E+02   0.165775E+02   0.152322E+02   0.486213E+02  -0.885866E+01   0.000000E+00   0.574800E+02  -0.114960E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.263751E-03   0.131173E+02   0.108486E+02   0.165775E+02   0.152322E+02   0.486213E+02  -0.885866E+01   0.000000E+00   0.574800E+02  -0.114960E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.870271E-04   0.131173E+02   0.117688E+02   0.165775E+02   0.152322E+02   0.488093E+02  -0.918872E+01   0.000000E+00   0.579980E+02  -0.115996E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.870271E-04   0.152101E+02   0.778947E+01   0.147736E+02   0.172942E+02   0.472076E+02  -0.107905E+02   0.000000E+00   0.579981E+02  -0.115996E+03
   0.113613E+03   0.370473E+02   0.221211E+01   0.870271E-04   0.152101E+02   0.663119E+01   0.147736E+02   0.147503E+02   0.464479E+02  -0.115502E+02   0.000000E+00   0.579981E+02  -0.115996E+03
