a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.101460E+03   0.228659E+01   0.800408E+01   0.563974E+01   0.313805E+01   0.575037E-03   0.209670E-04   0.365621E-03   0.584483E-03   0.475869E-03   0.117901E-02   0.609712E-03   0.455357E-03   0.186036E+03
   0.101460E+03   0.272849E+01   0.726250E+01   0.563974E+01   0.257854E+01   0.575037E-03   0.209670E-04   0.847613E-03   0.636389E-03   0.475869E-03   0.117901E-02   0.609712E-03   0.455357E-03   0.186163E+03
   0.101460E+03   0.656162E+01   0.334012E+01   0.563974E+01   0.199889E+02   0.575037E-03   0.209670E-04   0.847613E-03   0.797811E-03   0.475869E-03   0.634565E-03   0.173388E-02   0.455357E-03   0.183063E+03
   0.101460E+03   0.656162E+01   0.508235E+01   0.176623E+02   0.199889E+02   0.575037E-03   0.537002E-03   0.935246E-03   0.797811E-03   0.475869E-03   0.123010E-02   0.173388E-02   0.455357E-03   0.183785E+03
   0.100880E+03   0.520580E+01   0.254176E+01   0.142241E+02   0.483749E+01   0.575037E-03   0.537002E-03   0.935246E-03   0.797811E-03   0.475869E-03   0.123010E-02   0.173503E-02   0.455357E-03   0.184096E+03
   0.101562E+03   0.520580E+01   0.254176E+01   0.142241E+02   0.485007E+01   0.731453E-04   0.537002E-03   0.935246E-03   0.497325E-03   0.475869E-03   0.123010E-02   0.387774E-02   0.455357E-03   0.180466E+03
   0.101562E+03   0.520580E+01   0.355365E+01   0.198734E+02  -0.291924E+01   0.731453E-04   0.219042E-03   0.935246E-03   0.497325E-03   0.475869E-03   0.136899E-02   0.165686E-02   0.455357E-03   0.182179E+03
   0.101562E+03   0.852154E+01   0.591575E+01   0.198734E+02   0.112119E+02   0.731453E-04   0.219042E-03   0.935246E-03   0.497325E-03   0.475869E-03   0.136899E-02   0.905952E-04   0.455357E-03   0.186493E+03
   0.101562E+03   0.893886E+01   0.591575E+01   0.143512E+02   0.112119E+02   0.731453E-04   0.219042E-03   0.935246E-03   0.497325E-03   0.475869E-03   0.136899E-02   0.905952E-04   0.500577E-03   0.186360E+03
   0.101562E+03   0.893886E+01   0.112798E+02   0.131237E+02   0.142610E+02   0.731453E-04   0.184822E-02   0.935246E-03   0.497325E-03   0.150722E-02   0.136899E-02   0.905952E-04   0.500577E-03   0.182328E+03
   0.101562E+03   0.893886E+01   0.730219E+01   0.139003E+02   0.152392E+02   0.731453E-04   0.184822E-02   0.935246E-03   0.497325E-03   0.150722E-02   0.136899E-02   0.905952E-04   0.500577E-03   0.182115E+03
   0.102659E+03   0.834373E+01   0.964693E+01   0.139003E+02   0.162970E+02   0.731453E-04   0.184822E-02   0.935246E-03   0.497325E-03   0.178866E-02   0.136899E-02   0.905952E-04   0.154592E-02   0.179283E+03
   0.103413E+03   0.109134E+02   0.964693E+01   0.230863E+02   0.201062E+02   0.731453E-04   0.160415E-04   0.126704E-02   0.497325E-03   0.129232E-02   0.222058E-02   0.905952E-04   0.178494E-02   0.180068E+03
   0.103413E+03   0.109134E+02   0.179923E+02   0.197290E+02   0.201062E+02   0.731453E-04   0.160415E-04   0.409400E-03   0.497325E-03   0.129232E-02   0.222058E-02   0.905952E-04   0.178494E-02   0.182847E+03
   0.103413E+03   0.109134E+02   0.294540E+02   0.210041E+02   0.207317E+02   0.731453E-04   0.160415E-04   0.535339E-03   0.497325E-03   0.129232E-02   0.222058E-02   0.905952E-04   0.135348E-02   0.180090E+03
   0.103413E+03   0.167492E+02   0.270012E+02   0.200381E+02  -0.269544E+01   0.731453E-04   0.160415E-04   0.696207E-03   0.497325E-03   0.816488E-03   0.161456E-02   0.905952E-04   0.135348E-02   0.178215E+03
   0.104039E+03   0.107988E+02   0.270012E+02   0.108470E+02   0.123576E+02   0.731453E-04   0.160415E-04   0.696207E-03   0.156111E-02   0.581878E-03   0.361678E-02   0.546829E-03   0.135348E-02   0.178658E+03
   0.104039E+03   0.107988E+02   0.251348E+02   0.117414E+02   0.123576E+02   0.731453E-04   0.745049E-03   0.477857E-03   0.156111E-02   0.581878E-03   0.361678E-02   0.546829E-03   0.135348E-02   0.178992E+03
   0.104039E+03   0.107988E+02   0.229872E+02   0.874185E+01   0.242350E+02   0.731453E-04   0.150528E-02   0.477857E-03   0.156111E-02   0.581878E-03   0.588216E-02   0.546829E-03   0.310691E-03   0.176321E+03
   0.104039E+03   0.694085E+01   0.244265E+02   0.162614E+02   0.242350E+02   0.731453E-04   0.150528E-02   0.477857E-03   0.156111E-02   0.581878E-03   0.413725E-02   0.546829E-03   0.262780E-03   0.178466E+03
   0.104039E+03   0.694085E+01   0.206511E+02   0.166004E+02   0.332614E+02   0.731453E-04   0.150528E-02   0.477857E-03   0.156111E-02   0.581878E-03   0.298286E-02   0.546829E-03   0.262780E-03   0.181049E+03
   0.104039E+03   0.147089E+02   0.251905E+02   0.210378E+02   0.270456E+02   0.731453E-04   0.150528E-02   0.270335E-02   0.132395E-02   0.330236E-04   0.298286E-02   0.546829E-03   0.262780E-03   0.176674E+03
   0.104697E+03   0.126260E+02   0.235000E+02   0.220423E+02   0.287503E+02   0.731453E-04   0.150528E-02   0.119903E-02   0.132395E-02   0.330236E-04   0.298286E-02   0.728121E-03   0.262780E-03   0.179311E+03
   0.104697E+03   0.118495E+02   0.294330E+02   0.290852E+02   0.287503E+02   0.731453E-04   0.150528E-02   0.143157E-02   0.132395E-02   0.330236E-04   0.298286E-02   0.728121E-03   0.262780E-03   0.177723E+03
   0.104697E+03   0.920765E+01   0.309622E+02   0.187043E+02   0.287503E+02   0.731453E-04   0.150528E-02   0.143157E-02   0.132395E-02   0.881028E-03   0.298286E-02   0.728121E-03   0.262780E-03   0.177293E+03
   0.104697E+03   0.920765E+01   0.305661E+02   0.187043E+02   0.287503E+02   0.731453E-04   0.150528E-02   0.164971E-02   0.132395E-02   0.837578E-03   0.298286E-02   0.290207E-03   0.571094E-03   0.177555E+03
   0.104697E+03   0.920765E+01   0.292672E+02   0.862026E+01   0.347111E+02   0.731453E-04   0.114753E-02   0.164971E-02   0.132395E-02   0.837578E-03   0.107011E-02   0.290207E-03   0.571094E-03   0.182169E+03
   0.104697E+03   0.976618E+01   0.214903E+02   0.790561E+01   0.374325E+02   0.861716E-03   0.114753E-02   0.164971E-02   0.132395E-02   0.837578E-03   0.131146E-02   0.115272E-02   0.418043E-03   0.179607E+03
   0.104697E+03   0.976618E+01   0.228170E+02   0.970726E+01   0.316613E+02   0.861716E-03   0.240048E-02   0.164971E-02   0.132395E-02   0.837578E-03   0.131146E-02   0.115272E-02   0.418043E-03   0.177229E+03
   0.104697E+03   0.738406E+01   0.124925E+02   0.970726E+01   0.235197E+02   0.861716E-03   0.240048E-02   0.164971E-02   0.132395E-02   0.837578E-03   0.131146E-02   0.115272E-02   0.418043E-03   0.175364E+03
   0.104697E+03   0.738406E+01   0.252861E+02   0.970726E+01   0.379099E+02   0.861716E-03   0.850552E-03   0.164971E-02   0.132395E-02   0.837578E-03   0.131146E-02   0.115272E-02   0.418043E-03   0.181474E+03
   0.104697E+03   0.738406E+01   0.389613E+02   0.315080E+01   0.429770E+02   0.861716E-03   0.885481E-03   0.164971E-02   0.127857E-02   0.727420E-03   0.135866E-04   0.115272E-02   0.418043E-03   0.178031E+03
   0.104697E+03   0.738406E+01   0.343216E+02   0.315080E+01   0.406749E+02   0.861716E-03   0.885481E-03   0.758229E-03   0.982610E-03   0.727420E-03   0.130808E-02   0.115272E-02   0.418043E-03   0.180910E+03
   0.108768E+03   0.131993E+02   0.359782E+02   0.202301E+02   0.424847E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.982610E-03   0.217793E-02   0.130808E-02   0.115272E-02   0.418043E-03   0.178574E+03
   0.108768E+03   0.131993E+02   0.321560E+02   0.173717E+02   0.572557E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.982610E-03   0.125863E-02   0.130808E-02   0.115272E-02   0.754657E-03   0.181462E+03
   0.108768E+03   0.131993E+02   0.295624E+02   0.238390E+02   0.572557E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.389867E-02   0.115272E-02   0.754657E-03   0.178381E+03
   0.108768E+03   0.131993E+02   0.310726E+02   0.237465E+02   0.572557E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.875027E-03   0.115272E-02   0.125768E-02   0.180861E+03
   0.108768E+03   0.131993E+02   0.318048E+02   0.237465E+02   0.516224E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.875027E-03   0.115272E-02   0.901393E-03   0.181381E+03
   0.108768E+03   0.131993E+02   0.318048E+02   0.316395E+02   0.576883E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.875027E-03   0.115272E-02   0.901393E-03   0.181631E+03
   0.108768E+03   0.131993E+02   0.360432E+02   0.316395E+02   0.632562E+02   0.861716E-03   0.703200E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.875027E-03   0.395034E-03   0.960715E-03   0.180076E+03
   0.108768E+03   0.131993E+02   0.360432E+02   0.307227E+02   0.547153E+02   0.160283E-02   0.680431E-03   0.758229E-03   0.923231E-03   0.125863E-02   0.875027E-03   0.395034E-03   0.960715E-03   0.181268E+03
   0.106942E+03   0.131993E+02   0.308236E+02   0.181623E+02   0.547153E+02   0.160283E-02   0.680431E-03   0.626904E-03   0.923231E-03   0.123266E-02   0.875027E-03   0.395034E-03   0.960715E-03   0.181972E+03
   0.106942E+03   0.131993E+02   0.280372E+02   0.149528E+02   0.597364E+02   0.453870E-04   0.680431E-03   0.759886E-03   0.923231E-03   0.123266E-02   0.109951E-02   0.395034E-03   0.960715E-03   0.181722E+03
   0.106942E+03   0.131993E+02   0.288879E+02   0.265444E+02   0.461657E+02   0.169903E-02   0.680431E-03   0.759886E-03   0.923231E-03   0.166937E-02   0.109951E-02   0.472231E-03   0.105487E-02   0.181183E+03
   0.106942E+03   0.163474E+02   0.435047E+02   0.265444E+02   0.479779E+02   0.489990E-03   0.680431E-03   0.759886E-03   0.923231E-03   0.166937E-02   0.109951E-02   0.472231E-03   0.105487E-02   0.181347E+03
   0.106942E+03   0.163474E+02   0.252961E+02   0.265444E+02   0.511574E+02   0.489990E-03   0.831302E-03   0.759886E-03   0.923231E-03   0.166937E-02   0.109951E-02   0.472231E-03   0.105487E-02   0.182850E+03
   0.105610E+03   0.176178E+02   0.224384E+02   0.265444E+02   0.481605E+02   0.489990E-03   0.144855E-02   0.759886E-03   0.923231E-03   0.583550E-03   0.541645E-03   0.472231E-03   0.238378E-03   0.182925E+03
   0.105931E+03   0.179636E+02   0.224384E+02   0.265444E+02   0.396135E+02   0.328363E-03   0.144855E-02   0.759886E-03   0.923231E-03   0.354185E-03   0.541645E-03   0.472231E-03   0.366281E-03   0.181934E+03
   0.105931E+03   0.137041E+02   0.237849E+02   0.265444E+02   0.396463E+02   0.328363E-03   0.688116E-03   0.759886E-03   0.923231E-03   0.354185E-03   0.541645E-03   0.992168E-03   0.366281E-03   0.185614E+03
   0.105931E+03   0.137041E+02   0.309334E+02   0.265444E+02   0.427950E+02   0.328363E-03   0.688116E-03   0.759886E-03   0.923231E-03   0.225347E-02   0.541645E-03   0.992168E-03   0.366281E-03   0.184029E+03
   0.105931E+03   0.163448E+02   0.248483E+02   0.472661E+02   0.356146E+02   0.717813E-03   0.688116E-03   0.759886E-03   0.943712E-03   0.225347E-02   0.541645E-03   0.992168E-03   0.366281E-03   0.180386E+03
   0.105931E+03   0.163448E+02   0.217286E+02   0.438148E+02   0.381429E+02   0.717813E-03   0.688116E-03   0.759886E-03   0.943712E-03   0.225347E-02   0.541645E-03   0.992168E-03   0.366281E-03   0.181734E+03
   0.105931E+03   0.163448E+02   0.248412E+02   0.438148E+02   0.296852E+02   0.717813E-03   0.688116E-03   0.759886E-03   0.943712E-03   0.256510E-03   0.541645E-03   0.992168E-03   0.366281E-03   0.184925E+03
   0.105931E+03   0.163448E+02   0.248412E+02   0.340052E+02   0.296852E+02   0.717813E-03   0.688116E-03   0.759886E-03   0.943712E-03   0.837649E-03   0.541645E-03   0.992168E-03   0.160303E-03   0.185165E+03
   0.105931E+03   0.152843E+02   0.381573E+02   0.321671E+02   0.370307E+02   0.717813E-03   0.688116E-03   0.759886E-03   0.943712E-03   0.837649E-03   0.541645E-03   0.255360E-02   0.160303E-03   0.181999E+03
   0.105931E+03   0.157033E+02   0.308044E+02   0.321671E+02   0.463549E+02   0.171736E-03   0.480393E-03   0.109306E-02   0.163639E-02   0.837649E-03   0.289555E-03   0.255360E-02   0.160303E-03   0.181817E+03
   0.105931E+03   0.157033E+02   0.308044E+02   0.434886E+02   0.245136E+02   0.171736E-03   0.480393E-03   0.770666E-03   0.269144E-03   0.837649E-03   0.289555E-03   0.245674E-02   0.160303E-03   0.180280E+03
   0.105931E+03   0.191351E+02   0.249188E+02   0.430581E+02   0.245136E+02   0.121817E-03   0.480393E-03   0.770666E-03   0.948249E-03   0.837649E-03   0.289555E-03   0.242718E-02   0.959975E-04   0.182661E+03
   0.105931E+03   0.191351E+02   0.242833E+02   0.430581E+02   0.281702E+02   0.121817E-03   0.480393E-03   0.770666E-03   0.948249E-03   0.837649E-03   0.289555E-03   0.232626E-02   0.959975E-04   0.183490E+03
   0.106471E+03   0.191351E+02   0.331636E+02   0.430581E+02   0.381110E+02   0.121817E-03   0.480393E-03   0.770666E-03   0.948249E-03   0.837649E-03   0.105810E-02   0.274793E-03   0.145167E-03   0.184397E+03
   0.106120E+03   0.204524E+02   0.240004E+02   0.370799E+02   0.381110E+02   0.121817E-03   0.480393E-03   0.689985E-03   0.218515E-02   0.837649E-03   0.105810E-02   0.274793E-03   0.145167E-03   0.184715E+03
   0.106734E+03   0.203840E+02   0.234507E+02   0.370799E+02   0.381110E+02   0.121817E-03   0.480393E-03   0.689985E-03   0.218515E-02   0.137459E-02   0.148057E-02   0.274793E-03   0.114350E-02   0.182251E+03
   0.106734E+03   0.177853E+02   0.234507E+02   0.341984E+02   0.442031E+02   0.363270E-03   0.480393E-03   0.610470E-03   0.218515E-02   0.137459E-02   0.148057E-02   0.274793E-03   0.120108E-02   0.182103E+03
   0.106734E+03   0.210715E+02   0.400776E+02   0.306574E+02   0.305009E+02   0.363270E-03   0.480393E-03   0.426945E-03   0.218515E-02   0.137459E-02   0.148057E-02   0.274793E-03   0.120108E-02   0.181745E+03
   0.106734E+03   0.210715E+02   0.400776E+02   0.306574E+02   0.361179E+02   0.363270E-03   0.480393E-03   0.426945E-03   0.218515E-02   0.105704E-02   0.141457E-03   0.274793E-03   0.120108E-02   0.183392E+03
   0.106734E+03   0.210715E+02   0.383530E+02   0.319782E+02   0.270508E+02   0.363270E-03   0.480393E-03   0.104775E-02   0.218515E-02   0.920167E-03   0.141457E-03   0.426462E-03   0.487300E-03   0.182043E+03
   0.106734E+03   0.196126E+02   0.383530E+02   0.321084E+02   0.429288E+02   0.363270E-03   0.480393E-03   0.104775E-02   0.218515E-02   0.920167E-03   0.141457E-03   0.426462E-03   0.487300E-03   0.183523E+03
   0.106734E+03   0.195443E+02   0.357524E+02   0.333556E+02   0.429288E+02   0.363270E-03   0.480393E-03   0.592178E-03   0.218515E-02   0.920167E-03   0.141457E-03   0.606430E-03   0.487300E-03   0.184457E+03
   0.106734E+03   0.195443E+02   0.366844E+02   0.333556E+02   0.327691E+02   0.363270E-03   0.480393E-03   0.592178E-03   0.164597E-02   0.509541E-03   0.141457E-03   0.606430E-03   0.107225E-02   0.185641E+03
   0.106092E+03   0.181141E+02   0.366844E+02   0.291023E+02   0.271242E+02   0.363270E-03   0.480393E-03   0.592178E-03   0.124714E-02   0.509541E-03   0.141457E-03   0.606430E-03   0.970463E-03   0.185933E+03
   0.105526E+03   0.169494E+02   0.305800E+02   0.291023E+02   0.305926E+02   0.363270E-03   0.606434E-03   0.592178E-03   0.124714E-02   0.509541E-03   0.214178E-02   0.606430E-03   0.149935E-02   0.183320E+03
   0.105526E+03   0.130002E+02   0.306463E+02   0.213678E+02   0.280139E+02   0.363270E-03   0.369752E-04   0.512913E-03   0.124714E-02   0.509541E-03   0.214178E-02   0.606430E-03   0.314205E-03   0.183741E+03
   0.105526E+03   0.130002E+02   0.332488E+02   0.258202E+02   0.350451E+02   0.363270E-03   0.369752E-04   0.512913E-03   0.124714E-02   0.509541E-03   0.214178E-02   0.606430E-03   0.314205E-03   0.184515E+03
   0.105526E+03   0.130002E+02   0.206907E+02   0.161732E+02   0.347989E+02   0.363270E-03   0.369752E-04   0.392386E-03   0.124071E-02   0.779554E-03   0.639902E-03   0.104477E-02   0.314205E-03   0.183592E+03
   0.105526E+03   0.969115E+01   0.313313E+02   0.161732E+02   0.398122E+02   0.363270E-03   0.369752E-04   0.392386E-03   0.124071E-02   0.779554E-03   0.639902E-03   0.104477E-02   0.314205E-03   0.186224E+03
   0.105526E+03   0.969115E+01   0.313313E+02   0.136032E+02   0.398122E+02   0.426929E-03   0.369752E-04   0.661550E-03   0.360134E-03   0.195688E-02   0.639902E-03   0.104477E-02   0.314205E-03   0.183993E+03
   0.105526E+03   0.112052E+02   0.164628E+02   0.242803E+02   0.450407E+02   0.426929E-03   0.369752E-04   0.661550E-03   0.232988E-02   0.195688E-02   0.639902E-03   0.104477E-02   0.154586E-02   0.179170E+03
   0.105526E+03   0.112052E+02   0.266983E+02   0.242803E+02   0.473540E+02   0.426929E-03   0.173234E-03   0.107983E-02   0.232988E-02   0.195688E-02   0.639902E-03   0.104477E-02   0.276911E-02   0.176065E+03
   0.105526E+03   0.112052E+02   0.366698E+02   0.242803E+02   0.460098E+02   0.633999E-03   0.173234E-03   0.141841E-02   0.232988E-02   0.106751E-02   0.639902E-03   0.104477E-02   0.276911E-02   0.175169E+03
   0.105526E+03   0.117193E+02   0.310875E+02   0.262322E+02   0.326842E+02   0.546120E-03   0.173234E-03   0.141841E-02   0.232988E-02   0.106751E-02   0.639902E-03   0.104477E-02   0.276911E-02   0.177444E+03
   0.105526E+03   0.117193E+02   0.163358E+02   0.324679E+02   0.326842E+02   0.546120E-03   0.173234E-03   0.141841E-02   0.247125E-02   0.106751E-02   0.639902E-03   0.104477E-02   0.276911E-02   0.176847E+03
   0.105526E+03   0.117193E+02   0.163358E+02   0.265032E+02  -0.226497E+02   0.546120E-03   0.102631E-02   0.141841E-02   0.247125E-02   0.106751E-02   0.639902E-03   0.104477E-02   0.270302E-02   0.174071E+03
   0.105526E+03   0.113371E+02   0.163358E+02   0.304965E+02  -0.183150E+01   0.532979E-04   0.102631E-02   0.141841E-02   0.196859E-02   0.106751E-02   0.360055E-03   0.163006E-02   0.270302E-02   0.174026E+03
   0.105526E+03   0.179608E+02   0.143995E+02   0.298479E+02  -0.327381E+01   0.532979E-04   0.102631E-02   0.141841E-02   0.871125E-03   0.106751E-02   0.360055E-03   0.163006E-02   0.270302E-02   0.174166E+03
   0.105526E+03   0.128895E+02   0.167255E+02   0.343688E+02   0.820648E+01   0.532979E-04   0.102631E-02   0.205847E-02   0.871125E-03   0.129329E-02   0.174149E-02   0.163006E-02   0.270302E-02   0.173029E+03
   0.105526E+03   0.128895E+02   0.172387E+02   0.403095E+02   0.169241E+02   0.532979E-04   0.102631E-02   0.205847E-02   0.871125E-03   0.119333E-02   0.420750E-03   0.163006E-02   0.270302E-02   0.175520E+03
   0.105526E+03   0.115216E+02   0.172387E+02   0.403095E+02   0.161846E+02   0.532979E-04   0.102631E-02   0.205847E-02   0.871125E-03   0.119333E-02   0.420750E-03   0.163006E-02   0.842915E-03   0.178469E+03
   0.105526E+03   0.115216E+02   0.199892E+02   0.404860E+02   0.145866E+02   0.598598E-03   0.902265E-03   0.205847E-02   0.871125E-03   0.119333E-02   0.420750E-03   0.821461E-03   0.842915E-03   0.179798E+03
   0.105526E+03   0.163472E+02   0.204064E+02   0.404860E+02   0.204328E+02   0.598598E-03   0.902265E-03   0.199836E-02   0.871125E-03   0.119333E-02   0.420750E-03   0.821461E-03   0.842915E-03   0.181524E+03
   0.105526E+03   0.163472E+02   0.204064E+02   0.424532E+02   0.114888E+02   0.840310E-04   0.902265E-03   0.199836E-02   0.871125E-03   0.228388E-02   0.420750E-03   0.821461E-03   0.842915E-03   0.179301E+03
   0.106493E+03   0.163472E+02   0.231419E+02   0.460541E+02   0.186403E+02   0.840310E-04   0.902265E-03   0.199836E-02   0.871125E-03   0.862564E-03   0.608757E-03   0.821461E-03   0.128176E-03   0.181787E+03
   0.106493E+03   0.163472E+02   0.231419E+02   0.460541E+02   0.282453E+02   0.112645E-03   0.902265E-03   0.199836E-02   0.871125E-03   0.862564E-03   0.608757E-03   0.821461E-03   0.857402E-03   0.181369E+03
   0.106493E+03   0.163472E+02   0.203480E+02   0.460541E+02   0.164894E+02   0.112645E-03   0.616652E-03   0.199836E-02   0.871125E-03   0.862564E-03   0.608757E-03   0.821461E-03   0.110997E-02   0.181325E+03
   0.104373E+03   0.137932E+02   0.203480E+02   0.398291E+02   0.268367E+02   0.112645E-03   0.616652E-03   0.199836E-02   0.871125E-03   0.862564E-03   0.144900E-02   0.821461E-03   0.110997E-02   0.179780E+03
   0.104373E+03   0.139750E+02   0.202288E+02   0.257630E+02   0.280617E+02   0.932203E-05   0.391118E-03   0.142552E-02   0.871125E-03   0.103882E-02   0.144900E-02   0.821461E-03   0.110997E-02   0.183075E+03
   0.103246E+03   0.139750E+02   0.183147E+02   0.268549E+02   0.250192E+01   0.932203E-05   0.391118E-03   0.142552E-02   0.871125E-03   0.103882E-02   0.106746E-02   0.821461E-03   0.110997E-02   0.182458E+03
   0.103246E+03   0.127828E+02   0.183147E+02   0.280569E+02   0.103163E+02   0.932203E-05   0.424504E-03   0.118401E-02   0.871125E-03   0.103882E-02   0.614375E-02   0.821461E-03   0.110997E-02   0.177772E+03
   0.103246E+03   0.157091E+02   0.220719E+02   0.280569E+02   0.207466E+02   0.957361E-03   0.424504E-03   0.118401E-02   0.871125E-03   0.103882E-02   0.614375E-02   0.821461E-03   0.110997E-02   0.176546E+03
   0.103246E+03   0.167368E+02   0.246876E+02   0.271958E+02   0.162243E+02   0.957361E-03   0.424504E-03   0.118401E-02   0.871125E-03   0.123880E-02   0.614375E-02   0.821461E-03   0.551668E-03   0.175533E+03
   0.103246E+03   0.151481E+02   0.246876E+02   0.363511E+02   0.162243E+02   0.577235E-03   0.424504E-03   0.235948E-03   0.871125E-03   0.123880E-02   0.345108E-02   0.765023E-03   0.551668E-03   0.179143E+03
   0.105005E+03   0.186955E+02   0.205658E+02   0.287662E+02   0.162243E+02   0.577235E-03   0.424504E-03   0.235948E-03   0.871125E-03   0.110099E-03   0.409370E-02   0.765023E-03   0.246235E-02   0.177856E+03
   0.105005E+03   0.186955E+02   0.205658E+02   0.249797E+02   0.283950E+02   0.577235E-03   0.243978E-03   0.235948E-03   0.871125E-03   0.110099E-03   0.409370E-02   0.765023E-03   0.219752E-02   0.177353E+03
   0.105005E+03   0.186955E+02   0.349131E+02   0.249797E+02   0.233396E+02   0.577235E-03   0.692681E-03   0.235948E-03   0.111424E-02   0.110099E-03   0.235414E-02   0.765023E-03   0.219752E-02   0.179511E+03
   0.105071E+03   0.186955E+02   0.304534E+02   0.249797E+02   0.233396E+02   0.245604E-03   0.692681E-03   0.235948E-03   0.208552E-02   0.110099E-03   0.221660E-02   0.765023E-03   0.219752E-02   0.180009E+03
   0.105071E+03   0.210574E+02   0.304534E+02   0.234768E+02   0.128933E+02   0.245604E-03   0.692681E-03   0.235948E-03   0.186503E-02   0.110099E-03   0.159419E-02   0.765023E-03   0.219752E-02   0.180316E+03
   0.105071E+03   0.207011E+02   0.249406E+02   0.238691E+02   0.128933E+02   0.245604E-03   0.692681E-03   0.982828E-03   0.186503E-02   0.110099E-03   0.159419E-02   0.765023E-03   0.134316E-02   0.179981E+03
   0.105071E+03   0.207011E+02   0.249406E+02   0.260088E+02   0.341708E+01   0.245604E-03   0.692681E-03   0.121990E-02   0.162237E-02   0.110099E-03   0.800563E-03   0.765023E-03   0.134316E-02   0.180891E+03
   0.105071E+03   0.207011E+02   0.201874E+02   0.260088E+02  -0.141911E+00   0.640450E-03   0.692681E-03   0.121990E-02   0.162237E-02   0.110099E-03   0.800563E-03   0.765023E-03   0.134316E-02   0.179301E+03
   0.103379E+03   0.119527E+02   0.183700E+02   0.283775E+02   0.163906E+02   0.640450E-03   0.108679E-02   0.121990E-02   0.162237E-02   0.108126E-02   0.800563E-03   0.647784E-03   0.134316E-02   0.181274E+03
   0.103379E+03   0.119527E+02   0.183700E+02   0.283775E+02   0.163906E+02   0.640450E-03   0.108679E-02   0.481862E-03   0.311789E-03   0.108126E-02   0.800563E-03   0.647784E-03   0.134316E-02   0.182724E+03
   0.103379E+03   0.119527E+02   0.183279E+02   0.189719E+02   0.185708E+02   0.640450E-03   0.108679E-02   0.481862E-03   0.311789E-03   0.108126E-02   0.800563E-03   0.210611E-03   0.134316E-02   0.184511E+03
   0.103378E+03   0.888491E+01   0.183279E+02   0.203102E+02   0.185708E+02   0.640450E-03   0.108679E-02   0.481862E-03   0.400789E-03   0.108126E-02   0.800563E-03   0.210611E-03   0.134316E-02   0.184178E+03
   0.103378E+03   0.888491E+01   0.183279E+02   0.118005E+02   0.745131E+01   0.640450E-03   0.108679E-02   0.481862E-03   0.913533E-03   0.108126E-02   0.800563E-03   0.210611E-03   0.134316E-02   0.182863E+03
   0.102905E+03  -0.123536E+01   0.198948E+02   0.253233E+01   0.291697E+02   0.640450E-03   0.108679E-02   0.481862E-03   0.913533E-03   0.108126E-02   0.800563E-03   0.210611E-03   0.159409E-02   0.181319E+03
   0.102905E+03   0.651429E+01   0.229961E+02   0.253233E+01   0.982247E+01   0.640450E-03   0.108679E-02   0.481862E-03   0.913533E-03   0.108126E-02   0.800563E-03   0.210611E-03   0.159409E-02   0.181737E+03
   0.102905E+03   0.243955E+01   0.273407E+02   0.288222E+00   0.289748E+02   0.640450E-03   0.108679E-02   0.481862E-03   0.913533E-03   0.108126E-02   0.247342E-03   0.210611E-03   0.159409E-02   0.180699E+03
   0.104371E+03   0.243955E+01   0.273407E+02   0.288222E+00   0.249479E+02   0.118462E-02   0.108679E-02   0.481862E-03   0.913533E-03   0.108126E-02   0.117380E-02   0.210611E-03   0.408505E-03   0.183028E+03
   0.104371E+03   0.243955E+01   0.273407E+02   0.288222E+00   0.249479E+02   0.118462E-02   0.926863E-03   0.481862E-03   0.913533E-03   0.108126E-02   0.891116E-03   0.161797E-03   0.408505E-03   0.183809E+03
   0.104371E+03   0.243955E+01   0.273407E+02   0.288222E+00   0.269440E+02   0.118462E-02   0.926863E-03   0.481862E-03   0.913533E-03   0.108126E-02   0.891116E-03   0.161797E-03   0.449774E-03   0.184126E+03
   0.104371E+03   0.268839E+01   0.201996E+02   0.410273E+01   0.397933E+02   0.118462E-02   0.926863E-03   0.481862E-03   0.913533E-03   0.141527E-02   0.891116E-03   0.161797E-03   0.449774E-03   0.184168E+03
   0.104371E+03   0.296805E+01   0.122807E+02   0.410273E+01   0.397933E+02   0.118462E-02   0.926863E-03   0.481862E-03   0.913533E-03   0.236004E-02   0.891116E-03   0.161797E-03   0.449774E-03   0.181945E+03
   0.102045E+03   0.296805E+01   0.152207E+02  -0.568492E+01   0.305642E+02   0.118462E-02   0.154717E-02   0.481862E-03   0.913533E-03   0.181429E-02   0.891116E-03   0.161797E-03   0.449774E-03   0.179969E+03
