a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.972468E+02   0.211099E+01   0.662211E-03   0.889577E+01   0.145847E+02   0.118723E+02   0.156126E+02   0.173256E+03
   0.979559E+02   0.224008E+01   0.605483E-03   0.111679E+02   0.120473E+02   0.158646E+02   0.121728E+02   0.174879E+03
   0.972438E+02  -0.985055E+00   0.605483E-03   0.140576E+02   0.962407E+01   0.145617E+02   0.159195E+02   0.173980E+03
   0.972438E+02   0.967111E+00   0.645024E-03   0.969039E+01   0.962407E+01   0.156139E+02   0.819524E+01   0.172143E+03
   0.984552E+02  -0.173517E+00   0.521905E-03   0.971742E+01   0.115838E+02   0.141327E+02   0.134770E+02   0.175102E+03
   0.974017E+02   0.147829E+01   0.521905E-03   0.979139E+01   0.115838E+02   0.141795E+02   0.150767E+02   0.175832E+03
   0.974017E+02   0.176037E+00   0.742242E-03   0.982979E+01   0.805240E+01   0.149367E+02   0.146013E+02   0.175271E+03
   0.965734E+02   0.151415E+01   0.488436E-03   0.102289E+02   0.969494E+01   0.176483E+02   0.180267E+02   0.173666E+03
   0.977133E+02   0.255119E+00   0.457529E-03   0.927336E+01   0.104657E+02   0.191974E+02   0.133961E+02   0.174702E+03
   0.979030E+02   0.172623E+01   0.701917E-03   0.104423E+02   0.742764E+01   0.153747E+02   0.123350E+02   0.174816E+03
   0.964819E+02   0.465044E+01   0.701917E-03   0.135519E+02   0.118421E+02   0.185116E+02   0.199613E+02   0.169718E+03
   0.989322E+02  -0.135510E+00   0.685223E-03   0.125752E+02   0.132049E+02   0.169736E+02   0.135305E+02   0.172489E+03
   0.991990E+02   0.605674E+01   0.685223E-03   0.147319E+02   0.126982E+02   0.135044E+02   0.171139E+02   0.168586E+03
   0.977645E+02  -0.286881E+00   0.902827E-03   0.728022E+01   0.923904E+01   0.140493E+02   0.196793E+02   0.171936E+03
   0.976309E+02  -0.286881E+00   0.418898E-03   0.994044E+01   0.109088E+02   0.198952E+02   0.129501E+02   0.173722E+03
   0.982499E+02   0.320210E+01   0.772405E-03   0.887870E+01   0.626267E+01   0.162244E+02   0.188647E+02   0.171656E+03
   0.987629E+02   0.496101E+01   0.784354E-03   0.673145E+01   0.720437E+01   0.163216E+02   0.182144E+02   0.170215E+03
   0.975705E+02   0.102445E+01   0.457630E-03   0.104261E+02   0.655727E+01   0.136918E+02   0.164434E+02   0.173783E+03
   0.972525E+02   0.153120E+01   0.619892E-03   0.130375E+02   0.114723E+02   0.112693E+02   0.162828E+02   0.173774E+03
   0.984310E+02  -0.342811E+00   0.775226E-03   0.738218E+01   0.138978E+02   0.108270E+02   0.135067E+02   0.171595E+03
   0.974241E+02   0.652781E+00   0.367915E-03   0.104048E+02   0.132544E+02   0.163206E+02   0.139863E+02   0.173131E+03
   0.974241E+02  -0.198179E+01   0.480116E-03   0.865096E+01   0.980469E+01   0.181506E+02   0.109360E+02   0.173424E+03
   0.978745E+02   0.144468E+01   0.651736E-03   0.111780E+02   0.112395E+02   0.162103E+02   0.195294E+02   0.174440E+03
   0.973978E+02   0.324666E+01   0.707117E-03   0.983080E+01   0.900283E+01   0.103802E+02   0.133851E+02   0.174175E+03
   0.973978E+02   0.321156E+01   0.743944E-03   0.987298E+01   0.784215E+01   0.176659E+02   0.239916E+02   0.171135E+03
   0.969095E+02   0.125606E+01   0.644588E-03   0.937192E+01   0.803810E+01   0.116530E+02   0.162476E+02   0.174644E+03
   0.976181E+02  -0.673228E-01   0.642216E-03   0.825018E+01   0.122739E+02   0.126899E+02   0.104665E+02   0.173822E+03
   0.978457E+02  -0.134416E+01   0.571738E-03   0.100456E+02   0.677757E+01   0.180937E+02   0.140037E+02   0.173881E+03
   0.978457E+02   0.429322E+01   0.704350E-03   0.877899E+01   0.988277E+01   0.149511E+02   0.160963E+02   0.175002E+03
   0.973841E+02   0.356535E+01   0.476005E-03   0.996347E+01   0.875527E+01   0.191993E+02   0.170664E+02   0.173693E+03
   0.978504E+02   0.630943E+01   0.694945E-03   0.101038E+02   0.145983E+02   0.192257E+02   0.139573E+02   0.170706E+03
   0.963240E+02  -0.337520E+01   0.670214E-03   0.772388E+01   0.914806E+01   0.118849E+02   0.109716E+02   0.170191E+03
   0.982870E+02   0.275209E+01   0.784523E-03   0.843694E+01   0.926060E+01   0.128218E+02   0.174752E+02   0.174243E+03
   0.979371E+02  -0.159735E+01   0.845579E-03   0.117459E+02   0.772286E+01   0.160221E+02   0.135076E+02   0.173212E+03
   0.976891E+02  -0.865249E+00   0.600611E-03   0.877067E+01   0.102487E+02   0.127843E+02   0.108607E+02   0.174923E+03
   0.976045E+02  -0.165526E+01   0.600611E-03   0.877067E+01   0.865834E+01   0.197406E+02   0.136369E+02   0.174406E+03
   0.974353E+02   0.217725E+01   0.653490E-03   0.953684E+01   0.101466E+02   0.123890E+02   0.113178E+02   0.175154E+03
   0.981064E+02   0.426492E+01   0.435311E-03   0.807983E+01   0.703213E+01   0.133679E+02   0.116547E+02   0.171456E+03
   0.981064E+02   0.265644E+00   0.649913E-03   0.950230E+01   0.972127E+01   0.112029E+02   0.213104E+02   0.173560E+03
   0.983008E+02   0.267047E+01   0.614882E-03   0.105180E+02   0.822559E+01   0.149083E+02   0.132062E+02   0.175309E+03
   0.970565E+02   0.538945E+01   0.456830E-03   0.101632E+02   0.102137E+02   0.186286E+02   0.116253E+02   0.171654E+03
   0.979114E+02  -0.758342E+00   0.619108E-03   0.874548E+01   0.831216E+01   0.110898E+02   0.163850E+02   0.174822E+03
   0.992095E+02   0.149358E+01   0.718122E-03   0.962704E+01   0.758364E+01   0.114649E+02   0.177377E+02   0.172393E+03
   0.971162E+02  -0.996968E+00   0.451122E-03   0.162068E+02   0.983600E+01   0.188151E+02   0.167164E+02   0.170552E+03
   0.966860E+02   0.178669E+01   0.578185E-03   0.137016E+02   0.917806E+01   0.126978E+02   0.137035E+02   0.173616E+03
   0.983979E+02   0.115485E+01   0.617523E-03   0.115338E+02   0.874292E+01   0.127679E+02   0.130369E+02   0.175183E+03
   0.976998E+02  -0.178745E+01   0.630249E-03   0.997320E+01   0.107205E+02   0.119958E+02   0.132484E+02   0.175180E+03
   0.975755E+02   0.463176E+01   0.605180E-03   0.101325E+02   0.696992E+01   0.141114E+02   0.113869E+02   0.173243E+03
   0.969768E+02  -0.192268E+01   0.605180E-03   0.101325E+02   0.123391E+02   0.141114E+02   0.805653E+01   0.170001E+03
   0.975336E+02  -0.349784E+01   0.452863E-03   0.134601E+02   0.160121E+02   0.197224E+02   0.158490E+02   0.167702E+03
   0.983444E+02  -0.352111E+01   0.738043E-03   0.809842E+01   0.161008E+02   0.153655E+02   0.233703E+02   0.167794E+03
   0.988676E+02   0.277898E+00   0.655060E-03   0.772433E+01   0.605194E+01   0.170131E+02   0.139659E+02   0.171612E+03
   0.977832E+02   0.415289E+01   0.677615E-03   0.977189E+01   0.872874E+01   0.141776E+02   0.117924E+02   0.174843E+03
   0.977832E+02   0.291917E+01   0.677615E-03   0.119870E+02   0.107662E+02   0.142667E+02   0.163968E+02   0.174993E+03
   0.986430E+02   0.538208E+01   0.948700E-03   0.100081E+02   0.113535E+02   0.156051E+02   0.155842E+02   0.171824E+03
   0.978102E+02  -0.237879E+00   0.628813E-03   0.701897E+01   0.975752E+01   0.186594E+02   0.165545E+02   0.174063E+03
   0.988842E+02  -0.224038E+01   0.698794E-03   0.687867E+01   0.815762E+01   0.158444E+02   0.131421E+02   0.172704E+03
   0.961710E+02   0.722829E+00   0.503774E-03   0.102591E+02   0.816659E+01   0.205625E+02   0.136742E+02   0.171684E+03
   0.972979E+02   0.418755E+01   0.710225E-03   0.113373E+02   0.858470E+01   0.143814E+02   0.153514E+02   0.174642E+03
   0.983776E+02   0.462974E+01   0.532432E-03   0.147302E+02   0.845615E+01   0.158235E+02   0.160704E+02   0.171493E+03
   0.977448E+02   0.285043E+01   0.639753E-03   0.740177E+01   0.908207E+01   0.192311E+02   0.193775E+02   0.173101E+03
   0.975707E+02   0.256500E+01   0.668484E-03   0.958371E+01   0.671873E+01   0.143995E+02   0.149720E+02   0.174491E+03
   0.975707E+02  -0.134711E+01   0.658753E-03   0.106185E+02   0.810021E+01   0.173070E+02   0.125757E+02   0.174760E+03
   0.986092E+02  -0.173239E+01   0.405394E-03   0.888611E+01   0.110004E+02   0.238713E+02   0.138924E+02   0.169749E+03
   0.969469E+02  -0.866402E+00   0.776358E-03   0.908809E+01   0.889997E+01   0.163903E+02   0.156772E+02   0.174251E+03
   0.991299E+02  -0.176712E+01   0.870709E-03   0.701787E+01   0.151775E+02   0.137147E+02   0.176354E+02   0.168965E+03
   0.994843E+02   0.412686E+01   0.821307E-03   0.930515E+01   0.111421E+02   0.128066E+02   0.101229E+02   0.170481E+03
   0.969909E+02   0.811428E+00   0.843396E-03   0.118294E+02   0.844973E+01   0.100064E+02   0.196960E+02   0.170779E+03
   0.982333E+02   0.132997E+01   0.577344E-03   0.891473E+01   0.969561E+01   0.152339E+02   0.130845E+02   0.175947E+03
   0.976997E+02   0.231629E+01   0.815318E-03   0.105431E+02   0.969561E+01   0.158202E+02   0.181118E+02   0.174238E+03
   0.994565E+02  -0.114093E+01   0.753982E-03   0.942739E+01   0.104792E+02   0.155043E+02   0.135678E+02   0.173369E+03
   0.979127E+02  -0.114093E+01   0.724891E-03   0.121739E+02   0.797278E+01   0.110751E+02   0.106419E+02   0.172539E+03
   0.980100E+02   0.275461E+01   0.555226E-03   0.132610E+02   0.148621E+02   0.134392E+02   0.204444E+02   0.170710E+03
   0.980100E+02   0.405440E+01   0.114826E-02   0.102639E+02   0.997859E+01   0.190680E+02   0.167191E+02   0.169290E+03
   0.974876E+02   0.478519E+01   0.738598E-03   0.135916E+02   0.903651E+01   0.222445E+02   0.123190E+02   0.170620E+03
   0.978481E+02   0.874807E+00   0.705568E-03   0.122241E+02   0.912229E+01   0.139436E+02   0.131835E+02   0.175255E+03
   0.975506E+02   0.107376E+01   0.699093E-03   0.986918E+01   0.749122E+01   0.131376E+02   0.127987E+02   0.175066E+03
   0.980323E+02   0.482780E+01   0.572715E-03   0.977369E+01   0.119377E+02   0.141339E+02   0.154827E+02   0.174183E+03
   0.984604E+02   0.379312E+01   0.772910E-03   0.952103E+01   0.103559E+02   0.120015E+02   0.163145E+02   0.174018E+03
   0.986193E+02  -0.977771E+00   0.747795E-03   0.102343E+02   0.912339E+01   0.159695E+02   0.135831E+02   0.174885E+03
   0.972458E+02   0.237765E+01   0.855823E-03   0.111698E+02   0.103141E+02   0.125295E+02   0.135736E+02   0.173842E+03
   0.971414E+02  -0.118658E+01   0.716474E-03   0.129582E+02   0.723773E+01   0.193547E+02   0.120299E+02   0.171645E+03
   0.971414E+02  -0.370530E+01   0.613347E-03   0.118298E+02   0.796376E+01   0.206723E+02   0.145843E+02   0.171371E+03
   0.961111E+02   0.366344E+01   0.613347E-03   0.948069E+01   0.900385E+01   0.162966E+02   0.165393E+02   0.172976E+03
   0.976681E+02   0.117152E+01   0.709784E-03   0.970086E+01   0.993346E+01   0.153196E+02   0.147903E+02   0.176024E+03
   0.974650E+02  -0.304517E+01   0.755248E-03   0.676112E+01   0.115474E+02   0.126154E+02   0.177474E+02   0.171702E+03
   0.967961E+02   0.133440E+01   0.737929E-03   0.102367E+02   0.980375E+01   0.142756E+02   0.116806E+02   0.174499E+03
   0.967961E+02  -0.107174E+01   0.744336E-03   0.119548E+02   0.104842E+02   0.181896E+02   0.136795E+02   0.173180E+03
   0.964817E+02   0.139207E+01   0.744336E-03   0.129104E+02   0.896554E+01   0.133730E+02   0.166015E+02   0.172998E+03
   0.969277E+02   0.292364E+01   0.520940E-03   0.771179E+01   0.969543E+01   0.161349E+02   0.115423E+02   0.174051E+03
   0.977843E+02   0.292364E+01   0.487968E-03   0.578000E+01   0.115700E+02   0.183358E+02   0.109699E+02   0.170316E+03
   0.973722E+02   0.113165E+01   0.315838E-03   0.132284E+02   0.735046E+01   0.164382E+02   0.211817E+02   0.169384E+03
   0.978866E+02   0.238722E+01   0.588211E-03   0.984377E+01   0.915953E+01   0.176344E+02   0.166941E+02   0.175449E+03
   0.972456E+02  -0.113827E+01   0.588211E-03   0.103169E+02   0.110780E+02   0.181776E+02   0.127359E+02   0.174686E+03
   0.983591E+02   0.550604E+00   0.563779E-03   0.112880E+02   0.118272E+02   0.141516E+02   0.174451E+02   0.174696E+03
   0.983541E+02  -0.118202E+01   0.563779E-03   0.133707E+02   0.923590E+01   0.198156E+02   0.108495E+02   0.172104E+03
   0.969537E+02   0.628252E+01   0.725431E-03   0.122236E+02   0.959516E+01   0.187144E+02   0.114704E+02   0.171237E+03
   0.982279E+02   0.243990E+01   0.555751E-03   0.123163E+02   0.104281E+02   0.155875E+02   0.154087E+02   0.174865E+03
   0.970680E+02   0.215083E+01   0.530713E-03   0.112932E+02   0.106524E+02   0.175729E+02   0.109392E+02   0.174021E+03
   0.982723E+02   0.183274E+01   0.557818E-03   0.136654E+02   0.783592E+01   0.145381E+02   0.167036E+02   0.173629E+03
   0.975718E+02  -0.219332E+01   0.453423E-03   0.905010E+01   0.113888E+02   0.174428E+02   0.198350E+02   0.172746E+03
   0.978780E+02   0.395749E+01   0.422274E-03   0.784949E+01   0.123318E+02   0.172636E+02   0.133183E+02   0.172245E+03
   0.978702E+02  -0.281391E+01   0.941685E-03   0.128473E+02   0.115878E+02   0.114039E+02   0.149062E+02   0.170801E+03
   0.971939E+02   0.425166E+01   0.400958E-03   0.112611E+02   0.718937E+01   0.167262E+02   0.122485E+02   0.171540E+03
   0.980747E+02  -0.464575E+01   0.943528E-03   0.128157E+02   0.811326E+01   0.128001E+02   0.137081E+02   0.170528E+03
   0.981288E+02   0.269104E+01   0.943528E-03   0.707245E+01   0.122002E+02   0.133760E+02   0.136322E+02   0.171571E+03
   0.978348E+02  -0.256354E+00   0.457236E-03   0.813804E+01   0.119686E+02   0.171692E+02   0.166282E+02   0.174185E+03
   0.992138E+02  -0.295313E+01   0.723933E-03   0.104824E+02   0.110183E+02   0.160649E+02   0.149648E+02   0.173225E+03
   0.997104E+02  -0.143539E+01   0.532658E-03   0.122439E+02   0.836952E+01   0.243679E+02   0.123619E+02   0.166894E+03
   0.965609E+02   0.486558E+01   0.707521E-03   0.773793E+01   0.785293E+01   0.150989E+02   0.168996E+02   0.172432E+03
   0.972732E+02   0.480755E+01   0.707521E-03   0.129209E+02   0.138332E+02   0.165589E+02   0.180730E+02   0.171221E+03
   0.979729E+02  -0.163816E+01   0.712360E-03   0.955835E+01   0.819867E+01   0.124662E+02   0.158893E+02   0.174906E+03
   0.984877E+02  -0.305532E+01   0.121916E-02   0.864293E+01   0.892093E+01   0.139903E+02   0.209318E+02   0.167329E+03
   0.978230E+02   0.112647E+01   0.525671E-03   0.107991E+02   0.130892E+02   0.164720E+02   0.129654E+02   0.174636E+03
   0.992383E+02   0.431196E+01   0.837313E-03   0.111008E+02   0.604339E+01   0.122219E+02   0.125317E+02   0.169346E+03
   0.980191E+02   0.320922E+01   0.799877E-03   0.132102E+02   0.996345E+01   0.134984E+02   0.170216E+02   0.173329E+03
   0.980055E+02   0.319310E+01   0.624160E-03   0.936674E+01   0.101197E+02   0.117643E+02   0.121975E+02   0.175013E+03
   0.975829E+02   0.251266E+01   0.494133E-03   0.800478E+01   0.891118E+01   0.134763E+02   0.143887E+02   0.175378E+03
   0.976657E+02  -0.223473E+00   0.618211E-03   0.784424E+01   0.704580E+01   0.127223E+02   0.133856E+02   0.174413E+03
   0.978725E+02   0.206939E+01   0.727592E-03   0.961301E+01   0.823454E+01   0.126238E+02   0.123720E+02   0.175074E+03
   0.978725E+02   0.811219E+00   0.518032E-03   0.909735E+01   0.867427E+01   0.203034E+02   0.156798E+02   0.174592E+03
   0.978725E+02  -0.881123E+00   0.652499E-03   0.121937E+02   0.104945E+02   0.143560E+02   0.105755E+02   0.174140E+03
   0.972089E+02   0.284881E+00   0.546491E-03   0.969983E+01   0.135774E+02   0.933671E+01   0.126699E+02   0.172148E+03
   0.971836E+02  -0.172649E+01   0.520399E-03   0.919723E+01   0.928712E+01   0.150486E+02   0.204727E+02   0.173739E+03
   0.976055E+02   0.232975E+01   0.425346E-03   0.113231E+02   0.791332E+01   0.200313E+02   0.905633E+01   0.170395E+03
   0.977638E+02   0.727992E+00   0.362445E-03   0.915469E+01   0.117225E+02   0.211547E+02   0.113178E+02   0.171403E+03
   0.967839E+02  -0.725028E+00   0.795515E-03   0.722928E+01   0.101045E+02   0.162532E+02   0.153935E+02   0.172999E+03
   0.969751E+02  -0.313107E+01   0.572976E-03   0.112919E+02   0.751918E+01   0.146160E+02   0.284350E+02   0.167255E+03
   0.979693E+02  -0.731620E+01   0.648671E-03   0.713972E+01   0.959125E+01   0.159866E+02   0.148371E+02   0.169676E+03
   0.976582E+02   0.569307E+00   0.531848E-03   0.890644E+01   0.883853E+01   0.233878E+02   0.161646E+02   0.173183E+03
   0.989990E+02  -0.361415E+00   0.706528E-03   0.125881E+02   0.803868E+01   0.163642E+02   0.137388E+02   0.173295E+03
   0.973260E+02   0.443420E+01   0.763012E-03   0.899604E+01   0.833501E+01   0.144506E+02   0.176975E+02   0.173942E+03
   0.971440E+02   0.502719E+01   0.763012E-03   0.846481E+01   0.120526E+02   0.136413E+02   0.208641E+02   0.171745E+03
   0.988491E+02  -0.288367E+01   0.475480E-03   0.130864E+02   0.115799E+02   0.125051E+02   0.146059E+02   0.171355E+03
   0.969889E+02  -0.206232E+01   0.475480E-03   0.105415E+02   0.106851E+02   0.144812E+02   0.194487E+02   0.173114E+03
   0.977981E+02  -0.930154E+00   0.741943E-03   0.109982E+02   0.106851E+02   0.157483E+02   0.163746E+02   0.174952E+03
   0.985992E+02  -0.209315E+01   0.741943E-03   0.921319E+01   0.141658E+02   0.175605E+02   0.166421E+02   0.172246E+03
   0.989350E+02   0.996754E+00   0.741943E-03   0.921319E+01   0.926855E+01   0.135985E+02   0.133731E+02   0.174675E+03
   0.979268E+02  -0.110476E+00   0.704207E-03   0.143985E+02   0.117557E+02   0.127069E+02   0.119690E+02   0.172865E+03
   0.970358E+02   0.485974E+00   0.814545E-03   0.110376E+02   0.105228E+02   0.181477E+02   0.137995E+02   0.173695E+03
   0.982799E+02   0.605386E+00   0.725589E-03   0.128552E+02   0.912893E+01   0.192222E+02   0.159646E+02   0.173533E+03
   0.978199E+02   0.806230E+00   0.898702E-03   0.913617E+01   0.901088E+01   0.101367E+02   0.145621E+02   0.172662E+03
   0.962532E+02  -0.145610E+01   0.711800E-03   0.125383E+02   0.104549E+02   0.131690E+02   0.184450E+02   0.171461E+03
   0.969621E+02   0.182476E+01   0.647877E-03   0.133477E+02   0.100401E+02   0.130763E+02   0.162833E+02   0.174151E+03
   0.977405E+02  -0.309418E+00   0.714640E-03   0.663822E+01   0.112267E+02   0.140994E+02   0.181832E+02   0.173259E+03
   0.977809E+02  -0.987297E+00   0.575932E-03   0.128777E+02   0.977551E+01   0.183151E+02   0.156378E+02   0.174347E+03
   0.984715E+02   0.246973E+01   0.575932E-03   0.101402E+02   0.103529E+02   0.138794E+02   0.122498E+02   0.175096E+03
   0.984715E+02  -0.249648E+01   0.575932E-03   0.134539E+02   0.119298E+02   0.128293E+02   0.158379E+02   0.172831E+03
   0.989984E+02  -0.547592E+01   0.100579E-02   0.747288E+01   0.871345E+01   0.196390E+02   0.143087E+02   0.168705E+03
   0.968573E+02  -0.422515E+01   0.588696E-03   0.106310E+02   0.967373E+01   0.106876E+02   0.154666E+02   0.171470E+03
   0.968573E+02   0.176548E+01   0.672609E-03   0.118451E+02   0.102300E+02   0.146640E+02   0.135776E+02   0.174935E+03
   0.984866E+02   0.171160E+01   0.869653E-03   0.119742E+02   0.617823E+01   0.168891E+02   0.153403E+02   0.170922E+03
   0.966972E+02   0.228638E+01   0.697242E-03   0.104853E+02   0.116497E+02   0.131964E+02   0.149831E+02   0.174450E+03
   0.984416E+02   0.974143E+00   0.935863E-03   0.121866E+02   0.117815E+02   0.201632E+02   0.971579E+01   0.169079E+03
   0.980969E+02  -0.211396E+01   0.872052E-03   0.826862E+01   0.834556E+01   0.211709E+02   0.158866E+02   0.171562E+03
   0.986095E+02  -0.203738E+01   0.713010E-03   0.794044E+01   0.119049E+02   0.153744E+02   0.867592E+01   0.170754E+03
   0.986095E+02   0.294491E+01   0.710230E-03   0.145507E+02   0.768461E+01   0.211131E+02   0.182283E+02   0.169847E+03
   0.978920E+02   0.112787E+01   0.764792E-03   0.891153E+01   0.864363E+01   0.146236E+02   0.129185E+02   0.175318E+03
   0.970371E+02  -0.251696E+01   0.517120E-03   0.960430E+01   0.140947E+02   0.166986E+02   0.199150E+02   0.171108E+03
   0.970371E+02   0.131408E+01   0.636173E-03   0.710833E+01   0.937487E+01   0.146240E+02   0.125686E+02   0.174627E+03
   0.970371E+02  -0.885435E+00   0.786833E-03   0.128131E+02   0.147077E+02   0.161584E+02   0.125686E+02   0.170990E+03
   0.973087E+02  -0.366184E+01   0.576982E-03   0.115383E+02   0.890786E+01   0.171619E+02   0.152875E+02   0.173307E+03
   0.977743E+02   0.136612E+01   0.865905E-03   0.840127E+01   0.135294E+02   0.127804E+02   0.120422E+02   0.172397E+03
   0.981500E+02   0.136612E+01   0.687778E-03   0.107093E+02   0.122364E+02   0.233269E+02   0.147675E+02   0.172293E+03
   0.981500E+02   0.636726E+00   0.665854E-03   0.942906E+01   0.978200E+01   0.154212E+02   0.173171E+02   0.175712E+03
   0.980563E+02   0.193747E+01   0.383718E-03   0.101704E+02   0.117165E+02   0.131375E+02   0.160921E+02   0.173477E+03
   0.986180E+02   0.115277E+01   0.810579E-03   0.101726E+02   0.698443E+01   0.200590E+02   0.161568E+02   0.171964E+03
   0.973335E+02   0.118466E+01   0.701223E-03   0.113912E+02   0.117887E+02   0.137744E+02   0.133126E+02   0.175009E+03
   0.969983E+02   0.809959E+01   0.682930E-03   0.147913E+02   0.112388E+02   0.170471E+02   0.243567E+02   0.165326E+03
   0.983814E+02   0.894708E-01   0.598509E-03   0.702200E+01   0.962448E+01   0.135033E+02   0.146660E+02   0.174760E+03
   0.971140E+02   0.243456E+01   0.575781E-03   0.992056E+01   0.141688E+02   0.163612E+02   0.102390E+02   0.172449E+03
   0.970955E+02   0.734306E+00   0.575781E-03   0.112559E+02   0.116333E+02   0.137074E+02   0.130350E+02   0.175229E+03
   0.967168E+02   0.116251E+01   0.633090E-03   0.722874E+01   0.917140E+01   0.130734E+02   0.212273E+02   0.172453E+03
   0.982703E+02  -0.841628E-01   0.716308E-03   0.981292E+01   0.941289E+01   0.174255E+02   0.128393E+02   0.175186E+03
   0.975782E+02   0.147237E+01   0.753864E-03   0.821753E+01   0.120965E+02   0.159426E+02   0.185950E+02   0.173825E+03
   0.979514E+02   0.220678E+01   0.874695E-03   0.897590E+01   0.100180E+02   0.134766E+02   0.149659E+02   0.174338E+03
   0.982996E+02   0.390559E+01   0.835078E-03   0.102199E+02   0.702949E+01   0.178602E+02   0.129685E+02   0.172338E+03
   0.987081E+02   0.279759E+01   0.674027E-03   0.103397E+02   0.140714E+02   0.162128E+02   0.154319E+02   0.173004E+03
   0.966998E+02  -0.578342E+00   0.880809E-03   0.143277E+02   0.110541E+02   0.124814E+02   0.124635E+02   0.170583E+03
   0.979828E+02   0.760844E+00   0.682154E-03   0.932915E+01   0.754565E+01   0.115605E+02   0.181397E+02   0.174213E+03
   0.983862E+02   0.454347E+01   0.863482E-03   0.714658E+01   0.111560E+02   0.139396E+02   0.163555E+02   0.172168E+03
   0.980737E+02  -0.210780E+01   0.773013E-03   0.866178E+01   0.109979E+02   0.139396E+02   0.163555E+02   0.174414E+03
   0.982717E+02  -0.188840E+01   0.581501E-03   0.867684E+01   0.934898E+01   0.950699E+01   0.103895E+02   0.172003E+03
   0.978263E+02  -0.396908E+00   0.581501E-03   0.105516E+02   0.127478E+02   0.139595E+02   0.126821E+02   0.175062E+03
   0.968142E+02   0.429642E+01   0.378026E-03   0.828302E+01   0.107139E+02   0.170084E+02   0.151824E+02   0.171735E+03
   0.968142E+02   0.666663E+00   0.463169E-03   0.828302E+01   0.764536E+01   0.150274E+02   0.169955E+02   0.173915E+03
   0.976687E+02   0.316894E+01   0.374821E-03   0.141128E+02   0.118517E+02   0.173799E+02   0.134387E+02   0.171016E+03
   0.979710E+02  -0.748770E-01   0.590010E-03   0.809973E+01   0.978760E+01   0.138943E+02   0.114303E+02   0.175343E+03
   0.980308E+02   0.301509E+01   0.668486E-03   0.943899E+01   0.855476E+01   0.158448E+02   0.198699E+02   0.174308E+03
   0.980308E+02   0.101489E+01   0.415204E-03   0.895703E+01   0.111006E+02   0.154227E+02   0.124937E+02   0.174458E+03
   0.970699E+02   0.101489E+01   0.521583E-03   0.969753E+01   0.127753E+02   0.167113E+02   0.151598E+02   0.174701E+03
   0.970699E+02   0.233441E+00   0.521583E-03   0.131441E+02   0.102721E+02   0.142464E+02   0.242886E+02   0.171260E+03
   0.979781E+02   0.119503E+01   0.754587E-03   0.119187E+02   0.111750E+02   0.145386E+02   0.140077E+02   0.174867E+03
   0.980519E+02   0.450504E+01   0.533048E-03   0.905313E+01   0.107144E+02   0.180873E+02   0.170919E+02   0.173606E+03
   0.978839E+02  -0.231825E+01   0.572888E-03   0.103949E+02   0.946205E+01   0.142030E+02   0.176359E+02   0.175019E+03
   0.987050E+02   0.107049E+00   0.561491E-03   0.120846E+02   0.121352E+02   0.120502E+02   0.177542E+02   0.173089E+03
   0.978587E+02   0.149833E+01   0.540228E-03   0.906130E+01   0.890909E+01   0.108717E+02   0.184678E+02   0.174490E+03
   0.979007E+02   0.358284E+00   0.540228E-03   0.834841E+01   0.112295E+02   0.153233E+02   0.143121E+02   0.175792E+03
   0.979007E+02  -0.277766E+00   0.611243E-03   0.111844E+02   0.129633E+02   0.114246E+02   0.187914E+02   0.173418E+03
   0.971332E+02   0.188466E+01   0.611243E-03   0.776509E+01   0.943091E+01   0.127155E+02   0.145509E+02   0.175366E+03
   0.976227E+02   0.112673E+01   0.443122E-03   0.987727E+01   0.183702E+02   0.218656E+02   0.181112E+02   0.167689E+03
   0.968199E+02   0.536756E+00   0.475597E-03   0.111844E+02   0.108443E+02   0.172396E+02   0.229912E+02   0.171704E+03
   0.961836E+02   0.806895E+01   0.689999E-03   0.106999E+02   0.909035E+01   0.134035E+02   0.131770E+02   0.169801E+03
   0.988177E+02   0.559420E+01   0.755392E-03   0.789513E+01   0.907434E+01   0.140544E+02   0.159706E+02   0.172723E+03
   0.978415E+02   0.273253E-01   0.630215E-03   0.137482E+02   0.986708E+01   0.126034E+02   0.140079E+02   0.174560E+03
   0.978415E+02   0.354970E+01   0.714275E-03   0.734747E+01   0.115468E+02   0.145139E+02   0.154633E+02   0.174181E+03
   0.979426E+02   0.338380E+01   0.642560E-03   0.801537E+01   0.121145E+02   0.106393E+02   0.162387E+02   0.173442E+03
   0.979426E+02  -0.231755E+01   0.713722E-03   0.902509E+01   0.869430E+01   0.971923E+01   0.170515E+02   0.172848E+03
   0.981535E+02   0.424338E+01   0.662367E-03   0.100616E+02   0.844852E+01   0.142788E+02   0.204700E+02   0.173487E+03
   0.965139E+02   0.930942E+00   0.536024E-03   0.100100E+02   0.964527E+01   0.156289E+02   0.236356E+02   0.171796E+03
   0.969975E+02   0.193805E+01   0.488183E-03   0.104977E+02   0.128491E+02   0.135076E+02   0.106202E+02   0.173272E+03
   0.980073E+02   0.193805E+01   0.487275E-03   0.831415E+01   0.103103E+02   0.204216E+02   0.186168E+02   0.173154E+03
   0.980073E+02  -0.250184E+01   0.679365E-03   0.147686E+02   0.103103E+02   0.106973E+02   0.124127E+02   0.171624E+03
