Heures;X;Y;Z
10:48:58;875942.77;6545024.88;222.63
10:49:00;875937.39;6545021.75;222.63
10:49:03;875929.59;6545017.12;222.63
10:49:05;875924.39;6545014.08;222.63
10:49:08;875916.74;6545009.62;222.64
10:49:10;875911.61;6545006.97;222.64
10:49:13;875904.24;6545003.03;222.65
10:49:15;875899.48;6545000.62;222.65
10:49:18;875893.20;6544998.13;222.65
10:49:20;875888.73;6544995.76;222.65
10:49:23;875881.11;6544990.93;222.63
10:49:25;875875.70;6544987.58;222.63
10:49:28;875867.79;6544982.17;222.62
10:49:30;875862.44;6544978.52;222.62
10:49:33;875854.61;6544973.02;222.61
10:49:35;875849.41;6544969.02;222.61
10:49:35;875848.35;6544968.23;222.60
10:49:38;875841.36;6544963.58;222.60
10:49:40;875835.92;6544960.05;222.60
10:49:43;875827.67;6544954.75;222.60
10:49:45;875822.03;6544951.59;222.59
10:49:48;875813.72;6544946.71;222.59
10:49:50;875808.10;6544943.26;222.59
10:49:53;875799.48;6544938.18;222.59
10:49:55;875793.55;6544934.89;222.58
10:49:58;875784.53;6544930.30;222.58
10:50:00;875778.53;6544927.19;222.58
10:50:03;875769.47;6544922.53;222.57
10:50:05;875763.38;6544919.56;222.57
10:50:08;875754.16;6544915.08;222.56
10:50:10;875748.07;6544912.25;222.55
10:50:13;875738.97;6544908.11;222.54
10:50:15;875732.98;6544905.22;222.53
10:50:18;875723.81;6544900.49;222.51
10:50:20;875717.97;6544897.56;222.50
10:50:23;875709.30;6544893.46;222.49
10:50:25;875703.56;6544890.96;222.48
10:50:28;875695.20;6544887.53;222.47
10:50:30;875689.70;6544885.35;222.46
10:50:33;875681.38;6544881.77;222.44
10:50:35;875675.63;6544879.37;222.43
10:50:38;875666.96;6544875.86;222.40
10:50:40;875661.03;6544873.76;222.38
10:50:43;875651.64;6544870.63;222.36
10:50:45;875645.13;6544868.88;222.34
10:50:48;875635.36;6544866.87;222.32
10:50:50;875628.88;6544865.71;222.30
10:50:53;875618.86;6544863.69;222.29
10:50:55;875611.64;6544862.17;222.27
10:50:58;875600.23;6544860.06;222.25
10:51:00;875592.29;6544858.96;222.24
10:51:03;875580.47;6544857.81;222.22
10:51:05;875572.45;6544857.29;222.21
10:51:08;875560.32;6544856.89;222.19
10:51:10;875552.30;6544856.54;222.19
10:51:13;875540.22;6544856.08;222.17
10:51:15;875532.25;6544855.76;222.16
10:51:18;875520.70;6544855.02;222.14
10:51:20;875512.96;6544854.29;222.13
10:51:23;875501.36;6544853.98;222.12
10:51:25;875493.52;6544853.67;222.11
10:51:28;875482.18;6544853.53;222.09
10:51:30;875474.58;6544853.43;222.09
10:51:33;875463.34;6544853.25;222.08
10:51:35;875455.99;6544853.05;222.08
10:51:35;875454.50;6544852.99;222.00
10:51:38;875444.74;6544852.84;221.99
10:51:40;875437.10;6544852.86;221.99
10:51:43;875425.79;6544852.97;221.98
10:51:45;875418.10;6544852.06;221.97
10:51:48;875407.66;6544851.01;221.96
10:51:50;875401.34;6544850.43;221.95
10:51:53;875391.75;6544848.97;221.94
10:51:55;875385.35;6544847.87;221.93
10:51:58;875375.62;6544845.73;221.90
10:52:00;875369.27;6544844.32;221.88
10:52:03;875359.94;6544842.34;221.85
10:52:05;875353.94;6544840.80;221.82
10:52:08;875344.70;6544837.87;221.79
10:52:10;875338.29;6544835.87;221.78
10:52:13;875328.69;6544832.81;221.75
10:52:15;875322.50;6544830.86;221.75
10:52:18;875314.31;6544827.91;221.75
10:52:20;875308.92;6544825.82;221.75
10:52:23;875301.21;6544823.48;221.75
10:52:25;875296.48;6544822.06;221.75
10:52:28;875289.37;6544819.78;221.75
10:52:30;875284.82;6544818.40;221.75
10:52:33;875277.84;6544815.81;221.75
10:52:35;875273.43;6544814.05;221.75
10:52:38;875266.96;6544810.38;221.75
10:52:40;875262.94;6544807.59;221.75
11:03:35;875265.48;6544809.43;221.75
11:03:53;875252.96;6544803.61;221.75
11:03:55;875248.70;6544799.45;221.75
11:03:57;875245.22;6544795.57;221.75
11:04:00;875240.27;6544789.01;221.75
11:04:02;875236.93;6544784.39;221.75
11:04:05;875232.93;6544777.17;221.75
11:04:07;875229.52;6544772.80;221.75
11:04:10;875224.33;6544765.84;221.75
11:04:12;875221.10;6544761.01;221.75
11:04:15;875216.53;6544753.53;221.74
11:04:17;875213.62;6544748.48;221.74
11:04:20;875209.16;6544741.06;221.74
11:04:22;875206.33;6544735.83;221.73
11:04:25;875201.60;6544728.28;221.73
11:04:27;875198.68;6544723.13;221.72
11:04:30;875193.77;6544715.47;221.72
11:04:32;875190.40;6544710.70;221.72
11:04:35;875186.12;6544703.17;221.71
11:04:37;875183.28;6544698.20;221.71
11:04:40;875179.12;6544690.87;221.70
11:04:42;875176.36;6544685.83;221.70
11:04:45;875171.98;6544678.31;221.69
11:04:47;875168.71;6544673.36;221.69
11:04:50;875163.86;6544666.28;221.69
11:04:52;875160.64;6544661.62;221.69
11:04:55;875155.95;6544654.61;221.69
11:04:57;875153.14;6544649.92;221.69
11:05:00;875149.55;6544642.60;221.69
11:05:02;875147.65;6544637.50;221.69
11:05:05;875144.90;6544629.32;221.69
11:05:07;875142.67;6544623.75;221.69
11:05:10;875138.55;6544615.79;221.69
11:05:12;875135.97;6544610.92;221.68
11:05:15;875133.64;6544602.95;221.68
11:05:17;875132.51;6544597.21;221.67
11:05:20;875130.60;6544588.43;221.67
11:05:22;875128.94;6544582.63;221.66
11:05:25;875126.47;6544574.27;221.66
11:05:27;875125.69;6544568.56;221.65
11:05:30;875125.43;6544559.83;221.64
11:05:32;875125.64;6544553.99;221.64
11:05:35;875126.14;6544545.03;221.63
11:05:37;875126.23;6544538.60;221.62
11:05:40;875126.11;6544528.96;221.61
11:05:42;875126.56;6544522.68;221.60
11:05:45;875128.59;6544513.15;221.60
11:05:47;875129.30;6544506.54;221.59
11:05:50;875130.55;6544496.96;221.59
11:05:52;875132.02;6544490.67;221.58
11:05:54;875133.51;6544485.99;221.56
11:05:56;875136.08;6544477.97;221.57
11:05:58;875137.60;6544471.38;221.56
11:06:01;875140.23;6544461.98;221.56
11:06:03;875142.82;6544455.95;221.55
11:06:06;875145.90;6544446.33;221.55
11:06:08;875147.46;6544440.03;221.55
11:06:11;875150.40;6544430.74;221.55
11:06:13;875152.73;6544424.61;221.55
11:06:16;875156.17;6544415.42;221.54
11:06:18;875158.68;6544409.62;221.53
11:06:21;875163.01;6544400.91;221.53
11:06:23;875165.49;6544394.97;221.52
11:06:26;875169.45;6544386.55;221.51
11:06:28;875172.77;6544381.18;221.50
11:06:31;875177.94;6544372.91;221.49
11:06:33;875181.23;6544367.41;221.48
11:06:36;875186.12;6544359.59;221.46
11:06:38;875189.57;6544354.44;221.44
11:06:41;875195.11;6544346.68;221.42
11:06:43;875199.28;6544341.28;221.40
11:06:46;875205.67;6544332.84;221.37
11:06:48;875209.66;6544327.36;221.35
11:06:51;875214.96;6544319.37;221.31
11:06:53;875218.44;6544314.19;221.29
11:06:56;875224.74;6544306.12;221.26
11:06:58;875228.94;6544300.42;221.24
11:07:01;875234.13;6544292.01;221.21
11:07:03;875237.66;6544286.61;221.19
11:07:06;875243.03;6544278.70;221.17
11:07:08;875246.51;6544273.57;221.15
11:07:11;875252.02;6544266.07;221.13
11:07:13;875255.98;6544261.12;221.11
11:07:16;875262.58;6544254.09;221.08
11:07:18;875267.64;6544249.35;221.06
11:07:21;875275.50;6544242.14;221.02
11:07:23;875281.14;6544237.70;221.00
11:07:26;875290.32;6544230.90;220.95
11:07:28;875296.48;6544226.01;220.93
11:07:31;875305.80;6544219.01;220.88
11:07:33;875312.29;6544214.61;220.86
11:07:36;875322.42;6544208.64;220.82
11:07:38;875329.50;6544204.76;220.79
11:07:41;875339.79;6544198.68;220.76
11:07:43;875346.54;6544194.76;220.75
11:07:46;875356.98;6544189.35;220.70
11:07:48;875363.61;6544185.77;220.65
11:07:51;875373.06;6544180.61;220.60
11:07:53;875380.10;6544177.32;220.54
11:07:56;875389.06;6544172.90;220.54
11:07:58;875394.97;6544169.77;220.54
11:08:01;875404.34;6544165.79;220.54
11:08:03;875410.59;6544163.15;220.54
11:08:06;875419.83;6544158.38;220.54
11:08:08;875425.67;6544155.10;220.54
11:08:11;875435.06;6544150.45;220.54
11:08:13;875441.17;6544146.84;220.54
11:08:16;875449.29;6544140.68;220.54
11:08:18;875454.58;6544136.68;220.54
11:08:21;875463.11;6544130.45;220.54
11:08:23;875468.36;6544126.17;220.54
11:08:26;875476.37;6544120.00;220.54
11:08:28;875481.67;6544115.78;220.54
11:08:31;875488.84;6544108.97;220.54
11:08:33;875493.58;6544104.42;220.54
11:08:36;875500.73;6544097.20;220.54
11:08:38;875504.90;6544091.83;220.54
11:10:10;875508.57;6544083.74;220.54
11:10:12;875507.19;6544079.98;220.54
11:10:14;875507.53;6544075.92;220.53
11:10:17;875510.35;6544069.36;220.53
11:10:19;875513.15;6544064.57;220.52
11:10:22;875517.09;6544056.92;220.52
11:10:24;875519.79;6544051.71;220.52
11:10:27;875523.63;6544043.67;220.52
11:10:29;875526.18;6544038.50;220.52
11:10:32;875530.63;6544030.97;220.53
11:10:34;875533.56;6544025.86;220.53
11:10:37;875537.27;6544017.77;220.53
11:10:39;875539.26;6544012.38;220.52
11:10:42;875542.69;6544004.23;220.51
11:10:44;875545.03;6543998.56;220.51
11:10:47;875547.75;6543989.71;220.50
11:10:49;875549.12;6543983.78;220.49
11:10:52;875550.54;6543974.64;220.49
11:10:54;875551.20;6543968.54;220.48
11:10:57;875552.20;6543959.26;220.48
11:10:59;875552.65;6543952.80;220.48
11:11:02;875551.87;6543943.74;220.48
11:11:04;875550.84;6543938.11;220.48
11:11:07;875549.23;6543929.68;220.48
11:11:09;875547.73;6543924.00;220.48
11:11:12;875544.96;6543915.85;220.47
11:11:14;875543.03;6543910.21;220.46
11:11:17;875540.24;6543901.78;220.46
11:11:19;875538.39;6543895.85;220.46
11:11:22;875534.52;6543887.18;220.46
11:11:24;875531.76;6543881.11;220.46
11:11:27;875527.08;6543871.65;220.45
11:11:29;875523.34;6543865.86;220.45
11:11:32;875517.63;6543857.17;220.45
11:11:34;875513.67;6543851.40;220.44
11:11:37;875507.31;6543842.92;220.43
11:11:39;875502.76;6543837.82;220.42
11:11:42;875495.73;6543830.28;220.42
11:11:44;875490.88;6543825.16;220.42
11:11:47;875483.25;6543817.88;220.41
11:11:49;875477.81;6543813.53;220.41
11:11:52;875469.41;6543808.17;220.41
11:11:54;875463.69;6543804.36;220.40
11:11:57;875454.72;6543799.06;220.38
11:11:59;875448.33;6543796.06;220.37
11:12:02;875438.34;6543793.08;220.36
11:12:04;875431.88;6543790.52;220.35
11:12:07;875422.14;6543786.68;220.34
11:12:09;875415.56;6543784.47;220.34
11:12:10;875411.26;6543783.14;220.33
11:12:13;875402.10;6543780.42;220.32
11:12:15;875395.19;6543778.72;220.32
11:12:18;875384.88;6543776.64;220.32
11:12:20;875377.92;6543775.39;220.31
11:12:23;875367.50;6543773.36;220.30
11:12:25;875360.36;6543772.11;220.30
11:12:28;875349.74;6543771.15;220.28
11:12:30;875342.68;6543770.50;220.27
11:12:33;875332.18;6543769.46;220.25
11:12:35;875325.23;6543768.91;220.24
11:12:38;875314.72;6543768.31;220.22
11:12:40;875307.59;6543767.99;220.21
11:12:43;875296.85;6543767.39;220.19
11:12:45;875289.47;6543766.83;220.18
11:12:48;875278.21;6543766.05;220.17
11:12:50;875270.52;6543765.71;220.16
11:12:53;875259.08;6543765.88;220.14
11:12:55;875251.30;6543766.05;220.13
11:12:58;875239.43;6543766.19;220.11
11:13:00;875231.20;6543766.07;220.09
11:13:03;875219.11;6543766.34;220.07
11:13:05;875211.25;6543766.60;220.06
11:13:08;875199.37;6543766.34;220.04
11:13:10;875191.88;6543766.31;220.03
11:13:13;875181.73;6543766.93;220.01
11:13:15;875175.08;6543767.35;219.99
11:13:18;875164.89;6543768.24;219.97
11:13:20;875158.16;6543768.92;219.95
11:13:23;875148.05;6543769.60;219.91
11:13:25;875141.40;6543770.04;219.89
11:13:28;875131.53;6543770.93;219.85
11:13:30;875124.88;6543771.53;219.82
11:13:33;875114.57;6543771.91;219.79
11:13:35;875108.00;6543772.16;219.76
11:13:38;875098.94;6543772.44;219.73
11:13:40;875093.22;6543771.88;219.71
11:13:43;875084.51;6543770.26;219.68
11:13:45;875078.69;6543769.08;219.67
11:13:48;875069.77;6543767.07;219.64
11:13:50;875063.43;6543765.48;219.62
11:13:53;875053.45;6543762.92;219.60
11:13:55;875046.83;6543761.00;219.59
11:13:58;875036.92;6543757.18;219.57
11:14:00;875030.78;6543754.56;219.55
11:14:03;875021.80;6543749.54;219.53
11:14:05;875015.19;6543744.90;219.53
11:14:08;875004.78;6543737.70;219.52
11:14:10;874997.54;6543732.04;219.42
11:14:13;874988.85;6543723.55;219.42
11:14:15;874982.78;6543717.74;219.42
11:14:18;874974.48;6543708.80;219.42
11:14:20;874969.08;6543702.95;219.41
11:14:23;874962.00;6543694.37;219.43
11:14:25;874957.54;6543688.52;219.43
11:14:28;874950.90;6543680.36;219.44
11:14:30;874946.80;6543674.57;219.44
11:14:33;874939.85;6543665.90;219.45
11:14:35;874935.62;6543659.80;219.45
11:14:38;874929.56;6543650.67;219.45
11:14:40;874925.79;6543644.47;219.45
11:14:43;874920.92;6543635.09;219.44
11:14:45;874917.63;6543628.71;219.45
11:14:48;874912.70;6543619.14;219.46
11:14:50;874909.56;6543612.80;219.45
11:14:53;874905.37;6543603.30;219.45
11:14:55;874902.83;6543596.96;219.45
11:14:58;874898.61;6543587.01;219.45
11:15:00;874896.08;6543580.36;219.44
11:15:03;874892.71;6543570.01;219.42
11:15:05;874890.96;6543562.76;219.41
11:15:08;874888.07;6543551.62;219.39
11:15:10;874885.89;6543544.44;219.38
11:15:13;874882.61;6543533.67;219.37
11:15:15;874880.47;6543526.54;219.37
11:15:18;874877.00;6543515.77;219.37
11:15:20;874874.82;6543508.79;219.38
11:15:23;874872.37;6543498.10;219.38
11:15:25;874870.64;6543490.77;219.38
11:15:28;874867.94;6543479.93;219.37
11:15:30;874865.40;6543472.67;219.36
11:15:33;874861.70;6543462.96;219.35
11:15:35;874859.24;6543456.38;219.33
11:15:38;874855.99;6543446.47;219.33
11:15:40;874853.89;6543439.63;219.33
11:15:44;874850.23;6543427.54;219.33
11:15:45;874848.75;6543422.20;219.34
11:18:55;874846.99;6543410.73;219.37
11:18:58;874846.34;6543407.94;219.36
11:19:00;874845.22;6543405.54;219.36
11:19:03;874842.78;6543399.09;219.36
11:19:05;874841.09;6543393.62;219.35
11:19:08;874838.57;6543385.16;219.35
11:19:10;874837.26;6543379.44;219.34
11:19:13;874835.12;6543370.67;219.34
11:19:15;874833.54;6543364.92;219.34
11:19:18;874831.14;6543356.24;219.33
11:19:20;874829.60;6543350.25;219.33
11:19:23;874827.07;6543341.36;219.33
11:19:25;874825.58;6543335.58;219.33
11:19:28;874824.23;6543326.81;219.33
11:19:30;874823.43;6543320.76;219.32
11:19:33;874821.42;6543311.66;219.32
11:19:35;874819.85;6543305.82;219.32
11:19:38;874817.39;6543297.26;219.31
11:19:40;874815.81;6543291.63;219.30
11:19:43;874813.44;6543283.13;219.29
11:19:45;874811.70;6543277.52;219.29
11:19:48;874809.30;6543269.14;219.29
11:19:50;874807.74;6543263.43;219.28
11:19:53;874805.09;6543254.98;219.28
11:19:55;874803.32;6543248.93;219.28
11:19:58;874800.26;6543239.50;219.27
11:20:00;874798.14;6543233.10;219.27
11:20:03;874794.90;6543223.31;219.26
11:20:05;874792.53;6543216.96;219.26
11:20:08;874788.99;6543207.41;219.25
11:20:10;874786.70;6543201.03;219.24
11:20:13;874782.66;6543191.50;219.24
11:20:15;874780.00;6543185.34;219.24
11:20:18;874776.31;6543175.91;219.24
11:20:20;874773.58;6543169.79;219.23
11:20:23;874769.08;6543160.65;219.23
11:20:25;874766.30;6543154.44;219.23
11:20:28;874763.04;6543144.75;219.22
11:20:30;874760.82;6543138.05;219.21
11:20:33;874757.32;6543128.02;219.21
11:20:35;874754.52;6543121.31;219.21
11:20:38;874749.61;6543111.78;219.20
11:20:42;874743.80;6543098.67;219.19
11:20:45;874739.06;6543088.92;219.19
11:20:47;874736.02;6543082.54;219.18
11:20:50;874731.35;6543072.66;219.18
11:20:52;874727.98;6543066.34;219.17
11:20:55;874723.27;6543056.56;219.17
11:20:57;874719.67;6543050.26;219.16
11:21:00;874714.56;6543040.74;219.16
11:21:02;874711.04;6543034.36;219.15
11:21:05;874706.27;6543024.05;219.14
11:21:07;874702.36;6543017.46;219.14
11:21:10;874696.76;6543008.03;219.14
11:21:12;874693.38;6543001.62;219.13
11:21:15;874688.44;6542991.72;219.13
11:21:17;874684.72;6542985.46;219.13
11:21:20;874679.47;6542975.76;219.12
11:21:22;874676.02;6542969.22;219.12
11:21:25;874671.07;6542959.48;219.12
11:21:27;874668.02;6542952.81;219.12
11:21:30;874662.64;6542942.87;219.11
11:21:32;874658.51;6542936.66;219.11
11:21:35;874652.32;6542927.45;219.11
11:21:37;874648.51;6542921.04;219.10
11:21:40;874642.54;6542911.67;219.10
11:21:42;874638.75;6542905.35;219.10
11:21:45;874633.47;6542895.66;219.10
11:21:47;874629.59;6542889.55;219.10
11:21:50;874623.90;6542880.20;219.09
11:21:52;874619.89;6542874.07;219.08
11:21:55;874614.19;6542864.84;219.08
11:21:57;874610.67;6542858.43;219.07
11:22:00;874605.65;6542848.91;219.06
11:22:02;874602.13;6542842.70;219.05
11:22:05;874596.90;6542833.59;219.05
11:22:07;874593.80;6542827.87;219.04
11:22:10;874589.55;6542820.03;219.03
11:22:12;874586.80;6542815.28;219.01
11:22:15;874582.32;6542808.21;219.00
11:22:17;874579.37;6542803.12;218.98
11:22:20;874575.06;6542795.16;218.96
11:22:22;874572.15;6542789.65;218.95
11:22:25;874567.87;6542781.28;218.93
11:22:27;874565.00;6542775.52;218.92
11:22:30;874560.73;6542766.63;218.89
11:22:32;874557.93;6542760.38;218.87
11:22:35;874553.33;6542750.75;218.84
11:22:37;874550.04;6542744.20;218.83
11:22:42;874541.60;6542726.28;218.64
11:22:45;874535.71;6542714.86;218.62
11:22:47;874531.43;6542707.17;218.61
11:22:50;874525.09;6542696.74;218.59
11:22:52;874520.90;6542690.31;218.57
11:22:55;874515.04;6542681.15;218.55
11:22:57;874509.98;6542674.37;218.53
11:23:00;874501.22;6542664.93;218.52
11:23:02;874495.27;6542658.94;218.51
11:23:05;874486.28;6542649.96;218.50
11:23:07;874480.14;6542644.24;218.50
11:23:10;874470.66;6542636.41;218.49
11:23:12;874464.74;6542631.93;218.49
11:23:15;874456.48;6542625.14;218.48
11:23:17;874451.31;6542620.20;218.47
11:23:20;874443.24;6542612.83;218.46
11:23:22;874437.67;6542607.73;218.45
11:23:25;874429.32;6542599.41;218.44
11:23:27;874423.92;6542593.60;218.44
11:23:30;874416.05;6542584.34;218.42
11:23:32;874410.92;6542578.15;218.41
11:23:35;874403.66;6542568.48;218.40
11:23:37;874398.46;6542561.97;218.39
11:23:40;874390.55;6542553.51;218.39
11:23:42;874385.38;6542548.86;218.38
11:23:45;874377.90;6542541.67;218.37
11:23:47;874373.21;6542535.74;218.37
11:23:50;874365.87;6542526.67;218.37
11:23:52;874360.70;6542521.05;218.37
11:23:55;874353.55;6542512.37;218.35
11:23:57;874348.85;6542506.22;218.35
11:24:00;874341.44;6542497.13;218.34
11:24:02;874336.38;6542491.34;218.34
11:24:05;874328.85;6542483.02;218.33
11:24:07;874324.02;6542477.33;218.32
11:24:10;874316.98;6542468.52;218.31
11:24:12;874312.03;6542462.82;218.31
11:24:15;874304.28;6542454.83;218.30
11:24:17;874299.26;6542449.78;218.29
11:24:20;874292.00;6542441.45;218.28
11:24:22;874287.14;6542435.85;218.28
11:24:25;874280.49;6542426.84;218.26
11:24:27;874276.16;6542420.51;218.25
11:24:30;874269.21;6542411.30;218.24
11:24:32;874264.22;6542405.33;218.22
11:24:35;874257.41;6542397.46;218.21
11:24:37;874252.97;6542392.87;218.20
11:24:40;874246.18;6542386.22;218.19
11:24:43;874239.02;6542378.24;218.08
11:24:46;874231.10;6542370.60;218.05
11:24:48;874225.63;6542365.69;218.03
11:24:51;874217.86;6542357.87;218.00
11:24:53;874212.05;6542353.10;217.98
11:24:56;874202.59;6542347.08;217.94
11:24:58;874196.24;6542343.00;217.93
11:25:01;874186.86;6542336.81;217.91
11:25:03;874181.04;6542332.60;217.90
11:25:06;874172.42;6542326.44;217.89
11:25:08;874167.01;6542321.26;217.88
11:25:11;874158.99;6542313.30;217.85
11:25:13;874154.71;6542307.18;217.83
11:25:16;874148.74;6542297.22;217.81
11:25:18;874145.40;6542290.14;217.79
11:25:21;874141.37;6542278.99;217.75
11:25:23;874139.33;6542271.11;217.73
11:25:26;874135.19;6542259.31;217.70
11:25:28;874132.56;6542251.68;217.68
11:25:31;874129.04;6542239.72;217.64
11:25:33;874126.86;6542231.34;217.63
11:25:36;874122.91;6542218.72;217.62
11:25:38;874120.12;6542210.31;217.61
11:25:41;874115.87;6542198.32;217.63
11:25:43;874113.09;6542190.38;217.63
11:25:46;874108.87;6542178.92;217.65
11:25:48;874105.86;6542171.62;217.66
11:25:51;874101.10;6542160.64;217.65
11:25:53;874097.99;6542153.20;217.65
11:25:56;874093.10;6542142.76;217.63
11:25:58;874089.80;6542135.79;217.62
11:26:01;874084.96;6542125.62;217.61
11:26:03;874081.92;6542118.77;217.61
11:26:06;874076.61;6542109.06;217.61
11:26:08;874073.37;6542102.54;217.60
11:26:11;874068.42;6542092.82;217.60
11:26:13;874065.32;6542086.22;217.60
11:26:16;874060.30;6542076.26;217.59
11:26:18;874056.68;6542069.91;217.59
11:26:21;874051.48;6542060.28;217.58
11:26:23;874048.15;6542053.88;217.57
11:26:26;874044.14;6542043.55;217.56
11:26:28;874042.02;6542036.15;217.55
11:26:31;874038.67;6542024.71;217.54
11:26:33;874036.20;6542017.21;217.53
11:26:36;874032.81;6542006.02;217.53
11:26:38;874030.84;6541998.91;217.53
11:26:43;874026.42;6541981.45;217.50
11:26:46;874023.54;6541971.74;217.49
11:26:48;874021.94;6541964.70;217.49
11:26:51;874019.31;6541954.34;217.49
11:26:53;874017.64;6541947.55;217.48
11:26:56;874015.81;6541937.26;217.48
11:26:58;874014.35;6541930.37;217.48
11:27:01;874012.43;6541920.19;217.47
11:27:03;874011.69;6541913.38;217.47
11:27:06;874011.02;6541902.89;217.47
11:27:08;874010.76;6541895.86;217.47
11:27:11;874010.82;6541885.18;217.46
11:27:13;874010.86;6541877.96;217.46
11:27:16;874009.99;6541867.10;217.46
11:27:18;874008.89;6541860.09;217.45
11:27:21;874007.43;6541849.78;217.44
11:27:23;874006.80;6541842.90;217.43
11:27:26;874005.74;6541832.51;217.42
11:27:28;874004.90;6541825.52;217.42
11:27:31;874003.82;6541814.89;217.41
11:27:33;874003.38;6541807.65;217.40
11:27:36;874002.23;6541796.56;217.39
11:27:38;874001.35;6541789.09;217.38
11:27:41;874000.31;6541777.78;217.36
11:27:43;874000.01;6541770.02;217.35
11:27:46;873999.37;6541758.10;217.33
11:27:48;873998.56;6541750.33;217.31
11:27:51;873998.24;6541738.46;217.28
11:27:53;873998.29;6541730.15;217.26
11:27:56;873998.22;6541717.50;217.24
11:27:58;873998.40;6541708.98;217.22
11:28:01;873998.62;6541695.92;217.19
11:28:03;873998.78;6541687.38;217.18
11:28:06;873999.53;6541674.24;217.15
11:28:08;874000.31;6541665.54;217.13
11:28:11;874003.19;6541652.74;217.11
11:28:13;874005.51;6541644.16;217.09
11:28:16;874009.65;6541631.47;217.07
11:28:18;874012.33;6541622.79;217.06
11:28:21;874015.70;6541609.71;217.05
11:28:23;874017.43;6541600.96;217.04
11:28:26;874020.27;6541588.48;217.04
11:28:28;874022.53;6541580.29;217.03
11:28:31;874025.92;6541568.01;217.02
11:28:33;874027.76;6541559.84;217.02
11:28:36;874030.08;6541547.78;217.02
11:28:38;874031.79;6541539.84;217.02
11:28:41;874033.63;6541527.84;217.01
11:28:44;874034.21;6541516.25;217.04
11:28:47;874034.75;6541504.66;217.04
11:28:49;874035.22;6541496.83;217.03
11:28:52;874035.35;6541484.99;217.04
11:28:54;874034.65;6541477.65;217.03
11:28:57;874034.09;6541466.78;217.03
11:28:59;874034.33;6541459.01;217.03
11:29:02;874033.77;6541447.93;217.02
11:29:04;874033.57;6541440.14;217.02
11:29:07;874032.38;6541428.95;217.01
11:29:09;874031.60;6541421.65;217.01
11:29:12;874031.56;6541410.64;217.00
11:29:14;874031.76;6541403.06;217.00
11:29:17;874031.47;6541391.68;217.00
11:29:19;874031.20;6541384.23;217.00
11:29:22;874031.45;6541373.07;216.99
11:29:24;874031.96;6541365.59;216.98
11:29:27;874032.15;6541354.09;216.97
11:29:29;874031.50;6541346.68;216.96
11:29:32;874030.72;6541335.42;216.95
11:29:34;874030.39;6541327.99;216.94
11:29:37;874030.62;6541316.62;216.92
11:29:39;874030.72;6541309.00;216.91
11:29:42;874031.13;6541297.50;216.90
11:29:44;874031.79;6541289.84;216.88
11:29:47;874032.66;6541277.95;216.86
11:29:49;874033.17;6541269.95;216.84
11:29:52;874033.62;6541257.89;216.81
11:29:54;874033.45;6541249.90;216.78
11:29:57;874033.60;6541237.83;216.74
11:29:59;874034.39;6541229.79;216.71
11:30:02;874035.86;6541217.71;216.67
11:30:04;874036.57;6541209.63;216.65
11:30:07;874037.05;6541197.68;216.62
11:30:09;874037.82;6541189.53;216.61
11:30:12;874038.66;6541177.71;216.59
11:30:14;874039.16;6541170.66;216.57
11:30:17;874040.76;6541160.07;216.55
11:30:19;874041.56;6541153.07;216.55
11:30:22;874042.49;6541142.66;216.53
11:30:24;874043.40;6541135.64;216.51
11:30:27;874045.04;6541125.16;216.52
11:30:29;874046.44;6541118.37;216.52
11:30:32;874048.59;6541108.34;216.53
11:30:34;874050.31;6541101.90;216.53
11:30:37;874053.59;6541092.43;216.53
11:30:39;874056.77;6541086.54;216.54
11:30:44;874065.97;6541071.80;216.52
11:30:47;874071.78;6541063.11;216.51
11:30:49;874075.80;6541057.19;216.51
11:30:52;874081.32;6541048.20;216.50
11:30:54;874085.53;6541042.52;216.50
11:30:57;874092.74;6541034.32;216.50
11:30:59;874097.60;6541029.02;216.50
11:31:02;874105.07;6541021.16;216.49
11:31:04;874110.49;6541016.28;216.49
11:31:07;874118.42;6541008.84;216.49
11:31:09;874123.33;6541003.87;216.49
11:31:12;874130.91;6540997.06;216.48
11:31:14;874136.24;6540992.68;216.47
11:31:17;874143.31;6540985.20;216.46
11:31:19;874147.73;6540979.88;216.45
11:31:22;874154.98;6540971.99;216.45
11:31:24;874159.96;6540966.84;216.45
11:31:27;874167.32;6540959.40;216.45
11:31:29;874172.16;6540954.24;216.45
11:31:32;874179.47;6540946.45;216.46
11:31:34;874184.60;6540941.50;216.46
11:31:37;874192.34;6540934.12;216.46
11:31:39;874196.96;6540928.79;216.47
11:31:42;874203.83;6540920.22;216.46
11:31:44;874207.62;6540914.05;216.46
11:31:47;874213.70;6540905.36;216.47
11:31:49;874218.23;6540899.60;216.47
11:31:52;874224.46;6540890.60;216.48
11:31:54;874228.18;6540884.42;216.48
11:31:57;874233.82;6540875.52;216.49
11:31:59;874237.78;6540869.49;216.48
11:32:02;874241.88;6540859.57;216.48
11:32:04;874243.48;6540852.79;216.48
11:32:07;874246.34;6540842.92;216.46
11:32:09;874248.60;6540836.31;216.45
11:32:12;874251.83;6540826.26;216.44
11:32:14;874253.82;6540819.50;216.44
11:32:17;874256.43;6540809.52;216.43
11:32:19;874258.39;6540802.80;216.42
11:32:22;874261.36;6540792.75;216.42
11:32:24;874263.53;6540785.97;216.42
11:32:27;874266.21;6540775.57;216.42
