IDTRANS;DIST;pk;ALTI_MOY
3830;19192,5;42755;189,2625
3832;19202,5;42745;189,2562
3833;19207,5;42740;189,2628
3834;19212,5;42735;189,2630
3836;19222,5;42725;189,2661
3837;19227,5;42720;189,2635
3839;19237,5;42710;189,2621
3840;19242,5;42705;189,2494
3842;19252,5;42695;189,2450
3843;19257,5;42690;189,2440
3845;19267,5;42680;189,2457
3846;19272,5;42675;189,2370
3848;19282,5;42665;189,2270
3849;19287,5;42660;189,2275
3851;19297,5;42650;189,2268
3852;19302,5;42645;189,2284
3854;19312,5;42635;189,2235
3855;19317,5;42630;189,2150
3857;19327,5;42620;189,2054
3858;19332,5;42615;189,2207
3860;19342,5;42605;189,2133
3861;19347,5;42600;189,2097
3862;19352,5;42595;189,2165
3864;19362,5;42585;189,2090
3865;19367,5;42580;189,2022
3867;19377,5;42570;189,2094
3868;19382,5;42565;189,1881
3870;19392,5;42555;189,1865
3871;19397,5;42550;189,1784
3873;19407,5;42540;189,1950
3874;19412,5;42535;189,1990
3876;19422,5;42525;189,2011
3877;19427,5;42520;189,1882
3879;19437,5;42510;189,1851
3880;19442,5;42505;189,1894
3882;19452,5;42495;189,1750
3883;19457,5;42490;189,1847
3885;19467,5;42480;189,1765
3886;19472,5;42475;189,1855
3888;19482,5;42465;189,1691
3889;19487,5;42460;189,1799
3891;19497,5;42450;189,1703
3892;19502,5;42445;189,1636
3894;19512,5;42435;189,1586
3895;19517,5;42430;189,1719
3897;19527,5;42420;189,1667
3898;19532,5;42415;189,1637
3900;19542,5;42405;189,1687
3901;19547,5;42400;189,1590
3902;19552,5;42395;189,1608
3904;19562,5;42385;189,1588
3905;19567,5;42380;189,1501
3906;19572,5;42375;189,1602
3908;19582,5;42365;189,1520
3909;19587,5;42360;189,1558
3910;19592,5;42355;189,1601
3912;19602,5;42345;189,1531
3913;19607,5;42340;189,1599
3915;19617,5;42330;189,1430
3916;19622,5;42325;189,1504
3917;19627,5;42320;189,1534
3919;19637,5;42310;189,1514
3920;19642,5;42305;189,1462
3922;19652,5;42295;189,1470
3923;19657,5;42290;189,1548
3925;19667,5;42280;189,1451
3926;19672,5;42275;189,1567
3928;19682,5;42265;189,1412
3929;19687,5;42260;189,1404
3931;19697,5;42250;189,1365
3932;19702,5;42245;189,1444
3934;19712,5;42235;189,1431
3935;19717,5;42230;189,1342
3937;19727,5;42220;189,1491
3938;19732,5;42215;189,1277
3940;19742,5;42205;189,1159
3941;19747,5;42200;189,1212
3942;19752,5;42195;189,1178
3944;19762,5;42185;189,1169
3945;19767,5;42180;189,1197
3946;19772,5;42175;189,1061
3947;19777,5;42170;189,1236
3949;19787,5;42160;189,0993
3950;19792,5;42155;189,1064
3951;19797,5;42150;189,1091
3952;19802,5;42145;189,1013
3954;19812,5;42135;189,0985
3955;19817,5;42130;189,1005
3956;19822,5;42125;189,1001
3957;19827,5;42120;189,0898
3958;19832,5;42115;189,1000
3959;19837,5;42110;189,0895
3960;19842,5;42105;189,0847
3962;19852,5;42095;189,0895
3963;19857,5;42090;189,0886
3964;19862,5;42085;189,0996
3966;19872,5;42075;189,0907
3967;19877,5;42070;189,0930
3968;19882,5;42065;189,0886
3970;19892,5;42055;189,0776
3971;19897,5;42050;189,0800
3972;19902,5;42045;189,0819
3974;19912,5;42035;189,0799
3975;19917,5;42030;189,0816
3977;19927,5;42020;189,0785
3978;19932,5;42015;189,0818
3980;19942,5;42005;189,0879
3981;19947,5;42000;189,0882
3983;19957,5;41990;189,0794
3984;19962,5;41985;189,0859
3986;19972,5;41975;189,0820
3987;19977,5;41970;189,0848
3989;19987,5;41960;189,0757
3990;19992,5;41955;189,0695
3992;20002,5;41945;189,0672
3993;20007,5;41940;189,0635
3995;20017,5;41930;189,0570
3996;20022,5;41925;189,0613
3998;20032,5;41915;189,0713
4000;20042,5;41905;189,0754
4001;20047,5;41900;189,0531
4003;20057,5;41890;189,0605
4004;20062,5;41885;189,0647
4006;20072,5;41875;189,0599
4007;20077,5;41870;189,0615
4009;20087,5;41860;189,0600
4010;20092,5;41855;189,0608
4012;20102,5;41845;189,0584
4013;20107,5;41840;189,0319
4015;20117,5;41830;189,0572
4016;20122,5;41825;189,0412
4018;20132,5;41815;189,0320
4019;20137,5;41810;189,0544
4021;20147,5;41800;189,0409
4022;20152,5;41795;189,0486
4024;20162,5;41785;189,0418
4025;20167,5;41780;189,0462
4027;20177,5;41770;189,0509
4029;20187,5;41760;189,0275
4030;20192,5;41755;189,0364
4032;20202,5;41745;189,0188
4033;20207,5;41740;189,0193
4035;20217,5;41730;189,0169
4036;20222,5;41725;189,0230
4038;20232,5;41715;189,0150
4039;20237,5;41710;188,9961
4041;20247,5;41700;189,0102
4042;20252,5;41695;189,0223
4044;20262,5;41685;189,0172
4045;20267,5;41680;189,0215
4047;20277,5;41670;189,0142
4048;20282,5;41665;189,0170
4049;20287,5;41660;189,0113
4051;20297,5;41650;188,9937
4052;20302,5;41645;189,0179
4054;20312,5;41635;189,0100
4055;20317,5;41630;189,0090
4057;20327,5;41620;189,0099
4058;20332,5;41615;189,0159
4059;20337,5;41610;189,0069
4061;20347,5;41600;189,0021
4062;20352,5;41595;189,0133
4064;20362,5;41585;189,0009
4065;20367,5;41580;188,9963
4067;20377,5;41570;189,0066
4068;20382,5;41565;188,9859
4070;20392,5;41555;188,9888
4071;20397,5;41550;189,0022
4073;20407,5;41540;188,9901
4074;20412,5;41535;188,9819
4076;20422,5;41525;188,9833
4077;20427,5;41520;188,9911
4079;20437,5;41510;188,9868
4080;20442,5;41505;188,9825
4082;20452,5;41495;188,9813
4083;20457,5;41490;188,9805
4085;20467,5;41480;188,9840
4086;20472,5;41475;188,9872
4088;20482,5;41465;188,9803
4089;20487,5;41460;188,9825
4091;20497,5;41450;188,9748
4092;20502,5;41445;188,9848
4094;20512,5;41435;188,9872
4095;20517,5;41430;188,9755
4097;20527,5;41420;188,9793
4098;20532,5;41415;188,9839
4100;20542,5;41405;188,9729
4101;20547,5;41400;188,9860
4103;20557,5;41390;188,9820
4104;20562,5;41385;188,9734
4106;20572,5;41375;188,9720
4107;20577,5;41370;188,9728
4109;20587,5;41360;188,9738
4110;20592,5;41355;188,9744
4112;20602,5;41345;188,9616
4113;20607,5;41340;188,9527
4115;20617,5;41330;188,9392
4116;20622,5;41325;188,9525
4118;20632,5;41315;188,9558
4119;20637,5;41310;188,9516
4121;20647,5;41300;188,9508
4122;20652,5;41295;188,9579
4124;20662,5;41285;188,9536
4125;20667,5;41280;188,9524
4130;20692,5;41255;188,9508
4131;20697,5;41250;188,9474
4133;20707,5;41240;188,9466
4134;20712,5;41235;188,9396
4136;20722,5;41225;188,9337
4137;20727,5;41220;188,9374
4139;20737,5;41210;188,9336
4140;20742,5;41205;188,9398
4142;20752,5;41195;188,9262
4143;20757,5;41190;188,9240
4145;20767,5;41180;188,9297
4146;20772,5;41175;188,9352
4148;20782,5;41165;188,9317
4149;20787,5;41160;188,9265
4151;20797,5;41150;188,9227
4152;20802,5;41145;188,9256
4154;20812,5;41135;188,9219
4155;20817,5;41130;188,9205
4157;20827,5;41120;188,9120
4158;20832,5;41115;188,9214
4160;20842,5;41105;188,9131
4161;20847,5;41100;188,9238
4163;20857,5;41090;188,9107
4164;20862,5;41085;188,9060
4166;20872,5;41075;188,8950
4167;20877,5;41070;188,9089
4169;20887,5;41060;188,8868
4170;20892,5;41055;188,8636
4172;20902,5;41045;188,8673
4173;20907,5;41040;188,8748
4175;20917,5;41030;188,8903
4176;20922,5;41025;188,8791
4178;20932,5;41015;188,8841
4179;20937,5;41010;188,8671
4181;20947,5;41000;188,8823
4182;20952,5;40995;188,8850
4183;20957,5;40990;188,8914
4184;20962,5;40985;188,8979
4186;20972,5;40975;188,8936
4187;20977,5;40970;188,8894
4188;20982,5;40965;188,8997
4189;20987,5;40960;188,9037
4190;20992,5;40955;188,8962
4192;21002,5;40945;188,8861
4193;21007,5;40940;188,8789
4194;21012,5;40935;188,8759
4196;21022,5;40925;188,8839
4197;21027,5;40920;188,8739
4198;21032,5;40915;188,8714
4200;21042,5;40905;188,8771
4201;21047,5;40900;188,8714
4203;21057,5;40890;188,8776
4204;21062,5;40885;188,8700
4206;21072,5;40875;188,8682
4207;21077,5;40870;188,8591
4209;21087,5;40860;188,8538
4210;21092,5;40855;188,8609
4212;21102,5;40845;188,8386
4214;21112,5;40835;188,8470
4215;21117,5;40830;188,8419
4217;21127,5;40820;188,8424
4218;21132,5;40815;188,8359
4220;21142,5;40805;188,8338
4222;21152,5;40795;188,8334
4223;21157,5;40790;188,8507
4225;21167,5;40780;188,8241
4226;21172,5;40775;188,8439
4228;21182,5;40765;188,8214
4229;21187,5;40760;188,8172
4231;21197,5;40750;188,8278
4232;21202,5;40745;188,8203
4234;21212,5;40735;188,8270
4235;21217,5;40730;188,8218
4237;21227,5;40720;188,8283
4239;21237,5;40710;188,8178
4240;21242,5;40705;188,8182
4242;21252,5;40695;188,8198
4243;21257,5;40690;188,8098
4245;21267,5;40680;188,7988
4247;21277,5;40670;188,8055
4248;21282,5;40665;188,8285
4250;21292,5;40655;188,8165
4251;21297,5;40650;188,8032
4253;21307,5;40640;188,8179
4255;21317,5;40630;188,8199
4256;21322,5;40625;188,8154
4258;21332,5;40615;188,8106
4259;21337,5;40610;188,8096
4261;21347,5;40600;188,7937
4263;21357,5;40590;188,7888
4264;21362,5;40585;188,7929
4266;21372,5;40575;188,7996
4267;21377,5;40570;188,7834
4269;21387,5;40560;188,8016
4270;21392,5;40555;188,7898
4272;21402,5;40545;188,7967
4273;21407,5;40540;188,7914
4275;21417,5;40530;188,7987
4276;21422,5;40525;188,7997
4278;21432,5;40515;188,7868
4279;21437,5;40510;188,7788
4281;21447,5;40500;188,7826
4282;21452,5;40495;188,7749
4284;21462,5;40485;188,7780
4286;21472,5;40475;188,7784
4287;21477,5;40470;188,7625
4289;21487,5;40460;188,7739
4290;21492,5;40455;188,7674
4292;21502,5;40445;188,7647
4294;21512,5;40435;188,7605
4295;21517,5;40430;188,7645
4297;21527,5;40420;188,7680
4298;21532,5;40415;188,7639
4300;21542,5;40405;188,7562
4301;21547,5;40400;188,7591
4303;21557,5;40390;188,7348
4304;21562,5;40385;188,7439
4306;21572,5;40375;188,7365
4307;21577,5;40370;188,7430
4309;21587,5;40360;188,7360
4311;21597,5;40350;188,7473
4312;21602,5;40345;188,7189
4314;21612,5;40335;188,7324
4315;21617,5;40330;188,7263
4317;21627,5;40320;188,7318
4318;21632,5;40315;188,7230
4320;21642,5;40305;188,7232
4321;21647,5;40300;188,7321
4323;21657,5;40290;188,7238
4324;21662,5;40285;188,7186
4326;21672,5;40275;188,7095
4327;21677,5;40270;188,7182
4329;21687,5;40260;188,7089
4330;21692,5;40255;188,7137
4331;21697,5;40250;188,7121
4333;21707,5;40240;188,7289
4334;21712,5;40235;188,7071
4336;21722,5;40225;188,7130
4337;21727,5;40220;188,7026
4339;21737,5;40210;188,7142
4340;21742,5;40205;188,6958
4342;21752,5;40195;188,7089
4343;21757,5;40190;188,7199
4345;21767,5;40180;188,7062
4346;21772,5;40175;188,7102
4348;21782,5;40165;188,7093
4349;21787,5;40160;188,7243
4351;21797,5;40150;188,7033
4352;21802,5;40145;188,6995
4354;21812,5;40135;188,7028
4355;21817,5;40130;188,6995
4357;21827,5;40120;188,7065
4358;21832,5;40115;188,7138
4360;21842,5;40105;188,7067
4361;21847,5;40100;188,6948
4363;21857,5;40090;188,7141
4364;21862,5;40085;188,6890
4366;21872,5;40075;188,6872
4367;21877,5;40070;188,6923
4369;21887,5;40060;188,6793
4370;21892,5;40055;188,6865
4371;21897,5;40050;188,6862
4373;21907,5;40040;188,6954
4374;21912,5;40035;188,6944
4375;21917,5;40030;188,7013
4377;21927,5;40020;188,6890
4378;21932,5;40015;188,6651
4379;21937,5;40010;188,6670
4380;21942,5;40005;188,6735
4382;21952,5;39995;188,6734
4383;21957,5;39990;188,6722
4385;21967,5;39980;188,6892
4386;21972,5;39975;188,6637
4387;21977,5;39970;188,6587
4389;21987,5;39960;188,6542
4390;21992,5;39955;188,6667
4391;21997,5;39950;188,6578
4392;22002,5;39945;188,6606
4394;22012,5;39935;188,6654
4395;22017,5;39930;188,6608
4396;22022,5;39925;188,6593
4398;22032,5;39915;188,6519
4399;22037,5;39910;188,6371
4400;22042,5;39905;188,6588
4402;22052,5;39895;188,6463
4403;22057,5;39890;188,6358
4404;22062,5;39885;188,6306
4406;22072,5;39875;188,6156
4407;22077,5;39870;188,6114
4409;22087,5;39860;188,6157
4410;22092,5;39855;188,6131
4411;22097,5;39850;188,6070
4413;22107,5;39840;188,5925
4414;22112,5;39835;188,5888
4416;22122,5;39825;188,5866
4417;22127,5;39820;188,5785
4419;22137,5;39810;188,5759
4420;22142,5;39805;188,5989
4421;22147,5;39800;188,5816
4423;22157,5;39790;188,5815
4424;22162,5;39785;188,5704
4426;22172,5;39775;188,5801
4427;22177,5;39770;188,5827
4428;22182,5;39765;188,5834
4430;22192,5;39755;188,5789
4431;22197,5;39750;188,5727
4433;22207,5;39740;188,5643
4434;22212,5;39735;188,5730
4436;22222,5;39725;188,5574
4437;22227,5;39720;188,5471
4439;22237,5;39710;188,5553
4440;22242,5;39705;188,5543
4442;22252,5;39695;188,5653
4443;22257,5;39690;188,5613
4444;22262,5;39685;188,5661
4446;22272,5;39675;188,5417
4447;22277,5;39670;188,5460
4449;22287,5;39660;188,5450
4450;22292,5;39655;188,5490
4452;22302,5;39645;188,5428
4453;22307,5;39640;188,5488
4455;22317,5;39630;188,5395
4456;22322,5;39625;188,5398
4457;22327,5;39620;188,5308
4459;22337,5;39610;188,5316
4460;22342,5;39605;188,5272
4462;22352,5;39595;188,5295
4463;22357,5;39590;188,5206
4464;22362,5;39585;188,5111
4466;22372,5;39575;188,5060
4467;22377,5;39570;188,5044
4469;22387,5;39560;188,4903
4470;22392,5;39555;188,4770
4472;22402,5;39545;188,4889
4473;22407,5;39540;188,4758
4475;22417,5;39530;188,4715
4476;22422,5;39525;188,4709
4478;22432,5;39515;188,4668
4479;22437,5;39510;188,4802
4480;22442,5;39505;188,4625
4482;22452,5;39495;188,4698
4483;22457,5;39490;188,4856
4485;22467,5;39480;188,4777
4486;22472,5;39475;188,4430
4488;22482,5;39465;188,4330
4489;22487,5;39460;188,4325
4491;22497,5;39450;188,4102
4492;22502,5;39445;188,4060
4494;22512,5;39435;188,4097
4495;22517,5;39430;188,4023
4497;22527,5;39420;188,4008
4498;22532,5;39415;188,3919
4500;22542,5;39405;188,3906
4501;22547,5;39400;188,3833
4502;22552,5;39395;188,3629
4504;22562,5;39385;188,3785
4505;22567,5;39380;188,3699
4506;22572,5;39375;188,3513
4507;22577,5;39370;188,3635
4508;22582,5;39365;188,3484
4510;22592,5;39355;188,3534
4511;22597,5;39350;188,3548
4512;22602,5;39345;188,3435
4514;22612,5;39335;188,3604
4516;22622,5;39325;188,3503
4517;22627,5;39320;188,3430
4518;22632,5;39315;188,3462
4520;22642,5;39305;188,3360
4521;22647,5;39300;188,3421
4523;22657,5;39290;188,3375
4524;22662,5;39285;188,3403
4526;22672,5;39275;188,3271
4527;22677,5;39270;188,3230
4529;22687,5;39260;188,3337
4530;22692,5;39255;188,3361
4531;22697,5;39250;188,3210
4533;22707,5;39240;188,3092
4534;22712,5;39235;188,3236
4536;22722,5;39225;188,3119
4537;22727,5;39220;188,3104
4539;22737,5;39210;188,3158
4540;22742,5;39205;188,3121
4542;22752,5;39195;188,3020
4543;22757,5;39190;188,3013
4544;22762,5;39185;188,2953
4546;22772,5;39175;188,2872
4547;22777,5;39170;188,2881
4549;22787,5;39160;188,2967
4550;22792,5;39155;188,2817
4552;22802,5;39145;188,2784
4553;22807,5;39140;188,2989
4555;22817,5;39130;188,2779
4556;22822,5;39125;188,2779
4558;22832,5;39115;188,2718
4559;22837,5;39110;188,2651
4561;22847,5;39100;188,2722
4562;22852,5;39095;188,2713
4564;22862,5;39085;188,2622
4565;22867,5;39080;188,2453
4567;22877,5;39070;188,2566
4568;22882,5;39065;188,2555
4570;22892,5;39055;188,2406
4571;22897,5;39050;188,2482
4573;22907,5;39040;188,2315
4574;22912,5;39035;188,2216
4575;22917,5;39030;188,2198
4577;22927,5;39020;188,2161
4578;22932,5;39015;188,2088
4580;22942,5;39005;188,2156
4581;22947,5;39000;188,2026
4583;22957,5;38990;188,2031
4585;22967,5;38980;188,1956
4586;22972,5;38975;188,1995
4588;22982,5;38965;188,2098
4589;22987,5;38960;188,2040
4591;22997,5;38950;188,1948
4592;23002,5;38945;188,2018
4594;23012,5;38935;188,1840
4596;23022,5;38925;188,2009
4597;23027,5;38920;188,1913
4599;23037,5;38910;188,1963
4600;23042,5;38905;188,1800
4602;23052,5;38895;188,1918
4603;23057,5;38890;188,1817
4605;23067,5;38880;188,1662
4606;23072,5;38875;188,1789
4608;23082,5;38865;188,1727
4610;23092,5;38855;188,1593
4611;23097,5;38850;188,1509
4613;23107,5;38840;188,1629
4614;23112,5;38835;188,1667
4616;23122,5;38825;188,1625
4617;23127,5;38820;188,1620
4619;23137,5;38810;188,1484
4620;23142,5;38805;188,1407
4622;23152,5;38795;188,1336
4623;23157,5;38790;188,1360
4625;23167,5;38780;188,1361
4626;23172,5;38775;188,1292
4628;23182,5;38765;188,1364
4629;23187,5;38760;188,1384
4631;23197,5;38750;188,1356
4632;23202,5;38745;188,1234
4634;23212,5;38735;188,1302
4635;23217,5;38730;188,1364
4637;23227,5;38720;188,1147
4639;23237,5;38710;188,1219
4640;23242,5;38705;188,1247
4642;23252,5;38695;188,1288
4643;23257,5;38690;188,1314
4645;23267,5;38680;188,1194
4646;23272,5;38675;188,1221
4648;23282,5;38665;188,1024
4649;23287,5;38660;188,0975
4651;23297,5;38650;188,1016
4652;23302,5;38645;188,0722
4654;23312,5;38635;188,0741
4656;23322,5;38625;188,0676
4657;23327,5;38620;188,0505
4659;23337,5;38610;188,0484
4660;23342,5;38605;188,0542
4662;23352,5;38595;188,0514
4664;23362,5;38585;188,0508
4666;23372,5;38575;188,0265
4667;23377,5;38570;188,0163
4669;23387,5;38560;188,0204
4671;23397,5;38550;187,9920
4673;23407,5;38540;188,0007
4674;23412,5;38535;188,0037
4676;23422,5;38525;188,0007
4678;23432,5;38515;188,0037
4680;23442,5;38505;187,9941
4681;23447,5;38500;187,9878
4683;23457,5;38490;187,9946
4685;23467,5;38480;187,9933
4686;23472,5;38475;187,9808
4688;23482,5;38465;187,9783
4689;23487,5;38460;187,9812
4691;23497,5;38450;187,9771
4692;23502,5;38445;187,9705
4694;23512,5;38435;187,9820
4695;23517,5;38430;187,9730
4697;23527,5;38420;187,9798
4699;23537,5;38410;187,9899
4700;23542,5;38405;187,9799
4702;23552,5;38395;187,9883
4703;23557,5;38390;187,9928
4705;23567,5;38380;187,9792
4706;23572,5;38375;187,9787
4708;23582,5;38365;187,9750
4709;23587,5;38360;187,9697
4710;23592,5;38355;187,9746
4712;23602,5;38345;187,9769
4713;23607,5;38340;187,9807
4715;23617,5;38330;187,9732
4716;23622,5;38325;187,9654
4718;23632,5;38315;187,9589
4719;23637,5;38310;187,9536
4721;23647,5;38300;187,9461
4722;23652,5;38295;187,9568
4724;23662,5;38285;187,9660
4725;23667,5;38280;187,9588
4727;23677,5;38270;187,9625
4728;23682,5;38265;187,9710
4729;23687,5;38260;187,9666
4731;23697,5;38250;187,9776
4732;23702,5;38245;187,9584
4734;23712,5;38235;187,9883
4747;23777,5;38170;187,9161
4748;23782,5;38165;187,9308
4749;23787,5;38160;187,9236
4750;23792,5;38155;187,9495
4751;23797,5;38150;187,9807
4752;23802,5;38145;187,9543
4753;23807,5;38140;187,9358
4754;23812,5;38135;187,9302
4755;23817,5;38130;187,9337
4756;23822,5;38125;187,9276
4757;23827,5;38120;187,9159
4758;23832,5;38115;187,9126
4759;23837,5;38110;187,9244
4760;23842,5;38105;187,8970
4761;23847,5;38100;187,9076
4763;23857,5;38090;187,8929
4764;23862,5;38085;187,8977
4765;23867,5;38080;187,8763
4766;23872,5;38075;187,8758
4768;23882,5;38065;187,8625
4769;23887,5;38060;187,8669
4770;23892,5;38055;187,8763
4771;23897,5;38050;187,8441
4773;23907,5;38040;187,8460
4774;23912,5;38035;187,8423
4775;23917,5;38030;187,8392
4776;23922,5;38025;187,8374
4778;23932,5;38015;187,8346
4779;23937,5;38010;187,8290
4780;23942,5;38005;187,8354
4781;23947,5;38000;187,8124
4783;23957,5;37990;187,8079
4784;23962,5;37985;187,8311
4785;23967,5;37980;187,8186
4786;23972,5;37975;187,8136
4788;23982,5;37965;187,8105
4789;23987,5;37960;187,8054
4790;23992,5;37955;187,7943
4792;24002,5;37945;187,8223
4793;24007,5;37940;187,8007
4794;24012,5;37935;187,8008
4796;24022,5;37925;187,7987
4797;24027,5;37920;187,7933
4798;24032,5;37915;187,7940
4800;24042,5;37905;187,7910
4801;24047,5;37900;187,7937
4802;24052,5;37895;187,8032
4804;24062,5;37885;187,7956
4805;24067,5;37880;187,7862
4806;24072,5;37875;187,7847
4807;24077,5;37870;187,7889
4809;24087,5;37860;187,7822
4810;24092,5;37855;187,7861
4811;24097,5;37850;187,7907
4813;24107,5;37840;187,7871
4814;24112,5;37835;187,7799
4815;24117,5;37830;187,7898
4816;24122,5;37825;187,7890
4818;24132,5;37815;187,7850
4819;24137,5;37810;187,7831
4820;24142,5;37805;187,7865
4821;24147,5;37800;187,7742
4822;24152,5;37795;187,7729
4824;24162,5;37785;187,7800
4825;24167,5;37780;187,7838
4826;24172,5;37775;187,7681
4827;24177,5;37770;187,7527
4828;24182,5;37765;187,7606
4830;24192,5;37755;187,7721
4831;24197,5;37750;187,7622
4832;24202,5;37745;187,7614
4833;24207,5;37740;187,7602
4835;24217,5;37730;187,7606
4836;24222,5;37725;187,7519
4837;24227,5;37720;187,7583
4839;24237,5;37710;187,7445
4840;24242,5;37705;187,7443
4841;24247,5;37700;187,7368
4843;24257,5;37690;187,7417
4844;24262,5;37685;187,7444
4845;24267,5;37680;187,7378
4847;24277,5;37670;187,7264
4848;24282,5;37665;187,7407
4849;24287,5;37660;187,7379
4850;24292,5;37655;187,7382
4852;24302,5;37645;187,7378
4853;24307,5;37640;187,7313
4854;24312,5;37635;187,7231
4855;24317,5;37630;187,7454
4856;24322,5;37625;187,7308
4858;24332,5;37615;187,7238
4859;24337,5;37610;187,7208
4860;24342,5;37605;187,7309
4861;24347,5;37600;187,7091
4862;24352,5;37595;187,7094
4864;24362,5;37585;187,7054
4865;24367,5;37580;187,7019
4866;24372,5;37575;187,7025
4867;24377,5;37570;187,6894
4869;24387,5;37560;187,7021
4870;24392,5;37555;187,6905
4871;24397,5;37550;187,7050
4873;24407,5;37540;187,6983
4874;24412,5;37535;187,6988
4875;24417,5;37530;187,6744
4876;24422,5;37525;187,6938
4878;24432,5;37515;187,6914
4879;24437,5;37510;187,6810
4880;24442,5;37505;187,6737
4882;24452,5;37495;187,6819
4883;24457,5;37490;187,6944
4884;24462,5;37485;187,6577
4886;24472,5;37475;187,6593
4887;24477,5;37470;187,6475
4888;24482,5;37465;187,6503
4890;24492,5;37455;187,6501
4891;24497,5;37450;187,6436
4892;24502,5;37445;187,6373
4894;24512,5;37435;187,6424
4895;24517,5;37430;187,6518
4896;24522,5;37425;187,6297
4898;24532,5;37415;187,6331
4899;24537,5;37410;187,6175
4901;24547,5;37400;187,6024
4902;24552,5;37395;187,6138
4903;24557,5;37390;187,6535
4905;24567,5;37380;187,6134
4914;24612,5;37335;187,6190
4915;24617,5;37330;187,6063
4916;24622,5;37325;187,5995
4917;24627,5;37320;187,6192
4919;24637,5;37310;187,6161
4920;24642,5;37305;187,6073
4921;24647,5;37300;187,5950
4923;24657,5;37290;187,6228
4924;24662,5;37285;187,6051
4925;24667,5;37280;187,5948
4927;24677,5;37270;187,6063
4928;24682,5;37265;187,5936
4929;24687,5;37260;187,6193
4930;24692,5;37255;187,5836
4931;24697,5;37250;187,5900
4932;24702,5;37245;187,6016
4934;24712,5;37235;187,5790
4935;24717,5;37230;187,5890
4936;24722,5;37225;187,6023
4937;24727,5;37220;187,5933
4938;24732,5;37215;187,5980
4939;24737,5;37210;187,5926
4940;24742,5;37205;187,6126
4941;24747,5;37200;187,6099
4943;24757,5;37190;187,5952
4944;24762,5;37185;187,6025
4945;24767,5;37180;187,5824
4946;24772,5;37175;187,6087
4947;24777,5;37170;187,5621
4948;24782,5;37165;187,6024
4950;24792,5;37155;187,5937
4951;24797,5;37150;187,5766
4952;24802,5;37145;187,5745
4953;24807,5;37140;187,5750
4955;24817,5;37130;187,5569
4956;24822,5;37125;187,5611
4957;24827,5;37120;187,5453
4958;24832,5;37115;187,5537
4960;24842,5;37105;187,5458
4961;24847,5;37100;187,5481
4962;24852,5;37095;187,5389
4964;24862,5;37085;187,5258
4965;24867,5;37080;187,5235
4966;24872,5;37075;187,5217
4967;24877,5;37070;187,5108
4969;24887,5;37060;187,4958
4970;24892,5;37055;187,4821
4971;24897,5;37050;187,4933
4972;24902,5;37045;187,4776
4974;24912,5;37035;187,4741
4975;24917,5;37030;187,4777
4976;24922,5;37025;187,4755
4978;24932,5;37015;187,4712
4979;24937,5;37010;187,4664
4980;24942,5;37005;187,4819
4982;24952,5;36995;187,4630
4983;24957,5;36990;187,4690
4984;24962,5;36985;187,4669
4986;24972,5;36975;187,4637
4987;24977,5;36970;187,4680
4988;24982,5;36965;187,4600
4989;24987,5;36960;187,4594
4991;24997,5;36950;187,4469
4992;25002,5;36945;187,4503
4993;25007,5;36940;187,4597
4994;25012,5;36935;187,4557
4996;25022,5;36925;187,4709
4997;25027,5;36920;187,4601
4998;25032,5;36915;187,4394
4999;25037,5;36910;187,4424
5001;25047,5;36900;187,4393
5002;25052,5;36895;187,4413
5003;25057,5;36890;187,4399
5005;25067,5;36880;187,4278
5006;25072,5;36875;187,4189
5007;25077,5;36870;187,4402
5009;25087,5;36860;187,4249
5010;25092,5;36855;187,4242
5011;25097,5;36850;187,4209
5012;25102,5;36845;187,4130
5013;25107,5;36840;187,4154
5014;25112,5;36835;187,4089
5015;25117,5;36830;187,3951
5016;25122,5;36825;187,3839
5017;25127,5;36820;187,4012
5018;25132,5;36815;187,3740
5019;25137,5;36810;187,3479
5020;25142,5;36805;187,3529
5021;25147,5;36800;187,3174
5022;25152,5;36795;187,2992
5023;25157,5;36790;187,3049
5024;25162,5;36785;187,3027
5025;25167,5;36780;187,2847
5026;25172,5;36775;187,2852
5027;25177,5;36770;187,2853
5028;25182,5;36765;187,2946
5029;25187,5;36760;187,2739
5030;25192,5;36755;187,2615
5031;25197,5;36750;187,3011
5033;25207,5;36740;187,2916
5034;25212,5;36735;187,2693
5036;25222,5;36725;187,2903
5037;25227,5;36720;187,2816
5039;25237,5;36710;187,2790
5040;25242,5;36705;187,2931
5042;25252,5;36695;187,2821
5043;25257,5;36690;187,2626
5045;25267,5;36680;187,2535
5046;25272,5;36675;187,2714
5048;25282,5;36665;187,2609
5049;25287,5;36660;187,2434
5051;25297,5;36650;187,2177
5052;25302,5;36645;187,2557
5053;25307,5;36640;187,2436
5055;25317,5;36630;187,2485
5056;25322,5;36625;187,2330
5057;25327,5;36620;187,2539
5059;25337,5;36610;187,2523
5060;25342,5;36605;187,2512
5061;25347,5;36600;187,2385
5063;25357,5;36590;187,2434
5064;25362,5;36585;187,2420
5065;25367,5;36580;187,2213
5067;25377,5;36570;187,2167
5068;25382,5;36565;187,2255
5069;25387,5;36560;187,2267
5071;25397,5;36550;187,2317
5072;25402,5;36545;187,2219
5074;25412,5;36535;187,2128
5075;25417,5;36530;187,1941
5076;25422,5;36525;187,2059
5078;25432,5;36515;187,2168
5079;25437,5;36510;187,2082
5080;25442,5;36505;187,1917
