Km_a0          Km_a1          Km_a2          Km_a3          Km_a4          Km_a5          Km_a6          Km_a7          Km_a8          Km_a9          Km_a10         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.353989E+02   0.167206E+02   0.109289E+02   0.253704E+02   0.288381E+02   0.837101E+01  -0.889366E+01  -0.196444E+01  -0.116602E+02  -0.529150E+02  -0.267200E+02   0.273084E-04   0.124348E-02   0.875536E-02   0.257663E-01   0.353345E-04   0.301855E+03
   0.348911E+02   0.166600E+02   0.999566E+01   0.256431E+02   0.310555E+02   0.837561E+01  -0.578007E+01   0.425696E+01  -0.925652E+01  -0.506196E+02  -0.221718E+02   0.109457E-01   0.124348E-02   0.441086E-02   0.733424E-02   0.276181E-01   0.296618E+03
   0.354102E+02   0.157864E+02   0.118520E+02   0.241330E+02   0.336342E+02   0.347944E+01  -0.567604E-01  -0.633056E+00  -0.986188E+01  -0.492052E+02  -0.187524E+02   0.145598E-02   0.269487E-02   0.177703E-01   0.868315E-02   0.201347E-01   0.296183E+03
   0.353495E+02   0.159610E+02   0.930628E+01   0.237238E+02   0.334163E+02   0.354214E+01  -0.588549E+01   0.150623E+01  -0.993898E+01  -0.527785E+02  -0.192284E+02   0.430662E-02   0.629020E-02   0.114739E-01   0.277786E-03   0.361516E-02   0.299413E+03
   0.355289E+02   0.148668E+02   0.909215E+01   0.255027E+02   0.310931E+02   0.261574E+01  -0.569493E+01  -0.171266E+01  -0.121123E+02  -0.456731E+02  -0.222678E+02   0.513379E-02   0.233251E-01   0.120868E-01   0.623600E-02   0.122823E-01   0.296384E+03
   0.357007E+02   0.146453E+02   0.927999E+01   0.226381E+02   0.290889E+02   0.634866E+01  -0.386093E+01   0.495171E+00  -0.131882E+02  -0.515987E+02  -0.189722E+02   0.330391E-02   0.147410E-01   0.880344E-02   0.623600E-02   0.100896E-03   0.300365E+03
   0.356245E+02   0.154589E+02   0.105559E+02   0.242195E+02   0.265942E+02   0.139480E+01  -0.317688E+01  -0.146462E+01  -0.165598E+02  -0.550533E+02  -0.167246E+02   0.591223E-02   0.243146E-02   0.138946E-01   0.132838E-01   0.254602E-03   0.302207E+03
   0.358028E+02   0.168004E+02   0.104482E+02   0.258651E+02   0.279841E+02   0.282505E+01  -0.337754E+01   0.131207E+01  -0.165598E+02  -0.583688E+02  -0.217474E+02   0.630621E-02   0.173972E-01   0.897120E-02   0.346620E-02   0.463836E-02   0.301457E+03
   0.355280E+02   0.165417E+02   0.123936E+02   0.252480E+02   0.273686E+02   0.569802E+01  -0.267047E+01   0.666924E+00  -0.154739E+02  -0.523397E+02  -0.132675E+02   0.254882E-02   0.329990E-02   0.104084E-02   0.668287E-02   0.488791E-02   0.302393E+03
   0.352231E+02   0.176294E+02   0.135650E+02   0.230506E+02   0.247879E+02   0.644197E+01  -0.159777E+01  -0.414251E+01  -0.186501E+02  -0.538941E+02  -0.205519E+02   0.447736E-02   0.329990E-02   0.104084E-02   0.336593E-02   0.704935E-03   0.305650E+03
   0.350614E+02   0.196484E+02   0.146717E+02   0.232256E+02   0.235810E+02   0.725066E+01  -0.298060E+01  -0.400644E+01  -0.223735E+02  -0.563041E+02  -0.199990E+02   0.467731E-03   0.146458E-01   0.281298E-02   0.205041E-01   0.269629E-02   0.301324E+03
   0.355122E+02   0.204242E+02   0.149082E+02   0.250998E+02   0.267631E+02   0.767049E+01  -0.592900E+01  -0.638717E+01  -0.214941E+02  -0.554104E+02  -0.219505E+02   0.221777E-02   0.320770E-02   0.542143E-02   0.947026E-02   0.374581E-02   0.303660E+03
   0.353796E+02   0.223553E+02   0.203668E+02   0.283164E+02   0.264444E+02   0.140092E+02  -0.394794E+01  -0.489913E+01  -0.222231E+02  -0.525052E+02  -0.273859E+02   0.158084E-02   0.320770E-02   0.127659E-01   0.512509E-01   0.132011E-01   0.293233E+03
   0.356566E+02   0.227068E+02   0.165527E+02   0.265336E+02   0.263827E+02   0.114493E+02  -0.869387E+00  -0.576865E+01  -0.267041E+02  -0.519377E+02  -0.212668E+02   0.436582E-02   0.655711E-03   0.370071E-02   0.152338E-01   0.305777E-03   0.300705E+03
   0.365814E+02   0.220619E+02   0.165527E+02   0.268989E+02   0.274862E+02   0.121214E+02   0.290291E+01  -0.445104E+01  -0.251669E+02  -0.530167E+02  -0.201021E+02   0.673259E-02   0.193027E-01   0.480803E-02   0.145445E-01   0.118055E-02   0.300579E+03
   0.365814E+02   0.216363E+02   0.153765E+02   0.232693E+02   0.279021E+02   0.100395E+02   0.346013E+01  -0.364707E+01  -0.227245E+02  -0.593096E+02  -0.229312E+02   0.308478E-03   0.516141E-02   0.248507E-01   0.221079E-01   0.255971E-02   0.297646E+03
   0.366416E+02   0.212650E+02   0.182354E+02   0.262314E+02   0.279591E+02   0.100395E+02   0.307457E+01  -0.398984E+01  -0.208081E+02  -0.612978E+02  -0.171076E+02   0.492024E-03   0.596611E-02   0.355615E-02   0.677165E-02   0.377217E-02   0.298339E+03
   0.366416E+02   0.196032E+02   0.152712E+02   0.233571E+02   0.286833E+02   0.617169E+01   0.124478E+01  -0.463103E+01  -0.202940E+02  -0.615771E+02  -0.210294E+02   0.669108E-02   0.190651E-02   0.246635E-02   0.456347E-02   0.493634E-02   0.301857E+03
   0.367717E+02   0.196032E+02   0.170762E+02   0.222501E+02   0.275391E+02   0.641741E+01   0.227718E+01  -0.974250E+01  -0.216728E+02  -0.595380E+02  -0.214620E+02   0.593468E-02   0.748329E-02   0.172333E-01   0.160439E-02   0.230718E-02   0.299557E+03
   0.367717E+02   0.191373E+02   0.176107E+02   0.234519E+02   0.279813E+02   0.623612E+01  -0.384297E+00  -0.726323E+01  -0.196641E+02  -0.609971E+02  -0.196045E+02   0.305349E-02   0.133776E-01   0.129186E-01   0.256299E-01   0.372693E-03   0.297119E+03
   0.367717E+02   0.193868E+02   0.171003E+02   0.235316E+02   0.266739E+02   0.648516E+01  -0.803395E-01  -0.557436E+01  -0.214470E+02  -0.621604E+02  -0.250143E+02   0.177127E-02   0.235973E-01   0.290252E-02   0.889305E-02   0.149280E-01   0.296899E+03
   0.372388E+02   0.180125E+02   0.153241E+02   0.276176E+02   0.263367E+02   0.460311E+01  -0.328707E+01  -0.796314E+01  -0.200377E+02  -0.610793E+02  -0.228383E+02   0.990607E-03   0.451870E-02   0.230446E-02   0.143454E-01   0.436926E-02   0.297768E+03
   0.378108E+02   0.179408E+02   0.124746E+02   0.263772E+02   0.275363E+02   0.384795E+01  -0.270572E+01  -0.252024E+01  -0.202191E+02  -0.617279E+02  -0.178153E+02   0.229680E-02   0.451279E-02   0.194661E-01   0.693377E-02   0.475139E-02   0.298401E+03
   0.358303E+02   0.164799E+02   0.100376E+02   0.244038E+02   0.274410E+02   0.292519E+01  -0.596242E+00  -0.113775E+01  -0.202930E+02  -0.523729E+02  -0.188309E+02   0.163171E-02   0.813382E-02   0.724264E-02   0.126242E-01   0.236928E-01   0.300316E+03
   0.351916E+02   0.164799E+02   0.100376E+02   0.259662E+02   0.271074E+02   0.947637E-01  -0.536538E+01  -0.404305E+00  -0.184255E+02  -0.531393E+02  -0.178599E+02   0.334152E-03   0.382676E-01   0.608801E-02   0.133963E-01   0.324719E-01   0.295409E+03
   0.351916E+02   0.157725E+02   0.106986E+02   0.249270E+02   0.255380E+02   0.227915E+01  -0.272365E+01  -0.237564E+01  -0.175652E+02  -0.524926E+02  -0.204375E+02   0.186177E-02   0.128934E-01   0.145204E-01   0.401960E-02   0.233731E-02   0.303043E+03
   0.352976E+02   0.165109E+02   0.953541E+01   0.219460E+02   0.262304E+02   0.609038E+01   0.338239E+00  -0.205439E+00  -0.179462E+02  -0.550168E+02  -0.167498E+02   0.259858E-02   0.129465E-01   0.153776E-01   0.401960E-02   0.152334E-01   0.299945E+03
   0.352325E+02   0.151724E+02   0.969024E+01   0.246442E+02   0.239546E+02   0.207721E+01  -0.182874E+01  -0.740880E+00  -0.187323E+02  -0.545581E+02  -0.171450E+02   0.316152E-02   0.361753E-02   0.116894E-02   0.401960E-02   0.477303E-02   0.304049E+03
   0.352325E+02   0.149055E+02   0.933022E+01   0.222101E+02   0.245631E+02   0.124224E+01  -0.904769E+00   0.330441E+01  -0.196170E+02  -0.575808E+02  -0.149292E+02   0.318124E-02   0.561887E-02   0.778003E-02   0.437021E-02   0.775120E-02   0.301838E+03
   0.350901E+02   0.149055E+02   0.900568E+01   0.267444E+02   0.232036E+02  -0.528876E+00  -0.212298E+01  -0.137920E+01  -0.221402E+02  -0.485845E+02  -0.142138E+02   0.155015E-02   0.212341E-01   0.350878E-02   0.313173E-02   0.455433E-02   0.296905E+03
   0.350901E+02   0.146111E+02   0.923063E+01   0.266348E+02   0.222861E+02   0.954567E-01   0.366752E+00   0.278053E+01  -0.209144E+02  -0.524611E+02  -0.154703E+02   0.374109E-02   0.148878E-01   0.152930E-01   0.297845E-02   0.566532E-02   0.298597E+03
   0.356500E+02   0.148548E+02   0.967842E+01   0.237800E+02   0.228852E+02   0.321368E+01   0.896523E+00  -0.113488E+01  -0.209144E+02  -0.505406E+02  -0.138551E+02   0.662347E-02   0.918132E-02   0.768299E-02   0.194355E-01   0.295539E-02   0.298893E+03
   0.356500E+02   0.153595E+02   0.123743E+02   0.218128E+02   0.236315E+02   0.585299E+01  -0.104176E+00   0.185211E+01  -0.176486E+02  -0.588344E+02  -0.178071E+02   0.199039E-02   0.844739E-03   0.118937E-01   0.345461E-03   0.295539E-02   0.298439E+03
   0.350867E+02   0.148545E+02   0.102681E+02   0.216867E+02   0.243836E+02   0.331002E+01  -0.115636E+01   0.342469E-02  -0.165410E+02  -0.547276E+02  -0.164693E+02   0.123167E-02   0.844739E-03   0.789549E-02   0.434420E-02   0.249558E-02   0.304134E+03
   0.344792E+02   0.145733E+02   0.911121E+01   0.216867E+02   0.262221E+02   0.462243E+01  -0.940519E+01   0.402658E+00  -0.153568E+02  -0.511390E+02  -0.161864E+02   0.341527E-03   0.346030E-02   0.770453E-02   0.276771E-02   0.860814E-02   0.299443E+03
   0.348429E+02   0.148391E+02   0.107677E+02   0.197752E+02   0.278069E+02   0.439608E+01  -0.244551E+01  -0.370555E+01  -0.129922E+02  -0.499427E+02  -0.152995E+02   0.341527E-03   0.142084E-01   0.850817E-02   0.585282E-02   0.157891E-01   0.300075E+03
   0.348960E+02   0.172337E+02   0.112443E+02   0.219565E+02   0.271526E+02   0.531966E+01  -0.410638E+01  -0.525516E+01  -0.172581E+02  -0.507863E+02  -0.171891E+02   0.144670E-03   0.208082E-01   0.841246E-02   0.101357E-01   0.678110E-02   0.301537E+03
   0.340203E+02   0.170944E+02   0.962921E+01   0.208781E+02   0.248579E+02   0.707752E+01  -0.714830E+01  -0.329126E+01  -0.176908E+02  -0.472331E+02  -0.212302E+02   0.397636E-02   0.115243E-01   0.113178E-01   0.242082E-01   0.115569E-01   0.298879E+03
   0.342513E+02   0.173893E+02   0.114815E+02   0.222333E+02   0.291522E+02   0.713529E+01  -0.541300E+01  -0.471140E+01  -0.130816E+02  -0.481901E+02  -0.213923E+02   0.397636E-02   0.744047E-02   0.140884E-01   0.196282E-01   0.614235E-02   0.298620E+03
   0.337064E+02   0.160348E+02   0.128194E+02   0.221352E+02   0.223724E+02   0.634581E+01  -0.278134E+01  -0.490853E+01  -0.158094E+02  -0.483748E+02  -0.163738E+02   0.453613E-02   0.740032E-02   0.342446E-02   0.337154E-02   0.129535E-01   0.301751E+03
   0.337133E+02   0.160714E+02   0.118825E+02   0.185395E+02   0.216498E+02   0.828183E+01   0.443420E+00  -0.326568E+01  -0.199082E+02  -0.491771E+02  -0.154635E+02   0.174060E-02   0.784937E-02   0.281171E-02   0.866310E-02   0.108213E-01   0.302969E+03
   0.337133E+02   0.153073E+02   0.865527E+01   0.188484E+02   0.200816E+02   0.700014E+01  -0.233846E+01  -0.260616E+01  -0.199898E+02  -0.468867E+02  -0.156551E+02   0.564025E-03   0.373882E-02   0.389268E-02   0.208930E-01   0.260041E-02   0.303532E+03
   0.337350E+02   0.141722E+02   0.984877E+01   0.196879E+02   0.225674E+02   0.406134E+01   0.158249E+01  -0.183297E+01  -0.184851E+02  -0.490761E+02  -0.154296E+02   0.545060E-02   0.140124E-01   0.310169E-02   0.754864E-02   0.200264E-02   0.301483E+03
   0.329676E+02   0.139734E+02   0.940563E+01   0.167945E+02   0.207366E+02   0.712162E+01  -0.145374E+01  -0.388293E+01  -0.149324E+02  -0.477280E+02  -0.176312E+02   0.283932E-03   0.470332E-02   0.129745E-01   0.404924E-01   0.118680E-01   0.298362E+03
   0.329862E+02   0.124826E+02   0.894652E+01   0.168404E+02   0.205795E+02   0.909939E+01   0.731024E+00   0.147006E+00  -0.122231E+02  -0.475137E+02  -0.756818E+01   0.286774E-02   0.127854E-01   0.604400E-02   0.253252E-02   0.797009E-02   0.298055E+03
   0.329113E+02   0.129556E+02   0.865807E+01   0.206972E+02   0.224702E+02   0.513477E+01   0.236846E+01   0.147006E+00  -0.131260E+02  -0.472295E+02  -0.148299E+02   0.708522E-03   0.182680E-01   0.283740E-01   0.239329E-01   0.533125E-02   0.293469E+03
   0.329467E+02   0.122356E+02   0.865807E+01   0.179840E+02   0.186308E+02   0.749790E+01  -0.260659E+01  -0.277691E+01  -0.131525E+02  -0.466283E+02  -0.136622E+02   0.135278E-02   0.454483E-02   0.733712E-02   0.336076E-02   0.148442E-01   0.301439E+03
   0.329467E+02   0.124284E+02   0.631109E+01   0.192314E+02   0.181720E+02   0.470148E+01  -0.449039E+01   0.164853E+01  -0.163531E+02  -0.462566E+02  -0.989107E+01   0.770560E-03   0.157737E-01   0.192564E-01   0.508203E-02   0.147645E-01   0.296763E+03
   0.325222E+02   0.130992E+02   0.863285E+01   0.182506E+02   0.180466E+02   0.440314E+01   0.150721E+01  -0.274592E+00  -0.184232E+02  -0.460746E+02  -0.140645E+02   0.477369E-02   0.659748E-02   0.252846E-02   0.556516E-03   0.514521E-02   0.302666E+03
   0.325222E+02   0.124359E+02   0.600924E+01   0.162198E+02   0.191298E+02   0.718343E+01  -0.363675E+01  -0.130310E+01  -0.141695E+02  -0.418680E+02  -0.135017E+02   0.138646E-02   0.865608E-03   0.182678E-01   0.421823E-02   0.214945E-02   0.303348E+03
   0.321683E+02   0.115315E+02   0.431392E+01   0.168303E+02   0.191298E+02   0.763609E+01  -0.997549E+00   0.124344E+01  -0.135853E+02  -0.383379E+02  -0.118785E+02   0.159614E-02   0.101891E-01   0.194367E-01   0.188138E-02   0.189192E-01   0.300777E+03
   0.310726E+02   0.127478E+02   0.775684E+01   0.158309E+02   0.183574E+02   0.797657E+01  -0.277668E+01  -0.541445E+01  -0.142306E+02  -0.337038E+02  -0.124021E+02   0.396634E-02   0.130853E-01   0.484300E-02   0.182046E-02   0.306043E-02   0.297592E+03
   0.318208E+02   0.131429E+02   0.827729E+01   0.158309E+02   0.183574E+02   0.842166E+01  -0.195408E+01  -0.318520E+01  -0.178358E+02  -0.375992E+02  -0.150834E+02   0.239858E-02   0.116534E-01   0.766902E-02   0.418623E-02   0.581982E-02   0.298959E+03
