Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.365106E+02  0.161440E+02  0.839809E+01  0.226964E+02  0.246779E+02  0.957289E+01  0.659516E+01 -0.959777E+00 -0.187963E+02 -0.492853E+02 -0.152546E+02  0.539763E-02  0.230447E-01  0.159241E-01  0.149757E-02  0.760992E-02  0.292265E+03
  0.362949E+02  0.161440E+02  0.839809E+01  0.226964E+02  0.246779E+02  0.957289E+01  0.362031E+01 -0.959777E+00 -0.187963E+02 -0.492853E+02 -0.152546E+02  0.539763E-02  0.212545E-02  0.310662E-01  0.149757E-02  0.431487E-02  0.297484E+03
  0.362949E+02  0.161440E+02  0.839809E+01  0.226964E+02  0.246779E+02  0.957289E+01  0.362031E+01 -0.278797E+01 -0.187963E+02 -0.492853E+02 -0.152546E+02  0.539763E-02  0.230901E-02  0.310662E-01  0.149757E-02  0.431487E-02  0.297558E+03
  0.362949E+02  0.157423E+02  0.839809E+01  0.226964E+02  0.246779E+02  0.957289E+01 -0.881696E+01 -0.458610E+01 -0.160881E+02 -0.492853E+02 -0.152546E+02  0.539763E-02  0.230901E-02  0.310662E-01  0.134220E-02  0.431487E-02  0.296545E+03
  0.362949E+02  0.157423E+02  0.839809E+01  0.221192E+02  0.281117E+02  0.957289E+01 -0.881696E+01 -0.181606E+01 -0.160881E+02 -0.492853E+02 -0.198846E+02  0.737921E-02  0.117686E-01  0.220605E-01  0.169169E-01  0.431487E-02  0.295321E+03
  0.362949E+02  0.157423E+02  0.839809E+01  0.221192E+02  0.281117E+02  0.957289E+01 -0.881696E+01 -0.181606E+01 -0.140689E+02 -0.521842E+02 -0.174581E+02  0.314998E-02  0.491298E-02  0.263349E-01  0.995873E-02  0.431487E-02  0.299004E+03
  0.362949E+02  0.157423E+02  0.839809E+01  0.221192E+02  0.271209E+02  0.957289E+01 -0.241663E+01 -0.181606E+01 -0.140689E+02 -0.530122E+02 -0.182977E+02  0.583492E-02  0.491298E-02  0.299369E-01  0.237336E-04  0.431487E-02  0.299368E+03
  0.356915E+02  0.157423E+02  0.839809E+01  0.221192E+02  0.271209E+02  0.957289E+01 -0.241663E+01 -0.181606E+01 -0.140689E+02 -0.507375E+02 -0.182977E+02  0.502871E-02  0.491298E-02  0.184646E-01  0.192565E-01  0.431487E-02  0.300427E+03
  0.356915E+02  0.157423E+02  0.110253E+02  0.241929E+02  0.271209E+02  0.577087E+01 -0.241663E+01 -0.234853E+01 -0.140689E+02 -0.507375E+02 -0.182977E+02  0.502871E-02  0.870554E-02  0.162311E-01  0.191510E-01  0.431487E-02  0.299945E+03
  0.352455E+02  0.157423E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.241663E+01 -0.234853E+01 -0.140689E+02 -0.508919E+02 -0.182977E+02  0.453777E-02  0.870554E-02  0.162311E-01  0.191885E-01  0.431487E-02  0.301495E+03
  0.352455E+02  0.157423E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.621020E+01 -0.234853E+01 -0.140689E+02 -0.528095E+02 -0.227588E+02  0.453777E-02  0.870554E-02  0.162311E-01  0.153621E-01  0.431487E-02  0.301946E+03
  0.352455E+02  0.157423E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.621020E+01 -0.234853E+01 -0.140689E+02 -0.528095E+02 -0.209044E+02  0.453271E-03  0.870554E-02  0.162311E-01  0.270045E-01  0.431487E-02  0.301402E+03
  0.352455E+02  0.157423E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.621020E+01 -0.234853E+01 -0.140689E+02 -0.543750E+02 -0.209044E+02  0.453271E-03  0.870554E-02  0.162311E-01  0.242573E-01  0.431487E-02  0.300239E+03
  0.355592E+02  0.166086E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.621020E+01 -0.234853E+01 -0.142378E+02 -0.543750E+02 -0.273834E+02  0.453271E-03  0.870554E-02  0.162311E-01  0.130143E-01  0.106423E-01  0.300283E+03
  0.355592E+02  0.166086E+02  0.110253E+02  0.245949E+02  0.271209E+02  0.577087E+01 -0.621020E+01 -0.234853E+01 -0.135729E+02 -0.543750E+02 -0.246742E+02  0.453271E-03  0.144192E-02  0.147234E-01  0.130143E-01  0.186470E-02  0.303116E+03
  0.355592E+02  0.166086E+02  0.110253E+02  0.248998E+02  0.271209E+02  0.577087E+01 -0.621020E+01  0.164360E+01 -0.132787E+02 -0.560415E+02 -0.192954E+02  0.453271E-03  0.144192E-02  0.147234E-01  0.130143E-01  0.186470E-02  0.300146E+03
  0.355592E+02  0.147918E+02  0.110253E+02  0.248998E+02  0.271209E+02  0.461715E+01 -0.621020E+01  0.139982E+01 -0.132787E+02 -0.560415E+02 -0.192954E+02  0.453271E-03  0.954562E-02  0.147234E-01  0.104221E-01  0.186470E-02  0.300881E+03
  0.355592E+02  0.147918E+02  0.110253E+02  0.248998E+02  0.271209E+02  0.461715E+01 -0.428721E+01 -0.288140E+00 -0.110449E+02 -0.560415E+02 -0.227555E+02  0.453271E-03  0.563259E-02  0.147234E-01  0.104221E-01  0.186470E-02  0.300877E+03
  0.354356E+02  0.147918E+02  0.110253E+02  0.248998E+02  0.271166E+02  0.461715E+01 -0.428721E+01 -0.288140E+00 -0.110449E+02 -0.560415E+02 -0.227555E+02  0.453271E-03  0.563259E-02  0.145585E-01  0.104221E-01  0.465669E-02  0.300844E+03
  0.351845E+02  0.147918E+02  0.111359E+02  0.248998E+02  0.271166E+02  0.461715E+01 -0.428721E+01 -0.288140E+00 -0.110449E+02 -0.560415E+02 -0.204159E+02  0.453271E-03  0.563259E-02  0.145585E-01  0.253536E-02  0.465669E-02  0.301596E+03
  0.351845E+02  0.147918E+02  0.131026E+02  0.259599E+02  0.266141E+02  0.461715E+01 -0.428721E+01 -0.288140E+00 -0.110449E+02 -0.560415E+02 -0.204159E+02  0.453271E-03  0.563259E-02  0.145585E-01  0.253536E-02  0.465669E-02  0.300341E+03
  0.351845E+02  0.147918E+02  0.131026E+02  0.259599E+02  0.266141E+02  0.461715E+01 -0.428721E+01 -0.288140E+00 -0.110449E+02 -0.560415E+02 -0.204159E+02  0.453271E-03  0.648700E-03  0.145585E-01  0.253536E-02  0.465669E-02  0.300840E+03
  0.353060E+02  0.147918E+02  0.131026E+02  0.259599E+02  0.266141E+02  0.249266E+01 -0.400473E+01  0.323603E+00 -0.110449E+02 -0.560415E+02 -0.204159E+02  0.453271E-03  0.493995E-02  0.139932E-01  0.253536E-02  0.465669E-02  0.299545E+03
  0.353060E+02  0.147939E+02  0.131026E+02  0.259599E+02  0.294837E+02  0.249266E+01 -0.287223E+01  0.323603E+00 -0.110449E+02 -0.560415E+02 -0.204159E+02  0.453271E-03  0.358325E-03  0.253652E-01  0.253536E-02  0.465669E-02  0.299265E+03
  0.353060E+02  0.147939E+02  0.116025E+02  0.259599E+02  0.294837E+02  0.249266E+01 -0.695483E+01  0.309885E+01 -0.110449E+02 -0.535181E+02 -0.204159E+02  0.453271E-03  0.358325E-03  0.136091E-01  0.504474E-02  0.465669E-02  0.300416E+03
  0.353060E+02  0.147939E+02  0.107745E+02  0.259599E+02  0.294837E+02  0.249266E+01 -0.695483E+01  0.309885E+01 -0.123500E+02 -0.535181E+02 -0.204159E+02  0.453271E-03  0.358325E-03  0.256226E-01  0.504474E-02  0.465669E-02  0.300965E+03
  0.353060E+02  0.147939E+02  0.107745E+02  0.266037E+02  0.295369E+02  0.602012E+00 -0.695483E+01  0.309885E+01 -0.121854E+02 -0.564333E+02 -0.204159E+02  0.453271E-03  0.358325E-03  0.256226E-01  0.504474E-02  0.465669E-02  0.301352E+03
  0.353060E+02  0.147939E+02  0.107745E+02  0.266037E+02  0.295369E+02  0.602012E+00 -0.651376E+01  0.309885E+01 -0.121854E+02 -0.564333E+02 -0.204159E+02  0.453271E-03  0.358325E-03  0.194042E-01  0.504474E-02  0.465669E-02  0.302108E+03
  0.353060E+02  0.147939E+02  0.915107E+01  0.238164E+02  0.303656E+02  0.602012E+00 -0.435271E+01  0.287347E+01 -0.136478E+02 -0.564333E+02 -0.205400E+02  0.453271E-03  0.278521E-02  0.194042E-01  0.504474E-02  0.465669E-02  0.299703E+03
  0.353060E+02  0.147939E+02  0.915107E+01  0.238164E+02  0.303656E+02  0.602012E+00 -0.435271E+01  0.287347E+01 -0.136478E+02 -0.526957E+02 -0.205400E+02  0.453271E-03  0.278521E-02  0.236141E-01  0.504474E-02  0.465669E-02  0.299547E+03
  0.353060E+02  0.147939E+02  0.915107E+01  0.242179E+02  0.303656E+02  0.898670E+00 -0.435271E+01 -0.100948E+01 -0.103417E+02 -0.523724E+02 -0.205400E+02  0.453271E-03  0.350238E-02  0.236141E-01  0.504474E-02  0.364296E-02  0.300925E+03
  0.353060E+02  0.147939E+02  0.915107E+01  0.239166E+02  0.303656E+02  0.898670E+00 -0.435271E+01 -0.100948E+01 -0.121090E+02 -0.523724E+02 -0.205400E+02  0.414616E-02  0.181543E-02  0.288678E-02  0.504474E-02  0.364296E-02  0.303608E+03
  0.353060E+02  0.149350E+02  0.915107E+01  0.233419E+02  0.303656E+02  0.898670E+00 -0.435271E+01 -0.160826E+01 -0.121090E+02 -0.523724E+02 -0.181683E+02  0.213200E-02  0.181543E-02  0.288678E-02  0.448962E-02  0.364296E-02  0.303715E+03
  0.353060E+02  0.149350E+02  0.915107E+01  0.233419E+02  0.303656E+02  0.898670E+00 -0.435271E+01 -0.160826E+01 -0.121090E+02 -0.523724E+02 -0.181683E+02  0.213200E-02  0.475972E-02  0.288678E-02  0.448962E-02  0.364296E-02  0.303421E+03
  0.353060E+02  0.149350E+02  0.915107E+01  0.233419E+02  0.303656E+02  0.898670E+00 -0.503209E+01 -0.904306E+00 -0.121090E+02 -0.544792E+02 -0.181683E+02  0.446673E-03  0.475972E-02  0.288678E-02  0.448962E-02  0.364296E-02  0.303490E+03
  0.353060E+02  0.149350E+02  0.915107E+01  0.233419E+02  0.303656E+02  0.898670E+00 -0.422378E+01 -0.904306E+00 -0.121090E+02 -0.527715E+02 -0.181683E+02  0.446673E-03  0.141594E-01  0.288678E-02  0.178461E-01  0.927802E-03  0.301755E+03
  0.353060E+02  0.149350E+02  0.985711E+01  0.233419E+02  0.295247E+02  0.898670E+00 -0.755424E+01 -0.904306E+00 -0.121090E+02 -0.533390E+02 -0.181683E+02  0.446673E-03  0.157965E-01  0.288678E-02  0.309917E-01  0.927802E-03  0.299617E+03
  0.353060E+02  0.149350E+02  0.985711E+01  0.233419E+02  0.305297E+02  0.898670E+00 -0.647156E+01 -0.904306E+00 -0.121090E+02 -0.533390E+02 -0.181683E+02  0.446673E-03  0.847501E-02  0.288678E-02  0.309917E-01  0.165667E-02  0.300520E+03
  0.353060E+02  0.149350E+02  0.985711E+01  0.233419E+02  0.305297E+02  0.375083E+01 -0.647156E+01 -0.904306E+00 -0.121090E+02 -0.533390E+02 -0.181683E+02  0.446673E-03  0.847501E-02  0.211022E-02  0.157453E-01  0.165667E-02  0.300174E+03
  0.353060E+02  0.150327E+02  0.985711E+01  0.233419E+02  0.305297E+02  0.176080E+00 -0.780479E+01 -0.904306E+00 -0.121090E+02 -0.563138E+02 -0.181683E+02  0.446673E-03  0.644625E-02  0.166716E-02  0.206836E-01  0.165667E-02  0.300206E+03
  0.353060E+02  0.150327E+02  0.985711E+01  0.233419E+02  0.305297E+02  0.176080E+00 -0.780479E+01 -0.904306E+00 -0.121090E+02 -0.545117E+02 -0.181683E+02  0.446673E-03  0.644625E-02  0.166716E-02  0.206836E-01  0.165667E-02  0.300900E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.219216E+02  0.287182E+02  0.176080E+00 -0.909522E+01 -0.100274E+01 -0.135086E+02 -0.524039E+02 -0.181683E+02  0.446673E-03  0.644625E-02  0.166716E-02  0.293957E-04  0.165667E-02  0.300910E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.219216E+02  0.292382E+02  0.176080E+00 -0.909522E+01 -0.100274E+01 -0.135086E+02 -0.524039E+02 -0.181683E+02  0.446673E-03  0.644625E-02  0.166716E-02  0.293957E-04  0.165667E-02  0.301508E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.219216E+02  0.292382E+02  0.176080E+00 -0.909522E+01 -0.225001E+01 -0.135086E+02 -0.524039E+02 -0.181683E+02  0.533410E-02  0.644625E-02  0.166716E-02  0.293957E-04  0.598510E-03  0.301195E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.223560E+02  0.292382E+02  0.275428E+01 -0.909522E+01 -0.225001E+01 -0.135086E+02 -0.524039E+02 -0.174088E+02  0.533410E-02  0.644625E-02  0.166716E-02  0.293957E-04  0.598510E-03  0.303322E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.223560E+02  0.292382E+02  0.275428E+01 -0.909522E+01 -0.225001E+01 -0.138003E+02 -0.524039E+02 -0.174088E+02  0.140442E-02  0.612206E-02  0.277981E-02  0.293957E-04  0.598510E-03  0.303679E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.223560E+02  0.290195E+02  0.275428E+01 -0.909522E+01 -0.225001E+01 -0.138003E+02 -0.524039E+02 -0.174088E+02  0.140442E-02  0.612206E-02  0.277981E-02  0.293957E-04  0.651771E-03  0.304093E+03
  0.353060E+02  0.150327E+02  0.717741E+01  0.223560E+02  0.290195E+02  0.275428E+01 -0.837604E+01 -0.225001E+01 -0.120037E+02 -0.524039E+02 -0.170776E+02  0.242782E-02  0.100060E-01  0.277981E-02  0.293957E-04  0.651771E-03  0.303837E+03
  0.355139E+02  0.143184E+02  0.717741E+01  0.223560E+02  0.290195E+02  0.275428E+01 -0.837604E+01 -0.225001E+01 -0.120037E+02 -0.524039E+02 -0.170776E+02  0.798417E-03  0.100060E-01  0.277981E-02  0.293957E-04  0.651771E-03  0.304739E+03
  0.355139E+02  0.143184E+02  0.717741E+01  0.223560E+02  0.285479E+02  0.275428E+01 -0.375301E+01 -0.225001E+01 -0.116549E+02 -0.524039E+02 -0.170776E+02  0.798417E-03  0.106624E-01  0.734620E-02  0.293957E-04  0.651771E-03  0.302624E+03
  0.355139E+02  0.143184E+02  0.717741E+01  0.223560E+02  0.289490E+02  0.275428E+01 -0.375301E+01  0.234094E+01 -0.135207E+02 -0.524039E+02 -0.170776E+02  0.798417E-03  0.140144E-01  0.734620E-02  0.293957E-04  0.651771E-03  0.303691E+03
  0.355139E+02  0.143184E+02  0.772707E+01  0.229878E+02  0.289490E+02  0.275428E+01 -0.375301E+01  0.203094E+01 -0.135207E+02 -0.543020E+02 -0.167414E+02  0.798417E-03  0.110255E-02  0.752651E-02  0.293957E-04  0.651771E-03  0.304913E+03
  0.355139E+02  0.143184E+02  0.772707E+01  0.229878E+02  0.289490E+02  0.275428E+01 -0.375301E+01  0.242583E+01 -0.135207E+02 -0.543020E+02 -0.167414E+02  0.674143E-02  0.110255E-02  0.225564E-01  0.293957E-04  0.651771E-03  0.302205E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.235022E+02  0.290546E+02  0.275428E+01 -0.494354E+01  0.261735E+01 -0.135207E+02 -0.543020E+02 -0.167414E+02  0.534750E-02  0.166171E-02  0.225564E-01  0.293957E-04  0.651771E-03  0.302429E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.235022E+02  0.290546E+02  0.337693E+01 -0.494354E+01  0.261735E+01 -0.135207E+02 -0.559198E+02 -0.172811E+02  0.419975E-03  0.166171E-02  0.389533E-01  0.393636E-02  0.970330E-02  0.299705E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.235022E+02  0.288980E+02  0.177858E+01 -0.494354E+01  0.186507E+01 -0.135207E+02 -0.559198E+02 -0.157040E+02  0.419975E-03  0.166171E-02  0.482087E-01  0.393636E-02  0.970330E-02  0.299585E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.216350E+02  0.288980E+02  0.177858E+01 -0.494354E+01 -0.245744E+01 -0.135207E+02 -0.574119E+02 -0.151443E+02  0.419975E-03  0.166171E-02  0.540219E-01  0.704534E-03  0.970330E-02  0.295734E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.209858E+02  0.288980E+02  0.177858E+01 -0.494354E+01  0.939166E+00 -0.135207E+02 -0.574119E+02 -0.151443E+02  0.419975E-03  0.812171E-02  0.488716E-01  0.704534E-03  0.220279E-02  0.297834E+03
  0.360002E+02  0.143184E+02  0.772707E+01  0.209858E+02  0.288980E+02  0.177858E+01  0.149409E+00  0.939166E+00 -0.135207E+02 -0.574119E+02 -0.151443E+02  0.576311E-04  0.297370E-01  0.164750E-01  0.704534E-03  0.220279E-02  0.297073E+03
  0.360002E+02  0.143184E+02  0.968139E+01  0.209858E+02  0.288980E+02  0.207831E+01  0.149409E+00  0.939166E+00 -0.135207E+02 -0.574119E+02 -0.142627E+02  0.167875E-02  0.193160E-01  0.164750E-01  0.268262E-02  0.130104E-01  0.297322E+03
  0.360002E+02  0.143184E+02  0.968139E+01  0.209858E+02  0.288980E+02  0.207831E+01  0.149409E+00  0.939166E+00 -0.135207E+02 -0.574119E+02 -0.171487E+02  0.167875E-02  0.193160E-01  0.164750E-01  0.742789E-02  0.130104E-01  0.295888E+03
  0.360002E+02  0.143184E+02  0.968139E+01  0.227156E+02  0.288980E+02  0.207831E+01 -0.208747E+01  0.939166E+00 -0.135207E+02 -0.574119E+02 -0.171487E+02  0.167875E-02  0.193160E-01  0.164750E-01  0.383477E-02  0.108535E-01  0.298976E+03
  0.360002E+02  0.143184E+02  0.968139E+01  0.223667E+02  0.288980E+02  0.207831E+01 -0.208747E+01  0.122737E+01 -0.135207E+02 -0.582403E+02 -0.131161E+02  0.167875E-02  0.193160E-01  0.164750E-01  0.383477E-02  0.450561E-02  0.298696E+03
  0.360002E+02  0.143184E+02  0.960462E+01  0.223667E+02  0.282987E+02  0.508590E+00 -0.208747E+01 -0.368268E+00 -0.135207E+02 -0.582403E+02 -0.111130E+02  0.167875E-02  0.175888E-01  0.181935E-01  0.223922E-01  0.450561E-02  0.294662E+03
  0.362979E+02  0.143184E+02  0.960462E+01  0.227339E+02  0.282987E+02  0.508590E+00 -0.201345E+01 -0.368268E+00 -0.144170E+02 -0.571815E+02 -0.990959E+01  0.909785E-03  0.643006E-02  0.181935E-01  0.450241E-02  0.467474E-03  0.298024E+03
  0.362979E+02  0.143184E+02  0.960462E+01  0.235447E+02  0.282987E+02  0.117709E+01 -0.201345E+01 -0.368268E+00 -0.166045E+02 -0.571815E+02 -0.990959E+01  0.909785E-03  0.643006E-02  0.181935E-01  0.362263E-02  0.852330E-03  0.297428E+03
  0.362979E+02  0.143184E+02  0.960462E+01  0.235447E+02  0.282987E+02  0.117709E+01 -0.201345E+01 -0.620948E+00 -0.147502E+02 -0.571815E+02 -0.922873E+01  0.909785E-03  0.109063E-01  0.191148E-01  0.362263E-02  0.134231E-01  0.295073E+03
  0.362979E+02  0.143184E+02  0.119891E+02  0.235447E+02  0.282987E+02  0.219233E+01 -0.278119E+01 -0.620948E+00 -0.147502E+02 -0.571815E+02 -0.922873E+01  0.909785E-03  0.953403E-02  0.159881E-02  0.183339E-01  0.134231E-01  0.293749E+03
  0.364946E+02  0.143184E+02  0.119891E+02  0.235447E+02  0.282987E+02  0.287304E+01 -0.146858E+01  0.805214E-02 -0.147502E+02 -0.571706E+02 -0.922873E+01  0.806726E-02  0.953403E-02  0.159881E-02  0.183339E-01  0.131173E-01  0.292571E+03
  0.364946E+02  0.143184E+02  0.103114E+02  0.235447E+02  0.282987E+02  0.943479E+00 -0.146858E+01  0.788159E+00 -0.147502E+02 -0.571706E+02 -0.146751E+02  0.806726E-02  0.112920E-01  0.632823E-03  0.183339E-01  0.169437E-01  0.295527E+03
  0.364946E+02  0.143184E+02  0.103114E+02  0.255471E+02  0.282987E+02  0.943479E+00 -0.146858E+01  0.881078E+00 -0.147502E+02 -0.571706E+02 -0.146751E+02  0.806726E-02  0.112920E-01  0.632823E-03  0.172738E-01  0.127839E-01  0.297231E+03
  0.364946E+02  0.143184E+02  0.103114E+02  0.262036E+02  0.282987E+02  0.809940E+00 -0.158708E+01  0.881078E+00 -0.147502E+02 -0.571706E+02 -0.156241E+02  0.806726E-02  0.112920E-01  0.505938E-03  0.142822E-01  0.127839E-01  0.297495E+03
  0.364946E+02  0.143184E+02  0.783245E+01  0.262036E+02  0.282987E+02  0.809940E+00 -0.158708E+01  0.207472E+01 -0.152598E+02 -0.571706E+02 -0.215100E+02  0.806726E-02  0.113048E-01  0.505938E-03  0.624464E-02  0.127839E-01  0.295792E+03
  0.364946E+02  0.143184E+02  0.783245E+01  0.262036E+02  0.282987E+02 -0.162451E+01 -0.158708E+01  0.207472E+01 -0.152598E+02 -0.577542E+02 -0.181218E+02  0.806726E-02  0.113048E-01  0.505938E-03  0.624464E-02  0.361431E-02  0.297780E+03
  0.364946E+02  0.141361E+02  0.783245E+01  0.262036E+02  0.282987E+02 -0.162451E+01 -0.420078E+01  0.207472E+01 -0.152598E+02 -0.577542E+02 -0.201282E+02  0.806726E-02  0.107378E-01  0.505938E-03  0.624464E-02  0.151307E-02  0.299661E+03
  0.364946E+02  0.137474E+02  0.783245E+01  0.262036E+02  0.282987E+02 -0.162451E+01 -0.420078E+01  0.201431E+01 -0.152598E+02 -0.577542E+02 -0.172015E+02  0.806726E-02  0.107378E-01  0.505938E-03  0.541520E-02  0.151307E-02  0.300362E+03
  0.364946E+02  0.137474E+02  0.783245E+01  0.262036E+02  0.282987E+02 -0.162451E+01 -0.587852E+01  0.201431E+01 -0.152598E+02 -0.577542E+02 -0.153118E+02  0.806726E-02  0.107378E-01  0.505938E-03  0.541520E-02  0.984901E-02  0.299503E+03
  0.364946E+02  0.137474E+02  0.676466E+01  0.244104E+02  0.282987E+02 -0.162451E+01 -0.564131E+01  0.201431E+01 -0.164775E+02 -0.577542E+02 -0.153118E+02  0.806726E-02  0.107378E-01  0.505938E-03  0.541520E-02  0.837609E-02  0.299707E+03
  0.364946E+02  0.137474E+02  0.676466E+01  0.244104E+02  0.282987E+02 -0.162451E+01 -0.247158E+01  0.450465E+01 -0.164775E+02 -0.577542E+02 -0.153118E+02  0.101105E-01  0.726054E-02  0.505938E-03  0.541520E-02  0.837609E-02  0.298401E+03
  0.364946E+02  0.133525E+02  0.676466E+01  0.259708E+02  0.282987E+02 -0.200440E+00 -0.247158E+01  0.450465E+01 -0.134472E+02 -0.550120E+02 -0.153118E+02  0.101105E-01  0.726054E-02  0.222145E-01  0.541520E-02  0.585706E-02  0.295004E+03
  0.361897E+02  0.133525E+02  0.676466E+01  0.259708E+02  0.282987E+02 -0.200440E+00 -0.247158E+01  0.341194E+01 -0.134472E+02 -0.544303E+02 -0.153118E+02  0.109550E-02  0.726054E-02  0.772399E-02  0.541520E-02  0.585706E-02  0.300726E+03
  0.361897E+02  0.133370E+02  0.676466E+01  0.259708E+02  0.283403E+02  0.130722E+01 -0.417534E+01  0.400986E+01 -0.134472E+02 -0.544303E+02 -0.153118E+02  0.534835E-02  0.726054E-02  0.772399E-02  0.520748E-02  0.585706E-02  0.301044E+03
  0.361897E+02  0.133370E+02  0.676466E+01  0.259708E+02  0.283403E+02  0.130722E+01 -0.417534E+01  0.358124E+01 -0.134472E+02 -0.544303E+02 -0.175603E+02  0.101317E-01  0.726054E-02  0.772399E-02  0.103365E-01  0.585706E-02  0.298349E+03
  0.361897E+02  0.133370E+02  0.676466E+01  0.249974E+02  0.283403E+02  0.130722E+01 -0.417534E+01  0.358124E+01 -0.125389E+02 -0.553886E+02 -0.167874E+02  0.832806E-02  0.726054E-02  0.772399E-02  0.103365E-01  0.424083E-03  0.299792E+03
  0.361897E+02  0.133370E+02  0.676466E+01  0.249974E+02  0.283403E+02  0.130722E+01 -0.669609E+01  0.358124E+01 -0.131735E+02 -0.553886E+02 -0.167874E+02  0.693662E-02  0.726054E-02  0.246879E-01  0.103365E-01  0.424083E-03  0.299383E+03
  0.361897E+02  0.133370E+02  0.676466E+01  0.249974E+02  0.283403E+02  0.130722E+01 -0.669609E+01  0.358124E+01 -0.131735E+02 -0.561400E+02 -0.167874E+02  0.693662E-02  0.726054E-02  0.246879E-01  0.918198E-02  0.424083E-03  0.299349E+03
  0.361897E+02  0.133370E+02  0.676150E+01  0.249974E+02  0.283403E+02  0.148467E+01 -0.669609E+01  0.454636E+01 -0.131735E+02 -0.561400E+02 -0.167874E+02  0.693662E-02  0.421238E-02  0.246879E-01  0.108200E-01  0.424083E-03  0.299218E+03
  0.361897E+02  0.133370E+02  0.695997E+01  0.251360E+02  0.283403E+02  0.148467E+01 -0.669609E+01  0.454636E+01 -0.131735E+02 -0.582911E+02 -0.167874E+02  0.693662E-02  0.885141E-02  0.247150E-01  0.882036E-02  0.424083E-03  0.297425E+03
  0.361897E+02  0.141744E+02  0.695997E+01  0.245706E+02  0.277523E+02  0.148467E+01 -0.788968E+01  0.454636E+01 -0.150109E+02 -0.583751E+02 -0.167874E+02  0.693662E-02  0.885141E-02  0.247150E-01  0.730438E-02  0.105126E-01  0.297910E+03
  0.361897E+02  0.141744E+02  0.695997E+01  0.245706E+02  0.279988E+02  0.148467E+01 -0.788968E+01  0.454636E+01 -0.150109E+02 -0.583751E+02 -0.175240E+02  0.619764E-02  0.885141E-02  0.429418E-02  0.939888E-02  0.105126E-01  0.300061E+03
  0.361897E+02  0.141744E+02  0.695997E+01  0.245706E+02  0.279988E+02  0.148467E+01 -0.788968E+01  0.669476E+01 -0.150109E+02 -0.583751E+02 -0.152078E+02  0.619764E-02  0.212340E-01  0.429418E-02  0.565111E-02  0.105126E-01  0.297241E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.245706E+02  0.279988E+02  0.332369E+01 -0.788968E+01  0.669476E+01 -0.150109E+02 -0.583751E+02 -0.152078E+02  0.698992E-02  0.348372E-02  0.429418E-02  0.842989E-02  0.859016E-02  0.297827E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.288547E+02  0.332369E+01 -0.405914E+01  0.669476E+01 -0.129074E+02 -0.530966E+02 -0.152078E+02  0.698992E-02  0.348372E-02  0.760507E-02  0.842989E-02  0.107424E-01  0.296747E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.304421E+02  0.332369E+01 -0.405914E+01  0.319281E+01 -0.127364E+02 -0.530966E+02 -0.152078E+02  0.698992E-02  0.348372E-02  0.760507E-02  0.128214E-01  0.877229E-02  0.300456E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.304421E+02  0.332369E+01 -0.405914E+01  0.319281E+01 -0.127364E+02 -0.530966E+02 -0.152078E+02  0.698992E-02  0.348372E-02  0.196889E-01  0.219156E-02  0.486587E-02  0.300701E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.288503E+02  0.332369E+01 -0.405914E+01  0.319281E+01 -0.127364E+02 -0.530966E+02 -0.152078E+02  0.698992E-02  0.348372E-02  0.221605E-01  0.219156E-02  0.486587E-02  0.300186E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.288503E+02  0.332369E+01 -0.405914E+01  0.319281E+01 -0.127364E+02 -0.530645E+02 -0.152078E+02  0.414054E-02  0.285058E-02  0.914591E-02  0.219156E-02  0.414212E-02  0.302495E+03
  0.361897E+02  0.141744E+02  0.633808E+01  0.243607E+02  0.288503E+02  0.155157E+01 -0.182677E+01  0.382070E+01 -0.143012E+02 -0.557080E+02 -0.152078E+02  0.414054E-02  0.345966E-02  0.914591E-02  0.219156E-02  0.414212E-02  0.301191E+03
