a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.981900E+02 -0.146544E+01  0.186572E+01 -0.205340E+01  0.109673E-02  0.101730E+02  0.883659E+01  0.125355E+02  0.152413E+02  0.171008E+03
  0.981900E+02 -0.146544E+01  0.186572E+01 -0.205340E+01  0.109673E-02  0.101730E+02  0.881555E+01  0.121491E+02  0.153670E+02  0.170869E+03
  0.981900E+02 -0.146544E+01 -0.324763E+01  0.490445E+00  0.109673E-02  0.101730E+02  0.105822E+02  0.121491E+02  0.140839E+02  0.170759E+03
  0.981900E+02 -0.146544E+01 -0.324763E+01  0.244631E+01  0.109673E-02  0.117953E+02  0.111066E+02  0.121307E+02  0.123799E+02  0.169764E+03
  0.981900E+02 -0.768123E+00 -0.324763E+01  0.887530E+01  0.109673E-02  0.123890E+02  0.130597E+02  0.124023E+02  0.123799E+02  0.168453E+03
  0.986268E+02 -0.768123E+00  0.806645E+01 -0.778019E+01  0.109673E-02  0.132590E+02  0.100177E+02  0.112952E+02  0.123799E+02  0.168502E+03
  0.992261E+02 -0.768123E+00  0.695055E+01 -0.778019E+01  0.711971E-03  0.103163E+02  0.100177E+02  0.123554E+02  0.152068E+02  0.174125E+03
  0.992261E+02 -0.768123E+00  0.695055E+01 -0.778019E+01  0.711971E-03  0.113485E+02  0.802626E+01  0.130512E+02  0.144524E+02  0.173669E+03
  0.992261E+02 -0.768123E+00  0.895449E+01 -0.126772E+02  0.711971E-03  0.817229E+01  0.802626E+01  0.130788E+02  0.155534E+02  0.172813E+03
  0.992261E+02 -0.768123E+00  0.657802E+01 -0.126772E+02  0.711971E-03  0.854292E+01  0.802626E+01  0.130788E+02  0.165773E+02  0.173215E+03
  0.992261E+02 -0.768123E+00 -0.698078E+00 -0.126772E+02  0.711971E-03  0.117039E+02  0.802626E+01  0.152333E+02  0.145192E+02  0.173477E+03
  0.992261E+02 -0.768123E+00 -0.698078E+00 -0.728737E+01  0.711971E-03  0.117039E+02  0.802626E+01  0.170108E+02  0.110741E+02  0.172293E+03
  0.993329E+02 -0.768123E+00 -0.698078E+00 -0.728737E+01  0.643092E-03  0.114842E+02  0.633835E+01  0.170108E+02  0.110741E+02  0.170384E+03
  0.993329E+02 -0.768123E+00 -0.698078E+00 -0.174689E+02  0.643092E-03  0.114842E+02  0.701119E+01  0.131168E+02  0.110371E+02  0.171441E+03
  0.993329E+02 -0.569835E+01 -0.698078E+00 -0.174689E+02  0.643092E-03  0.100482E+02  0.975116E+01  0.121705E+02  0.105922E+02  0.171948E+03
  0.993329E+02 -0.569835E+01 -0.698078E+00 -0.236377E+02  0.643092E-03  0.106416E+02  0.101607E+02  0.115076E+02  0.105922E+02  0.170996E+03
  0.993329E+02 -0.263658E+00 -0.698078E+00 -0.248889E+02  0.643092E-03  0.109670E+02  0.131874E+02  0.146794E+02  0.105922E+02  0.170079E+03
  0.993329E+02 -0.263658E+00  0.272368E+00 -0.248889E+02  0.643092E-03  0.129446E+02  0.138599E+02  0.147580E+02  0.105922E+02  0.168616E+03
  0.993329E+02 -0.392461E+01  0.272368E+00 -0.199066E+02  0.643092E-03  0.123076E+02  0.127074E+02  0.156693E+02  0.105922E+02  0.171156E+03
  0.993329E+02 -0.392461E+01 -0.365765E+01 -0.153219E+02  0.643092E-03  0.123076E+02  0.137915E+02  0.141517E+02  0.105922E+02  0.170211E+03
  0.993329E+02  0.872615E+00 -0.365765E+01  0.821860E+01  0.643092E-03  0.118174E+02  0.144500E+02  0.141517E+02  0.126801E+02  0.170172E+03
  0.993329E+02  0.872615E+00  0.581248E+01  0.127647E+02  0.643092E-03  0.986648E+01  0.172499E+02  0.141517E+02  0.201040E+02  0.168952E+03
  0.993329E+02  0.872615E+00  0.949982E+01  0.127647E+02  0.643092E-03  0.986648E+01  0.172499E+02  0.123325E+02  0.217271E+02  0.167747E+03
  0.993329E+02  0.872615E+00  0.865026E+01  0.127647E+02  0.643092E-03  0.901655E+01  0.171164E+02  0.153553E+02  0.220560E+02  0.168013E+03
  0.993329E+02 -0.247859E+00  0.490853E+01  0.125698E+02  0.643092E-03  0.748022E+01  0.171164E+02  0.153553E+02  0.201798E+02  0.167720E+03
  0.993329E+02 -0.247859E+00  0.490853E+01 -0.106218E+02  0.643092E-03  0.802570E+01  0.174584E+02  0.153553E+02  0.191125E+02  0.168387E+03
  0.992688E+02 -0.247859E+00  0.108302E+02 -0.449014E+01  0.643092E-03  0.824882E+01  0.174584E+02  0.116498E+02  0.173679E+02  0.168513E+03
  0.992688E+02 -0.975901E+00  0.108302E+02 -0.449014E+01  0.643092E-03  0.851739E+01  0.176771E+02  0.116498E+02  0.187975E+02  0.168002E+03
  0.980336E+02 -0.975901E+00  0.578104E+01 -0.449014E+01  0.643092E-03  0.862066E+01  0.169906E+02  0.124917E+02  0.187975E+02  0.170163E+03
  0.980336E+02 -0.975901E+00  0.578104E+01 -0.449014E+01  0.643092E-03  0.862066E+01  0.170686E+02  0.124550E+02  0.187975E+02  0.170086E+03
  0.980336E+02 -0.975901E+00 -0.566724E+01 -0.183890E+01  0.643092E-03  0.984224E+01  0.170686E+02  0.124550E+02  0.195402E+02  0.169960E+03
  0.982342E+02 -0.975901E+00  0.997265E+01 -0.283739E+01  0.643092E-03  0.841472E+01  0.170686E+02  0.161689E+02  0.194183E+02  0.168861E+03
  0.982342E+02 -0.975901E+00  0.997265E+01 -0.887427E+01  0.643092E-03  0.841472E+01  0.170686E+02  0.161689E+02  0.194183E+02  0.168160E+03
  0.982342E+02 -0.975901E+00 -0.309151E+01 -0.887427E+01  0.643092E-03  0.841472E+01  0.170686E+02  0.126271E+02  0.194242E+02  0.170037E+03
  0.982342E+02 -0.219260E+01 -0.309151E+01 -0.887427E+01  0.643092E-03  0.803002E+01  0.144529E+02  0.158932E+02  0.192107E+02  0.171887E+03
  0.982342E+02  0.133390E+01 -0.309151E+01 -0.219673E+01  0.643092E-03  0.912926E+01  0.151258E+02  0.158932E+02  0.157863E+02  0.172946E+03
  0.982342E+02  0.133390E+01  0.452019E+01  0.899798E+01  0.643092E-03  0.863465E+01  0.164288E+02  0.138193E+02  0.113873E+02  0.171574E+03
  0.982342E+02  0.133390E+01  0.761320E+01  0.116240E+01  0.643092E-03  0.776582E+01  0.169578E+02  0.152379E+02  0.103597E+02  0.169617E+03
  0.982342E+02  0.153064E+01  0.761320E+01  0.116240E+01  0.643092E-03  0.833772E+01  0.169578E+02  0.149490E+02  0.155043E+02  0.171244E+03
  0.982342E+02  0.153064E+01  0.761320E+01 -0.611995E+00  0.643092E-03  0.833772E+01  0.169578E+02  0.146097E+02  0.155608E+02  0.171109E+03
  0.982342E+02  0.153064E+01  0.780136E+01 -0.267079E+01  0.643092E-03  0.914801E+01  0.157869E+02  0.151491E+02  0.134471E+02  0.171981E+03
  0.982342E+02  0.231511E+01  0.780136E+01  0.500473E+01  0.643092E-03  0.108269E+02  0.150112E+02  0.151491E+02  0.163435E+02  0.172827E+03
  0.982342E+02  0.231511E+01 -0.484887E+01  0.500473E+01  0.643092E-03  0.821607E+01  0.150112E+02  0.159542E+02  0.169879E+02  0.172020E+03
  0.982342E+02  0.458667E+01 -0.952687E+01 -0.786959E+01  0.643092E-03  0.803350E+01  0.150112E+02  0.130328E+02  0.135903E+02  0.169292E+03
  0.982342E+02  0.458667E+01  0.414041E+00  0.883862E+01  0.643092E-03  0.821002E+01  0.150112E+02  0.120118E+02  0.141529E+02  0.172550E+03
  0.982342E+02  0.458667E+01  0.414041E+00 -0.160666E+01  0.643092E-03  0.818203E+01  0.150112E+02  0.136612E+02  0.975858E+01  0.170047E+03
  0.982342E+02  0.519859E+01  0.414041E+00  0.489336E+01  0.643092E-03  0.709982E+01  0.153127E+02  0.136612E+02  0.975858E+01  0.169455E+03
  0.982342E+02  0.519859E+01 -0.515026E+00  0.489336E+01  0.643092E-03  0.709982E+01  0.118902E+02  0.141181E+02  0.131017E+02  0.173276E+03
  0.988039E+02  0.519859E+01  0.500428E+01  0.887357E+01  0.643092E-03  0.709982E+01  0.104264E+02  0.141181E+02  0.201360E+02  0.172779E+03
  0.981082E+02  0.519859E+01  0.338677E+01  0.147533E+02  0.643092E-03  0.754414E+01  0.128535E+02  0.124890E+02  0.241020E+02  0.170436E+03
  0.982339E+02  0.519859E+01  0.694108E+01  0.153472E+02  0.629922E-03  0.105649E+02  0.128535E+02  0.133890E+02  0.239917E+02  0.171084E+03
  0.982339E+02  0.519859E+01  0.694108E+01  0.146326E+02  0.629922E-03  0.110300E+02  0.115783E+02  0.143603E+02  0.222504E+02  0.172599E+03
  0.982339E+02  0.102934E+02  0.518633E+01  0.223811E+02  0.703960E-03  0.112755E+02  0.111000E+02  0.142142E+02  0.208436E+02  0.170411E+03
  0.996675E+02  0.102934E+02  0.109521E+02  0.276826E+02  0.703960E-03  0.123286E+02  0.111000E+02  0.140238E+02  0.201170E+02  0.170893E+03
  0.996675E+02  0.560513E+00  0.109521E+02  0.182656E+02  0.703960E-03  0.123286E+02  0.910130E+01  0.137395E+02  0.193122E+02  0.171077E+03
  0.996675E+02  0.560513E+00  0.109521E+02  0.104966E+02  0.703960E-03  0.114807E+02  0.107992E+02  0.165238E+02  0.192263E+02  0.172119E+03
  0.996675E+02  0.450952E+00  0.109521E+02  0.104966E+02  0.703960E-03  0.103370E+02  0.107992E+02  0.165238E+02  0.180653E+02  0.172811E+03
  0.996675E+02  0.162314E+01  0.109521E+02  0.767513E+01  0.703960E-03  0.103370E+02  0.110638E+02  0.125890E+02  0.180653E+02  0.173109E+03
  0.996675E+02  0.162314E+01  0.122300E+02  0.767513E+01  0.703960E-03  0.112055E+02  0.110638E+02  0.125890E+02  0.163781E+02  0.173175E+03
  0.996675E+02  0.162314E+01  0.800201E+01  0.767513E+01  0.703960E-03  0.826199E+01  0.129549E+02  0.150790E+02  0.167467E+02  0.172644E+03
  0.996675E+02  0.162314E+01  0.800201E+01  0.736048E+01  0.703960E-03  0.840635E+01  0.100380E+02  0.150790E+02  0.167467E+02  0.173795E+03
  0.996675E+02  0.678995E+01  0.800201E+01 -0.330336E+00  0.703960E-03  0.870589E+01  0.869204E+01  0.150790E+02  0.143260E+02  0.171493E+03
  0.996675E+02 -0.960130E+00  0.800201E+01 -0.673643E+01  0.703960E-03  0.956487E+01  0.109331E+02  0.173091E+02  0.131267E+02  0.173207E+03
  0.997560E+02 -0.960130E+00  0.954500E+01 -0.673643E+01  0.714647E-03  0.956487E+01  0.979809E+01  0.141051E+02  0.142971E+02  0.173691E+03
  0.981322E+02  0.392463E+00  0.954500E+01 -0.673643E+01  0.714647E-03  0.957922E+01  0.889968E+01  0.156676E+02  0.180737E+02  0.173115E+03
  0.981322E+02  0.249031E+00  0.775261E+01 -0.673643E+01  0.714647E-03  0.957922E+01  0.987855E+01  0.121998E+02  0.207916E+02  0.172513E+03
  0.981322E+02  0.249031E+00 -0.193038E+01 -0.673643E+01  0.714647E-03  0.111191E+02  0.100878E+02  0.124468E+02  0.188503E+02  0.174200E+03
  0.981322E+02  0.194245E+00 -0.371561E+00 -0.673643E+01  0.714647E-03  0.102076E+02  0.100878E+02  0.136615E+02  0.188503E+02  0.174689E+03
  0.981322E+02 -0.226922E+00  0.283647E+01 -0.166912E+01  0.585783E-03  0.102076E+02  0.100878E+02  0.148778E+02  0.188503E+02  0.175248E+03
  0.981322E+02 -0.368283E+00  0.283647E+01 -0.166912E+01  0.585783E-03  0.112401E+02  0.947116E+01  0.145367E+02  0.170671E+02  0.175552E+03
  0.981322E+02  0.264805E+01  0.361236E+01 -0.166912E+01  0.585783E-03  0.997638E+01  0.947116E+01  0.135781E+02  0.167619E+02  0.175430E+03
  0.981322E+02  0.264805E+01  0.361236E+01 -0.166912E+01  0.585783E-03  0.989691E+01  0.947116E+01  0.107574E+02  0.155636E+02  0.174623E+03
  0.981322E+02  0.410651E+01  0.361236E+01 -0.166912E+01  0.585783E-03  0.114245E+02  0.764827E+01  0.102314E+02  0.141300E+02  0.172548E+03
  0.981322E+02  0.410651E+01  0.247217E+01 -0.166912E+01  0.850647E-03  0.114245E+02  0.764827E+01  0.182325E+02  0.150740E+02  0.172297E+03
  0.981322E+02  0.359843E+01  0.247217E+01 -0.166912E+01  0.850647E-03  0.100409E+02  0.764827E+01  0.189738E+02  0.155689E+02  0.172526E+03
  0.971196E+02  0.359843E+01 -0.486831E+00 -0.889721E+01  0.609606E-03  0.843936E+01  0.764827E+01  0.189738E+02  0.193617E+02  0.170735E+03
  0.971196E+02  0.359843E+01 -0.486831E+00  0.402449E+01  0.609606E-03  0.104569E+02  0.764827E+01  0.162520E+02  0.154335E+02  0.174980E+03
  0.971196E+02  0.234417E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.107258E+02  0.925557E+01  0.161719E+02  0.154335E+02  0.173693E+03
  0.971196E+02 -0.301447E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.930831E+01  0.119854E+02  0.161719E+02  0.167140E+02  0.172665E+03
  0.971196E+02 -0.301447E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.899846E+01  0.111579E+02  0.161719E+02  0.167140E+02  0.172955E+03
  0.968218E+02 -0.301447E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.899846E+01  0.820164E+01  0.181084E+02  0.185657E+02  0.171127E+03
  0.985132E+02 -0.301447E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.101230E+02  0.102204E+02  0.207142E+02  0.176927E+02  0.171844E+03
  0.985132E+02 -0.306914E+01  0.675479E+00 -0.563024E+01  0.446641E-03  0.968595E+01  0.948932E+01  0.187258E+02  0.198787E+02  0.171915E+03
  0.985132E+02  0.230500E+01  0.109707E+01 -0.384502E+01  0.446641E-03  0.106271E+02  0.948932E+01  0.188558E+02  0.226540E+02  0.170376E+03
  0.985132E+02  0.230500E+01  0.109707E+01 -0.552617E+01  0.446641E-03  0.101106E+02  0.948932E+01  0.168672E+02  0.190858E+02  0.172366E+03
  0.983693E+02  0.230500E+01  0.109707E+01 -0.552617E+01  0.552346E-03  0.106612E+02  0.932928E+01  0.150661E+02  0.195549E+02  0.173793E+03
  0.983693E+02  0.230500E+01  0.109707E+01 -0.930973E+01  0.552346E-03  0.106612E+02  0.848855E+01  0.148329E+02  0.160018E+02  0.173972E+03
  0.983693E+02  0.230500E+01  0.662073E-01 -0.930973E+01  0.552346E-03  0.106612E+02  0.106033E+02  0.164743E+02  0.161721E+02  0.173833E+03
  0.983693E+02  0.230500E+01  0.662073E-01 -0.374746E+01  0.527214E-03  0.106612E+02  0.106033E+02  0.148522E+02  0.141802E+02  0.174877E+03
  0.969802E+02 -0.121647E+01 -0.521503E+01 -0.374746E+01  0.905026E-03  0.106612E+02  0.130836E+02  0.152764E+02  0.139532E+02  0.171966E+03
  0.969802E+02 -0.121647E+01 -0.521503E+01  0.324617E+01  0.905026E-03  0.107103E+02  0.131073E+02  0.120937E+02  0.151226E+02  0.171422E+03
  0.969802E+02 -0.121647E+01 -0.521503E+01  0.324617E+01  0.905026E-03  0.123209E+02  0.141018E+02  0.117608E+02  0.150712E+02  0.170034E+03
  0.969802E+02 -0.306947E+01 -0.250284E+01 -0.182272E+01  0.905026E-03  0.115513E+02  0.141136E+02  0.117608E+02  0.149260E+02  0.169873E+03
  0.969802E+02  0.595784E+01 -0.896259E+00  0.199776E+02  0.905026E-03  0.103774E+02  0.148613E+02  0.963999E+01  0.156082E+02  0.167042E+03
  0.969802E+02  0.596083E+01  0.101108E+02  0.164237E+02  0.905026E-03  0.141519E+02  0.148613E+02  0.118001E+02  0.130639E+02  0.165462E+03
  0.995662E+02  0.426140E+01  0.114842E+02  0.183479E+02  0.905026E-03  0.146991E+02  0.131956E+02  0.150922E+02  0.130639E+02  0.169304E+03
  0.995662E+02  0.426140E+01  0.577707E+01  0.253210E+02  0.598392E-03  0.114890E+02  0.133478E+02  0.136739E+02  0.144013E+02  0.172045E+03
  0.995662E+02  0.426140E+01  0.577707E+01  0.229918E+02  0.598392E-03  0.103920E+02  0.124019E+02  0.138194E+02  0.144013E+02  0.173322E+03
  0.995662E+02  0.787251E+01  0.394328E+01  0.229918E+02  0.598392E-03  0.100544E+02  0.105664E+02  0.138194E+02  0.183282E+02  0.172520E+03
  0.995662E+02  0.787251E+01  0.198245E+02  0.229918E+02  0.598392E-03  0.100544E+02  0.105664E+02  0.138194E+02  0.148611E+02  0.170303E+03
  0.995662E+02  0.787251E+01  0.166002E+02  0.229918E+02  0.598392E-03  0.100544E+02  0.105664E+02  0.109495E+02  0.135791E+02  0.171538E+03
  0.995662E+02  0.942043E+01  0.166002E+02  0.229918E+02  0.598392E-03  0.121757E+02  0.106004E+02  0.109495E+02  0.170927E+02  0.170463E+03
  0.995662E+02  0.942043E+01  0.127647E+02  0.229918E+02  0.786505E-03  0.123133E+02  0.113708E+02  0.109411E+02  0.147488E+02  0.171408E+03
  0.995662E+02  0.989894E+01  0.127647E+02  0.229918E+02  0.786505E-03  0.109380E+02  0.130950E+02  0.124945E+02  0.143788E+02  0.171712E+03
  0.995662E+02  0.989894E+01  0.127647E+02  0.296136E+02  0.786505E-03  0.942134E+01  0.127965E+02  0.134822E+02  0.149927E+02  0.171351E+03
  0.997966E+02  0.100770E+02  0.127647E+02  0.351808E+02  0.786505E-03  0.942134E+01  0.127965E+02  0.132970E+02  0.125287E+02  0.169539E+03
  0.997966E+02  0.100770E+02  0.127647E+02  0.351808E+02  0.786505E-03  0.122321E+02  0.891624E+01  0.159733E+02  0.125287E+02  0.169721E+03
  0.997966E+02  0.100770E+02  0.127647E+02  0.145049E+02  0.786505E-03  0.108411E+02  0.105513E+02  0.159733E+02  0.125229E+02  0.172052E+03
  0.997966E+02  0.122945E+02  0.152578E+02  0.177438E+02  0.786505E-03  0.955401E+01  0.105513E+02  0.176078E+02  0.125229E+02  0.170951E+03
  0.997966E+02  0.122945E+02  0.141517E+02  0.177438E+02  0.786505E-03  0.842619E+01  0.778393E+01  0.187981E+02  0.141813E+02  0.170266E+03
  0.997966E+02  0.122945E+02  0.141517E+02  0.177438E+02  0.786505E-03  0.853690E+01  0.778393E+01  0.170051E+02  0.142231E+02  0.170848E+03
  0.997966E+02  0.999239E+01  0.141517E+02  0.168568E+02  0.786505E-03  0.746293E+01  0.679499E+01  0.134293E+02  0.132360E+02  0.170509E+03
  0.997966E+02  0.999239E+01  0.141517E+02  0.168568E+02  0.786505E-03  0.746293E+01  0.679499E+01  0.134293E+02  0.143136E+02  0.170599E+03
  0.997966E+02  0.467588E+01  0.141517E+02  0.168568E+02  0.786505E-03  0.101380E+02  0.827204E+01  0.134293E+02  0.154944E+02  0.173170E+03
  0.997966E+02  0.467588E+01  0.946880E+01  0.168568E+02  0.786505E-03  0.136080E+02  0.700639E+01  0.123206E+02  0.174699E+02  0.170588E+03
  0.997966E+02  0.467588E+01  0.946880E+01  0.225033E+02  0.786505E-03  0.988823E+01  0.700639E+01  0.107125E+02  0.175851E+02  0.170986E+03
  0.997966E+02  0.474174E+01  0.946880E+01  0.164035E+02  0.845089E-03  0.102957E+02  0.989009E+01  0.107125E+02  0.146210E+02  0.172502E+03
  0.997966E+02  0.474174E+01  0.573988E+01  0.245825E+02  0.845089E-03  0.102957E+02  0.989009E+01  0.106595E+02  0.146210E+02  0.171994E+03
  0.997966E+02  0.474174E+01  0.490923E+00  0.245825E+02  0.845089E-03  0.102957E+02  0.989009E+01  0.106595E+02  0.146210E+02  0.171162E+03
  0.995941E+02  0.332042E+01  0.655499E+01 -0.336672E+01  0.845089E-03  0.108360E+02  0.989009E+01  0.106595E+02  0.119391E+02  0.171018E+03
  0.995941E+02 -0.829253E-01  0.373587E+01 -0.336672E+01  0.845089E-03  0.108360E+02  0.989009E+01  0.108548E+02  0.119391E+02  0.171670E+03
  0.995941E+02 -0.473564E+01  0.373587E+01 -0.287745E+01  0.709912E-03  0.108360E+02  0.103128E+02  0.123998E+02  0.162371E+02  0.172201E+03
  0.995941E+02 -0.601581E+01  0.245130E+01 -0.427360E+01  0.709912E-03  0.101886E+02  0.121906E+02  0.161681E+02  0.194109E+02  0.170176E+03
  0.995941E+02 -0.601581E+01  0.102095E+02 -0.162411E+02  0.666058E-03  0.101886E+02  0.966089E+01  0.161681E+02  0.213855E+02  0.170886E+03
  0.995941E+02 -0.388135E+01  0.102095E+02 -0.162411E+02  0.768128E-03  0.781535E+01  0.971069E+01  0.161681E+02  0.213855E+02  0.170479E+03
  0.995941E+02 -0.388135E+01  0.718600E+01 -0.162411E+02  0.553163E-03  0.781535E+01  0.747599E+01  0.161681E+02  0.213855E+02  0.169935E+03
  0.995941E+02 -0.388135E+01  0.718600E+01 -0.162411E+02  0.593802E-03  0.835376E+01  0.747599E+01  0.174493E+02  0.200919E+02  0.170782E+03
  0.995941E+02 -0.388135E+01  0.718600E+01 -0.460670E+01  0.593802E-03  0.754046E+01  0.837671E+01  0.174790E+02  0.193198E+02  0.170876E+03
  0.995941E+02 -0.388135E+01  0.718600E+01 -0.203649E+02  0.593802E-03  0.754046E+01  0.837671E+01  0.130746E+02  0.193198E+02  0.171087E+03
  0.995941E+02 -0.672586E+01  0.718600E+01 -0.303947E+02  0.593802E-03  0.866495E+01  0.837671E+01  0.139603E+02  0.174658E+02  0.169294E+03
  0.995941E+02 -0.672586E+01  0.385082E+01 -0.303947E+02  0.821765E-03  0.866495E+01  0.837671E+01  0.144019E+02  0.153870E+02  0.170372E+03
  0.995941E+02 -0.672586E+01  0.385082E+01 -0.303947E+02  0.821765E-03  0.805133E+01  0.837671E+01  0.160764E+02  0.144024E+02  0.170019E+03
  0.101086E+03 -0.661979E+01  0.385082E+01 -0.280624E+02  0.796957E-03  0.101641E+02  0.795355E+01  0.142156E+02  0.144024E+02  0.171346E+03
  0.101086E+03 -0.661979E+01  0.385082E+01 -0.280624E+02  0.707655E-03  0.106661E+02  0.849063E+01  0.164071E+02  0.163503E+02  0.171175E+03
  0.101086E+03 -0.661979E+01  0.716160E+01 -0.280624E+02  0.862484E-03  0.106661E+02  0.117918E+02  0.164071E+02  0.134272E+02  0.170560E+03
  0.100998E+03 -0.661979E+01  0.716160E+01 -0.280624E+02  0.862484E-03  0.105954E+02  0.125082E+02  0.130905E+02  0.134272E+02  0.170391E+03
  0.100998E+03 -0.661979E+01  0.116944E+02 -0.148762E+02  0.603532E-03  0.931180E+01  0.127318E+02  0.134576E+02  0.134272E+02  0.169108E+03
  0.100998E+03 -0.548565E+01  0.116944E+02 -0.129922E+02  0.778740E-03  0.931180E+01  0.111270E+02  0.115566E+02  0.165406E+02  0.169983E+03
  0.100998E+03 -0.548565E+01  0.182212E+02 -0.106880E+02  0.778740E-03  0.680808E+01  0.946068E+01  0.121942E+02  0.160957E+02  0.168667E+03
  0.100998E+03 -0.548565E+01  0.853861E+01 -0.999885E+01  0.102222E-02  0.767341E+01  0.101664E+02  0.102696E+02  0.148807E+02  0.167302E+03
  0.100998E+03 -0.548565E+01  0.624188E+01 -0.770306E+01  0.643166E-03  0.802782E+01  0.112788E+02  0.102696E+02  0.164225E+02  0.166601E+03
  0.100998E+03 -0.548565E+01  0.195258E+02 -0.770306E+01  0.643166E-03  0.802782E+01  0.115710E+02  0.102696E+02  0.144118E+02  0.167530E+03
  0.100998E+03 -0.548565E+01  0.195258E+02 -0.181925E+02  0.643166E-03  0.802782E+01  0.115710E+02  0.148193E+02  0.144118E+02  0.168702E+03
  0.100998E+03 -0.548565E+01  0.195258E+02 -0.181925E+02  0.643166E-03  0.804311E+01  0.118863E+02  0.106897E+02  0.134578E+02  0.167412E+03
  0.100998E+03 -0.548565E+01  0.195258E+02 -0.719565E+01  0.643166E-03  0.890301E+01  0.118863E+02  0.106897E+02  0.134578E+02  0.167961E+03
  0.989402E+02 -0.548565E+01  0.149879E+02 -0.719565E+01  0.643166E-03  0.890301E+01  0.125575E+02  0.106897E+02  0.165955E+02  0.169075E+03
  0.989402E+02 -0.548565E+01  0.149879E+02 -0.719565E+01  0.643166E-03  0.903804E+01  0.106193E+02  0.994317E+01  0.177878E+02  0.168961E+03
  0.989402E+02 -0.548565E+01  0.125323E+02 -0.719565E+01  0.643166E-03  0.829816E+01  0.899307E+01  0.994317E+01  0.123629E+02  0.170141E+03
  0.989402E+02  0.284201E+00  0.125323E+02 -0.719565E+01  0.643166E-03  0.829816E+01  0.908190E+01  0.123196E+02  0.128541E+02  0.172601E+03
  0.984310E+02  0.284201E+00  0.893445E+01 -0.691225E+01  0.634297E-03  0.829816E+01  0.103301E+02  0.122367E+02  0.128541E+02  0.173699E+03
  0.984310E+02  0.284201E+00  0.893445E+01 -0.593460E+01  0.634297E-03  0.948888E+01  0.906966E+01  0.105164E+02  0.128541E+02  0.173239E+03
  0.986770E+02 -0.116748E+00  0.744344E+01 -0.593460E+01  0.634297E-03  0.912718E+01  0.105655E+02  0.100145E+02  0.148623E+02  0.173318E+03
  0.986770E+02  0.351288E+01  0.665958E+01  0.275801E+01  0.634297E-03  0.995392E+01  0.110100E+02  0.979145E+01  0.143092E+02  0.173347E+03
  0.980138E+02  0.351288E+01  0.665958E+01  0.275801E+01  0.634297E-03  0.891227E+01  0.105807E+02  0.979145E+01  0.152429E+02  0.173500E+03
  0.980138E+02  0.174949E+01  0.665958E+01  0.899404E+00  0.634297E-03  0.891227E+01  0.128181E+02  0.979145E+01  0.126133E+02  0.172543E+03
  0.980138E+02  0.174949E+01  0.249900E+00  0.899404E+00  0.634297E-03  0.109421E+02  0.128181E+02  0.116881E+02  0.126133E+02  0.174337E+03
  0.980625E+02  0.132013E+01 -0.255452E+01  0.899404E+00  0.634297E-03  0.118787E+02  0.133071E+02  0.141233E+02  0.136117E+02  0.174190E+03
  0.980625E+02  0.132013E+01  0.483670E+01 -0.641676E+00  0.634297E-03  0.967415E+01  0.133071E+02  0.138457E+02  0.136117E+02  0.174650E+03
  0.980625E+02  0.366123E+01  0.483670E+01 -0.641676E+00  0.919194E-03  0.102317E+02  0.133071E+02  0.138457E+02  0.136117E+02  0.171965E+03
  0.980625E+02  0.366123E+01  0.626028E+01 -0.641676E+00  0.101168E-02  0.106951E+02  0.133071E+02  0.138457E+02  0.121355E+02  0.170261E+03
  0.980625E+02  0.366123E+01  0.626028E+01 -0.552310E+01  0.101168E-02  0.106951E+02  0.133071E+02  0.129342E+02  0.105654E+02  0.168717E+03
  0.980625E+02  0.366123E+01 -0.640157E+01  0.946568E+01  0.101168E-02  0.106099E+02  0.122208E+02  0.129342E+02  0.109600E+02  0.170032E+03
  0.980625E+02 -0.153041E+01 -0.721841E+01  0.105320E+02  0.101168E-02  0.991433E+01  0.122208E+02  0.125167E+02  0.945321E+01  0.168096E+03
  0.980625E+02 -0.280132E+01  0.979853E+01  0.103782E+02  0.101168E-02  0.969641E+01  0.118511E+02  0.125167E+02  0.101611E+02  0.167459E+03
  0.980625E+02 -0.289162E+01  0.460697E+01 -0.133713E+02  0.101168E-02  0.810917E+01  0.117003E+02  0.125167E+02  0.115784E+02  0.169936E+03
  0.980625E+02 -0.289162E+01  0.460697E+01 -0.133713E+02  0.101168E-02  0.810917E+01  0.103407E+02  0.125167E+02  0.115784E+02  0.170353E+03
  0.980625E+02 -0.289162E+01  0.460697E+01 -0.148132E+02  0.848539E-03  0.697535E+01  0.114643E+02  0.110980E+02  0.115784E+02  0.170052E+03
  0.980625E+02 -0.289162E+01  0.460697E+01  0.203934E+01  0.848539E-03  0.697535E+01  0.869845E+01  0.110980E+02  0.113448E+02  0.170616E+03
  0.980625E+02  0.452305E+01 -0.707582E+00  0.558555E+01  0.848539E-03  0.921565E+01  0.861246E+01  0.142086E+02  0.113448E+02  0.173522E+03
