KP,Cote,ID_Cal,Date
57415,194.5162,750,26/02/10
57410,194.5257,750,26/02/10
57405,194.5134,750,26/02/10
57400,194.5139,750,26/02/10
57395,194.5167,750,26/02/10
57390,194.5217,750,26/02/10
57385,194.5188,750,26/02/10
57380,194.5006,750,26/02/10
57375,194.5129,750,26/02/10
57370,194.5219,750,26/02/10
57365,194.5092,750,26/02/10
57360,194.5247,750,26/02/10
57355,194.504,750,26/02/10
57350,194.507,750,26/02/10
57345,194.4909,750,26/02/10
57340,194.5013,750,26/02/10
57335,194.5089,750,26/02/10
57330,194.5025,750,26/02/10
57325,194.5114,750,26/02/10
57320,194.4939,750,26/02/10
57315,194.4909,750,26/02/10
57310,194.4909,750,26/02/10
57305,194.4745,750,26/02/10
57300,194.4769,750,26/02/10
57295,194.487,750,26/02/10
57290,194.4921,750,26/02/10
57285,194.4812,750,26/02/10
57280,194.4666,750,26/02/10
57275,194.4652,750,26/02/10
57270,194.4829,750,26/02/10
57265,194.4709,750,26/02/10
57260,194.4672,750,26/02/10
57255,194.4616,750,26/02/10
57250,194.4672,750,26/02/10
57245,194.4563,750,26/02/10
57240,194.4363,750,26/02/10
57235,194.4541,750,26/02/10
57230,194.461,750,26/02/10
57225,194.4269,750,26/02/10
57220,194.422,750,26/02/10
57215,194.4232,750,26/02/10
57210,194.4387,750,26/02/10
57205,194.429,750,26/02/10
57200,194.4408,750,26/02/10
57195,194.4326,750,26/02/10
57190,194.4129,750,26/02/10
57185,194.4253,750,26/02/10
57180,194.4327,750,26/02/10
57175,194.4245,750,26/02/10
57170,194.4244,750,26/02/10
57165,194.4263,750,26/02/10
57160,194.4236,750,26/02/10
57155,194.4188,750,26/02/10
57150,194.3999,750,26/02/10
57145,194.4126,750,26/02/10
57140,194.4166,750,26/02/10
57135,194.4193,750,26/02/10
57130,194.4053,750,26/02/10
57125,194.416,750,26/02/10
57120,194.4132,750,26/02/10
57115,194.4197,750,26/02/10
57110,194.405,750,26/02/10
57105,194.4134,750,26/02/10
57100,194.4127,750,26/02/10
57095,194.4089,750,26/02/10
57090,194.427,750,26/02/10
57085,194.4217,750,26/02/10
57080,194.4092,750,26/02/10
57075,194.4069,750,26/02/10
57070,194.4129,750,26/02/10
57065,194.4161,750,26/02/10
57060,194.4204,750,26/02/10
57055,194.4199,750,26/02/10
57050,194.4153,750,26/02/10
57045,194.4157,750,26/02/10
57040,194.4225,750,26/02/10
57035,194.407,750,26/02/10
57030,194.4138,750,26/02/10
57025,194.4018,750,26/02/10
57020,194.3995,750,26/02/10
57015,194.3948,750,26/02/10
57010,194.3949,750,26/02/10
57005,194.393,750,26/02/10
57000,194.3815,750,26/02/10
56995,194.3963,750,26/02/10
56990,194.3809,750,26/02/10
56985,194.3845,750,26/02/10
56980,194.3737,750,26/02/10
56975,194.3863,750,26/02/10
56970,194.3607,750,26/02/10
56965,194.3599,750,26/02/10
56960,194.3856,750,26/02/10
56955,194.3527,750,26/02/10
56950,194.3652,750,26/02/10
56945,194.3518,750,26/02/10
56940,194.3569,750,26/02/10
56935,194.3684,750,26/02/10
56930,194.3546,750,26/02/10
56925,194.3586,750,26/02/10
56920,194.3535,750,26/02/10
56915,194.3573,750,26/02/10
56910,194.349,750,26/02/10
56905,194.3509,750,26/02/10
56900,194.3388,750,26/02/10
56895,194.3427,750,26/02/10
56890,194.3328,750,26/02/10
56885,194.3331,750,26/02/10
56880,194.3314,750,26/02/10
56875,194.3261,750,26/02/10
56870,194.3281,750,26/02/10
56865,194.3218,750,26/02/10
56860,194.3229,750,26/02/10
56855,194.3157,750,26/02/10
56850,194.3132,750,26/02/10
56845,194.2983,750,26/02/10
56840,194.3078,750,26/02/10
56835,194.3018,750,26/02/10
56830,194.3139,750,26/02/10
56825,194.3266,750,26/02/10
56820,194.3034,750,26/02/10
56815,194.3231,750,26/02/10
56810,194.3302,750,26/02/10
56805,194.331,750,26/02/10
56800,194.329,750,26/02/10
56795,194.3355,750,26/02/10
56790,194.3382,750,26/02/10
56785,194.3284,750,26/02/10
56780,194.3361,750,26/02/10
56775,194.3277,750,26/02/10
56770,194.3216,750,26/02/10
56765,194.3189,750,26/02/10
56760,194.3121,750,26/02/10
56755,194.3236,750,26/02/10
56750,194.3125,750,26/02/10
56745,194.3167,750,26/02/10
56740,194.3012,750,26/02/10
56735,194.3054,750,26/02/10
56730,194.3093,750,26/02/10
56725,194.2843,750,26/02/10
56720,194.3185,750,26/02/10
56715,194.3064,750,26/02/10
56710,194.3101,750,26/02/10
56705,194.2867,750,26/02/10
56700,194.3005,750,26/02/10
56695,194.288,750,26/02/10
56690,194.2916,750,26/02/10
56685,194.2911,750,26/02/10
56680,194.2823,750,26/02/10
56675,194.2625,750,26/02/10
56670,194.255,750,26/02/10
56665,194.263,750,26/02/10
56660,194.278,750,26/02/10
56655,194.2768,750,26/02/10
56650,194.2819,750,26/02/10
56645,194.2995,750,26/02/10
56640,194.2864,750,26/02/10
56635,194.2913,750,26/02/10
56630,194.2774,750,26/02/10
56625,194.2873,750,26/02/10
56620,194.267,750,26/02/10
56615,194.2603,750,26/02/10
56610,194.2628,750,26/02/10
56605,194.2436,750,26/02/10
56600,194.2489,750,26/02/10
56595,194.2598,750,26/02/10
56590,194.2356,750,26/02/10
56585,194.2331,750,26/02/10
56580,194.2453,750,26/02/10
56575,194.2316,750,26/02/10
56570,194.2487,750,26/02/10
56565,194.2365,750,26/02/10
56560,194.2414,750,26/02/10
56555,194.2394,750,26/02/10
56550,194.2314,750,26/02/10
56545,194.2314,750,26/02/10
56540,194.2316,750,26/02/10
56535,194.2265,750,26/02/10
56530,194.2256,750,26/02/10
56525,194.2211,750,26/02/10
56520,194.2149,750,26/02/10
56515,194.2166,750,26/02/10
56510,194.2078,750,26/02/10
56505,194.2177,750,26/02/10
56500,194.2179,750,26/02/10
56495,194.2146,750,26/02/10
56490,194.2028,750,26/02/10
56485,194.205,750,26/02/10
56480,194.2328,750,26/02/10
56475,194.2413,750,26/02/10
56470,194.2368,750,26/02/10
56465,194.2075,750,26/02/10
56460,194.0558,750,26/02/10
56395,194.224,750,26/02/10
56390,194.2215,750,26/02/10
56385,194.212,750,26/02/10
56380,194.2064,750,26/02/10
56375,194.1925,750,26/02/10
56370,194.2056,750,26/02/10
56365,194.1821,750,26/02/10
56360,194.1791,750,26/02/10
56355,194.1715,750,26/02/10
56350,194.1604,750,26/02/10
56345,194.1577,750,26/02/10
56340,194.1354,750,26/02/10
56335,194.149,750,26/02/10
56330,194.1336,750,26/02/10
56325,194.1315,750,26/02/10
56320,194.1397,750,26/02/10
56315,194.1347,750,26/02/10
56310,194.127,750,26/02/10
56305,194.1052,750,26/02/10
56300,194.1281,750,26/02/10
56295,194.1237,750,26/02/10
56290,194.1116,750,26/02/10
56285,194.1089,750,26/02/10
56280,194.1252,750,26/02/10
56275,194.1018,750,26/02/10
56270,194.1051,750,26/02/10
56265,194.1111,750,26/02/10
56260,194.1026,750,26/02/10
56255,194.0901,750,26/02/10
56250,194.0972,750,26/02/10
56245,194.0865,750,26/02/10
56240,194.0818,750,26/02/10
56235,194.0866,750,26/02/10
56230,194.0289,750,26/02/10
56225,194.0529,750,26/02/10
56220,194.0553,750,26/02/10
56215,194.0629,750,26/02/10
56210,194.0506,750,26/02/10
56205,194.0388,750,26/02/10
56200,194.0419,750,26/02/10
56195,194.0615,750,26/02/10
56190,194.0669,750,26/02/10
56185,194.0639,750,26/02/10
56180,194.0471,750,26/02/10
56175,194.0502,750,26/02/10
56170,194.0303,750,26/02/10
56165,194.0486,750,26/02/10
56160,194.0409,750,26/02/10
56155,194.0421,750,26/02/10
56150,194.065,750,26/02/10
56145,194.0458,750,26/02/10
56140,194.0367,750,26/02/10
56135,194.0362,750,26/02/10
56130,194.044,750,26/02/10
56125,194.0234,750,26/02/10
56120,194.0297,750,26/02/10
56115,194.0343,750,26/02/10
56110,194.023,750,26/02/10
56105,194.0092,750,26/02/10
56100,194.0111,750,26/02/10
56095,194.0069,750,26/02/10
56090,194.0108,750,26/02/10
56085,194.0042,750,26/02/10
56080,194.0167,750,26/02/10
56075,194.0099,750,26/02/10
56070,193.9977,750,26/02/10
56065,194.0089,750,26/02/10
56060,194.0122,750,26/02/10
56055,194.0129,750,26/02/10
56050,193.9972,750,26/02/10
56045,194.0022,750,26/02/10
56040,194,750,26/02/10
56035,194.0013,750,26/02/10
56030,193.9948,750,26/02/10
56025,193.993,750,26/02/10
56020,193.9927,750,26/02/10
56015,193.9843,750,26/02/10
56010,194.0031,750,26/02/10
56005,193.997,750,26/02/10
56000,193.9714,750,26/02/10
55995,193.9762,750,26/02/10
55990,193.9835,750,26/02/10
55985,193.9892,750,26/02/10
55980,193.9727,750,26/02/10
55975,193.9912,750,26/02/10
55970,193.9901,750,26/02/10
55965,193.9864,750,26/02/10
55960,193.9945,750,26/02/10
55955,193.9759,750,26/02/10
55950,193.9862,750,26/02/10
55945,193.9805,750,26/02/10
55940,193.9805,750,26/02/10
55935,193.9686,750,26/02/10
55930,193.9681,750,26/02/10
55925,193.9661,750,26/02/10
55920,193.9703,750,26/02/10
55915,193.969,750,26/02/10
55910,193.978,750,26/02/10
55905,193.9827,750,26/02/10
55900,193.9792,750,26/02/10
55895,193.9408,750,26/02/10
55890,193.9679,750,26/02/10
55885,193.9499,750,26/02/10
55880,193.9441,750,26/02/10
55875,193.9448,750,26/02/10
55870,193.9378,750,26/02/10
55865,193.9392,750,26/02/10
55860,193.9241,750,26/02/10
55855,193.914,750,26/02/10
55850,193.9282,750,26/02/10
55845,193.9424,750,26/02/10
55840,193.9325,750,26/02/10
55835,193.9121,750,26/02/10
55830,193.9219,750,26/02/10
55825,193.9211,750,26/02/10
55820,193.9048,750,26/02/10
55815,193.9079,750,26/02/10
55810,193.8998,750,26/02/10
55805,193.9177,750,26/02/10
55800,193.9113,750,26/02/10
55795,193.9092,750,26/02/10
55790,193.9062,750,26/02/10
55785,193.8938,750,26/02/10
55780,193.9088,750,26/02/10
55775,193.902,750,26/02/10
55770,193.9083,750,26/02/10
55765,193.9099,750,26/02/10
55760,193.8937,750,26/02/10
55755,193.8879,750,26/02/10
55750,193.8935,750,26/02/10
55745,193.9084,750,26/02/10
55740,193.9623,750,26/02/10
55735,193.9699,750,26/02/10
55730,193.9368,750,26/02/10
55725,193.9182,750,26/02/10
55720,193.921,750,26/02/10
55715,193.9231,750,26/02/10
55710,193.9281,750,26/02/10
55705,193.9133,750,26/02/10
55700,193.9094,750,26/02/10
55695,193.918,750,26/02/10
55690,193.9152,750,26/02/10
55685,193.9088,750,26/02/10
55680,193.9094,750,26/02/10
55675,193.9077,750,26/02/10
55670,193.9103,750,26/02/10
55665,193.9091,750,26/02/10
55660,193.9149,750,26/02/10
55655,193.9122,750,26/02/10
55650,193.9101,750,26/02/10
55645,193.9153,750,26/02/10
55640,193.913,750,26/02/10
55635,193.9023,750,26/02/10
55630,193.8971,750,26/02/10
55625,193.904,750,26/02/10
55620,193.8967,750,26/02/10
55615,193.9008,750,26/02/10
55610,193.8896,750,26/02/10
55605,193.8947,750,26/02/10
55600,193.8943,750,26/02/10
55595,193.8892,750,26/02/10
55590,193.8898,750,26/02/10
55585,193.8858,750,26/02/10
55580,193.8795,750,26/02/10
55575,193.8884,750,26/02/10
55570,193.8881,750,26/02/10
55565,193.8933,750,26/02/10
55560,193.8848,750,26/02/10
55555,193.8818,750,26/02/10
55550,193.8833,750,26/02/10
55545,193.8912,750,26/02/10
55540,193.8774,750,26/02/10
55535,193.8802,750,26/02/10
55530,193.8681,750,26/02/10
55525,193.8752,750,26/02/10
55520,193.8739,750,26/02/10
55515,193.8681,750,26/02/10
55510,193.8658,750,26/02/10
55505,193.8677,750,26/02/10
55500,193.8803,750,26/02/10
55495,193.8634,750,26/02/10
55490,193.8603,750,26/02/10
55485,193.8473,750,26/02/10
55480,193.8482,750,26/02/10
55475,193.8436,750,26/02/10
55470,193.8484,750,26/02/10
55465,193.8498,750,26/02/10
55460,193.8528,750,26/02/10
55455,193.8424,750,26/02/10
55450,193.8388,750,26/02/10
55445,193.8437,750,26/02/10
55440,193.823,750,26/02/10
55435,193.8282,750,26/02/10
55430,193.8301,750,26/02/10
55425,193.8334,750,26/02/10
55420,193.8194,750,26/02/10
55415,193.8288,750,26/02/10
55410,193.8282,750,26/02/10
55405,193.8288,750,26/02/10
55400,193.8193,750,26/02/10
55395,193.8166,750,26/02/10
55390,193.8151,750,26/02/10
55385,193.8355,750,26/02/10
55380,193.8181,750,26/02/10
55375,193.8061,750,26/02/10
55370,193.8024,750,26/02/10
55365,193.8165,750,26/02/10
55360,193.8082,750,26/02/10
55355,193.8065,750,26/02/10
55350,193.8185,750,26/02/10
55345,193.8049,750,26/02/10
55340,193.7917,750,26/02/10
55335,193.7952,750,26/02/10
55330,193.7951,750,26/02/10
55325,193.8003,750,26/02/10
55320,193.7836,750,26/02/10
55315,193.7821,750,26/02/10
55310,193.7843,750,26/02/10
55305,193.7752,750,26/02/10
55300,193.7833,750,26/02/10
55295,193.749,750,26/02/10
55290,193.7596,750,26/02/10
55285,193.7693,750,26/02/10
55280,193.7718,750,26/02/10
55275,193.7676,750,26/02/10
55270,193.7548,750,26/02/10
55200,193.7421,750,26/02/10
55195,193.7382,750,26/02/10
55190,193.7396,750,26/02/10
55185,193.7304,750,26/02/10
55180,193.732,750,26/02/10
55175,193.7482,750,26/02/10
55170,193.7479,750,26/02/10
55165,193.7186,750,26/02/10
55160,193.7424,750,26/02/10
55155,193.734,750,26/02/10
55150,193.726,750,26/02/10
55145,193.7128,750,26/02/10
55140,193.7293,750,26/02/10
55135,193.7169,750,26/02/10
55130,193.7216,750,26/02/10
55125,193.7142,750,26/02/10
55120,193.7072,750,26/02/10
55115,193.6968,750,26/02/10
55110,193.7004,750,26/02/10
55105,193.6942,750,26/02/10
55100,193.6933,750,26/02/10
55095,193.6986,750,26/02/10
55090,193.6958,750,26/02/10
55085,193.6917,750,26/02/10
55080,193.6856,750,26/02/10
55075,193.6974,750,26/02/10
55070,193.6843,750,26/02/10
55065,193.6738,750,26/02/10
55060,193.6875,750,26/02/10
55055,193.6759,750,26/02/10
55050,193.675,750,26/02/10
55045,193.6797,750,26/02/10
55040,193.6865,750,26/02/10
55035,193.6562,750,26/02/10
55030,193.6623,750,26/02/10
55025,193.6633,750,26/02/10
55020,193.6694,750,26/02/10
55015,193.6658,750,26/02/10
55010,193.655,750,26/02/10
55005,193.6596,750,26/02/10
55000,193.656,750,26/02/10
54995,193.6652,750,26/02/10
54990,193.6468,750,26/02/10
54985,193.6542,750,26/02/10
54980,193.6471,750,26/02/10
54975,193.6488,750,26/02/10
54970,193.6398,750,26/02/10
54965,193.6212,750,26/02/10
54960,193.6216,750,26/02/10
54955,193.6325,750,26/02/10
54950,193.6201,750,26/02/10
54945,193.6235,750,26/02/10
54940,193.6358,750,26/02/10
54935,193.6151,750,26/02/10
54930,193.622,750,26/02/10
54925,193.6208,750,26/02/10
54920,193.6239,750,26/02/10
54915,193.6081,750,26/02/10
54910,193.6198,750,26/02/10
54905,193.6152,750,26/02/10
54900,193.6115,750,26/02/10
54895,193.634,750,26/02/10
54890,193.621,750,26/02/10
54885,193.6209,750,26/02/10
54880,193.6064,750,26/02/10
54875,193.604,750,26/02/10
54870,193.6151,750,26/02/10
54865,193.6169,750,26/02/10
54860,193.604,750,26/02/10
54855,193.6051,750,26/02/10
54850,193.6024,750,26/02/10
54845,193.606,750,26/02/10
54840,193.6071,750,26/02/10
54835,193.6144,750,26/02/10
54830,193.5978,750,26/02/10
54825,193.5996,750,26/02/10
54820,193.5935,750,26/02/10
54815,193.616,750,26/02/10
54810,193.6099,750,26/02/10
54805,193.6094,750,26/02/10
54800,193.5983,750,26/02/10
54795,193.5994,750,26/02/10
54790,193.6053,750,26/02/10
54785,193.6126,750,26/02/10
54780,193.6027,750,26/02/10
54775,193.5959,750,26/02/10
54770,193.6004,750,26/02/10
54765,193.5987,750,26/02/10
54760,193.6064,750,26/02/10
54755,193.6012,750,26/02/10
54750,193.5882,750,26/02/10
54745,193.6048,750,26/02/10
54740,193.5845,750,26/02/10
54735,193.5907,750,26/02/10
54730,193.5933,750,26/02/10
54725,193.5881,750,26/02/10
54720,193.5932,750,26/02/10
54715,193.5886,750,26/02/10
54710,193.5839,750,26/02/10
54705,193.5821,750,26/02/10
54700,193.5813,750,26/02/10
54695,193.5876,750,26/02/10
54690,193.5724,750,26/02/10
54685,193.5809,750,26/02/10
54680,193.586,750,26/02/10
54675,193.5886,750,26/02/10
54670,193.5847,750,26/02/10
54665,193.6021,750,26/02/10
54660,193.6194,750,26/02/10
54655,193.5733,750,26/02/10
54650,193.5607,750,26/02/10
54645,193.5876,750,26/02/10
54640,193.5777,750,26/02/10
54635,193.5797,750,26/02/10
54630,193.574,750,26/02/10
54625,193.5662,750,26/02/10
54620,193.562,750,26/02/10
54615,193.5586,750,26/02/10
54610,193.5668,750,26/02/10
54605,193.572,750,26/02/10
54600,193.5779,750,26/02/10
54595,193.5623,750,26/02/10
54590,193.5622,750,26/02/10
54585,193.5474,750,26/02/10
54580,193.5522,750,26/02/10
54575,193.5561,750,26/02/10
54570,193.558,750,26/02/10
54565,193.5509,750,26/02/10
54560,193.551,750,26/02/10
54555,193.5463,750,26/02/10
54550,193.5452,750,26/02/10
54545,193.5409,750,26/02/10
54540,193.5285,750,26/02/10
54535,193.5325,750,26/02/10
54530,193.5195,750,26/02/10
54525,193.5215,750,26/02/10
54520,193.5184,750,26/02/10
54515,193.5113,750,26/02/10
54510,193.5068,750,26/02/10
54505,193.5113,750,26/02/10
54500,193.4923,750,26/02/10
54495,193.4521,750,26/02/10
54490,193.4541,750,26/02/10
54485,193.4292,750,26/02/10
54480,193.4448,750,26/02/10
54475,193.4355,750,26/02/10
54470,193.4491,750,26/02/10
54465,193.4372,750,26/02/10
54460,193.4385,750,26/02/10
54455,193.4465,750,26/02/10
54450,193.4455,750,26/02/10
54445,193.439,750,26/02/10
54440,193.4426,750,26/02/10
54435,193.4549,750,26/02/10
54430,193.4421,750,26/02/10
54425,193.4417,750,26/02/10
54420,193.4477,750,26/02/10
54415,193.4583,750,26/02/10
54410,193.4534,750,26/02/10
54405,193.4284,750,26/02/10
54400,193.4455,750,26/02/10
54395,193.4268,750,26/02/10
54390,193.4455,750,26/02/10
54385,193.4495,750,26/02/10
54380,193.4456,750,26/02/10
54375,193.4259,750,26/02/10
54370,193.4298,750,26/02/10
54365,193.4233,750,26/02/10
54360,193.4296,750,26/02/10
54355,193.4025,750,26/02/10
54350,193.4098,750,26/02/10
54345,193.4049,750,26/02/10
54340,193.402,750,26/02/10
54335,193.4259,750,26/02/10
54330,193.4073,750,26/02/10
54325,193.4023,750,26/02/10
54320,193.4066,750,26/02/10
54315,193.4041,750,26/02/10
54310,193.3987,750,26/02/10
54305,193.3932,750,26/02/10
54300,193.397,750,26/02/10
54295,193.4066,750,26/02/10
54290,193.4092,750,26/02/10
54285,193.4085,750,26/02/10
54280,193.4233,750,26/02/10
54275,193.4205,750,26/02/10
54210,193.3627,750,26/02/10
54205,193.3682,750,26/02/10
54200,193.3556,750,26/02/10
54195,193.3617,750,26/02/10
54190,193.3676,750,26/02/10
54185,193.3654,750,26/02/10
54180,193.3639,750,26/02/10
54175,193.3567,750,26/02/10
54170,193.3513,750,26/02/10
54165,193.3474,750,26/02/10
54160,193.3492,750,26/02/10
54155,193.3546,750,26/02/10
54150,193.3466,750,26/02/10
54145,193.3477,750,26/02/10
54140,193.344,750,26/02/10
54135,193.3623,750,26/02/10
54130,193.3498,750,26/02/10
54125,193.3607,750,26/02/10
54120,193.3565,750,26/02/10
54115,193.3626,750,26/02/10
54110,193.3456,750,26/02/10
54105,193.3467,750,26/02/10
54100,193.3376,750,26/02/10
54095,193.3427,750,26/02/10
54090,193.3279,750,26/02/10
54085,193.3293,750,26/02/10
54080,193.3144,750,26/02/10
54075,193.3217,750,26/02/10
54070,193.3237,750,26/02/10
54065,193.3275,750,26/02/10
54060,193.3129,750,26/02/10
54055,193.317,750,26/02/10
54050,193.3105,750,26/02/10
54045,193.3028,750,26/02/10
54040,193.3016,750,26/02/10
54035,193.3015,750,26/02/10
54030,193.2942,750,26/02/10
54025,193.302,750,26/02/10
54020,193.3018,750,26/02/10
54015,193.2877,750,26/02/10
54010,193.2818,750,26/02/10
54005,193.2801,750,26/02/10
54000,193.283,750,26/02/10
53995,193.287,750,26/02/10
53990,193.2756,750,26/02/10
53985,193.2808,750,26/02/10
53980,193.2867,750,26/02/10
53975,193.2851,750,26/02/10
53970,193.2747,750,26/02/10
53965,193.2858,750,26/02/10
53960,193.2758,750,26/02/10
53955,193.2732,750,26/02/10
53950,193.2664,750,26/02/10
53945,193.2605,750,26/02/10
53940,193.2607,750,26/02/10
53935,193.2585,750,26/02/10
53930,193.2518,750,26/02/10
53925,193.2471,750,26/02/10
53920,193.2582,750,26/02/10
53915,193.2568,750,26/02/10
53910,193.2491,750,26/02/10
53905,193.2479,750,26/02/10
53900,193.2516,750,26/02/10
53895,193.2557,750,26/02/10
53890,193.2672,750,26/02/10
53885,193.2549,750,26/02/10
53880,193.2475,750,26/02/10
53875,193.2587,750,26/02/10
53870,193.2559,750,26/02/10
53865,193.2621,750,26/02/10
53860,193.2613,750,26/02/10
53855,193.2502,750,26/02/10
53850,193.2468,750,26/02/10
53845,193.2448,750,26/02/10
53840,193.2463,750,26/02/10
53835,193.2381,750,26/02/10
53830,193.234,750,26/02/10
53825,193.2433,750,26/02/10
53820,193.2189,750,26/02/10
53815,193.214,750,26/02/10
53810,193.2294,750,26/02/10
53805,193.2235,750,26/02/10
53800,193.2138,750,26/02/10
53795,193.219,750,26/02/10
53790,193.2136,750,26/02/10
53785,193.2094,750,26/02/10
53780,193.1967,750,26/02/10
53775,193.2026,750,26/02/10
53770,193.1894,750,26/02/10
53765,193.1814,750,26/02/10
53760,193.1678,750,26/02/10
53755,193.1843,750,26/02/10
53750,193.1996,750,26/02/10
53745,193.1821,750,26/02/10
53740,193.1712,750,26/02/10
53735,193.1603,750,26/02/10
53730,193.1564,750,26/02/10
53725,193.1164,750,26/02/10
53720,193.1134,750,26/02/10
53715,193.1148,750,26/02/10
53710,193.1213,750,26/02/10
53705,193.1303,750,26/02/10
53700,193.1472,750,26/02/10
53695,193.1474,750,26/02/10
53690,193.1382,750,26/02/10
53685,193.1289,750,26/02/10
53680,193.1372,750,26/02/10
53675,193.1318,750,26/02/10
53670,193.1352,750,26/02/10
53665,193.1267,750,26/02/10
53660,193.1337,750,26/02/10
53655,193.1423,750,26/02/10
53650,193.1408,750,26/02/10
53645,193.1247,750,26/02/10
53640,193.119,750,26/02/10
53635,193.1081,750,26/02/10
53630,193.1046,750,26/02/10
53625,193.0856,750,26/02/10
53620,193.0752,750,26/02/10
53615,193.0638,750,26/02/10
53610,193.0395,750,26/02/10
53605,193.0233,750,26/02/10
53600,193.0273,750,26/02/10
53595,193.02,750,26/02/10
53590,193.0351,750,26/02/10
53585,193.0419,750,26/02/10
53580,193.0526,750,26/02/10
53575,193.056,750,26/02/10
53570,193.0485,750,26/02/10
53565,193.0407,750,26/02/10
53560,193.0352,750,26/02/10
53555,193.0319,750,26/02/10
53550,193.0408,750,26/02/10
53545,193.0513,750,26/02/10
53540,193.0476,750,26/02/10
53535,193.0541,750,26/02/10
53530,193.0535,750,26/02/10
53525,193.0491,750,26/02/10
53520,193.0368,750,26/02/10
53515,193.0485,750,26/02/10
53510,193.0424,750,26/02/10
53505,193.0498,750,26/02/10
53500,193.0451,750,26/02/10
53495,193.0335,750,26/02/10
53490,193.0283,750,26/02/10
53485,193.0261,750,26/02/10
53480,193.0147,750,26/02/10
53475,193.0374,750,26/02/10
53470,193.0237,750,26/02/10
53465,193.0299,750,26/02/10
53460,193.0083,750,26/02/10
53455,193.0065,750,26/02/10
53450,192.9932,750,26/02/10
53445,193.0234,750,26/02/10
53440,193.0206,750,26/02/10
53435,192.9843,750,26/02/10
53430,193.003,750,26/02/10
53425,193.0039,750,26/02/10
53420,192.9959,750,26/02/10
53415,192.9976,750,26/02/10
53410,193.0124,750,26/02/10
53405,193.0098,750,26/02/10
53400,193.0126,750,26/02/10
53395,193.018,750,26/02/10
53390,193.02,750,26/02/10
53385,193.017,750,26/02/10
53350,192.9929,750,26/02/10
53345,192.984,750,26/02/10
53340,192.98,750,26/02/10
53335,192.9899,750,26/02/10
53330,192.9921,750,26/02/10
53325,192.9885,750,26/02/10
53320,192.9798,750,26/02/10
53315,192.9687,750,26/02/10
53310,192.9707,750,26/02/10
53305,192.9683,750,26/02/10
53300,192.9921,750,26/02/10
53295,192.9719,750,26/02/10
53290,192.9705,750,26/02/10
53285,192.9651,750,26/02/10
53280,192.9753,750,26/02/10
53275,192.9741,750,26/02/10
53270,192.9743,750,26/02/10
53265,192.9868,750,26/02/10
53260,192.9678,750,26/02/10
53255,192.9632,750,26/02/10
53250,192.9732,750,26/02/10
53245,192.9831,750,26/02/10
53240,192.9822,750,26/02/10
53235,192.9774,750,26/02/10
53230,192.9727,750,26/02/10
53225,192.9695,750,26/02/10
53220,192.9778,750,26/02/10
53215,192.9622,750,26/02/10
53210,192.9687,750,26/02/10
53205,192.9646,750,26/02/10
53200,192.9761,750,26/02/10
53195,192.9619,750,26/02/10
53190,192.9671,750,26/02/10
53185,192.9481,750,26/02/10
53180,192.9641,750,26/02/10
53175,192.947,750,26/02/10
53170,192.9598,750,26/02/10
53165,192.952,750,26/02/10
53160,192.9356,750,26/02/10
53155,192.947,750,26/02/10
53150,192.9334,750,26/02/10
53145,192.9274,750,26/02/10
53140,192.938,750,26/02/10
53135,192.9438,750,26/02/10
53130,192.9389,750,26/02/10
53125,192.9408,750,26/02/10
53120,192.9332,750,26/02/10
53115,192.938,750,26/02/10
53110,192.9288,750,26/02/10
53105,192.9411,750,26/02/10
53100,192.9406,750,26/02/10
53095,192.9421,750,26/02/10
53090,192.9086,750,26/02/10
53085,192.9262,750,26/02/10
53080,192.9454,750,26/02/10
53075,192.938,750,26/02/10
53070,192.9363,750,26/02/10
53065,192.9308,750,26/02/10
53060,192.9421,750,26/02/10
53055,192.9405,750,26/02/10
53050,192.9503,750,26/02/10
53045,192.9336,750,26/02/10
53040,192.9401,750,26/02/10
53035,192.9359,750,26/02/10
53030,192.9346,750,26/02/10
53025,192.9341,750,26/02/10
53020,192.956,750,26/02/10
53015,192.9417,750,26/02/10
53010,192.94,750,26/02/10
53005,192.9301,750,26/02/10
53000,192.9182,750,26/02/10
52995,192.9343,750,26/02/10
52990,192.9312,750,26/02/10
52985,192.9304,750,26/02/10
52980,192.934,750,26/02/10
52975,192.9209,750,26/02/10
52970,192.9343,750,26/02/10
52965,192.9311,750,26/02/10
52960,192.9186,750,26/02/10
52955,192.9355,750,26/02/10
52950,192.9282,750,26/02/10
52945,192.9247,750,26/02/10
52940,192.9225,750,26/02/10
52935,192.9344,750,26/02/10
52930,192.9244,750,26/02/10
52925,192.9236,750,26/02/10
52920,192.9273,750,26/02/10
52915,192.9132,750,26/02/10
52910,192.9208,750,26/02/10
52905,192.9225,750,26/02/10
52900,192.9149,750,26/02/10
52895,192.9206,750,26/02/10
52890,192.9287,750,26/02/10
52885,192.9216,750,26/02/10
52880,192.9042,750,26/02/10
52875,192.9074,750,26/02/10
52870,192.916,750,26/02/10
52865,192.9121,750,26/02/10
52860,192.9128,750,26/02/10
52855,192.9051,750,26/02/10
52850,192.8987,750,26/02/10
52845,192.8987,750,26/02/10
52840,192.8966,750,26/02/10
52835,192.8793,750,26/02/10
52830,192.8925,750,26/02/10
52825,192.9067,750,26/02/10
52820,192.8983,750,26/02/10
52815,192.9067,750,26/02/10
52810,192.8934,750,26/02/10
