X,Y,Z,label,profile_id,header_val,90_Heures,90_wse,16_wse
872711.1077,6534331.4952,202.2795,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872710.6773,6534331.9875,202.3354,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872710.3015,6534332.3585,202.3917,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872709.85,6534333,202.4265,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872709.299,6534333.484,202.6111,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872708.8392,6534334.1405,202.7321,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872708.3456,6534334.8196,202.8782,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872707.9674,6534335.2391,203.0197,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872707.6283,6534335.7771,203.092,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872707.1892,6534336.5447,203.2144,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872706.7411,6534337.0737,203.4323,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872706.329,6534337.8075,203.5379,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872706.01,6534338.3084,203.5508,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872705.75,6534338.75,203.538,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872705.1786,6534339.4809,203.7269,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872704.7041,6534339.8973,203.8724,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872704.2435,6534340.571,203.9867,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872703.75,6534341.25,204.1835,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872703.4793,6534341.5342,204.3423,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872703.091,6534342.0213,204.5128,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872702.6308,6534342.6683,204.7039,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872702.1609,6534343.3213,204.9523,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872701.65,6534343.75,205.2103,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872701.4549,6534344.0816,205.385,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872701.1723,6534344.5659,205.6315,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872700.7809,6534345.2739,205.9192,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872700.4297,6534345.9629,206.1746,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872700.0451,6534346.4123,206.4699,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872699.6557,6534347.1179,206.9675,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872699.4145,6534347.5038,207.3875,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872699.125,6534348,207.894,rd,44,27016.75,12:22:54,204.8925,204.026666666667
872698.0888,6534348.9083,208.5817,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872697.8344,6534349.1179,208.749,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872697.5595,6534349.3561,208.8097,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872697.4099,6534349.4782,208.8395,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872696.7944,6534349.9762,208.9244,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872696.4553,6534350.2394,208.9699,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872696.2565,6534350.5194,208.9859,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872695.7462,6534351.2235,209.0219,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872695.236,6534351.9412,209.0119,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872695.0153,6534352.2438,209.0099,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872694.9152,6534352.3433,209.0056,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872694.1676,6534352.9883,208.9907,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872693.9837,6534353.1468,208.9852,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872693.7314,6534353.3469,208.9816,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872693.4921,6534353.5616,208.9711,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872692.5404,6534354.3442,208.9455,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872692.35,6534354.5,208.9405,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872692.1412,6534354.754,208.9292,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872691.4046,6534355.6506,208.89,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872690.9292,6534356.3195,208.8952,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872690.8203,6534356.4827,208.8969,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872690.3167,6534356.8808,208.9034,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872689.7698,6534357.3314,208.9109,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872689.4548,6534357.6005,208.938,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872689.0189,6534357.9646,208.9664,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872688.4135,6534358.4849,209.011,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872688.15,6534358.75,209.0437,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872687.8706,6534359.1188,209.066,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872687.0998,6534360.1992,209.1733,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872686.7768,6534360.6349,209.2057,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872686.4982,6534360.8918,209.2487,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872685.556,6534361.6518,209.3199,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872685.368,6534361.8141,209.3374,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872685.0005,6534362.1146,209.3623,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872684.6187,6534362.4375,209.3916,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872684.366,6534362.6558,209.3985,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872684.0842,6534362.8961,209.4061,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872683.986,6534362.9801,209.4078,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872682.9279,6534363.8519,209.424,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872682.725,6534364,209.4263,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872682.4773,6534364.299,209.432,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872681.8565,6534365.0544,209.4472,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872681.4178,6534365.6717,209.4663,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872681.1975,6534365.9779,209.4756,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872680.86,6534366.2627,209.4781,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872680.2478,6534366.767,209.4817,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872679.8316,6534367.0963,209.4661,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872679.5905,6534367.3191,209.533,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872679.1375,6534367.7138,209.669,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872678.525,6534368.25,209.8518,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872678.4201,6534368.3979,209.9272,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872677.2672,6534370.0409,210.7417,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872677.1272,6534370.2405,210.841,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872677.0629,6534370.3324,210.8864,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872676.6926,6534370.6481,211.1164,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872675.9235,6534371.3047,211.5936,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872675.675,6534371.5,211.7555,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872675.5249,6534371.6438,211.826,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872674.6916,6534372.3487,212.2588,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872674.2788,6534372.6861,212.4785,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872674.1532,6534372.879,212.5183,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872673.0248,6534374.5225,212.9181,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872672.8935,6534374.7131,212.9652,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872672.7657,6534374.8183,212.9696,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872670.2851,6534376.7601,213.0637,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872670.0525,6534376.9542,213.0722,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872670.2548,6534376.8564,213.0669,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872671.45,6534376,213.0308,NA,44,27016.75,12:22:54,204.8925,204.026666666667
872914.2,6534021,208.1,NA,45,27136,12:23:37,204.85,203.99375
872912.7,6534022,208.288,NA,45,27136,12:23:37,204.85,203.99375
872911.1,6534024,208.257,NA,45,27136,12:23:37,204.85,203.99375
872909.6,6534025,208.252,NA,45,27136,12:23:37,204.85,203.99375
872908.1,6534026,208.255,NA,45,27136,12:23:37,204.85,203.99375
872906.6,6534027,208.377,NA,45,27136,12:23:37,204.85,203.99375
872905,6534029,208.224,NA,45,27136,12:23:37,204.85,203.99375
872903.5,6534030,208.169,NA,45,27136,12:23:37,204.85,203.99375
872902,6534031,208.2,NA,45,27136,12:23:37,204.85,203.99375
872900.5,6534033,208,NA,45,27136,12:23:37,204.85,203.99375
872898.9,6534034,207.877,NA,45,27136,12:23:37,204.85,203.99375
872897.4,6534035,207.809,NA,45,27136,12:23:37,204.85,203.99375
872895.9,6534037,207.712,NA,45,27136,12:23:37,204.85,203.99375
872894.3,6534038,207.953,NA,45,27136,12:23:37,204.85,203.99375
872892.8,6534039,208.15,NA,45,27136,12:23:37,204.85,203.99375
872891.3,6534040,208.027,NA,45,27136,12:23:37,204.85,203.99375
872889.8,6534042,207.85,NA,45,27136,12:23:37,204.85,203.99375
872888.2,6534043,207.67,NA,45,27136,12:23:37,204.85,203.99375
872886.7,6534044,207.87,NA,45,27136,12:23:37,204.85,203.99375
872885.2,6534046,207.99,NA,45,27136,12:23:37,204.85,203.99375
872883.7,6534047,207.936,NA,45,27136,12:23:37,204.85,203.99375
872882.1,6534048,208.001,NA,45,27136,12:23:37,204.85,203.99375
872880.6,6534050,208.159,NA,45,27136,12:23:37,204.85,203.99375
872879.1,6534051,208.008,NA,45,27136,12:23:37,204.85,203.99375
872877.6,6534052,207.813,NA,45,27136,12:23:37,204.85,203.99375
872876,6534054,207.596,NA,45,27136,12:23:37,204.85,203.99375
872874.5,6534055,207.674,NA,45,27136,12:23:37,204.85,203.99375
872873,6534056,207.657,NA,45,27136,12:23:37,204.85,203.99375
872871.5,6534058,207.676,NA,45,27136,12:23:37,204.85,203.99375
872869.9,6534059,207.6,NA,45,27136,12:23:37,204.85,203.99375
872861.7,6534061,207.48,NA,45,27136,12:23:37,204.85,203.99375
872860.1,6534062,207.36,NA,45,27136,12:23:37,204.85,203.99375
872858.6,6534064,207.321,NA,45,27136,12:23:37,204.85,203.99375
872857.1,6534065,207.131,NA,45,27136,12:23:37,204.85,203.99375
872855.6,6534066,207.226,NA,45,27136,12:23:37,204.85,203.99375
872854,6534068,207.137,NA,45,27136,12:23:37,204.85,203.99375
872852.5,6534069,207.149,NA,45,27136,12:23:37,204.85,203.99375
872851,6534070,207.313,NA,45,27136,12:23:37,204.85,203.99375
872849.4,6534072,207.291,NA,45,27136,12:23:37,204.85,203.99375
872847.9,6534073,207.61,NA,45,27136,12:23:37,204.85,203.99375
872846.3,6534074,207.8,NA,45,27136,12:23:37,204.85,203.99375
872844.8,6534076,207.834,NA,45,27136,12:23:37,204.85,203.99375
872843.3,6534077,208.02,NA,45,27136,12:23:37,204.85,203.99375
872841.8,6534078,207.97,NA,45,27136,12:23:37,204.85,203.99375
872840.2,6534079,208.094,NA,45,27136,12:23:37,204.85,203.99375
872838.7,6534081,208.16,NA,45,27136,12:23:37,204.85,203.99375
872837.2,6534082,208.164,NA,45,27136,12:23:37,204.85,203.99375
872835.6,6534083,208.166,NA,45,27136,12:23:37,204.85,203.99375
872834.1,6534085,208.18,NA,45,27136,12:23:37,204.85,203.99375
872832.5,6534086,208.313,NA,45,27136,12:23:37,204.85,203.99375
872831,6534087,208.358,NA,45,27136,12:23:37,204.85,203.99375
872829.5,6534088,208.405,NA,45,27136,12:23:37,204.85,203.99375
872828,6534090,208.37,NA,45,27136,12:23:37,204.85,203.99375
872826.4,6534091,208.224,NA,45,27136,12:23:37,204.85,203.99375
872824.9,6534092,208.266,NA,45,27136,12:23:37,204.85,203.99375
872823.4,6534094,208.239,NA,45,27136,12:23:37,204.85,203.99375
872821.8,6534095,208.216,NA,45,27136,12:23:37,204.85,203.99375
872820.3,6534096,208.248,NA,45,27136,12:23:37,204.85,203.99375
872818.7,6534098,208.187,NA,45,27136,12:23:37,204.85,203.99375
872817.2,6534099,208.156,NA,45,27136,12:23:37,204.85,203.99375
872815.7,6534100,207.904,NA,45,27136,12:23:37,204.85,203.99375
872814.2,6534102,207.782,NA,45,27136,12:23:37,204.85,203.99375
872812.6,6534103,207.51,NA,45,27136,12:23:37,204.85,203.99375
872811.1,6534104,207.481,NA,45,27136,12:23:37,204.85,203.99375
872809.6,6534105,207.36,NA,45,27136,12:23:37,204.85,203.99375
872808,6534107,207.212,NA,45,27136,12:23:37,204.85,203.99375
872806.5,6534108,206.52,NA,45,27136,12:23:37,204.85,203.99375
872804.9,6534109,206.368,NA,45,27136,12:23:37,204.85,203.99375
872803.5,6534111,206.262,NA,45,27136,12:23:37,204.85,203.99375
872801.9,6534112,206.113,NA,45,27136,12:23:37,204.85,203.99375
872800.4,6534113,205.846,NA,45,27136,12:23:37,204.85,203.99375
872798.8,6534115,206.466,NA,45,27136,12:23:37,204.85,203.99375
872797.3,6534116,206.851,NA,45,27136,12:23:37,204.85,203.99375
872795.8,6534117,206.984,NA,45,27136,12:23:37,204.85,203.99375
872794.2,6534118,207.132,NA,45,27136,12:23:37,204.85,203.99375
872792.7,6534120,207.392,NA,45,27136,12:23:37,204.85,203.99375
872791.1,6534121,207.197,NA,45,27136,12:23:37,204.85,203.99375
872789.7,6534122,207.245,NA,45,27136,12:23:37,204.85,203.99375
872788.1,6534124,207.378,NA,45,27136,12:23:37,204.85,203.99375
872786.6,6534125,207.464,NA,45,27136,12:23:37,204.85,203.99375
872785,6534126,207.298,NA,45,27136,12:23:37,204.85,203.99375
872783.5,6534128,207.313,NA,45,27136,12:23:37,204.85,203.99375
872782,6534129,206.954,NA,45,27136,12:23:37,204.85,203.99375
872780.4,6534130,206.893,NA,45,27136,12:23:37,204.85,203.99375
872778.9,6534132,206.966,NA,45,27136,12:23:37,204.85,203.99375
872777.3,6534133,207.558,NA,45,27136,12:23:37,204.85,203.99375
872775.9,6534134,207.708,NA,45,27136,12:23:37,204.85,203.99375
872774.3,6534135,207.487,NA,45,27136,12:23:37,204.85,203.99375
872772.8,6534137,207.58,NA,45,27136,12:23:37,204.85,203.99375
872771.2,6534138,207.559,NA,45,27136,12:23:37,204.85,203.99375
872769.7,6534139,207.39,NA,45,27136,12:23:37,204.85,203.99375
872768.2,6534141,207.773,NA,45,27136,12:23:37,204.85,203.99375
872766.6,6534142,207.621,NA,45,27136,12:23:37,204.85,203.99375
872765.1,6534143,207.706,NA,45,27136,12:23:37,204.85,203.99375
872763.5,6534145,207.642,NA,45,27136,12:23:37,204.85,203.99375
872762.1,6534146,207.697,NA,45,27136,12:23:37,204.85,203.99375
872760.5,6534147,207.55,NA,45,27136,12:23:37,204.85,203.99375
872759,6534148,207.475,NA,45,27136,12:23:37,204.85,203.99375
872757.4,6534150,207.315,NA,45,27136,12:23:37,204.85,203.99375
872755.9,6534151,207.258,NA,45,27136,12:23:37,204.85,203.99375
872754.4,6534152,207.216,NA,45,27136,12:23:37,204.85,203.99375
872752.8,6534154,207.329,NA,45,27136,12:23:37,204.85,203.99375
872751.3,6534155,207.132,NA,45,27136,12:23:37,204.85,203.99375
872749.8,6534156,206.99,NA,45,27136,12:23:37,204.85,203.99375
872748.3,6534158,207.058,NA,45,27136,12:23:37,204.85,203.99375
872746.7,6534159,207.117,NA,45,27136,12:23:37,204.85,203.99375
872745.2,6534160,207.07,NA,45,27136,12:23:37,204.85,203.99375
872743.6,6534162,207.116,NA,45,27136,12:23:37,204.85,203.99375
872742.1,6534163,207.332,NA,45,27136,12:23:37,204.85,203.99375
872740.6,6534164,207.453,NA,45,27136,12:23:37,204.85,203.99375
872739,6534165,207.665,NA,45,27136,12:23:37,204.85,203.99375
872737.5,6534167,207.838,NA,45,27136,12:23:37,204.85,203.99375
872736,6534168,207.898,NA,45,27136,12:23:37,204.85,203.99375
872734.5,6534169,207.94,NA,45,27136,12:23:37,204.85,203.99375
872732.9,6534171,207.831,NA,45,27136,12:23:37,204.85,203.99375
872731.4,6534172,207.524,NA,45,27136,12:23:37,204.85,203.99375
872713.7,6534181,207.539,NA,45,27136,12:23:37,204.85,203.99375
872712.2,6534182,207.449,NA,45,27136,12:23:37,204.85,203.99375
872710.6,6534184,207.328,NA,45,27136,12:23:37,204.85,203.99375
872709.1,6534185,207.504,NA,45,27136,12:23:37,204.85,203.99375
872707.6,6534186,207.71,NA,45,27136,12:23:37,204.85,203.99375
872706.1,6534188,207.819,NA,45,27136,12:23:37,204.85,203.99375
872704.5,6534189,207.659,NA,45,27136,12:23:37,204.85,203.99375
872703,6534190,207.51,NA,45,27136,12:23:37,204.85,203.99375
872701.4,6534192,207.1,NA,45,27136,12:23:37,204.85,203.99375
872699.9,6534193,206.838,NA,45,27136,12:23:37,204.85,203.99375
872698.3,6534194,206.5,NA,45,27136,12:23:37,204.85,203.99375
872696.8,6534195,206.141,NA,45,27136,12:23:37,204.85,203.99375
872695.3,6534197,205.78,NA,45,27136,12:23:37,204.85,203.99375
872693.7,6534198,205.846,NA,45,27136,12:23:37,204.85,203.99375
872692.2,6534199,206.018,NA,45,27136,12:23:37,204.85,203.99375
872690.6,6534201,206.155,NA,45,27136,12:23:37,204.85,203.99375
872689.1,6534202,206.016,NA,45,27136,12:23:37,204.85,203.99375
872687.6,6534203,205.967,NA,45,27136,12:23:37,204.85,203.99375
872686.1,6534204,206.112,NA,45,27136,12:23:37,204.85,203.99375
872684.5,6534206,206.349,NA,45,27136,12:23:37,204.85,203.99375
872683,6534207,206.359,NA,45,27136,12:23:37,204.85,203.99375
872681.5,6534208,206.372,NA,45,27136,12:23:37,204.85,203.99375
872679.9,6534210,206.141,rg,45,27136,12:23:37,204.85,203.99375
872678.4,6534211,206.1,NA,45,27136,12:23:37,204.85,203.99375
872676.8,6534212,205.809,NA,45,27136,12:23:37,204.85,203.99375
872675.3,6534214,206.075,NA,45,27136,12:23:37,204.85,203.99375
872673.8,6534215,206.066,NA,45,27136,12:23:37,204.85,203.99375
872672.2,6534216,206.012,NA,45,27136,12:23:37,204.85,203.99375
872670.7,6534218,205.869,NA,45,27136,12:23:37,204.85,203.99375
872669.1,6534219,205.31,NA,45,27136,12:23:37,204.85,203.99375
872667.7,6534220,204.85,NA,45,27136,12:23:37,204.85,203.99375
872666.1,6534221,204.577,NA,45,27136,12:23:37,204.85,203.99375
872664.5,6534223,204.349,NA,45,27136,12:23:37,204.85,203.99375
872663,6534224,204.224,NA,45,27136,12:23:37,204.85,203.99375
872661.4,6534225,204.22,NA,45,27136,12:23:37,204.85,203.99375
872659.9,6534227,204.23,NA,45,27136,12:23:37,204.85,203.99375
872658.3,6534228,204.21,NA,45,27136,12:23:37,204.85,203.99375
872656.8,6534229,204.208,NA,45,27136,12:23:37,204.85,203.99375
872655.2,6534231,204.15,NA,45,27136,12:23:37,204.85,203.99375
872653.6,6534232,204.095,NA,45,27136,12:23:37,204.85,203.99375
872652.1,6534233,204.027,NA,45,27136,12:23:37,204.85,203.99375
872650.5,6534234,203.911,NA,45,27136,12:23:37,204.85,203.99375
872649,6534236,203.815,NA,45,27136,12:23:37,204.85,203.99375
872647.4,6534237,203.733,NA,45,27136,12:23:37,204.85,203.99375
872645.9,6534238,203.649,NA,45,27136,12:23:37,204.85,203.99375
872644.3,6534240,203.54,NA,45,27136,12:23:37,204.85,203.99375
872642.8,6534241,203.429,NA,45,27136,12:23:37,204.85,203.99375
872641.2,6534242,203.29,NA,45,27136,12:23:37,204.85,203.99375
872639.6,6534244,203.111,NA,45,27136,12:23:37,204.85,203.99375
872638.1,6534245,202.979,NA,45,27136,12:23:37,204.85,203.99375
872636.5,6534246,202.865,NA,45,27136,12:23:37,204.85,203.99375
872635,6534248,202.727,NA,45,27136,12:23:37,204.85,203.99375
872633.4,6534249,202.592,NA,45,27136,12:23:37,204.85,203.99375
872631.8,6534250,202.49,NA,45,27136,12:23:37,204.85,203.99375
872630.3,6534252,202.36,NA,45,27136,12:23:37,204.85,203.99375
872628.7,6534253,202.2,NA,45,27136,12:23:37,204.85,203.99375
872627.2,6534254,201.746,NA,45,27136,12:23:37,204.85,203.99375
872625.6,6534255,201.58,NA,45,27136,12:23:37,204.85,203.99375
872624.1,6534257,201.474,NA,45,27136,12:23:37,204.85,203.99375
872622.5,6534258,201.28,NA,45,27136,12:23:37,204.85,203.99375
872620.9,6534259,201.16,NA,45,27136,12:23:37,204.85,203.99375
872619.4,6534261,201.072,NA,45,27136,12:23:37,204.85,203.99375
872617.8,6534262,200.983,axe,45,27136,12:23:37,204.85,203.99375
872616.2,6534263,201.128,NA,45,27136,12:23:37,204.85,203.99375
872614.7,6534264,201.275,NA,45,27136,12:23:37,204.85,203.99375
872613.1,6534266,201.489,NA,45,27136,12:23:37,204.85,203.99375
872611.5,6534267,201.802,NA,45,27136,12:23:37,204.85,203.99375
872610,6534268,202.516,NA,45,27136,12:23:37,204.85,203.99375
872608.4,6534270,202.938,NA,45,27136,12:23:37,204.85,203.99375
872606.9,6534271,203.99,NA,45,27136,12:23:37,204.85,203.99375
872605.3,6534272,205.417,NA,45,27136,12:23:37,204.85,203.99375
872603.7,6534274,208.162,rd,45,27136,12:23:37,204.85,203.99375
872602.2,6534275,209.123,NA,45,27136,12:23:37,204.85,203.99375
872600.6,6534276,209.308,NA,45,27136,12:23:37,204.85,203.99375
872599,6534278,209.35,NA,45,27136,12:23:37,204.85,203.99375
872597.5,6534279,209.372,NA,45,27136,12:23:37,204.85,203.99375
872595.9,6534280,209.4,NA,45,27136,12:23:37,204.85,203.99375
872594.3,6534282,209.406,NA,45,27136,12:23:37,204.85,203.99375
872592.7,6534283,209.42,NA,45,27136,12:23:37,204.85,203.99375
872591.2,6534284,209.43,NA,45,27136,12:23:37,204.85,203.99375
872589.6,6534286,209.475,NA,45,27136,12:23:37,204.85,203.99375
872588,6534287,209.508,NA,45,27136,12:23:37,204.85,203.99375
872586.5,6534288,209.539,NA,45,27136,12:23:37,204.85,203.99375
872584.9,6534289,209.55,NA,45,27136,12:23:37,204.85,203.99375
872583.3,6534291,209.597,NA,45,27136,12:23:37,204.85,203.99375
872581.7,6534292,209.581,NA,45,27136,12:23:37,204.85,203.99375
872580.2,6534293,210.162,NA,45,27136,12:23:37,204.85,203.99375
872578.6,6534295,211.55,NA,45,27136,12:23:37,204.85,203.99375
872577,6534296,212.711,NA,45,27136,12:23:37,204.85,203.99375
872575.4,6534297,213.698,NA,45,27136,12:23:37,204.85,203.99375
872573.9,6534299,214.354,NA,45,27136,12:23:37,204.85,203.99375
872570.7,6534301,214.49,NA,45,27136,12:23:37,204.85,203.99375
872572.3,6534300,214.451,NA,45,27136,12:23:37,204.85,203.99375
872856.4,6533937,207.84,NA,46,27282.5,12:24:22,204.835,203.986
872854.7,6533938,207.936,NA,46,27282.5,12:24:22,204.835,203.986
872853,6533939.5,207.8735,NA,46,27282.5,12:24:22,204.835,203.986
872851.35,6533940.5,207.862,NA,46,27282.5,12:24:22,204.835,203.986
872850.1507,6533941,207.8819,NA,46,27282.5,12:24:22,204.835,203.986
872848.9,6533941.5,207.9635,NA,46,27282.5,12:24:22,204.835,203.986
872847.25,6533943,207.8615,NA,46,27282.5,12:24:22,204.835,203.986
872845.55,6533944,207.802,NA,46,27282.5,12:24:22,204.835,203.986
872843.9,6533945,207.7745,NA,46,27282.5,12:24:22,204.835,203.986
872842.25,6533946.5,207.677,NA,46,27282.5,12:24:22,204.835,203.986
872840.5,6533947.5,207.5285,NA,46,27282.5,12:24:22,204.835,203.986
872838.85,6533948.5,207.497,NA,46,27282.5,12:24:22,204.835,203.986
872837.2,6533949.5,207.5,NA,46,27282.5,12:24:22,204.835,203.986
872835.45,6533950.5,207.6215,NA,46,27282.5,12:24:22,204.835,203.986
872833.8,6533951.5,207.729,NA,46,27282.5,12:24:22,204.835,203.986
872832.15,6533952.5,207.699,NA,46,27282.5,12:24:22,204.835,203.986
872830.5,6533954,207.637,NA,46,27282.5,12:24:22,204.835,203.986
872828.75,6533955,207.5575,NA,46,27282.5,12:24:22,204.835,203.986
872827.1,6533956,207.6535,NA,46,27282.5,12:24:22,204.835,203.986
872825.45,6533957,207.6315,NA,46,27282.5,12:24:22,204.835,203.986
872823.8,6533958,207.401,NA,46,27282.5,12:24:22,204.835,203.986
872822.1,6533959,207.2995,NA,46,27282.5,12:24:22,204.835,203.986
872820.4,6533960.5,207.2195,NA,46,27282.5,12:24:22,204.835,203.986
872818.75,6533961.5,206.6955,NA,46,27282.5,12:24:22,204.835,203.986
872817.1,6533962.5,206.3735,NA,46,27282.5,12:24:22,204.835,203.986
872815.35,6533963.5,206.273,NA,46,27282.5,12:24:22,204.835,203.986
872813.7,6533964.5,206.6755,NA,46,27282.5,12:24:22,204.835,203.986
872812.05,6533965.5,207.1935,NA,46,27282.5,12:24:22,204.835,203.986
872810.4,6533967,207.293,NA,46,27282.5,12:24:22,204.835,203.986
872808.65,6533968,207.272,NA,46,27282.5,12:24:22,204.835,203.986
872803.65,6533969.5,207.2855,NA,46,27282.5,12:24:22,204.835,203.986
872801.95,6533970,207.294,NA,46,27282.5,12:24:22,204.835,203.986
872800.3,6533971.5,207.281,NA,46,27282.5,12:24:22,204.835,203.986
872798.65,6533972.5,207.1655,NA,46,27282.5,12:24:22,204.835,203.986
872796.95,6533973.5,207.2475,NA,46,27282.5,12:24:22,204.835,203.986
872795.25,6533975,207.1785,NA,46,27282.5,12:24:22,204.835,203.986
872793.6,6533976,207.095,NA,46,27282.5,12:24:22,204.835,203.986
872791.9,6533977,207.2715,NA,46,27282.5,12:24:22,204.835,203.986
872790.2,6533978,207.3055,NA,46,27282.5,12:24:22,204.835,203.986
872788.55,6533979,207.4405,NA,46,27282.5,12:24:22,204.835,203.986
872787.3678,6533979.7012,207.5604,NA,46,27282.5,12:24:22,204.835,203.986
872786.05,6533981,207.6145,NA,46,27282.5,12:24:22,204.835,203.986
872784.45,6533982,207.7945,NA,46,27282.5,12:24:22,204.835,203.986
872782.75,6533983,207.7925,NA,46,27282.5,12:24:22,204.835,203.986
872781.05,6533984,207.902,NA,46,27282.5,12:24:22,204.835,203.986
872779.3702,6533984.6848,207.9311,NA,46,27282.5,12:24:22,204.835,203.986
872777.8534,6533984.9249,207.9298,NA,46,27282.5,12:24:22,204.835,203.986
872775.8,6533985,207.9255,NA,46,27282.5,12:24:22,204.835,203.986
872774.452,6533986.2458,207.9396,NA,46,27282.5,12:24:22,204.835,203.986
872772.8664,6533987.0686,208.0155,NA,46,27282.5,12:24:22,204.835,203.986
872771.3673,6533987.8764,208.0469,NA,46,27282.5,12:24:22,204.835,203.986
