a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.102006E+03  0.939535E+01  0.518828E+01  0.251732E+02  0.851345E-03  0.512715E-03  0.674200E-02  0.808352E-03  0.115158E-04  0.606171E-03  0.786400E-03  0.580737E-03  0.178567E+03
  0.102006E+03  0.939535E+01  0.518828E+01  0.286035E+02  0.851345E-03  0.512715E-03  0.674200E-02  0.209135E-02  0.115158E-04  0.606171E-03  0.786400E-03  0.580737E-03  0.176783E+03
  0.102006E+03  0.939535E+01  0.116295E+01  0.294283E+02  0.851345E-03  0.512715E-03  0.728280E-02  0.209135E-02  0.115158E-04  0.606171E-03  0.786400E-03  0.580737E-03  0.175566E+03
  0.102006E+03  0.939535E+01  0.116295E+01  0.294283E+02  0.917742E-03  0.512715E-03  0.314119E-02  0.209135E-02  0.115158E-04  0.606171E-03  0.786400E-03  0.580737E-03  0.178608E+03
  0.102469E+03  0.939535E+01  0.921297E+01  0.276829E+02  0.917742E-03  0.607157E-03  0.314119E-02  0.209135E-02  0.115158E-04  0.606171E-03  0.786400E-03  0.580737E-03  0.179455E+03
  0.102469E+03  0.999581E+01  0.921297E+01  0.265379E+02  0.857173E-03  0.607157E-03  0.314119E-02  0.342998E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.177838E+03
  0.102469E+03  0.999581E+01  0.585065E+01  0.265379E+02  0.857173E-03  0.607157E-03  0.314119E-02  0.342998E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.177595E+03
  0.102469E+03  0.999581E+01  0.585065E+01  0.265379E+02  0.857173E-03  0.612273E-03  0.314119E-02  0.342998E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.177585E+03
  0.102469E+03  0.999581E+01  0.585065E+01  0.241447E+02  0.352469E-03  0.612273E-03  0.296813E-02  0.342998E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.178261E+03
  0.102469E+03  0.999581E+01  0.585065E+01  0.241447E+02  0.352469E-03  0.612273E-03  0.296813E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.178038E+03
  0.100903E+03  0.101682E+02  0.424111E+01  0.241447E+02  0.352469E-03  0.612273E-03  0.296813E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.176337E+03
  0.100903E+03  0.122970E+02  0.424111E+01  0.241447E+02  0.352469E-03  0.612273E-03  0.296813E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.174095E+03
  0.100903E+03  0.122970E+02  0.424111E+01  0.241447E+02  0.749763E-03  0.612273E-03  0.308632E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.175670E+03
  0.100903E+03  0.825494E+01  0.676199E+01  0.241447E+02  0.749763E-03  0.612273E-03  0.308632E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.177233E+03
  0.100903E+03  0.825494E+01  0.676199E+01  0.241447E+02  0.749763E-03  0.612273E-03  0.308632E-02  0.364767E-02  0.115158E-04  0.668819E-03  0.786400E-03  0.580737E-03  0.177233E+03
  0.100903E+03  0.825494E+01  0.676199E+01  0.241447E+02  0.749763E-03  0.612273E-03  0.308632E-02  0.364767E-02  0.115158E-04  0.302825E-03  0.786400E-03  0.580737E-03  0.177190E+03
  0.100903E+03  0.825494E+01  0.676199E+01  0.247633E+02  0.749763E-03  0.612273E-03  0.114807E-02  0.369898E-02  0.115158E-04  0.302825E-03  0.786400E-03  0.580737E-03  0.179884E+03
  0.100903E+03  0.571975E+01 -0.946013E+00  0.219328E+02  0.749763E-03  0.612273E-03  0.114807E-02  0.369898E-02  0.115158E-04  0.302825E-03  0.786400E-03  0.580737E-03  0.179938E+03
  0.100903E+03  0.571975E+01 -0.946013E+00  0.168056E+02  0.749763E-03  0.612273E-03  0.114807E-02  0.369898E-02  0.115158E-04  0.302825E-03  0.786400E-03  0.580737E-03  0.180164E+03
  0.100903E+03  0.571975E+01  0.128780E+01  0.131130E+02  0.579235E-03  0.612273E-03  0.114807E-02  0.369898E-02  0.168372E-03  0.302825E-03  0.786400E-03  0.580737E-03  0.181147E+03
  0.100903E+03  0.571975E+01  0.128780E+01  0.131130E+02  0.579235E-03  0.612273E-03  0.114807E-02  0.194895E-02  0.168372E-03  0.302825E-03  0.786400E-03  0.580737E-03  0.183352E+03
  0.995387E+02  0.571975E+01  0.128780E+01  0.185318E+02  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.302825E-03  0.786400E-03  0.580737E-03  0.183387E+03
  0.995387E+02  0.571975E+01  0.128780E+01  0.185318E+02  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.302825E-03  0.786400E-03  0.580737E-03  0.183387E+03
  0.995387E+02  0.718542E+01  0.128780E+01  0.185318E+02  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.302825E-03  0.786400E-03  0.580737E-03  0.183285E+03
  0.995387E+02  0.718542E+01  0.128780E+01  0.535095E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.109204E-02  0.786400E-03  0.580737E-03  0.183921E+03
  0.995387E+02 -0.145362E+01  0.353029E+00 -0.594457E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.786400E-03  0.580737E-03  0.183147E+03
  0.995387E+02  0.291450E+00 -0.376643E+01 -0.533132E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.580737E-03  0.181886E+03
  0.995387E+02  0.291450E+00 -0.256570E+01 -0.309418E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.580737E-03  0.182405E+03
  0.995387E+02  0.291450E+00 -0.124924E+01  0.946567E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.580737E-03  0.182259E+03
  0.995387E+02  0.291450E+00 -0.124924E+01  0.359642E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.580737E-03  0.182837E+03
  0.995387E+02  0.291450E+00  0.114409E+01  0.359642E+01  0.579235E-03  0.612273E-03  0.114807E-02  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.282406E-03  0.183228E+03
  0.995387E+02  0.291450E+00  0.114409E+01  0.359642E+01  0.579235E-03  0.612273E-03  0.793497E-03  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.282406E-03  0.183892E+03
  0.995387E+02  0.291450E+00  0.144877E+01  0.359642E+01  0.579235E-03  0.612273E-03  0.793497E-03  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.282406E-03  0.183861E+03
  0.995387E+02  0.291450E+00  0.459355E+01  0.359642E+01  0.579235E-03  0.612273E-03  0.793497E-03  0.826005E-03  0.168372E-03  0.108245E-03  0.135759E-02  0.282406E-03  0.183139E+03
  0.995387E+02  0.291450E+00 -0.129581E+01  0.359642E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.899289E-04  0.168372E-03  0.458007E-03  0.135759E-02  0.282406E-03  0.183539E+03
  0.995387E+02  0.291450E+00 -0.129581E+01 -0.829522E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.899289E-04  0.637654E-03  0.458007E-03  0.135759E-02  0.282406E-03  0.183660E+03
  0.995387E+02  0.291450E+00 -0.129581E+01  0.483980E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.883488E-03  0.637654E-03  0.458007E-03  0.135759E-02  0.282406E-03  0.185206E+03
  0.995387E+02  0.291450E+00 -0.129581E+01  0.483980E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.883488E-03  0.637654E-03  0.458007E-03  0.135759E-02  0.282406E-03  0.185206E+03
  0.995387E+02  0.291450E+00 -0.129581E+01  0.120213E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.883488E-03  0.637654E-03  0.458007E-03  0.953245E-04  0.282406E-03  0.187021E+03
  0.995387E+02  0.819861E+00 -0.407702E+01 -0.235975E+01  0.217444E-03  0.612273E-03  0.793497E-03  0.494538E-03  0.637654E-03  0.458007E-03  0.953245E-04  0.282406E-03  0.186869E+03
  0.995387E+02  0.819861E+00 -0.171781E-01  0.294151E+01  0.217444E-03  0.612273E-03  0.536322E-03  0.494538E-03  0.637654E-03  0.458007E-03  0.953245E-04  0.282406E-03  0.187440E+03
  0.995387E+02  0.819861E+00 -0.171781E-01  0.972942E+00  0.217444E-03  0.612273E-03  0.536322E-03  0.494538E-03  0.637654E-03  0.458007E-03  0.115788E-03  0.282406E-03  0.187587E+03
  0.995387E+02  0.819861E+00 -0.171781E-01 -0.913779E+01  0.217444E-03  0.612273E-03  0.536322E-03  0.494538E-03  0.682930E-03  0.458007E-03  0.115788E-03  0.282406E-03  0.186176E+03
  0.995387E+02  0.819861E+00 -0.440835E+01 -0.913779E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.458007E-03  0.115788E-03  0.552598E-03  0.185851E+03
  0.995387E+02  0.819861E+00 -0.681306E+01 -0.115678E+02  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.377561E-02  0.115788E-03  0.552598E-03  0.181888E+03
  0.995387E+02 -0.472930E+00 -0.681306E+01 -0.118217E+02  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.142910E-02  0.115788E-03  0.552598E-03  0.184923E+03
  0.995387E+02 -0.472930E+00 -0.646410E+01 -0.508884E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.142910E-02  0.115788E-03  0.552598E-03  0.185607E+03
  0.995387E+02 -0.472930E+00 -0.646410E+01 -0.657478E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.199982E-02  0.115788E-03  0.185607E-02  0.182129E+03
  0.995387E+02  0.106572E+01  0.213813E+01 -0.780881E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.682930E-03  0.199982E-02  0.115788E-03  0.185607E-02  0.181048E+03
  0.995387E+02 -0.136728E+01  0.213813E+01 -0.780881E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.797182E-03  0.279673E-02  0.115788E-03  0.185607E-02  0.179511E+03
  0.995387E+02 -0.136728E+01 -0.670958E+01 -0.780881E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.385692E-03  0.182265E-02  0.115788E-03  0.185607E-02  0.182131E+03
  0.995387E+02 -0.136728E+01 -0.670958E+01 -0.780881E+01  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.385692E-03  0.182265E-02  0.115788E-03  0.185607E-02  0.182131E+03
  0.995387E+02 -0.117334E+01 -0.670958E+01 -0.222693E+00  0.217444E-03  0.784364E-05  0.536322E-03  0.494538E-03  0.385692E-03  0.182265E-02  0.115788E-03  0.185607E-02  0.181575E+03
  0.995387E+02 -0.117334E+01 -0.670958E+01 -0.222693E+00  0.217444E-03  0.784364E-05  0.887047E-03  0.494538E-03  0.385692E-03  0.148510E-02  0.115788E-03  0.185607E-02  0.181826E+03
  0.995387E+02 -0.117334E+01 -0.433974E+01 -0.655529E+01  0.217444E-03  0.784364E-05  0.887047E-03  0.494538E-03  0.385692E-03  0.148510E-02  0.115788E-03  0.185607E-02  0.182384E+03
  0.995387E+02 -0.117334E+01 -0.843883E+01 -0.655529E+01  0.217444E-03  0.926967E-03  0.887047E-03  0.494538E-03  0.385692E-03  0.148510E-02  0.115788E-03  0.185607E-02  0.181214E+03
  0.992333E+02  0.309007E+00 -0.843883E+01 -0.655529E+01  0.217444E-03  0.926967E-03  0.887047E-03  0.494538E-03  0.385692E-03  0.716317E-03  0.115788E-03  0.185607E-02  0.182025E+03
  0.992333E+02  0.309007E+00 -0.843883E+01 -0.655529E+01  0.217444E-03  0.926967E-03  0.879925E-03  0.494538E-03  0.385692E-03  0.716317E-03  0.115788E-03  0.185607E-02  0.182040E+03
  0.992333E+02  0.309007E+00 -0.157206E+02  0.410142E+01  0.217444E-03  0.926967E-03  0.154209E-02  0.494538E-03  0.385692E-03  0.716317E-03  0.115788E-03  0.196349E-02  0.176070E+03
  0.992333E+02  0.309007E+00 -0.157206E+02  0.410142E+01  0.217444E-03  0.926967E-03  0.286022E-02  0.494538E-03  0.385692E-03  0.716317E-03  0.867773E-03  0.196349E-02  0.174181E+03
  0.992333E+02  0.309007E+00 -0.934486E+01  0.752599E-01  0.135690E-03  0.926967E-03  0.286022E-02  0.494538E-03  0.385692E-03  0.716317E-03  0.867773E-03  0.196349E-02  0.177606E+03
  0.992333E+02  0.131943E+01 -0.934486E+01 -0.236486E+01  0.135690E-03  0.926967E-03  0.776719E-03  0.494538E-03  0.385692E-03  0.163106E-02  0.867773E-03  0.196349E-02  0.180042E+03
  0.996315E+02  0.131943E+01 -0.934486E+01  0.922632E+00  0.135690E-03  0.926967E-03  0.776719E-03  0.494538E-03  0.385692E-03  0.163106E-02  0.867773E-03  0.196349E-02  0.180031E+03
  0.996315E+02  0.131943E+01 -0.934486E+01 -0.131028E+02  0.135690E-03  0.926967E-03  0.819782E-03  0.200192E-02  0.385692E-03  0.163106E-02  0.867773E-03  0.196349E-02  0.178209E+03
  0.996315E+02  0.131943E+01 -0.934486E+01 -0.131028E+02  0.135690E-03  0.926967E-03  0.819782E-03  0.200192E-02  0.385692E-03  0.163106E-02  0.867773E-03  0.196349E-02  0.178209E+03
  0.996315E+02  0.322103E+01 -0.934486E+01 -0.131028E+02  0.135690E-03  0.926967E-03  0.819782E-03  0.200192E-02  0.385692E-03  0.163106E-02  0.867773E-03  0.196349E-02  0.177208E+03
  0.101575E+03  0.853555E+00 -0.934486E+01 -0.131028E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.110263E-02  0.273902E-02  0.122206E-03  0.196349E-02  0.175444E+03
  0.101575E+03  0.853555E+00 -0.159328E+02 -0.131028E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.110263E-02  0.273902E-02  0.122206E-03  0.196349E-02  0.175158E+03
  0.101575E+03  0.853555E+00 -0.133637E+02 -0.183738E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.110263E-02  0.102279E-02  0.122206E-03  0.196349E-02  0.177403E+03
  0.102613E+03  0.853555E+00 -0.137049E+02 -0.183738E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.202189E-02  0.102279E-02  0.122206E-03  0.196349E-02  0.173076E+03
  0.102613E+03  0.853555E+00 -0.164046E+02 -0.152619E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.202189E-02  0.102279E-02  0.122206E-03  0.196349E-02  0.172541E+03
  0.102613E+03  0.853555E+00 -0.168374E+02 -0.142960E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.278189E-02  0.102279E-02  0.122206E-03  0.196349E-02  0.171325E+03
  0.102613E+03  0.853555E+00 -0.168374E+02 -0.141484E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.278189E-02  0.102279E-02  0.122206E-03  0.291560E-02  0.169900E+03
  0.102613E+03  0.853555E+00 -0.296742E+02 -0.141484E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.278189E-02  0.102279E-02  0.122206E-03  0.326876E-03  0.169219E+03
  0.102613E+03  0.853555E+00 -0.202754E+02 -0.141484E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.122206E-03  0.855877E-03  0.173556E+03
  0.102613E+03  0.853555E+00 -0.202754E+02 -0.243368E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.122206E-03  0.855877E-03  0.176515E+03
  0.102613E+03  0.853555E+00 -0.888398E+00 -0.157418E+02  0.135690E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.218904E-03  0.855877E-03  0.177110E+03
  0.102613E+03  0.853555E+00  0.140632E+02 -0.157418E+02  0.330883E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.305162E-02  0.855877E-03  0.176908E+03
  0.102613E+03  0.131669E+01  0.122803E+02 -0.233801E+02  0.330883E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.305162E-02  0.855877E-03  0.176447E+03
  0.103512E+03  0.629403E+01  0.122803E+02 -0.233801E+02  0.330883E-03  0.926967E-03  0.132207E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.305162E-02  0.912315E-03  0.174404E+03
  0.103512E+03 -0.405201E+01  0.122803E+02 -0.233801E+02  0.330883E-03  0.926967E-03  0.129388E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.305162E-02  0.912315E-03  0.174726E+03
  0.103512E+03  0.561489E+01  0.122803E+02 -0.233801E+02  0.330883E-03  0.926967E-03  0.129388E-03  0.200192E-02  0.481372E-03  0.102279E-02  0.305162E-02  0.912315E-03  0.174824E+03
  0.103512E+03  0.561489E+01  0.608331E+01 -0.141060E+02  0.330883E-03  0.117393E-02  0.129388E-03  0.200192E-02  0.481372E-03  0.351751E-02  0.305162E-02  0.695254E-03  0.172483E+03
  0.100859E+03  0.561489E+01  0.336297E+01 -0.141060E+02  0.330883E-03  0.117393E-02  0.129388E-03  0.200192E-02  0.481372E-03  0.657755E-02  0.270328E-02  0.695254E-03  0.172699E+03
  0.100859E+03  0.561489E+01  0.512849E+01 -0.141060E+02  0.274713E-02  0.117393E-02  0.129388E-03  0.200192E-02  0.481372E-03  0.657755E-02  0.270328E-02  0.695254E-03  0.168206E+03
  0.100859E+03  0.561489E+01  0.512849E+01 -0.141060E+02  0.274713E-02  0.117393E-02  0.129388E-03  0.200192E-02  0.481372E-03  0.657755E-02  0.270328E-02  0.695254E-03  0.168206E+03
  0.100859E+03  0.561489E+01 -0.623375E+01 -0.141060E+02  0.274713E-02  0.117393E-02  0.129388E-03  0.200192E-02  0.481372E-03  0.657755E-02  0.270328E-02  0.695254E-03  0.169281E+03
  0.100859E+03  0.561489E+01 -0.623375E+01 -0.184449E+02  0.274713E-02  0.363164E-03  0.129388E-03  0.200192E-02  0.481372E-03  0.657755E-02  0.975665E-03  0.695254E-03  0.172107E+03
  0.100859E+03  0.561489E+01 -0.127073E+02 -0.189480E+02  0.274713E-02  0.363164E-03  0.129388E-03  0.126794E-02  0.481372E-03  0.657755E-02  0.975665E-03  0.695254E-03  0.172812E+03
  0.100859E+03 -0.298077E+01 -0.686866E+00 -0.189480E+02  0.274713E-02  0.363164E-03  0.129388E-03  0.126794E-02  0.481372E-03  0.657755E-02  0.975665E-03  0.659716E-03  0.174889E+03
  0.100859E+03 -0.298077E+01 -0.111286E+01 -0.189480E+02  0.274713E-02  0.449548E-04  0.129388E-03  0.126794E-02  0.481372E-03  0.106962E-01  0.975665E-03  0.659716E-03  0.172753E+03
  0.100859E+03 -0.298077E+01  0.529320E+01 -0.117159E+02  0.176716E-02  0.449548E-04  0.129388E-03  0.126794E-02  0.481372E-03  0.127899E-01  0.975665E-03  0.659716E-03  0.172848E+03
  0.100859E+03 -0.436524E+01  0.529320E+01 -0.117159E+02  0.176716E-02  0.518131E-03  0.129388E-03  0.126794E-02  0.481372E-03  0.895589E-02  0.975665E-03  0.659716E-03  0.173876E+03
  0.100859E+03 -0.436524E+01 -0.633652E+01 -0.117159E+02  0.176716E-02  0.518131E-03  0.129388E-03  0.126794E-02  0.481372E-03  0.787480E-02  0.975665E-03  0.659716E-03  0.173256E+03
  0.100859E+03 -0.190497E+01 -0.633652E+01 -0.211858E+02  0.176716E-02  0.518131E-03  0.129388E-03  0.864912E-03  0.481372E-03  0.252687E-02  0.975665E-03  0.659716E-03  0.180252E+03
  0.100859E+03 -0.190497E+01 -0.295078E-01 -0.169283E+02  0.176716E-02  0.518131E-03  0.193589E-04  0.864912E-03  0.481372E-03  0.252687E-02  0.975665E-03  0.505154E-03  0.180978E+03
  0.100859E+03  0.245449E+01 -0.312755E+01 -0.169283E+02  0.176716E-02  0.518131E-03  0.193589E-04  0.864912E-03  0.481372E-03  0.252687E-02  0.975665E-03  0.505154E-03  0.181083E+03
  0.100859E+03  0.245449E+01 -0.312755E+01 -0.169283E+02  0.176716E-02  0.518131E-03  0.193589E-04  0.864912E-03  0.481372E-03  0.252687E-02  0.975665E-03  0.505154E-03  0.181083E+03
  0.100859E+03  0.245449E+01  0.240861E+01 -0.141740E+02  0.106928E-02  0.518131E-03  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.183479E+03
  0.100859E+03  0.232226E+01  0.574739E+01 -0.141740E+02  0.112227E-03  0.149540E-02  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.181551E+03
  0.100859E+03 -0.156678E+00 -0.444985E+01 -0.141740E+02  0.112227E-03  0.149540E-02  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.182895E+03
  0.100859E+03 -0.156678E+00  0.216238E+01 -0.141740E+02  0.112227E-03  0.149540E-02  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.182638E+03
  0.100859E+03 -0.156678E+00  0.216238E+01  0.408809E+01  0.112771E-02  0.149540E-02  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.179448E+03
  0.100859E+03  0.781357E+01  0.512326E+01  0.237751E+01  0.112771E-02  0.149540E-02  0.193589E-04  0.864912E-03  0.481372E-03  0.160397E-02  0.975665E-03  0.505154E-03  0.180823E+03
  0.100859E+03  0.788245E+01  0.346890E+01  0.237751E+01  0.112771E-02  0.149540E-02  0.193589E-04  0.182266E-02  0.481372E-03  0.160397E-02  0.300345E-03  0.505154E-03  0.179169E+03
  0.100859E+03  0.788245E+01  0.346890E+01  0.152723E+02  0.833390E-03  0.149540E-02  0.806901E-03  0.182266E-02  0.481372E-03  0.136265E-02  0.300345E-03  0.505154E-03  0.181895E+03
  0.100859E+03  0.810999E+01  0.114082E+02  0.152723E+02  0.124187E-03  0.468960E-03  0.239765E-03  0.182266E-02  0.481372E-03  0.136265E-02  0.300345E-03  0.505154E-03  0.183525E+03
  0.100859E+03  0.810999E+01  0.123127E+02  0.152723E+02  0.124187E-03  0.468960E-03  0.239765E-03  0.182266E-02  0.481372E-03  0.136265E-02  0.300345E-03  0.505154E-03  0.183259E+03
  0.100859E+03  0.443210E+01  0.123127E+02  0.152723E+02  0.124187E-03  0.789775E-03  0.239765E-03  0.182266E-02  0.192489E-02  0.630961E-03  0.300345E-03  0.505154E-03  0.181862E+03
  0.100859E+03  0.443210E+01  0.760566E+01  0.152723E+02  0.124187E-03  0.789775E-03  0.239765E-03  0.182266E-02  0.192489E-02  0.630961E-03  0.300345E-03  0.505154E-03  0.182236E+03
  0.100859E+03  0.443210E+01  0.760566E+01  0.947890E+01  0.124187E-03  0.789775E-03  0.239765E-03  0.182266E-02  0.862954E-03  0.440606E-03  0.517450E-03  0.505154E-03  0.184674E+03
  0.100859E+03  0.443210E+01  0.627579E+01 -0.203892E+00  0.124187E-03  0.789775E-03  0.870827E-03  0.182266E-02  0.430787E-03  0.440606E-03  0.517450E-03  0.505154E-03  0.184271E+03
  0.100859E+03  0.348371E+00  0.627579E+01 -0.229575E+01  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.430787E-03  0.440606E-03  0.976047E-03  0.505154E-03  0.183707E+03
  0.100859E+03  0.348371E+00  0.228688E+01 -0.222896E+02  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.430787E-03  0.322669E-03  0.976047E-03  0.505154E-03  0.179914E+03
  0.100859E+03  0.348371E+00  0.236008E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.430787E-03  0.322669E-03  0.607941E-03  0.505154E-03  0.184040E+03
  0.100859E+03  0.348371E+00  0.236008E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.303028E-03  0.322669E-03  0.607941E-03  0.626632E-03  0.183814E+03
  0.100859E+03  0.348371E+00  0.236008E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.540944E-03  0.322669E-03  0.607941E-03  0.626632E-03  0.183782E+03
  0.100859E+03  0.348371E+00  0.236008E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.145882E-03  0.182266E-02  0.540944E-03  0.322669E-03  0.209169E-02  0.626632E-03  0.180962E+03
  0.100859E+03  0.348371E+00  0.236008E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.303326E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.626632E-03  0.183263E+03
  0.100859E+03  0.348371E+00 -0.318357E+01 -0.772928E+01  0.124187E-03  0.164941E-03  0.303326E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.626632E-03  0.182660E+03
  0.100859E+03  0.348371E+00 -0.318357E+01 -0.772928E+01  0.235799E-04  0.164941E-03  0.303326E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.626632E-03  0.182589E+03
  0.994317E+02  0.348371E+00 -0.318357E+01  0.385795E+01  0.235799E-04  0.164941E-03  0.303326E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.626632E-03  0.183802E+03
  0.994317E+02  0.204446E+01  0.215706E+01  0.197839E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.626632E-03  0.184303E+03
  0.994317E+02  0.204446E+01 -0.124700E+02 -0.200524E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.180388E+03
  0.994317E+02  0.204446E+01 -0.520958E+01 -0.200524E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.182877E+03
  0.994317E+02  0.204446E+01  0.136522E+01 -0.200524E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.183486E+03
  0.994317E+02  0.204446E+01  0.136522E+01  0.270792E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.183962E+03
  0.994317E+02  0.204446E+01  0.178617E+01  0.270792E+01  0.235799E-04  0.164941E-03  0.870150E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.183947E+03
  0.994317E+02  0.204446E+01  0.405924E+01  0.270792E+01  0.235799E-04  0.164941E-03  0.824962E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.183838E+03
  0.994317E+02  0.204446E+01  0.537170E+01  0.270792E+01  0.235799E-04  0.164941E-03  0.824962E-03  0.182266E-02  0.105892E-02  0.414386E-03  0.339578E-04  0.797942E-03  0.183628E+03
