"KP_original" "KP_normalized"
10.9 0.320891904992729
10.9833333333333 0.330990466957505
11.0666666666667 0.341089028922281
11.15 0.351187590887058
11.2333333333333 0.361286152851834
11.3166666666667 0.37138471481661
11.4 0.381483276781386
11.4833333333333 0.391581838746162
11.5666666666667 0.401680400710939
11.65 0.411778962675715
11.7322711864407 0.421748810765957
11.8145423728814 0.431718658856199
11.896813559322 0.441688506946441
11.9790847457627 0.451658355036684
12.0613559322034 0.461628203126926
12.1436271186441 0.471598051217168
12.2258983050847 0.48156789930741
12.3081694915254 0.491537747397652
12.3904406779661 0.501507595487894
12.4727118644068 0.511477443578136
12.5549830508475 0.521447291668378
12.6372542372881 0.53141713975862
12.7195254237288 0.541386987848863
12.8017966101695 0.551356835939105
12.8840677966102 0.561326684029347
12.9663389830508 0.571296532119589
13.0486101694915 0.581266380209831
13.1308813559322 0.591236228300073
13.2131525423729 0.601206076390315
13.2954237288136 0.611175924480557
13.3776949152542 0.6211457725708
13.4599661016949 0.631115620661042
13.5422372881356 0.641085468751284
13.6245084745763 0.651055316841526
13.7067796610169 0.661025164931768
13.7890508474576 0.67099501302201
13.8713220338983 0.680964861112252
13.953593220339 0.690934709202494
14.0358644067797 0.700904557292736
14.1181355932203 0.710874405382979
14.200406779661 0.720844253473221
14.2826779661017 0.730814101563463
14.3649491525424 0.740783949653705
14.4472203389831 0.750753797743947
14.5294915254237 0.760723645834189
14.6117627118644 0.770693493924431
14.6940338983051 0.780663342014673
14.7763050847458 0.790633190104916
14.8585762711864 0.800603038195158
14.9408474576271 0.8105728862854
15.0231186440678 0.820542734375642
15.1053898305085 0.830512582465884
15.1876610169492 0.840482430556126
15.2699322033898 0.850452278646368
15.3522033898305 0.86042212673661
15.4344745762712 0.870391974826852
15.5167457627119 0.880361822917095
15.5990169491525 0.890331671007337
15.6812881355932 0.900301519097579
15.7635593220339 0.910271367187821
15.8458305084746 0.920241215278063
15.9281016949153 0.930211063368305
16.0103728813559 0.940180911458547
16.0926440677966 0.950150759548789
16.1749152542373 0.960120607639032
16.257186440678 0.970090455729274
16.3394576271186 0.980060303819516
16.4217288135593 0.990030151909758
16.504 1
