a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101730E+03  -0.199791E+01   0.104065E+02  -0.276783E+01   0.527863E+01   0.259802E-03   0.360983E-03   0.770195E-04   0.167560E-02   0.190228E+03   0.000000E+00   0.000000E+00   0.190228E+03  -0.380456E+03
   0.101730E+03  -0.199791E+01   0.104065E+02  -0.462736E+01   0.649402E+01   0.259802E-03   0.360983E-03   0.770195E-04   0.167560E-02   0.190425E+03   0.000000E+00   0.000000E+00   0.190425E+03  -0.380850E+03
   0.101730E+03   0.689100E+00   0.258678E+01  -0.365952E-01   0.744206E+01   0.259802E-03   0.468034E-03   0.770195E-04   0.213028E-02   0.190199E+03   0.000000E+00   0.000000E+00   0.190199E+03  -0.380398E+03
   0.101730E+03   0.689100E+00   0.380627E+01  -0.365952E-01   0.744206E+01   0.259802E-03   0.468034E-03   0.770195E-04   0.213028E-02   0.190380E+03   0.000000E+00   0.000000E+00   0.190380E+03  -0.380760E+03
   0.102107E+03   0.252261E+01  -0.448177E+00   0.840131E+01   0.221308E+02   0.259802E-03   0.468034E-03   0.770195E-04   0.213028E-02   0.187180E+03   0.000000E+00   0.000000E+00   0.187180E+03  -0.374360E+03
   0.102107E+03  -0.450710E+00   0.602993E+01   0.280152E+01  -0.229775E+02   0.259802E-03   0.468034E-03   0.770195E-04   0.213028E-02   0.182643E+03   0.000000E+00   0.000000E+00   0.182643E+03  -0.365286E+03
   0.102107E+03  -0.450710E+00  -0.633700E+01  -0.600075E+01  -0.178561E+02   0.509537E-03   0.468034E-03   0.539282E-04   0.213028E-02   0.186272E+03   0.000000E+00   0.000000E+00   0.186272E+03  -0.372544E+03
   0.101468E+03  -0.450710E+00  -0.633700E+01  -0.400011E+01  -0.237074E+02   0.509537E-03   0.239273E-03   0.539282E-04   0.213028E-02   0.187321E+03   0.000000E+00   0.000000E+00   0.187321E+03  -0.374642E+03
   0.101468E+03  -0.450710E+00  -0.189725E+01  -0.560577E+01   0.446253E+01   0.509537E-03   0.239273E-03   0.376266E-04   0.213028E-02   0.190207E+03   0.000000E+00   0.000000E+00   0.190207E+03  -0.380414E+03
   0.101468E+03   0.121227E+01   0.366235E+01  -0.492968E+00   0.299744E+01   0.509537E-03   0.239273E-03   0.376266E-04   0.229593E-02   0.190512E+03   0.000000E+00   0.000000E+00   0.190512E+03  -0.381024E+03
   0.101468E+03   0.121227E+01   0.318019E+01  -0.705543E+01   0.299744E+01   0.509537E-03   0.239273E-03   0.376266E-04   0.320933E-02   0.187423E+03   0.000000E+00   0.000000E+00   0.187423E+03  -0.374846E+03
   0.101468E+03  -0.488212E+01  -0.249918E+01   0.365195E+00   0.130212E+02   0.509537E-03   0.239273E-03   0.376266E-04   0.320933E-02   0.182137E+03   0.000000E+00   0.000000E+00   0.182137E+03  -0.364274E+03
   0.101468E+03  -0.488212E+01  -0.249918E+01   0.365195E+00   0.130212E+02   0.509537E-03   0.239273E-03   0.376266E-04   0.207944E-02   0.184704E+03   0.000000E+00   0.000000E+00   0.184704E+03  -0.369408E+03
   0.101468E+03  -0.488212E+01  -0.228761E+01  -0.195181E+02   0.946132E+01   0.560692E-03   0.239273E-03   0.517305E-03   0.207944E-02   0.185006E+03   0.000000E+00   0.000000E+00   0.185006E+03  -0.370012E+03
   0.101468E+03  -0.488212E+01  -0.235602E+00  -0.253255E+01   0.198403E+01   0.560692E-03   0.239273E-03   0.517305E-03   0.207944E-02   0.184565E+03   0.000000E+00   0.000000E+00   0.184565E+03  -0.369130E+03
   0.101468E+03  -0.488212E+01  -0.815599E+01   0.112643E+01   0.765910E+01   0.560692E-03   0.239273E-03   0.517305E-03   0.872660E-03   0.181573E+03   0.000000E+00   0.000000E+00   0.181573E+03  -0.363146E+03
   0.100024E+03  -0.488212E+01  -0.114259E+01   0.112643E+01   0.514237E+01   0.650103E-03   0.239273E-03   0.517305E-03   0.107704E-02   0.182417E+03   0.000000E+00   0.000000E+00   0.182417E+03  -0.364834E+03
   0.100024E+03   0.149238E+01   0.139136E+01   0.130991E+01   0.713319E+01   0.650103E-03   0.131638E-03   0.517305E-03   0.107704E-02   0.188542E+03   0.000000E+00   0.000000E+00   0.188542E+03  -0.377084E+03
   0.100024E+03   0.149238E+01   0.139136E+01   0.130991E+01   0.713319E+01   0.650103E-03   0.131638E-03   0.154248E-03   0.187040E-02   0.188727E+03   0.000000E+00   0.000000E+00   0.188727E+03  -0.377454E+03
   0.100024E+03   0.149238E+01   0.348219E+01   0.190956E+01   0.713319E+01   0.650103E-03   0.131638E-03   0.154248E-03   0.187040E-02   0.188119E+03   0.000000E+00   0.000000E+00   0.188119E+03  -0.376238E+03
   0.100799E+03   0.422004E+01   0.348219E+01   0.190956E+01   0.674932E+01   0.650103E-03   0.131638E-03   0.122691E-03   0.134044E-02   0.191397E+03   0.000000E+00   0.000000E+00   0.191397E+03  -0.382794E+03
   0.101109E+03   0.189185E+01   0.348219E+01  -0.337283E+01   0.964006E+01   0.650103E-03   0.131638E-03   0.122691E-03   0.134044E-02   0.191608E+03   0.000000E+00   0.000000E+00   0.191608E+03  -0.383216E+03
   0.101734E+03   0.189185E+01   0.414791E+01  -0.231814E+01   0.618203E+01   0.650103E-03   0.131638E-03   0.122691E-03   0.134044E-02   0.191998E+03   0.000000E+00   0.000000E+00   0.191998E+03  -0.383996E+03
   0.101734E+03  -0.227439E+01   0.414791E+01  -0.121283E+01  -0.915784E+01   0.368818E-03   0.131638E-03   0.122691E-03   0.134044E-02   0.189417E+03   0.000000E+00   0.000000E+00   0.189417E+03  -0.378834E+03
   0.101734E+03  -0.305228E+00   0.583421E+01  -0.372713E+01   0.332510E+01   0.368818E-03   0.131638E-03   0.122691E-03   0.134044E-02   0.192699E+03   0.000000E+00   0.000000E+00   0.192699E+03  -0.385398E+03
   0.101734E+03  -0.305228E+00   0.583421E+01  -0.539545E+01   0.113309E+02   0.368818E-03   0.131638E-03   0.122691E-03   0.200349E-02   0.191393E+03   0.000000E+00   0.000000E+00   0.191393E+03  -0.382786E+03
   0.101734E+03  -0.305228E+00   0.583421E+01  -0.322261E-01   0.933384E+01   0.368818E-03   0.131638E-03   0.122691E-03   0.206281E-02   0.191500E+03   0.000000E+00   0.000000E+00   0.191500E+03  -0.383000E+03
   0.101734E+03   0.674654E+01   0.578867E+01   0.130443E+02   0.933384E+01   0.368818E-03   0.131638E-03   0.122691E-03   0.206281E-02   0.191302E+03   0.000000E+00   0.000000E+00   0.191302E+03  -0.382604E+03
   0.101734E+03   0.674654E+01   0.328354E+01   0.864714E+01   0.742696E+01   0.368818E-03   0.131638E-03   0.108890E-03   0.206281E-02   0.190287E+03   0.000000E+00   0.000000E+00   0.190287E+03  -0.380574E+03
   0.101734E+03   0.218189E+01   0.328354E+01   0.870703E+01   0.597765E+01   0.394121E-03   0.131638E-03   0.391208E-03   0.206281E-02   0.189860E+03   0.000000E+00   0.000000E+00   0.189860E+03  -0.379720E+03
   0.101734E+03   0.218189E+01   0.901517E+01   0.128567E+02   0.597765E+01   0.186489E-04   0.131638E-03   0.391208E-03   0.839795E-03   0.190139E+03   0.000000E+00   0.000000E+00   0.190139E+03  -0.380278E+03
   0.101734E+03   0.218189E+01   0.107849E+02  -0.118607E+00   0.597765E+01   0.186489E-04   0.131638E-03   0.391208E-03   0.839795E-03   0.191227E+03   0.000000E+00   0.000000E+00   0.191227E+03  -0.382454E+03
   0.101734E+03   0.533001E+01   0.114859E+01   0.556022E+01   0.127581E+02   0.733656E-04   0.131638E-03   0.391208E-03   0.175346E-02   0.190721E+03   0.000000E+00   0.000000E+00   0.190721E+03  -0.381442E+03
   0.101734E+03   0.533001E+01   0.114859E+01   0.893913E+01   0.263563E+00   0.733656E-04   0.131638E-03   0.391208E-03   0.175346E-02   0.190705E+03   0.000000E+00   0.000000E+00   0.190705E+03  -0.381410E+03
   0.101734E+03   0.523230E+01   0.677112E+01   0.139554E+02   0.723138E+01   0.733656E-04   0.131638E-03   0.391208E-03   0.175346E-02   0.191373E+03   0.000000E+00   0.000000E+00   0.191373E+03  -0.382746E+03
   0.102926E+03   0.523230E+01   0.153190E+02   0.116774E+02   0.170793E+02   0.733656E-04   0.131638E-03   0.391208E-03   0.175346E-02   0.191510E+03   0.000000E+00   0.000000E+00   0.191510E+03  -0.383020E+03
   0.102926E+03   0.567270E+01   0.151809E+02   0.121020E+02   0.226660E+02   0.216245E-03   0.131638E-03   0.391208E-03   0.149666E-02   0.191972E+03   0.000000E+00   0.000000E+00   0.191972E+03  -0.383944E+03
   0.102926E+03   0.567270E+01   0.866356E+01   0.121020E+02   0.219272E+02   0.216245E-03   0.131638E-03   0.391208E-03   0.149666E-02   0.191879E+03   0.000000E+00   0.000000E+00   0.191879E+03  -0.383758E+03
   0.101929E+03   0.567270E+01   0.866356E+01   0.121020E+02   0.184299E+02   0.216245E-03   0.131638E-03   0.397164E-03   0.120380E-02   0.192357E+03   0.000000E+00   0.000000E+00   0.192357E+03  -0.384714E+03
   0.101929E+03   0.795891E+01   0.866356E+01   0.121020E+02   0.173723E+02   0.216245E-03   0.131638E-03   0.397164E-03   0.120380E-02   0.192080E+03   0.000000E+00   0.000000E+00   0.192080E+03  -0.384160E+03
   0.101929E+03   0.795891E+01   0.944620E+01   0.185914E+02   0.173723E+02   0.216245E-03   0.131638E-03   0.397164E-03   0.120380E-02   0.191621E+03   0.000000E+00   0.000000E+00   0.191621E+03  -0.383242E+03
   0.101929E+03   0.795573E+01   0.944620E+01   0.759087E+01   0.145255E+02   0.216245E-03   0.131638E-03   0.397164E-03   0.120380E-02   0.191459E+03   0.000000E+00   0.000000E+00   0.191459E+03  -0.382918E+03
   0.101929E+03   0.795573E+01   0.944620E+01   0.100470E+02   0.145255E+02   0.216245E-03   0.131638E-03   0.144841E-03   0.120380E-02   0.192798E+03   0.000000E+00   0.000000E+00   0.192798E+03  -0.385596E+03
   0.101929E+03   0.795573E+01   0.864656E+01   0.880007E+01   0.145255E+02   0.216245E-03   0.131638E-03   0.144841E-03   0.120380E-02   0.192357E+03   0.000000E+00   0.000000E+00   0.192357E+03  -0.384714E+03
   0.101929E+03   0.795573E+01   0.122117E+02   0.880007E+01   0.142710E+02   0.216245E-03   0.131638E-03   0.144841E-03   0.120380E-02   0.192211E+03   0.000000E+00   0.000000E+00   0.192211E+03  -0.384422E+03
   0.101929E+03   0.537683E+01   0.993113E+01   0.143496E+02   0.142710E+02   0.216245E-03   0.131638E-03   0.144841E-03   0.120380E-02   0.193634E+03   0.000000E+00   0.000000E+00   0.193634E+03  -0.387268E+03
   0.101929E+03   0.537683E+01   0.993113E+01   0.144429E+02   0.142710E+02   0.216245E-03   0.131638E-03   0.144841E-03   0.120380E-02   0.193613E+03   0.000000E+00   0.000000E+00   0.193613E+03  -0.387226E+03
   0.101929E+03   0.537683E+01   0.951569E+01   0.146749E+02   0.142710E+02   0.216245E-03   0.131638E-03   0.109844E-03   0.120380E-02   0.193725E+03   0.000000E+00   0.000000E+00   0.193725E+03  -0.387450E+03
   0.102837E+03   0.537683E+01   0.896577E+01   0.826950E+01   0.280466E+02   0.216245E-03   0.131638E-03   0.109844E-03   0.147367E-02   0.191739E+03   0.000000E+00   0.000000E+00   0.191739E+03  -0.383478E+03
   0.102837E+03   0.537683E+01   0.149937E+02   0.826950E+01   0.263234E+02   0.216245E-03   0.131638E-03   0.109844E-03   0.147367E-02   0.192768E+03   0.000000E+00   0.000000E+00   0.192768E+03  -0.385536E+03
   0.102837E+03   0.537683E+01   0.149937E+02   0.826950E+01   0.168718E+02   0.216245E-03   0.457044E-04   0.109844E-03   0.147367E-02   0.193637E+03   0.000000E+00   0.000000E+00   0.193637E+03  -0.387274E+03
   0.102837E+03   0.520041E+01   0.149937E+02   0.982929E+01   0.211601E+02   0.216245E-03   0.457044E-04   0.109844E-03   0.147367E-02   0.193760E+03   0.000000E+00   0.000000E+00   0.193760E+03  -0.387520E+03
   0.102837E+03   0.646133E+01   0.879924E+01   0.982929E+01   0.211601E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.147367E-02   0.192475E+03   0.000000E+00   0.000000E+00   0.192475E+03  -0.384950E+03
   0.102837E+03   0.646133E+01   0.879924E+01   0.982929E+01   0.211601E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.845700E-03   0.192262E+03   0.000000E+00   0.000000E+00   0.192262E+03  -0.384524E+03
   0.102837E+03   0.646133E+01   0.164286E+02   0.982929E+01   0.213773E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.669796E-03   0.192238E+03   0.000000E+00   0.000000E+00   0.192238E+03  -0.384476E+03
   0.102837E+03   0.750020E+01   0.118183E+02   0.162970E+02   0.213773E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.669796E-03   0.192223E+03   0.000000E+00   0.000000E+00   0.192223E+03  -0.384446E+03
   0.102793E+03   0.883107E+01   0.158510E+02   0.162970E+02   0.131905E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.141110E-02   0.192450E+03   0.000000E+00   0.000000E+00   0.192450E+03  -0.384900E+03
   0.102677E+03   0.883107E+01   0.738082E+01   0.262290E+02   0.125667E+02   0.156655E-03   0.457044E-04   0.306695E-03   0.948597E-03   0.190833E+03   0.000000E+00   0.000000E+00   0.190833E+03  -0.381666E+03
   0.102780E+03   0.883107E+01   0.935272E+01   0.248551E+02   0.828208E+01   0.224884E-03   0.457044E-04   0.306695E-03   0.799941E-03   0.190707E+03   0.000000E+00   0.000000E+00   0.190707E+03  -0.381414E+03
   0.102780E+03   0.703179E+01   0.935272E+01   0.248551E+02   0.112182E+02   0.224884E-03   0.457044E-04   0.457211E-03   0.799941E-03   0.189322E+03   0.000000E+00   0.000000E+00   0.189322E+03  -0.378644E+03
   0.102780E+03   0.108683E+02   0.134336E+02   0.140840E+02   0.177078E+02   0.224884E-03   0.457044E-04   0.457211E-03   0.799941E-03   0.190905E+03   0.000000E+00   0.000000E+00   0.190905E+03  -0.381810E+03
   0.102780E+03   0.108683E+02   0.185373E+02   0.223362E+02   0.177078E+02   0.224884E-03   0.457044E-04   0.457211E-03   0.799941E-03   0.190448E+03   0.000000E+00   0.000000E+00   0.190448E+03  -0.380896E+03
   0.102780E+03   0.400315E+01   0.576994E+01   0.117283E+02   0.132370E+02   0.224884E-03   0.457044E-04   0.384472E-03   0.799941E-03   0.190208E+03   0.000000E+00   0.000000E+00   0.190208E+03  -0.380416E+03
   0.102780E+03   0.400315E+01   0.576994E+01   0.840401E+01   0.132370E+02   0.224884E-03   0.457044E-04   0.384472E-03   0.799941E-03   0.190331E+03   0.000000E+00   0.000000E+00   0.190331E+03  -0.380662E+03
   0.102780E+03   0.400315E+01   0.161296E+02   0.840401E+01   0.993641E+01   0.224884E-03   0.457044E-04   0.384472E-03   0.799941E-03   0.190811E+03   0.000000E+00   0.000000E+00   0.190811E+03  -0.381622E+03
   0.102780E+03   0.889133E+01   0.132250E+02   0.175522E+02   0.108048E+02   0.224884E-03   0.457044E-04   0.400309E-04   0.121734E-02   0.193643E+03   0.000000E+00   0.000000E+00   0.193643E+03  -0.387286E+03
   0.102780E+03   0.255686E+01   0.140698E+02   0.893668E+01   0.874972E+01   0.224884E-03   0.457044E-04   0.400309E-04   0.121734E-02   0.192585E+03   0.000000E+00   0.000000E+00   0.192585E+03  -0.385170E+03
   0.102780E+03   0.255686E+01   0.102142E+02   0.893668E+01   0.874972E+01   0.224884E-03   0.457044E-04   0.194826E-03   0.121734E-02   0.192496E+03   0.000000E+00   0.000000E+00   0.192496E+03  -0.384992E+03
   0.102780E+03   0.255686E+01   0.104120E+02   0.348086E+01   0.874972E+01   0.224884E-03   0.457044E-04   0.194826E-03   0.174623E-02   0.191874E+03   0.000000E+00   0.000000E+00   0.191874E+03  -0.383748E+03
   0.102271E+03   0.255686E+01   0.104120E+02   0.100347E+02   0.159745E+02   0.224884E-03   0.105990E-03   0.194826E-03   0.174623E-02   0.192115E+03   0.000000E+00   0.000000E+00   0.192115E+03  -0.384230E+03
   0.102310E+03   0.255686E+01   0.991542E+01  -0.536248E+00   0.197038E+02   0.224884E-03   0.969039E-04   0.194826E-03   0.174623E-02   0.191937E+03   0.000000E+00   0.000000E+00   0.191937E+03  -0.383874E+03
   0.102310E+03   0.255686E+01   0.812420E+01   0.232657E+01   0.209594E+02   0.224884E-03   0.969039E-04   0.194826E-03   0.890498E-03   0.193060E+03   0.000000E+00   0.000000E+00   0.193060E+03  -0.386120E+03
   0.102310E+03  -0.850192E+00   0.812420E+01   0.327120E+01   0.131452E+02   0.224884E-03   0.969039E-04   0.338322E-03   0.890498E-03   0.190973E+03   0.000000E+00   0.000000E+00   0.190973E+03  -0.381946E+03
   0.102310E+03  -0.241582E+01   0.538585E+01  -0.354006E+01  -0.601552E+00   0.357201E-03   0.969039E-04   0.338322E-03   0.890498E-03   0.188879E+03   0.000000E+00   0.000000E+00   0.188879E+03  -0.377758E+03
   0.102310E+03   0.403807E+01   0.112003E+02   0.135813E+02   0.107477E+02   0.357201E-03   0.969039E-04   0.338322E-03   0.890498E-03   0.191805E+03   0.000000E+00   0.000000E+00   0.191805E+03  -0.383610E+03
   0.102310E+03   0.403807E+01   0.112003E+02   0.135813E+02   0.230372E+02   0.357201E-03   0.969039E-04   0.525889E-03   0.954157E-03   0.189830E+03   0.000000E+00   0.000000E+00   0.189830E+03  -0.379660E+03
   0.102291E+03   0.520088E+01  -0.253913E+01   0.143050E+02   0.230372E+02   0.357201E-03   0.969039E-04   0.525889E-03   0.954157E-03   0.186395E+03   0.000000E+00   0.000000E+00   0.186395E+03  -0.372790E+03
   0.102291E+03   0.366895E+01   0.206059E+00   0.410520E+01   0.297091E+01   0.416353E-03   0.969039E-04   0.525889E-03   0.954157E-03   0.188541E+03   0.000000E+00   0.000000E+00   0.188541E+03  -0.377082E+03
   0.102291E+03   0.366895E+01   0.837120E+01  -0.453220E+01   0.177165E+02   0.416353E-03   0.921341E-04   0.525889E-03   0.954157E-03   0.189295E+03   0.000000E+00   0.000000E+00   0.189295E+03  -0.378590E+03
   0.102291E+03   0.366895E+01   0.950441E+01  -0.453220E+01   0.231213E+02   0.416353E-03   0.921341E-04   0.525889E-03   0.954157E-03   0.188464E+03   0.000000E+00   0.000000E+00   0.188464E+03  -0.376928E+03
   0.102291E+03  -0.246479E+01   0.964719E+01  -0.453220E+01   0.184868E+02   0.416353E-03   0.921341E-04   0.525889E-03   0.116123E-02   0.189466E+03   0.000000E+00   0.000000E+00   0.189466E+03  -0.378932E+03
   0.102291E+03  -0.246479E+01  -0.258592E+01  -0.127750E+02   0.210858E+02   0.416353E-03   0.921341E-04   0.525889E-03   0.137915E-02   0.187182E+03   0.000000E+00   0.000000E+00   0.187182E+03  -0.374364E+03
   0.102291E+03  -0.246479E+01   0.499369E+01  -0.127750E+02   0.210858E+02   0.416353E-03   0.921341E-04   0.525889E-03   0.137915E-02   0.188568E+03   0.000000E+00   0.000000E+00   0.188568E+03  -0.377136E+03
   0.102477E+03  -0.246479E+01   0.499369E+01  -0.160867E+02   0.210858E+02   0.416353E-03   0.186387E-03   0.525889E-03   0.137915E-02   0.187788E+03   0.000000E+00   0.000000E+00   0.187788E+03  -0.375576E+03
   0.102477E+03  -0.564842E+01   0.707887E+01  -0.146054E+02   0.189744E+02   0.416353E-03   0.143029E-03   0.525889E-03   0.137915E-02   0.187760E+03   0.000000E+00   0.000000E+00   0.187760E+03  -0.375520E+03
   0.102477E+03  -0.564842E+01   0.102999E+02  -0.238676E+02   0.602373E+01   0.727400E-03   0.143029E-03   0.525889E-03   0.137915E-02   0.184363E+03   0.000000E+00   0.000000E+00   0.184363E+03  -0.368726E+03
   0.102477E+03  -0.664139E+01   0.642560E+01  -0.258039E+02   0.122037E+00   0.222297E-03   0.143029E-03   0.525889E-03   0.137915E-02   0.185336E+03   0.000000E+00   0.000000E+00   0.185336E+03  -0.370672E+03
   0.102477E+03  -0.664139E+01   0.173370E+01  -0.176298E+02   0.377302E+01   0.222297E-03   0.143029E-03   0.525889E-03   0.120154E-02   0.187315E+03   0.000000E+00   0.000000E+00   0.187315E+03  -0.374630E+03
   0.102477E+03  -0.902990E+01   0.198926E+01  -0.176298E+02   0.202437E+02   0.222297E-03   0.143029E-03   0.525889E-03   0.120154E-02   0.184104E+03   0.000000E+00   0.000000E+00   0.184104E+03  -0.368208E+03
   0.103410E+03  -0.902990E+01   0.217655E+01  -0.176298E+02   0.204074E+02   0.222297E-03   0.143029E-03   0.525889E-03   0.120154E-02   0.184238E+03   0.000000E+00   0.000000E+00   0.184238E+03  -0.368476E+03
   0.103410E+03  -0.902990E+01  -0.425700E+01  -0.272350E+02   0.156682E+02   0.222297E-03   0.184717E-03   0.525889E-03   0.120154E-02   0.183242E+03   0.000000E+00   0.000000E+00   0.183242E+03  -0.366484E+03
   0.103410E+03  -0.902990E+01   0.118401E+02  -0.213596E+02   0.229394E+02   0.222297E-03   0.184717E-03   0.525889E-03   0.120154E-02   0.186197E+03   0.000000E+00   0.000000E+00   0.186197E+03  -0.372394E+03
   0.103410E+03  -0.547270E+01   0.210568E+01  -0.186091E+02   0.184565E+02   0.222297E-03   0.184717E-03   0.525889E-03   0.120154E-02   0.187064E+03   0.000000E+00   0.000000E+00   0.187064E+03  -0.374128E+03
   0.103410E+03  -0.547270E+01   0.564390E+01  -0.206288E+02   0.235127E+01   0.186806E-03   0.184717E-03   0.525889E-03   0.120154E-02   0.186958E+03   0.000000E+00   0.000000E+00   0.186958E+03  -0.373916E+03
   0.103410E+03  -0.407685E+01   0.564390E+01  -0.154830E+02   0.492919E+01   0.186806E-03   0.184717E-03   0.525889E-03   0.171828E-02   0.186837E+03   0.000000E+00   0.000000E+00   0.186837E+03  -0.373674E+03
   0.103410E+03  -0.286836E+01   0.759066E+01  -0.154830E+02  -0.833387E+01   0.186806E-03   0.184717E-03   0.525889E-03   0.116345E-02   0.185491E+03   0.000000E+00   0.000000E+00   0.185491E+03  -0.370982E+03
   0.100683E+03   0.258502E+00  -0.675978E+00  -0.149481E+02  -0.160519E+01   0.186806E-03   0.184717E-03   0.525889E-03   0.116345E-02   0.188993E+03   0.000000E+00   0.000000E+00   0.188993E+03  -0.377986E+03
   0.100683E+03   0.258502E+00  -0.121317E+02  -0.149481E+02  -0.160519E+01   0.186806E-03   0.184717E-03   0.525889E-03   0.116345E-02   0.188264E+03   0.000000E+00   0.000000E+00   0.188264E+03  -0.376528E+03
   0.100734E+03   0.187636E+01  -0.121317E+02  -0.149481E+02  -0.190618E+02   0.186806E-03   0.184717E-03   0.525889E-03   0.116345E-02   0.187694E+03   0.000000E+00   0.000000E+00   0.187694E+03  -0.375388E+03
   0.100734E+03   0.187636E+01  -0.917146E+01  -0.107863E+02  -0.190618E+02   0.186806E-03   0.329305E-04   0.525889E-03   0.116345E-02   0.189489E+03   0.000000E+00   0.000000E+00   0.189489E+03  -0.378978E+03
   0.102027E+03   0.187636E+01  -0.122753E+02  -0.107863E+02  -0.231750E+02   0.186806E-03   0.329305E-04   0.525889E-03   0.116345E-02   0.188783E+03   0.000000E+00   0.000000E+00   0.188783E+03  -0.377566E+03
   0.102027E+03   0.205814E+01  -0.123738E+02  -0.188313E+02  -0.121254E+02   0.111483E-03   0.434817E-03   0.319640E-03   0.116345E-02   0.188448E+03   0.000000E+00   0.000000E+00   0.188448E+03  -0.376896E+03
   0.102273E+03   0.155696E+01  -0.123738E+02  -0.188313E+02  -0.154766E+02   0.111483E-03   0.434817E-03   0.319640E-03   0.116345E-02   0.188714E+03   0.000000E+00   0.000000E+00   0.188714E+03  -0.377428E+03
   0.101772E+03  -0.334935E+00  -0.884759E+01  -0.196411E+02  -0.469565E+01   0.111483E-03   0.434817E-03   0.319640E-03   0.116345E-02   0.189221E+03   0.000000E+00   0.000000E+00   0.189221E+03  -0.378442E+03
   0.101772E+03  -0.253815E+01   0.263383E+01  -0.157762E+02  -0.650755E+01   0.111483E-03   0.434817E-03   0.319640E-03   0.116345E-02   0.189495E+03   0.000000E+00   0.000000E+00   0.189495E+03  -0.378990E+03
   0.101772E+03  -0.149513E+01   0.700340E+01  -0.106463E+02   0.568995E+01   0.111483E-03   0.452560E-03   0.177030E-03   0.116345E-02   0.191142E+03   0.000000E+00   0.000000E+00   0.191142E+03  -0.382284E+03
   0.101772E+03  -0.149513E+01   0.101689E+02   0.222346E+01   0.248863E+02   0.111483E-03   0.452560E-03   0.177030E-03   0.116345E-02   0.189560E+03   0.000000E+00   0.000000E+00   0.189560E+03  -0.379120E+03
   0.101772E+03   0.507873E+00   0.101689E+02  -0.347831E+01   0.159235E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.116345E-02   0.192277E+03   0.000000E+00   0.000000E+00   0.192277E+03  -0.384554E+03
   0.102578E+03   0.507873E+00   0.101689E+02  -0.383819E+01   0.215348E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.116345E-02   0.191995E+03   0.000000E+00   0.000000E+00   0.191995E+03  -0.383990E+03
   0.102578E+03   0.507873E+00   0.677914E+01  -0.383819E+01   0.247764E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.116345E-02   0.190942E+03   0.000000E+00   0.000000E+00   0.190942E+03  -0.381884E+03
   0.104337E+03   0.335203E+01   0.677914E+01   0.332334E+01   0.206069E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.116345E-02   0.183807E+03   0.000000E+00   0.000000E+00   0.183807E+03  -0.367614E+03
   0.102856E+03   0.463727E+01   0.889964E+01   0.139276E+01   0.149478E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.117106E-02   0.190303E+03   0.000000E+00   0.000000E+00   0.190303E+03  -0.380606E+03
   0.102856E+03   0.463727E+01   0.197792E+02   0.110102E+02   0.149478E+02   0.111483E-03   0.452560E-03   0.511505E-05   0.117106E-02   0.191562E+03   0.000000E+00   0.000000E+00   0.191562E+03  -0.383124E+03
   0.103510E+03   0.463727E+01   0.197792E+02   0.736940E+01   0.149478E+02   0.111483E-03   0.340114E-03   0.511505E-05   0.117106E-02   0.192120E+03   0.000000E+00   0.000000E+00   0.192120E+03  -0.384240E+03
   0.103575E+03   0.463727E+01   0.197792E+02   0.622739E+01   0.149478E+02   0.111483E-03   0.340114E-03   0.511505E-05   0.944662E-03   0.191768E+03   0.000000E+00   0.000000E+00   0.191768E+03  -0.383536E+03
   0.103575E+03   0.463727E+01   0.217218E+02   0.622739E+01   0.154523E+02   0.111483E-03   0.340114E-03   0.511505E-05   0.944662E-03   0.191368E+03   0.000000E+00   0.000000E+00   0.191368E+03  -0.382736E+03
   0.103575E+03   0.463727E+01   0.217218E+02   0.254492E+01   0.206267E+02   0.111483E-03   0.340114E-03   0.511505E-05   0.774778E-03   0.190840E+03   0.000000E+00   0.000000E+00   0.190840E+03  -0.381680E+03
   0.103575E+03   0.463727E+01   0.217218E+02   0.197337E+02   0.191974E+02   0.168067E-04   0.340114E-03   0.511505E-05   0.882202E-03   0.189646E+03   0.000000E+00   0.000000E+00   0.189646E+03  -0.379292E+03
   0.103575E+03   0.463727E+01   0.110087E+02   0.740975E+01   0.191974E+02   0.168067E-04   0.340114E-03   0.511505E-05   0.882202E-03   0.190799E+03   0.000000E+00   0.000000E+00   0.190799E+03  -0.381598E+03
   0.103575E+03   0.468316E+01   0.189148E+02   0.436620E+01   0.191974E+02   0.168067E-04   0.340114E-03   0.511505E-05   0.146819E-02   0.191973E+03   0.000000E+00   0.000000E+00   0.191973E+03  -0.383946E+03
