a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.100639E+03   0.466860E-03   0.120291E+02   0.106553E+02   0.183243E+03
   0.100639E+03   0.466860E-03   0.987707E+01   0.106553E+02   0.185139E+03
   0.100639E+03   0.466860E-03   0.956028E+01   0.106553E+02   0.185078E+03
   0.100530E+03   0.466860E-03   0.914308E+01   0.106553E+02   0.184969E+03
   0.100530E+03   0.466860E-03   0.914308E+01   0.106553E+02   0.184969E+03
   0.100530E+03   0.127825E-03   0.914308E+01   0.106553E+02   0.180972E+03
   0.997746E+02   0.127825E-03   0.914308E+01   0.106553E+02   0.182056E+03
   0.992286E+02   0.135584E-03   0.868386E+01   0.106553E+02   0.180906E+03
   0.992286E+02   0.448418E-03   0.118554E+02   0.106553E+02   0.183057E+03
   0.100440E+03   0.448418E-03   0.923399E+01   0.118192E+02   0.183824E+03
   0.100440E+03   0.448418E-03   0.923399E+01   0.118192E+02   0.183824E+03
   0.100440E+03   0.448418E-03   0.923399E+01   0.864287E+01   0.184470E+03
   0.100440E+03   0.448418E-03   0.116254E+02   0.103715E+02   0.184238E+03
   0.100440E+03   0.831628E-03   0.118748E+02   0.103715E+02   0.180729E+03
   0.100514E+03   0.831628E-03   0.949252E+01   0.103715E+02   0.182270E+03
   0.100030E+03   0.766239E-04   0.949252E+01   0.103715E+02   0.181743E+03
   0.100030E+03   0.766239E-04   0.949252E+01   0.116708E+02   0.180498E+03
   0.100030E+03   0.195788E-03   0.949252E+01   0.867182E+01   0.182582E+03
   0.100030E+03   0.808383E-03   0.949252E+01   0.867182E+01   0.181854E+03
   0.996791E+02   0.808383E-03   0.949252E+01   0.108777E+02   0.182099E+03
   0.988466E+02   0.808383E-03   0.949252E+01   0.108777E+02   0.180923E+03
   0.102401E+03   0.808383E-03   0.105290E+02   0.108777E+02   0.178918E+03
   0.995660E+02   0.678606E-03   0.105290E+02   0.952864E+01   0.183890E+03
   0.100042E+03   0.678606E-03   0.105290E+02   0.952864E+01   0.184204E+03
   0.100788E+03   0.504163E-03   0.105612E+02   0.952864E+01   0.184894E+03
   0.100788E+03   0.504163E-03   0.105612E+02   0.887108E+01   0.184364E+03
   0.100788E+03   0.398895E-03   0.105612E+02   0.887108E+01   0.184054E+03
   0.100788E+03   0.398895E-03   0.105612E+02   0.795383E+01   0.182260E+03
   0.100788E+03   0.398895E-03   0.105612E+02   0.795383E+01   0.182260E+03
   0.994584E+02   0.398895E-03   0.105612E+02   0.811959E+01   0.183115E+03
   0.994584E+02   0.398895E-03   0.105612E+02   0.851250E+01   0.183940E+03
   0.994584E+02   0.490278E-03   0.960341E+01   0.842404E+01   0.183986E+03
   0.994584E+02   0.490278E-03   0.103007E+02   0.910106E+01   0.184903E+03
   0.100105E+03   0.490278E-03   0.967734E+01   0.110705E+02   0.185152E+03
   0.100105E+03   0.490278E-03   0.967734E+01   0.102483E+02   0.185717E+03
   0.100105E+03   0.490278E-03   0.967734E+01   0.102483E+02   0.185717E+03
   0.100105E+03   0.490278E-03   0.967734E+01   0.102483E+02   0.185717E+03
   0.100105E+03   0.490278E-03   0.967734E+01   0.102483E+02   0.185717E+03
   0.994870E+02   0.490278E-03   0.967734E+01   0.952048E+01   0.185278E+03
   0.994870E+02   0.490278E-03   0.967734E+01   0.952048E+01   0.185278E+03
   0.994870E+02   0.490278E-03   0.967734E+01   0.104487E+02   0.185209E+03
   0.994870E+02   0.490278E-03   0.890453E+01   0.946362E+01   0.184717E+03
   0.100140E+03   0.490278E-03   0.890453E+01   0.124821E+02   0.182551E+03
   0.100140E+03   0.490278E-03   0.890453E+01   0.125491E+02   0.182426E+03
   0.100140E+03   0.490278E-03   0.890453E+01   0.972365E+01   0.185219E+03
   0.100140E+03   0.368011E-03   0.890453E+01   0.972365E+01   0.184958E+03
   0.100140E+03   0.368011E-03   0.890453E+01   0.748290E+01   0.181055E+03
   0.998732E+02   0.368011E-03   0.890453E+01   0.819130E+01   0.183193E+03
   0.998732E+02   0.368011E-03   0.890453E+01   0.819130E+01   0.183193E+03
   0.998732E+02   0.293022E-03   0.945221E+01   0.819130E+01   0.183004E+03
   0.100032E+03   0.293022E-03   0.945221E+01   0.958056E+01   0.184734E+03
   0.100032E+03   0.553239E-03   0.945221E+01   0.958056E+01   0.185382E+03
   0.100032E+03   0.563427E-03   0.945221E+01   0.958056E+01   0.185320E+03
   0.100907E+03   0.563427E-03   0.945221E+01   0.958056E+01   0.184660E+03
   0.100907E+03   0.428755E-03   0.945221E+01   0.958056E+01   0.184616E+03
   0.100907E+03   0.482611E-03   0.945221E+01   0.958056E+01   0.184789E+03
   0.100907E+03   0.482611E-03   0.945221E+01   0.958056E+01   0.184789E+03
   0.100907E+03   0.482611E-03   0.111827E+02   0.958056E+01   0.184155E+03
   0.100415E+03   0.482611E-03   0.111827E+02   0.958056E+01   0.184879E+03
   0.100415E+03   0.397755E-03   0.111827E+02   0.958056E+01   0.184699E+03
   0.100415E+03   0.471456E-03   0.111827E+02   0.958056E+01   0.184885E+03
   0.100415E+03   0.471456E-03   0.111827E+02   0.958056E+01   0.184885E+03
   0.100415E+03   0.471456E-03   0.111827E+02   0.958056E+01   0.184885E+03
   0.100415E+03   0.471456E-03   0.103452E+02   0.958056E+01   0.185530E+03
   0.100192E+03   0.471456E-03   0.103452E+02   0.958056E+01   0.185662E+03
   0.100470E+03   0.471456E-03   0.103452E+02   0.110954E+02   0.184878E+03
   0.993500E+02   0.471456E-03   0.103452E+02   0.110954E+02   0.184439E+03
   0.993500E+02   0.471456E-03   0.103452E+02   0.110954E+02   0.184439E+03
   0.993500E+02   0.471456E-03   0.788341E+01   0.110954E+02   0.181940E+03
   0.993500E+02   0.471456E-03   0.788341E+01   0.104918E+02   0.182421E+03
   0.101398E+03   0.471456E-03   0.788341E+01   0.899847E+01   0.180555E+03
   0.101398E+03   0.429355E-03   0.119541E+02   0.899847E+01   0.181084E+03
   0.100381E+03   0.429355E-03   0.100209E+02   0.899847E+01   0.185189E+03
   0.100381E+03   0.429355E-03   0.100209E+02   0.899847E+01   0.185189E+03
   0.100381E+03   0.429355E-03   0.834795E+01   0.101057E+02   0.184177E+03
   0.100708E+03   0.429355E-03   0.834795E+01   0.101057E+02   0.183722E+03
   0.100708E+03   0.413786E-03   0.108695E+02   0.108629E+02   0.184256E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.108629E+02   0.183738E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.108629E+02   0.183738E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.108629E+02   0.183738E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.108629E+02   0.183738E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.895501E+01   0.183664E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.112215E+02   0.183384E+03
   0.100708E+03   0.413786E-03   0.113676E+02   0.112215E+02   0.183384E+03
   0.100874E+03   0.300008E-03   0.104437E+02   0.112215E+02   0.182600E+03
   0.100874E+03   0.300008E-03   0.101996E+02   0.112215E+02   0.182698E+03
   0.991719E+02   0.300008E-03   0.785540E+01   0.881200E+01   0.180641E+03
   0.991719E+02   0.300008E-03   0.102729E+02   0.881200E+01   0.183250E+03
   0.990105E+02   0.300008E-03   0.102729E+02   0.114306E+02   0.182432E+03
   0.100890E+03   0.546159E-03   0.102729E+02   0.114306E+02   0.183818E+03
   0.100890E+03   0.472948E-03   0.102729E+02   0.114306E+02   0.183877E+03
   0.100890E+03   0.472948E-03   0.103455E+02   0.110330E+02   0.184294E+03
   0.100890E+03   0.472948E-03   0.103455E+02   0.110330E+02   0.184294E+03
   0.100890E+03   0.654320E-03   0.105596E+02   0.110330E+02   0.183465E+03
   0.100890E+03   0.654320E-03   0.105596E+02   0.106105E+02   0.183811E+03
   0.100890E+03   0.458872E-03   0.973418E+01   0.108369E+02   0.184522E+03
   0.100511E+03   0.458872E-03   0.973418E+01   0.790318E+01   0.183020E+03
   0.100511E+03   0.485891E-03   0.973418E+01   0.122298E+02   0.183330E+03
   0.998245E+02   0.395520E-03   0.866829E+01   0.113688E+02   0.183824E+03
   0.998245E+02   0.395520E-03   0.866829E+01   0.113688E+02   0.183824E+03
   0.995709E+02   0.455530E-03   0.108426E+02   0.113688E+02   0.184168E+03
   0.995709E+02   0.455530E-03   0.105082E+02   0.100298E+02   0.185351E+03
   0.988232E+02   0.572891E-03   0.105082E+02   0.101203E+02   0.183387E+03
   0.100569E+03   0.710859E-03   0.105082E+02   0.101203E+02   0.183795E+03
   0.997296E+02   0.452335E-03   0.103132E+02   0.101203E+02   0.185599E+03
   0.997296E+02   0.452335E-03   0.100225E+02   0.101203E+02   0.185674E+03
   0.997296E+02   0.452335E-03   0.100225E+02   0.104460E+02   0.185555E+03
   0.997296E+02   0.582683E-03   0.100225E+02   0.108850E+02   0.184736E+03
   0.997296E+02   0.536789E-03   0.100225E+02   0.972698E+01   0.185456E+03
   0.997296E+02   0.536789E-03   0.100225E+02   0.112281E+02   0.184680E+03
   0.997296E+02   0.536789E-03   0.925895E+01   0.112281E+02   0.184463E+03
   0.997296E+02   0.536789E-03   0.925895E+01   0.112281E+02   0.184463E+03
   0.998093E+02   0.608511E-03   0.107806E+02   0.883073E+01   0.184032E+03
   0.100271E+03   0.620307E-03   0.100430E+02   0.883073E+01   0.184382E+03
   0.100271E+03   0.620307E-03   0.100430E+02   0.883073E+01   0.184382E+03
   0.100271E+03   0.620307E-03   0.100430E+02   0.883073E+01   0.184382E+03
   0.100271E+03   0.620307E-03   0.100430E+02   0.101127E+02   0.185013E+03
   0.100271E+03   0.620307E-03   0.937156E+01   0.101127E+02   0.184872E+03
   0.100271E+03   0.620307E-03   0.937156E+01   0.101127E+02   0.184872E+03
   0.100271E+03   0.282035E-03   0.108967E+02   0.101127E+02   0.184091E+03
   0.100271E+03   0.282035E-03   0.108967E+02   0.109906E+02   0.183568E+03
   0.100271E+03   0.282035E-03   0.108967E+02   0.109906E+02   0.183568E+03
   0.100271E+03   0.313600E-03   0.108967E+02   0.109906E+02   0.183951E+03
   0.100271E+03   0.579660E-03   0.124105E+02   0.109906E+02   0.182262E+03
   0.100271E+03   0.365560E-03   0.106792E+02   0.109906E+02   0.184601E+03
   0.998070E+02   0.365560E-03   0.106792E+02   0.109906E+02   0.184677E+03
   0.998070E+02   0.365118E-03   0.919798E+01   0.104534E+02   0.185088E+03
   0.100448E+03   0.365118E-03   0.919798E+01   0.933935E+01   0.184786E+03
   0.100448E+03   0.365118E-03   0.907968E+01   0.976228E+01   0.184842E+03
   0.100448E+03   0.365118E-03   0.907968E+01   0.102972E+02   0.184775E+03
   0.100448E+03   0.465970E-03   0.907968E+01   0.102972E+02   0.185191E+03
   0.100448E+03   0.465970E-03   0.944348E+01   0.102972E+02   0.185454E+03
   0.100448E+03   0.465970E-03   0.111505E+02   0.102932E+02   0.184860E+03
   0.100448E+03   0.465970E-03   0.113129E+02   0.102932E+02   0.184678E+03
   0.100698E+03   0.465970E-03   0.113129E+02   0.102932E+02   0.184351E+03
   0.100698E+03   0.465970E-03   0.113129E+02   0.968457E+01   0.184402E+03
   0.100698E+03   0.465970E-03   0.109282E+02   0.968457E+01   0.184804E+03
   0.100698E+03   0.465970E-03   0.109282E+02   0.104367E+02   0.184689E+03
   0.100698E+03   0.465970E-03   0.109282E+02   0.104589E+02   0.184678E+03
   0.100698E+03   0.465970E-03   0.109888E+02   0.104589E+02   0.184621E+03
   0.100698E+03   0.465970E-03   0.109888E+02   0.977379E+01   0.184764E+03
   0.991502E+02   0.465970E-03   0.109888E+02   0.977379E+01   0.184217E+03
   0.991502E+02   0.356773E-03   0.109888E+02   0.938345E+01   0.183740E+03
   0.991502E+02   0.508425E-03   0.102083E+02   0.938345E+01   0.184508E+03
   0.991502E+02   0.508425E-03   0.102083E+02   0.938345E+01   0.184508E+03
   0.991502E+02   0.508425E-03   0.102083E+02   0.122780E+02   0.182336E+03
   0.991502E+02   0.508425E-03   0.930255E+01   0.105996E+02   0.184272E+03
   0.997436E+02   0.253610E-03   0.930255E+01   0.105996E+02   0.183958E+03
   0.997436E+02   0.257485E-03   0.102487E+02   0.105996E+02   0.184142E+03
   0.997436E+02   0.257485E-03   0.102487E+02   0.105996E+02   0.184142E+03
   0.997436E+02   0.257485E-03   0.102239E+02   0.105996E+02   0.184150E+03
   0.997436E+02   0.257485E-03   0.102239E+02   0.105996E+02   0.184150E+03
   0.997436E+02   0.257485E-03   0.108207E+02   0.105996E+02   0.183807E+03
   0.997436E+02   0.257485E-03   0.108207E+02   0.105996E+02   0.183807E+03
   0.997436E+02   0.257485E-03   0.108207E+02   0.105996E+02   0.183807E+03
   0.997436E+02   0.457670E-03   0.106471E+02   0.820996E+01   0.183696E+03
   0.997436E+02   0.395788E-03   0.107215E+02   0.866452E+01   0.184405E+03
   0.100439E+03   0.328687E-03   0.107215E+02   0.866452E+01   0.183692E+03
   0.100439E+03   0.328687E-03   0.107215E+02   0.104501E+02   0.184435E+03
   0.100439E+03   0.328687E-03   0.107215E+02   0.104501E+02   0.184435E+03
   0.991896E+02   0.328687E-03   0.107215E+02   0.870130E+01   0.183166E+03
   0.999225E+02   0.328687E-03   0.107215E+02   0.933047E+01   0.184778E+03
   0.999225E+02   0.328687E-03   0.107215E+02   0.933047E+01   0.184778E+03
   0.999225E+02   0.330367E-03   0.107215E+02   0.100385E+02   0.184959E+03
   0.999225E+02   0.330367E-03   0.107215E+02   0.100385E+02   0.184959E+03
   0.999225E+02   0.749965E-03   0.107215E+02   0.100385E+02   0.183242E+03
   0.100694E+03   0.749965E-03   0.107215E+02   0.100385E+02   0.183124E+03
   0.100694E+03   0.749965E-03   0.107215E+02   0.100385E+02   0.183124E+03
   0.100694E+03   0.749965E-03   0.107215E+02   0.992623E+01   0.183133E+03
   0.100921E+03   0.724069E-03   0.107215E+02   0.992623E+01   0.183214E+03
   0.100921E+03   0.724069E-03   0.107215E+02   0.104280E+02   0.183079E+03
   0.100921E+03   0.724069E-03   0.107215E+02   0.104280E+02   0.183079E+03
   0.986035E+02   0.724069E-03   0.107215E+02   0.104280E+02   0.181357E+03
   0.993412E+02   0.724069E-03   0.981955E+01   0.104280E+02   0.183208E+03
   0.101183E+03   0.724069E-03   0.981955E+01   0.104280E+02   0.183034E+03
   0.101183E+03   0.432493E-03   0.109042E+02   0.860435E+01   0.182623E+03
   0.101183E+03   0.350479E-03   0.109042E+02   0.860435E+01   0.181771E+03
   0.996785E+02   0.590418E-03   0.109042E+02   0.860435E+01   0.183639E+03
   0.996785E+02   0.590418E-03   0.113141E+02   0.911671E+01   0.183859E+03
   0.996785E+02   0.330302E-03   0.891176E+01   0.911671E+01   0.184270E+03
   0.100002E+03   0.330302E-03   0.891176E+01   0.893898E+01   0.184210E+03
   0.100002E+03   0.233593E-03   0.974126E+01   0.893898E+01   0.183594E+03
   0.100002E+03   0.184852E-03   0.974126E+01   0.893898E+01   0.182867E+03
   0.100002E+03   0.220915E-03   0.974126E+01   0.893898E+01   0.183410E+03
   0.100002E+03   0.220915E-03   0.974126E+01   0.893898E+01   0.183410E+03
   0.100002E+03   0.418273E-03   0.974126E+01   0.105554E+02   0.185573E+03
   0.100002E+03   0.418273E-03   0.100252E+02   0.105554E+02   0.185578E+03
   0.100002E+03   0.418273E-03   0.119591E+02   0.105554E+02   0.183801E+03
   0.100000E+03   0.418273E-03   0.119591E+02   0.109532E+02   0.183496E+03
   0.100203E+03   0.418273E-03   0.849406E+01   0.109532E+02   0.184065E+03
   0.100203E+03   0.418273E-03   0.849406E+01   0.117904E+02   0.183049E+03
   0.100203E+03   0.418273E-03   0.849406E+01   0.117904E+02   0.183049E+03
   0.100203E+03   0.418273E-03   0.849406E+01   0.886003E+01   0.183959E+03
   0.100203E+03   0.534892E-03   0.849406E+01   0.886003E+01   0.183846E+03
   0.100203E+03   0.534892E-03   0.849406E+01   0.886003E+01   0.183846E+03
   0.987297E+02   0.440704E-03   0.849406E+01   0.949940E+01   0.182236E+03
   0.987297E+02   0.482174E-03   0.941552E+01   0.111665E+02   0.182698E+03
   0.987297E+02   0.482174E-03   0.920331E+01   0.111665E+02   0.182557E+03
   0.987297E+02   0.482174E-03   0.107692E+02   0.111665E+02   0.182470E+03
   0.987297E+02   0.482174E-03   0.107692E+02   0.111665E+02   0.182470E+03
   0.987297E+02   0.482174E-03   0.107692E+02   0.111665E+02   0.182470E+03
   0.987297E+02   0.482174E-03   0.105506E+02   0.993338E+01   0.183345E+03
   0.987297E+02   0.482174E-03   0.105506E+02   0.101520E+02   0.183314E+03
   0.987297E+02   0.482174E-03   0.105506E+02   0.101520E+02   0.183314E+03
   0.987297E+02   0.212907E-03   0.114034E+02   0.101520E+02   0.180327E+03
   0.987297E+02   0.732603E-03   0.944513E+01   0.101520E+02   0.181918E+03
   0.987297E+02   0.732603E-03   0.102859E+02   0.101520E+02   0.181955E+03
   0.987297E+02   0.732603E-03   0.102859E+02   0.936838E+01   0.181834E+03
   0.996608E+02   0.267784E-03   0.102859E+02   0.936838E+01   0.184278E+03
   0.996608E+02   0.185093E-03   0.102859E+02   0.936838E+01   0.183160E+03
   0.996608E+02   0.185093E-03   0.102859E+02   0.935504E+01   0.183152E+03
   0.100026E+03   0.185093E-03   0.102859E+02   0.116301E+02   0.182016E+03
   0.100026E+03   0.443309E-03   0.920148E+01   0.960403E+01   0.185520E+03
   0.100026E+03   0.443309E-03   0.920148E+01   0.960403E+01   0.185520E+03
   0.100026E+03   0.443309E-03   0.966112E+01   0.960403E+01   0.185759E+03
   0.100026E+03   0.443309E-03   0.966112E+01   0.960403E+01   0.185759E+03
   0.100026E+03   0.443309E-03   0.112257E+02   0.111250E+02   0.184366E+03
   0.100026E+03   0.443309E-03   0.112257E+02   0.111250E+02   0.184366E+03
   0.999984E+02   0.443309E-03   0.112257E+02   0.110145E+02   0.184475E+03
   0.999984E+02   0.443309E-03   0.112257E+02   0.110145E+02   0.184475E+03
   0.999984E+02   0.443309E-03   0.112257E+02   0.110145E+02   0.184475E+03
   0.999984E+02   0.443309E-03   0.112257E+02   0.110145E+02   0.184475E+03
   0.999984E+02   0.341177E-03   0.105482E+02   0.110145E+02   0.184609E+03
   0.999984E+02   0.341177E-03   0.105482E+02   0.110145E+02   0.184609E+03
   0.995639E+02   0.341177E-03   0.105482E+02   0.115996E+02   0.183663E+03
   0.998939E+02   0.341177E-03   0.105482E+02   0.994282E+01   0.185169E+03
   0.998939E+02   0.456962E-03   0.902888E+01   0.879006E+01   0.184674E+03
   0.998939E+02   0.456962E-03   0.902888E+01   0.879006E+01   0.184674E+03
   0.998939E+02   0.456962E-03   0.902888E+01   0.879006E+01   0.184674E+03
   0.998939E+02   0.567674E-03   0.902888E+01   0.933262E+01   0.184806E+03
   0.100108E+03   0.567674E-03   0.902888E+01   0.933262E+01   0.184863E+03
   0.100108E+03   0.617279E-03   0.902888E+01   0.933262E+01   0.184486E+03
   0.100640E+03   0.618521E-03   0.948579E+01   0.933262E+01   0.184574E+03
   0.999292E+02   0.325172E-03   0.948579E+01   0.933262E+01   0.184975E+03
   0.999292E+02   0.325172E-03   0.948579E+01   0.110950E+02   0.184501E+03
   0.999292E+02   0.493098E-03   0.948579E+01   0.110950E+02   0.185030E+03
   0.999292E+02   0.568811E-03   0.948579E+01   0.110950E+02   0.184675E+03
   0.999292E+02   0.666734E-03   0.948579E+01   0.110950E+02   0.183817E+03
   0.999292E+02   0.666734E-03   0.948579E+01   0.100923E+02   0.184447E+03
   0.100263E+03   0.666734E-03   0.794289E+01   0.100923E+02   0.182159E+03
   0.100263E+03   0.666734E-03   0.794289E+01   0.100923E+02   0.182159E+03
   0.100263E+03   0.666734E-03   0.875112E+01   0.100923E+02   0.183824E+03
   0.100263E+03   0.666734E-03   0.875112E+01   0.109583E+02   0.183327E+03
   0.100263E+03   0.580600E-03   0.943270E+01   0.935836E+01   0.185082E+03
   0.987443E+02   0.580600E-03   0.943270E+01   0.989262E+01   0.183198E+03
   0.101824E+03   0.748890E-03   0.115644E+02   0.989262E+01   0.180425E+03
   0.995474E+02   0.748890E-03   0.906857E+01   0.989262E+01   0.182918E+03
   0.100568E+03   0.607914E-03   0.906857E+01   0.989262E+01   0.184599E+03
   0.100568E+03   0.607914E-03   0.906857E+01   0.989262E+01   0.184599E+03
   0.100568E+03   0.607914E-03   0.944493E+01   0.989262E+01   0.184873E+03
   0.100568E+03   0.607914E-03   0.944493E+01   0.104721E+02   0.184716E+03
   0.100568E+03   0.607914E-03   0.944493E+01   0.104721E+02   0.184716E+03
   0.100568E+03   0.607914E-03   0.944493E+01   0.104721E+02   0.184716E+03
   0.100568E+03   0.607914E-03   0.112742E+02   0.865513E+01   0.183237E+03
   0.100568E+03   0.461776E-03   0.112742E+02   0.888572E+01   0.184072E+03
   0.100568E+03   0.461776E-03   0.112742E+02   0.101874E+02   0.184616E+03
   0.100568E+03   0.461776E-03   0.112742E+02   0.966506E+01   0.184628E+03
   0.100568E+03   0.398862E-03   0.108503E+02   0.103282E+02   0.184773E+03
   0.100568E+03   0.398862E-03   0.108503E+02   0.103282E+02   0.184773E+03
   0.100568E+03   0.584332E-04   0.113447E+02   0.103282E+02   0.179540E+03
   0.100568E+03   0.367144E-04   0.113447E+02   0.103282E+02   0.179384E+03
   0.100568E+03   0.469537E-04   0.113447E+02   0.103282E+02   0.179450E+03
   0.100122E+03   0.469537E-04   0.113447E+02   0.103282E+02   0.180571E+03
   0.100122E+03   0.469537E-04   0.118816E+02   0.961139E+01   0.179880E+03
   0.100122E+03   0.469537E-04   0.121397E+02   0.961139E+01   0.179465E+03
   0.100122E+03   0.469537E-04   0.925053E+01   0.961139E+01   0.181313E+03
   0.100122E+03   0.469537E-04   0.925053E+01   0.961139E+01   0.181313E+03
   0.100122E+03   0.212805E-03   0.947428E+01   0.961139E+01   0.183594E+03
   0.100122E+03   0.212805E-03   0.947428E+01   0.961139E+01   0.183594E+03
   0.100122E+03   0.548655E-03   0.947428E+01   0.961139E+01   0.185436E+03
   0.100122E+03   0.548655E-03   0.947428E+01   0.986377E+01   0.185479E+03
   0.100122E+03   0.548655E-03   0.947428E+01   0.115296E+02   0.184319E+03
   0.100122E+03   0.548655E-03   0.947428E+01   0.105703E+02   0.185265E+03
   0.998460E+02   0.442462E-03   0.935480E+01   0.106942E+02   0.185327E+03
   0.998460E+02   0.442462E-03   0.935480E+01   0.106942E+02   0.185327E+03
   0.998460E+02   0.442462E-03   0.935480E+01   0.106942E+02   0.185327E+03
   0.100242E+03   0.442462E-03   0.111917E+02   0.937743E+01   0.184884E+03
   0.100242E+03   0.535371E-03   0.991004E+01   0.102831E+02   0.185551E+03
   0.997489E+02   0.535371E-03   0.947427E+01   0.986941E+01   0.185406E+03
   0.997489E+02   0.535371E-03   0.976212E+01   0.986941E+01   0.185492E+03
   0.997489E+02   0.535371E-03   0.986150E+01   0.986941E+01   0.185502E+03
   0.997489E+02   0.189278E-03   0.986150E+01   0.112730E+02   0.182653E+03
   0.996749E+02   0.386149E-03   0.104820E+02   0.112730E+02   0.184505E+03
   0.996749E+02   0.389143E-03   0.104820E+02   0.107819E+02   0.184997E+03
   0.996749E+02   0.338186E-03   0.940132E+01   0.107819E+02   0.184720E+03
   0.996749E+02   0.338186E-03   0.940132E+01   0.107077E+02   0.184777E+03
   0.996518E+02   0.574043E-03   0.940132E+01   0.107077E+02   0.184739E+03
   0.996518E+02   0.414616E-03   0.940132E+01   0.827341E+01   0.183842E+03
   0.997954E+02   0.604962E-03   0.940132E+01   0.109974E+02   0.184386E+03
   0.995105E+02   0.604962E-03   0.956725E+01   0.927248E+01   0.184511E+03
   0.100760E+03   0.604962E-03   0.113861E+02   0.927248E+01   0.183617E+03
   0.100760E+03   0.604962E-03   0.944940E+01   0.100873E+02   0.184683E+03
   0.100760E+03   0.604962E-03   0.944940E+01   0.103523E+02   0.184600E+03
   0.100760E+03   0.604962E-03   0.944940E+01   0.103523E+02   0.184600E+03
   0.100760E+03   0.619132E-03   0.106189E+02   0.106807E+02   0.184174E+03
   0.100818E+03   0.433936E-03   0.106189E+02   0.106807E+02   0.184469E+03
   0.100818E+03   0.433936E-03   0.947418E+01   0.815510E+01   0.183025E+03
   0.100117E+03   0.433936E-03   0.947418E+01   0.815510E+01   0.183837E+03
   0.100117E+03   0.433936E-03   0.107087E+02   0.815510E+01   0.183626E+03
   0.100117E+03   0.424881E-03   0.107087E+02   0.815510E+01   0.183608E+03
   0.100117E+03   0.424881E-03   0.107087E+02   0.815510E+01   0.183608E+03
   0.100117E+03   0.610418E-03   0.982166E+01   0.815510E+01   0.183260E+03
   0.100740E+03   0.610418E-03   0.982166E+01   0.815510E+01   0.182911E+03
   0.100740E+03   0.743351E-03   0.982166E+01   0.815510E+01   0.181607E+03
   0.101044E+03   0.430236E-03   0.982166E+01   0.815510E+01   0.182575E+03
   0.101400E+03   0.430236E-03   0.982166E+01   0.913199E+01   0.182995E+03
   0.996050E+02   0.430236E-03   0.982166E+01   0.913199E+01   0.185243E+03
   0.996050E+02   0.430236E-03   0.982166E+01   0.913199E+01   0.185243E+03
   0.996050E+02   0.430236E-03   0.982166E+01   0.925268E+01   0.185340E+03
   0.996050E+02   0.430236E-03   0.982166E+01   0.925268E+01   0.185340E+03
   0.996050E+02   0.430236E-03   0.982166E+01   0.925268E+01   0.185340E+03
   0.996050E+02   0.526398E-03   0.982166E+01   0.925268E+01   0.185178E+03
   0.996050E+02   0.526398E-03   0.982166E+01   0.101345E+02   0.185380E+03
   0.996050E+02   0.526398E-03   0.982166E+01   0.101345E+02   0.185380E+03
   0.998064E+02   0.526398E-03   0.982166E+01   0.101345E+02   0.185559E+03
   0.998064E+02   0.502458E-03   0.982166E+01   0.105074E+02   0.185502E+03
   0.998064E+02   0.502458E-03   0.982166E+01   0.105074E+02   0.185502E+03
   0.998064E+02   0.502458E-03   0.982166E+01   0.105074E+02   0.185502E+03
   0.998064E+02   0.502458E-03   0.982166E+01   0.105074E+02   0.185502E+03
   0.991684E+02   0.502458E-03   0.982166E+01   0.965592E+01   0.184726E+03
   0.991684E+02   0.502458E-03   0.989664E+01   0.857370E+01   0.183725E+03
   0.991684E+02   0.502458E-03   0.989664E+01   0.857370E+01   0.183725E+03
   0.991684E+02   0.502458E-03   0.989664E+01   0.857370E+01   0.183725E+03
   0.100964E+03   0.502458E-03   0.989664E+01   0.100948E+02   0.184840E+03
   0.100964E+03   0.502458E-03   0.956138E+01   0.976478E+01   0.184789E+03
   0.100964E+03   0.502458E-03   0.956138E+01   0.976478E+01   0.184789E+03
   0.100964E+03   0.502458E-03   0.956138E+01   0.959646E+01   0.184749E+03
   0.100964E+03   0.502458E-03   0.956138E+01   0.106943E+02   0.184501E+03
   0.100964E+03   0.502458E-03   0.956138E+01   0.106943E+02   0.184501E+03
   0.992302E+02   0.535853E-03   0.956138E+01   0.106943E+02   0.184411E+03
   0.995477E+02   0.486865E-03   0.956138E+01   0.106943E+02   0.185113E+03
   0.997173E+02   0.486865E-03   0.956138E+01   0.106943E+02   0.185298E+03
   0.997173E+02   0.486865E-03   0.104618E+02   0.106943E+02   0.185207E+03
   0.997173E+02   0.486865E-03   0.104618E+02   0.106943E+02   0.185207E+03
   0.997173E+02   0.486865E-03   0.104618E+02   0.106943E+02   0.185207E+03
   0.997173E+02   0.402482E-03   0.101757E+02   0.106943E+02   0.185284E+03
   0.997173E+02   0.402482E-03   0.101498E+02   0.106943E+02   0.185290E+03
   0.999182E+02   0.556157E-03   0.101498E+02   0.106943E+02   0.185164E+03
   0.100232E+03   0.556157E-03   0.101498E+02   0.106943E+02   0.185191E+03
   0.100232E+03   0.556157E-03   0.101498E+02   0.106943E+02   0.185191E+03
