a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100157E+03   0.338795E-03   0.101555E+02   0.988278E+01   0.185267E+03  -0.186037E+01   0.000000E+00   0.187127E+03  -0.374255E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.104711E+02   0.185111E+03  -0.201720E+01   0.000000E+00   0.187128E+03  -0.374256E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03  -0.233855E+01   0.000000E+00   0.187128E+03  -0.374255E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03  -0.233855E+01   0.000000E+00   0.187128E+03  -0.374255E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03  -0.233855E+01   0.000000E+00   0.187128E+03  -0.374255E+03
   0.100157E+03   0.338795E-03   0.917033E+01   0.987100E+01   0.185006E+03  -0.212179E+01   0.000000E+00   0.187128E+03  -0.374256E+03
   0.100157E+03   0.338795E-03   0.917033E+01   0.987100E+01   0.185006E+03  -0.212179E+01   0.000000E+00   0.187128E+03  -0.374256E+03
   0.100157E+03   0.338795E-03   0.861658E+01   0.987100E+01   0.184335E+03  -0.279294E+01   0.000000E+00   0.187128E+03  -0.374256E+03
   0.994926E+02   0.603677E-03   0.101167E+02   0.987100E+01   0.184745E+03  -0.185166E+01   0.000000E+00   0.186597E+03  -0.373193E+03
   0.994926E+02   0.487491E-03   0.101167E+02   0.987100E+01   0.185363E+03  -0.185166E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.487491E-03   0.101167E+02   0.987100E+01   0.185363E+03  -0.185166E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.987100E+01   0.185301E+03  -0.191368E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.101265E+02   0.185276E+03  -0.193871E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.111139E+02   0.184633E+03  -0.258154E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.111139E+02   0.184633E+03  -0.258154E+01   0.000000E+00   0.187215E+03  -0.374429E+03
   0.994926E+02   0.340338E-03   0.949976E+01   0.111139E+02   0.184259E+03  -0.258154E+01   0.000000E+00   0.186841E+03  -0.373681E+03
   0.994926E+02   0.340338E-03   0.950428E+01   0.111429E+02   0.184231E+03  -0.261005E+01   0.000000E+00   0.186841E+03  -0.373682E+03
   0.994926E+02   0.755938E-03   0.950428E+01   0.102507E+02   0.183004E+03  -0.197170E+01   0.000000E+00   0.184976E+03  -0.369951E+03
   0.994926E+02   0.306986E-03   0.973904E+01   0.866530E+01   0.183824E+03  -0.272929E+01   0.000000E+00   0.186553E+03  -0.373107E+03
   0.994926E+02   0.306986E-03   0.116501E+02   0.827916E+01   0.181802E+03  -0.475118E+01   0.000000E+00   0.186553E+03  -0.373106E+03
   0.994926E+02   0.306986E-03   0.116501E+02   0.954433E+01   0.183334E+03  -0.321904E+01   0.000000E+00   0.186553E+03  -0.373106E+03
   0.994926E+02   0.446781E-03   0.120938E+02   0.954433E+01   0.183358E+03  -0.389715E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.112984E+02   0.954433E+01   0.184488E+03  -0.276720E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.112984E+02   0.981815E+01   0.184551E+03  -0.270357E+01   0.000000E+00   0.187255E+03  -0.374509E+03
   0.994926E+02   0.446781E-03   0.128317E+02   0.981815E+01   0.182061E+03  -0.519406E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.128317E+02   0.103508E+02   0.181965E+03  -0.528949E+01   0.000000E+00   0.187254E+03  -0.374509E+03
   0.994926E+02   0.446781E-03   0.109353E+02   0.103508E+02   0.184834E+03  -0.242092E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.106898E+02   0.103508E+02   0.185034E+03  -0.222098E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.945548E+01   0.112030E+02   0.184557E+03  -0.269744E+01   0.000000E+00   0.187254E+03  -0.374509E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.112030E+02   0.184508E+03  -0.274706E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.107037E+02   0.184967E+03  -0.228748E+01   0.000000E+00   0.187254E+03  -0.374509E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.990038E+01   0.185272E+03  -0.198325E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.994926E+02   0.446781E-03   0.100903E+02   0.990038E+01   0.185409E+03  -0.184591E+01   0.000000E+00   0.187255E+03  -0.374510E+03
   0.100625E+03   0.274311E-03   0.103388E+02   0.990038E+01   0.183704E+03  -0.192170E+01   0.000000E+00   0.185626E+03  -0.371251E+03
   0.100625E+03   0.274311E-03   0.112077E+02   0.103889E+02   0.182913E+03  -0.271281E+01   0.000000E+00   0.185626E+03  -0.371252E+03
   0.100625E+03   0.814347E-03   0.112077E+02   0.103889E+02   0.181767E+03  -0.271281E+01   0.000000E+00   0.184480E+03  -0.368960E+03
   0.100625E+03   0.814347E-03   0.112077E+02   0.103889E+02   0.181767E+03  -0.271281E+01   0.000000E+00   0.184480E+03  -0.368960E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.103889E+02   0.184471E+03  -0.199531E+01   0.000000E+00   0.186466E+03  -0.372933E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.871774E+01   0.183778E+03  -0.268869E+01   0.000000E+00   0.186467E+03  -0.372933E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.104367E+02   0.184448E+03  -0.201847E+01   0.000000E+00   0.186466E+03  -0.372933E+03
   0.100625E+03   0.396660E-03   0.109152E+02   0.104367E+02   0.184553E+03  -0.244298E+01   0.000000E+00   0.186996E+03  -0.373992E+03
   0.100625E+03   0.552271E-03   0.949169E+01   0.118619E+02   0.183541E+03  -0.355025E+01   0.000000E+00   0.187091E+03  -0.374183E+03
   0.100625E+03   0.504105E-03   0.949169E+01   0.118619E+02   0.183690E+03  -0.355025E+01   0.000000E+00   0.187240E+03  -0.374481E+03
   0.100059E+03   0.504105E-03   0.103406E+02   0.831341E+01   0.184145E+03  -0.344873E+01   0.000000E+00   0.187594E+03  -0.375187E+03
   0.100059E+03   0.504105E-03   0.866335E+01   0.831341E+01   0.183349E+03  -0.424504E+01   0.000000E+00   0.187594E+03  -0.375188E+03
   0.100059E+03   0.504105E-03   0.866335E+01   0.828656E+01   0.183292E+03  -0.430208E+01   0.000000E+00   0.187594E+03  -0.375188E+03
   0.100059E+03   0.504105E-03   0.874639E+01   0.105167E+02   0.184816E+03  -0.277827E+01   0.000000E+00   0.187594E+03  -0.375189E+03
   0.100059E+03   0.504105E-03   0.937302E+01   0.106847E+02   0.185326E+03  -0.226829E+01   0.000000E+00   0.187594E+03  -0.375189E+03
   0.100059E+03   0.504105E-03   0.937302E+01   0.944723E+01   0.185507E+03  -0.208756E+01   0.000000E+00   0.187595E+03  -0.375189E+03
   0.100059E+03   0.504105E-03   0.103932E+02   0.944723E+01   0.185539E+03  -0.205562E+01   0.000000E+00   0.187595E+03  -0.375189E+03
   0.100059E+03   0.504105E-03   0.991521E+01   0.918306E+01   0.185483E+03  -0.211092E+01   0.000000E+00   0.187594E+03  -0.375188E+03
   0.100059E+03   0.284375E-03   0.991521E+01   0.117126E+02   0.183368E+03  -0.324053E+01   0.000000E+00   0.186609E+03  -0.373217E+03
   0.100059E+03   0.284375E-03   0.997630E+01   0.824884E+01   0.183112E+03  -0.349632E+01   0.000000E+00   0.186608E+03  -0.373217E+03
   0.100059E+03   0.334916E-03   0.997630E+01   0.895151E+01   0.184802E+03  -0.233844E+01   0.000000E+00   0.187140E+03  -0.374281E+03
   0.100059E+03   0.616241E-03   0.997630E+01   0.856410E+01   0.184033E+03  -0.288212E+01   0.000000E+00   0.186915E+03  -0.373830E+03
   0.100092E+03   0.616241E-03   0.119426E+02   0.798686E+01   0.181027E+03  -0.589287E+01   0.000000E+00   0.186920E+03  -0.373840E+03
   0.100092E+03   0.334373E-03   0.119484E+02   0.887182E+01   0.182927E+03  -0.419707E+01   0.000000E+00   0.187124E+03  -0.374248E+03
   0.100092E+03   0.334373E-03   0.114074E+02   0.887182E+01   0.183691E+03  -0.343326E+01   0.000000E+00   0.187124E+03  -0.374249E+03
   0.100092E+03   0.334373E-03   0.114074E+02   0.856707E+01   0.183247E+03  -0.387781E+01   0.000000E+00   0.187125E+03  -0.374250E+03
   0.100092E+03   0.505807E-03   0.989326E+01   0.856707E+01   0.184715E+03  -0.287422E+01   0.000000E+00   0.187589E+03  -0.375178E+03
   0.100092E+03   0.523704E-03   0.908534E+01   0.856707E+01   0.184281E+03  -0.324333E+01   0.000000E+00   0.187524E+03  -0.375049E+03
   0.100092E+03   0.523704E-03   0.966853E+01   0.105651E+02   0.185458E+03  -0.206704E+01   0.000000E+00   0.187525E+03  -0.375050E+03
   0.100092E+03   0.523704E-03   0.113320E+02   0.106930E+02   0.184488E+03  -0.303623E+01   0.000000E+00   0.187524E+03  -0.375048E+03
   0.100092E+03   0.523704E-03   0.113320E+02   0.109161E+02   0.184308E+03  -0.321656E+01   0.000000E+00   0.187525E+03  -0.375049E+03
   0.101998E+03   0.686944E-03   0.949535E+01   0.954017E+01   0.181408E+03  -0.198389E+01   0.000000E+00   0.183392E+03  -0.366784E+03
   0.992456E+02   0.686944E-03   0.949535E+01   0.927846E+01   0.183325E+03  -0.212570E+01   0.000000E+00   0.185451E+03  -0.370901E+03
   0.992456E+02   0.686944E-03   0.949535E+01   0.927846E+01   0.183325E+03  -0.212570E+01   0.000000E+00   0.185451E+03  -0.370901E+03
   0.100947E+03   0.622890E-03   0.949535E+01   0.100384E+02   0.184324E+03  -0.192473E+01   0.000000E+00   0.186249E+03  -0.372497E+03
   0.100947E+03   0.622890E-03   0.945142E+01   0.102951E+02   0.184237E+03  -0.201199E+01   0.000000E+00   0.186249E+03  -0.372498E+03
   0.100947E+03   0.595863E-03   0.945142E+01   0.102951E+02   0.184410E+03  -0.201199E+01   0.000000E+00   0.186422E+03  -0.372844E+03
   0.100947E+03   0.595863E-03   0.945142E+01   0.102951E+02   0.184410E+03  -0.201199E+01   0.000000E+00   0.186422E+03  -0.372844E+03
   0.100947E+03   0.595863E-03   0.104359E+02   0.102951E+02   0.184380E+03  -0.204294E+01   0.000000E+00   0.186423E+03  -0.372846E+03
   0.101349E+03   0.595863E-03   0.101483E+02   0.102951E+02   0.183677E+03  -0.193481E+01   0.000000E+00   0.185612E+03  -0.371224E+03
   0.101319E+03   0.390672E-03   0.101483E+02   0.102951E+02   0.183112E+03  -0.193481E+01   0.000000E+00   0.185047E+03  -0.370094E+03
   0.101319E+03   0.465357E-03   0.111629E+02   0.942141E+01   0.182991E+03  -0.267102E+01   0.000000E+00   0.185662E+03  -0.371324E+03
   0.101319E+03   0.465357E-03   0.136931E+02   0.102903E+02   0.178501E+03  -0.716119E+01   0.000000E+00   0.185662E+03  -0.371324E+03
   0.991446E+02   0.465357E-03   0.125806E+02   0.102903E+02   0.181801E+03  -0.477215E+01   0.000000E+00   0.186573E+03  -0.373146E+03
   0.991446E+02   0.163679E-03   0.804960E+01   0.106308E+02   0.179772E+03  -0.422281E+01   0.000000E+00   0.183995E+03  -0.367990E+03
   0.991446E+02   0.610111E-03   0.107765E+02   0.106308E+02   0.183515E+03  -0.244054E+01   0.000000E+00   0.185956E+03  -0.371911E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.105972E+02   0.181552E+03  -0.263809E+01   0.000000E+00   0.184190E+03  -0.368380E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.104935E+02   0.181614E+03  -0.257605E+01   0.000000E+00   0.184190E+03  -0.368380E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.100851E+02   0.181766E+03  -0.242392E+01   0.000000E+00   0.184190E+03  -0.368380E+03
   0.987125E+02   0.731278E-03   0.968439E+01   0.820380E+01   0.180233E+03  -0.361920E+01   0.000000E+00   0.183852E+03  -0.367704E+03
   0.999821E+02   0.731278E-03   0.968439E+01   0.934549E+01   0.183639E+03  -0.201864E+01   0.000000E+00   0.185658E+03  -0.371315E+03
   0.100312E+03   0.407182E-03   0.968439E+01   0.934549E+01   0.185447E+03  -0.201864E+01   0.000000E+00   0.187466E+03  -0.374931E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03  -0.208634E+01   0.000000E+00   0.186658E+03  -0.373317E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03  -0.208634E+01   0.000000E+00   0.186658E+03  -0.373317E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03  -0.208634E+01   0.000000E+00   0.186658E+03  -0.373317E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.118050E+02   0.183259E+03  -0.339994E+01   0.000000E+00   0.186659E+03  -0.373318E+03
   0.100312E+03   0.631084E-03   0.968439E+01   0.118050E+02   0.183368E+03  -0.339994E+01   0.000000E+00   0.186768E+03  -0.373536E+03
   0.100312E+03   0.294870E-03   0.902866E+01   0.114656E+02   0.183186E+03  -0.332976E+01   0.000000E+00   0.186516E+03  -0.373032E+03
   0.100312E+03   0.294870E-03   0.874414E+01   0.978552E+01   0.183910E+03  -0.260600E+01   0.000000E+00   0.186516E+03  -0.373032E+03
   0.100312E+03   0.244903E-03   0.874414E+01   0.969884E+01   0.183197E+03  -0.262035E+01   0.000000E+00   0.185817E+03  -0.371635E+03
   0.995582E+02   0.293296E-03   0.872890E+01   0.969884E+01   0.183870E+03  -0.264217E+01   0.000000E+00   0.186512E+03  -0.373024E+03
   0.990098E+02   0.293296E-03   0.895330E+01   0.969884E+01   0.182934E+03  -0.235470E+01   0.000000E+00   0.185289E+03  -0.370577E+03
   0.990098E+02   0.293296E-03   0.895330E+01   0.991526E+01   0.182955E+03  -0.233363E+01   0.000000E+00   0.185289E+03  -0.370577E+03
   0.990098E+02   0.293296E-03   0.906648E+01   0.991526E+01   0.183073E+03  -0.221520E+01   0.000000E+00   0.185288E+03  -0.370576E+03
   0.990098E+02   0.800980E-03   0.909762E+01   0.991526E+01   0.181499E+03  -0.218561E+01   0.000000E+00   0.183685E+03  -0.367369E+03
   0.101413E+03   0.800980E-03   0.110866E+02   0.928702E+01   0.181102E+03  -0.267264E+01   0.000000E+00   0.183775E+03  -0.367549E+03
   0.101413E+03   0.779055E-03   0.110866E+02   0.928702E+01   0.181352E+03  -0.267264E+01   0.000000E+00   0.184025E+03  -0.368049E+03
   0.101924E+03   0.779055E-03   0.113807E+02   0.928702E+01   0.179941E+03  -0.300316E+01   0.000000E+00   0.182944E+03  -0.365888E+03
   0.101924E+03   0.779055E-03   0.113807E+02   0.928702E+01   0.179941E+03  -0.300316E+01   0.000000E+00   0.182944E+03  -0.365888E+03
   0.101924E+03   0.531642E-03   0.113807E+02   0.928702E+01   0.180802E+03  -0.300316E+01   0.000000E+00   0.183805E+03  -0.367610E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.977889E+01   0.181965E+03  -0.184033E+01   0.000000E+00   0.183805E+03  -0.367611E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.966720E+01   0.181944E+03  -0.186112E+01   0.000000E+00   0.183805E+03  -0.367610E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.966720E+01   0.181944E+03  -0.186112E+01   0.000000E+00   0.183805E+03  -0.367610E+03
   0.101924E+03   0.624885E-03   0.999811E+01   0.937684E+01   0.181900E+03  -0.198034E+01   0.000000E+00   0.183880E+03  -0.367761E+03
   0.101924E+03   0.624885E-03   0.999811E+01   0.937684E+01   0.181900E+03  -0.198034E+01   0.000000E+00   0.183880E+03  -0.367761E+03
   0.100783E+03   0.318645E-03   0.999811E+01   0.937684E+01   0.183906E+03  -0.198034E+01   0.000000E+00   0.185886E+03  -0.371773E+03
   0.100783E+03   0.318645E-03   0.999811E+01   0.100274E+02   0.184046E+03  -0.184080E+01   0.000000E+00   0.185887E+03  -0.371774E+03
   0.100783E+03   0.318645E-03   0.106643E+02   0.100274E+02   0.183774E+03  -0.211214E+01   0.000000E+00   0.185886E+03  -0.371772E+03
   0.100783E+03   0.318645E-03   0.106643E+02   0.100274E+02   0.183774E+03  -0.211214E+01   0.000000E+00   0.185886E+03  -0.371772E+03
   0.100783E+03   0.539836E-03   0.973331E+01   0.100274E+02   0.185093E+03  -0.185049E+01   0.000000E+00   0.186943E+03  -0.373887E+03
   0.101318E+03   0.539836E-03   0.973331E+01   0.858625E+01   0.182962E+03  -0.285659E+01   0.000000E+00   0.185819E+03  -0.371637E+03
   0.101318E+03   0.688010E-03   0.100928E+02   0.858625E+01   0.182232E+03  -0.286059E+01   0.000000E+00   0.185093E+03  -0.370185E+03
   0.996730E+02   0.688010E-03   0.100928E+02   0.858625E+01   0.183117E+03  -0.286059E+01   0.000000E+00   0.185978E+03  -0.371955E+03
   0.996730E+02   0.688010E-03   0.105245E+02   0.111548E+02   0.183251E+03  -0.272611E+01   0.000000E+00   0.185977E+03  -0.371954E+03
   0.996730E+02   0.688010E-03   0.105245E+02   0.111548E+02   0.183251E+03  -0.272611E+01   0.000000E+00   0.185977E+03  -0.371954E+03
   0.996730E+02   0.322369E-03   0.106422E+02   0.865924E+01   0.183928E+03  -0.298606E+01   0.000000E+00   0.186914E+03  -0.373828E+03
   0.100980E+03   0.374162E-03   0.106422E+02   0.865924E+01   0.183008E+03  -0.298606E+01   0.000000E+00   0.185994E+03  -0.371988E+03
   0.100980E+03   0.374162E-03   0.950976E+01   0.865924E+01   0.183188E+03  -0.280618E+01   0.000000E+00   0.185994E+03  -0.371988E+03
   0.100980E+03   0.325569E-03   0.950976E+01   0.865924E+01   0.182582E+03  -0.280618E+01   0.000000E+00   0.185388E+03  -0.370776E+03
   0.100980E+03   0.495772E-03   0.800373E+01   0.865924E+01   0.181656E+03  -0.498670E+01   0.000000E+00   0.186643E+03  -0.373285E+03
   0.100980E+03   0.495772E-03   0.104504E+02   0.865924E+01   0.183771E+03  -0.287121E+01   0.000000E+00   0.186642E+03  -0.373284E+03
   0.101173E+03   0.551721E-03   0.104504E+02   0.106524E+02   0.183931E+03  -0.224189E+01   0.000000E+00   0.186173E+03  -0.372346E+03
   0.992457E+02   0.551721E-03   0.104504E+02   0.106524E+02   0.184316E+03  -0.224189E+01   0.000000E+00   0.186558E+03  -0.373116E+03
   0.992457E+02   0.497277E-03   0.114781E+02   0.124528E+02   0.181221E+03  -0.555126E+01   0.000000E+00   0.186772E+03  -0.373545E+03
   0.992457E+02   0.391839E-03   0.132893E+02   0.124528E+02   0.177898E+03  -0.879100E+01   0.000000E+00   0.186689E+03  -0.373378E+03
   0.101232E+03   0.391839E-03   0.852671E+01   0.124528E+02   0.179809E+03  -0.557393E+01   0.000000E+00   0.185383E+03  -0.370766E+03
   0.101232E+03   0.457813E-03   0.852671E+01   0.119642E+02   0.181164E+03  -0.473598E+01   0.000000E+00   0.185900E+03  -0.371800E+03
   0.101232E+03   0.457813E-03   0.904883E+01   0.127510E+02   0.180467E+03  -0.543350E+01   0.000000E+00   0.185900E+03  -0.371801E+03
   0.101232E+03   0.457813E-03   0.904883E+01   0.127510E+02   0.180467E+03  -0.543350E+01   0.000000E+00   0.185900E+03  -0.371801E+03
   0.101232E+03   0.457813E-03   0.115789E+02   0.112753E+02   0.182001E+03  -0.389943E+01   0.000000E+00   0.185900E+03  -0.371801E+03
   0.101232E+03   0.457813E-03   0.115006E+02   0.106883E+02   0.182657E+03  -0.324320E+01   0.000000E+00   0.185900E+03  -0.371800E+03
   0.100225E+03   0.457813E-03   0.115006E+02   0.106883E+02   0.184385E+03  -0.324320E+01   0.000000E+00   0.187628E+03  -0.375256E+03
   0.100225E+03   0.457813E-03   0.115006E+02   0.130817E+02   0.180796E+03  -0.683181E+01   0.000000E+00   0.187628E+03  -0.375256E+03
   0.100500E+03   0.457813E-03   0.954420E+01   0.114770E+02   0.184424E+03  -0.298669E+01   0.000000E+00   0.187411E+03  -0.374821E+03
   0.100085E+03   0.457813E-03   0.954420E+01   0.114770E+02   0.184681E+03  -0.298669E+01   0.000000E+00   0.187668E+03  -0.375335E+03
   0.100085E+03   0.457813E-03   0.916660E+01   0.110190E+02   0.184970E+03  -0.269731E+01   0.000000E+00   0.187667E+03  -0.375335E+03
   0.100085E+03   0.457813E-03   0.844873E+01   0.110190E+02   0.184009E+03  -0.365792E+01   0.000000E+00   0.187667E+03  -0.375334E+03
   0.100085E+03   0.457813E-03   0.865005E+01   0.843080E+01   0.183637E+03  -0.403051E+01   0.000000E+00   0.187668E+03  -0.375335E+03
   0.100085E+03   0.457813E-03   0.865005E+01   0.836771E+01   0.183513E+03  -0.415404E+01   0.000000E+00   0.187667E+03  -0.375334E+03
   0.100085E+03   0.651245E-03   0.113045E+02   0.102333E+02   0.183828E+03  -0.276188E+01   0.000000E+00   0.186590E+03  -0.373180E+03
   0.100085E+03   0.508332E-03   0.113045E+02   0.110143E+02   0.184306E+03  -0.327550E+01   0.000000E+00   0.187582E+03  -0.375163E+03
   0.100085E+03   0.574925E-03   0.113045E+02   0.110143E+02   0.183965E+03  -0.327550E+01   0.000000E+00   0.187241E+03  -0.374481E+03
   0.100085E+03   0.574925E-03   0.944109E+01   0.110143E+02   0.184731E+03  -0.250903E+01   0.000000E+00   0.187240E+03  -0.374480E+03
   0.100085E+03   0.303703E-03   0.944109E+01   0.110143E+02   0.184314E+03  -0.250903E+01   0.000000E+00   0.186823E+03  -0.373646E+03
   0.100085E+03   0.303703E-03   0.944109E+01   0.110143E+02   0.184314E+03  -0.250903E+01   0.000000E+00   0.186823E+03  -0.373646E+03
   0.999893E+02   0.303703E-03   0.944109E+01   0.110143E+02   0.184344E+03  -0.250903E+01   0.000000E+00   0.186853E+03  -0.373706E+03
   0.999893E+02   0.303703E-03   0.758476E+01   0.132052E+02   0.177327E+03  -0.952544E+01   0.000000E+00   0.186852E+03  -0.373705E+03
   0.999893E+02   0.303703E-03   0.112732E+02   0.123276E+02   0.181778E+03  -0.507449E+01   0.000000E+00   0.186852E+03  -0.373705E+03
   0.999893E+02   0.303703E-03   0.112732E+02   0.120987E+02   0.182172E+03  -0.468111E+01   0.000000E+00   0.186853E+03  -0.373706E+03
   0.999893E+02   0.381338E-03   0.112263E+02   0.120987E+02   0.182847E+03  -0.462785E+01   0.000000E+00   0.187475E+03  -0.374950E+03
   0.999893E+02   0.381338E-03   0.993425E+01   0.971734E+01   0.185629E+03  -0.184589E+01   0.000000E+00   0.187475E+03  -0.374950E+03
   0.999893E+02   0.381338E-03   0.111594E+02   0.971734E+01   0.184914E+03  -0.256168E+01   0.000000E+00   0.187476E+03  -0.374951E+03
   0.999893E+02   0.381338E-03   0.843228E+01   0.971734E+01   0.184342E+03  -0.313361E+01   0.000000E+00   0.187476E+03  -0.374951E+03
   0.999893E+02   0.478190E-03   0.984151E+01   0.108263E+02   0.185416E+03  -0.222922E+01   0.000000E+00   0.187645E+03  -0.375290E+03
   0.999893E+02   0.478190E-03   0.949952E+01   0.108263E+02   0.185332E+03  -0.231290E+01   0.000000E+00   0.187645E+03  -0.375290E+03
   0.999893E+02   0.578181E-03   0.980140E+01   0.934223E+01   0.185199E+03  -0.200137E+01   0.000000E+00   0.187200E+03  -0.374401E+03
   0.999893E+02   0.386337E-03   0.980140E+01   0.884083E+01   0.185027E+03  -0.247370E+01   0.000000E+00   0.187501E+03  -0.375001E+03
   0.999893E+02   0.417790E-03   0.890467E+01   0.884083E+01   0.184586E+03  -0.303053E+01   0.000000E+00   0.187617E+03  -0.375233E+03
   0.999893E+02   0.417790E-03   0.890467E+01   0.884083E+01   0.184586E+03  -0.303053E+01   0.000000E+00   0.187617E+03  -0.375233E+03
   0.999893E+02   0.417790E-03   0.113158E+02   0.884083E+01   0.184255E+03  -0.336128E+01   0.000000E+00   0.187616E+03  -0.375233E+03
   0.999893E+02   0.417790E-03   0.758159E+01   0.884083E+01   0.181587E+03  -0.602940E+01   0.000000E+00   0.187616E+03  -0.375233E+03
   0.999893E+02   0.417790E-03   0.758159E+01   0.105457E+02   0.182029E+03  -0.558793E+01   0.000000E+00   0.187617E+03  -0.375234E+03
   0.999893E+02   0.458139E-03   0.758159E+01   0.105457E+02   0.182075E+03  -0.558793E+01   0.000000E+00   0.187663E+03  -0.375326E+03
   0.999893E+02   0.458139E-03   0.111018E+02   0.105457E+02   0.184980E+03  -0.268293E+01   0.000000E+00   0.187663E+03  -0.375326E+03
   0.999717E+02   0.364012E-03   0.111018E+02   0.105457E+02   0.184691E+03  -0.268293E+01   0.000000E+00   0.187374E+03  -0.374748E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03  -0.269121E+01   0.000000E+00   0.187373E+03  -0.374746E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03  -0.269121E+01   0.000000E+00   0.187373E+03  -0.374746E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03  -0.269121E+01   0.000000E+00   0.187373E+03  -0.374746E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03  -0.269121E+01   0.000000E+00   0.187373E+03  -0.374746E+03
   0.999463E+02   0.364012E-03   0.111279E+02   0.105457E+02   0.184662E+03  -0.271010E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.863577E+01   0.105457E+02   0.184411E+03  -0.296113E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.964383E+01   0.105457E+02   0.185311E+03  -0.206166E+01   0.000000E+00   0.187373E+03  -0.374745E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03  -0.215034E+01   0.000000E+00   0.187372E+03  -0.374745E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03  -0.215034E+01   0.000000E+00   0.187372E+03  -0.374745E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03  -0.215034E+01   0.000000E+00   0.187372E+03  -0.374745E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.926988E+01   0.185205E+03  -0.216763E+01   0.000000E+00   0.187373E+03  -0.374745E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03  -0.248213E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03  -0.248213E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03  -0.248213E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.901355E+01   0.926988E+01   0.184887E+03  -0.248490E+01   0.000000E+00   0.187372E+03  -0.374744E+03
   0.999463E+02   0.364012E-03   0.901355E+01   0.837347E+01   0.183701E+03  -0.367142E+01   0.000000E+00   0.187372E+03  -0.374745E+03
   0.999463E+02   0.497560E-03   0.901355E+01   0.928446E+01   0.185118E+03  -0.247468E+01   0.000000E+00   0.187593E+03  -0.375185E+03
