a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.996470E+02   0.339704E+01   0.820582E-03   0.935500E-03   0.113081E-03   0.130564E-02   0.326362E-03   0.107378E-02   0.754884E-04   0.644561E-03   0.184762E+03   0.000000E+00   0.000000E+00   0.184762E+03  -0.369524E+03
   0.996470E+02  -0.217300E+01   0.820582E-03   0.575921E-03   0.729775E-03   0.130564E-02   0.326362E-03   0.128129E-02   0.754884E-04   0.644561E-03   0.183091E+03   0.000000E+00   0.000000E+00   0.183091E+03  -0.366182E+03
   0.998042E+02  -0.217300E+01   0.820582E-03   0.575921E-03   0.670625E-03   0.130564E-02   0.326362E-03   0.177649E-02   0.754884E-04   0.644561E-03   0.182502E+03   0.000000E+00   0.000000E+00   0.182502E+03  -0.365004E+03
   0.998042E+02  -0.217300E+01   0.820582E-03   0.668748E-03   0.670625E-03   0.130564E-02   0.326362E-03   0.177649E-02   0.754884E-04   0.644561E-03   0.182352E+03   0.000000E+00   0.000000E+00   0.182352E+03  -0.364704E+03
   0.998042E+02  -0.510549E+00   0.262323E-02   0.495865E-03   0.176656E-03   0.130564E-02   0.326362E-03   0.177649E-02   0.754884E-04   0.165689E-02   0.177682E+03   0.000000E+00   0.000000E+00   0.177682E+03  -0.355364E+03
   0.998042E+02   0.685215E+01   0.610224E-03   0.495865E-03   0.737989E-03   0.130564E-02   0.326362E-03   0.645243E-03   0.754884E-04   0.165689E-02   0.181967E+03   0.000000E+00   0.000000E+00   0.181967E+03  -0.363934E+03
   0.998042E+02   0.721474E+01   0.610224E-03   0.495865E-03   0.737989E-03   0.130564E-02   0.326362E-03   0.645243E-03   0.610540E-03   0.165689E-02   0.182320E+03   0.000000E+00   0.000000E+00   0.182320E+03  -0.364640E+03
   0.995091E+02   0.226581E+01   0.287295E-02   0.684221E-03   0.297021E-03   0.130564E-02   0.326362E-03   0.645243E-03   0.610540E-03   0.165689E-02   0.179849E+03   0.000000E+00   0.000000E+00   0.179849E+03  -0.359698E+03
   0.995091E+02   0.226581E+01   0.178918E-02   0.684221E-03   0.297021E-03   0.242423E-02   0.326362E-03   0.645243E-03   0.610540E-03   0.165689E-02   0.179742E+03   0.000000E+00   0.000000E+00   0.179742E+03  -0.359484E+03
   0.995091E+02   0.226581E+01   0.178918E-02   0.469935E-03   0.297021E-03   0.861894E-03   0.326362E-03   0.863387E-03   0.953111E-03   0.162522E-02   0.181667E+03   0.000000E+00   0.000000E+00   0.181667E+03  -0.363334E+03
   0.995091E+02   0.226581E+01   0.178918E-02   0.469935E-03   0.297021E-03   0.861894E-03   0.326362E-03   0.863387E-03   0.953111E-03   0.922908E-03   0.183249E+03   0.000000E+00   0.000000E+00   0.183249E+03  -0.366498E+03
   0.995091E+02   0.226581E+01   0.178918E-02   0.469935E-03   0.921718E-03   0.527012E-03   0.326362E-03   0.863387E-03   0.953111E-03   0.900547E-03   0.182812E+03   0.000000E+00   0.000000E+00   0.182812E+03  -0.365624E+03
   0.995091E+02   0.272028E+01   0.178918E-02   0.469935E-03   0.732766E-03   0.527012E-03   0.506070E-03   0.111473E-02   0.953111E-03   0.900547E-03   0.182868E+03   0.000000E+00   0.000000E+00   0.182868E+03  -0.365736E+03
   0.995091E+02   0.272028E+01   0.178918E-02   0.469935E-03   0.732766E-03   0.527012E-03   0.104339E-02   0.172385E-02   0.953111E-03   0.900547E-03   0.180970E+03   0.000000E+00   0.000000E+00   0.180970E+03  -0.361940E+03
   0.101336E+03   0.673257E+01   0.178918E-02   0.469935E-03   0.732766E-03   0.527012E-03   0.209139E-04   0.172385E-02   0.953111E-03   0.900547E-03   0.180156E+03   0.000000E+00   0.000000E+00   0.180156E+03  -0.360312E+03
   0.101336E+03   0.673257E+01   0.178918E-02   0.469935E-03   0.732766E-03   0.527012E-03   0.209139E-04   0.172385E-02   0.953111E-03   0.900547E-03   0.180156E+03   0.000000E+00   0.000000E+00   0.180156E+03  -0.360312E+03
   0.101336E+03   0.673257E+01   0.659283E-03   0.469935E-03   0.732766E-03   0.527012E-03   0.209139E-04   0.172385E-02   0.953111E-03   0.963701E-03   0.182532E+03   0.000000E+00   0.000000E+00   0.182532E+03  -0.365064E+03
   0.101387E+03   0.450562E+01   0.659283E-03   0.469935E-03   0.380127E-03   0.527012E-03   0.209139E-04   0.172385E-02   0.953111E-03   0.963701E-03   0.182905E+03   0.000000E+00   0.000000E+00   0.182905E+03  -0.365810E+03
   0.101387E+03   0.450562E+01   0.659283E-03   0.469935E-03   0.380127E-03   0.486161E-03   0.209139E-04   0.172385E-02   0.953111E-03   0.963701E-03   0.182843E+03   0.000000E+00   0.000000E+00   0.182843E+03  -0.365686E+03
   0.101387E+03   0.294293E+01   0.769667E-03   0.469935E-03   0.380127E-03   0.591209E-03   0.209139E-04   0.172385E-02   0.713388E-03   0.106352E-03   0.183527E+03   0.000000E+00   0.000000E+00   0.183527E+03  -0.367054E+03
   0.101387E+03   0.294293E+01   0.769667E-03   0.469935E-03   0.380127E-03   0.738484E-03   0.228276E-02   0.172385E-02   0.713388E-03   0.167150E-03   0.181189E+03   0.000000E+00   0.000000E+00   0.181189E+03  -0.362378E+03
   0.101387E+03   0.440702E+01   0.636784E-03   0.469935E-03   0.380127E-03   0.171793E-02   0.228276E-02   0.172385E-02   0.713388E-03   0.167150E-03   0.179674E+03   0.000000E+00   0.000000E+00   0.179674E+03  -0.359348E+03
   0.101387E+03   0.459081E+00   0.636784E-03   0.806549E-03   0.380127E-03   0.171793E-02   0.228276E-02   0.172385E-02   0.713388E-03   0.141724E-02   0.177016E+03   0.000000E+00   0.000000E+00   0.177016E+03  -0.354032E+03
   0.101387E+03  -0.216188E+01   0.636784E-03   0.806549E-03   0.380127E-03   0.171793E-02   0.228276E-02   0.161659E-02   0.665290E-03   0.236032E-03   0.178321E+03   0.000000E+00   0.000000E+00   0.178321E+03  -0.356642E+03
   0.101387E+03   0.345770E+01   0.636784E-03   0.806549E-03   0.380127E-03   0.171793E-02   0.284167E-02   0.161659E-02   0.665290E-03   0.131511E-02   0.177498E+03   0.000000E+00   0.000000E+00   0.177498E+03  -0.354996E+03
   0.101336E+03   0.345770E+01   0.879439E-03   0.112426E-02   0.380127E-03   0.171793E-02   0.284167E-02   0.161659E-02   0.665290E-03   0.131511E-02   0.176301E+03   0.000000E+00   0.000000E+00   0.176301E+03  -0.352602E+03
   0.101336E+03  -0.708538E+00   0.523150E-03   0.112426E-02   0.380127E-03   0.171793E-02   0.245582E-02   0.161659E-02   0.665290E-03   0.131511E-02   0.176289E+03   0.000000E+00   0.000000E+00   0.176289E+03  -0.352578E+03
   0.101336E+03   0.126062E+01   0.113781E-02   0.366859E-03   0.380127E-03   0.171793E-02   0.245582E-02   0.161659E-02   0.665290E-03   0.556696E-04   0.178904E+03   0.000000E+00   0.000000E+00   0.178904E+03  -0.357808E+03
   0.982390E+02   0.126062E+01   0.113781E-02   0.366859E-03   0.380127E-03   0.171793E-02   0.245582E-02   0.161659E-02   0.665290E-03   0.718721E-03   0.177722E+03   0.000000E+00   0.000000E+00   0.177722E+03  -0.355444E+03
   0.983458E+02   0.126062E+01   0.113781E-02   0.366859E-03   0.380127E-03   0.102771E-02   0.245582E-02   0.161659E-02   0.665290E-03   0.718721E-03   0.178936E+03   0.000000E+00   0.000000E+00   0.178936E+03  -0.357872E+03
   0.982544E+02  -0.200388E+01   0.113781E-02   0.366859E-03   0.380127E-03   0.102771E-02   0.245582E-02   0.161659E-02   0.665290E-03   0.718721E-03   0.177568E+03   0.000000E+00   0.000000E+00   0.177568E+03  -0.355136E+03
   0.982544E+02   0.227948E+01   0.113781E-02   0.366859E-03   0.380127E-03   0.102771E-02   0.245582E-02   0.108378E-02   0.665290E-03   0.699789E-03   0.179702E+03   0.000000E+00   0.000000E+00   0.179702E+03  -0.359404E+03
   0.100941E+03   0.227948E+01   0.113781E-02   0.175052E-02   0.513108E-03   0.102771E-02   0.209136E-02   0.112235E-02   0.665290E-03   0.108706E-02   0.178527E+03   0.000000E+00   0.000000E+00   0.178527E+03  -0.357054E+03
   0.100941E+03   0.227948E+01   0.521585E-03   0.175052E-02   0.513108E-03   0.102771E-02   0.116742E-02   0.550067E-03   0.665290E-03   0.108706E-02   0.181728E+03   0.000000E+00   0.000000E+00   0.181728E+03  -0.363456E+03
   0.100941E+03   0.227948E+01   0.521585E-03   0.206888E-02   0.513108E-03   0.102771E-02   0.116742E-02   0.666306E-03   0.665290E-03   0.108706E-02   0.181322E+03   0.000000E+00   0.000000E+00   0.181322E+03  -0.362644E+03
   0.100941E+03   0.227948E+01   0.607867E-03   0.206888E-02   0.513108E-03   0.102771E-02   0.116742E-02   0.666306E-03   0.740348E-03   0.812218E-03   0.181676E+03   0.000000E+00   0.000000E+00   0.181676E+03  -0.363352E+03
   0.100941E+03   0.351723E+01   0.607867E-03   0.206888E-02   0.322043E-03   0.102771E-02   0.128963E-02   0.666306E-03   0.740348E-03   0.812218E-03   0.181110E+03   0.000000E+00   0.000000E+00   0.181110E+03  -0.362220E+03
   0.100941E+03   0.351723E+01   0.607867E-03   0.477739E-03   0.322043E-03   0.102771E-02   0.128963E-02   0.666306E-03   0.740348E-03   0.812218E-03   0.184429E+03   0.000000E+00   0.000000E+00   0.184429E+03  -0.368858E+03
   0.997424E+02   0.351723E+01   0.607867E-03   0.927716E-03   0.322043E-03   0.102771E-02   0.410114E-03   0.666306E-03   0.740348E-03   0.812218E-03   0.185706E+03   0.000000E+00   0.000000E+00   0.185706E+03  -0.371412E+03
   0.997424E+02   0.351723E+01   0.607867E-03   0.111225E-03   0.520224E-03   0.965578E-03   0.552229E-03   0.666306E-03   0.936341E-03   0.812218E-03   0.186074E+03   0.000000E+00   0.000000E+00   0.186074E+03  -0.372148E+03
   0.997424E+02  -0.742340E+00   0.446240E-03   0.111225E-03   0.520224E-03   0.965578E-03   0.366444E-03   0.666306E-03   0.936341E-03   0.812218E-03   0.185505E+03   0.000000E+00   0.000000E+00   0.185505E+03  -0.371010E+03
   0.987445E+02   0.297533E+00   0.446240E-03   0.111225E-03   0.520224E-03   0.965578E-03   0.366444E-03   0.666306E-03   0.945418E-03   0.812218E-03   0.183930E+03   0.000000E+00   0.000000E+00   0.183930E+03  -0.367860E+03
   0.987445E+02   0.258374E+01   0.446240E-03   0.111225E-03   0.520224E-03   0.965578E-03   0.366444E-03   0.652617E-05   0.945418E-03   0.812218E-03   0.182785E+03   0.000000E+00   0.000000E+00   0.182785E+03  -0.365570E+03
   0.987445E+02   0.258374E+01   0.731512E-03   0.111225E-03   0.538657E-03   0.965578E-03   0.366444E-03   0.652617E-05   0.945418E-03   0.812218E-03   0.182629E+03   0.000000E+00   0.000000E+00   0.182629E+03  -0.365258E+03
   0.987445E+02   0.258056E+01   0.266087E-03   0.188654E-03   0.538657E-03   0.965578E-03   0.106583E-02   0.820218E-03   0.945418E-03   0.812218E-03   0.183189E+03   0.000000E+00   0.000000E+00   0.183189E+03  -0.366378E+03
   0.101745E+03   0.258056E+01   0.266087E-03   0.188654E-03   0.538657E-03   0.965578E-03   0.681245E-03   0.820218E-03   0.945418E-03   0.812218E-03   0.183992E+03   0.000000E+00   0.000000E+00   0.183992E+03  -0.367984E+03
   0.101745E+03   0.258056E+01   0.266087E-03   0.188654E-03   0.538657E-03   0.965578E-03   0.182726E-02   0.820218E-03   0.945418E-03   0.812218E-03   0.181840E+03   0.000000E+00   0.000000E+00   0.181840E+03  -0.363680E+03
   0.101745E+03   0.258056E+01   0.266087E-03   0.551844E-03   0.538657E-03   0.894475E-03   0.182726E-02   0.820218E-03   0.945418E-03   0.812218E-03   0.181942E+03   0.000000E+00   0.000000E+00   0.181942E+03  -0.363884E+03
   0.101745E+03   0.766556E+00   0.266087E-03   0.551844E-03   0.538657E-03   0.894475E-03   0.182726E-02   0.820218E-03   0.384975E-02   0.812218E-03   0.176772E+03   0.000000E+00   0.000000E+00   0.176772E+03  -0.353544E+03
   0.101745E+03   0.766556E+00   0.294201E-03   0.551844E-03   0.538657E-03   0.894475E-03   0.182726E-02   0.820218E-03   0.645084E-02   0.188062E-02   0.172532E+03   0.000000E+00   0.000000E+00   0.172532E+03  -0.345064E+03
   0.101473E+03   0.996865E+01   0.364079E-03   0.551844E-03   0.311776E-03   0.894475E-03   0.177392E-02   0.820218E-03   0.645084E-02   0.140728E-02   0.173996E+03   0.000000E+00   0.000000E+00   0.173996E+03  -0.347992E+03
   0.101473E+03   0.824202E+01   0.364079E-03   0.576660E-05   0.311776E-03   0.122765E-02   0.233498E-02   0.820218E-03   0.616069E-02   0.410561E-03   0.174100E+03   0.000000E+00   0.000000E+00   0.174100E+03  -0.348200E+03
   0.101473E+03   0.199103E+01   0.364079E-03   0.576660E-05   0.311776E-03   0.323109E-03   0.233498E-02   0.820218E-03   0.175662E-03   0.410561E-03   0.181510E+03   0.000000E+00   0.000000E+00   0.181510E+03  -0.363020E+03
   0.101434E+03   0.166763E+01   0.364079E-03   0.576660E-05   0.311776E-03   0.323109E-03   0.672620E-02   0.820218E-03   0.175662E-03   0.410561E-03   0.177576E+03   0.000000E+00   0.000000E+00   0.177576E+03  -0.355152E+03
   0.101434E+03   0.166763E+01   0.859147E-03   0.576660E-05   0.311776E-03   0.323109E-03   0.665475E-02   0.820218E-03   0.175662E-03   0.200000E-03   0.176891E+03   0.000000E+00   0.000000E+00   0.176891E+03  -0.353782E+03
   0.990657E+02   0.166763E+01   0.859147E-03   0.576660E-05   0.645145E-03   0.323109E-03   0.665475E-02   0.138763E-02   0.175662E-03   0.200000E-03   0.178205E+03   0.000000E+00   0.000000E+00   0.178205E+03  -0.356410E+03
   0.990657E+02   0.166763E+01   0.859147E-03   0.576660E-05   0.645145E-03   0.101480E-02   0.163379E-02   0.138763E-02   0.175662E-03   0.200000E-03   0.183461E+03   0.000000E+00   0.000000E+00   0.183461E+03  -0.366922E+03
   0.101693E+03  -0.672400E+00   0.859147E-03   0.485942E-03   0.427979E-03   0.101480E-02   0.163379E-02   0.142076E-02   0.175662E-03   0.200000E-03   0.181348E+03   0.000000E+00   0.000000E+00   0.181348E+03  -0.362696E+03
   0.990259E+02  -0.672400E+00   0.191915E-03   0.485942E-03   0.427979E-03   0.101480E-02   0.901693E-03   0.142076E-02   0.175662E-03   0.200000E-03   0.184541E+03   0.000000E+00   0.000000E+00   0.184541E+03  -0.369082E+03
   0.997304E+02   0.259424E+01   0.191915E-03   0.485942E-03   0.427979E-03   0.983982E-03   0.901693E-03   0.142076E-02   0.175662E-03   0.200000E-03   0.186490E+03   0.000000E+00   0.000000E+00   0.186490E+03  -0.372980E+03
   0.997304E+02  -0.570211E+00   0.128327E-02   0.485942E-03   0.427979E-03   0.904467E-03   0.369376E-03   0.698263E-02   0.175662E-03   0.200000E-03   0.179052E+03   0.000000E+00   0.000000E+00   0.179052E+03  -0.358104E+03
   0.997304E+02  -0.171854E+01   0.879332E-04   0.105377E-03   0.427979E-03   0.393491E-03   0.369376E-03   0.385654E-02   0.175662E-03   0.200000E-03   0.181374E+03   0.000000E+00   0.000000E+00   0.181374E+03  -0.362748E+03
   0.100102E+03  -0.221972E+01   0.879332E-04   0.105377E-03   0.427979E-03   0.393491E-03   0.369376E-03   0.385654E-02   0.175662E-03   0.200000E-03   0.180906E+03   0.000000E+00   0.000000E+00   0.180906E+03  -0.361812E+03
   0.996854E+02  -0.107661E+01   0.879332E-04   0.105377E-03   0.427979E-03   0.393491E-03   0.369376E-03   0.385654E-02   0.175662E-03   0.200000E-03   0.182037E+03   0.000000E+00   0.000000E+00   0.182037E+03  -0.364074E+03
   0.996854E+02   0.179024E+01   0.879332E-04   0.105377E-03   0.427979E-03   0.393491E-03   0.369376E-03   0.378145E-02   0.175662E-03   0.200000E-03   0.183747E+03   0.000000E+00   0.000000E+00   0.183747E+03  -0.367494E+03
   0.996854E+02   0.179024E+01   0.123599E-03   0.105377E-03   0.304795E-03   0.393491E-03   0.369376E-03   0.290023E-02   0.175662E-03   0.200000E-03   0.184651E+03   0.000000E+00   0.000000E+00   0.184651E+03  -0.369302E+03
   0.100112E+03   0.179024E+01   0.123599E-03   0.105377E-03   0.304795E-03   0.393491E-03   0.369376E-03   0.588131E-02   0.175662E-03   0.200000E-03   0.182237E+03   0.000000E+00   0.000000E+00   0.182237E+03  -0.364474E+03
   0.100112E+03   0.179024E+01   0.123599E-03   0.105377E-03   0.304795E-03   0.393491E-03   0.369376E-03   0.408186E-02   0.175662E-03   0.200000E-03   0.183642E+03   0.000000E+00   0.000000E+00   0.183642E+03  -0.367284E+03
   0.100112E+03   0.215018E+01   0.147933E-03   0.105377E-03   0.304795E-03   0.393491E-03   0.712510E-03   0.405908E-03   0.175662E-03   0.200000E-03   0.187570E+03   0.000000E+00   0.000000E+00   0.187570E+03  -0.375140E+03
   0.100112E+03   0.375498E+01   0.147933E-03   0.105377E-03   0.304795E-03   0.393491E-03   0.118818E-02   0.405908E-03   0.175662E-03   0.200000E-03   0.186026E+03   0.000000E+00   0.000000E+00   0.186026E+03  -0.372052E+03
   0.100112E+03   0.375498E+01   0.147933E-03   0.317715E-03   0.304795E-03   0.393491E-03   0.118818E-02   0.985732E-05   0.175662E-03   0.982152E-04   0.184091E+03   0.000000E+00   0.000000E+00   0.184091E+03  -0.368182E+03
   0.100112E+03   0.375498E+01   0.147933E-03   0.317715E-03   0.957744E-03   0.393491E-03   0.330750E-03   0.985732E-05   0.107545E-02   0.123772E-02   0.182233E+03   0.000000E+00   0.000000E+00   0.182233E+03  -0.364466E+03
   0.100112E+03   0.375498E+01   0.239817E-03   0.362041E-03   0.957744E-03   0.393491E-03   0.195101E-02   0.985732E-05   0.107545E-02   0.236773E-02   0.177519E+03   0.000000E+00   0.000000E+00   0.177519E+03  -0.355038E+03
   0.100112E+03   0.187519E+01   0.239817E-03   0.362041E-03   0.957744E-03   0.420590E-03   0.195101E-02   0.823310E-03   0.107545E-02   0.276110E-04   0.184041E+03   0.000000E+00   0.000000E+00   0.184041E+03  -0.368082E+03
   0.100112E+03   0.187893E+01   0.239817E-03   0.362041E-03   0.957744E-03   0.420590E-03   0.195101E-02   0.823310E-03   0.107545E-02   0.362788E-03   0.184058E+03   0.000000E+00   0.000000E+00   0.184058E+03  -0.368116E+03
   0.997030E+02   0.187893E+01   0.142190E-03   0.357357E-03   0.120076E-02   0.420590E-03   0.951806E-03   0.823310E-03   0.107545E-02   0.362788E-03   0.185101E+03   0.000000E+00   0.000000E+00   0.185101E+03  -0.370202E+03
   0.997030E+02   0.955797E-01   0.308379E-03   0.357357E-03   0.120076E-02   0.844691E-03   0.951806E-03   0.823310E-03   0.107545E-02   0.682337E-03   0.184500E+03   0.000000E+00   0.000000E+00   0.184500E+03  -0.369000E+03
   0.997030E+02   0.955797E-01   0.308379E-03   0.357357E-03   0.120076E-02   0.844691E-03   0.951806E-03   0.823310E-03   0.107545E-02   0.682337E-03   0.184500E+03   0.000000E+00   0.000000E+00   0.184500E+03  -0.369000E+03
   0.997030E+02   0.353777E+01   0.308379E-03   0.421016E-03   0.120076E-02   0.831683E-03   0.238537E-03   0.170511E-03   0.107545E-02   0.900360E-03   0.183102E+03   0.000000E+00   0.000000E+00   0.183102E+03  -0.366204E+03
   0.997030E+02   0.353777E+01   0.308379E-03   0.421016E-03   0.120076E-02   0.831683E-03   0.238537E-03   0.170511E-03   0.176827E-03   0.900360E-03   0.184204E+03   0.000000E+00   0.000000E+00   0.184204E+03  -0.368408E+03
   0.997030E+02   0.353777E+01   0.389520E-03   0.421016E-03   0.674110E-05   0.831683E-03   0.238537E-03   0.170511E-03   0.176827E-03   0.900360E-03   0.185133E+03   0.000000E+00   0.000000E+00   0.185133E+03  -0.370266E+03
   0.100313E+03   0.353777E+01   0.389520E-03   0.421016E-03   0.674110E-05   0.831683E-03   0.110061E-02   0.110542E-02   0.176827E-03   0.900360E-03   0.185326E+03   0.000000E+00   0.000000E+00   0.185326E+03  -0.370652E+03
   0.100313E+03   0.353777E+01   0.389520E-03   0.421016E-03   0.165581E-02   0.831683E-03   0.110061E-02   0.680454E-03   0.176827E-03   0.900360E-03   0.184121E+03   0.000000E+00   0.000000E+00   0.184121E+03  -0.368242E+03
   0.100313E+03  -0.197340E+01   0.596591E-03   0.421016E-03   0.196054E-02   0.831683E-03   0.110061E-02   0.680454E-03   0.622199E-03   0.900360E-03   0.182434E+03   0.000000E+00   0.000000E+00   0.182434E+03  -0.364868E+03
   0.100313E+03  -0.197340E+01   0.508712E-03   0.421016E-03   0.196054E-02   0.831683E-03   0.110061E-02   0.680454E-03   0.622199E-03   0.900360E-03   0.182522E+03   0.000000E+00   0.000000E+00   0.182522E+03  -0.365044E+03
   0.100313E+03  -0.197340E+01   0.508712E-03   0.421016E-03   0.196054E-02   0.831683E-03   0.110061E-02   0.680454E-03   0.622199E-03   0.900360E-03   0.182522E+03   0.000000E+00   0.000000E+00   0.182522E+03  -0.365044E+03
   0.100313E+03  -0.197340E+01   0.508712E-03   0.524076E-03   0.671167E-03   0.831683E-03   0.110061E-02   0.680454E-03   0.622199E-03   0.162882E-03   0.185739E+03   0.000000E+00   0.000000E+00   0.185739E+03  -0.371478E+03
   0.100194E+03  -0.197340E+01   0.508712E-03   0.524076E-03   0.671167E-03   0.831683E-03   0.110061E-02   0.680454E-03   0.912541E-04   0.117360E-02   0.184101E+03   0.000000E+00   0.000000E+00   0.184101E+03  -0.368202E+03
   0.100194E+03   0.324002E+01   0.508712E-03   0.162138E-03   0.671167E-03   0.831683E-03   0.266656E-03   0.428592E-03   0.692444E-03   0.626138E-03   0.187017E+03   0.000000E+00   0.000000E+00   0.187017E+03  -0.374034E+03
   0.100194E+03   0.540902E+01   0.508712E-03   0.162138E-03   0.671167E-03   0.831683E-03   0.266656E-03   0.428592E-03   0.692444E-03   0.626138E-03   0.185954E+03   0.000000E+00   0.000000E+00   0.185954E+03  -0.371908E+03
   0.100194E+03   0.654313E+01   0.508712E-03   0.162138E-03   0.671167E-03   0.831683E-03   0.266656E-03   0.428592E-03   0.692444E-03   0.626138E-03   0.184978E+03   0.000000E+00   0.000000E+00   0.184978E+03  -0.369956E+03
   0.100194E+03   0.654313E+01   0.673302E-03   0.116920E-02   0.671167E-03   0.831683E-03   0.266656E-03   0.428592E-03   0.864212E-03   0.626138E-03   0.183298E+03   0.000000E+00   0.000000E+00   0.183298E+03  -0.366596E+03
   0.100194E+03   0.654313E+01   0.673302E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.271447E-02   0.864212E-03   0.626138E-03   0.182945E+03   0.000000E+00   0.000000E+00   0.182945E+03  -0.365890E+03
   0.100194E+03   0.298748E+01   0.673302E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.271447E-02   0.864212E-03   0.127520E-03   0.184194E+03   0.000000E+00   0.000000E+00   0.184194E+03  -0.368388E+03
   0.100194E+03   0.298748E+01   0.673302E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.271447E-02   0.864212E-03   0.127520E-03   0.184194E+03   0.000000E+00   0.000000E+00   0.184194E+03  -0.368388E+03
   0.100194E+03   0.298748E+01   0.673302E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.271447E-02   0.209247E-03   0.127520E-03   0.184807E+03   0.000000E+00   0.000000E+00   0.184807E+03  -0.369614E+03
   0.100194E+03   0.470780E+01   0.540964E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.428786E-02   0.209247E-03   0.127520E-03   0.182511E+03   0.000000E+00   0.000000E+00   0.182511E+03  -0.365022E+03
   0.100194E+03   0.377731E+01   0.540964E-03   0.303676E-03   0.671167E-03   0.877416E-03   0.266656E-03   0.224737E-02   0.209247E-03   0.127520E-03   0.185377E+03   0.000000E+00   0.000000E+00   0.185377E+03  -0.370754E+03
   0.100194E+03   0.111107E+01   0.540964E-03   0.303676E-03   0.850194E-03   0.877416E-03   0.266656E-03   0.322887E-02   0.209247E-03   0.127520E-03   0.184235E+03   0.000000E+00   0.000000E+00   0.184235E+03  -0.368470E+03
   0.100194E+03   0.111107E+01   0.540964E-03   0.303676E-03   0.850194E-03   0.877416E-03   0.266656E-03   0.146969E-02   0.209247E-03   0.127520E-03   0.186789E+03   0.000000E+00   0.000000E+00   0.186789E+03  -0.373578E+03
   0.100194E+03   0.111107E+01   0.127019E-02   0.303676E-03   0.850194E-03   0.877416E-03   0.266656E-03   0.146969E-02   0.209247E-03   0.156134E-03   0.185221E+03   0.000000E+00   0.000000E+00   0.185221E+03  -0.370442E+03
   0.100194E+03   0.111107E+01   0.806032E-04   0.303676E-03   0.850194E-03   0.877416E-03   0.266656E-03   0.146969E-02   0.209247E-03   0.156134E-03   0.186817E+03   0.000000E+00   0.000000E+00   0.186817E+03  -0.373634E+03
   0.100194E+03   0.111107E+01   0.333170E-03   0.303676E-03   0.884950E-03   0.877416E-03   0.266656E-03   0.118407E-02   0.209247E-03   0.156134E-03   0.187413E+03   0.000000E+00   0.000000E+00   0.187413E+03  -0.374826E+03
   0.100194E+03   0.111107E+01   0.333170E-03   0.303676E-03   0.884950E-03   0.877416E-03   0.266656E-03   0.194030E-02   0.209247E-03   0.156134E-03   0.186103E+03   0.000000E+00   0.000000E+00   0.186103E+03  -0.372206E+03
   0.100194E+03   0.111107E+01   0.333170E-03   0.267756E-03   0.884950E-03   0.877416E-03   0.266656E-03   0.946148E-03   0.209247E-03   0.156134E-03   0.187787E+03   0.000000E+00   0.000000E+00   0.187787E+03  -0.375574E+03
   0.100440E+03   0.609887E+00   0.333170E-03   0.238188E-04   0.102772E-02   0.877416E-03   0.266656E-03   0.946148E-03   0.209247E-03   0.156134E-03   0.187148E+03   0.000000E+00   0.000000E+00   0.187148E+03  -0.374296E+03
   0.100440E+03   0.272547E+01   0.333170E-03   0.118807E-02   0.102772E-02   0.165547E-03   0.266656E-03   0.946148E-03   0.209247E-03   0.156134E-03   0.184722E+03   0.000000E+00   0.000000E+00   0.184722E+03  -0.369444E+03
   0.100440E+03   0.167008E+01   0.333170E-03   0.118807E-02   0.102772E-02   0.165547E-03   0.266656E-03   0.946148E-03   0.435109E-02   0.772178E-03   0.178302E+03   0.000000E+00   0.000000E+00   0.178302E+03  -0.356604E+03
   0.988690E+02   0.167008E+01   0.333170E-03   0.118807E-02   0.102772E-02   0.165547E-03   0.266656E-03   0.946148E-03   0.159247E-02   0.772178E-03   0.180114E+03   0.000000E+00   0.000000E+00   0.180114E+03  -0.360228E+03
   0.988690E+02   0.167008E+01   0.333170E-03   0.118807E-02   0.102772E-02   0.134603E-02   0.266656E-03   0.946148E-03   0.159247E-02   0.772178E-03   0.180521E+03   0.000000E+00   0.000000E+00   0.180521E+03  -0.361042E+03
   0.988690E+02   0.167008E+01   0.478959E-03   0.118807E-02   0.102772E-02   0.703517E-04   0.266656E-03   0.946148E-03   0.159247E-02   0.772178E-03   0.179889E+03   0.000000E+00   0.000000E+00   0.179889E+03  -0.359778E+03
   0.988690E+02   0.814393E-01   0.988335E-04   0.115211E-02   0.102772E-02   0.703517E-04   0.748562E-03   0.946148E-03   0.159247E-02   0.772178E-03   0.179352E+03   0.000000E+00   0.000000E+00   0.179352E+03  -0.358704E+03
   0.988690E+02   0.448941E+01   0.832474E-03   0.115211E-02   0.102772E-02   0.703517E-04   0.748562E-03   0.946148E-03   0.267837E-02   0.515877E-03   0.178473E+03   0.000000E+00   0.000000E+00   0.178473E+03  -0.356946E+03
