a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.992912E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.108780E-02  0.331929E-03  0.825513E-03  0.128504E-02  0.283056E-03  0.674707E-03  0.183755E+03
  0.992912E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.331929E-03  0.825513E-03  0.128504E-02  0.283056E-03  0.674707E-03  0.184789E+03
  0.992912E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.331929E-03  0.825513E-03  0.128504E-02  0.283056E-03  0.674707E-03  0.184789E+03
  0.992912E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.331929E-03  0.825513E-03  0.100149E-02  0.283056E-03  0.674707E-03  0.185286E+03
  0.992912E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.331929E-03  0.884121E-03  0.100149E-02  0.283056E-03  0.674707E-03  0.185185E+03
  0.989145E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.113408E-02  0.884121E-03  0.100149E-02  0.283056E-03  0.674707E-03  0.184369E+03
  0.993930E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.113408E-02  0.127931E-02  0.100149E-02  0.283056E-03  0.674707E-03  0.184501E+03
  0.991477E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.113408E-02  0.127931E-02  0.100149E-02  0.283056E-03  0.674707E-03  0.184128E+03
  0.991477E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.476949E-03  0.113408E-02  0.127931E-02  0.100149E-02  0.283056E-03  0.674707E-03  0.184128E+03
  0.991477E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.113408E-02  0.127931E-02  0.100149E-02  0.283056E-03  0.674707E-03  0.184051E+03
  0.991477E+02  0.252045E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.113408E-02  0.127931E-02  0.100149E-02  0.283056E-03  0.674707E-03  0.184051E+03
  0.991477E+02  0.960522E+00  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.127931E-02  0.147851E-03  0.283056E-03  0.674707E-03  0.183502E+03
  0.991477E+02  0.181847E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.127931E-02  0.147851E-03  0.283056E-03  0.674707E-03  0.183574E+03
  0.991477E+02  0.181847E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.127931E-02  0.204772E-02  0.283056E-03  0.674707E-03  0.182393E+03
  0.101025E+03  0.181847E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.926285E-03  0.204772E-02  0.283056E-03  0.674707E-03  0.183255E+03
  0.101025E+03  0.181847E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.926285E-03  0.204772E-02  0.283056E-03  0.674707E-03  0.183255E+03
  0.101025E+03  0.181847E+01  0.100992E-02  0.164413E-03  0.571277E-03  0.395131E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.184168E+03
  0.101025E+03  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.160535E-02  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.180282E+03
  0.101025E+03  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.160535E-02  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.180282E+03
  0.996464E+02  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.160535E-02  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.180901E+03
  0.996464E+02  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.181926E+03
  0.996464E+02  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.181926E+03
  0.996464E+02  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.181926E+03
  0.996464E+02  0.181847E+01  0.255769E-02  0.164413E-03  0.571277E-03  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.181926E+03
  0.996464E+02  0.181847E+01  0.103268E-02  0.361351E-03  0.571277E-03  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.184797E+03
  0.996464E+02  0.181847E+01  0.103268E-02  0.361351E-03  0.870201E-05  0.978897E-03  0.926285E-03  0.148053E-02  0.283056E-03  0.674707E-03  0.184304E+03
  0.996464E+02  0.181847E+01  0.103268E-02  0.361351E-03  0.870201E-05  0.978897E-03  0.926285E-03  0.148053E-02  0.830674E-03  0.674707E-03  0.183583E+03
  0.996464E+02  0.181847E+01  0.103268E-02  0.361351E-03  0.870201E-05  0.978897E-03  0.926285E-03  0.148053E-02  0.830674E-03  0.674707E-03  0.183583E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.361351E-03  0.939921E-03  0.605727E-03  0.250428E-03  0.148053E-02  0.830674E-03  0.222817E-03  0.183285E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.361351E-03  0.975496E-04  0.605727E-03  0.250428E-03  0.148053E-02  0.830674E-03  0.222817E-03  0.182914E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.361351E-03  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.830674E-03  0.222817E-03  0.181264E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.137454E-02  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.830674E-03  0.222817E-03  0.179388E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.137454E-02  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.830674E-03  0.222817E-03  0.179388E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.137454E-02  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.830674E-03  0.222817E-03  0.179388E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.137454E-02  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.830674E-03  0.222817E-03  0.179388E+03
  0.996464E+02 -0.161901E+01  0.103268E-02  0.137454E-02  0.975496E-04  0.605727E-03  0.250428E-03  0.251565E-02  0.177314E-03  0.222817E-03  0.179809E+03
  0.996464E+02  0.749352E+00  0.103268E-02  0.137454E-02  0.619254E-03  0.605727E-03  0.250428E-03  0.251565E-02  0.177314E-03  0.222817E-03  0.182174E+03
  0.996464E+02  0.749352E+00  0.103268E-02  0.137454E-02  0.619254E-03  0.261392E-02  0.843048E-03  0.282867E-02  0.177314E-03  0.222817E-03  0.178778E+03
  0.996464E+02  0.749352E+00  0.103268E-02  0.137454E-02  0.619254E-03  0.261392E-02  0.843048E-03  0.282867E-02  0.177314E-03  0.222817E-03  0.178778E+03
  0.100299E+03  0.749352E+00  0.103268E-02  0.195274E-02  0.619254E-03  0.566165E-04  0.843048E-03  0.282867E-02  0.177314E-03  0.222817E-03  0.179083E+03
  0.100299E+03  0.749352E+00  0.103268E-02  0.147108E-02  0.619254E-03  0.566165E-04  0.843048E-03  0.223681E-02  0.177314E-03  0.222817E-03  0.180818E+03
  0.100299E+03  0.749352E+00  0.103268E-02  0.147108E-02  0.619254E-03  0.566165E-04  0.843048E-03  0.223681E-02  0.177314E-03  0.222817E-03  0.180818E+03
  0.100299E+03  0.624108E+00  0.103268E-02  0.147108E-02  0.793571E-03  0.566165E-04  0.843048E-03  0.223681E-02  0.177314E-03  0.222817E-03  0.180589E+03
  0.100299E+03  0.624108E+00  0.103268E-02  0.147108E-02  0.793571E-03  0.566165E-04  0.843048E-03  0.790532E-03  0.177314E-03  0.222817E-03  0.182928E+03
  0.100299E+03  0.624108E+00  0.103268E-02  0.467607E-03  0.238994E-03  0.566165E-04  0.843048E-03  0.790532E-03  0.177314E-03  0.222817E-03  0.184808E+03
  0.100299E+03  0.624108E+00  0.103268E-02  0.467607E-03  0.238994E-03  0.566165E-04  0.843048E-03  0.790532E-03  0.177314E-03  0.222817E-03  0.184808E+03
  0.100299E+03  0.624108E+00  0.106661E-02  0.467607E-03  0.238994E-03  0.566165E-04  0.843048E-03  0.790532E-03  0.177314E-03  0.222817E-03  0.184729E+03
  0.100299E+03  0.624108E+00  0.106661E-02  0.467607E-03  0.238994E-03  0.566165E-04  0.843048E-03  0.790532E-03  0.177314E-03  0.222817E-03  0.184729E+03
  0.100299E+03  0.624108E+00  0.106661E-02  0.467607E-03  0.238994E-03  0.566165E-04  0.116348E-02  0.790532E-03  0.177314E-03  0.222817E-03  0.184105E+03
  0.100299E+03  0.508551E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.116961E-02  0.116348E-02  0.790532E-03  0.177314E-03  0.222817E-03  0.183977E+03
  0.100299E+03  0.508551E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.337800E-02  0.790532E-03  0.177314E-03  0.222817E-03  0.179639E+03
  0.100299E+03  0.508551E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.337800E-02  0.790532E-03  0.177314E-03  0.222817E-03  0.179639E+03
  0.100299E+03  0.497567E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.337800E-02  0.790532E-03  0.934882E-04  0.761731E-03  0.179375E+03
  0.100299E+03  0.437506E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.805567E-02  0.790532E-03  0.934882E-04  0.761731E-03  0.176286E+03
  0.100299E+03  0.437506E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.744578E-02  0.790532E-03  0.934882E-04  0.729444E-03  0.176659E+03
  0.100299E+03  0.437506E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.959725E-02  0.790532E-03  0.934882E-04  0.974820E-03  0.175142E+03
  0.100299E+03  0.437506E+01  0.106661E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.610658E-02  0.790532E-03  0.934882E-04  0.974820E-03  0.176927E+03
  0.100299E+03  0.437506E+01  0.255193E-02  0.467607E-03  0.238994E-03  0.163801E-02  0.610658E-02  0.790532E-03  0.934882E-04  0.974820E-03  0.174199E+03
  0.101866E+03 -0.362385E+01  0.248148E-02  0.467607E-03  0.238994E-03  0.640966E-02  0.546564E-02  0.548450E-03  0.934882E-04  0.974820E-03  0.164654E+03
  0.101501E+03 -0.376970E+01  0.248148E-02  0.705596E-03  0.238994E-03  0.640966E-02  0.147630E-02  0.202312E-02  0.934882E-04  0.974820E-03  0.168252E+03
  0.101501E+03 -0.300283E+01  0.248148E-02  0.705596E-03  0.238994E-03  0.278462E-02  0.147630E-02  0.202312E-02  0.934882E-04  0.974820E-03  0.171926E+03
  0.101158E+03 -0.300283E+01  0.248148E-02  0.705596E-03  0.238994E-03  0.278462E-02  0.147630E-02  0.202312E-02  0.344199E-03  0.974820E-03  0.172672E+03
  0.101158E+03  0.384785E+01  0.203027E-03  0.705596E-03  0.238994E-03  0.266706E-02  0.147630E-02  0.128778E-02  0.344199E-03  0.974820E-03  0.180191E+03
  0.101158E+03  0.384785E+01  0.203027E-03  0.705596E-03  0.238994E-03  0.266706E-02  0.147630E-02  0.128778E-02  0.344199E-03  0.974820E-03  0.180191E+03
  0.101158E+03  0.384785E+01  0.203027E-03  0.705596E-03  0.238994E-03  0.264062E-02  0.147630E-02  0.772924E-03  0.344199E-03  0.206070E-03  0.181181E+03
  0.101158E+03  0.384785E+01  0.203027E-03  0.705596E-03  0.238994E-03  0.305364E-02  0.147630E-02  0.772924E-03  0.540556E-03  0.206070E-03  0.180731E+03
  0.101158E+03  0.384785E+01  0.257053E-03  0.705596E-03  0.238994E-03  0.345979E-02  0.147630E-02  0.772924E-03  0.540556E-03  0.206070E-03  0.180290E+03
  0.101158E+03  0.336062E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.345979E-02  0.147630E-02  0.772924E-03  0.540556E-03  0.206070E-03  0.180683E+03
  0.101158E+03  0.336062E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.985664E-03  0.147630E-02  0.772924E-03  0.707787E-03  0.206070E-03  0.184120E+03
  0.101158E+03  0.544666E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.985664E-03  0.123945E-02  0.772924E-03  0.707787E-03  0.206070E-03  0.183757E+03
  0.101158E+03  0.544666E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.431530E-03  0.123945E-02  0.772924E-03  0.707787E-03  0.206070E-03  0.183905E+03
  0.101158E+03  0.544666E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.431530E-03  0.123945E-02  0.786407E-03  0.707787E-03  0.206070E-03  0.183917E+03
  0.101158E+03  0.544666E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.431530E-03  0.123945E-02  0.786407E-03  0.707787E-03  0.206070E-03  0.183917E+03
  0.101158E+03 -0.597977E+00  0.257053E-03  0.705596E-03  0.330517E-03  0.431530E-03  0.123945E-02  0.786407E-03  0.707787E-03  0.206070E-03  0.183724E+03
  0.101158E+03  0.787935E+00  0.257053E-03  0.705596E-03  0.330517E-03  0.431530E-03  0.218981E-02  0.376129E-03  0.114308E-02  0.206070E-03  0.181048E+03
  0.101158E+03  0.245234E+01  0.257053E-03  0.705596E-03  0.330517E-03  0.884990E-03  0.218981E-02  0.376129E-03  0.114308E-02  0.206070E-03  0.181240E+03
  0.101158E+03  0.245234E+01  0.257053E-03  0.705596E-03  0.848440E-03  0.884990E-03  0.218981E-02  0.376129E-03  0.114308E-02  0.206070E-03  0.181353E+03
  0.101158E+03  0.576547E+01  0.257053E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.218981E-02  0.114667E-02  0.114308E-02  0.206070E-03  0.181225E+03
  0.101158E+03  0.887141E+00  0.170355E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.145638E-02  0.114667E-02  0.170258E-02  0.206070E-03  0.181671E+03
  0.101158E+03  0.887141E+00  0.170355E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.145638E-02  0.114667E-02  0.170258E-02  0.206070E-03  0.181671E+03
  0.101158E+03  0.887141E+00  0.170355E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.145638E-02  0.114667E-02  0.170258E-02  0.206070E-03  0.181671E+03
  0.101158E+03  0.887141E+00  0.170355E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.207385E-03  0.114667E-02  0.170258E-02  0.206070E-03  0.183099E+03
  0.101158E+03  0.887141E+00  0.170355E-03  0.705596E-03  0.362511E-03  0.884990E-03  0.207385E-03  0.114667E-02  0.170258E-02  0.206070E-03  0.183099E+03
  0.101158E+03  0.324546E+01  0.170355E-03  0.569673E-03  0.362511E-03  0.884990E-03  0.207385E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.185990E+03
  0.101158E+03  0.324546E+01  0.170355E-03  0.569673E-03  0.362511E-03  0.884990E-03  0.526878E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186274E+03
  0.101158E+03  0.228078E+01  0.170355E-03  0.569673E-03  0.362511E-03  0.884990E-03  0.526878E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186319E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.569673E-03  0.362511E-03  0.884990E-03  0.235400E-02  0.114667E-02  0.442916E-03  0.206070E-03  0.184273E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.569673E-03  0.242101E-03  0.884990E-03  0.235400E-02  0.114667E-02  0.442916E-03  0.206070E-03  0.184127E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.569673E-03  0.242101E-03  0.884990E-03  0.235400E-02  0.114667E-02  0.442916E-03  0.206070E-03  0.184127E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.569673E-03  0.242101E-03  0.884990E-03  0.235400E-02  0.114667E-02  0.442916E-03  0.206070E-03  0.184127E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.569673E-03  0.596419E-04  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186705E+03
  0.995845E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.914295E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186564E+03
  0.994513E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.914295E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186359E+03
  0.994513E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.914295E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186359E+03
  0.994513E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.187007E+03
  0.990585E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186184E+03
  0.990585E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.186184E+03
  0.996846E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.187312E+03
  0.996846E+02  0.228078E+01  0.170355E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.187312E+03
  0.996846E+02  0.228078E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.187295E+03
  0.996846E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.442916E-03  0.206070E-03  0.187293E+03
  0.996846E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.413424E-03  0.206070E-03  0.187316E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.413424E-03  0.206070E-03  0.187362E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.114667E-02  0.413424E-03  0.206070E-03  0.187362E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.374906E-03  0.106589E-02  0.509564E-03  0.138297E-02  0.413424E-03  0.206070E-03  0.186943E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.127589E-02  0.106589E-02  0.509564E-03  0.138297E-02  0.413424E-03  0.206070E-03  0.185568E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.127589E-02  0.106589E-02  0.505309E-03  0.138297E-02  0.413424E-03  0.206070E-03  0.185570E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.539088E-03  0.127589E-02  0.106589E-02  0.505309E-03  0.286684E-02  0.413424E-03  0.206070E-03  0.183286E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.822866E-03  0.127589E-02  0.106589E-02  0.505309E-03  0.286684E-02  0.413424E-03  0.206070E-03  0.182745E+03
  0.997314E+02  0.230871E+01  0.152000E-03  0.822866E-03  0.127589E-02  0.122491E-02  0.505309E-03  0.327493E-02  0.413424E-03  0.206070E-03  0.182001E+03
  0.997314E+02  0.199229E+01  0.152000E-03  0.822866E-03  0.127589E-02  0.122491E-02  0.505309E-03  0.368247E-02  0.413424E-03  0.206070E-03  0.181591E+03
  0.997314E+02  0.199229E+01  0.152000E-03  0.822866E-03  0.127589E-02  0.122491E-02  0.505309E-03  0.368247E-02  0.413424E-03  0.206070E-03  0.181591E+03
  0.997314E+02  0.199229E+01  0.152000E-03  0.822866E-03  0.127589E-02  0.122491E-02  0.505309E-03  0.368247E-02  0.413424E-03  0.206070E-03  0.181591E+03
  0.997314E+02  0.137935E+01  0.152000E-03  0.509705E-03  0.127589E-02  0.122491E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.182187E+03
  0.997314E+02  0.137935E+01  0.152000E-03  0.509705E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.182119E+03
  0.997314E+02 -0.702547E+00  0.152000E-03  0.509705E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.181034E+03
  0.100105E+03 -0.702547E+00  0.671020E-03  0.509705E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.180884E+03
  0.100105E+03 -0.702547E+00  0.671020E-03  0.509705E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.180884E+03
  0.100105E+03 -0.702547E+00  0.671020E-03  0.509705E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.206070E-03  0.180884E+03
  0.100105E+03 -0.702547E+00  0.671020E-03  0.114094E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.180116E-03  0.180806E+03
  0.100105E+03 -0.702547E+00  0.671020E-03  0.114094E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.368247E-02  0.228693E-03  0.180116E-03  0.180806E+03
  0.100105E+03 -0.858983E+00  0.671020E-03  0.114094E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.160588E-02  0.228693E-03  0.180116E-03  0.183494E+03
  0.100105E+03 -0.858983E+00  0.334550E-03  0.114094E-03  0.161231E-03  0.181273E-02  0.505309E-03  0.160588E-02  0.228693E-03  0.180116E-03  0.183808E+03
  0.100105E+03 -0.858983E+00  0.334550E-03  0.114094E-03  0.397562E-03  0.144464E-02  0.505309E-03  0.160588E-02  0.228693E-03  0.180116E-03  0.185091E+03
  0.100242E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.397562E-03  0.144464E-02  0.505309E-03  0.160588E-02  0.228693E-03  0.250321E-03  0.184985E+03
  0.100242E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.397562E-03  0.144464E-02  0.505309E-03  0.934157E-03  0.228693E-03  0.250321E-03  0.186162E+03
  0.100242E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.397562E-03  0.144464E-02  0.505309E-03  0.934157E-03  0.228693E-03  0.250321E-03  0.186162E+03
  0.100224E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.397562E-03  0.144464E-02  0.505309E-03  0.934157E-03  0.228693E-03  0.250321E-03  0.186172E+03
  0.100224E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.190732E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.250321E-03  0.184061E+03
  0.100224E+03 -0.858983E+00  0.334550E-03  0.731596E-04  0.190732E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.182865E+03
  0.100224E+03 -0.144801E+01  0.334550E-03  0.731596E-04  0.190732E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.182464E+03
  0.100224E+03 -0.144801E+01  0.334550E-03  0.731596E-04  0.575498E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178424E+03
  0.100224E+03 -0.144801E+01  0.334550E-03  0.731596E-04  0.575498E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178424E+03
  0.100224E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.575498E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178895E+03
  0.100224E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.634161E-02  0.144464E-02  0.505309E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178515E+03
  0.100224E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.634161E-02  0.144464E-02  0.350197E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178475E+03
  0.100224E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.634161E-02  0.154931E-02  0.350197E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.178298E+03
  0.100224E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.634161E-02  0.414511E-03  0.350197E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.179192E+03
  0.100822E+03 -0.728736E+00  0.334550E-03  0.731596E-04  0.222665E-02  0.414511E-03  0.350197E-03  0.934157E-03  0.470568E-03  0.906849E-03  0.182704E+03
  0.100822E+03  0.710157E+01  0.334550E-03  0.280054E-03  0.222665E-02  0.414511E-03  0.350197E-03  0.934157E-03  0.119072E-02  0.906849E-03  0.181524E+03
  0.100822E+03  0.710157E+01  0.334550E-03  0.280054E-03  0.222665E-02  0.414511E-03  0.350197E-03  0.746395E-03  0.119072E-02  0.906849E-03  0.181419E+03
  0.100822E+03  0.710157E+01  0.334550E-03  0.280054E-03  0.222665E-02  0.434152E-03  0.350197E-03  0.746395E-03  0.119072E-02  0.906849E-03  0.181454E+03
  0.100822E+03  0.710157E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.440168E-03  0.350197E-03  0.746395E-03  0.119072E-02  0.906849E-03  0.183914E+03
  0.100822E+03  0.255993E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.440168E-03  0.350197E-03  0.746395E-03  0.119072E-02  0.906849E-03  0.185207E+03
  0.100822E+03  0.255993E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.440168E-03  0.350197E-03  0.242645E-03  0.119072E-02  0.906849E-03  0.183580E+03
  0.100822E+03  0.255993E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.440168E-03  0.350197E-03  0.242645E-03  0.119072E-02  0.906849E-03  0.183580E+03
  0.100822E+03  0.241165E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.553444E-03  0.350197E-03  0.389031E-02  0.119072E-02  0.906849E-03  0.181289E+03
  0.100822E+03  0.241165E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.553444E-03  0.350197E-03  0.389031E-02  0.119072E-02  0.906849E-03  0.181289E+03
  0.101018E+03  0.241165E+01  0.334550E-03  0.280054E-03  0.962220E-03  0.553444E-03  0.350197E-03  0.163145E-02  0.104622E-02  0.906849E-03  0.184280E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.862073E-03  0.553444E-03  0.350197E-03  0.163145E-02  0.104622E-02  0.906849E-03  0.184243E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.251471E-03  0.553444E-03  0.350197E-03  0.163145E-02  0.104622E-02  0.906849E-03  0.184638E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.251471E-03  0.553444E-03  0.350197E-03  0.163145E-02  0.104622E-02  0.906849E-03  0.184638E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.251471E-03  0.553444E-03  0.350197E-03  0.163145E-02  0.104622E-02  0.906849E-03  0.184638E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.251471E-03  0.553444E-03  0.350197E-03  0.938921E-03  0.104622E-02  0.906849E-03  0.185836E+03
  0.996175E+02  0.241165E+01  0.334550E-03  0.280054E-03  0.251471E-03  0.553444E-03  0.350197E-03  0.938921E-03  0.104622E-02  0.906849E-03  0.185836E+03
