Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Km_a11        Km_a12        Km_a13        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.312944E+02  0.801914E+01  0.298938E+01  0.411411E+01  0.105339E+02  0.513177E+01  0.175319E+01 -0.102648E+02 -0.139929E+02 -0.311888E+02 -0.157743E+01  0.211790E+01  0.269686E+01  0.184664E+02  0.322399E-02  0.404672E-01  0.257942E-02  0.682722E-02  0.722673E-02  0.270291E+03
  0.312944E+02  0.801914E+01  0.298938E+01  0.411411E+01  0.105339E+02  0.513177E+01  0.175319E+01 -0.102648E+02 -0.139929E+02 -0.311888E+02 -0.157743E+01 -0.321771E+00  0.269686E+01  0.239278E+02  0.265916E-02  0.342823E-01  0.257942E-02  0.682722E-02  0.722673E-02  0.268512E+03
  0.312944E+02  0.742273E+01  0.298938E+01  0.411411E+01  0.105339E+02  0.337821E+01 -0.219498E+01 -0.102648E+02 -0.139929E+02 -0.311888E+02 -0.157743E+01 -0.321771E+00  0.269686E+01  0.282616E+02  0.265916E-02  0.153044E-01  0.257942E-02  0.147985E-01  0.630729E-03  0.270709E+03
  0.312944E+02  0.742273E+01  0.298938E+01  0.429925E+01  0.865794E+01  0.337821E+01 -0.219498E+01 -0.102648E+02 -0.139929E+02 -0.310837E+02 -0.157743E+01  0.266695E+01  0.269686E+01  0.282616E+02  0.977901E-02  0.152795E-01  0.257942E-02  0.147985E-01  0.630729E-03  0.267432E+03
  0.312944E+02  0.742273E+01  0.298938E+01  0.172051E+01  0.865794E+01  0.337821E+01 -0.219498E+01 -0.132016E+02 -0.139929E+02 -0.310837E+02 -0.286598E+01  0.266695E+01  0.269686E+01  0.282616E+02  0.366133E-02  0.152468E-01  0.499498E-02  0.771723E-02  0.630729E-03  0.269279E+03
  0.312944E+02  0.742273E+01  0.298938E+01  0.172051E+01  0.865794E+01  0.337821E+01 -0.219498E+01 -0.132016E+02 -0.139929E+02 -0.310837E+02 -0.286598E+01  0.266695E+01  0.269686E+01  0.242866E+02  0.366133E-02  0.152468E-01  0.499498E-02  0.771723E-02  0.954205E-02  0.269561E+03
  0.314151E+02  0.742273E+01  0.298938E+01  0.172051E+01  0.865794E+01  0.340669E+01 -0.219498E+01 -0.132016E+02 -0.137932E+02 -0.316934E+02 -0.286598E+01  0.404856E+01  0.269686E+01  0.242866E+02  0.369903E-02  0.152468E-01  0.499498E-02  0.200076E-01  0.954205E-02  0.267978E+03
  0.314151E+02  0.742273E+01  0.298938E+01  0.172051E+01  0.865794E+01  0.340669E+01 -0.393979E+01 -0.132016E+02 -0.137932E+02 -0.316934E+02 -0.286598E+01  0.418675E+01  0.269686E+01  0.242866E+02  0.439917E-02  0.152468E-01  0.752063E-02  0.809642E-03  0.954205E-02  0.269239E+03
  0.315571E+02  0.742273E+01  0.182138E+01  0.172051E+01  0.865794E+01  0.612552E+01 -0.393979E+01 -0.132016E+02 -0.137932E+02 -0.316934E+02 -0.286598E+01  0.400981E+01  0.269686E+01  0.242866E+02  0.439917E-02  0.152468E-01  0.291547E-01  0.809642E-03  0.954205E-02  0.266333E+03
  0.315571E+02  0.742273E+01  0.182138E+01  0.172051E+01  0.865794E+01  0.612552E+01 -0.393979E+01 -0.117037E+02 -0.137932E+02 -0.316934E+02 -0.286598E+01  0.506979E+01  0.269686E+01  0.242866E+02  0.439917E-02  0.163988E-01  0.271008E-01  0.809642E-03  0.954205E-02  0.267010E+03
  0.313367E+02  0.800111E+01  0.182138E+01 -0.306657E-01  0.865794E+01  0.612552E+01 -0.393979E+01 -0.141880E+02 -0.137932E+02 -0.316934E+02  0.210273E+01  0.506979E+01  0.269686E+01  0.183375E+02  0.423293E-02  0.163988E-01  0.271008E-01  0.809642E-03  0.954205E-02  0.264095E+03
  0.313367E+02  0.786983E+01 -0.155399E+00 -0.306657E-01  0.865794E+01  0.612552E+01 -0.393979E+01 -0.141880E+02 -0.137932E+02 -0.316934E+02 -0.687425E+00  0.697994E+01  0.269686E+01  0.183375E+02  0.423293E-02  0.593005E-02  0.271008E-01  0.809642E-03  0.954205E-02  0.264561E+03
  0.313367E+02  0.786983E+01 -0.155399E+00 -0.306657E-01  0.865794E+01  0.591432E+01 -0.393979E+01 -0.117428E+02 -0.137932E+02 -0.316934E+02 -0.687425E+00  0.678379E+01  0.269686E+01  0.183375E+02  0.214651E-02  0.593005E-02  0.228291E-01  0.747734E-02  0.296694E-01  0.266434E+03
  0.313367E+02  0.786983E+01 -0.155399E+00  0.102202E+01  0.810607E+01  0.591432E+01 -0.407016E+01 -0.102111E+02 -0.137932E+02 -0.316934E+02 -0.687425E+00  0.678379E+01  0.269686E+01  0.183375E+02  0.214651E-02  0.248662E-01  0.918939E-02  0.338702E-03  0.296694E-01  0.267179E+03
  0.313367E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.810607E+01  0.591432E+01 -0.318873E+01 -0.102111E+02 -0.137932E+02 -0.316934E+02 -0.435947E+01  0.678379E+01  0.269686E+01  0.183375E+02  0.214651E-02  0.248662E-01  0.918939E-02  0.338702E-03  0.296694E-01  0.267674E+03
  0.313367E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.810607E+01  0.591432E+01  0.317818E+00 -0.102111E+02 -0.137932E+02 -0.292621E+02 -0.670276E+01  0.678379E+01  0.387949E+01  0.183524E+02  0.331518E-02  0.227878E-01  0.918939E-02  0.850950E-03  0.296694E-01  0.266022E+03
  0.313367E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.810607E+01  0.591432E+01 -0.196596E+00 -0.993819E+01 -0.137932E+02 -0.292621E+02 -0.748338E+01  0.678379E+01  0.387949E+01  0.183524E+02  0.343862E-02  0.227878E-01  0.918939E-02  0.653029E-02  0.296694E-01  0.265648E+03
  0.314907E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.795120E+01  0.591432E+01 -0.196596E+00 -0.107969E+02 -0.137932E+02 -0.309471E+02 -0.800640E+01  0.678379E+01  0.581424E+01  0.183524E+02  0.370659E-02  0.916525E-02  0.918939E-02  0.161848E-02  0.296694E-01  0.266063E+03
  0.314907E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.687276E+01  0.395491E+01 -0.196596E+00 -0.107969E+02 -0.181863E+02 -0.311968E+02 -0.800640E+01  0.678379E+01  0.440554E+01  0.183524E+02  0.267149E-02  0.916525E-02  0.292063E-01  0.161848E-02  0.296694E-01  0.261573E+03
  0.316976E+02  0.786983E+01 -0.155399E+00  0.309870E+01  0.687276E+01  0.395491E+01 -0.196596E+00 -0.107969E+02 -0.177734E+02 -0.311968E+02 -0.800640E+01  0.801516E+01  0.403805E+01  0.183524E+02  0.194371E-03  0.916525E-02  0.171844E-01  0.161848E-02  0.448382E-01  0.262271E+03
  0.316976E+02  0.879217E+01 -0.155399E+00  0.309870E+01  0.687276E+01  0.745157E+01 -0.196596E+00 -0.107969E+02 -0.177516E+02 -0.311968E+02 -0.758660E+01  0.801516E+01  0.403805E+01  0.125255E+02  0.229097E-02  0.916525E-02  0.171844E-01  0.161848E-02  0.448382E-01  0.263300E+03
  0.316976E+02  0.953597E+01 -0.155399E+00  0.309870E+01  0.687276E+01  0.745157E+01 -0.196596E+00 -0.107969E+02 -0.185385E+02 -0.295974E+02  0.313442E+01  0.457381E+01  0.522655E+01  0.205543E+02  0.229097E-02  0.891233E-02  0.417735E-02  0.591576E-03  0.379070E-01  0.266976E+03
  0.317477E+02  0.953597E+01 -0.155399E+00  0.309870E+01  0.687276E+01  0.499005E+01 -0.196596E+00 -0.944256E+01 -0.185385E+02 -0.321838E+02  0.331473E+01  0.457381E+01  0.522655E+01  0.151573E+02  0.601892E-02  0.219634E-01  0.417735E-02  0.591576E-03  0.267519E-01  0.264263E+03
  0.311544E+02  0.813505E+01 -0.155399E+00  0.309870E+01  0.676603E+01  0.499005E+01  0.105185E+00 -0.860222E+01 -0.185385E+02 -0.321838E+02 -0.894128E+00  0.457381E+01  0.522655E+01  0.129496E+02  0.601892E-02  0.729420E-02  0.117624E-01  0.591576E-03  0.286967E-01  0.268625E+03
  0.311544E+02  0.886138E+01 -0.155399E+00  0.309870E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.860222E+01 -0.185385E+02 -0.310057E+02 -0.894128E+00  0.457381E+01  0.522655E+01  0.137594E+02  0.601892E-02  0.729420E-02  0.160200E-01  0.591576E-03  0.476799E-02  0.270821E+03
  0.311544E+02  0.886138E+01 -0.155399E+00  0.309870E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.860222E+01 -0.185385E+02 -0.310057E+02 -0.894128E+00  0.421629E+01  0.554184E+01  0.140249E+02  0.504606E-02  0.726145E-02  0.133658E-01  0.591576E-03  0.240524E-02  0.271787E+03
  0.309544E+02  0.886138E+01 -0.155399E+00  0.309870E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.949933E+01 -0.185385E+02 -0.319291E+02 -0.894128E+00  0.330315E+01  0.659395E+01  0.160679E+02  0.504606E-02  0.481795E-02  0.230728E-02  0.824869E-02  0.240524E-02  0.270132E+03
  0.309544E+02  0.886138E+01 -0.155399E+00  0.309870E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.659550E+01 -0.185385E+02 -0.319291E+02 -0.894128E+00  0.330315E+01  0.731318E+01  0.160679E+02  0.173278E-02  0.481795E-02  0.230728E-02  0.824869E-02  0.240524E-02  0.273849E+03
  0.309544E+02  0.837347E+01 -0.155399E+00  0.274978E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.659550E+01 -0.185385E+02 -0.282354E+02 -0.486176E+01  0.330315E+01  0.731318E+01  0.226054E+02  0.173278E-02  0.481795E-02  0.230728E-02  0.824869E-02  0.240524E-02  0.270739E+03
  0.309544E+02  0.837347E+01  0.203771E+01  0.605108E+01  0.676603E+01  0.499005E+01  0.277668E+01 -0.659550E+01 -0.185385E+02 -0.282354E+02 -0.486176E+01 -0.331270E+01  0.780745E+01  0.226054E+02  0.173278E-02  0.481795E-02  0.230728E-02  0.199410E-02  0.240524E-02  0.271026E+03
  0.309544E+02  0.837347E+01  0.203771E+01  0.605108E+01  0.676603E+01  0.499005E+01  0.250301E+01 -0.659550E+01 -0.185385E+02 -0.282354E+02 -0.166036E+01  0.986063E+00  0.780745E+01  0.166424E+02  0.173278E-02  0.481795E-02  0.230728E-02  0.225257E-02  0.240524E-02  0.273782E+03
  0.309544E+02  0.837347E+01  0.203771E+01  0.462975E+01  0.689676E+01  0.499005E+01  0.222132E+00 -0.659550E+01 -0.185385E+02 -0.282354E+02 -0.166036E+01  0.205446E+01  0.917606E+01  0.190452E+02  0.173278E-02  0.481795E-02  0.230728E-02  0.225257E-02  0.240524E-02  0.272703E+03
  0.308289E+02  0.837347E+01  0.203771E+01  0.462975E+01  0.689676E+01  0.499005E+01  0.222132E+00 -0.469592E+01 -0.185385E+02 -0.283390E+02  0.181114E+01  0.205446E+01  0.917606E+01  0.203369E+02  0.173278E-02  0.437317E-02  0.230728E-02  0.225257E-02  0.240524E-02  0.271139E+03
  0.307929E+02  0.886061E+01  0.277063E+01  0.462975E+01  0.695691E+01  0.499005E+01  0.729982E-01 -0.519857E+01 -0.185385E+02 -0.283390E+02  0.181114E+01  0.104886E+01  0.917606E+01  0.203369E+02  0.173278E-02  0.437317E-02  0.230728E-02  0.225257E-02  0.139628E-01  0.268928E+03
  0.307929E+02  0.886061E+01  0.277063E+01  0.505379E+01  0.500242E+01  0.499005E+01  0.387216E+01 -0.894074E+01 -0.188525E+02 -0.283390E+02  0.181114E+01  0.104886E+01  0.917606E+01  0.203369E+02  0.173278E-02  0.321698E-02  0.230728E-02  0.837289E-02  0.195431E-01  0.269902E+03
  0.307929E+02  0.919208E+01  0.437536E+01  0.505379E+01  0.500242E+01  0.499005E+01 -0.304986E+00 -0.925994E+01 -0.188525E+02 -0.283390E+02 -0.473371E+01  0.338495E+01  0.917606E+01  0.203369E+02  0.173278E-02  0.321698E-02  0.230728E-02  0.837289E-02  0.167289E-01  0.269591E+03
  0.307929E+02  0.919208E+01  0.227908E+01  0.505379E+01  0.487318E+01  0.611819E+01 -0.446256E+01 -0.925994E+01 -0.188525E+02 -0.283390E+02 -0.473371E+01 -0.524182E+00  0.917606E+01  0.260925E+02  0.572205E-02  0.321698E-02  0.230728E-02  0.837289E-02  0.111564E-01  0.270453E+03
  0.307929E+02  0.865536E+01  0.134609E+01  0.505379E+01  0.487318E+01  0.611819E+01 -0.446256E+01 -0.987060E+01 -0.143440E+02 -0.283390E+02 -0.473371E+01  0.632177E+00  0.919689E+01  0.260925E+02  0.572205E-02  0.321698E-02  0.108973E-01  0.118522E-01  0.170426E-01  0.267568E+03
  0.307929E+02  0.865536E+01  0.134609E+01  0.505379E+01  0.487318E+01  0.611819E+01 -0.724554E+01 -0.987060E+01 -0.140771E+02 -0.283390E+02 -0.473371E+01  0.632177E+00  0.919689E+01  0.260925E+02  0.394686E-02  0.321698E-02  0.108973E-01  0.118522E-01  0.170798E-01  0.267285E+03
  0.307929E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.487318E+01  0.611819E+01 -0.262681E+01 -0.987060E+01 -0.140771E+02 -0.283390E+02 -0.473371E+01  0.632177E+00  0.919689E+01  0.221930E+02  0.184429E-03  0.321698E-02  0.529039E-02  0.133332E-01  0.145077E-01  0.270241E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.487318E+01  0.611819E+01 -0.262681E+01 -0.112389E+02 -0.140771E+02 -0.283390E+02 -0.473371E+01  0.632177E+00  0.919689E+01  0.221930E+02  0.184429E-03  0.321698E-02  0.529039E-02  0.133332E-01  0.420905E-02  0.272529E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.611819E+01 -0.504904E+01 -0.112389E+02 -0.140771E+02 -0.283390E+02 -0.473371E+01  0.213078E+01  0.919689E+01  0.221930E+02  0.184429E-03  0.321698E-02  0.529039E-02  0.133332E-01  0.420905E-02  0.273101E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.611819E+01 -0.442483E+01 -0.112389E+02 -0.126088E+02 -0.283390E+02 -0.473371E+01  0.213078E+01  0.919689E+01  0.222850E+02  0.184429E-03  0.811118E-02  0.529039E-02  0.924479E-02  0.420905E-02  0.272820E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.482509E+01 -0.532966E+01 -0.112389E+02 -0.121230E+02 -0.291782E+02 -0.473371E+01  0.611401E+01  0.989947E+01  0.222850E+02  0.184429E-03  0.811118E-02  0.114091E-02  0.217257E-03  0.420905E-02  0.271971E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.482509E+01 -0.685561E+01 -0.116344E+02 -0.121230E+02 -0.291782E+02 -0.103427E+02  0.611401E+01  0.989947E+01  0.222850E+02  0.184429E-03  0.811118E-02  0.152438E-02  0.217257E-03  0.420905E-02  0.271745E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.482509E+01 -0.685561E+01 -0.116344E+02 -0.117009E+02 -0.291782E+02 -0.103427E+02  0.637462E+01  0.989947E+01  0.224116E+02  0.495146E-02  0.811118E-02  0.454564E-03  0.756803E-03  0.420905E-02  0.271040E+03
  0.306017E+02  0.805624E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.475594E+01 -0.685561E+01 -0.116344E+02 -0.117009E+02 -0.275603E+02 -0.327294E+01  0.637462E+01  0.989947E+01  0.224116E+02  0.296927E-03  0.811118E-02  0.454564E-03  0.756803E-03  0.420905E-02  0.271251E+03
  0.306017E+02  0.742398E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.475594E+01 -0.685561E+01 -0.116344E+02 -0.113490E+02 -0.275603E+02 -0.327294E+01  0.658509E+01  0.899481E+01  0.224116E+02  0.296927E-03  0.812372E-02  0.454564E-03  0.756803E-03  0.420905E-02  0.270572E+03
  0.306017E+02  0.742398E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.598654E+01 -0.685561E+01 -0.116344E+02 -0.113490E+02 -0.256150E+02 -0.327294E+01  0.658509E+01  0.745977E+01  0.224116E+02  0.296927E-03  0.812372E-02  0.432256E-02  0.298584E-03  0.798244E-02  0.269254E+03
  0.306017E+02  0.712595E+01  0.160123E+01  0.432638E+01  0.556574E+01  0.598654E+01 -0.685561E+01 -0.117872E+02 -0.113490E+02 -0.256150E+02 -0.158017E+01  0.444577E+01  0.745977E+01  0.224116E+02  0.296927E-03  0.908806E-02  0.432256E-02  0.298584E-03  0.954012E-02  0.269657E+03
  0.304353E+02  0.712595E+01  0.160123E+01  0.479840E+01  0.556574E+01  0.483706E+01 -0.298937E+01 -0.886796E+01 -0.113490E+02 -0.256150E+02 -0.632444E+01  0.420153E+01  0.745977E+01  0.224116E+02  0.296927E-03  0.272910E-01  0.432256E-02  0.298584E-03  0.954012E-02  0.268567E+03
  0.303102E+02  0.550245E+01  0.160123E+01  0.479840E+01  0.556574E+01  0.252543E+01 -0.837385E+00 -0.886796E+01 -0.113490E+02 -0.244466E+02 -0.454290E+01  0.420153E+01  0.899694E+01  0.224116E+02  0.366390E-02  0.272910E-01  0.432256E-02  0.298584E-03  0.954012E-02  0.269308E+03
  0.303102E+02  0.542658E+01  0.160123E+01  0.479840E+01  0.556574E+01  0.252543E+01 -0.837385E+00 -0.886796E+01 -0.113490E+02 -0.244466E+02 -0.415236E+01  0.420153E+01  0.899694E+01  0.224116E+02  0.366390E-02  0.191865E-01  0.432256E-02  0.298584E-03  0.954012E-02  0.270044E+03
  0.303102E+02  0.459640E+01  0.160123E+01  0.479840E+01  0.556574E+01  0.252543E+01 -0.837385E+00 -0.886796E+01 -0.113490E+02 -0.244466E+02 -0.220922E+01  0.420153E+01  0.901338E+01  0.224116E+02  0.447769E-02  0.325747E-01  0.432256E-02  0.298584E-03  0.954012E-02  0.264906E+03
  0.303102E+02  0.459640E+01  0.635523E-01  0.479840E+01  0.556574E+01  0.252543E+01 -0.837385E+00 -0.886796E+01 -0.102725E+02 -0.244466E+02 -0.220922E+01  0.334289E+01  0.901338E+01  0.224116E+02  0.447769E-02  0.325747E-01  0.432256E-02  0.298584E-03  0.445600E-02  0.268952E+03
  0.303102E+02  0.459640E+01  0.635523E-01  0.470203E+01  0.556574E+01  0.216571E+01 -0.837385E+00 -0.886796E+01 -0.102725E+02 -0.244466E+02 -0.250010E+01  0.334289E+01  0.750530E+01  0.224116E+02  0.456753E-02  0.113802E-01  0.258748E-02  0.298584E-03  0.194232E-01  0.270221E+03
  0.303102E+02  0.459640E+01  0.635523E-01  0.470203E+01  0.556574E+01  0.254509E+01 -0.837385E+00 -0.886796E+01 -0.990062E+01 -0.244466E+02  0.261750E+01  0.287103E+01  0.842644E+01  0.220303E+02  0.456753E-02  0.113802E-01  0.258748E-02  0.298584E-03  0.194232E-01  0.269175E+03
  0.303102E+02  0.459640E+01  0.635523E-01  0.490508E+01  0.556574E+01  0.254509E+01 -0.639098E+00 -0.856200E+01 -0.990062E+01 -0.247035E+02 -0.566931E+01  0.287103E+01  0.108567E+02  0.220303E+02  0.456753E-02  0.113802E-01  0.258748E-02  0.298584E-03  0.194232E-01  0.268389E+03
  0.303102E+02  0.459640E+01  0.635523E-01  0.364512E+01  0.556574E+01  0.254509E+01 -0.639098E+00 -0.856200E+01 -0.107072E+02 -0.247035E+02 -0.695479E+01  0.430871E+00  0.111817E+02  0.220303E+02  0.843242E-03  0.144447E-01  0.258748E-02  0.298584E-03  0.108170E-01  0.268548E+03
  0.303102E+02  0.472919E+01  0.462262E-01  0.471696E+01  0.556574E+01  0.254509E+01 -0.639098E+00 -0.856200E+01 -0.107072E+02 -0.235100E+02 -0.695479E+01  0.246944E+01  0.100730E+02  0.220303E+02  0.843242E-03  0.295689E-01  0.258748E-02  0.298584E-03  0.108170E-01  0.268130E+03
  0.299019E+02  0.472919E+01  0.462262E-01  0.406158E+01  0.570432E+01  0.254509E+01 -0.639098E+00 -0.541269E+01 -0.107072E+02 -0.218991E+02 -0.832146E+01  0.246944E+01  0.132996E+02  0.230771E+02  0.843242E-03  0.272761E-01  0.111700E-01  0.298584E-03  0.108170E-01  0.263835E+03
  0.299019E+02  0.472919E+01  0.462262E-01  0.406158E+01  0.570432E+01 -0.149016E+01  0.130137E+01 -0.736166E+01 -0.107072E+02 -0.266705E+02 -0.832146E+01  0.246944E+01  0.132996E+02  0.230771E+02  0.843242E-03  0.235933E-01  0.935094E-02  0.298584E-03  0.108170E-01  0.266032E+03
  0.299019E+02  0.485761E+01  0.462262E-01  0.445304E+01  0.570432E+01 -0.149016E+01 -0.921244E+00 -0.736166E+01 -0.107072E+02 -0.266705E+02 -0.806053E+01  0.755198E+00  0.125755E+02  0.230771E+02  0.843242E-03  0.870951E-02  0.421990E-02  0.298584E-03  0.108170E-01  0.271404E+03
  0.299019E+02  0.485761E+01  0.462262E-01  0.445304E+01  0.570432E+01 -0.149016E+01 -0.284309E+01 -0.736166E+01 -0.102097E+02 -0.270481E+02 -0.806053E+01  0.755198E+00  0.125755E+02  0.223612E+02  0.322109E-02  0.870951E-02  0.421990E-02  0.298584E-03  0.108170E-01  0.271589E+03
  0.299019E+02  0.559283E+01 -0.110947E+01  0.445304E+01  0.570432E+01 -0.149016E+01 -0.284309E+01 -0.736166E+01 -0.102097E+02 -0.270481E+02 -0.283363E+01  0.421500E+01  0.125755E+02  0.223612E+02  0.317831E-02  0.103198E-02  0.421990E-02  0.298584E-03  0.108170E-01  0.273356E+03
  0.298649E+02  0.559283E+01  0.151447E+00  0.344137E+01  0.570432E+01 -0.149016E+01 -0.284309E+01 -0.736166E+01 -0.102097E+02 -0.304973E+02 -0.197151E+01  0.421500E+01  0.134578E+02  0.223612E+02  0.317831E-02  0.103198E-02  0.421990E-02  0.298584E-03  0.155180E-01  0.272644E+03
  0.298649E+02  0.559283E+01  0.151447E+00  0.344137E+01  0.570432E+01 -0.119970E+01 -0.284309E+01 -0.736166E+01 -0.102097E+02 -0.304973E+02 -0.197151E+01  0.542994E+01  0.134578E+02  0.223612E+02  0.819200E-03  0.154972E-02  0.421990E-02  0.298584E-03  0.603292E-02  0.271886E+03
  0.308606E+02  0.520695E+01  0.151447E+00  0.344137E+01  0.570432E+01 -0.119970E+01 -0.284309E+01 -0.736166E+01 -0.936589E+01 -0.329428E+02 -0.389223E+00  0.473025E+01  0.132872E+02  0.223612E+02  0.819200E-03  0.154972E-02  0.421990E-02  0.298584E-03  0.134571E-01  0.271990E+03
  0.308606E+02  0.520695E+01  0.151447E+00  0.344137E+01  0.570432E+01 -0.300179E-01 -0.284309E+01 -0.736166E+01 -0.928298E+01 -0.329428E+02 -0.389223E+00  0.473025E+01  0.132872E+02  0.223612E+02  0.481935E-02  0.177275E-02  0.421990E-02  0.298584E-03  0.127184E-01  0.270860E+03
  0.308606E+02  0.520695E+01  0.119317E+00  0.343659E+01  0.570432E+01 -0.300179E-01 -0.688073E+01 -0.736166E+01 -0.928298E+01 -0.329428E+02 -0.452712E+01  0.628083E+01  0.800865E+01  0.223612E+02  0.239545E-02  0.177275E-02  0.221824E-02  0.298584E-03  0.475613E-02  0.270230E+03
  0.308606E+02  0.520695E+01  0.119317E+00  0.343659E+01  0.570432E+01  0.113986E+01 -0.688073E+01 -0.736166E+01 -0.124071E+02 -0.329428E+02 -0.452712E+01  0.628083E+01  0.800865E+01  0.223612E+02  0.239545E-02  0.177275E-02  0.147228E-02  0.166159E-01  0.475613E-02  0.267115E+03
  0.308606E+02  0.520695E+01  0.119317E+00  0.343659E+01  0.460747E+01  0.113986E+01 -0.688073E+01 -0.736166E+01 -0.124071E+02 -0.329364E+02 -0.452712E+01  0.722116E+01  0.800865E+01  0.223612E+02  0.239545E-02  0.148054E-03  0.577119E-02  0.202824E-01  0.157611E-01  0.265370E+03
  0.308606E+02  0.520695E+01  0.113677E+01  0.343659E+01  0.460747E+01  0.113986E+01 -0.688073E+01 -0.736166E+01 -0.124071E+02 -0.314214E+02 -0.452712E+01  0.722116E+01  0.800865E+01  0.223612E+02  0.208756E-02  0.148054E-03  0.577119E-02  0.202824E-01  0.215008E-01  0.263427E+03
  0.308606E+02  0.523986E+01 -0.141415E+01  0.343659E+01  0.460747E+01  0.113986E+01 -0.390989E+01 -0.636564E+01 -0.124071E+02 -0.314214E+02 -0.452712E+01  0.722116E+01  0.800865E+01  0.223612E+02  0.208756E-02  0.148054E-03  0.904386E-02  0.203527E-01  0.178919E-01  0.268523E+03
  0.308606E+02  0.523986E+01 -0.182006E+00  0.343659E+01  0.460747E+01  0.113986E+01 -0.791892E+00 -0.636564E+01 -0.124071E+02 -0.314214E+02 -0.452712E+01  0.722116E+01  0.813131E+01  0.223612E+02  0.208756E-02  0.120797E-01  0.194289E-01  0.189574E-01  0.202213E-01  0.265986E+03
  0.308606E+02  0.523986E+01 -0.182006E+00  0.408964E+01  0.377798E+01 -0.174612E+01 -0.791892E+00 -0.849021E+01 -0.150898E+02 -0.312512E+02 -0.270727E+01  0.659096E+01  0.813131E+01  0.225763E+02  0.208756E-02  0.912438E-02  0.245821E-01  0.189574E-01  0.359250E-03  0.265931E+03
  0.308606E+02  0.523986E+01  0.783612E+00  0.184162E+01  0.377798E+01 -0.174612E+01 -0.105851E+01 -0.849021E+01 -0.150898E+02 -0.333162E+02  0.212855E+01  0.659096E+01  0.813131E+01  0.274584E+02  0.208756E-02  0.311143E-02  0.245821E-01  0.121767E-01  0.382947E-02  0.266310E+03
  0.308606E+02  0.523986E+01  0.783612E+00  0.184162E+01  0.377798E+01 -0.174612E+01 -0.105851E+01 -0.849021E+01 -0.153979E+02 -0.299220E+02  0.212855E+01  0.659096E+01  0.983620E+01  0.274584E+02  0.208756E-02  0.311143E-02  0.232225E-01  0.121767E-01  0.382947E-02  0.268423E+03
  0.312170E+02  0.523986E+01 -0.146323E+01  0.523979E+00  0.363187E+01  0.654754E+00 -0.105851E+01 -0.597515E+01 -0.150393E+02 -0.299220E+02  0.212855E+01  0.801903E+01  0.983620E+01  0.274584E+02  0.427286E-02  0.267097E-02  0.166706E-01  0.121767E-01  0.247773E-01  0.267061E+03
  0.312170E+02  0.523986E+01 -0.146323E+01  0.523979E+00  0.363187E+01  0.654754E+00 -0.105851E+01 -0.597515E+01 -0.150393E+02 -0.285835E+02 -0.752574E+00  0.764626E+01  0.832901E+01  0.274584E+02  0.716986E-02  0.267097E-02  0.833703E-02  0.121767E-01  0.320758E-01  0.264273E+03
  0.312170E+02  0.523986E+01 -0.146323E+01  0.523979E+00  0.414389E+01  0.654754E+00 -0.105851E+01 -0.597515E+01 -0.156147E+02 -0.291936E+02 -0.752574E+00  0.764626E+01  0.832901E+01  0.274584E+02  0.325443E-02  0.267097E-02  0.833703E-02  0.121767E-01  0.320758E-01  0.266791E+03
  0.312170E+02  0.519598E+01 -0.146323E+01  0.523979E+00  0.414389E+01  0.124100E+01  0.203308E+01 -0.334875E+01 -0.156147E+02 -0.291936E+02  0.744904E+01  0.761305E+01  0.832901E+01  0.274584E+02  0.495948E-02  0.267097E-02  0.253276E-01  0.144943E-01  0.348285E-01  0.264888E+03
  0.312170E+02  0.519598E+01 -0.146323E+01  0.102268E+01  0.414389E+01  0.124100E+01  0.286781E+01 -0.334875E+01 -0.156147E+02 -0.293662E+02  0.744904E+01  0.662670E+01  0.832901E+01  0.257532E+02  0.495948E-02  0.635058E-02  0.128345E-01  0.671528E-02  0.355501E-01  0.266821E+03
