event	reach	x	t	WSE	Q	V	Kmin	Kflood	Yu_WSE	Yu_Q	Yu_V	Yu_Kmin	Yu_Kflood
1	2	123562	108960	-9999	3527.571589	-9999	-9999	-9999	-9999	177.151769937939	-9999	-9999	-9999
1	2	123562	109080	-9999	3119.259082	-9999	-9999	-9999	-9999	214.932447376078	-9999	-9999	-9999
1	2	123562	109860	-9999	3476.308633	-9999	-9999	-9999	-9999	175.744561140711	-9999	-9999	-9999
1	2	123562	110160	-9999	3049.038619	-9999	-9999	-9999	-9999	155.185786889175	-9999	-9999	-9999
1	2	123562	110520	-9999	3098.176149	-9999	-9999	-9999	-9999	285.057941347578	-9999	-9999	-9999
1	2	123562	110700	-9999	2858.889648	-9999	-9999	-9999	-9999	342.336537245995	-9999	-9999	-9999
1	2	123562	111180	-9999	-167.816619	-9999	-9999	-9999	-9999	689.15563619595	-9999	-9999	-9999
1	2	123562	111240	-9999	-179.1078158	-9999	-9999	-9999	-9999	1128.15793781345	-9999	-9999	-9999
1	2	123562	111660	-9999	-3434.722644	-9999	-9999	-9999	-9999	666.899772215365	-9999	-9999	-9999
1	2	123562	111840	-9999	-3332.2749	-9999	-9999	-9999	-9999	606.675042592731	-9999	-9999	-9999
1	2	123562	112140	-9999	-5307.463252	-9999	-9999	-9999	-9999	375.523357774596	-9999	-9999	-9999
1	2	123562	112320	-9999	-4715.363656	-9999	-9999	-9999	-9999	443.235925712325	-9999	-9999	-9999
1	2	123562	112680	-9999	-6899.879741	-9999	-9999	-9999	-9999	386.536014402888	-9999	-9999	-9999
1	2	123562	112860	-9999	-6606.241443	-9999	-9999	-9999	-9999	755.607244511172	-9999	-9999	-9999
1	2	123562	113520	-9999	-7780.232553	-9999	-9999	-9999	-9999	354.074126133356	-9999	-9999	-9999
1	2	123562	113640	-9999	-6894.423648	-9999	-9999	-9999	-9999	994.41448553109	-9999	-9999	-9999
1	2	123562	114000	-9999	-8018.70304	-9999	-9999	-9999	-9999	360.475560206455	-9999	-9999	-9999
1	2	123562	114180	-9999	-7164.633553	-9999	-9999	-9999	-9999	366.190113225814	-9999	-9999	-9999
1	2	123562	114420	-9999	-8273.274408	-9999	-9999	-9999	-9999	367.040399928048	-9999	-9999	-9999
1	2	123562	114600	-9999	-8010.73407	-9999	-9999	-9999	-9999	365.117733336193	-9999	-9999	-9999
1	2	123562	115080	-9999	-8064.039795	-9999	-9999	-9999	-9999	360.696944850766	-9999	-9999	-9999
1	2	123562	115260	-9999	-7270.73336	-9999	-9999	-9999	-9999	338.539329015749	-9999	-9999	-9999
1	2	123562	115740	-9999	-7533.516369	-9999	-9999	-9999	-9999	332.85870421497	-9999	-9999	-9999
1	2	123562	115860	-9999	-7799.721693	-9999	-9999	-9999	-9999	355.153617433613	-9999	-9999	-9999
1	2	123562	116220	-9999	-7732.704907	-9999	-9999	-9999	-9999	349.673532869709	-9999	-9999	-9999
1	2	123562	116400	-9999	-6901.993066	-9999	-9999	-9999	-9999	324.555731350291	-9999	-9999	-9999
1	2	123562	117360	-9999	-6760.332252	-9999	-9999	-9999	-9999	311.640787772875	-9999	-9999	-9999
1	2	123562	117600	-9999	-7265.568322	-9999	-9999	-9999	-9999	1130.51868031713	-9999	-9999	-9999
1	2	123562	118020	-9999	-6172.04538	-9999	-9999	-9999	-9999	309.189057497648	-9999	-9999	-9999
1	2	123562	118140	-9999	-2565.17745	-9999	-9999	-9999	-9999	1026.94092345382	-9999	-9999	-9999
1	2	123562	118920	-9999	-5540.092778	-9999	-9999	-9999	-9999	294.539081681911	-9999	-9999	-9999
1	2	123562	119100	-9999	-6458.799275	-9999	-9999	-9999	-9999	420.489756806269	-9999	-9999	-9999
1	2	123562	119640	-9999	-5166.272047	-9999	-9999	-9999	-9999	251.921615355073	-9999	-9999	-9999
1	2	123562	119820	-9999	-2581.741295	-9999	-9999	-9999	-9999	179.624502197425	-9999	-9999	-9999
1	2	123562	122460	-9999	-3157.093454	-9999	-9999	-9999	-9999	571.06174185099	-9999	-9999	-9999
1	2	123562	122640	-9999	-2808.205841	-9999	-9999	-9999	-9999	403.909462464587	-9999	-9999	-9999
1	2	123562	123060	-9999	-4870.086831	-9999	-9999	-9999	-9999	449.96395687764	-9999	-9999	-9999
1	2	123562	123300	-9999	-2783.624786	-9999	-9999	-9999	-9999	317.062599063253	-9999	-9999	-9999
1	2	123562	124440	-9999	-1215.941893	-9999	-9999	-9999	-9999	1130.80394072357	-9999	-9999	-9999
1	2	123562	125220	-9999	-5122.16823	-9999	-9999	-9999	-9999	2388.88453953464	-9999	-9999	-9999
1	2	123562	125460	-9999	-2460.879083	-9999	-9999	-9999	-9999	187.877527141844	-9999	-9999	-9999
1	2	123562	126300	-9999	1131.43427	-9999	-9999	-9999	-9999	1872.24254061789	-9999	-9999	-9999
1	2	123562	126840	-9999	-2643.600005	-9999	-9999	-9999	-9999	1165.43926635926	-9999	-9999	-9999
1	2	123562	126960	-9999	-3710.910907	-9999	-9999	-9999	-9999	350.989264566496	-9999	-9999	-9999
1	2	123562	128340	-9999	-2673.862877	-9999	-9999	-9999	-9999	166.910384312264	-9999	-9999	-9999
1	2	123562	128520	-9999	-1906.126463	-9999	-9999	-9999	-9999	209.201340055806	-9999	-9999	-9999
1	2	123562	129000	-9999	-1522.062289	-9999	-9999	-9999	-9999	253.388747172847	-9999	-9999	-9999
1	2	123562	129240	-9999	-581.2443376	-9999	-9999	-9999	-9999	300.72326655086	-9999	-9999	-9999
1	2	123562	129720	-9999	-253.1805187	-9999	-9999	-9999	-9999	234.907274644134	-9999	-9999	-9999
1	2	123562	129960	-9999	575.0372911	-9999	-9999	-9999	-9999	303.381685480749	-9999	-9999	-9999
1	2	123562	130320	-9999	241.2726359	-9999	-9999	-9999	-9999	120.623893449006	-9999	-9999	-9999
1	2	123562	130500	-9999	663.9491608	-9999	-9999	-9999	-9999	161.816812301681	-9999	-9999	-9999
1	2	123562	131040	-9999	1248.93736	-9999	-9999	-9999	-9999	255.257535265398	-9999	-9999	-9999
1	2	123562	131220	-9999	2261.847656	-9999	-9999	-9999	-9999	396.161659840507	-9999	-9999	-9999
1	2	123562	131820	-9999	2189.229165	-9999	-9999	-9999	-9999	170.651840032861	-9999	-9999	-9999
1	2	123562	132000	-9999	2608.228788	-9999	-9999	-9999	-9999	238.328196576886	-9999	-9999	-9999
1	2	123562	132360	-9999	2466.493903	-9999	-9999	-9999	-9999	151.90080830687	-9999	-9999	-9999
1	2	123562	132540	-9999	3889.812761	-9999	-9999	-9999	-9999	298.655783268038	-9999	-9999	-9999
1	2	123562	132780	-9999	3019.157526	-9999	-9999	-9999	-9999	176.857056409207	-9999	-9999	-9999
1	2	123562	132960	-9999	3723.376558	-9999	-9999	-9999	-9999	209.698147291054	-9999	-9999	-9999
1	2	16823	109500	6.8	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	27439	109500	6.24	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	41568	109500	5.33	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	51186	109500	5.26	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	58878	109500	5.13	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	65055	109500	4.88	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	78482	109500	4.56	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	85578	109500	4.34	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	97091	109500	3.68	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	111227	109500	3.28	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	123562	109500	2.58	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	130623	109500	2.18	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	137983	109500	2.53	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	16823	169500	5.92	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	27439	169500	6.24	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	41568	169500	6.69	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	51186	169500	6.93	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	58878	169500	6.94	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	65055	169500	7.01	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	78482	169500	7.26	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	85578	169500	7.43	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	97091	169500	7.82	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	111227	169500	8.18	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	123562	169500	8.26	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	130623	169500	8.32	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	137983	169500	8.2	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	16823	204300	6.22	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	27439	204300	5.67	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	41568	204300	4.68	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	51186	204300	4.62	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	58878	204300	4.52	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	65055	204300	4.29	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	78482	204300	3.88	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	85578	204300	3.75	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	97091	204300	5.71	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	111227	204300	6.5	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	123562	204300	7.61	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	130623	204300	8.15	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	137983	204300	8.34	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	16823	219600	6.59	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	27439	219600	6.86	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	41568	219600	7.58	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	51186	219600	7.82	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	58878	219600	7.82	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	65055	219600	7.84	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	78482	219600	7.91	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	85578	219600	7.95	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	97091	219600	7.89	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	111227	219600	7.72	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	123562	219600	7.32	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	130623	219600	7.09	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
1	2	137983	219600	6.68	-9999	-9999	-9999	-9999	0.05	-9999	-9999	-9999	-9999
