a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.984790E+02   0.904605E-04   0.849190E+01   0.100598E+02   0.132040E+02   0.157746E+02   0.400904E+02
   0.982853E+02   0.336657E-04   0.803717E+01   0.960237E+01   0.128166E+02   0.119740E+02   0.393906E+02
   0.101159E+03   0.915833E-03   0.874774E+01   0.121029E+02   0.161318E+02   0.141705E+02   0.367646E+02
   0.100427E+03   0.375184E-03   0.981263E+01   0.953934E+01   0.162100E+02   0.175794E+02   0.392002E+02
   0.983748E+02   0.736570E-04   0.975613E+01   0.691206E+01   0.155002E+02   0.173600E+02   0.385799E+02
   0.996912E+02   0.736570E-04   0.103625E+02   0.110037E+02   0.108938E+02   0.123325E+02   0.391523E+02
   0.995266E+02   0.736570E-04   0.120217E+02   0.754876E+01   0.140366E+02   0.140986E+02   0.394025E+02
   0.991467E+02   0.451417E-03   0.124367E+02   0.100342E+02   0.158566E+02   0.113607E+02   0.383769E+02
   0.991467E+02   0.408766E-03   0.115708E+02   0.107972E+02   0.208872E+02   0.163240E+02   0.376616E+02
   0.978096E+02   0.986887E-03   0.775715E+01   0.997172E+01   0.147150E+02   0.140150E+02   0.370379E+02
   0.983597E+02   0.171732E-03   0.126428E+02   0.986645E+01   0.105221E+02   0.132963E+02   0.380759E+02
   0.985915E+02   0.368069E-03   0.110092E+02   0.101036E+02   0.207468E+02   0.145714E+02   0.381957E+02
   0.985915E+02   0.157915E-03   0.101220E+02   0.115167E+02   0.176264E+02   0.147888E+02   0.395508E+02
   0.994914E+02   0.511454E-03   0.105256E+02   0.148246E+02   0.163441E+02   0.160952E+02   0.370588E+02
