a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.101791E+03   0.513735E-03   0.527345E-03   0.438328E-03   0.136421E-02   0.187710E+03
   0.101791E+03   0.513735E-03   0.527345E-03   0.112643E-03   0.136421E-02   0.189067E+03
   0.101791E+03   0.513735E-03   0.545942E-03   0.813152E-03   0.136421E-02   0.185176E+03
   0.101791E+03   0.513735E-03   0.545942E-03   0.813152E-03   0.136421E-02   0.185176E+03
   0.100708E+03   0.513735E-03   0.545942E-03   0.813152E-03   0.259260E-02   0.183107E+03
   0.100708E+03   0.513735E-03   0.545942E-03   0.813152E-03   0.104549E-02   0.185808E+03
   0.100708E+03   0.513735E-03   0.545942E-03   0.813152E-03   0.104549E-02   0.185808E+03
   0.100708E+03   0.513735E-03   0.545942E-03   0.393588E-04   0.104549E-02   0.190686E+03
   0.100708E+03   0.513735E-03   0.545942E-03   0.393588E-04   0.101669E-02   0.190636E+03
   0.100708E+03   0.513735E-03   0.109194E-03   0.393588E-04   0.101669E-02   0.192191E+03
   0.100708E+03   0.513735E-03   0.109194E-03   0.393588E-04   0.101669E-02   0.192191E+03
   0.100708E+03   0.513735E-03   0.109194E-03   0.393588E-04   0.110307E-02   0.192308E+03
   0.100708E+03   0.513735E-03   0.109194E-03   0.393588E-04   0.110307E-02   0.192308E+03
   0.100708E+03   0.513735E-03   0.109194E-03   0.393588E-04   0.110307E-02   0.192308E+03
   0.100708E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.990004E-03   0.191213E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.990004E-03   0.188773E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.190738E-02   0.188765E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.162185E-02   0.189241E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.162185E-02   0.189241E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.162185E-02   0.189241E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.162185E-02   0.189241E+03
   0.101914E+03   0.513735E-03   0.415574E-03   0.393588E-04   0.162185E-02   0.189241E+03
   0.101914E+03   0.513735E-03   0.696706E-03   0.393588E-04   0.162185E-02   0.187501E+03
   0.101914E+03   0.513735E-03   0.696706E-03   0.393588E-04   0.162185E-02   0.187501E+03
   0.101339E+03   0.726684E-03   0.696706E-03   0.393588E-04   0.165372E-02   0.188076E+03
   0.101339E+03   0.726684E-03   0.696706E-03   0.393588E-04   0.165372E-02   0.188076E+03
   0.101339E+03   0.725208E-03   0.696706E-03   0.393588E-04   0.165372E-02   0.188081E+03
   0.101339E+03   0.102033E-02   0.696706E-03   0.393588E-04   0.165372E-02   0.186951E+03
   0.101339E+03   0.102033E-02   0.696706E-03   0.393588E-04   0.165167E-02   0.186955E+03
   0.101339E+03   0.102033E-02   0.262370E-03   0.393588E-04   0.165167E-02   0.189371E+03
   0.101339E+03   0.102033E-02   0.262370E-03   0.393588E-04   0.147620E-02   0.189633E+03
   0.100153E+03   0.102375E-02   0.294266E-04   0.393588E-04   0.147620E-02   0.189236E+03
   0.100153E+03   0.102375E-02   0.404789E-03   0.393588E-04   0.147620E-02   0.188758E+03
   0.100153E+03   0.145024E-02   0.404789E-03   0.393588E-04   0.147620E-02   0.187165E+03
   0.100153E+03   0.104790E-02   0.404789E-03   0.393588E-04   0.147620E-02   0.188666E+03
   0.101402E+03   0.104790E-02   0.404789E-03   0.393588E-04   0.153440E-02   0.188677E+03
   0.101402E+03   0.104790E-02   0.404789E-03   0.281773E-04   0.195853E-02   0.187901E+03
   0.101402E+03   0.104790E-02   0.404789E-03   0.281773E-04   0.195853E-02   0.187901E+03
   0.101402E+03   0.104790E-02   0.404789E-03   0.281773E-04   0.195853E-02   0.187901E+03
   0.101402E+03   0.470079E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.189986E+03
   0.101356E+03   0.282179E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.190506E+03
   0.101356E+03   0.282179E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.190506E+03
   0.101356E+03   0.282179E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.190506E+03
   0.101356E+03   0.282179E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.190506E+03
   0.101356E+03   0.282179E-03   0.404789E-03   0.281773E-04   0.195853E-02   0.190506E+03
   0.101356E+03   0.282179E-03   0.934322E-03   0.281773E-04   0.195853E-02   0.187342E+03
   0.101356E+03   0.582423E-03   0.934322E-03   0.281773E-04   0.195853E-02   0.186527E+03
   0.101036E+03   0.582423E-03   0.131016E-03   0.281773E-04   0.761290E-03   0.190471E+03
   0.101036E+03   0.582423E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.190786E+03
   0.101036E+03   0.582423E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.190786E+03
   0.101036E+03   0.211544E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.191734E+03
   0.101036E+03   0.176408E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.191784E+03
   0.100712E+03   0.176408E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.191591E+03
   0.100712E+03   0.176408E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.191591E+03
   0.100712E+03   0.176408E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.191591E+03
   0.100712E+03   0.495057E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.190880E+03
   0.100712E+03   0.495057E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.190880E+03
   0.100712E+03   0.513359E-03   0.131016E-03   0.281773E-04   0.204252E-02   0.190824E+03
   0.100712E+03   0.374988E-03   0.131016E-03   0.486267E-03   0.204252E-02   0.188758E+03
   0.101549E+03   0.374988E-03   0.131016E-03   0.230073E-03   0.204252E-02   0.190459E+03
   0.101549E+03   0.443625E-04   0.179990E-03   0.230073E-03   0.204252E-02   0.190799E+03
   0.101549E+03   0.498963E-03   0.179990E-03   0.230073E-03   0.204252E-02   0.189988E+03
   0.101549E+03   0.498963E-03   0.179990E-03   0.230073E-03   0.204252E-02   0.189988E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.230073E-03   0.321176E-02   0.186877E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.230073E-03   0.548428E-03   0.186661E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.230073E-03   0.548428E-03   0.186661E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.230073E-03   0.548428E-03   0.186661E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.401965E-06   0.254660E-02   0.189021E+03
   0.100771E+03   0.688402E-03   0.179990E-03   0.197813E-03   0.254660E-02   0.188507E+03
   0.101061E+03   0.688402E-03   0.179990E-03   0.265963E-03   0.254660E-02   0.188323E+03
   0.100948E+03   0.688402E-03   0.179990E-03   0.121969E-03   0.254660E-02   0.188940E+03
   0.100948E+03   0.688402E-03   0.373783E-04   0.106170E-03   0.254660E-02   0.189206E+03
   0.100948E+03   0.688402E-03   0.373783E-04   0.106170E-03   0.254660E-02   0.189206E+03
   0.100948E+03   0.688402E-03   0.373783E-04   0.106170E-03   0.254660E-02   0.189206E+03
   0.101255E+03   0.688402E-03   0.373783E-04   0.106170E-03   0.352009E-02   0.187172E+03
   0.101255E+03   0.688402E-03   0.373783E-04   0.173944E-03   0.352009E-02   0.186959E+03
   0.101806E+03   0.737144E-03   0.373783E-04   0.173944E-03   0.409233E-02   0.185114E+03
   0.101806E+03   0.737144E-03   0.373783E-04   0.173944E-03   0.290118E-02   0.187373E+03
   0.101709E+03   0.737144E-03   0.373783E-04   0.173944E-03   0.182736E-02   0.189842E+03
   0.101709E+03   0.737144E-03   0.373783E-04   0.173944E-03   0.279645E-02   0.187785E+03
   0.101709E+03   0.103838E-02   0.373783E-04   0.173944E-03   0.279645E-02   0.186653E+03
   0.101709E+03   0.326565E-03   0.373783E-04   0.173944E-03   0.279645E-02   0.189012E+03
   0.101709E+03   0.326565E-03   0.373783E-04   0.264985E-03   0.255227E-02   0.189200E+03
   0.101709E+03   0.326565E-03   0.373783E-04   0.264985E-03   0.255227E-02   0.189200E+03
   0.101709E+03   0.326565E-03   0.373783E-04   0.264985E-03   0.255227E-02   0.189200E+03
   0.101709E+03   0.185203E-03   0.373783E-04   0.264985E-03   0.163629E-02   0.191302E+03
   0.101709E+03   0.185203E-03   0.373783E-04   0.264985E-03   0.163629E-02   0.191302E+03
   0.101709E+03   0.185203E-03   0.373783E-04   0.245533E-03   0.163629E-02   0.191384E+03
   0.101709E+03   0.185203E-03   0.373783E-04   0.245533E-03   0.163629E-02   0.191384E+03
   0.101156E+03   0.185203E-03   0.373783E-04   0.245533E-03   0.128585E-02   0.192460E+03
   0.100796E+03   0.185203E-03   0.373783E-04   0.245533E-03   0.128585E-02   0.192434E+03
   0.100796E+03   0.382395E-03   0.373783E-04   0.245533E-03   0.128585E-02   0.192047E+03
   0.100796E+03   0.382395E-03   0.373783E-04   0.245533E-03   0.146311E-02   0.191842E+03
   0.100796E+03   0.382395E-03   0.373783E-04   0.245533E-03   0.146311E-02   0.191842E+03
   0.100796E+03   0.382395E-03   0.373783E-04   0.245533E-03   0.143596E-02   0.191883E+03
   0.100796E+03   0.382395E-03   0.373783E-04   0.245533E-03   0.143596E-02   0.191883E+03
   0.100796E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191855E+03
   0.100479E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191440E+03
   0.101714E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191207E+03
   0.101714E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191207E+03
   0.101572E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191480E+03
   0.101572E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.143596E-02   0.191480E+03
   0.101708E+03   0.382395E-03   0.762255E-04   0.245533E-03   0.123296E-02   0.191225E+03
   0.101795E+03   0.387847E-04   0.762255E-04   0.245533E-03   0.123296E-02   0.191502E+03
   0.101795E+03   0.387847E-04   0.762255E-04   0.245533E-03   0.123296E-02   0.191502E+03
   0.100473E+03   0.387847E-04   0.762255E-04   0.187235E-04   0.123296E-02   0.192959E+03
   0.100473E+03   0.387847E-04   0.762255E-04   0.187235E-04   0.123296E-02   0.192959E+03
   0.100473E+03   0.387847E-04   0.762255E-04   0.209543E-03   0.123296E-02   0.192367E+03
   0.100385E+03   0.387847E-04   0.762255E-04   0.274771E-04   0.123296E-02   0.192806E+03
   0.100385E+03   0.387847E-04   0.762255E-04   0.274771E-04   0.127630E-02   0.192768E+03
   0.100385E+03   0.387847E-04   0.762255E-04   0.274771E-04   0.127630E-02   0.192768E+03
   0.100385E+03   0.387847E-04   0.139247E-03   0.274771E-04   0.127630E-02   0.192717E+03
   0.100385E+03   0.235559E-03   0.139247E-03   0.274771E-04   0.127630E-02   0.192528E+03
   0.100385E+03   0.235559E-03   0.141178E-03   0.274771E-04   0.982567E-03   0.192463E+03
   0.100385E+03   0.235559E-03   0.141178E-03   0.274771E-04   0.982567E-03   0.192463E+03
   0.994525E+02   0.235559E-03   0.141178E-03   0.274771E-04   0.982567E-03   0.189403E+03
   0.996432E+02   0.235559E-03   0.141178E-03   0.274771E-04   0.982567E-03   0.190290E+03
   0.993969E+02   0.361573E-03   0.798654E-03   0.216163E-03   0.982567E-03   0.187933E+03
