a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.101876E+03 -0.969317E+00 -0.121938E+02 -0.191377E+02  0.341589E-03  0.112658E-02  0.961542E-03  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.483742E-03  0.211269E-03  0.203514E+03
  0.101876E+03 -0.969317E+00 -0.121938E+02 -0.191377E+02  0.319364E-03  0.112658E-02  0.961542E-03  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.483742E-03  0.211269E-03  0.203508E+03
  0.101876E+03 -0.969317E+00 -0.121938E+02 -0.191377E+02  0.596376E-03  0.112658E-02  0.961542E-03  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.118360E-02  0.211269E-03  0.202183E+03
  0.101876E+03 -0.969317E+00 -0.374744E+01 -0.156959E+02  0.596376E-03  0.112658E-02  0.961542E-03  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.118360E-02  0.211269E-03  0.204805E+03
  0.101876E+03 -0.969317E+00 -0.302313E+00 -0.199894E+02  0.596376E-03  0.563959E-03  0.961542E-03  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.815022E-03  0.211269E-03  0.207374E+03
  0.101876E+03 -0.969317E+00 -0.302313E+00 -0.303968E+02  0.495807E-03  0.563959E-03  0.479482E-04  0.129390E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.815022E-03  0.211269E-03  0.205823E+03
  0.101876E+03 -0.969317E+00 -0.290277E+01 -0.303968E+02  0.495807E-03  0.563959E-03  0.479482E-04  0.118689E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.815022E-03  0.211269E-03  0.205612E+03
  0.102082E+03 -0.849620E+00 -0.290277E+01 -0.248456E+02  0.495807E-03  0.457437E-03  0.479482E-04  0.118689E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.815022E-03  0.211269E-03  0.207581E+03
  0.102082E+03 -0.849620E+00 -0.290277E+01 -0.286808E+02  0.495807E-03  0.190895E-03  0.479482E-04  0.118689E-02  0.388480E-03  0.822663E-03  0.148011E-02  0.657120E-03  0.211269E-03  0.207016E+03
  0.102082E+03 -0.849620E+00 -0.290277E+01 -0.174869E+02  0.495807E-03  0.190895E-03  0.479482E-04  0.580359E-03  0.388480E-03  0.822663E-03  0.148011E-02  0.657120E-03  0.211269E-03  0.208117E+03
  0.102082E+03 -0.849620E+00  0.799272E+00 -0.174869E+02  0.495807E-03  0.190895E-03  0.479482E-04  0.580359E-03  0.113394E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.208025E+03
  0.102082E+03 -0.849620E+00 -0.322732E-01 -0.257534E+02  0.495807E-03  0.190895E-03  0.479482E-04  0.580359E-03  0.113394E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.208022E+03
  0.102082E+03  0.485186E+00 -0.322732E-01 -0.246165E+02  0.495807E-03  0.190895E-03  0.479482E-04  0.580359E-03  0.142594E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.207434E+03
  0.102802E+03  0.485186E+00 -0.479766E+01 -0.246165E+02  0.495807E-03  0.190895E-03  0.149549E-03  0.580359E-03  0.544433E-03  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.207756E+03
  0.102802E+03  0.485186E+00  0.709126E+01 -0.246165E+02  0.495807E-03  0.190895E-03  0.149549E-03  0.580359E-03  0.298609E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.203015E+03
  0.102802E+03 -0.455956E+01  0.709126E+01 -0.246165E+02  0.134013E-02  0.190895E-03  0.149549E-03  0.225010E-02  0.273814E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.201127E+03
  0.101148E+03 -0.306274E+01  0.828935E+00 -0.123825E+02  0.134013E-02  0.190895E-03  0.783139E-03  0.225010E-02  0.145342E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.204348E+03
  0.101148E+03 -0.306274E+01  0.477863E+01 -0.173758E+02  0.134013E-02  0.190895E-03  0.783139E-03  0.225010E-02  0.145342E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.204500E+03
  0.101148E+03 -0.306274E+01  0.477863E+01 -0.162801E+02  0.134013E-02  0.190895E-03  0.783139E-03  0.240417E-02  0.145342E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.204281E+03
  0.101148E+03 -0.306274E+01  0.477863E+01 -0.162801E+02  0.134013E-02  0.190895E-03  0.783139E-03  0.240417E-02  0.195455E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.203404E+03
  0.101148E+03 -0.306274E+01 -0.962858E+00 -0.198532E+02  0.134013E-02  0.190895E-03  0.783139E-03  0.181314E-02  0.195455E-02  0.822663E-03  0.125085E-02  0.657120E-03  0.211269E-03  0.204096E+03
  0.101148E+03  0.519273E-01 -0.962858E+00 -0.164230E+02  0.134013E-02  0.636628E-03  0.783139E-03  0.181314E-02  0.195455E-02  0.822663E-03  0.218783E-02  0.657120E-03  0.211269E-03  0.202298E+03
  0.101148E+03  0.519273E-01 -0.962858E+00 -0.164230E+02  0.134013E-02  0.636628E-03  0.783139E-03  0.195879E-02  0.195455E-02  0.822663E-03  0.218783E-02  0.657120E-03  0.211269E-03  0.202064E+03
  0.101148E+03  0.154598E+01 -0.726124E+01 -0.164230E+02  0.134013E-02  0.636628E-03  0.783139E-03  0.195879E-02  0.195455E-02  0.822663E-03  0.161972E-02  0.435431E-04  0.211269E-03  0.202772E+03
  0.101148E+03  0.154598E+01 -0.726124E+01 -0.612345E+01  0.487141E-03  0.636628E-03  0.783139E-03  0.195879E-02  0.195455E-02  0.822663E-03  0.161972E-02  0.435431E-04  0.211269E-03  0.204790E+03
  0.101148E+03  0.154598E+01 -0.726124E+01 -0.256577E+01  0.487141E-03  0.636628E-03  0.589659E-03  0.195879E-02  0.195455E-02  0.131362E-02  0.161972E-02  0.435431E-04  0.211269E-03  0.204319E+03
  0.101148E+03  0.154598E+01 -0.726124E+01 -0.256577E+01  0.487141E-03  0.636628E-03  0.589659E-03  0.121897E-02  0.795677E-03  0.131362E-02  0.161972E-02  0.435431E-04  0.211269E-03  0.207458E+03
  0.101148E+03  0.239951E+01 -0.726124E+01 -0.256577E+01  0.487141E-03  0.636628E-03  0.589659E-03  0.121897E-02  0.795677E-03  0.131362E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.207259E+03
  0.101148E+03  0.239951E+01 -0.726124E+01 -0.256577E+01  0.487141E-03  0.636628E-03  0.589659E-03  0.121897E-02  0.795677E-03  0.131362E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.207259E+03
  0.101148E+03  0.239951E+01 -0.726124E+01 -0.208590E+02  0.487141E-03  0.636628E-03  0.589659E-03  0.121897E-02  0.795677E-03  0.131362E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.207529E+03
  0.101148E+03 -0.420023E+01 -0.726124E+01 -0.208590E+02  0.487141E-03  0.636628E-03  0.589659E-03  0.121897E-02  0.795677E-03  0.159021E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.204353E+03
  0.101148E+03 -0.420023E+01 -0.726124E+01 -0.166395E+02  0.487141E-03  0.636628E-03  0.750610E-04  0.121897E-02  0.795677E-03  0.159021E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.204391E+03
  0.101148E+03  0.570087E-02  0.223949E+01 -0.166395E+02  0.487141E-03  0.636628E-03  0.750610E-04  0.121897E-02  0.795677E-03  0.159021E-02  0.168538E-02  0.435431E-04  0.211269E-03  0.207338E+03
  0.101148E+03 -0.329469E+01  0.810995E+01 -0.166395E+02  0.487141E-03  0.636628E-03  0.750610E-04  0.133798E-02  0.795677E-03  0.159021E-02  0.164828E-02  0.435431E-04  0.211269E-03  0.205637E+03
  0.101148E+03 -0.329469E+01  0.220564E+01 -0.166395E+02  0.487141E-03  0.636628E-03  0.904352E-03  0.133798E-02  0.707616E-03  0.159021E-02  0.164828E-02  0.435431E-04  0.211269E-03  0.206929E+03
  0.101148E+03 -0.329469E+01  0.220564E+01 -0.166395E+02  0.323242E-03  0.636628E-03  0.904352E-03  0.133798E-02  0.707616E-03  0.159021E-02  0.164828E-02  0.435431E-04  0.211269E-03  0.206702E+03
  0.101148E+03 -0.329469E+01  0.220564E+01 -0.635491E+01  0.323242E-03  0.252038E-02  0.904352E-03  0.133798E-02  0.175860E-03  0.159021E-02  0.164828E-02  0.435431E-04  0.211269E-03  0.202090E+03
  0.101148E+03 -0.240843E+01 -0.127566E+01 -0.635491E+01  0.234153E-03  0.252038E-02  0.904352E-03  0.876427E-03  0.175860E-03  0.159021E-02  0.164828E-02  0.788386E-03  0.437927E-04  0.202424E+03
  0.101148E+03 -0.240843E+01 -0.127566E+01 -0.635491E+01  0.234153E-03  0.176019E-02  0.904352E-03  0.953498E-03  0.175860E-03  0.159021E-02  0.164828E-02  0.788386E-03  0.437927E-04  0.203552E+03
  0.101148E+03 -0.104164E+01 -0.127566E+01 -0.635491E+01  0.234153E-03  0.176019E-02  0.904352E-03  0.953498E-03  0.175860E-03  0.176086E-02  0.174820E-02  0.788386E-03  0.437927E-04  0.203627E+03
  0.101148E+03 -0.104164E+01 -0.127566E+01 -0.394517E+01  0.234153E-03  0.176019E-02  0.904352E-03  0.953498E-03  0.175860E-03  0.176086E-02  0.174820E-02  0.788386E-03  0.437927E-04  0.203221E+03
  0.101148E+03 -0.104164E+01 -0.127566E+01 -0.273471E+02  0.439011E-03  0.176019E-02  0.169662E-02  0.144322E-02  0.175860E-03  0.176086E-02  0.174820E-02  0.247725E-03  0.437927E-04  0.201930E+03
  0.101148E+03 -0.104164E+01 -0.127566E+01 -0.183764E+02  0.439011E-03  0.176019E-02  0.169662E-02  0.144322E-02  0.175860E-03  0.176086E-02  0.175731E-02  0.247725E-03  0.437927E-04  0.203126E+03
  0.101148E+03 -0.104164E+01 -0.127566E+01 -0.183764E+02  0.439011E-03  0.176019E-02  0.469267E-03  0.144322E-02  0.175860E-03  0.176086E-02  0.175731E-02  0.247725E-03  0.437927E-04  0.205486E+03
  0.101148E+03 -0.104164E+01  0.145242E+01 -0.183764E+02  0.439011E-03  0.533483E-03  0.469267E-03  0.132432E-03  0.175860E-03  0.176086E-02  0.175731E-02  0.247725E-03  0.437927E-04  0.207915E+03
  0.101148E+03 -0.104164E+01  0.145242E+01 -0.183764E+02  0.439011E-03  0.533483E-03  0.469267E-03  0.132432E-03  0.175860E-03  0.176086E-02  0.175731E-02  0.247725E-03  0.437927E-04  0.207915E+03
  0.101148E+03  0.178480E+01  0.145242E+01 -0.183764E+02  0.439011E-03  0.533483E-03  0.238459E-02  0.132432E-03  0.629609E-03  0.176086E-02  0.382233E-02  0.247725E-03  0.437927E-04  0.201226E+03
  0.101148E+03  0.178480E+01  0.145242E+01 -0.183764E+02  0.439011E-03  0.533483E-03  0.238459E-02  0.132432E-03  0.629609E-03  0.176086E-02  0.144702E-02  0.247725E-03  0.437927E-04  0.204407E+03
  0.102212E+03  0.178480E+01  0.145242E+01 -0.169931E+02  0.439011E-03  0.533483E-03  0.238459E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.144702E-02  0.247725E-03  0.437927E-04  0.203679E+03
  0.102212E+03  0.178480E+01 -0.451279E+01 -0.169931E+02  0.439011E-03  0.533483E-03  0.238459E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.123211E-02  0.247725E-03  0.437927E-04  0.204393E+03
  0.102212E+03  0.178480E+01 -0.451279E+01 -0.169931E+02  0.900139E-03  0.533483E-03  0.238459E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.734456E-04  0.247725E-03  0.437927E-04  0.201492E+03
  0.102212E+03  0.178480E+01 -0.129561E+02 -0.284048E+02  0.900139E-03  0.533483E-03  0.173224E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.734456E-04  0.247725E-03  0.105175E-02  0.199155E+03
  0.102212E+03  0.178480E+01 -0.730412E+01 -0.222400E+02  0.121735E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.932781E-03  0.247725E-03  0.345302E-02  0.199719E+03
  0.102212E+03 -0.359604E+01 -0.413290E+01 -0.222400E+02  0.122475E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.932781E-03  0.247725E-03  0.345302E-02  0.199853E+03
  0.102212E+03 -0.359604E+01 -0.413290E+01 -0.222400E+02  0.122475E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.932781E-03  0.247725E-03  0.345302E-02  0.199853E+03
  0.102212E+03 -0.359604E+01 -0.413290E+01 -0.183755E+02  0.122475E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.932781E-03  0.247725E-03  0.426916E-02  0.198519E+03
  0.102212E+03 -0.359604E+01 -0.413290E+01 -0.265807E+02  0.122475E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.932781E-03  0.247725E-03  0.426916E-02  0.199012E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.122475E-02  0.533483E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.466371E-03  0.247725E-03  0.426916E-02  0.199123E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.122475E-02  0.447212E-03  0.992117E-03  0.132432E-03  0.629609E-03  0.185172E-02  0.466371E-03  0.247725E-03  0.426916E-02  0.199247E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.122475E-02  0.447212E-03  0.321162E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.512723E-03  0.247725E-03  0.514759E-02  0.194901E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.122475E-02  0.447212E-03  0.321162E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.470067E-03  0.247725E-03  0.552379E-02  0.194493E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.618082E-03  0.447212E-03  0.223277E-02  0.132432E-03  0.629609E-03  0.185172E-02  0.470067E-03  0.247725E-03  0.552379E-02  0.197064E+03
  0.102212E+03  0.717003E+00 -0.413290E+01 -0.220770E+02  0.618082E-03  0.447212E-03  0.223277E-02  0.132432E-03  0.301250E-02  0.185172E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.200864E+03
  0.102212E+03 -0.414059E+00 -0.413290E+01 -0.220770E+02  0.618082E-03  0.447212E-03  0.223277E-02  0.132432E-03  0.142729E-02  0.185172E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.203586E+03
  0.102212E+03  0.399649E-01 -0.589084E+01 -0.220770E+02  0.618082E-03  0.447212E-03  0.223277E-02  0.132432E-03  0.142729E-02  0.185172E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.203464E+03
  0.102212E+03  0.399649E-01 -0.589084E+01 -0.173559E+02  0.618082E-03  0.447212E-03  0.223277E-02  0.132432E-03  0.142729E-02  0.342389E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.201363E+03
  0.102212E+03  0.399649E-01 -0.589084E+01 -0.173559E+02  0.618082E-03  0.447212E-03  0.226641E-02  0.132432E-03  0.142729E-02  0.342389E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.201311E+03
  0.102212E+03  0.399649E-01  0.141947E+01 -0.194224E+02  0.618082E-03  0.447212E-03  0.226641E-02  0.132432E-03  0.142729E-02  0.527775E-02  0.470067E-03  0.247725E-03  0.488875E-03  0.199406E+03
  0.101703E+03  0.210869E+01 -0.352110E+01 -0.194224E+02  0.618082E-03  0.741111E-03  0.226641E-02  0.132432E-03  0.142729E-02  0.666067E-03  0.470067E-03  0.247725E-03  0.488875E-03  0.202194E+03
  0.101703E+03  0.210869E+01 -0.644305E+01 -0.115354E+02  0.618082E-03  0.310689E-03  0.226641E-02  0.132432E-03  0.158835E-02  0.666067E-03  0.331846E-03  0.247725E-03  0.488875E-03  0.202204E+03
  0.101703E+03  0.210869E+01 -0.148242E+02 -0.115354E+02  0.618082E-03  0.310689E-03  0.226641E-02  0.132432E-03  0.158835E-02  0.320828E-02  0.331846E-03  0.247725E-03  0.488875E-03  0.198752E+03
  0.101722E+03  0.210869E+01 -0.148242E+02 -0.115354E+02  0.618082E-03  0.110638E-03  0.226641E-02  0.158557E-02  0.183345E-02  0.198154E-02  0.331846E-03  0.247725E-03  0.488875E-03  0.202363E+03
  0.101722E+03  0.210869E+01 -0.586791E+01 -0.121877E+02  0.618082E-03  0.110638E-03  0.295284E-02  0.375091E-03  0.183345E-02  0.198154E-02  0.157003E-02  0.247725E-03  0.488875E-03  0.201323E+03
  0.101722E+03  0.607671E+01 -0.586791E+01 -0.121877E+02  0.618082E-03  0.110638E-03  0.381232E-02  0.375091E-03  0.183345E-02  0.205006E-02  0.157003E-02  0.247725E-03  0.488875E-03  0.198551E+03
  0.101722E+03  0.607671E+01 -0.586791E+01 -0.111918E+02  0.618082E-03  0.110638E-03  0.381232E-02  0.375091E-03  0.183345E-02  0.205006E-02  0.157003E-02  0.247725E-03  0.488875E-03  0.198516E+03
  0.101722E+03  0.475582E+01 -0.733821E+01 -0.206447E+02  0.618082E-03  0.110638E-03  0.381232E-02  0.375091E-03  0.183345E-02  0.205006E-02  0.157003E-02  0.247725E-03  0.488875E-03  0.199356E+03
  0.101722E+03  0.475582E+01 -0.733821E+01 -0.206447E+02  0.618082E-03  0.110638E-03  0.381232E-02  0.375091E-03  0.183345E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.488875E-03  0.198888E+03
  0.101722E+03  0.470952E+01 -0.733821E+01 -0.206447E+02  0.618082E-03  0.413026E-03  0.381232E-02  0.375091E-03  0.183345E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.255093E-03  0.199576E+03
  0.101563E+03  0.470952E+01  0.302660E+01 -0.144963E+02  0.618082E-03  0.413026E-03  0.381232E-02  0.375091E-03  0.111441E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.255093E-03  0.200165E+03
  0.101563E+03 -0.272771E+01 -0.383421E+01 -0.199041E+02  0.618082E-03  0.413026E-03  0.387307E-02  0.375091E-03  0.111441E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.255093E-03  0.200735E+03
  0.102509E+03 -0.272771E+01 -0.383421E+01 -0.199041E+02  0.618082E-03  0.413026E-03  0.649554E-02  0.375091E-03  0.150604E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.255093E-03  0.197054E+03
  0.102509E+03 -0.272771E+01 -0.383421E+01 -0.237535E+02  0.618082E-03  0.413026E-03  0.697844E-02  0.375091E-03  0.150604E-02  0.205006E-02  0.157003E-02  0.958246E-03  0.576324E-04  0.197122E+03
  0.102509E+03 -0.272771E+01  0.187428E+01 -0.237535E+02  0.618082E-03  0.413026E-03  0.406616E-02  0.375091E-03  0.150604E-02  0.266327E-02  0.157003E-02  0.958246E-03  0.576324E-04  0.198793E+03
  0.102509E+03 -0.335218E+01 -0.421240E+01 -0.237535E+02  0.618082E-03  0.271834E-03  0.406616E-02  0.375091E-03  0.150604E-02  0.266327E-02  0.157003E-02  0.958246E-03  0.576324E-04  0.197914E+03
  0.102509E+03 -0.139951E+01 -0.421240E+01 -0.237535E+02  0.618082E-03  0.271834E-03  0.430657E-02  0.375091E-03  0.150604E-02  0.357147E-02  0.174140E-02  0.958246E-03  0.576324E-04  0.197628E+03
  0.102509E+03 -0.139951E+01 -0.421240E+01 -0.237535E+02  0.618082E-03  0.271834E-03  0.430657E-02  0.375091E-03  0.300892E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.199053E+03
  0.102509E+03 -0.139951E+01 -0.421240E+01 -0.161775E+02  0.984536E-03  0.382984E-03  0.236056E-02  0.375091E-03  0.300892E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.200273E+03
  0.102509E+03 -0.139951E+01 -0.421240E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.236056E-02  0.375091E-03  0.300892E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.200290E+03
  0.100390E+03 -0.139951E+01 -0.421240E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.236056E-02  0.375091E-03  0.509514E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.199513E+03
  0.100390E+03  0.164068E+01 -0.110727E+02 -0.161775E+02  0.984536E-03  0.428571E-03  0.236056E-02  0.375091E-03  0.509514E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.198788E+03
  0.100390E+03  0.164068E+01 -0.220348E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.187120E-02  0.375091E-03  0.509514E-02  0.133814E-02  0.126447E-02  0.732661E-03  0.576324E-04  0.200071E+03
  0.100390E+03  0.164068E+01 -0.220348E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.111515E-02  0.375091E-03  0.661895E-02  0.101088E-02  0.126447E-02  0.732661E-03  0.621233E-04  0.200821E+03
  0.100390E+03  0.164068E+01  0.212640E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.111515E-02  0.375091E-03  0.661895E-02  0.101088E-02  0.126447E-02  0.877170E-03  0.621233E-04  0.199476E+03
  0.100390E+03  0.164068E+01  0.212640E+01 -0.161775E+02  0.984536E-03  0.428571E-03  0.101801E-02  0.375091E-03  0.634387E-03  0.101088E-02  0.126447E-02  0.170538E-02  0.621233E-04  0.205032E+03
  0.100390E+03  0.164068E+01 -0.259164E+01 -0.112728E+02  0.984536E-03  0.438122E-03  0.508431E-03  0.375091E-03  0.634387E-03  0.559738E-03  0.126447E-02  0.170538E-02  0.621233E-04  0.207053E+03
  0.994337E+02 -0.148533E+01 -0.259164E+01 -0.112728E+02  0.984536E-03  0.438122E-03  0.508431E-03  0.375091E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.207111E+03
  0.994337E+02 -0.148533E+01 -0.259164E+01 -0.112728E+02  0.984536E-03  0.405692E-03  0.508431E-03  0.973445E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.207372E+03
  0.994337E+02 -0.451450E+01 -0.259164E+01 -0.321439E+01  0.984536E-03  0.405692E-03  0.508431E-03  0.973445E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.205825E+03
  0.994337E+02  0.492759E+01 -0.655914E+01 -0.321439E+01  0.984536E-03  0.405692E-03  0.508431E-03  0.973445E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.205994E+03
  0.994337E+02 -0.231323E+01 -0.655914E+01 -0.321439E+01  0.984536E-03  0.405692E-03  0.508431E-03  0.973445E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.207195E+03
  0.994337E+02 -0.231323E+01 -0.655914E+01 -0.510578E+01  0.111722E-02  0.405692E-03  0.508431E-03  0.973445E-03  0.634387E-03  0.559738E-03  0.991702E-03  0.170538E-02  0.621233E-04  0.207063E+03
  0.998699E+02 -0.214969E+01 -0.655914E+01 -0.510578E+01  0.111722E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.559738E-03  0.139501E-02  0.170538E-02  0.621233E-04  0.206474E+03
  0.998699E+02 -0.214969E+01 -0.513968E+01 -0.142003E+02  0.111722E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.220429E-02  0.139501E-02  0.170538E-02  0.621233E-04  0.204595E+03
  0.998699E+02  0.440856E+01 -0.513968E+01 -0.142003E+02  0.111722E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.220429E-02  0.139501E-02  0.170538E-02  0.139956E-02  0.200783E+03
  0.998699E+02  0.440856E+01 -0.102623E+02 -0.142003E+02  0.111722E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.139501E-02  0.170538E-02  0.139956E-02  0.200720E+03
  0.100448E+03  0.314383E+01 -0.109808E+02 -0.142003E+02  0.111722E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.114852E-02  0.204097E+03
  0.100448E+03  0.314383E+01 -0.109808E+02 -0.142003E+02  0.124791E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.114852E-02  0.203821E+03
  0.100448E+03  0.314383E+01 -0.242215E+01  0.562265E+01  0.124791E-02  0.405692E-03  0.508431E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.208237E+03
  0.100448E+03  0.314383E+01 -0.242215E+01  0.562265E+01  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.208015E+03
  0.100448E+03  0.658400E+00 -0.242215E+01  0.562265E+01  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.207644E+03
  0.100448E+03  0.658400E+00 -0.242215E+01  0.562265E+01  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.636983E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.207644E+03
  0.100448E+03  0.658400E+00 -0.375938E+01  0.562265E+01  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.107786E-02  0.202757E-03  0.965169E-03  0.619198E-03  0.206984E+03
  0.100784E+03  0.658400E+00 -0.375938E+01 -0.190310E+02  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.261328E-02  0.202757E-03  0.965169E-03  0.619198E-03  0.204613E+03
  0.100288E+03  0.658400E+00 -0.375938E+01 -0.190310E+02  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.261328E-02  0.202757E-03  0.965169E-03  0.619198E-03  0.204221E+03
  0.100288E+03  0.658400E+00 -0.375938E+01 -0.226526E+02  0.124791E-02  0.405692E-03  0.905448E-03  0.515219E-03  0.634387E-03  0.675256E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.204295E+03
  0.100288E+03  0.658400E+00 -0.849862E+01 -0.146678E+02  0.124791E-02  0.405692E-03  0.905448E-03  0.863779E-03  0.634387E-03  0.675256E-03  0.202757E-03  0.965169E-03  0.619198E-03  0.206691E+03
  0.997452E+02  0.658400E+00 -0.849862E+01 -0.146678E+02  0.124791E-02  0.139204E-02  0.905448E-03  0.863779E-03  0.634387E-03  0.675256E-03  0.710482E-03  0.965169E-03  0.619198E-03  0.204999E+03
  0.997452E+02  0.658400E+00 -0.105777E+02 -0.121179E+02  0.124791E-02  0.139204E-02  0.905448E-03  0.863779E-03  0.634387E-03  0.675256E-03  0.710482E-03  0.806526E-03  0.714573E-03  0.204962E+03
  0.997452E+02  0.658400E+00 -0.230054E+01 -0.136997E+02  0.124791E-02  0.139204E-02  0.905448E-03  0.863779E-03  0.188639E-03  0.675256E-03  0.710482E-03  0.806526E-03  0.714573E-03  0.205638E+03
  0.997452E+02  0.658400E+00  0.226216E+00 -0.136997E+02  0.124791E-02  0.139204E-02  0.905448E-03  0.863779E-03  0.188639E-03  0.675256E-03  0.710482E-03  0.806526E-03  0.714573E-03  0.205473E+03
