IDTRANS;DIST;pk;ALTI_MOY
1879;9437,5;52510;190,8025
1880;9442,5;52505;190,8095
1881;9447,5;52500;190,8060
1882;9452,5;52495;190,8048
1883;9457,5;52490;190,8119
1884;9462,5;52485;190,8057
1885;9467,5;52480;190,8127
1886;9472,5;52475;190,8116
1887;9477,5;52470;190,8152
1888;9482,5;52465;190,8074
1889;9487,5;52460;190,7978
1890;9492,5;52455;190,8012
1891;9497,5;52450;190,8094
1892;9502,5;52445;190,8152
1893;9507,5;52440;190,8081
1894;9512,5;52435;190,8180
1895;9517,5;52430;190,8064
1896;9522,5;52425;190,8120
1897;9527,5;52420;190,8057
1898;9532,5;52415;190,8050
1899;9537,5;52410;190,8091
1900;9542,5;52405;190,8081
1901;9547,5;52400;190,8010
1902;9552,5;52395;190,8118
1903;9557,5;52390;190,8051
1904;9562,5;52385;190,7951
1905;9567,5;52380;190,8072
1906;9572,5;52375;190,8118
1907;9577,5;52370;190,8089
1908;9582,5;52365;190,7954
1909;9587,5;52360;190,8019
1910;9592,5;52355;190,7904
1911;9597,5;52350;190,7903
1912;9602,5;52345;190,7840
1913;9607,5;52340;190,7897
1914;9612,5;52335;190,7913
1915;9617,5;52330;190,7945
1916;9622,5;52325;190,7920
1917;9627,5;52320;190,7928
1918;9632,5;52315;190,7906
1919;9637,5;52310;190,7867
1920;9642,5;52305;190,7920
1921;9647,5;52300;190,7879
1922;9652,5;52295;190,7935
1923;9657,5;52290;190,7874
1924;9662,5;52285;190,7891
1925;9667,5;52280;190,7870
1926;9672,5;52275;190,7937
1927;9677,5;52270;190,7922
1928;9682,5;52265;190,7854
1929;9687,5;52260;190,7954
1930;9692,5;52255;190,7987
1931;9697,5;52250;190,7875
1932;9702,5;52245;190,7620
1933;9707,5;52240;190,7363
1950;9792,5;52155;190,7864
1951;9797,5;52150;190,7929
1952;9802,5;52145;190,7973
1953;9807,5;52140;190,7918
1954;9812,5;52135;190,7894
1955;9817,5;52130;190,7890
1956;9822,5;52125;190,7808
1957;9827,5;52120;190,7837
1958;9832,5;52115;190,7818
1959;9837,5;52110;190,7784
1960;9842,5;52105;190,7824
1961;9847,5;52100;190,7847
1962;9852,5;52095;190,7808
1963;9857,5;52090;190,7872
1964;9862,5;52085;190,7779
1965;9867,5;52080;190,7782
1966;9872,5;52075;190,7829
1967;9877,5;52070;190,7779
1968;9882,5;52065;190,7742
1969;9887,5;52060;190,7798
1970;9892,5;52055;190,7754
1971;9897,5;52050;190,7765
1972;9902,5;52045;190,7686
1973;9907,5;52040;190,7709
1974;9912,5;52035;190,7671
1975;9917,5;52030;190,7776
1976;9922,5;52025;190,7707
1977;9927,5;52020;190,7681
1978;9932,5;52015;190,7632
1979;9937,5;52010;190,7655
1980;9942,5;52005;190,7701
1981;9947,5;52000;190,7615
1982;9952,5;51995;190,7585
1983;9957,5;51990;190,7553
1984;9962,5;51985;190,7609
1985;9967,5;51980;190,7585
1986;9972,5;51975;190,7521
1987;9977,5;51970;190,7486
1988;9982,5;51965;190,7475
1989;9987,5;51960;190,7465
1990;9992,5;51955;190,7471
1991;9997,5;51950;190,7384
1992;10002,5;51945;190,7296
1993;10007,5;51940;190,7382
1994;10012,5;51935;190,7284
1995;10017,5;51930;190,7224
1996;10022,5;51925;190,7138
1997;10027,5;51920;190,7089
1998;10032,5;51915;190,6970
1999;10037,5;51910;190,6917
2000;10042,5;51905;190,6769
2001;10047,5;51900;190,6558
2002;10052,5;51895;190,6485
2003;10057,5;51890;190,6228
2004;10062,5;51885;190,6125
2005;10067,5;51880;190,5836
2006;10072,5;51875;190,5781
2007;10077,5;51870;190,5731
2008;10082,5;51865;190,5530
2009;10087,5;51860;190,5435
2010;10092,5;51855;190,5349
2011;10097,5;51850;190,5408
2012;10102,5;51845;190,5377
2013;10107,5;51840;190,5288
2014;10112,5;51835;190,5201
2015;10117,5;51830;190,5096
2016;10122,5;51825;190,5113
2017;10127,5;51820;190,5041
2018;10132,5;51815;190,5074
2019;10137,5;51810;190,4927
2020;10142,5;51805;190,5024
2021;10147,5;51800;190,5062
2022;10152,5;51795;190,4934
2023;10157,5;51790;190,4925
2024;10162,5;51785;190,4852
2025;10167,5;51780;190,4463
2026;10172,5;51775;190,4468
2027;10177,5;51770;190,4482
2028;10182,5;51765;190,4694
2029;10187,5;51760;190,4569
2030;10192,5;51755;190,4651
2031;10197,5;51750;190,4521
2032;10202,5;51745;190,4450
2033;10207,5;51740;190,4596
2034;10212,5;51735;190,4615
2035;10217,5;51730;190,4498
2036;10222,5;51725;190,4493
2037;10227,5;51720;190,4416
2038;10232,5;51715;190,4484
2039;10237,5;51710;190,4453
2040;10242,5;51705;190,4395
2041;10247,5;51700;190,4279
2042;10252,5;51695;190,4575
2043;10257,5;51690;190,4262
2044;10262,5;51685;190,4389
2045;10267,5;51680;190,4443
2046;10272,5;51675;190,4450
2047;10277,5;51670;190,4411
2048;10282,5;51665;190,4330
2049;10287,5;51660;190,4752
2050;10292,5;51655;190,4508
2051;10297,5;51650;190,4457
2052;10302,5;51645;190,4336
2053;10307,5;51640;190,4263
2054;10312,5;51635;190,4173
2055;10317,5;51630;190,4249
2056;10322,5;51625;190,4156
2057;10327,5;51620;190,4254
2058;10332,5;51615;190,4223
2059;10337,5;51610;190,4077
2060;10342,5;51605;190,4152
2061;10347,5;51600;190,4222
2062;10352,5;51595;190,4281
2063;10357,5;51590;190,4382
2064;10362,5;51585;190,4171
2065;10367,5;51580;190,4276
2066;10372,5;51575;190,4460
2067;10377,5;51570;190,4472
2068;10382,5;51565;190,4486
2069;10387,5;51560;190,4477
2070;10392,5;51555;190,4477
2071;10397,5;51550;190,4459
2072;10402,5;51545;190,4479
2073;10407,5;51540;190,4338
2074;10412,5;51535;190,4363
2075;10417,5;51530;190,4277
2076;10422,5;51525;190,4326
2077;10427,5;51520;190,4330
2078;10432,5;51515;190,4294
2079;10437,5;51510;190,4386
2080;10442,5;51505;190,4364
2081;10447,5;51500;190,4321
2082;10452,5;51495;190,4272
2083;10457,5;51490;190,4262
2084;10462,5;51485;190,4323
2085;10467,5;51480;190,4441
2086;10472,5;51475;190,4484
2087;10477,5;51470;190,4374
2088;10482,5;51465;190,4293
2089;10487,5;51460;190,4262
2090;10492,5;51455;190,4275
2091;10497,5;51450;190,4242
2092;10502,5;51445;190,4248
2093;10507,5;51440;190,4160
2094;10512,5;51435;190,4298
2095;10517,5;51430;190,4253
2096;10522,5;51425;190,4273
2097;10527,5;51420;190,4142
2098;10532,5;51415;190,4149
2099;10537,5;51410;190,4167
2100;10542,5;51405;190,4144
2101;10547,5;51400;190,4203
2102;10552,5;51395;190,4147
2103;10557,5;51390;190,4220
2104;10562,5;51385;190,4121
2105;10567,5;51380;190,4168
2106;10572,5;51375;190,4142
2107;10577,5;51370;190,4158
2108;10582,5;51365;190,4130
2109;10587,5;51360;190,4097
2110;10592,5;51355;190,4053
2111;10597,5;51350;190,4069
2112;10602,5;51345;190,4121
2113;10607,5;51340;190,4169
2114;10612,5;51335;190,4144
2115;10617,5;51330;190,4044
2116;10622,5;51325;190,4026
2117;10627,5;51320;190,4038
2118;10632,5;51315;190,3942
2119;10637,5;51310;190,3937
2120;10642,5;51305;190,4006
2121;10647,5;51300;190,3947
2122;10652,5;51295;190,3910
2123;10657,5;51290;190,3909
2124;10662,5;51285;190,3875
2125;10667,5;51280;190,3849
2126;10672,5;51275;190,3800
2127;10677,5;51270;190,3813
2128;10682,5;51265;190,3860
2129;10687,5;51260;190,3877
2130;10692,5;51255;190,3780
2131;10697,5;51250;190,3771
2132;10702,5;51245;190,3840
2133;10707,5;51240;190,3733
2134;10712,5;51235;190,3695
2135;10717,5;51230;190,3657
2136;10722,5;51225;190,3652
2137;10727,5;51220;190,3699
2138;10732,5;51215;190,3750
2139;10737,5;51210;190,3631
2140;10742,5;51205;190,3673
2141;10747,5;51200;190,3698
2142;10752,5;51195;190,3740
2143;10757,5;51190;190,3838
2144;10762,5;51185;190,3819
2145;10767,5;51180;190,3764
2146;10772,5;51175;190,3755
2147;10777,5;51170;190,3726
2148;10782,5;51165;190,3792
2149;10787,5;51160;190,3819
2150;10792,5;51155;190,3679
2151;10797,5;51150;190,3834
2152;10802,5;51145;190,3774
2153;10807,5;51140;190,3755
2154;10812,5;51135;190,3693
2155;10817,5;51130;190,3699
2156;10822,5;51125;190,3668
2157;10827,5;51120;190,3681
2158;10832,5;51115;190,3828
2159;10837,5;51110;190,3834
2160;10842,5;51105;190,3939
2161;10847,5;51100;190,3684
2162;10852,5;51095;190,3862
2163;10857,5;51090;190,3716
2164;10862,5;51085;190,3705
2165;10867,5;51080;190,3677
2166;10872,5;51075;190,3697
2167;10877,5;51070;190,3619
2168;10882,5;51065;190,3720
2169;10887,5;51060;190,3720
2170;10892,5;51055;190,3721
2171;10897,5;51050;190,3678
2172;10902,5;51045;190,3599
2173;10907,5;51040;190,3637
2174;10912,5;51035;190,3702
2175;10917,5;51030;190,3610
2176;10922,5;51025;190,3630
2177;10927,5;51020;190,3656
2178;10932,5;51015;190,3682
2179;10937,5;51010;190,3637
2180;10942,5;51005;190,3658
2181;10947,5;51000;190,3726
2182;10952,5;50995;190,3672
2183;10957,5;50990;190,3707
2184;10962,5;50985;190,3698
2185;10967,5;50980;190,3705
2186;10972,5;50975;190,3628
2187;10977,5;50970;190,3521
2188;10982,5;50965;190,3627
2189;10987,5;50960;190,3615
2190;10992,5;50955;190,3625
2191;10997,5;50950;190,3566
2192;11002,5;50945;190,3570
2193;11007,5;50940;190,3595
2194;11012,5;50935;190,3551
2195;11017,5;50930;190,3475
2196;11022,5;50925;190,3431
2197;11027,5;50920;190,3488
2198;11032,5;50915;190,3508
2199;11037,5;50910;190,3528
2200;11042,5;50905;190,3557
2201;11047,5;50900;190,3561
2202;11052,5;50895;190,3519
2203;11057,5;50890;190,3486
2204;11062,5;50885;190,3472
2205;11067,5;50880;190,3561
2206;11072,5;50875;190,3490
2207;11077,5;50870;190,3471
2208;11082,5;50865;190,3495
2209;11087,5;50860;190,3415
2210;11092,5;50855;190,3424
2211;11097,5;50850;190,3489
2212;11102,5;50845;190,3378
2213;11107,5;50840;190,3440
2214;11112,5;50835;190,3476
2215;11117,5;50830;190,3416
2216;11122,5;50825;190,3455
2217;11127,5;50820;190,3493
2218;11132,5;50815;190,3442
2219;11137,5;50810;190,3514
2220;11142,5;50805;190,3561
2221;11147,5;50800;190,3610
2222;11152,5;50795;190,3508
2223;11157,5;50790;190,3489
2224;11162,5;50785;190,3557
2225;11167,5;50780;190,3538
2226;11172,5;50775;190,3510
2227;11177,5;50770;190,3498
2228;11182,5;50765;190,3527
2229;11187,5;50760;190,3541
2230;11192,5;50755;190,3562
2231;11197,5;50750;190,3540
2232;11202,5;50745;190,3390
2233;11207,5;50740;190,3388
2234;11212,5;50735;190,3293
2235;11217,5;50730;190,3239
2236;11222,5;50725;190,3209
2237;11227,5;50720;190,3230
2238;11232,5;50715;190,3155
2239;11237,5;50710;190,3138
2240;11242,5;50705;190,3073
2241;11247,5;50700;190,2953
2242;11252,5;50695;190,2937
2243;11257,5;50690;190,2799
2244;11262,5;50685;190,2794
2245;11267,5;50680;190,2665
2246;11272,5;50675;190,2457
2247;11277,5;50670;190,2249
2248;11282,5;50665;190,2238
2249;11287,5;50660;190,2258
2250;11292,5;50655;190,2284
2251;11297,5;50650;190,2222
2252;11302,5;50645;190,2122
2253;11307,5;50640;190,2160
2254;11312,5;50635;190,2096
2255;11317,5;50630;190,1938
2256;11322,5;50625;190,1870
2257;11327,5;50620;190,1841
2258;11332,5;50615;190,1843
2259;11337,5;50610;190,1783
2260;11342,5;50605;190,1771
2261;11347,5;50600;190,1744
2262;11352,5;50595;190,1685
2263;11357,5;50590;190,1711
2264;11362,5;50585;190,1714
2265;11367,5;50580;190,1671
2266;11372,5;50575;190,1555
2267;11377,5;50570;190,1529
2268;11382,5;50565;190,1477
2269;11387,5;50560;190,1378
2270;11392,5;50555;190,1350
2271;11397,5;50550;190,1326
2272;11402,5;50545;190,1339
2273;11407,5;50540;190,1322
2274;11412,5;50535;190,1247
2275;11417,5;50530;190,1250
2276;11422,5;50525;190,1228
2277;11427,5;50520;190,1135
2278;11432,5;50515;190,1002
2279;11437,5;50510;190,0977
2280;11442,5;50505;190,0945
2281;11447,5;50500;190,0838
2282;11452,5;50495;190,0768
2283;11457,5;50490;190,0793
2284;11462,5;50485;190,0708
2285;11467,5;50480;190,0704
2286;11472,5;50475;190,0585
2287;11477,5;50470;190,0569
2288;11482,5;50465;190,0535
2289;11487,5;50460;190,0493
2290;11492,5;50455;190,0386
2291;11497,5;50450;190,0329
2292;11502,5;50445;190,0298
2293;11507,5;50440;190,0365
2294;11512,5;50435;190,0325
2295;11517,5;50430;190,0328
2296;11522,5;50425;190,0236
2297;11527,5;50420;190,0220
2298;11532,5;50415;190,0229
2299;11537,5;50410;190,0131
2300;11542,5;50405;190,0125
2301;11547,5;50400;190,0110
2302;11552,5;50395;190,0109
2303;11557,5;50390;190,0052
2304;11562,5;50385;189,9972
2305;11567,5;50380;189,9998
2306;11572,5;50375;189,9939
2307;11577,5;50370;189,9789
2308;11582,5;50365;189,9813
2309;11587,5;50360;189,9804
2310;11592,5;50355;189,9729
2311;11597,5;50350;189,9814
2312;11602,5;50345;189,9678
2313;11607,5;50340;189,9649
2314;11612,5;50335;189,9664
2315;11617,5;50330;189,9653
2316;11622,5;50325;189,9585
2317;11627,5;50320;189,9582
2318;11632,5;50315;189,9434
2319;11637,5;50310;189,9459
2320;11642,5;50305;189,9479
2321;11647,5;50300;189,9386
2322;11652,5;50295;189,9457
2323;11657,5;50290;189,9381
2324;11662,5;50285;189,9375
2325;11667,5;50280;189,9354
2326;11672,5;50275;189,9292
2327;11677,5;50270;189,9298
2328;11682,5;50265;189,9291
2329;11687,5;50260;189,9224
2330;11692,5;50255;189,9240
2331;11697,5;50250;189,9254
2332;11702,5;50245;189,9221
2333;11707,5;50240;189,9241
2334;11712,5;50235;189,9229
2335;11717,5;50230;189,9143
2336;11722,5;50225;189,9115
2337;11727,5;50220;189,9143
2338;11732,5;50215;189,9201
2339;11737,5;50210;189,9232
2340;11742,5;50205;189,9156
2341;11747,5;50200;189,9210
2342;11752,5;50195;189,9245
2343;11757,5;50190;189,9129
2344;11762,5;50185;189,9119
2345;11767,5;50180;189,9130
2346;11772,5;50175;189,9026
2347;11777,5;50170;189,9045
2348;11782,5;50165;189,9056
2349;11787,5;50160;189,8945
2350;11792,5;50155;189,9041
2351;11797,5;50150;189,8902
2352;11802,5;50145;189,8974
2353;11807,5;50140;189,9013
2354;11812,5;50135;189,8938
2355;11817,5;50130;189,8919
2356;11822,5;50125;189,8797
2357;11827,5;50120;189,8895
2358;11832,5;50115;189,8846
2359;11837,5;50110;189,8800
2360;11842,5;50105;189,8775
2361;11847,5;50100;189,8728
2362;11852,5;50095;189,8654
2363;11857,5;50090;189,8621
2364;11862,5;50085;189,8615
2365;11867,5;50080;189,8572
2366;11872,5;50075;189,8585
2367;11877,5;50070;189,8549
2368;11882,5;50065;189,8617
2369;11887,5;50060;189,8568
2370;11892,5;50055;189,8525
2371;11897,5;50050;189,8570
2372;11902,5;50045;189,8386
2373;11907,5;50040;189,8437
2374;11912,5;50035;189,8446
2375;11917,5;50030;189,8329
2376;11922,5;50025;189,8365
2377;11927,5;50020;189,8404
2378;11932,5;50015;189,8259
2379;11937,5;50010;189,8345
2380;11942,5;50005;189,8353
2381;11947,5;50000;189,8326
2382;11952,5;49995;189,8270
2383;11957,5;49990;189,8371
2384;11962,5;49985;189,8223
2385;11967,5;49980;189,8372
2386;11972,5;49975;189,8338
2387;11977,5;49970;189,8288
2388;11982,5;49965;189,8297
2389;11987,5;49960;189,8248
2390;11992,5;49955;189,8255
2391;11997,5;49950;189,8231
2392;12002,5;49945;189,8254
2393;12007,5;49940;189,8184
2394;12012,5;49935;189,8248
2395;12017,5;49930;189,8266
2396;12022,5;49925;189,8247
2397;12027,5;49920;189,8168
2398;12032,5;49915;189,8175
2399;12037,5;49910;189,8261
2400;12042,5;49905;189,8105
2401;12047,5;49900;189,8089
2402;12052,5;49895;189,8084
2403;12057,5;49890;189,8106
2404;12062,5;49885;189,8118
2405;12067,5;49880;189,8113
2406;12072,5;49875;189,8118
2407;12077,5;49870;189,8238
2408;12082,5;49865;189,8205
2409;12087,5;49860;189,8132
2410;12092,5;49855;189,8185
2411;12097,5;49850;189,8107
2412;12102,5;49845;189,8065
2413;12107,5;49840;189,8062
2414;12112,5;49835;189,8096
2415;12117,5;49830;189,8073
2416;12122,5;49825;189,8122
2417;12127,5;49820;189,8062
2418;12132,5;49815;189,8085
2419;12137,5;49810;189,8066
2420;12142,5;49805;189,8106
2421;12147,5;49800;189,8067
2422;12152,5;49795;189,8023
2423;12157,5;49790;189,8184
2424;12162,5;49785;189,8055
2425;12167,5;49780;189,8013
2426;12172,5;49775;189,8003
2427;12177,5;49770;189,8077
2428;12182,5;49765;189,8088
2429;12187,5;49760;189,8020
2430;12192,5;49755;189,8082
2431;12197,5;49750;189,8041
2432;12202,5;49745;189,8040
2433;12207,5;49740;189,8051
2434;12212,5;49735;189,8116
2435;12217,5;49730;189,8109
2436;12222,5;49725;189,7987
2437;12227,5;49720;189,8053
2438;12232,5;49715;189,7979
2439;12237,5;49710;189,8001
2440;12242,5;49705;189,7951
2441;12247,5;49700;189,8053
2442;12252,5;49695;189,8031
2443;12257,5;49690;189,7989
2444;12262,5;49685;189,8048
2445;12267,5;49680;189,8061
2446;12272,5;49675;189,8189
2447;12277,5;49670;189,8096
2448;12282,5;49665;189,8096
2449;12287,5;49660;189,8102
2450;12292,5;49655;189,8154
2451;12297,5;49650;189,8216
2452;12302,5;49645;189,8152
2453;12307,5;49640;189,8103
2454;12312,5;49635;189,8102
2455;12317,5;49630;189,8134
2456;12322,5;49625;189,8093
2457;12327,5;49620;189,8014
2458;12332,5;49615;189,8044
2459;12337,5;49610;189,8026
2460;12342,5;49605;189,8069
2461;12347,5;49600;189,8075
2462;12352,5;49595;189,8001
2463;12357,5;49590;189,8102
2464;12362,5;49585;189,7994
2465;12367,5;49580;189,8066
2466;12372,5;49575;189,7994
2467;12377,5;49570;189,7908
2468;12382,5;49565;189,7911
2469;12387,5;49560;189,7921
2470;12392,5;49555;189,7867
2471;12397,5;49550;189,7930
2472;12402,5;49545;189,7854
2473;12407,5;49540;189,7906
2474;12412,5;49535;189,7915
2475;12417,5;49530;189,7894
2476;12422,5;49525;189,7826
2477;12427,5;49520;189,7819
2478;12432,5;49515;189,7785
2479;12437,5;49510;189,7824
2480;12442,5;49505;189,7955
2481;12447,5;49500;189,7964
2482;12452,5;49495;189,7942
2483;12457,5;49490;189,7844
2484;12462,5;49485;189,7833
2485;12467,5;49480;189,7747
2486;12472,5;49475;189,7704
2487;12477,5;49470;189,7662
2488;12482,5;49465;189,7783
2489;12487,5;49460;189,7488
2490;12492,5;49455;189,7600
2491;12497,5;49450;189,7489
2492;12502,5;49445;189,7532
2493;12507,5;49440;189,7637
2494;12512,5;49435;189,7649
2495;12517,5;49430;189,7643
2496;12522,5;49425;189,7637
2497;12527,5;49420;189,7556
2498;12532,5;49415;189,7547
2499;12537,5;49410;189,7530
2500;12542,5;49405;189,7550
2501;12547,5;49400;189,7587
2502;12552,5;49395;189,7476
2503;12557,5;49390;189,7648
2504;12562,5;49385;189,7467
2505;12567,5;49380;189,7444
2506;12572,5;49375;189,7384
2507;12577,5;49370;189,7380
2508;12582,5;49365;189,7300
2509;12587,5;49360;189,7402
2510;12592,5;49355;189,7385
2511;12597,5;49350;189,7376
2512;12602,5;49345;189,7243
2513;12607,5;49340;189,7259
2514;12612,5;49335;189,7224
2515;12617,5;49330;189,7129
2516;12622,5;49325;189,7112
2517;12627,5;49320;189,7154
2518;12632,5;49315;189,7036
2519;12637,5;49310;189,7013
2520;12642,5;49305;189,7129
2521;12647,5;49300;189,7171
2522;12652,5;49295;189,7172
2523;12657,5;49290;189,6991
2524;12662,5;49285;189,6905
2525;12667,5;49280;189,6876
2526;12672,5;49275;189,6898
2527;12677,5;49270;189,6938
2528;12682,5;49265;189,6939
2529;12687,5;49260;189,6656
2530;12692,5;49255;189,6549
2531;12697,5;49250;189,6453
2532;12702,5;49245;189,6661
2533;12707,5;49240;189,6680
2534;12712,5;49235;189,6715
2535;12717,5;49230;189,6756
2536;12722,5;49225;189,6690
2537;12727,5;49220;189,6638
2538;12732,5;49215;189,6468
2539;12737,5;49210;189,6506
2540;12742,5;49205;189,6285
2541;12747,5;49200;189,6292
2542;12752,5;49195;189,6255
2543;12757,5;49190;189,6284
2544;12762,5;49185;189,6236
2545;12767,5;49180;189,6202
2546;12772,5;49175;189,6186
2547;12777,5;49170;189,6070
2548;12782,5;49165;189,6032
2549;12787,5;49160;189,5971
2550;12792,5;49155;189,5979
2551;12797,5;49150;189,5968
2552;12802,5;49145;189,5821
2553;12807,5;49140;189,5974
2554;12812,5;49135;189,5916
2555;12817,5;49130;189,5643
2556;12822,5;49125;189,5469
2557;12827,5;49120;189,5491
2558;12832,5;49115;189,5698
2559;12837,5;49110;189,5518
2560;12842,5;49105;189,5388
2561;12847,5;49100;189,5476
2562;12852,5;49095;189,5476
2563;12857,5;49090;189,5385
2564;12862,5;49085;189,5600
2565;12867,5;49080;189,5562
2566;12872,5;49075;189,5329
2567;12877,5;49070;189,5321
2568;12882,5;49065;189,5340
2569;12887,5;49060;189,5352
2570;12892,5;49055;189,5440
2571;12897,5;49050;189,5464
2572;12902,5;49045;189,5481
2573;12907,5;49040;189,5352
2574;12912,5;49035;189,5330
2575;12917,5;49030;189,5399
2576;12922,5;49025;189,5339
2577;12927,5;49020;189,5435
2578;12932,5;49015;189,5374
2579;12937,5;49010;189,5258
2580;12942,5;49005;189,5175
2581;12947,5;49000;189,5061
2582;12952,5;48995;189,5156
2583;12957,5;48990;189,5114
2584;12962,5;48985;189,5031
2585;12967,5;48980;189,5022
2586;12972,5;48975;189,5028
2587;12977,5;48970;189,5031
2588;12982,5;48965;189,5022
2589;12987,5;48960;189,4937
2590;12992,5;48955;189,4873
2591;12997,5;48950;189,4954
2592;13002,5;48945;189,4871
2593;13007,5;48940;189,4680
2594;13012,5;48935;189,4807
2595;13017,5;48930;189,4726
2596;13022,5;48925;189,4645
2597;13027,5;48920;189,4697
2598;13032,5;48915;189,4647
2599;13037,5;48910;189,4525
2600;13042,5;48905;189,4425
2601;13047,5;48900;189,4397
2602;13052,5;48895;189,4399
2603;13057,5;48890;189,4248
2604;13062,5;48885;189,4254
2605;13067,5;48880;189,4210
2606;13072,5;48875;189,4088
2607;13077,5;48870;189,4086
2608;13082,5;48865;189,4074
2609;13087,5;48860;189,3991
2610;13092,5;48855;189,3897
2611;13097,5;48850;189,3795
2612;13102,5;48845;189,3655
2613;13107,5;48840;189,3677
2614;13112,5;48835;189,3490
2615;13117,5;48830;189,3520
2616;13122,5;48825;189,3380
2617;13127,5;48820;189,3403
2618;13132,5;48815;189,3319
2619;13137,5;48810;189,3061
2620;13142,5;48805;189,3023
2621;13147,5;48800;189,2933
2622;13152,5;48795;189,2810
2623;13157,5;48790;189,2815
2624;13162,5;48785;189,2788
2625;13167,5;48780;189,2654
2626;13172,5;48775;189,2532
2627;13177,5;48770;189,2567
2628;13182,5;48765;189,2444
2629;13187,5;48760;189,2294
2630;13192,5;48755;189,2181
2631;13197,5;48750;189,2226
2632;13202,5;48745;189,2116
2633;13207,5;48740;189,2061
2634;13212,5;48735;189,1877
2635;13217,5;48730;189,1872
2636;13222,5;48725;189,1819
2637;13227,5;48720;189,1848
2638;13232,5;48715;189,1753
2639;13237,5;48710;189,1755
2640;13242,5;48705;189,1608
2641;13247,5;48700;189,1667
2642;13252,5;48695;189,1643
2643;13257,5;48690;189,1499
2644;13262,5;48685;189,1490
2645;13267,5;48680;189,1650
2646;13272,5;48675;189,1549
2647;13277,5;48670;189,1406
2648;13282,5;48665;189,1448
2649;13287,5;48660;189,1289
2650;13292,5;48655;189,1327
2651;13297,5;48650;189,1227
2652;13302,5;48645;189,1376
2653;13307,5;48640;189,1232
2654;13312,5;48635;189,1196
2655;13317,5;48630;189,1165
2656;13322,5;48625;189,1135
2657;13327,5;48620;189,1124
2658;13332,5;48615;189,1101
2659;13337,5;48610;189,1006
2660;13342,5;48605;189,0980
2661;13347,5;48600;189,0989
2662;13352,5;48595;189,0992
2663;13357,5;48590;189,0873
2664;13362,5;48585;189,0767
2665;13367,5;48580;189,0776
2666;13372,5;48575;189,0715
2667;13377,5;48570;189,0704
2668;13382,5;48565;189,0686
2669;13387,5;48560;189,0726
2670;13392,5;48555;189,0573
2671;13397,5;48550;189,0561
2672;13402,5;48545;189,0559
2673;13407,5;48540;189,0488
2674;13412,5;48535;189,0477
2675;13417,5;48530;189,0555
2676;13422,5;48525;189,0514
2677;13427,5;48520;189,0520
2678;13432,5;48515;189,0390
2679;13437,5;48510;189,0386
2680;13442,5;48505;189,0459
2681;13447,5;48500;189,0527
2682;13452,5;48495;189,0402
2683;13457,5;48490;189,0417
2684;13462,5;48485;189,0412
2685;13467,5;48480;189,0428
2686;13472,5;48475;189,0493
2687;13477,5;48470;189,0534
2688;13482,5;48465;189,0495
2689;13487,5;48460;189,0517
2690;13492,5;48455;189,0527
2691;13497,5;48450;189,0593
2692;13502,5;48445;189,0530
2693;13507,5;48440;189,0426
2694;13512,5;48435;189,0570
2695;13517,5;48430;189,0593
2696;13522,5;48425;189,0401
2697;13527,5;48420;189,0564
2698;13532,5;48415;189,0438
2699;13537,5;48410;189,0528
2700;13542,5;48405;189,0533
2701;13547,5;48400;189,0529
2702;13552,5;48395;189,0494
2703;13557,5;48390;189,0460
2704;13562,5;48385;189,0587
2705;13567,5;48380;189,0398
2706;13572,5;48375;189,0441
2707;13577,5;48370;189,0450
2708;13582,5;48365;189,0440
2709;13587,5;48360;189,0420
2710;13592,5;48355;189,0476
2711;13597,5;48350;189,0390
2712;13602,5;48345;189,0409
2713;13607,5;48340;189,0487
2714;13612,5;48335;189,0535
2715;13617,5;48330;189,0435
2716;13622,5;48325;189,0446
2717;13627,5;48320;189,0613
2718;13632,5;48315;189,0575
2719;13637,5;48310;189,0454
2720;13642,5;48305;189,0463
2721;13647,5;48300;189,0429
2722;13652,5;48295;189,0471
2723;13657,5;48290;189,0496
2724;13662,5;48285;189,0430
2725;13667,5;48280;189,0450
2726;13672,5;48275;189,0459
2727;13677,5;48270;189,0348
2728;13682,5;48265;189,0410
2729;13687,5;48260;189,0487
2730;13692,5;48255;189,0375
2731;13697,5;48250;189,0413
2732;13702,5;48245;189,0464
2733;13707,5;48240;189,0292
2734;13712,5;48235;189,0134
2735;13717,5;48230;189,0360
2736;13722,5;48225;189,0372
2737;13727,5;48220;189,0280
2738;13732,5;48215;189,0351
2739;13737,5;48210;189,0417
2740;13742,5;48205;189,0386
2741;13747,5;48200;189,0276
2742;13752,5;48195;189,0297
2743;13757,5;48190;189,0263
2744;13762,5;48185;189,0351
2745;13767,5;48180;189,0286
2746;13772,5;48175;189,0238
2747;13777,5;48170;189,0272
2748;13782,5;48165;189,0190
2749;13787,5;48160;189,0180
2750;13792,5;48155;189,0231
2751;13797,5;48150;189,0281
2752;13802,5;48145;188,9986
2753;13807,5;48140;189,0026
2754;13812,5;48135;188,9981
2755;13817,5;48130;188,9952
2756;13822,5;48125;188,9978
2757;13827,5;48120;188,9824
2758;13832,5;48115;188,9719
2759;13837,5;48110;188,9699
2760;13842,5;48105;188,9660
2761;13847,5;48100;188,9649
2762;13852,5;48095;188,9597
2763;13857,5;48090;188,9574
2764;13862,5;48085;188,9425
2765;13867,5;48080;188,9508
2766;13872,5;48075;188,9374
2767;13877,5;48070;188,9390
