a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.968352E+02   0.101714E+01  -0.316590E+01   0.471418E-03   0.724210E+01   0.102760E+02   0.130780E+02   0.173867E+02   0.173831E+03  -0.879265E+01   0.000000E+00   0.182624E+03  -0.365247E+03
   0.968352E+02   0.101714E+01  -0.316590E+01   0.538401E-03   0.724210E+01   0.102760E+02   0.113770E+02   0.127780E+02   0.173900E+03  -0.911444E+01   0.000000E+00   0.183014E+03  -0.366029E+03
   0.968352E+02   0.101714E+01  -0.316590E+01   0.538401E-03   0.724210E+01   0.102760E+02   0.129306E+02   0.127780E+02   0.174452E+03  -0.856258E+01   0.000000E+00   0.183015E+03  -0.366029E+03
   0.968352E+02  -0.163065E+01  -0.316590E+01   0.538401E-03   0.724210E+01   0.820070E+01   0.129306E+02   0.127780E+02   0.173341E+03  -0.881958E+01   0.000000E+00   0.182161E+03  -0.364321E+03
   0.989148E+02  -0.163065E+01   0.455765E+01   0.538401E-03   0.740177E+01   0.927009E+01   0.109062E+02   0.154861E+02   0.172952E+03  -0.908158E+01   0.000000E+00   0.182034E+03  -0.364067E+03
   0.989148E+02  -0.163065E+01   0.554156E+01   0.538401E-03   0.135036E+02   0.927009E+01   0.187338E+02   0.173127E+02   0.172107E+03  -0.992372E+01   0.000000E+00   0.182031E+03  -0.364061E+03
   0.989148E+02  -0.163065E+01   0.929620E+01   0.538401E-03   0.121437E+02   0.927009E+01   0.196464E+02   0.110120E+02   0.171623E+03  -0.998604E+01   0.000000E+00   0.181609E+03  -0.363218E+03
   0.989148E+02  -0.307965E+01   0.929620E+01   0.538401E-03   0.113116E+02   0.124088E+02   0.196464E+02   0.110120E+02   0.170497E+03  -0.104354E+02   0.000000E+00   0.180932E+03  -0.361865E+03
   0.989148E+02   0.499068E+01   0.929620E+01   0.538401E-03   0.113116E+02   0.124088E+02   0.116926E+02   0.110120E+02   0.170668E+03  -0.978188E+01   0.000000E+00   0.180450E+03  -0.360900E+03
   0.989148E+02  -0.205667E+01   0.663011E+01   0.538401E-03   0.113116E+02   0.124088E+02   0.116926E+02   0.110120E+02   0.172035E+03  -0.978188E+01   0.000000E+00   0.181817E+03  -0.363634E+03
   0.989148E+02  -0.270534E+01   0.663011E+01   0.538401E-03   0.113116E+02   0.727016E+01   0.198417E+02   0.110120E+02   0.170845E+03  -0.106669E+02   0.000000E+00   0.181512E+03  -0.363024E+03
   0.989148E+02  -0.270534E+01  -0.754745E+01   0.538401E-03   0.113116E+02   0.115249E+02   0.198417E+02   0.128172E+02   0.169690E+03  -0.937585E+01   0.000000E+00   0.179066E+03  -0.358132E+03
   0.975656E+02  -0.801267E+00  -0.754745E+01   0.538401E-03   0.113116E+02   0.102353E+02   0.198417E+02   0.128172E+02   0.173258E+03  -0.901216E+01   0.000000E+00   0.182270E+03  -0.364540E+03
   0.975656E+02  -0.801267E+00  -0.754745E+01   0.426116E-03   0.113116E+02   0.102353E+02   0.198417E+02   0.128172E+02   0.172001E+03  -0.901216E+01   0.000000E+00   0.181013E+03  -0.362026E+03
   0.975656E+02  -0.801267E+00  -0.754745E+01   0.426116E-03   0.113116E+02   0.102353E+02   0.198417E+02   0.128172E+02   0.172001E+03  -0.901216E+01   0.000000E+00   0.181013E+03  -0.362026E+03
   0.975656E+02  -0.801267E+00  -0.754745E+01   0.426116E-03   0.113116E+02   0.102353E+02   0.148118E+02   0.128172E+02   0.173269E+03  -0.774364E+01   0.000000E+00   0.181013E+03  -0.362025E+03
   0.975656E+02  -0.801267E+00  -0.754745E+01   0.426116E-03   0.102631E+02   0.102353E+02   0.168437E+02   0.128172E+02   0.173253E+03  -0.775949E+01   0.000000E+00   0.181012E+03  -0.362025E+03
   0.975656E+02   0.108306E+01  -0.410939E+01   0.426116E-03   0.102631E+02   0.920248E+01   0.168437E+02   0.128172E+02   0.174532E+03  -0.773270E+01   0.000000E+00   0.182265E+03  -0.364529E+03
   0.975656E+02   0.108306E+01  -0.410939E+01   0.426116E-03   0.102631E+02   0.738174E+01   0.168437E+02   0.128172E+02   0.173686E+03  -0.857787E+01   0.000000E+00   0.182264E+03  -0.364528E+03
   0.975656E+02   0.148076E+01  -0.410939E+01   0.426116E-03   0.990348E+01   0.738174E+01   0.175039E+02   0.134074E+02   0.173595E+03  -0.859665E+01   0.000000E+00   0.182192E+03  -0.364383E+03
   0.975656E+02   0.107049E+01  -0.410939E+01   0.426116E-03   0.990348E+01   0.738174E+01   0.175039E+02   0.134074E+02   0.173669E+03  -0.859665E+01   0.000000E+00   0.182266E+03  -0.364531E+03
   0.975656E+02   0.107049E+01  -0.349959E+01   0.901721E-03   0.990348E+01   0.738174E+01   0.175039E+02   0.149424E+02   0.172798E+03  -0.854775E+01   0.000000E+00   0.181346E+03  -0.362692E+03
   0.975656E+02   0.435473E+01   0.512604E+01   0.901721E-03   0.990348E+01   0.942336E+01   0.175039E+02   0.149424E+02   0.172663E+03  -0.768405E+01   0.000000E+00   0.180347E+03  -0.360694E+03
   0.975656E+02   0.699366E+01   0.512604E+01   0.696558E-03   0.130377E+02   0.942336E+01   0.175039E+02   0.149424E+02   0.171318E+03  -0.883737E+01   0.000000E+00   0.180155E+03  -0.360311E+03
   0.989336E+02   0.618409E+01   0.512604E+01   0.696558E-03   0.940074E+01   0.942336E+01   0.116480E+02   0.149424E+02   0.172782E+03  -0.777291E+01   0.000000E+00   0.180555E+03  -0.361110E+03
   0.974422E+02   0.618409E+01   0.512604E+01   0.696558E-03   0.867169E+01   0.783640E+01   0.120147E+02   0.149424E+02   0.172409E+03  -0.825989E+01   0.000000E+00   0.180669E+03  -0.361338E+03
   0.974422E+02   0.618409E+01  -0.283538E+01   0.696558E-03   0.867169E+01   0.758235E+01   0.932105E+01   0.149424E+02   0.170634E+03  -0.104014E+02   0.000000E+00   0.181035E+03  -0.362071E+03
   0.974422E+02   0.618409E+01  -0.283538E+01   0.669943E-03   0.867169E+01   0.930511E+01   0.932105E+01   0.149424E+02   0.171336E+03  -0.971356E+01   0.000000E+00   0.181050E+03  -0.362099E+03
   0.974422E+02  -0.263073E+01  -0.283538E+01   0.669943E-03   0.867169E+01   0.930511E+01   0.932105E+01   0.149424E+02   0.172554E+03  -0.971356E+01   0.000000E+00   0.182268E+03  -0.364535E+03
   0.974422E+02  -0.263073E+01  -0.283538E+01   0.437799E-03   0.110558E+02   0.922235E+01   0.932105E+01   0.149424E+02   0.171462E+03  -0.983662E+01   0.000000E+00   0.181299E+03  -0.362597E+03
   0.974422E+02   0.113793E+01  -0.283538E+01   0.437799E-03   0.942301E+01   0.728119E+01   0.133403E+02   0.149424E+02   0.174468E+03  -0.823607E+01   0.000000E+00   0.182704E+03  -0.365408E+03
   0.974422E+02   0.113793E+01  -0.283538E+01   0.437799E-03   0.942301E+01   0.728119E+01   0.133403E+02   0.149424E+02   0.174468E+03  -0.823607E+01   0.000000E+00   0.182704E+03  -0.365408E+03
   0.974422E+02   0.420981E+01  -0.283538E+01   0.913531E-03   0.942301E+01   0.728119E+01   0.133403E+02   0.149424E+02   0.172432E+03  -0.823607E+01   0.000000E+00   0.180668E+03  -0.361336E+03
   0.974422E+02   0.420981E+01  -0.283538E+01   0.913531E-03   0.942301E+01   0.728119E+01   0.133403E+02   0.120357E+02   0.172043E+03  -0.862551E+01   0.000000E+00   0.180669E+03  -0.361337E+03
   0.974422E+02   0.420981E+01  -0.283538E+01   0.913531E-03   0.942301E+01   0.728119E+01   0.148193E+02   0.191694E+02   0.171496E+03  -0.917204E+01   0.000000E+00   0.180668E+03  -0.361336E+03
   0.974422E+02   0.420981E+01  -0.283538E+01   0.634955E-03   0.942301E+01   0.538639E+01   0.135187E+02   0.169195E+02   0.170802E+03  -0.117431E+02   0.000000E+00   0.182545E+03  -0.365090E+03
   0.974422E+02  -0.183427E+01  -0.283538E+01   0.589012E-03   0.915631E+01   0.538639E+01   0.117659E+02   0.169195E+02   0.170623E+03  -0.122305E+02   0.000000E+00   0.182854E+03  -0.365707E+03
   0.974422E+02   0.788514E+00  -0.283538E+01   0.589012E-03   0.915631E+01   0.942781E+01   0.152575E+02   0.169195E+02   0.176013E+03  -0.757503E+01   0.000000E+00   0.183588E+03  -0.367176E+03
   0.974422E+02   0.788514E+00  -0.487834E+01   0.589012E-03   0.101840E+02   0.942781E+01   0.114947E+02   0.169195E+02   0.175147E+03  -0.818718E+01   0.000000E+00   0.183334E+03  -0.366668E+03
   0.974422E+02   0.788514E+00  -0.487834E+01   0.589012E-03   0.101840E+02   0.942781E+01   0.114947E+02   0.169195E+02   0.175147E+03  -0.818718E+01   0.000000E+00   0.183334E+03  -0.366668E+03
   0.974422E+02   0.788514E+00  -0.487834E+01   0.589012E-03   0.101840E+02   0.107036E+02   0.943897E+01   0.169195E+02   0.173406E+03  -0.992788E+01   0.000000E+00   0.183334E+03  -0.366668E+03
   0.974422E+02   0.788514E+00  -0.487834E+01   0.589012E-03   0.101840E+02   0.107923E+02   0.943897E+01   0.143881E+02   0.173705E+03  -0.962938E+01   0.000000E+00   0.183334E+03  -0.366669E+03
   0.974422E+02   0.287834E+01  -0.487834E+01   0.589012E-03   0.101840E+02   0.107923E+02   0.227225E+02   0.143881E+02   0.172921E+03  -0.998190E+01   0.000000E+00   0.182903E+03  -0.365806E+03
   0.974422E+02   0.132498E+01  -0.487834E+01   0.589012E-03   0.101840E+02   0.657408E+01   0.162568E+02   0.121661E+02   0.173748E+03  -0.956152E+01   0.000000E+00   0.183310E+03  -0.366619E+03
   0.974422E+02   0.132498E+01  -0.487834E+01   0.589012E-03   0.101840E+02   0.786351E+01   0.162568E+02   0.121661E+02   0.175046E+03  -0.826350E+01   0.000000E+00   0.183309E+03  -0.366619E+03
   0.974422E+02  -0.142020E+01  -0.736784E+01   0.589012E-03   0.101840E+02   0.577457E+01   0.136111E+02   0.121661E+02   0.171433E+03  -0.108613E+02   0.000000E+00   0.182294E+03  -0.364589E+03
   0.974422E+02   0.178052E+01  -0.736784E+01   0.589012E-03   0.101840E+02   0.577457E+01   0.136111E+02   0.153223E+02   0.172140E+03  -0.105495E+02   0.000000E+00   0.182689E+03  -0.365379E+03
   0.974422E+02   0.178052E+01  -0.736784E+01   0.589012E-03   0.101840E+02   0.577457E+01   0.136111E+02   0.153223E+02   0.172140E+03  -0.105495E+02   0.000000E+00   0.182689E+03  -0.365379E+03
   0.974422E+02   0.178052E+01  -0.105912E+02   0.589012E-03   0.904705E+01   0.789875E+01   0.136111E+02   0.153223E+02   0.173830E+03  -0.779186E+01   0.000000E+00   0.181622E+03  -0.363244E+03
   0.974422E+02   0.178052E+01  -0.224674E+01   0.589012E-03   0.904705E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.176157E+03  -0.739793E+01   0.000000E+00   0.183555E+03  -0.367110E+03
   0.974422E+02   0.549018E+01  -0.273497E+01   0.752305E-03   0.904705E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.173997E+03  -0.739793E+01   0.000000E+00   0.181395E+03  -0.362790E+03
   0.980225E+02   0.322629E+00  -0.273497E+01   0.752305E-03   0.904705E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.175368E+03  -0.739793E+01   0.000000E+00   0.182766E+03  -0.365532E+03
   0.980225E+02   0.322629E+00  -0.273497E+01   0.752305E-03   0.904705E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.175368E+03  -0.739793E+01   0.000000E+00   0.182766E+03  -0.365532E+03
   0.980225E+02   0.322629E+00   0.499936E+01   0.752305E-03   0.904705E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.175186E+03  -0.739793E+01   0.000000E+00   0.182584E+03  -0.365168E+03
   0.980225E+02   0.322629E+00   0.499936E+01   0.752305E-03   0.943457E+01   0.103649E+02   0.134899E+02   0.153223E+02   0.175227E+03  -0.735685E+01   0.000000E+00   0.182584E+03  -0.365168E+03
   0.980225E+02   0.322629E+00   0.499936E+01   0.752305E-03   0.943457E+01   0.106084E+02   0.134899E+02   0.153223E+02   0.175176E+03  -0.740762E+01   0.000000E+00   0.182584E+03  -0.365167E+03
   0.980225E+02   0.679938E+00  -0.303048E+00   0.752305E-03   0.940553E+01   0.106084E+02   0.134899E+02   0.159783E+02   0.175428E+03  -0.749531E+01   0.000000E+00   0.182923E+03  -0.365847E+03
   0.980225E+02   0.679938E+00   0.935723E+01   0.752305E-03   0.940553E+01   0.106084E+02   0.134899E+02   0.159783E+02   0.174060E+03  -0.749531E+01   0.000000E+00   0.181555E+03  -0.363111E+03
   0.980225E+02   0.679938E+00   0.935723E+01   0.752305E-03   0.940553E+01   0.101916E+02   0.134899E+02   0.159783E+02   0.174139E+03  -0.741613E+01   0.000000E+00   0.181555E+03  -0.363110E+03
   0.980225E+02   0.512288E+01   0.935723E+01   0.752305E-03   0.940553E+01   0.101916E+02   0.128183E+02   0.159783E+02   0.173059E+03  -0.753313E+01   0.000000E+00   0.180592E+03  -0.361184E+03
   0.980225E+02   0.512288E+01   0.120015E+01   0.752305E-03   0.940553E+01   0.793452E+01   0.128183E+02   0.159783E+02   0.173807E+03  -0.794739E+01   0.000000E+00   0.181754E+03  -0.363509E+03
   0.980225E+02   0.727392E+01  -0.189609E+01   0.827308E-03   0.940553E+01   0.793452E+01   0.118855E+02   0.178206E+02   0.170991E+03  -0.867041E+01   0.000000E+00   0.179661E+03  -0.359323E+03
   0.980225E+02   0.842007E+01  -0.189609E+01   0.827308E-03   0.940553E+01   0.864272E+01   0.118855E+02   0.178206E+02   0.170313E+03  -0.835277E+01   0.000000E+00   0.178666E+03  -0.357332E+03
   0.980225E+02   0.110449E+00  -0.189609E+01   0.472450E-03   0.929017E+01   0.864272E+01   0.118855E+02   0.178206E+02   0.174435E+03  -0.836124E+01   0.000000E+00   0.182796E+03  -0.365592E+03
   0.979527E+02   0.110449E+00   0.138010E+01   0.472450E-03   0.929017E+01   0.864272E+01   0.118855E+02   0.178206E+02   0.174750E+03  -0.836124E+01   0.000000E+00   0.183111E+03  -0.366222E+03
   0.970711E+02   0.110449E+00   0.138010E+01   0.472450E-03   0.929017E+01   0.864272E+01   0.118855E+02   0.178206E+02   0.174270E+03  -0.836124E+01   0.000000E+00   0.182631E+03  -0.365262E+03
   0.970711E+02   0.110449E+00   0.138010E+01   0.472450E-03   0.770048E+01   0.864272E+01   0.150617E+02   0.148077E+02   0.174666E+03  -0.796505E+01   0.000000E+00   0.182631E+03  -0.365262E+03
   0.970711E+02   0.110449E+00   0.138010E+01   0.507046E-03   0.110205E+02   0.864272E+01   0.132342E+02   0.148077E+02   0.175198E+03  -0.765459E+01   0.000000E+00   0.182853E+03  -0.365705E+03
   0.966709E+02   0.894999E-01   0.138010E+01   0.658090E-03   0.110205E+02   0.864272E+01   0.132342E+02   0.148077E+02   0.174444E+03  -0.765459E+01   0.000000E+00   0.182099E+03  -0.364197E+03
   0.966709E+02   0.894999E-01   0.138010E+01   0.658090E-03   0.110205E+02   0.792409E+01   0.132342E+02   0.148077E+02   0.174120E+03  -0.797855E+01   0.000000E+00   0.182099E+03  -0.364197E+03
   0.966709E+02   0.470920E+01   0.138010E+01   0.658090E-03   0.110205E+02   0.792409E+01   0.132342E+02   0.148077E+02   0.173286E+03  -0.797855E+01   0.000000E+00   0.181265E+03  -0.362529E+03
   0.966709E+02   0.470920E+01  -0.354444E+01   0.754291E-03   0.110205E+02   0.886170E+01   0.132342E+02   0.148077E+02   0.173638E+03  -0.759619E+01   0.000000E+00   0.181234E+03  -0.362468E+03
   0.988665E+02   0.470920E+01  -0.354444E+01   0.754291E-03   0.971064E+01   0.886170E+01   0.132342E+02   0.148077E+02   0.172990E+03  -0.736240E+01   0.000000E+00   0.180352E+03  -0.360705E+03
   0.975911E+02  -0.186924E+00  -0.354444E+01   0.754291E-03   0.971064E+01   0.886170E+01   0.132342E+02   0.148077E+02   0.175365E+03  -0.736240E+01   0.000000E+00   0.182727E+03  -0.365455E+03
   0.975911E+02  -0.186924E+00  -0.801765E+01   0.754291E-03   0.117454E+02   0.712694E+01   0.132342E+02   0.148077E+02   0.173186E+03  -0.889897E+01   0.000000E+00   0.182085E+03  -0.364170E+03
   0.975911E+02   0.186078E+01  -0.801765E+01   0.749968E-03   0.117454E+02   0.145774E+02   0.132342E+02   0.143456E+02   0.172162E+03  -0.994720E+01   0.000000E+00   0.182109E+03  -0.364218E+03
   0.975911E+02   0.186078E+01  -0.801765E+01   0.519209E-03   0.147050E+02   0.112963E+02   0.132342E+02   0.908068E+01   0.169475E+03  -0.125288E+02   0.000000E+00   0.182004E+03  -0.364008E+03
   0.975911E+02   0.186078E+01  -0.801765E+01   0.580150E-03   0.938263E+01   0.112963E+02   0.132342E+02   0.908068E+01   0.172115E+03  -0.102717E+02   0.000000E+00   0.182387E+03  -0.364773E+03
   0.968571E+02   0.186078E+01  -0.801765E+01   0.580150E-03   0.127228E+02   0.112963E+02   0.132342E+02   0.166339E+02   0.173447E+03  -0.884041E+01   0.000000E+00   0.182287E+03  -0.364575E+03
   0.969417E+02   0.186078E+01  -0.801765E+01   0.580150E-03   0.127228E+02   0.978288E+01   0.132342E+02   0.166339E+02   0.173842E+03  -0.851688E+01   0.000000E+00   0.182359E+03  -0.364718E+03
   0.969417E+02   0.186078E+01  -0.801765E+01   0.580150E-03   0.127228E+02   0.978288E+01   0.172678E+02   0.145820E+02   0.173780E+03  -0.857933E+01   0.000000E+00   0.182359E+03  -0.364719E+03
   0.969417E+02   0.186078E+01  -0.801765E+01   0.580150E-03   0.617532E+01   0.978288E+01   0.112188E+02   0.125073E+02   0.171698E+03  -0.106609E+02   0.000000E+00   0.182359E+03  -0.364718E+03
   0.969417E+02  -0.563126E+00  -0.681466E+01   0.580150E-03   0.145808E+02   0.960350E+01   0.112188E+02   0.120206E+02   0.171923E+03  -0.105497E+02   0.000000E+00   0.182473E+03  -0.364945E+03
   0.972639E+02  -0.563126E+00  -0.583319E+01   0.580150E-03   0.145808E+02   0.960350E+01   0.112188E+02   0.120206E+02   0.172361E+03  -0.105497E+02   0.000000E+00   0.182911E+03  -0.365821E+03
   0.972639E+02  -0.563126E+00  -0.946794E+01   0.580150E-03   0.114812E+02   0.960350E+01   0.129246E+02   0.120206E+02   0.173811E+03  -0.813563E+01   0.000000E+00   0.181947E+03  -0.363893E+03
   0.972639E+02  -0.563126E+00  -0.946794E+01   0.580150E-03   0.114812E+02   0.960350E+01   0.129246E+02   0.104099E+02   0.172900E+03  -0.904687E+01   0.000000E+00   0.181947E+03  -0.363894E+03
   0.972639E+02   0.709023E+00  -0.946794E+01   0.703662E-03   0.981730E+01   0.140764E+02   0.170156E+02   0.104099E+02   0.171414E+03  -0.106758E+02   0.000000E+00   0.182090E+03  -0.364180E+03
   0.972639E+02   0.709023E+00  -0.946794E+01   0.530413E-03   0.981730E+01   0.140764E+02   0.146039E+02   0.199819E+02   0.171538E+03  -0.103453E+02   0.000000E+00   0.181883E+03  -0.363767E+03
   0.972639E+02   0.709023E+00  -0.946794E+01   0.856862E-03   0.927591E+01   0.140764E+02   0.146039E+02   0.214383E+02   0.170019E+03  -0.109915E+02   0.000000E+00   0.181011E+03  -0.362021E+03
   0.968388E+02   0.709023E+00  -0.946794E+01   0.856862E-03   0.927591E+01   0.128386E+02   0.146039E+02   0.135999E+02   0.172464E+03  -0.828927E+01   0.000000E+00   0.180753E+03  -0.361507E+03
   0.968681E+02   0.709023E+00  -0.946794E+01   0.856862E-03   0.927591E+01   0.128386E+02   0.188640E+02   0.135999E+02   0.171586E+03  -0.919297E+01   0.000000E+00   0.180779E+03  -0.361558E+03
   0.968681E+02   0.296588E+01  -0.946794E+01   0.856862E-03   0.927591E+01   0.128386E+02   0.137490E+02   0.135999E+02   0.172255E+03  -0.831479E+01   0.000000E+00   0.180570E+03  -0.361140E+03
   0.968681E+02   0.296588E+01  -0.946794E+01   0.549208E-03   0.112139E+02   0.128386E+02   0.137490E+02   0.135999E+02   0.172678E+03  -0.859798E+01   0.000000E+00   0.181276E+03  -0.362552E+03
   0.969736E+02   0.986840E+00  -0.946794E+01   0.549208E-03   0.112139E+02   0.128386E+02   0.137490E+02   0.125336E+02   0.173097E+03  -0.879968E+01   0.000000E+00   0.181897E+03  -0.363793E+03
   0.969736E+02   0.986840E+00  -0.946794E+01   0.549208E-03   0.126030E+02   0.128386E+02   0.137490E+02   0.125336E+02   0.172475E+03  -0.942142E+01   0.000000E+00   0.181896E+03  -0.363793E+03
   0.969736E+02   0.986840E+00  -0.946794E+01   0.549208E-03   0.980521E+01   0.146088E+02   0.136422E+02   0.142624E+02   0.172478E+03  -0.941837E+01   0.000000E+00   0.181896E+03  -0.363793E+03
   0.960308E+02   0.986840E+00  -0.946794E+01   0.549208E-03   0.941735E+01   0.146088E+02   0.136422E+02   0.142624E+02   0.170794E+03  -0.941822E+01   0.000000E+00   0.180212E+03  -0.360424E+03
   0.960308E+02   0.349632E+01  -0.946794E+01   0.703786E-03   0.141099E+02   0.116689E+02   0.136422E+02   0.142624E+02   0.170521E+03  -0.953639E+01   0.000000E+00   0.180057E+03  -0.360115E+03
   0.960308E+02   0.349632E+01  -0.946794E+01   0.703786E-03   0.794105E+01   0.116689E+02   0.136422E+02   0.142624E+02   0.171913E+03  -0.814421E+01   0.000000E+00   0.180057E+03  -0.360114E+03
   0.962210E+02   0.349632E+01  -0.555899E+01   0.703786E-03   0.794105E+01   0.116689E+02   0.136422E+02   0.142624E+02   0.173020E+03  -0.814421E+01   0.000000E+00   0.181164E+03  -0.362328E+03
   0.971282E+02   0.577552E+01  -0.555899E+01   0.703786E-03   0.668612E+01   0.116689E+02   0.164750E+02   0.146510E+02   0.171349E+03  -0.952157E+01   0.000000E+00   0.180871E+03  -0.361741E+03
   0.971282E+02   0.491319E+01  -0.785703E+01   0.425303E-03   0.109516E+02   0.116689E+02   0.164750E+02   0.186370E+02   0.169681E+03  -0.891558E+01   0.000000E+00   0.178597E+03  -0.357193E+03
   0.969242E+02   0.491319E+01  -0.961602E+01   0.425303E-03   0.109516E+02   0.102165E+02   0.164750E+02   0.186370E+02   0.169172E+03  -0.849062E+01   0.000000E+00   0.177663E+03  -0.355325E+03
   0.969242E+02  -0.122041E+01   0.333468E+01   0.425303E-03   0.109516E+02   0.102165E+02   0.164750E+02   0.186370E+02   0.172285E+03  -0.849062E+01   0.000000E+00   0.180776E+03  -0.361551E+03
   0.969242E+02  -0.122041E+01   0.333468E+01   0.425303E-03   0.109516E+02   0.135516E+02   0.164750E+02   0.150514E+02   0.171656E+03  -0.911929E+01   0.000000E+00   0.180775E+03  -0.361551E+03
   0.969242E+02  -0.122041E+01  -0.143637E+01   0.811242E-03   0.109516E+02   0.135516E+02   0.164750E+02   0.150514E+02   0.172361E+03  -0.911929E+01   0.000000E+00   0.181480E+03  -0.362961E+03
   0.969242E+02  -0.122041E+01  -0.657654E+01   0.608129E-03   0.109516E+02   0.135516E+02   0.164750E+02   0.150514E+02   0.173128E+03  -0.911929E+01   0.000000E+00   0.182247E+03  -0.364495E+03
   0.969242E+02  -0.287420E+01  -0.657654E+01   0.608129E-03   0.109516E+02   0.133989E+02   0.164750E+02   0.185684E+02   0.171320E+03  -0.980261E+01   0.000000E+00   0.181123E+03  -0.362245E+03
   0.986212E+02  -0.287420E+01  -0.657654E+01   0.608129E-03   0.120937E+02   0.133989E+02   0.164750E+02   0.222842E+02   0.168855E+03  -0.118219E+02   0.000000E+00   0.180677E+03  -0.361354E+03
   0.986212E+02  -0.287420E+01  -0.657654E+01   0.608129E-03   0.120937E+02   0.137997E+02   0.164750E+02   0.222842E+02   0.168599E+03  -0.120778E+02   0.000000E+00   0.180677E+03  -0.361354E+03
   0.986212E+02  -0.287420E+01  -0.657654E+01   0.526538E-03   0.109993E+02   0.735721E+01   0.164750E+02   0.156358E+02   0.171356E+03  -0.860521E+01   0.000000E+00   0.179961E+03  -0.359922E+03
   0.986212E+02  -0.287420E+01   0.520454E+01   0.526538E-03   0.109993E+02   0.735721E+01   0.164750E+02   0.118577E+02   0.172747E+03  -0.899782E+01   0.000000E+00   0.181745E+03  -0.363490E+03
   0.980469E+02  -0.287420E+01   0.600747E+01   0.526538E-03   0.109993E+02   0.729966E+01   0.164750E+02   0.104620E+02   0.171823E+03  -0.985773E+01   0.000000E+00   0.181681E+03  -0.363361E+03
   0.980469E+02   0.516459E+01   0.600747E+01   0.526538E-03   0.893108E+01   0.729966E+01   0.164750E+02   0.998364E+01   0.171099E+03  -0.100979E+02   0.000000E+00   0.181197E+03  -0.362394E+03
   0.980469E+02  -0.274805E+01   0.600747E+01   0.526538E-03   0.893108E+01   0.729966E+01   0.164750E+02   0.998364E+01   0.171666E+03  -0.100979E+02   0.000000E+00   0.181764E+03  -0.363528E+03
   0.980469E+02  -0.274805E+01   0.600747E+01   0.526538E-03   0.893108E+01   0.124276E+02   0.152976E+02   0.193132E+02   0.172574E+03  -0.918941E+01   0.000000E+00   0.181763E+03  -0.363527E+03
   0.992105E+02  -0.274805E+01   0.146355E+02   0.526538E-03   0.893108E+01   0.124276E+02   0.145428E+02   0.193132E+02   0.170045E+03  -0.914596E+01   0.000000E+00   0.179191E+03  -0.358382E+03
   0.992105E+02   0.439755E+01   0.146355E+02   0.526538E-03   0.893108E+01   0.124276E+02   0.145428E+02   0.121866E+02   0.170498E+03  -0.842636E+01   0.000000E+00   0.178924E+03  -0.357849E+03
   0.992105E+02   0.439755E+01   0.127490E+01   0.526538E-03   0.893108E+01   0.813278E+01   0.145428E+02   0.121866E+02   0.171644E+03  -0.794588E+01   0.000000E+00   0.179590E+03  -0.359180E+03
   0.992105E+02   0.436549E+01   0.127490E+01   0.526538E-03   0.893108E+01   0.813278E+01   0.141820E+02   0.119129E+02   0.171562E+03  -0.804978E+01   0.000000E+00   0.179612E+03  -0.359224E+03
   0.992105E+02   0.262072E+01   0.127490E+01   0.526538E-03   0.893108E+01   0.100302E+02   0.130185E+02   0.119129E+02   0.172743E+03  -0.785162E+01   0.000000E+00   0.180595E+03  -0.361189E+03
   0.988040E+02   0.262072E+01   0.127490E+01   0.526538E-03   0.944426E+01   0.890651E+01   0.130185E+02   0.119129E+02   0.173972E+03  -0.783731E+01   0.000000E+00   0.181809E+03  -0.363619E+03
   0.971810E+02   0.262072E+01   0.127490E+01   0.526538E-03   0.926255E+01   0.890651E+01   0.130185E+02   0.119129E+02   0.175095E+03  -0.785037E+01   0.000000E+00   0.182945E+03  -0.365891E+03
   0.971810E+02  -0.135066E+01   0.127490E+01   0.526538E-03   0.104066E+02   0.104630E+02   0.163225E+02   0.156860E+02   0.174970E+03  -0.763330E+01   0.000000E+00   0.182603E+03  -0.365207E+03
   0.971810E+02   0.241981E+01   0.127490E+01   0.526538E-03   0.104066E+02   0.101184E+02   0.201018E+02   0.156860E+02   0.174244E+03  -0.876631E+01   0.000000E+00   0.183010E+03  -0.366021E+03
   0.971888E+02   0.241981E+01  -0.137587E+01   0.526538E-03   0.104066E+02   0.101908E+02   0.201018E+02   0.156860E+02   0.174402E+03  -0.877617E+01   0.000000E+00   0.183178E+03  -0.366356E+03
   0.971888E+02   0.241981E+01   0.238216E+01   0.526538E-03   0.104066E+02   0.101908E+02   0.201018E+02   0.156860E+02   0.174058E+03  -0.877617E+01   0.000000E+00   0.182834E+03  -0.365668E+03
   0.971888E+02   0.241981E+01   0.238216E+01   0.526538E-03   0.942929E+01   0.101908E+02   0.115547E+02   0.105993E+02   0.173817E+03  -0.901745E+01   0.000000E+00   0.182834E+03  -0.365669E+03
