Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU2_Rh_a2  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.396925E+02 -0.682844E+00  0.422087E+01  0.763313E+01  0.564466E+01  0.356634E+02  0.147971E+01 -0.861429E+01  0.188567E+02 -0.736199E+01 -0.857772E+01 -0.202449E+01  0.793891E+01  0.263513E+00  0.422035E-02  0.170223E-02  0.338787E-02  0.119177E-01 -0.878032E+02
  0.404626E+02 -0.682844E+00  0.422087E+01  0.763313E+01  0.564466E+01  0.356634E+02  0.147971E+01 -0.861429E+01  0.188567E+02 -0.736199E+01 -0.857772E+01 -0.202449E+01  0.803830E+01  0.259061E+00  0.422035E-02  0.170223E-02  0.338787E-02  0.119177E-01 -0.867462E+02
  0.404626E+02 -0.682844E+00  0.397913E+01  0.763313E+01  0.564466E+01  0.351141E+02  0.179059E+01 -0.861429E+01  0.188761E+02 -0.738438E+01 -0.857772E+01 -0.202449E+01  0.803830E+01  0.255819E+00  0.422035E-02  0.170223E-02  0.338787E-02  0.863680E-02 -0.861627E+02
  0.404626E+02 -0.682844E+00  0.397913E+01  0.763313E+01  0.564466E+01  0.351141E+02  0.179059E+01 -0.125892E+02  0.188761E+02 -0.738438E+01 -0.857772E+01 -0.202449E+01  0.775679E+01  0.255819E+00  0.422035E-02  0.170223E-02  0.336135E-02  0.863680E-02 -0.886567E+02
  0.404626E+02 -0.682844E+00  0.353879E+01  0.596490E+01  0.492293E+01  0.357560E+02  0.179059E+01 -0.125892E+02  0.188761E+02 -0.738438E+01 -0.857772E+01 -0.202449E+01  0.775679E+01  0.255819E+00  0.728231E-02  0.101257E-01  0.336135E-02  0.863680E-02 -0.868943E+02
  0.404626E+02 -0.994464E+00  0.353879E+01  0.596490E+01  0.492293E+01  0.357560E+02  0.179059E+01 -0.125892E+02  0.188761E+02 -0.738438E+01 -0.857772E+01 -0.202449E+01  0.775679E+01  0.251424E+00  0.728231E-02  0.101257E-01  0.336135E-02  0.141933E-01 -0.873426E+02
  0.404626E+02 -0.994464E+00  0.342892E+01  0.504403E+01  0.617723E+01  0.362066E+02  0.423358E+01 -0.125892E+02  0.189109E+02 -0.742955E+01 -0.857772E+01 -0.202449E+01  0.775679E+01  0.251424E+00  0.118754E-01  0.219753E-02  0.387111E-02  0.141933E-01 -0.852491E+02
  0.404626E+02 -0.994464E+00  0.342892E+01  0.499667E+01  0.617723E+01  0.360286E+02  0.423358E+01 -0.125892E+02  0.189381E+02 -0.742955E+01 -0.857772E+01 -0.202449E+01  0.775679E+01  0.252824E+00  0.213131E-01  0.219753E-02  0.100623E-01  0.491107E-02 -0.864729E+02
  0.404626E+02 -0.154787E+01  0.287970E+01  0.499667E+01  0.617723E+01  0.362745E+02  0.423358E+01 -0.125892E+02  0.189381E+02 -0.742955E+01 -0.857772E+01 -0.198983E+01  0.775679E+01  0.252824E+00  0.112121E-01  0.219753E-02  0.100623E-01  0.123601E-01 -0.872616E+02
  0.411476E+02  0.152737E+00  0.642784E+01  0.499667E+01  0.617723E+01  0.362745E+02  0.423358E+01 -0.125892E+02  0.189158E+02 -0.742955E+01 -0.857772E+01 -0.198983E+01  0.775679E+01  0.252824E+00  0.112121E-01  0.825977E-02  0.100623E-01  0.123601E-01 -0.896583E+02
  0.411476E+02  0.169620E+00  0.642784E+01  0.499667E+01  0.745959E+01  0.360694E+02  0.423358E+01 -0.125892E+02  0.189158E+02 -0.742955E+01 -0.857772E+01 -0.198983E+01  0.773382E+01  0.257682E+00  0.112121E-01  0.825977E-02  0.100623E-01  0.123601E-01 -0.891573E+02
  0.411476E+02  0.169620E+00  0.642784E+01  0.499667E+01  0.745959E+01  0.363906E+02  0.423358E+01 -0.121486E+02  0.189158E+02 -0.742955E+01 -0.857772E+01 -0.198983E+01  0.775742E+01  0.257682E+00  0.112121E-01  0.164174E-01  0.203209E-01  0.124979E-02 -0.906744E+02
  0.412149E+02 -0.119015E+01  0.642784E+01  0.499667E+01  0.745959E+01  0.369061E+02  0.390686E+01 -0.121486E+02  0.189158E+02 -0.741868E+01 -0.857772E+01 -0.198983E+01  0.775742E+01  0.257682E+00  0.112121E-01  0.574690E-02  0.203209E-01  0.124979E-02 -0.907724E+02
  0.412149E+02 -0.119015E+01  0.642784E+01  0.499667E+01  0.120682E+02  0.356582E+02  0.390686E+01 -0.121486E+02  0.189158E+02 -0.741868E+01 -0.857772E+01 -0.198983E+01  0.775742E+01  0.248645E+00  0.112121E-01  0.574690E-02  0.781409E-02  0.124979E-02 -0.885211E+02
  0.412149E+02 -0.149235E+01  0.642784E+01  0.499667E+01  0.125243E+02  0.356582E+02  0.390686E+01 -0.121486E+02  0.189158E+02 -0.741868E+01 -0.855636E+01 -0.198983E+01  0.775742E+01  0.248645E+00  0.112121E-01  0.574690E-02  0.781409E-02  0.124979E-02 -0.896279E+02
  0.412264E+02 -0.149235E+01  0.642784E+01  0.477715E+01  0.756070E+01  0.351643E+02  0.390686E+01 -0.121486E+02  0.189158E+02 -0.741868E+01 -0.855636E+01 -0.198983E+01  0.775742E+01  0.248645E+00  0.502763E-02  0.128294E-01  0.980614E-02  0.124979E-02 -0.884965E+02
  0.412264E+02  0.449754E+00  0.642784E+01  0.477715E+01  0.756070E+01  0.351643E+02  0.390686E+01 -0.946072E+01  0.189158E+02 -0.741868E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.255598E+00  0.502763E-02  0.128294E-01  0.980614E-02  0.124979E-02 -0.886395E+02
  0.412264E+02 -0.197012E+01  0.642784E+01  0.477715E+01  0.756070E+01  0.351643E+02  0.390686E+01 -0.103799E+02  0.189189E+02 -0.741868E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.502763E-02  0.128294E-01  0.104592E-01  0.124979E-02 -0.886288E+02
  0.412264E+02 -0.260712E+01  0.642784E+01  0.477715E+01  0.756070E+01  0.351643E+02  0.390686E+01 -0.108037E+02  0.189189E+02 -0.741868E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.127938E-01  0.223678E-01  0.104592E-01  0.124979E-02 -0.912303E+02
  0.412264E+02 -0.260712E+01  0.642784E+01  0.162471E+01  0.756070E+01  0.351643E+02  0.390686E+01 -0.108037E+02  0.189189E+02 -0.741868E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.127938E-01  0.223678E-01  0.104592E-01  0.124979E-02 -0.913742E+02
  0.412264E+02 -0.617893E+00  0.642784E+01  0.162471E+01  0.756070E+01  0.350921E+02  0.390686E+01 -0.108037E+02  0.189189E+02 -0.741868E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.127938E-01  0.223678E-01  0.104592E-01  0.124979E-02 -0.906372E+02
  0.412264E+02 -0.617893E+00  0.642784E+01  0.111164E+01  0.950467E+01  0.351824E+02  0.390686E+01 -0.129634E+02  0.189189E+02 -0.742792E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.127938E-01  0.244306E-01  0.350694E-02  0.124979E-02 -0.903441E+02
  0.412264E+02 -0.617893E+00  0.642784E+01  0.598073E+01  0.950467E+01  0.347892E+02  0.390686E+01 -0.129634E+02  0.189189E+02 -0.742987E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.251984E+00  0.375578E-02  0.210023E-01  0.350694E-02  0.124979E-02 -0.872470E+02
  0.412264E+02 -0.617893E+00  0.642784E+01  0.598073E+01  0.950467E+01  0.347892E+02  0.390686E+01 -0.129634E+02  0.189189E+02 -0.742987E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.248965E+00  0.375578E-02  0.210023E-01  0.350694E-02  0.124979E-02 -0.872496E+02
  0.412264E+02 -0.617893E+00  0.642784E+01  0.753694E+01  0.101211E+02  0.354358E+02  0.390686E+01 -0.129634E+02  0.189189E+02 -0.742987E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.248965E+00  0.375578E-02  0.232161E-01  0.350694E-02  0.124979E-02 -0.875196E+02
  0.412264E+02 -0.113772E+01  0.642784E+01  0.783418E+01  0.101211E+02  0.354358E+02  0.390686E+01 -0.129634E+02  0.189189E+02 -0.742987E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.248965E+00  0.375578E-02  0.194166E-01  0.350694E-02  0.124979E-02 -0.878809E+02
  0.412264E+02 -0.113772E+01  0.642784E+01  0.783418E+01  0.101211E+02  0.354019E+02  0.390686E+01 -0.103133E+02  0.189189E+02 -0.742987E+01 -0.859154E+01 -0.203109E+01  0.775742E+01  0.243495E+00  0.375578E-02  0.112801E-01  0.350694E-02  0.124979E-02 -0.882243E+02
  0.412264E+02  0.854237E-01  0.642784E+01  0.527323E+01  0.566431E+01  0.348814E+02  0.390686E+01 -0.103133E+02  0.189189E+02 -0.742987E+01 -0.858939E+01 -0.203109E+01  0.775742E+01  0.245336E+00  0.375578E-02  0.867809E-02  0.350694E-02  0.124979E-02 -0.868723E+02
  0.412264E+02  0.218601E+01  0.642784E+01  0.527323E+01  0.566431E+01  0.348814E+02  0.444410E+01 -0.110997E+02  0.189189E+02 -0.742987E+01 -0.851153E+01 -0.203109E+01  0.775742E+01  0.245336E+00  0.375578E-02  0.730838E-02  0.505969E-02  0.124979E-02 -0.924663E+02
  0.412264E+02  0.218601E+01  0.642784E+01  0.757665E+01  0.566431E+01  0.351718E+02  0.444410E+01 -0.110997E+02  0.189189E+02 -0.742987E+01 -0.851153E+01 -0.203109E+01  0.775742E+01  0.245336E+00  0.375578E-02  0.730838E-02  0.178929E-03  0.300105E-02 -0.919035E+02
  0.412264E+02 -0.209348E+01  0.642784E+01  0.757665E+01  0.566431E+01  0.351718E+02  0.444410E+01 -0.110997E+02  0.189189E+02 -0.742987E+01 -0.854775E+01 -0.203109E+01  0.772079E+01  0.245336E+00  0.375578E-02  0.730838E-02  0.111341E-01  0.881675E-03 -0.927037E+02
  0.407987E+02  0.168716E+01  0.642784E+01  0.757665E+01  0.777331E+01  0.351718E+02  0.393644E+01 -0.108533E+02  0.189189E+02 -0.742987E+01 -0.854775E+01 -0.203109E+01  0.772079E+01  0.245336E+00  0.375578E-02  0.730838E-02  0.111341E-01  0.881675E-03 -0.886126E+02
  0.408685E+02  0.168716E+01  0.680874E+01  0.757665E+01  0.777331E+01  0.351718E+02  0.393644E+01 -0.108533E+02  0.189189E+02 -0.742987E+01 -0.854775E+01 -0.203109E+01  0.770899E+01  0.264389E+00  0.120323E-02  0.730838E-02  0.844880E-02  0.881675E-03 -0.889059E+02
  0.408685E+02  0.168716E+01  0.659578E+01  0.757665E+01  0.810608E+01  0.351718E+02  0.338036E+01 -0.108533E+02  0.189441E+02 -0.745250E+01 -0.854775E+01 -0.203109E+01  0.770899E+01  0.263198E+00  0.120323E-02  0.730838E-02  0.804645E-02  0.881675E-03 -0.880307E+02
  0.408685E+02  0.168716E+01  0.659578E+01  0.757665E+01  0.708762E+01  0.351718E+02  0.409120E+01 -0.134157E+02  0.189441E+02 -0.745250E+01 -0.854775E+01 -0.203109E+01  0.752635E+01  0.263198E+00  0.120323E-02  0.730838E-02  0.127888E-01  0.881675E-03 -0.895943E+02
  0.408685E+02  0.168716E+01  0.659578E+01  0.757665E+01  0.701195E+01  0.351718E+02  0.394407E+01 -0.134157E+02  0.189441E+02 -0.745250E+01 -0.854775E+01 -0.203109E+01  0.752635E+01  0.263198E+00  0.120323E-02  0.730838E-02  0.127888E-01  0.125228E-01 -0.908268E+02
  0.408685E+02  0.168716E+01  0.659578E+01  0.757665E+01  0.701195E+01  0.351718E+02  0.394407E+01 -0.134157E+02  0.189441E+02 -0.745250E+01 -0.854775E+01 -0.203109E+01  0.756160E+01  0.263198E+00  0.120323E-02  0.730838E-02  0.127888E-01  0.984788E-02 -0.906280E+02
  0.412593E+02  0.314357E-01  0.390992E+01  0.757665E+01  0.765387E+01  0.351718E+02  0.394407E+01 -0.134157E+02  0.189338E+02 -0.745250E+01 -0.854775E+01 -0.201503E+01  0.756160E+01  0.263198E+00  0.187798E-01  0.266667E-01  0.219882E-01  0.984788E-02 -0.942708E+02
  0.392973E+02  0.314357E-01  0.390992E+01  0.438995E+01  0.440762E+01  0.351718E+02  0.394407E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.858429E+01 -0.201503E+01  0.756160E+01  0.256019E+00  0.187798E-01  0.266667E-01  0.250102E-01  0.984788E-02 -0.959198E+02
  0.392973E+02  0.314357E-01  0.390992E+01  0.438995E+01  0.440762E+01  0.352355E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.858429E+01 -0.201503E+01  0.756160E+01  0.262557E+00  0.867618E-02  0.208836E-01  0.289859E-01  0.150131E-01 -0.954290E+02
  0.392180E+02  0.314357E-01  0.356335E+01  0.438995E+01  0.440762E+01  0.352355E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.858429E+01 -0.201503E+01  0.756160E+01  0.262557E+00  0.867618E-02  0.208836E-01  0.244505E-01  0.399802E-02 -0.941892E+02
  0.392180E+02  0.314357E-01  0.369717E+01  0.438995E+01  0.440762E+01  0.352355E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.858429E+01 -0.201503E+01  0.756160E+01  0.253515E+00  0.867618E-02  0.208836E-01  0.244505E-01  0.399802E-02 -0.940513E+02
  0.392180E+02  0.314357E-01  0.240638E+01  0.438995E+01  0.440762E+01  0.352355E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.858429E+01 -0.201503E+01  0.756160E+01  0.253515E+00  0.867618E-02  0.208836E-01  0.918624E-02  0.399802E-02 -0.927226E+02
  0.392180E+02  0.314357E-01  0.240638E+01  0.438995E+01  0.440762E+01  0.352355E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.856976E+01 -0.201503E+01  0.756160E+01  0.275798E+00  0.238599E-02  0.210125E-01  0.918624E-02  0.336401E-02 -0.942475E+02
  0.410154E+02  0.314357E-01  0.240638E+01  0.438995E+01  0.440762E+01  0.354700E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.856976E+01 -0.201503E+01  0.756160E+01  0.275798E+00  0.238599E-02  0.356591E-01  0.918624E-02  0.336401E-02 -0.947281E+02
  0.410154E+02  0.314357E-01  0.240638E+01  0.438995E+01  0.440762E+01  0.354700E+02  0.386028E+01 -0.147969E+02  0.189338E+02 -0.745250E+01 -0.856976E+01 -0.201503E+01  0.756160E+01  0.275798E+00  0.238599E-02  0.972223E-02  0.259280E-02  0.330391E-02 -0.914691E+02
  0.410154E+02  0.314357E-01  0.240638E+01  0.438995E+01  0.440762E+01  0.354700E+02  0.386028E+01 -0.127736E+02  0.189338E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.760515E+01  0.275798E+00  0.238599E-02  0.971944E-03  0.259280E-02  0.298257E-01 -0.929469E+02
  0.408260E+02 -0.446259E+00  0.561304E+01  0.438995E+01  0.440762E+01  0.354700E+02  0.235745E+01 -0.127736E+02  0.189338E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.746299E+01  0.262480E+00  0.238599E-02  0.971944E-03  0.259280E-02  0.298257E-01 -0.897823E+02
  0.408260E+02 -0.446259E+00  0.561304E+01  0.438995E+01  0.440762E+01  0.372341E+02  0.235745E+01 -0.127736E+02  0.189338E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.746299E+01  0.262480E+00  0.421565E-02  0.971944E-03  0.259280E-02  0.324528E-01 -0.894868E+02
  0.408260E+02 -0.122794E+01  0.561304E+01  0.483074E+01  0.440762E+01  0.372341E+02  0.235745E+01 -0.127736E+02  0.189338E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.747974E+01  0.262480E+00  0.421565E-02  0.971944E-03  0.535869E-03  0.214173E-01 -0.883062E+02
  0.408260E+02 -0.122794E+01  0.561304E+01  0.483074E+01  0.440762E+01  0.372341E+02  0.243205E+01 -0.127736E+02  0.189338E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.747974E+01  0.261476E+00  0.421565E-02  0.971944E-03  0.535869E-03  0.167564E-01 -0.877865E+02
  0.408260E+02 -0.122794E+01  0.561304E+01  0.383067E+01  0.513208E+01  0.374976E+02  0.243205E+01 -0.126803E+02  0.189308E+02 -0.745250E+01 -0.847948E+01 -0.201503E+01  0.747974E+01  0.261476E+00  0.421565E-02  0.971944E-03  0.535869E-03  0.167564E-01 -0.875050E+02
  0.401551E+02 -0.122794E+01  0.561304E+01  0.298759E+01  0.699937E+01  0.374976E+02  0.243205E+01 -0.126803E+02  0.189308E+02 -0.745250E+01 -0.848031E+01 -0.201503E+01  0.747974E+01  0.242760E+00  0.236221E-01  0.971944E-03  0.535869E-03  0.447606E-02 -0.875227E+02
  0.401551E+02 -0.146337E+01  0.561304E+01  0.298759E+01  0.699937E+01  0.374481E+02  0.243205E+01 -0.133121E+02  0.189308E+02 -0.745250E+01 -0.848031E+01 -0.201503E+01  0.747974E+01  0.242760E+00  0.236221E-01  0.971944E-03  0.535869E-03  0.638309E-02 -0.875480E+02
  0.401551E+02 -0.146337E+01  0.444335E+01  0.438087E+01  0.699937E+01  0.376947E+02  0.243205E+01 -0.133121E+02  0.189308E+02 -0.745250E+01 -0.848031E+01 -0.201503E+01  0.747974E+01  0.248550E+00  0.122336E-01  0.971944E-03  0.535869E-03  0.638309E-02 -0.852543E+02
  0.401551E+02 -0.162181E+01  0.583942E+01  0.264077E+01  0.699937E+01  0.376947E+02  0.243205E+01 -0.133121E+02  0.189308E+02 -0.746944E+01 -0.848031E+01 -0.201503E+01  0.747974E+01  0.261072E+00  0.122336E-01  0.971944E-03  0.265807E-02  0.638309E-02 -0.868183E+02
  0.401436E+02 -0.162181E+01  0.583942E+01  0.528371E+01  0.723595E+01  0.376947E+02  0.243205E+01 -0.133121E+02  0.189711E+02 -0.740198E+01 -0.848031E+01 -0.201503E+01  0.739128E+01  0.256921E+00  0.122336E-01  0.971944E-03  0.265807E-02  0.651019E-02 -0.886327E+02
  0.401436E+02 -0.162181E+01  0.583942E+01  0.528371E+01  0.792501E+01  0.376947E+02  0.311799E+01 -0.126489E+02  0.189669E+02 -0.740198E+01 -0.848031E+01 -0.206888E+01  0.739128E+01  0.246956E+00  0.122336E-01  0.971944E-03  0.265807E-02  0.651019E-02 -0.889689E+02
  0.401436E+02 -0.162181E+01  0.583942E+01  0.529216E+01  0.792501E+01  0.376947E+02  0.159689E+01 -0.135010E+02  0.189669E+02 -0.740198E+01 -0.848031E+01 -0.209454E+01  0.739128E+01  0.246956E+00  0.122336E-01  0.971944E-03  0.265807E-02  0.633033E-04 -0.865589E+02
  0.401436E+02 -0.107514E+01  0.583942E+01  0.529216E+01  0.792501E+01  0.366710E+02  0.159689E+01 -0.135010E+02  0.189669E+02 -0.740198E+01 -0.848031E+01 -0.208129E+01  0.713937E+01  0.246956E+00  0.122336E-01  0.971944E-03  0.265807E-02  0.633033E-04 -0.860776E+02
  0.401436E+02 -0.107514E+01  0.583942E+01  0.529216E+01  0.792615E+01  0.366710E+02  0.159689E+01 -0.135010E+02  0.189669E+02 -0.743410E+01 -0.848031E+01 -0.208129E+01  0.713937E+01  0.233370E+00  0.256443E-01  0.971944E-03  0.265807E-02  0.355402E-02 -0.887755E+02
  0.401436E+02 -0.107514E+01  0.583942E+01  0.529216E+01  0.499132E+01  0.368270E+02  0.159689E+01 -0.135060E+02  0.189625E+02 -0.743410E+01 -0.848031E+01 -0.208129E+01  0.713937E+01  0.233370E+00  0.256443E-01  0.971944E-03  0.265807E-02  0.355402E-02 -0.899605E+02
  0.401436E+02 -0.107514E+01  0.583942E+01  0.243121E+01  0.716449E+01  0.368270E+02  0.159689E+01 -0.135060E+02  0.189625E+02 -0.743410E+01 -0.846422E+01 -0.208129E+01  0.707032E+01  0.233370E+00  0.256443E-01  0.971944E-03  0.101801E-01  0.355402E-02 -0.897982E+02
  0.401436E+02 -0.107514E+01  0.583942E+01  0.147770E+01  0.716449E+01  0.368270E+02  0.159689E+01 -0.131643E+02  0.189625E+02 -0.743410E+01 -0.846422E+01 -0.208129E+01  0.707032E+01  0.249621E+00  0.243150E-01  0.971944E-03  0.101801E-01  0.233301E-01 -0.896955E+02
  0.407210E+02 -0.107514E+01  0.583942E+01  0.147770E+01  0.948442E+01  0.368270E+02  0.944245E+00 -0.131643E+02  0.189624E+02 -0.743410E+01 -0.846422E+01 -0.199719E+01  0.707032E+01  0.249621E+00  0.243150E-01  0.971944E-03  0.117438E-01  0.191119E-01 -0.914301E+02
  0.407210E+02 -0.107514E+01  0.845994E+01  0.147770E+01  0.948442E+01  0.375297E+02  0.944245E+00 -0.131643E+02  0.189624E+02 -0.743410E+01 -0.846422E+01 -0.199719E+01  0.706258E+01  0.249621E+00  0.243150E-01  0.971944E-03  0.117438E-01  0.492811E-02 -0.923987E+02
  0.410660E+02 -0.107514E+01  0.845994E+01  0.147770E+01  0.711261E+01  0.369161E+02  0.944245E+00 -0.131643E+02  0.190275E+02 -0.748126E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.252411E+00  0.243150E-01  0.142753E-01  0.117438E-01  0.492811E-02 -0.928469E+02
  0.410660E+02 -0.107514E+01  0.824971E+01  0.147770E+01  0.711261E+01  0.369161E+02  0.944245E+00 -0.131643E+02  0.190275E+02 -0.747154E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.252411E+00  0.243150E-01  0.926562E-02  0.293726E-01  0.492811E-02 -0.940152E+02
  0.410660E+02 -0.107514E+01  0.789382E+01  0.147770E+01  0.935198E+01  0.369161E+02  0.944245E+00 -0.129858E+02  0.190275E+02 -0.746826E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.243849E+00  0.128375E-01  0.926562E-02  0.332808E-01  0.492811E-02 -0.926109E+02
  0.413684E+02 -0.107514E+01  0.789382E+01  0.147770E+01  0.935198E+01  0.369161E+02  0.944245E+00 -0.129858E+02  0.190275E+02 -0.746826E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.251519E+00  0.143394E-01  0.413885E-01  0.278642E-01  0.492811E-02 -0.956172E+02
  0.413684E+02 -0.107514E+01  0.789382E+01  0.241307E+01  0.935198E+01  0.369161E+02  0.944245E+00 -0.129858E+02  0.190275E+02 -0.746826E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.251519E+00  0.149367E-01  0.217785E-02  0.121854E-01  0.124096E-01 -0.901680E+02
  0.413684E+02 -0.107663E+01  0.789382E+01  0.823116E+01  0.935198E+01  0.376982E+02  0.575970E+00 -0.129858E+02  0.190275E+02 -0.746826E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.251519E+00  0.159430E-01  0.388142E-02  0.121854E-01  0.259198E-02 -0.906500E+02
  0.413684E+02  0.127228E+01  0.754217E+01  0.823116E+01  0.128165E+02  0.376982E+02  0.575970E+00 -0.129858E+02  0.190275E+02 -0.746826E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.239522E+00  0.229747E-02  0.388142E-02  0.646819E-02  0.259198E-02 -0.899774E+02
  0.413684E+02  0.127228E+01  0.754217E+01  0.823116E+01  0.128165E+02  0.378625E+02  0.575970E+00 -0.129858E+02  0.190275E+02 -0.741848E+01 -0.846422E+01 -0.213500E+01  0.706258E+01  0.239522E+00  0.602218E-02  0.388142E-02  0.229094E-01  0.259198E-02 -0.936780E+02
  0.413684E+02  0.127228E+01  0.807406E+01  0.107603E+02  0.128165E+02  0.378830E+02  0.575970E+00 -0.134319E+02  0.190275E+02 -0.741848E+01 -0.847209E+01 -0.213500E+01  0.755235E+01  0.235689E+00  0.602218E-02  0.388142E-02  0.196232E-01  0.259198E-02 -0.982529E+02
  0.413684E+02  0.127228E+01  0.807406E+01  0.548525E+01  0.112328E+02  0.378830E+02  0.575970E+00 -0.134319E+02  0.190275E+02 -0.741848E+01 -0.847209E+01 -0.229676E+01  0.755235E+01  0.235689E+00  0.602218E-02  0.388142E-02  0.402355E-02  0.259198E-02 -0.923297E+02
  0.413684E+02  0.133806E+01  0.800194E+01  0.548525E+01  0.126690E+02  0.378830E+02  0.575970E+00 -0.134319E+02  0.190275E+02 -0.741848E+01 -0.847209E+01 -0.229676E+01  0.727536E+01  0.235689E+00  0.602218E-02  0.388142E-02  0.508149E-02  0.259198E-02 -0.923733E+02
  0.413684E+02  0.133806E+01  0.800194E+01  0.593942E+01  0.126690E+02  0.377547E+02  0.575970E+00 -0.134319E+02  0.190259E+02 -0.739054E+01 -0.847209E+01 -0.229676E+01  0.727536E+01  0.233202E+00  0.176085E-01  0.388142E-02  0.508149E-02  0.259198E-02 -0.948711E+02
  0.408415E+02  0.594779E+00  0.678652E+01  0.530771E+01  0.126690E+02  0.377547E+02  0.575970E+00 -0.128775E+02  0.190100E+02 -0.739054E+01 -0.847209E+01 -0.210497E+01  0.727536E+01  0.240060E+00  0.176085E-01  0.210829E-01  0.508149E-02  0.794361E-03 -0.945753E+02
  0.408415E+02  0.594779E+00  0.525531E+01  0.530771E+01  0.126690E+02  0.397342E+02  0.575970E+00 -0.128775E+02  0.190100E+02 -0.746111E+01 -0.847209E+01 -0.210497E+01  0.727536E+01  0.240060E+00  0.122804E-01  0.285735E-01  0.197169E-02  0.794361E-03 -0.950279E+02
  0.408415E+02  0.594779E+00  0.525531E+01  0.530771E+01  0.126690E+02  0.391660E+02  0.575970E+00 -0.128775E+02  0.190100E+02 -0.746111E+01 -0.847209E+01 -0.213381E+01  0.727536E+01  0.268060E+00  0.169707E-01  0.106261E-01  0.197169E-02  0.794361E-03 -0.924911E+02
  0.408415E+02 -0.528535E+00  0.525531E+01  0.565395E+01  0.126690E+02  0.391660E+02  0.113690E+01 -0.128775E+02  0.190396E+02 -0.746111E+01 -0.846729E+01 -0.213381E+01  0.720380E+01  0.268060E+00  0.133872E-01  0.280311E-01  0.197169E-02  0.794361E-03 -0.935858E+02
  0.408415E+02 -0.929357E+00  0.525531E+01  0.402772E+01  0.224340E+01  0.391660E+02  0.113690E+01 -0.130197E+02  0.190396E+02 -0.746111E+01 -0.849223E+01 -0.196346E+01  0.720380E+01  0.248577E+00  0.133872E-01  0.258913E-01  0.197169E-02  0.794361E-03 -0.944315E+02
  0.408415E+02 -0.929357E+00  0.525531E+01  0.366781E+01  0.224340E+01  0.391660E+02  0.113690E+01 -0.130197E+02  0.190396E+02 -0.746111E+01 -0.849223E+01 -0.196346E+01  0.720380E+01  0.248577E+00  0.134816E-01  0.301360E-01  0.197169E-02  0.794361E-03 -0.948640E+02
  0.408415E+02 -0.929357E+00  0.277247E+01  0.366781E+01  0.105641E+02  0.391660E+02 -0.826125E+00 -0.102238E+02  0.190474E+02 -0.746111E+01 -0.849223E+01 -0.196346E+01  0.720380E+01  0.255181E+00  0.352515E-01  0.170851E-01  0.623533E-02  0.180779E-01 -0.965653E+02
  0.408415E+02 -0.803337E+00  0.277247E+01  0.366781E+01  0.105641E+02  0.373523E+02 -0.826125E+00 -0.102238E+02  0.190474E+02 -0.756793E+01 -0.849223E+01 -0.196346E+01  0.720380E+01  0.255181E+00  0.352515E-01  0.965141E-02  0.623533E-02  0.180779E-01 -0.907024E+02
