Kmin_a0        Kmin_a1        Kmin_a2        Kmin_a3        Kmin_a4        Kmin_a5        Kmin_a6        Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.299028E+02   0.109281E+01  -0.561367E+01   0.712215E+01   0.847475E+01   0.504234E+01  -0.168956E+01   0.758245E-03   0.856930E-03   0.254705E-01   0.219883E-02   0.497139E-02  -0.847374E+03   0.150709E+02   0.000000E+00  -0.862445E+03   0.172489E+04
   0.298613E+02  -0.631165E+00  -0.383198E+01   0.575658E+01   0.816708E+01   0.222835E+01  -0.917639E+00   0.661117E-02   0.299721E-02   0.101674E-01   0.767596E-02   0.714892E-02  -0.848872E+03   0.156217E+02   0.000000E+00  -0.864494E+03   0.172899E+04
   0.307764E+02   0.286610E+00  -0.737752E+01   0.744100E+01   0.783219E+01   0.726859E+01  -0.264248E+01   0.167108E-01   0.170179E-02   0.349050E-01   0.316713E-01   0.120799E-01  -0.857438E+03   0.103849E+02   0.000000E+00  -0.867823E+03   0.173565E+04
   0.302778E+02   0.888996E+00  -0.371062E+01   0.464724E+01   0.960588E+01   0.493454E+01  -0.135540E+01   0.215477E-01   0.235776E-01   0.748691E-02   0.162768E-01   0.138259E-01  -0.852394E+03   0.123040E+02   0.000000E+00  -0.864698E+03   0.172940E+04
   0.302778E+02  -0.124337E+01  -0.493166E+01   0.610116E+01   0.725053E+01   0.223840E+01  -0.588256E+00   0.201505E-01   0.830587E-02   0.153714E-02   0.120351E-01   0.113224E-02  -0.848420E+03   0.161196E+02   0.000000E+00  -0.864540E+03   0.172908E+04
   0.306429E+02  -0.601068E-01  -0.654318E+01   0.839869E+01   0.857942E+01   0.385238E+01  -0.628314E+00   0.304047E-01   0.830587E-02   0.903791E-02   0.501151E-02   0.113224E-02  -0.850929E+03   0.160719E+02   0.000000E+00  -0.867001E+03   0.173400E+04
   0.302883E+02   0.254260E-02  -0.344624E+01   0.763059E+01   0.923712E+01   0.608231E+01   0.232629E+01   0.145918E-01   0.389097E-03   0.836331E-02   0.778438E-02   0.113224E-02  -0.846827E+03   0.166538E+02   0.000000E+00  -0.863481E+03   0.172696E+04
   0.302250E+02   0.141125E+01  -0.344624E+01   0.707729E+01   0.678975E+01   0.250991E+01  -0.531358E+01   0.321469E-01   0.491390E-02   0.324308E-02   0.924733E-02   0.915945E-02  -0.854193E+03   0.157643E+02   0.000000E+00  -0.869957E+03   0.173991E+04
   0.308974E+02  -0.159272E+00  -0.206803E+01   0.813583E+01   0.785194E+01   0.414860E+01  -0.704235E+00   0.456232E-02   0.229051E-02   0.409233E-03   0.306698E-01   0.803890E-02  -0.853153E+03   0.142798E+02   0.000000E+00  -0.867433E+03   0.173487E+04
   0.303521E+02   0.224602E+00  -0.549018E+01   0.610316E+01   0.865541E+01   0.918924E+01   0.160538E+01   0.126576E-02   0.429879E-02   0.348919E-02   0.502765E-02   0.165240E-01  -0.849922E+03   0.154867E+02   0.000000E+00  -0.865409E+03   0.173082E+04
   0.287857E+02   0.226334E+00  -0.434915E+01   0.413838E+01   0.102103E+02   0.602239E+01   0.162508E+01   0.150192E-01   0.429879E-02   0.769827E-02   0.663464E-02   0.443706E-02  -0.854981E+03   0.161138E+02   0.000000E+00  -0.871095E+03   0.174219E+04
   0.301984E+02   0.817242E+00  -0.605586E+01   0.593993E+01   0.112998E+02   0.655392E+01  -0.165127E+01   0.246308E-02   0.152398E-01   0.310180E-01   0.788195E-03   0.428339E-01  -0.853803E+03   0.943269E+01   0.000000E+00  -0.863236E+03   0.172647E+04
   0.303085E+02   0.722541E+00  -0.385487E+01   0.731984E+01   0.774856E+01   0.513871E+01  -0.357513E+01   0.761625E-02   0.746593E-03   0.467575E-01   0.187288E-01   0.395284E-01  -0.855819E+03   0.784455E+01   0.000000E+00  -0.863664E+03   0.172733E+04
   0.303527E+02   0.919198E+00  -0.628743E+01   0.657447E+01   0.107414E+02   0.540480E+01  -0.153831E+01   0.510855E-02   0.259360E-03   0.175900E-01   0.619394E-02   0.124793E-01  -0.847854E+03   0.147684E+02   0.000000E+00  -0.862622E+03   0.172524E+04
   0.303519E+02   0.919198E+00  -0.432643E+01   0.811386E+01   0.906547E+01   0.432573E+01  -0.315759E+00   0.897697E-02   0.719885E-02   0.134530E-01   0.535502E-02   0.837771E-03  -0.846287E+03   0.157362E+02   0.000000E+00  -0.862023E+03   0.172405E+04
   0.299974E+02  -0.245772E+00  -0.343858E+01   0.812478E+01   0.811094E+01   0.773982E+01  -0.333943E+00   0.120177E-01   0.122020E-01   0.285153E-01   0.502626E-02   0.248568E-02  -0.851741E+03   0.135978E+02   0.000000E+00  -0.865339E+03   0.173068E+04
   0.305594E+02  -0.414898E+00  -0.502013E+01   0.731898E+01   0.958632E+01   0.590046E+01   0.584194E+00   0.425139E-02   0.142414E-01   0.106275E-01   0.716469E-02   0.977568E-02  -0.847850E+03   0.142398E+02   0.000000E+00  -0.862090E+03   0.172418E+04
   0.305596E+02  -0.414898E+00  -0.391839E+01   0.841741E+01   0.810465E+01   0.438553E+01   0.277174E+01   0.823854E-02   0.856256E-02   0.124761E-01   0.115459E-01   0.566189E-02  -0.849261E+03   0.145960E+02   0.000000E+00  -0.863857E+03   0.172771E+04
   0.300007E+02  -0.134552E-01  -0.374371E+01   0.841741E+01   0.774748E+01   0.746591E+01   0.917805E+00   0.325383E-02   0.278519E-02   0.281536E-01   0.110320E-01   0.453695E-02  -0.849994E+03   0.137699E+02   0.000000E+00  -0.863764E+03   0.172753E+04
   0.304391E+02  -0.385502E+00  -0.388309E+01   0.822723E+01   0.738406E+01   0.296322E+01   0.204987E+01   0.104229E-01   0.202452E-01   0.299676E-01   0.154191E-01   0.147508E-01  -0.853685E+03   0.103824E+02   0.000000E+00  -0.864067E+03   0.172813E+04
   0.300072E+02  -0.154448E+01  -0.507855E+01   0.902633E+01   0.665260E+01   0.603437E+01  -0.208289E+01   0.154445E-01   0.492885E-02   0.321949E-01   0.965508E-02   0.960274E-02  -0.857090E+03   0.127825E+02   0.000000E+00  -0.869873E+03   0.173975E+04
   0.302158E+02  -0.133984E+01  -0.429825E+01   0.588724E+01   0.755395E+01   0.574488E+01   0.201149E+01   0.285433E-01   0.108832E-01   0.161665E-01   0.749714E-02   0.929517E-02  -0.852216E+03   0.140365E+02   0.000000E+00  -0.866252E+03   0.173250E+04
   0.298893E+02   0.463309E+00  -0.353214E+01   0.810398E+01   0.745158E+01   0.563240E+01  -0.164857E+01   0.151747E-01   0.327778E-01   0.271250E-02   0.734779E-02   0.592742E-02  -0.849943E+03   0.135441E+02   0.000000E+00  -0.863487E+03   0.172697E+04
   0.309950E+02  -0.760013E+00  -0.466010E+01   0.840268E+01   0.781152E+01   0.631841E+01  -0.110845E+01   0.770009E-02   0.663329E-02   0.538355E-02   0.138692E-01   0.129660E-01  -0.849729E+03   0.145355E+02   0.000000E+00  -0.864264E+03   0.172853E+04
   0.303551E+02  -0.290260E+00  -0.290120E+01   0.870632E+01   0.754470E+01   0.424029E+01  -0.808645E-01   0.770009E-02   0.343242E-02   0.289490E-01   0.368303E-01   0.199270E-01  -0.854247E+03   0.950681E+01   0.000000E+00  -0.863754E+03   0.172751E+04
   0.300058E+02  -0.290260E+00  -0.590055E+01   0.921098E+01   0.653929E+01   0.359596E+01   0.247137E+01   0.101091E-01   0.114867E-01   0.138152E-01   0.215488E-01   0.221462E-01  -0.853837E+03   0.115210E+02   0.000000E+00  -0.865358E+03   0.173072E+04
   0.304732E+02  -0.108907E+01  -0.591972E+01   0.921098E+01   0.831708E+01   0.289927E+01   0.304169E+01   0.161803E-01   0.611606E-01   0.371294E-02   0.322057E-01   0.955690E-03  -0.857034E+03   0.861719E+01   0.000000E+00  -0.865651E+03   0.173130E+04
   0.303741E+02  -0.967646E+00  -0.463596E+01   0.672650E+01   0.874513E+01   0.144363E+01   0.717120E-01   0.102982E-01   0.242220E-01   0.410226E-02   0.605754E-02   0.955690E-03  -0.849544E+03   0.148869E+02   0.000000E+00  -0.864431E+03   0.172886E+04
   0.313204E+02  -0.446065E+00  -0.616692E+01   0.842942E+01   0.933082E+01   0.210767E+01  -0.710805E+00   0.245040E-01   0.347477E-02   0.708119E-02   0.377405E-02   0.265569E-02  -0.849300E+03   0.167221E+02   0.000000E+00  -0.866022E+03   0.173204E+04
   0.313204E+02   0.701180E+00  -0.443222E+01   0.740311E+01   0.817121E+01   0.374157E+01  -0.276689E+00   0.321476E-01   0.128876E-02   0.329057E-03   0.486670E-02   0.265569E-02  -0.850199E+03   0.175067E+02   0.000000E+00  -0.867706E+03   0.173541E+04
   0.313204E+02   0.701180E+00  -0.448010E+01   0.818918E+01   0.997205E+01   0.393666E+01  -0.507359E+00   0.224763E-01   0.490534E-02   0.100419E-01   0.363768E-02   0.144261E-01  -0.850278E+03   0.151196E+02   0.000000E+00  -0.865398E+03   0.173080E+04
   0.300490E+02  -0.759337E-01  -0.701171E+01   0.503285E+01   0.936069E+01   0.754165E+01  -0.938429E+00   0.372915E-02   0.185536E-01   0.211257E-01   0.167332E-01   0.144261E-01  -0.853523E+03   0.113368E+02   0.000000E+00  -0.864860E+03   0.172972E+04
   0.297818E+02   0.801962E+00  -0.484355E+01   0.654274E+01   0.106340E+02   0.772214E+01  -0.194846E+01   0.564118E-02   0.233553E-02   0.225417E-01   0.307606E-01   0.180510E-02  -0.852365E+03   0.126764E+02   0.000000E+00  -0.865041E+03   0.173008E+04
   0.305982E+02   0.859649E+00  -0.533109E+01   0.654274E+01   0.898310E+01   0.812318E+01  -0.565907E+00   0.100727E-01   0.425514E-02   0.228286E-01   0.296237E-01   0.138077E-01  -0.852513E+03   0.113692E+02   0.000000E+00  -0.863882E+03   0.172776E+04
   0.305979E+02   0.102274E+00  -0.514025E+01   0.838976E+01   0.860263E+01   0.666110E+01  -0.240412E+00   0.341451E-02   0.411919E-02   0.183097E-02   0.104645E-01   0.419901E-01  -0.849643E+03   0.125802E+02   0.000000E+00  -0.862223E+03   0.172445E+04
   0.302342E+02   0.108553E+01  -0.463524E+01   0.683947E+01   0.938841E+01   0.308546E+01  -0.126013E+01   0.162275E-01   0.239443E-02   0.183097E-02   0.544757E-02   0.837564E-04  -0.845742E+03   0.174450E+02   0.000000E+00  -0.863187E+03   0.172637E+04
   0.294755E+02   0.150258E+00  -0.523679E+01   0.693137E+01   0.688814E+01   0.669566E+01  -0.149417E+01   0.692153E-02   0.121252E-01   0.101356E-01   0.105089E-02   0.584563E-02  -0.848734E+03   0.155049E+02   0.000000E+00  -0.864239E+03   0.172848E+04
   0.304294E+02  -0.226212E+00  -0.523679E+01   0.713400E+01   0.100973E+02   0.192566E+01   0.199915E+01   0.206724E-01   0.922447E-02   0.999369E-02   0.646867E-02   0.577182E-02  -0.849615E+03   0.152748E+02   0.000000E+00  -0.864890E+03   0.172978E+04
   0.296503E+02  -0.154551E+01  -0.528815E+01   0.735213E+01   0.686336E+01   0.420662E+01   0.260980E+01   0.109675E-01   0.947067E-02   0.214892E-02   0.661430E-02   0.954150E-02  -0.850465E+03   0.156431E+02   0.000000E+00  -0.866108E+03   0.173222E+04
   0.301920E+02  -0.106846E+01  -0.584339E+01   0.855940E+01   0.576933E+01   0.509300E+01   0.226905E+01   0.130044E-01   0.870244E-02   0.298576E-02   0.170472E-01   0.257754E-01  -0.853021E+03   0.129696E+02   0.000000E+00  -0.865991E+03   0.173198E+04
   0.306676E+02  -0.335149E+00  -0.584339E+01   0.650943E+01   0.894161E+01   0.389044E+01  -0.229767E+01   0.348184E-02   0.724959E-02   0.905024E-03   0.136260E-01   0.227327E-02  -0.846998E+03   0.160153E+02   0.000000E+00  -0.863013E+03   0.172603E+04
   0.307049E+02   0.511283E+00  -0.584339E+01   0.567353E+01   0.115374E+02   0.490871E+01  -0.148882E+01   0.148958E-01   0.564277E-03   0.110627E-02   0.689142E-02   0.164614E-01  -0.847951E+03   0.159183E+02   0.000000E+00  -0.863869E+03   0.172774E+04
   0.306376E+02  -0.934506E-01  -0.397499E+01   0.732398E+01   0.802228E+01   0.572018E+01   0.887848E+00   0.206008E-01   0.126956E-01   0.110627E-02   0.617113E-02   0.160016E-02  -0.846800E+03   0.162634E+02   0.000000E+00  -0.863063E+03   0.172613E+04
   0.310124E+02  -0.104289E+01  -0.549284E+01   0.571629E+01   0.119131E+02   0.287809E+01  -0.448696E+01   0.129625E-01   0.484297E-02   0.432389E-02   0.649113E-03   0.160016E-02  -0.852079E+03   0.172791E+02   0.000000E+00  -0.869358E+03   0.173872E+04
   0.300472E+02  -0.246764E+00  -0.571211E+01   0.782142E+01   0.112740E+02   0.563495E+01   0.147460E+01   0.443255E-02   0.232102E-01   0.704177E-02   0.114547E-01   0.156131E-01  -0.853335E+03   0.126887E+02   0.000000E+00  -0.866024E+03   0.173205E+04
   0.294550E+02   0.414670E+00  -0.537175E+01   0.397547E+01   0.970829E+01   0.821764E+01  -0.115151E+01   0.443255E-02   0.786205E-02   0.484747E-02   0.833991E-02   0.626531E-02  -0.850407E+03   0.156892E+02   0.000000E+00  -0.866096E+03   0.173219E+04
   0.299944E+02  -0.356437E+00  -0.381016E+01   0.674892E+01   0.659646E+01   0.623816E+01   0.360240E+00   0.218660E-02   0.111949E-01   0.178090E-01   0.121073E-01   0.714498E-02  -0.849816E+03   0.135951E+02   0.000000E+00  -0.863411E+03   0.172682E+04
   0.299944E+02  -0.576337E+00  -0.786110E+01   0.673515E+01   0.769526E+01   0.521957E+01  -0.965940E+00   0.898465E-02   0.130571E-02   0.168118E-01   0.653810E-02   0.380676E-02  -0.850433E+03   0.155744E+02   0.000000E+00  -0.866007E+03   0.173201E+04
   0.302604E+02   0.588334E+00  -0.414661E+01   0.815728E+01   0.719070E+01   0.210627E+01  -0.812546E+00   0.254555E-01   0.822294E-02   0.393444E-02   0.278958E-01   0.271883E-02  -0.850655E+03   0.141435E+02   0.000000E+00  -0.864798E+03   0.172960E+04
   0.309957E+02   0.730666E+00  -0.397638E+01   0.769183E+01   0.106953E+02   0.368755E+01  -0.159792E+01   0.126161E-01   0.258011E-02   0.552246E-02   0.343876E-02   0.475749E-02  -0.847389E+03   0.167908E+02   0.000000E+00  -0.864180E+03   0.172836E+04
   0.309957E+02  -0.286958E+00  -0.552573E+01   0.597063E+01   0.842709E+01   0.772089E+01  -0.274163E+01   0.193230E-01   0.253419E-02   0.102996E-01   0.901429E-02   0.137521E-02  -0.849349E+03   0.160984E+02   0.000000E+00  -0.865447E+03   0.173089E+04
   0.296733E+02   0.143125E+01  -0.558154E+01   0.480981E+01   0.101129E+02   0.664622E+01  -0.153716E+01   0.655984E-02   0.497643E-02   0.102996E-01   0.135510E-01   0.144977E-01  -0.850361E+03   0.140882E+02   0.000000E+00  -0.864449E+03   0.172890E+04
   0.300188E+02   0.143125E+01  -0.515882E+01   0.701609E+01   0.845115E+01   0.315421E+01  -0.164426E+01   0.607576E-02   0.195647E-02   0.494845E-02   0.213251E-01   0.237832E-02  -0.848894E+03   0.153598E+02   0.000000E+00  -0.864254E+03   0.172851E+04
   0.294376E+02   0.139355E+00  -0.619337E+01   0.655671E+01   0.975201E+01   0.398245E+01   0.804448E+00   0.160410E-01   0.546443E-01   0.766056E-02   0.110991E-01   0.812270E-03  -0.855054E+03   0.109991E+02   0.000000E+00  -0.866053E+03   0.173211E+04
   0.295091E+02   0.139355E+00  -0.470167E+01   0.669618E+01   0.878252E+01   0.419144E+01   0.151801E+01   0.144598E-01   0.127029E-01   0.246604E-02   0.143620E-02   0.149468E-01  -0.848126E+03   0.152655E+02   0.000000E+00  -0.863391E+03   0.172678E+04
   0.300855E+02   0.704407E+00  -0.187015E+01   0.847537E+01   0.908107E+01   0.733657E+01   0.310698E+01   0.779631E-03   0.202405E-01   0.246604E-02   0.143620E-02   0.120854E-01  -0.852482E+03   0.147979E+02   0.000000E+00  -0.867280E+03   0.173456E+04
   0.303840E+02   0.704407E+00  -0.485596E+01   0.645916E+01   0.858845E+01   0.529730E+01   0.280289E+01   0.231167E-02   0.427945E-02   0.381000E-02   0.337071E-02   0.284440E-01  -0.851283E+03   0.144303E+02   0.000000E+00  -0.865713E+03   0.173143E+04
   0.305829E+02  -0.493212E+00  -0.748517E+01   0.704913E+01   0.106483E+02   0.537496E+01  -0.148919E+01   0.318330E-02   0.282538E-02   0.100159E-01   0.172654E-02   0.105859E-02  -0.847866E+03   0.168580E+02   0.000000E+00  -0.864724E+03   0.172945E+04
   0.304369E+02   0.768958E+00  -0.549007E+01   0.778896E+01   0.883917E+01   0.709114E+01  -0.578390E+00   0.371390E-02   0.111399E-02   0.497821E-02   0.345961E-02   0.105859E-02  -0.845027E+03   0.173596E+02   0.000000E+00  -0.862387E+03   0.172477E+04
   0.300146E+02   0.937771E+00  -0.549007E+01   0.786553E+01   0.937896E+01   0.518706E+01   0.615589E+00   0.801859E-03   0.827588E-02   0.204220E-01   0.103975E-01   0.927527E-02  -0.848499E+03   0.135836E+02   0.000000E+00  -0.862083E+03   0.172417E+04
   0.304835E+02   0.304731E+00  -0.577241E+01   0.522409E+01   0.103083E+02   0.686925E+01  -0.935940E+00   0.801859E-03   0.755296E-04   0.869943E-02   0.178573E-01   0.172581E-02  -0.847596E+03   0.155849E+02   0.000000E+00  -0.863181E+03   0.172636E+04
   0.306690E+02   0.618814E+00  -0.577241E+01   0.807115E+01   0.771456E+01   0.607712E+01   0.514082E+00   0.539679E-02   0.639035E-03   0.488014E-03   0.256778E-02   0.145865E-02  -0.846497E+03   0.179053E+02   0.000000E+00  -0.864402E+03   0.172880E+04
   0.307282E+02  -0.335151E+00  -0.506817E+01   0.102084E+02   0.900712E+01   0.607712E+01   0.387949E+00   0.444814E-02   0.115818E-01   0.350010E-02   0.166548E-01   0.720780E-02  -0.850385E+03   0.145262E+02   0.000000E+00  -0.864911E+03   0.172982E+04
   0.304851E+02   0.156538E+00  -0.372141E+01   0.565789E+01   0.980623E+01   0.654762E+01  -0.280475E+00   0.236391E-02   0.173083E-01   0.140251E-01   0.217517E-01   0.208576E-01  -0.852519E+03   0.110264E+02   0.000000E+00  -0.863545E+03   0.172709E+04
   0.304851E+02  -0.190762E+01  -0.588422E+01   0.945978E+01   0.641715E+01   0.326131E+01  -0.385043E+00   0.590091E-03   0.354472E-02   0.150848E-01   0.609443E-02   0.193045E-01  -0.853196E+03   0.140178E+02   0.000000E+00  -0.867214E+03   0.173443E+04
   0.298881E+02  -0.874066E-01  -0.567920E+01   0.729572E+01   0.721928E+01   0.331752E+01   0.115922E+01   0.741050E-02   0.493154E-02   0.466537E-02   0.609443E-02   0.207016E-02  -0.846678E+03   0.166445E+02   0.000000E+00  -0.863323E+03   0.172665E+04
   0.304010E+02  -0.187366E+00  -0.606155E+01   0.683810E+01   0.996802E+01   0.474532E+01   0.386357E+00   0.935248E-02   0.734512E-03   0.391989E-02   0.140129E-03   0.629318E-02  -0.844800E+03   0.173119E+02   0.000000E+00  -0.862112E+03   0.172422E+04
   0.304067E+02   0.724732E+00  -0.556067E+01   0.584279E+01   0.101485E+02   0.466124E+01  -0.284014E+00   0.131911E-01   0.249344E-02   0.136464E-01   0.116071E-02   0.161971E-01  -0.847931E+03   0.150709E+02   0.000000E+00  -0.863002E+03   0.172600E+04
   0.300156E+02   0.420821E+00  -0.149440E+01   0.729575E+01   0.677841E+01   0.509696E+01  -0.149465E+01   0.579247E-02   0.662762E-02   0.359544E-02   0.897802E-02   0.113704E-01  -0.851454E+03   0.153635E+02   0.000000E+00  -0.866818E+03   0.173364E+04
   0.304584E+02   0.547194E-01  -0.265337E+01   0.801936E+01   0.766323E+01   0.544221E+01   0.680077E+00   0.275323E-01   0.502998E-03   0.147208E-01   0.197852E-02   0.307183E-01  -0.851196E+03   0.136286E+02   0.000000E+00  -0.864825E+03   0.172965E+04
   0.301549E+02  -0.106830E+01  -0.435194E+01   0.737100E+01   0.501810E+01   0.539852E+01   0.882693E+00   0.364170E-01   0.502998E-03   0.461548E-02   0.197852E-02   0.693580E-03  -0.851683E+03   0.176416E+02   0.000000E+00  -0.869325E+03   0.173865E+04
   0.310359E+02  -0.106830E+01  -0.492462E+01   0.925886E+01   0.706988E+01   0.267981E+01  -0.196832E+01   0.917151E-02   0.825287E-02   0.166217E-01   0.114852E-01   0.164585E-01  -0.852982E+03   0.131389E+02   0.000000E+00  -0.866121E+03   0.173224E+04
   0.310440E+02  -0.289412E+00  -0.497429E+01   0.635316E+01   0.828302E+01   0.731448E+01   0.141615E+00   0.158511E-01   0.152756E-01   0.562491E-02   0.245232E-01   0.471401E-02  -0.851896E+03   0.134069E+02   0.000000E+00  -0.865303E+03   0.173061E+04
   0.299449E+02  -0.597876E+00  -0.497429E+01   0.585158E+01   0.828302E+01   0.405991E+01   0.244104E-01   0.829424E-02   0.104274E-01   0.242437E-01   0.238258E-01   0.189025E-01  -0.851822E+03   0.106807E+02   0.000000E+00  -0.862503E+03   0.172501E+04
   0.306530E+02   0.265211E+00  -0.406871E+01   0.908078E+01   0.815463E+01   0.802932E+01  -0.912428E+00   0.503399E-02   0.305940E-01   0.945879E-02   0.573731E-02   0.847392E-02  -0.851749E+03   0.129943E+02   0.000000E+00  -0.864743E+03   0.172949E+04
   0.297931E+02  -0.972339E-01  -0.474916E+01   0.788013E+01   0.685769E+01   0.265825E+01   0.354409E+00   0.558472E-02   0.400488E-02   0.153652E-01   0.132594E-01   0.997194E-02  -0.848930E+03   0.141605E+02   0.000000E+00  -0.863091E+03   0.172618E+04
   0.301306E+02  -0.999924E+00  -0.244154E+01   0.595612E+01   0.757744E+01   0.418157E+01  -0.225141E+01   0.232902E-01   0.108792E-01   0.815390E-02   0.533966E-02   0.829139E-02  -0.850638E+03   0.151543E+02   0.000000E+00  -0.865792E+03   0.173158E+04
   0.304085E+02  -0.181315E+00  -0.451076E+01   0.723999E+01   0.757744E+01   0.714356E+01   0.791347E+00   0.129196E-01   0.131070E-01   0.113148E-01   0.971292E-04   0.114700E-01  -0.848173E+03   0.148218E+02   0.000000E+00  -0.862995E+03   0.172599E+04
   0.297345E+02   0.858599E-02  -0.279056E+01   0.801329E+01   0.579676E+01   0.336079E+01  -0.314731E+01   0.145811E-01   0.999281E-02   0.864528E-02   0.116350E-01   0.474147E-01  -0.855933E+03   0.106519E+02   0.000000E+00  -0.866585E+03   0.173317E+04
   0.301594E+02   0.887280E+00  -0.524972E+01   0.782214E+01   0.984078E+01   0.695200E+01   0.161150E+01   0.136617E-03   0.892063E-02   0.547674E-02   0.144937E-02   0.335565E-01  -0.849340E+03   0.134804E+02   0.000000E+00  -0.862820E+03   0.172564E+04
   0.297259E+02   0.413087E+00  -0.318181E+01   0.894340E+01   0.657370E+01   0.423705E+01   0.211881E+01   0.115817E-01   0.192743E-01   0.783932E-02   0.195432E-01   0.196789E-01  -0.852906E+03   0.117871E+02   0.000000E+00  -0.864693E+03   0.172939E+04
   0.301622E+02   0.112213E+00  -0.438262E+01   0.746393E+01   0.100629E+02   0.549574E+01   0.354826E+01   0.116110E-01   0.450705E-02   0.304091E-02   0.125952E-01   0.122312E-01  -0.848955E+03   0.151832E+02   0.000000E+00  -0.864138E+03   0.172828E+04
   0.307375E+02  -0.864803E+00  -0.476558E+01   0.651380E+01   0.722725E+01   0.897408E+01   0.794804E-01   0.148148E-01   0.158206E-01   0.432427E-02   0.163855E-02   0.122312E-01  -0.851505E+03   0.150192E+02   0.000000E+00  -0.866524E+03   0.173305E+04
   0.309404E+02  -0.639284E+00  -0.447558E+01   0.890221E+01   0.801747E+01   0.807338E+01   0.217953E+01   0.146676E-01   0.102262E-01   0.250726E-01   0.102542E-01   0.872750E-06  -0.852583E+03   0.138653E+02   0.000000E+00  -0.866448E+03   0.173290E+04
   0.305801E+02  -0.987235E+00  -0.468335E+01   0.625940E+01   0.835084E+01   0.531185E+01   0.162678E+01   0.636388E-02   0.120903E-02   0.383269E-01   0.377700E-03   0.120240E-01  -0.851230E+03   0.132269E+02   0.000000E+00  -0.864457E+03   0.172891E+04
   0.309449E+02  -0.180954E+00  -0.566229E+01   0.783779E+01   0.104777E+02   0.424674E+01   0.195948E+01   0.194394E-01   0.656994E-02   0.179413E-02   0.510144E-01   0.790882E-02  -0.852820E+03   0.116920E+02   0.000000E+00  -0.864512E+03   0.172902E+04
   0.302104E+02   0.150027E+01  -0.566229E+01   0.820042E+01   0.959812E+01   0.682036E+01  -0.306672E+01   0.282293E-02   0.290871E-02   0.179413E-02   0.388969E-01   0.148790E-01  -0.852406E+03   0.125728E+02   0.000000E+00  -0.864979E+03   0.172996E+04
   0.305207E+02   0.242700E+00  -0.500522E+01   0.103097E+02   0.863536E+01   0.492876E+01   0.208712E+01   0.846919E-02   0.290871E-02   0.971286E-02   0.159079E-01   0.977612E-02  -0.849806E+03   0.145901E+02   0.000000E+00  -0.864396E+03   0.172879E+04
   0.308282E+02   0.300399E-01  -0.537999E+01   0.683092E+01   0.100117E+02   0.475253E+01  -0.768033E+00   0.121310E-01   0.268953E-02   0.204479E-01   0.133761E-01   0.336842E-02  -0.847890E+03   0.144325E+02   0.000000E+00  -0.862322E+03   0.172464E+04
   0.309674E+02   0.456766E+00  -0.534701E+01   0.916892E+01   0.943631E+01   0.479535E+01  -0.285952E-01   0.181186E-01   0.100617E-01   0.255760E-01   0.220218E-02   0.139893E-01  -0.850603E+03   0.132378E+02   0.000000E+00  -0.863841E+03   0.172768E+04
   0.301067E+02   0.633846E+00  -0.534701E+01   0.637693E+01   0.643253E+01   0.450428E+01  -0.160538E+01   0.905733E-02   0.655856E-02   0.151779E-01   0.171572E-02   0.155917E-01  -0.850497E+03   0.145163E+02   0.000000E+00  -0.865013E+03   0.173003E+04
   0.298650E+02   0.126099E+00  -0.438587E+01   0.637693E+01   0.850598E+01   0.462048E+01   0.101912E+01   0.391775E-02   0.216137E-02   0.426806E-02   0.114701E-02   0.817755E-02  -0.845073E+03   0.168453E+02   0.000000E+00  -0.861918E+03   0.172384E+04
   0.298650E+02   0.280422E-01  -0.292413E+01   0.675702E+01   0.653366E+01   0.435447E+01  -0.189915E+01   0.234264E-01   0.207562E-01   0.859094E-02   0.114701E-02   0.434048E-02  -0.849452E+03   0.149372E+02   0.000000E+00  -0.864389E+03   0.172878E+04
   0.298524E+02   0.159532E+00  -0.429759E+01   0.590540E+01   0.896464E+01   0.371309E+01  -0.450053E+00   0.184332E-01   0.772797E-02   0.278459E-01   0.127465E-01   0.868556E-02  -0.849849E+03   0.127201E+02   0.000000E+00  -0.862569E+03   0.172514E+04
   0.298158E+02   0.406704E-01  -0.462897E+01   0.656920E+01   0.896464E+01   0.326047E+01  -0.212171E+01   0.304272E-02   0.144432E-01   0.574189E-03   0.108053E-01   0.204157E-01  -0.848766E+03   0.137968E+02   0.000000E+00  -0.862563E+03   0.172513E+04
   0.298098E+02   0.440182E+00  -0.370510E+01   0.599520E+01   0.920455E+01   0.352585E+00  -0.181597E+01   0.206473E-01   0.508689E-02   0.208454E-02   0.491827E-02   0.896318E-02  -0.850185E+03   0.163154E+02   0.000000E+00  -0.866500E+03   0.173300E+04
   0.311674E+02  -0.986287E+00  -0.553355E+01   0.621746E+01   0.920455E+01   0.268811E+01   0.108958E+01   0.205620E-01   0.350544E-01   0.147197E-01   0.177973E-01   0.747644E-02  -0.855763E+03   0.109159E+02   0.000000E+00  -0.866679E+03   0.173336E+04
   0.313206E+02  -0.365417E-02  -0.583580E+01   0.726982E+01   0.866884E+01   0.229023E+01  -0.171021E+00   0.114994E-01   0.794240E-01   0.912520E-02   0.585887E-02   0.327041E-02  -0.859805E+03   0.865283E+01   0.000000E+00  -0.868458E+03   0.173692E+04
