Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.305173E+02 -0.647106E+00 -0.552113E+01  0.644219E+01  0.846060E+01  0.394135E+01 -0.147460E+01  0.171055E-01  0.345740E-02  0.548084E-02  0.123506E-01  0.878169E-02 -0.847098E+03
  0.305173E+02 -0.647106E+00 -0.552113E+01  0.644219E+01  0.104314E+02  0.394135E+01 -0.147460E+01  0.112213E-01  0.345740E-02  0.548084E-02  0.958726E-02  0.878169E-02 -0.847407E+03
  0.305173E+02 -0.647106E+00 -0.552113E+01  0.714543E+01  0.100482E+02  0.147677E+01 -0.147460E+01  0.265702E-01  0.889197E-02  0.548084E-02  0.104877E-01  0.878169E-02 -0.850461E+03
  0.305173E+02  0.880870E+00 -0.521704E+01  0.714543E+01  0.120996E+02  0.174858E+01 -0.147460E+01  0.265702E-01  0.420550E-02  0.733719E-02  0.104877E-01  0.878169E-02 -0.852736E+03
  0.305173E+02  0.880870E+00 -0.521704E+01  0.565236E+01  0.100668E+02  0.174858E+01 -0.147460E+01  0.265702E-01  0.420550E-02  0.733719E-02  0.101372E-01  0.878169E-02 -0.851224E+03
  0.305173E+02  0.880870E+00 -0.584552E+01  0.565236E+01  0.100668E+02  0.223825E+01 -0.340804E+01  0.265702E-01  0.420550E-02  0.733719E-02  0.100211E-01  0.969617E-02 -0.851530E+03
  0.305173E+02  0.276914E+00 -0.584552E+01  0.565236E+01  0.100668E+02  0.223825E+01 -0.340804E+01  0.265702E-01  0.420550E-02  0.733719E-02  0.100211E-01  0.969617E-02 -0.850646E+03
  0.305173E+02  0.276914E+00 -0.584552E+01  0.362136E+01  0.100668E+02  0.387146E+01 -0.340804E+01  0.304519E-01  0.282266E-02  0.175353E-01  0.100211E-01  0.177831E-01 -0.854630E+03
  0.305173E+02  0.694117E+00 -0.584552E+01  0.362136E+01  0.100668E+02  0.387146E+01 -0.453169E+00  0.259907E-01  0.282266E-02  0.125864E-01  0.161875E-02  0.681919E-03 -0.852212E+03
  0.305173E+02 -0.235353E+00 -0.584552E+01  0.362136E+01  0.100668E+02  0.387146E+01 -0.412230E+01  0.259907E-01  0.789887E-02  0.125864E-01  0.587119E-02  0.681919E-03 -0.851751E+03
  0.305173E+02 -0.235353E+00 -0.584552E+01  0.362136E+01  0.100668E+02  0.387146E+01 -0.616494E+01  0.270450E-01  0.341551E-02  0.125864E-01  0.587119E-02  0.681919E-03 -0.853401E+03
  0.305173E+02 -0.235353E+00 -0.584552E+01  0.613789E+01  0.100668E+02  0.387146E+01 -0.616494E+01  0.716613E-02  0.341551E-02  0.125864E-01  0.196035E-01  0.681919E-03 -0.852302E+03
  0.308140E+02 -0.235353E+00 -0.584552E+01  0.750142E+01  0.928608E+01  0.387146E+01 -0.616494E+01  0.716613E-02  0.341551E-02  0.125864E-01  0.784293E-02  0.681919E-03 -0.851227E+03
  0.308140E+02  0.853251E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.387146E+01 -0.616494E+01  0.150643E-01  0.341551E-02  0.125864E-01  0.784293E-02  0.681919E-03 -0.851030E+03
  0.305055E+02  0.853251E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.387146E+01 -0.616494E+01  0.150643E-01  0.341551E-02  0.125864E-01  0.784293E-02  0.681919E-03 -0.851056E+03
  0.305055E+02  0.853251E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.387146E+01 -0.241959E+01  0.150643E-01  0.240665E-03  0.136617E-02  0.784293E-02  0.476316E-02 -0.846046E+03
  0.305055E+02 -0.309645E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.840931E+01 -0.202712E-01  0.163525E-01  0.240665E-03  0.136617E-02  0.124323E-01  0.271445E-02 -0.848644E+03
  0.305055E+02  0.440381E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.840931E+01 -0.202712E-01  0.163525E-01  0.240665E-03  0.136617E-02  0.841861E-02  0.794455E-02 -0.848031E+03
  0.305055E+02  0.440381E+00 -0.584552E+01  0.750142E+01  0.956482E+01  0.443136E+01 -0.865605E+00  0.127434E-01  0.240665E-03  0.222749E-01  0.841861E-02  0.382803E-02 -0.846974E+03
  0.305055E+02  0.440381E+00 -0.584552E+01  0.652808E+01  0.956482E+01  0.443136E+01 -0.865605E+00  0.187655E-01  0.240665E-03  0.130965E-01  0.525509E-02  0.382803E-02 -0.846514E+03
  0.305055E+02  0.440381E+00 -0.403567E+01  0.652808E+01  0.956482E+01  0.443136E+01 -0.865605E+00  0.187655E-01  0.240665E-03  0.130965E-01  0.525509E-02  0.382803E-02 -0.846135E+03
  0.305055E+02  0.440381E+00 -0.403567E+01  0.652808E+01  0.956482E+01  0.443136E+01 -0.106586E+00  0.187655E-01  0.240665E-03  0.130965E-01  0.525509E-02  0.382803E-02 -0.846301E+03
  0.305055E+02  0.440381E+00 -0.403567E+01  0.846007E+01  0.956482E+01  0.443136E+01 -0.244575E+01  0.187655E-01  0.240665E-03  0.130965E-01  0.525509E-02  0.382803E-02 -0.847418E+03
  0.305055E+02  0.440381E+00 -0.442775E+01  0.846007E+01  0.956482E+01  0.443136E+01 -0.801148E+00  0.175465E-01  0.240665E-03  0.145635E-01  0.111257E-01  0.382803E-02 -0.846993E+03
  0.305055E+02  0.440381E+00 -0.442775E+01  0.769782E+01  0.956482E+01  0.136118E+01 -0.387274E+01  0.175465E-01  0.240665E-03  0.261932E-01  0.132720E-01  0.382803E-02 -0.851177E+03
  0.305055E+02  0.440381E+00 -0.442775E+01  0.769782E+01  0.956482E+01  0.372936E+01  0.106770E+01  0.227812E-01  0.240665E-03  0.261932E-01  0.214223E-02  0.382803E-02 -0.848128E+03
  0.305055E+02  0.440381E+00 -0.442775E+01  0.769782E+01  0.956482E+01  0.372936E+01  0.106770E+01  0.227812E-01  0.240665E-03  0.359799E-01  0.214223E-02  0.382803E-02 -0.849107E+03
  0.305055E+02  0.440381E+00 -0.442775E+01  0.769782E+01  0.956482E+01  0.372936E+01  0.106770E+01  0.227812E-01  0.342295E-02  0.436398E-01  0.214223E-02  0.449395E-02 -0.850258E+03
  0.305055E+02  0.554616E+00 -0.442775E+01  0.769782E+01  0.956482E+01  0.372936E+01  0.106770E+01  0.290819E-02  0.342295E-02  0.479291E-01  0.430290E-02  0.449395E-02 -0.850301E+03
  0.305055E+02  0.437496E+00 -0.442775E+01  0.687277E+01  0.956482E+01  0.372936E+01  0.106770E+01  0.290819E-02  0.342295E-02  0.427183E-01  0.709193E-02  0.449395E-02 -0.850605E+03
  0.305055E+02  0.437496E+00 -0.715903E+01  0.687277E+01  0.114680E+02  0.372936E+01  0.106770E+01  0.124702E-01  0.342295E-02  0.427183E-01  0.709193E-02  0.449395E-02 -0.853212E+03
  0.305055E+02  0.433754E+00 -0.428560E+01  0.687277E+01  0.114680E+02  0.372936E+01  0.106770E+01  0.228944E-02  0.342295E-02  0.457966E-01  0.709193E-02  0.449395E-02 -0.851542E+03
  0.305055E+02  0.433754E+00 -0.428560E+01  0.978058E+01  0.109982E+02  0.372936E+01  0.106770E+01  0.228944E-02  0.121985E-01  0.333686E-01  0.742458E-02  0.449395E-02 -0.852526E+03
  0.305055E+02  0.995336E+00 -0.428560E+01  0.667252E+01  0.109982E+02  0.655312E+01 -0.211981E+00  0.333130E-02  0.132000E-01  0.333686E-01  0.742458E-02  0.449395E-02 -0.850249E+03
  0.305055E+02  0.588218E+00 -0.428560E+01  0.667252E+01  0.109982E+02  0.655312E+01 -0.114345E+01  0.333130E-02  0.132000E-01  0.939266E-02  0.742458E-02  0.449395E-02 -0.847742E+03
  0.305055E+02  0.588218E+00 -0.661553E+01  0.667252E+01  0.109982E+02  0.368975E+01 -0.114345E+01  0.241579E-02  0.132000E-01  0.939266E-02  0.742458E-02  0.449395E-02 -0.848502E+03
  0.305055E+02 -0.296189E+00 -0.304327E+01  0.667252E+01  0.109982E+02  0.584217E+01 -0.114345E+01  0.144231E-01  0.132000E-01  0.939266E-02  0.742458E-02  0.449395E-02 -0.850561E+03
  0.305055E+02 -0.296189E+00 -0.304327E+01  0.667252E+01  0.109982E+02  0.584217E+01 -0.101397E+00  0.144231E-01  0.132000E-01  0.939266E-02  0.742458E-02  0.449395E-02 -0.850215E+03
  0.305055E+02 -0.296189E+00 -0.304327E+01  0.667252E+01  0.942955E+01  0.584217E+01 -0.101397E+00  0.460874E-02  0.132000E-01  0.939266E-02  0.742458E-02  0.156023E-01 -0.850032E+03
  0.305055E+02 -0.650854E+00 -0.304327E+01  0.667252E+01  0.942955E+01  0.584217E+01 -0.644592E+00  0.460874E-02  0.155737E-02  0.136678E-01  0.742458E-02  0.150595E-01 -0.849993E+03
  0.305055E+02 -0.650854E+00 -0.279659E+01  0.755962E+01  0.967433E+01  0.391441E+01  0.428174E+00  0.460874E-02  0.116180E-01  0.583805E-02  0.160564E-01  0.150595E-01 -0.851446E+03
  0.305055E+02 -0.432549E+00 -0.279659E+01  0.747041E+01  0.967433E+01  0.653958E+01 -0.185943E+00  0.460874E-02  0.116180E-01  0.205272E-01  0.427295E-02  0.236730E-01 -0.852784E+03
  0.305055E+02 -0.432549E+00 -0.279659E+01  0.789095E+01  0.967433E+01  0.326344E+01 -0.185943E+00  0.250637E-01  0.177398E-01  0.205272E-01  0.427295E-02  0.257140E-01 -0.853364E+03
  0.305517E+02 -0.432549E+00 -0.279659E+01  0.789095E+01  0.662117E+01  0.326344E+01 -0.185943E+00  0.259679E-01  0.177398E-01  0.162951E-02  0.427295E-02  0.297210E-01 -0.851503E+03
  0.305517E+02 -0.432549E+00 -0.417576E+01  0.794016E+01  0.818628E+01  0.473028E+01 -0.157912E+01  0.259679E-01  0.275844E-01  0.162951E-02  0.427295E-02  0.721054E-02 -0.849171E+03
  0.305517E+02 -0.432549E+00 -0.490478E+01  0.794016E+01  0.818628E+01  0.473028E+01 -0.819094E+00  0.259679E-01  0.275844E-01  0.162951E-02  0.427295E-02  0.721054E-02 -0.849004E+03
  0.305555E+02 -0.228752E+00 -0.490478E+01  0.794016E+01  0.743316E+01  0.473028E+01 -0.819094E+00  0.259679E-01  0.351326E-01  0.162951E-02  0.262671E-02  0.721054E-02 -0.849706E+03
  0.305555E+02 -0.228752E+00 -0.490478E+01  0.794016E+01  0.743316E+01  0.473028E+01 -0.134062E+01  0.259679E-01  0.650078E-02  0.162951E-02  0.181589E-02  0.721054E-02 -0.846858E+03
  0.305555E+02 -0.228752E+00 -0.490478E+01  0.859822E+01  0.743316E+01  0.336052E+01 -0.137833E+00  0.259679E-01  0.650078E-02  0.162951E-02  0.336019E-02  0.721054E-02 -0.847352E+03
  0.304662E+02 -0.228752E+00 -0.490478E+01  0.859822E+01  0.743316E+01  0.408812E+01 -0.137833E+00  0.259679E-01  0.650078E-02  0.162951E-02  0.336019E-02  0.363782E-02 -0.846959E+03
  0.304662E+02 -0.228752E+00 -0.431926E+01  0.859822E+01  0.743316E+01  0.408812E+01 -0.320534E-01  0.259679E-01  0.650078E-02  0.162951E-02  0.336019E-02  0.363782E-02 -0.846757E+03
  0.304662E+02 -0.228752E+00 -0.431926E+01  0.859822E+01  0.743316E+01  0.408812E+01 -0.320534E-01  0.200147E-01  0.265180E-02  0.162951E-02  0.336019E-02  0.363782E-02 -0.845405E+03
  0.304662E+02 -0.228752E+00 -0.431926E+01  0.727797E+01  0.743316E+01  0.408812E+01 -0.320534E-01  0.200147E-01  0.265180E-02  0.148100E-01  0.336019E-02  0.751034E-02 -0.846978E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.727797E+01  0.743316E+01  0.408812E+01 -0.320534E-01  0.203828E-01  0.123670E-01  0.148100E-01  0.336019E-02  0.751034E-02 -0.848130E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.727797E+01  0.743316E+01  0.473654E+01 -0.320534E-01  0.203828E-01  0.176928E-01  0.148100E-01  0.336019E-02  0.188488E-01 -0.849674E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.727797E+01  0.743316E+01  0.473654E+01 -0.251573E+01  0.203828E-01  0.271876E-02  0.148100E-01  0.336019E-02  0.188488E-01 -0.848397E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.727797E+01  0.787887E+01  0.574085E+01 -0.577596E+00  0.203828E-01  0.288165E-02  0.214375E-01  0.336019E-02  0.121311E-01 -0.847897E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.611205E+01  0.787887E+01  0.574085E+01 -0.577596E+00  0.203578E-01  0.352447E-02  0.216743E-01  0.336019E-02  0.110371E-01 -0.848409E+03
  0.304662E+02  0.107744E-01 -0.431926E+01  0.611205E+01  0.793004E+01  0.574085E+01 -0.577596E+00  0.203578E-01  0.352447E-02  0.216743E-01  0.150220E-01  0.110371E-01 -0.849523E+03
  0.312846E+02  0.107744E-01 -0.345635E+01  0.685798E+01  0.118541E+02  0.574085E+01 -0.244779E+01  0.161140E-01  0.352447E-02  0.216743E-01  0.147968E-01  0.110371E-01 -0.853632E+03
  0.312846E+02  0.107744E-01 -0.345635E+01  0.685798E+01  0.118541E+02  0.715101E+01 -0.244779E+01  0.161140E-01  0.352447E-02  0.139903E-01  0.147968E-01  0.110371E-01 -0.853635E+03
  0.312846E+02  0.107744E-01 -0.345635E+01  0.685798E+01  0.118541E+02  0.216089E+01 -0.458931E+01  0.161140E-01  0.352447E-02  0.203065E-01  0.225044E-02  0.110371E-01 -0.855016E+03
  0.312846E+02  0.107744E-01 -0.548113E+01  0.685798E+01  0.118541E+02  0.216089E+01 -0.458931E+01  0.161140E-01  0.352447E-02  0.203065E-01  0.305427E-02  0.110371E-01 -0.853330E+03
  0.312846E+02  0.107744E-01 -0.598461E+01  0.715938E+01  0.841724E+01  0.216089E+01 -0.458931E+01  0.161140E-01  0.190778E-01  0.314778E-01  0.305427E-02  0.110371E-01 -0.856166E+03
  0.312846E+02 -0.179774E+01 -0.507017E+01  0.715938E+01  0.841724E+01  0.727807E+01 -0.458931E+01  0.217189E-01  0.190778E-01  0.314778E-01  0.305427E-02  0.110371E-01 -0.858048E+03
  0.312846E+02 -0.179774E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.727807E+01 -0.431855E+01  0.217189E-01  0.190778E-01  0.228310E-01  0.305427E-02  0.110371E-01 -0.857090E+03
  0.312846E+02 -0.179774E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.727807E+01 -0.431855E+01  0.185277E-01  0.656078E-02  0.425914E-01  0.305427E-02  0.110371E-01 -0.857819E+03
  0.312846E+02 -0.172872E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.727807E+01 -0.222100E+01  0.185277E-01  0.656078E-02  0.555078E-01  0.305427E-02  0.601136E-02 -0.856292E+03
  0.312846E+02 -0.172872E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.727807E+01 -0.222100E+01  0.185277E-01  0.656078E-02  0.620687E-01  0.305427E-02  0.601136E-02 -0.856948E+03
  0.312846E+02  0.104891E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.548322E+01 -0.222100E+01  0.299379E-01  0.656078E-02  0.620687E-01  0.773128E-02  0.123803E-01 -0.858209E+03
  0.312846E+02  0.490417E+00 -0.507017E+01  0.743214E+01  0.841724E+01  0.548322E+01 -0.212978E+01  0.299379E-01  0.656078E-02  0.760226E-01  0.214662E-01  0.123803E-01 -0.859601E+03
  0.312846E+02 -0.136801E+01 -0.507017E+01  0.743214E+01  0.841724E+01  0.546991E+01 -0.303406E+01  0.208611E-01  0.656078E-02  0.880153E-01  0.214662E-01  0.123803E-01 -0.860250E+03
  0.312846E+02 -0.136801E+01 -0.507017E+01  0.743214E+01  0.613782E+01  0.546991E+01 -0.303406E+01  0.208611E-01  0.656078E-02  0.998235E-01  0.214662E-01  0.123803E-01 -0.863597E+03
  0.307327E+02 -0.136801E+01 -0.507017E+01  0.743214E+01  0.613782E+01  0.546991E+01  0.194902E+01  0.208611E-01  0.467005E-03  0.998235E-01  0.214662E-01  0.123803E-01 -0.861439E+03
  0.307327E+02 -0.136801E+01 -0.589618E+01  0.743214E+01  0.827407E+01  0.274858E+01  0.210953E+01  0.208611E-01  0.383706E-03  0.998235E-01  0.175730E-02  0.123803E-01 -0.858394E+03
  0.298396E+02 -0.953128E+00 -0.589618E+01  0.500419E+01  0.827407E+01  0.274858E+01  0.210953E+01  0.577984E-03  0.105635E-01  0.868210E-01  0.175730E-02  0.239441E-01 -0.860982E+03
  0.298396E+02 -0.953128E+00 -0.589618E+01  0.500419E+01  0.790412E+01  0.802899E+01  0.210953E+01  0.577984E-03  0.105635E-01  0.958168E-01  0.175730E-02  0.199677E-01 -0.861981E+03
  0.298396E+02 -0.573621E+00 -0.589618E+01  0.500419E+01  0.790412E+01  0.574997E+01  0.210953E+01  0.136034E-01  0.105635E-01  0.618576E-01  0.175730E-02  0.199677E-01 -0.856728E+03
  0.298396E+02 -0.723036E+00 -0.589618E+01  0.372304E+01  0.790412E+01  0.574997E+01  0.210953E+01  0.136034E-01  0.105635E-01  0.454655E-01  0.175730E-02  0.199677E-01 -0.857957E+03
  0.298396E+02 -0.723036E+00 -0.589618E+01  0.450432E+01  0.790412E+01  0.554411E+01  0.147907E+01  0.136034E-01  0.222544E-01  0.454655E-01  0.175730E-02  0.926023E-02 -0.855507E+03
  0.298396E+02 -0.723036E+00 -0.580956E+01  0.450432E+01  0.992259E+01  0.594741E+01  0.147907E+01  0.136034E-01  0.169930E-03  0.593509E-01  0.175730E-02  0.926023E-02 -0.854784E+03
  0.301669E+02 -0.723036E+00 -0.580956E+01  0.450432E+01  0.713149E+01  0.587233E+01 -0.914919E+00  0.182866E-01  0.169930E-03  0.763171E-01  0.534611E-02  0.926023E-02 -0.856384E+03
  0.301669E+02 -0.723036E+00 -0.580956E+01  0.829846E+01  0.713149E+01  0.587233E+01  0.130920E+01  0.182866E-01  0.156729E-01  0.763171E-01  0.534611E-02  0.775115E-02 -0.856550E+03
  0.312407E+02 -0.986864E+00 -0.270868E+01  0.829846E+01  0.103242E+02  0.322838E+01  0.130920E+01  0.182866E-01  0.156729E-01  0.753475E-01  0.534611E-02  0.793086E-02 -0.859693E+03
  0.312407E+02 -0.757003E+00 -0.270868E+01  0.829846E+01  0.103242E+02  0.212033E+01  0.130920E+01  0.191932E-01  0.156729E-01  0.899980E-01  0.534611E-02  0.793086E-02 -0.861392E+03
  0.312407E+02 -0.757003E+00 -0.270868E+01  0.829846E+01  0.100923E+02  0.212033E+01  0.130920E+01  0.191932E-01  0.156729E-01  0.691814E-01  0.534611E-02  0.455830E-02 -0.858827E+03
  0.312407E+02 -0.757003E+00 -0.426448E+01  0.829846E+01  0.843245E+01  0.477663E+01 -0.213726E+01  0.191932E-01  0.167676E-01  0.384883E-01  0.534611E-02  0.293171E-01 -0.855134E+03
  0.312407E+02 -0.601635E+00 -0.569154E+01  0.829846E+01  0.843245E+01  0.554345E+01 -0.213726E+01  0.742816E-02  0.167676E-01  0.384883E-01  0.534611E-02  0.293171E-01 -0.855306E+03
  0.312407E+02 -0.601635E+00 -0.678493E+01  0.829846E+01  0.843245E+01  0.554345E+01 -0.213726E+01  0.136491E-01  0.479579E-02  0.455662E-01  0.534611E-02  0.205576E-01 -0.854653E+03
  0.312407E+02 -0.601635E+00 -0.711167E+01  0.712869E+01  0.864510E+01  0.631793E+01 -0.213726E+01  0.151052E-01  0.383250E-01  0.374415E-01  0.506409E-02  0.106485E-01 -0.856814E+03
  0.312407E+02 -0.535634E+00 -0.722718E+01  0.712869E+01  0.864510E+01  0.516861E+01  0.259109E+01  0.185730E-01  0.291606E-01  0.165235E-01  0.506409E-02  0.112502E-01 -0.857090E+03
  0.312407E+02 -0.535634E+00 -0.722718E+01  0.712869E+01  0.680417E+01  0.454082E+01  0.259109E+01  0.154904E-01  0.269717E-01  0.228776E-01  0.506409E-02  0.112502E-01 -0.861685E+03
  0.312407E+02 -0.535634E+00 -0.722718E+01  0.712869E+01  0.144255E+02  0.454082E+01  0.243655E+01  0.164694E-01  0.269717E-01  0.206606E-02  0.506409E-02  0.335564E-01 -0.861958E+03
  0.312407E+02 -0.535634E+00 -0.451437E+01  0.699188E+01  0.144255E+02  0.506706E+01  0.135776E+01  0.164694E-01  0.250806E-01  0.206606E-02  0.506409E-02  0.335564E-01 -0.860221E+03
  0.312407E+02  0.680983E+00 -0.451437E+01  0.699188E+01  0.144255E+02  0.364674E+01  0.135776E+01  0.800495E-02  0.123814E-01  0.206606E-02  0.506409E-02  0.335564E-01 -0.857632E+03
  0.312407E+02  0.680983E+00 -0.505247E+01  0.699188E+01  0.144255E+02  0.387075E+01  0.135776E+01  0.800495E-02  0.581134E-02  0.213551E-02  0.356626E-02  0.167009E-01 -0.854718E+03
  0.314092E+02  0.680983E+00 -0.505247E+01  0.699188E+01  0.144255E+02  0.417826E+01 -0.484762E+01  0.812118E-02  0.581134E-02  0.213551E-02  0.356626E-02  0.125920E-01 -0.856593E+03
  0.314092E+02  0.719051E+00 -0.505247E+01  0.699188E+01  0.144255E+02  0.894790E+00 -0.484762E+01  0.100976E-01  0.581134E-02  0.213551E-02  0.356626E-02  0.125920E-01 -0.859241E+03
  0.314092E+02  0.719051E+00 -0.505247E+01  0.699188E+01  0.142170E+02  0.894790E+00 -0.484762E+01  0.568815E-02  0.638116E-02  0.213551E-02  0.356626E-02  0.125920E-01 -0.859000E+03
  0.315651E+02  0.719051E+00 -0.670991E+01  0.699188E+01  0.107222E+02  0.894790E+00 -0.538640E+01  0.568815E-02  0.638116E-02  0.883072E-02  0.356626E-02  0.831143E-02 -0.857755E+03
  0.303665E+02  0.719051E+00 -0.670991E+01  0.699188E+01  0.106712E+02  0.302709E+01 -0.538640E+01  0.568815E-02  0.638116E-02  0.249628E-02  0.356626E-02  0.831143E-02 -0.850583E+03
  0.303665E+02  0.719051E+00 -0.544220E+01  0.699188E+01  0.901825E+01  0.507227E+01 -0.357444E+01  0.568815E-02  0.638116E-02  0.225330E-03  0.356626E-02  0.144929E-01 -0.846645E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.641700E+01  0.876224E+01  0.507227E+01 -0.335908E+01  0.568815E-02  0.638116E-02  0.225330E-03  0.356626E-02  0.372099E-02 -0.845443E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.641700E+01  0.876224E+01  0.507227E+01 -0.363886E+01  0.127588E-01  0.689658E-03  0.225330E-03  0.650442E-02  0.372099E-02 -0.845473E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.506900E+01  0.787275E+01  0.507227E+01 -0.272572E+01  0.127588E-01  0.689658E-03  0.225330E-03  0.650442E-02  0.372099E-02 -0.846805E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.787275E+01  0.353361E+01 -0.272572E+01  0.100360E-01  0.156618E-01  0.225330E-03  0.650442E-02  0.372099E-02 -0.847756E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.787275E+01  0.199538E+01  0.706349E+00  0.100360E-01  0.156618E-01  0.225330E-03  0.650442E-02  0.372099E-02 -0.847909E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.910650E+01  0.367789E+00  0.821941E+00  0.187774E-01  0.125802E-01  0.225330E-03  0.650442E-02  0.372099E-02 -0.849715E+03
  0.303665E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.910650E+01  0.367789E+00  0.995673E+00  0.187774E-01  0.125802E-01  0.225330E-03  0.650442E-02  0.372099E-02 -0.849806E+03
  0.308444E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.910650E+01  0.622421E+01  0.995673E+00  0.109276E-01  0.125802E-01  0.225330E-03  0.182054E-02  0.372099E-02 -0.846580E+03
  0.308444E+02 -0.662279E-01 -0.544220E+01  0.884307E+01  0.910650E+01  0.622421E+01  0.147367E+01  0.786583E-02  0.136077E-01  0.225330E-03  0.182054E-02  0.372099E-02 -0.846800E+03
  0.308444E+02 -0.662279E-01 -0.561457E+01  0.697580E+01  0.910650E+01  0.622421E+01 -0.221745E+01  0.730123E-02  0.198939E-02  0.225330E-03  0.193274E-02  0.372099E-02 -0.845128E+03
  0.304840E+02 -0.662279E-01 -0.561457E+01  0.614750E+01  0.910650E+01  0.622421E+01 -0.221745E+01  0.730123E-02  0.198939E-02  0.225330E-03  0.250263E-02  0.372099E-02 -0.844639E+03
  0.304840E+02 -0.662279E-01 -0.561457E+01  0.619429E+01  0.910650E+01  0.479383E+01 -0.221745E+01  0.730123E-02  0.198939E-02  0.225330E-03  0.250263E-02  0.372099E-02 -0.844532E+03
  0.304840E+02 -0.336547E-03 -0.561457E+01  0.619429E+01  0.910650E+01  0.479383E+01  0.293064E+01  0.730123E-02  0.382665E-02  0.225330E-03  0.250263E-02  0.372099E-02 -0.848030E+03
  0.304840E+02 -0.336547E-03 -0.561457E+01  0.619429E+01  0.120747E+02  0.479383E+01  0.319099E+01  0.730123E-02  0.382665E-02  0.225330E-03  0.250263E-02  0.372099E-02 -0.849063E+03
  0.304840E+02 -0.336547E-03 -0.561457E+01  0.619429E+01  0.120747E+02  0.479383E+01  0.440362E+00  0.116710E-01  0.382665E-02  0.225330E-03  0.250263E-02  0.372099E-02 -0.846937E+03
  0.304840E+02 -0.336547E-03 -0.385626E+01  0.619429E+01  0.854404E+01  0.369307E+01  0.440362E+00  0.116710E-01  0.382665E-02  0.225330E-03  0.250263E-02  0.517018E-02 -0.846514E+03
  0.304840E+02 -0.336547E-03 -0.385626E+01  0.619429E+01  0.977626E+01  0.369307E+01  0.700479E+00  0.116710E-01  0.382665E-02  0.225330E-03  0.254768E-03  0.334555E-01 -0.848749E+03
  0.304840E+02 -0.336547E-03 -0.385626E+01  0.619429E+01  0.977626E+01  0.369307E+01  0.929122E+00  0.116710E-01  0.382665E-02  0.225330E-03  0.254768E-03  0.334555E-01 -0.848882E+03
  0.304840E+02 -0.336547E-03 -0.385626E+01  0.683469E+01  0.977626E+01  0.369307E+01  0.515982E+00  0.116710E-01  0.723051E-02  0.225330E-03  0.228160E-02  0.334555E-01 -0.848580E+03
  0.304840E+02 -0.336547E-03 -0.385626E+01  0.683469E+01  0.102963E+02  0.369307E+01  0.515982E+00  0.214014E-01  0.723051E-02  0.225330E-03  0.263137E-01  0.334555E-01 -0.851493E+03
  0.305344E+02 -0.336547E-03 -0.331960E+01  0.683469E+01  0.102963E+02  0.369307E+01  0.515982E+00  0.301278E-01  0.723051E-02  0.225330E-03  0.859371E-02  0.229748E-01 -0.850684E+03
  0.305344E+02 -0.310241E+00 -0.331960E+01  0.653034E+01  0.102963E+02  0.369307E+01 -0.385762E-01  0.296749E-01  0.723051E-02  0.162039E-02  0.859371E-02  0.115629E-01 -0.849549E+03
  0.305344E+02 -0.310241E+00 -0.331960E+01  0.738947E+01  0.102963E+02  0.369307E+01 -0.385762E-01  0.296749E-01  0.723051E-02  0.166727E-01  0.808439E-02  0.115629E-01 -0.851424E+03
  0.303349E+02 -0.310241E+00 -0.533673E+01  0.738916E+01  0.102963E+02  0.299229E+01 -0.385762E-01  0.296749E-01  0.723051E-02  0.150552E-01  0.808439E-02  0.115629E-01 -0.851853E+03
  0.303183E+02 -0.310241E+00 -0.533673E+01  0.738916E+01  0.720084E+01  0.299229E+01 -0.385762E-01  0.296749E-01  0.723051E-02  0.328289E-01  0.167098E-01  0.115629E-01 -0.853380E+03
  0.303765E+02 -0.310241E+00 -0.266832E+01  0.738916E+01  0.771329E+01  0.299229E+01 -0.189656E+01  0.296749E-01  0.500169E-02  0.491837E-01  0.167098E-01  0.115629E-01 -0.854779E+03
