Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.407317E+02   0.423682E+00   0.615311E+01   0.880596E+01   0.965547E+01   0.379950E+02   0.110814E+02   0.227654E+02  -0.996848E+01  -0.136015E+02  -0.327756E+01   0.685354E+01   0.437076E+02   0.435911E+02   0.159505E+00   0.688149E-02   0.270814E-02   0.743233E-03   0.546857E-02   0.198624E+03
   0.407317E+02   0.423682E+00   0.615311E+01   0.880596E+01   0.736635E+01   0.367313E+02   0.111454E+02   0.227654E+02  -0.996848E+01  -0.136015E+02  -0.327756E+01   0.685354E+01   0.437076E+02   0.435911E+02   0.155072E+00   0.370376E-02   0.105201E-01   0.516481E-03   0.546857E-02   0.200010E+03
   0.407317E+02   0.423682E+00   0.502996E+01   0.809308E+01   0.736635E+01   0.367313E+02   0.113748E+02   0.227654E+02  -0.996848E+01  -0.136015E+02  -0.327756E+01   0.685354E+01   0.437076E+02   0.435911E+02   0.155072E+00   0.370376E-02   0.343781E-02   0.516481E-03   0.163620E-02   0.203999E+03
   0.407317E+02   0.423682E+00   0.502996E+01   0.809308E+01   0.736635E+01   0.367313E+02   0.113748E+02   0.227355E+02  -0.996848E+01  -0.136015E+02  -0.327756E+01   0.685354E+01   0.437076E+02   0.435911E+02   0.147433E+00   0.619959E-02   0.343781E-02   0.516481E-03   0.856080E-03   0.203446E+03
   0.407317E+02   0.423682E+00   0.350898E+01   0.809308E+01   0.736635E+01   0.367313E+02   0.113748E+02   0.227355E+02  -0.996848E+01  -0.136015E+02  -0.327756E+01   0.685354E+01   0.437076E+02   0.435911E+02   0.147433E+00   0.112688E-01   0.655920E-02   0.627288E-02   0.856080E-03   0.202855E+03
   0.407740E+02   0.423682E+00   0.411807E+01   0.809308E+01   0.729126E+01   0.367313E+02   0.782420E+01   0.227355E+02  -0.982646E+01  -0.136015E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.146683E+00   0.717219E-02   0.655920E-02   0.546175E-02   0.400127E-02   0.201819E+03
   0.407876E+02   0.423682E+00   0.411807E+01   0.809308E+01   0.537783E+01   0.367313E+02   0.782420E+01   0.227081E+02  -0.982646E+01  -0.136015E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.149901E+00   0.717219E-02   0.655920E-02   0.357233E-02   0.266926E-02   0.200641E+03
   0.407876E+02   0.423682E+00   0.468028E+01   0.809308E+01   0.537783E+01   0.367313E+02   0.782420E+01   0.227081E+02  -0.982646E+01  -0.136015E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.149958E+00   0.717219E-02   0.655920E-02   0.167902E-02   0.266926E-02   0.200252E+03
   0.407876E+02   0.405525E+00   0.390472E+01   0.809308E+01   0.537783E+01   0.378609E+02   0.114649E+02   0.226605E+02  -0.982646E+01  -0.128475E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.150594E+00   0.309266E-02   0.954877E-02   0.215008E-02   0.266926E-02   0.198485E+03
   0.407876E+02   0.405525E+00   0.390472E+01   0.726498E+01   0.840382E+01   0.378609E+02   0.103914E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.155223E+00   0.309266E-02   0.761897E-02   0.464158E-02   0.670663E-03   0.202398E+03
   0.409055E+02   0.405525E+00   0.348611E+01   0.726498E+01   0.840382E+01   0.351085E+02   0.110082E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.679462E+01   0.437076E+02   0.435911E+02   0.147105E+00   0.528038E-02   0.494324E-02   0.464158E-02   0.670663E-03   0.198710E+03
   0.401589E+02   0.405525E+00   0.348611E+01   0.726498E+01   0.840382E+01   0.351085E+02   0.110082E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.673452E+01   0.437076E+02   0.435911E+02   0.150741E+00   0.188643E-02   0.775766E-03   0.346448E-02   0.670663E-03   0.202323E+03
   0.404687E+02   0.123623E+01   0.439053E+01   0.726498E+01   0.731000E+01   0.351085E+02   0.110082E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.673452E+01   0.437076E+02   0.435911E+02   0.153235E+00   0.898506E-02   0.929937E-03   0.353209E-02   0.670663E-03   0.201467E+03
   0.403111E+02   0.123623E+01   0.439053E+01   0.997319E+01   0.731000E+01   0.374154E+02   0.110082E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.673452E+01   0.437076E+02   0.435911E+02   0.150367E+00   0.543755E-02   0.309575E-02   0.351097E-02   0.210293E-03   0.203748E+03
   0.403111E+02   0.123623E+01   0.439053E+01   0.856344E+01   0.731000E+01   0.366650E+02   0.110082E+02   0.226605E+02  -0.982646E+01  -0.136257E+02  -0.327756E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.151664E+00   0.543755E-02   0.357255E-02   0.351097E-02   0.210293E-03   0.203855E+03
   0.403111E+02   0.123623E+01   0.439053E+01   0.856344E+01   0.731000E+01   0.366650E+02   0.110082E+02   0.225605E+02  -0.982646E+01  -0.134845E+02  -0.327756E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.151664E+00   0.123254E-01   0.357255E-02   0.351097E-02   0.210293E-03   0.203323E+03
   0.409414E+02   0.123623E+01   0.384695E+01   0.856344E+01   0.702914E+01   0.366650E+02   0.108997E+02   0.225599E+02  -0.977087E+01  -0.134845E+02  -0.327756E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.150142E+00   0.888268E-02   0.604114E-03   0.378783E-02   0.210293E-03   0.201379E+03
   0.401882E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.702914E+01   0.356808E+02   0.955956E+01   0.225599E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.155687E+00   0.536361E-02   0.604114E-03   0.378783E-02   0.210293E-03   0.203593E+03
   0.401882E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.702914E+01   0.356808E+02   0.955956E+01   0.225599E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.155687E+00   0.536361E-02   0.178748E-02   0.378783E-02   0.210293E-03   0.203475E+03
   0.401882E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.702914E+01   0.356808E+02   0.955956E+01   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.151222E+00   0.418270E-02   0.616875E-02   0.378783E-02   0.499970E-02   0.202463E+03
   0.402716E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.702914E+01   0.380458E+02   0.955956E+01   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.153105E+00   0.418270E-02   0.280216E-02   0.378783E-02   0.855240E-02   0.203332E+03
   0.402716E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.702914E+01   0.380458E+02   0.955956E+01   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.148419E+00   0.418270E-02   0.280216E-02   0.378783E-02   0.734790E-02   0.203040E+03
   0.402716E+02   0.123623E+01   0.333334E+01   0.856344E+01   0.715178E+01   0.382943E+02   0.955956E+01   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.144939E+00   0.418270E-02   0.280216E-02   0.378783E-02   0.118911E-01   0.200934E+03
   0.402689E+02   0.123623E+01   0.424266E+01   0.962772E+01   0.808669E+01   0.352167E+02   0.109187E+02   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.756038E+01   0.437076E+02   0.435911E+02   0.153441E+00   0.354737E-02   0.280216E-02   0.378783E-02   0.118911E-01   0.201182E+03
   0.402689E+02   0.123623E+01   0.557841E+01   0.962772E+01   0.808669E+01   0.352167E+02   0.109187E+02   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.768266E+01   0.437076E+02   0.435911E+02   0.153441E+00   0.364343E-02   0.280216E-02   0.378783E-02   0.131140E-01   0.199297E+03
   0.402689E+02   0.123623E+01   0.377047E+01   0.709031E+01   0.808669E+01   0.352167E+02   0.113641E+02   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.768266E+01   0.437076E+02   0.435911E+02   0.160262E+00   0.228115E-01   0.490897E-03   0.407365E-02   0.204742E-01   0.197036E+03
   0.402689E+02  -0.132881E+00   0.369138E+01   0.709031E+01   0.760888E+01   0.352167E+02   0.113641E+02   0.224916E+02  -0.977087E+01  -0.134845E+02  -0.373800E+01   0.768266E+01   0.437076E+02   0.435911E+02   0.160262E+00   0.775511E-02   0.490897E-03   0.196492E-02   0.238902E-01   0.199790E+03
   0.402689E+02  -0.132881E+00   0.369138E+01   0.709031E+01   0.760888E+01   0.352167E+02   0.102556E+02   0.227121E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.770038E+01   0.437076E+02   0.435911E+02   0.157869E+00   0.819303E-02   0.189753E-02   0.196492E-02   0.228675E-01   0.200751E+03
   0.402689E+02  -0.132881E+00   0.369138E+01   0.709031E+01   0.760888E+01   0.352167E+02   0.102556E+02   0.227121E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.770038E+01   0.437076E+02   0.435911E+02   0.157869E+00   0.606630E-02   0.272114E-02   0.123603E-02   0.247594E-01   0.200765E+03
   0.402689E+02  -0.730857E+00   0.369138E+01   0.709031E+01   0.760888E+01   0.352167E+02   0.102556E+02   0.227121E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.740937E+01   0.437076E+02   0.435911E+02   0.156386E+00   0.606630E-02   0.133586E-02   0.924844E-03   0.253511E-01   0.200411E+03
   0.402689E+02  -0.730857E+00   0.391059E+01   0.709031E+01   0.760888E+01   0.352167E+02   0.102556E+02   0.227269E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156386E+00   0.345987E-02   0.259318E-03   0.315076E-03   0.248984E-01   0.199617E+03
   0.402689E+02  -0.730857E+00   0.391059E+01   0.709031E+01   0.549753E+01   0.352167E+02   0.102556E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156386E+00   0.577153E-02   0.259318E-03   0.315076E-03   0.205708E-01   0.199484E+03
   0.402689E+02  -0.730857E+00   0.391059E+01   0.455465E+01   0.493679E+01   0.352167E+02   0.102556E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156386E+00   0.416467E-02   0.259318E-03   0.514543E-02   0.181106E-01   0.197708E+03
   0.402689E+02  -0.730857E+00   0.391059E+01   0.455465E+01   0.557685E+01   0.352167E+02   0.103315E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156646E+00   0.125078E-01   0.259318E-03   0.514543E-02   0.126948E-01   0.198096E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.455465E+01   0.557685E+01   0.352167E+02   0.115243E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156752E+00   0.637791E-02   0.564512E-04   0.367818E-02   0.667166E-02   0.198511E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.759340E+01   0.557685E+01   0.352167E+02   0.102390E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.787621E+01   0.437076E+02   0.435911E+02   0.156752E+00   0.637791E-02   0.530641E-02   0.367818E-02   0.307715E-02   0.199720E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.494142E+01   0.557685E+01   0.352167E+02   0.102390E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.157667E+00   0.619247E-02   0.126003E-01   0.247087E-02   0.307715E-02   0.198712E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.703498E+01   0.634836E+01   0.361452E+02   0.102390E+02   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.157667E+00   0.510450E-02   0.730477E-02   0.550489E-02   0.143159E-02   0.202961E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.703498E+01   0.774777E+01   0.361452E+02   0.968528E+01   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.157878E+00   0.510450E-02   0.974685E-02   0.550489E-02   0.338762E-02   0.202982E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.703498E+01   0.774777E+01   0.361452E+02   0.968528E+01   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.157878E+00   0.510450E-02   0.974685E-02   0.188905E-02   0.338762E-02   0.203344E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.703498E+01   0.774777E+01   0.361452E+02   0.622221E+01   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.152822E+00   0.540188E-02   0.115669E-01   0.435795E-02   0.521819E-02   0.199283E+03
   0.402689E+02  -0.730857E+00   0.406719E+01   0.703498E+01   0.686538E+01   0.365388E+02   0.622221E+01   0.225728E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.152033E+00   0.120550E-01   0.115669E-01   0.277747E-02   0.540824E-02   0.199127E+03
   0.402689E+02   0.786818E+00   0.406719E+01   0.703498E+01   0.686538E+01   0.381330E+02   0.866943E+01   0.227766E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.153047E+00   0.134009E-01   0.233503E-01   0.277747E-02   0.540824E-02   0.199736E+03
   0.402689E+02   0.786818E+00   0.406719E+01   0.707423E+01   0.759341E+01   0.381330E+02   0.866943E+01   0.227766E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.790475E+01   0.437076E+02   0.435911E+02   0.151494E+00   0.166664E-01   0.233503E-01   0.277747E-02   0.331467E-02   0.199466E+03
   0.402689E+02   0.786818E+00   0.406719E+01   0.707423E+01   0.642283E+01   0.381330E+02   0.986834E+01   0.227766E+02  -0.977087E+01  -0.134394E+02  -0.417705E+01   0.776814E+01   0.437076E+02   0.435911E+02   0.151494E+00   0.848844E-02   0.304177E-01   0.320125E-02   0.331467E-02   0.199854E+03
   0.402796E+02   0.786818E+00   0.406719E+01   0.760059E+01   0.642283E+01   0.363798E+02   0.986834E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.417705E+01   0.776814E+01   0.437076E+02   0.435911E+02   0.155899E+00   0.848844E-02   0.269566E-01   0.713063E-02   0.143524E-01   0.202314E+03
   0.402796E+02   0.786818E+00   0.406719E+01   0.760059E+01   0.642283E+01   0.363798E+02   0.986834E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.774693E+01   0.437076E+02   0.435911E+02   0.155899E+00   0.827867E-02   0.250435E-01   0.713063E-02   0.817720E-02   0.203120E+03
   0.402796E+02   0.786818E+00   0.406719E+01   0.760059E+01   0.642283E+01   0.363798E+02   0.986834E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.154499E+00   0.690511E-02   0.307240E-01   0.608064E-02   0.119968E-01   0.202646E+03
   0.402796E+02   0.786818E+00   0.384765E+01   0.760059E+01   0.642283E+01   0.363798E+02   0.107922E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.159003E+00   0.337718E-02   0.272708E-01   0.281149E-02   0.107718E-01   0.203248E+03
   0.402796E+02   0.155068E+01   0.384765E+01   0.649847E+01   0.642283E+01   0.360611E+02   0.107922E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.153065E+00   0.108903E-01   0.289186E-01   0.770576E-02   0.198262E-01   0.198093E+03
   0.404105E+02   0.155068E+01   0.449013E+01   0.649847E+01   0.539203E+01   0.360611E+02   0.107922E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.154599E+00   0.108903E-01   0.312166E-01   0.770576E-02   0.198262E-01   0.197093E+03
   0.404105E+02   0.131428E+01   0.200670E+01   0.649847E+01   0.539203E+01   0.360611E+02   0.945213E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.154599E+00   0.102710E-01   0.431485E-01   0.172555E-01   0.198262E-01   0.193406E+03
   0.404105E+02   0.131428E+01   0.200670E+01   0.649847E+01   0.539203E+01   0.360611E+02   0.112739E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.154599E+00   0.795386E-02   0.500145E-01   0.172555E-01   0.198262E-01   0.193553E+03
   0.400547E+02   0.146456E+00   0.200670E+01   0.649847E+01   0.539203E+01   0.360611E+02   0.112739E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.159424E+00   0.131171E-01   0.459456E-01   0.166177E-01   0.166122E-01   0.196727E+03
   0.400547E+02   0.146456E+00   0.200670E+01   0.865309E+01   0.539203E+01   0.360611E+02   0.112739E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.158006E+00   0.131171E-01   0.434370E-01   0.102352E-01   0.177313E-01   0.196884E+03
   0.400547E+02   0.146456E+00   0.200670E+01   0.504846E+01   0.539203E+01   0.360611E+02   0.106666E+02   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.152345E+00   0.131171E-01   0.460621E-01   0.102352E-01   0.147239E-01   0.196740E+03
   0.400547E+02   0.195728E-01   0.200670E+01   0.504846E+01   0.497582E+01   0.360611E+02   0.852440E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.152345E+00   0.932008E-02   0.361836E-01   0.102352E-01   0.117209E-01   0.197414E+03
   0.405374E+02   0.195728E-01   0.200670E+01   0.505890E+01   0.732122E+01   0.369714E+02   0.852440E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.158853E+00   0.172450E-02   0.288217E-01   0.102352E-01   0.106639E-01   0.197719E+03
   0.405374E+02   0.195728E-01   0.132858E+01   0.505890E+01   0.732122E+01   0.372379E+02   0.852440E+01   0.227766E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.158504E+00   0.706121E-02   0.321236E-01   0.761483E-02   0.650195E-02   0.195439E+03
   0.405374E+02   0.195728E-01   0.132858E+01   0.761265E+01   0.710964E+01   0.372379E+02   0.852440E+01   0.227813E+02  -0.977087E+01  -0.136340E+02  -0.415834E+01   0.747294E+01   0.437076E+02   0.435911E+02   0.157088E+00   0.533106E-02   0.321236E-01   0.903871E-02   0.272335E-02   0.198214E+03
   0.400768E+02   0.195728E-01   0.314854E+01   0.610495E+01   0.710964E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.134341E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.157088E+00   0.149109E-02   0.338715E-01   0.236123E-01   0.272335E-02   0.200230E+03
   0.404105E+02   0.195728E-01   0.565032E+01   0.610495E+01   0.941808E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.134341E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.156328E+00   0.149109E-02   0.269766E-01   0.236123E-01   0.801421E-02   0.197328E+03
   0.403552E+02   0.195728E-01   0.565032E+01   0.610495E+01   0.941808E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.156624E+00   0.149109E-02   0.269766E-01   0.306169E-01   0.159124E-01   0.196087E+03
   0.403552E+02  -0.656363E-01   0.329208E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154889E+00   0.937258E-02   0.191590E-01   0.234097E-01   0.143589E-01   0.200809E+03
   0.403552E+02  -0.656363E-01   0.295028E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.156079E+00   0.107654E-01   0.544026E-02   0.244650E-01   0.140620E-01   0.201722E+03
   0.403552E+02  -0.656363E-01   0.295028E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.156079E+00   0.107654E-01   0.544026E-02   0.120819E-01   0.102791E-01   0.203338E+03
   0.403552E+02  -0.656363E-01   0.295028E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.149481E+00   0.831718E-02   0.544026E-02   0.652638E-02   0.804720E-02   0.204431E+03
   0.403552E+02  -0.656363E-01   0.383030E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.946553E+01   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154588E+00   0.831718E-02   0.702136E-02   0.652638E-02   0.790380E-02   0.204304E+03
   0.406176E+02  -0.656363E-01   0.383030E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.111238E+02   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154678E+00   0.831718E-02   0.702136E-02   0.919380E-02   0.119571E-01   0.202272E+03
   0.406176E+02  -0.656363E-01   0.383030E+01   0.625230E+01   0.664875E+01   0.370719E+02   0.111238E+02   0.227813E+02  -0.977087E+01  -0.135254E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154678E+00   0.831718E-02   0.622587E-02   0.443978E-02   0.126372E-01   0.202759E+03
   0.406176E+02  -0.656363E-01   0.365789E+01   0.625230E+01   0.664875E+01   0.375302E+02   0.765011E+01   0.227813E+02  -0.977087E+01  -0.134284E+02  -0.415834E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154678E+00   0.831718E-02   0.129634E-01   0.443978E-02   0.551115E-02   0.201852E+03
   0.406933E+02  -0.656363E-01   0.365789E+01   0.635694E+01   0.664875E+01   0.375302E+02   0.765011E+01   0.227813E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.154678E+00   0.112230E-01   0.191652E-01   0.779390E-02   0.551115E-02   0.200213E+03
   0.406933E+02  -0.656363E-01   0.299904E+01   0.635694E+01   0.664875E+01   0.375302E+02   0.978195E+01   0.227813E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.159892E+00   0.112230E-01   0.145240E-01   0.120203E-02   0.551115E-02   0.200957E+03
   0.406933E+02  -0.656363E-01   0.299904E+01   0.946176E+01   0.664875E+01   0.375302E+02   0.111314E+02   0.227813E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.159892E+00   0.112230E-01   0.184701E-01   0.716799E-03   0.551115E-02   0.199671E+03
   0.406933E+02  -0.656363E-01   0.299904E+01   0.563820E+01   0.664875E+01   0.375302E+02   0.866818E+01   0.228790E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.741373E+01   0.437076E+02   0.435911E+02   0.160850E+00   0.227951E-01   0.184701E-01   0.716799E-03   0.551115E-02   0.197716E+03
   0.406933E+02  -0.656363E-01   0.299904E+01   0.563820E+01   0.664875E+01   0.375302E+02   0.866818E+01   0.228790E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.164647E+00   0.202508E-01   0.184701E-01   0.716799E-03   0.394323E-02   0.197066E+03
   0.406933E+02  -0.656363E-01   0.397316E+01   0.563820E+01   0.783861E+01   0.375302E+02   0.866818E+01   0.228790E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.164647E+00   0.315408E-02   0.151735E-01   0.716799E-03   0.394323E-02   0.199362E+03
   0.406933E+02  -0.656363E-01   0.397316E+01   0.563820E+01   0.783861E+01   0.375302E+02   0.866818E+01   0.227412E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.161526E+00   0.315408E-02   0.134568E-01   0.716799E-03   0.394323E-02   0.201278E+03
   0.404817E+02  -0.656363E-01   0.397316E+01   0.563820E+01   0.783861E+01   0.375302E+02   0.866818E+01   0.227412E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.161526E+00   0.315408E-02   0.177567E-01   0.172117E-02   0.658316E-03   0.201739E+03
   0.402442E+02   0.377487E+00   0.397316E+01   0.563820E+01   0.783861E+01   0.375302E+02   0.866818E+01   0.226970E+02  -0.977087E+01  -0.134284E+02  -0.414185E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.161526E+00   0.315408E-02   0.156345E-01   0.409950E-02   0.658316E-03   0.201711E+03
   0.402442E+02   0.411863E+00   0.397316E+01   0.596326E+01   0.783861E+01   0.374352E+02   0.965054E+01   0.226970E+02  -0.977087E+01  -0.134866E+02  -0.377984E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.153593E+00   0.315408E-02   0.882332E-02   0.173483E-02   0.658316E-03   0.203190E+03
   0.402442E+02   0.411863E+00   0.397316E+01   0.596326E+01   0.530369E+01   0.374352E+02   0.965054E+01   0.226970E+02  -0.977087E+01  -0.134866E+02  -0.377984E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.157992E+00   0.315408E-02   0.882332E-02   0.316587E-02   0.658316E-03   0.202431E+03
   0.402442E+02   0.411863E+00   0.397316E+01   0.789881E+01   0.530369E+01   0.374352E+02   0.965054E+01   0.226970E+02  -0.977087E+01  -0.134866E+02  -0.357559E+01   0.747119E+01   0.437076E+02   0.435911E+02   0.157992E+00   0.315408E-02   0.637574E-02   0.316587E-02   0.127201E-02   0.202683E+03
