a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101078E+03   0.504321E+01   0.403808E-03   0.285148E-03   0.217436E-03   0.900275E-03   0.189287E+03   0.000000E+00   0.000000E+00   0.189287E+03  -0.378574E+03
   0.101078E+03   0.504321E+01   0.403808E-03   0.285148E-03   0.217436E-03   0.900275E-03   0.189287E+03   0.000000E+00   0.000000E+00   0.189287E+03  -0.378574E+03
   0.101153E+03   0.557767E+01   0.403808E-03   0.285148E-03   0.217436E-03   0.158451E-02   0.189164E+03   0.000000E+00   0.000000E+00   0.189164E+03  -0.378328E+03
   0.101153E+03   0.557767E+01   0.141022E-03   0.285148E-03   0.217436E-03   0.158451E-02   0.189722E+03   0.000000E+00   0.000000E+00   0.189722E+03  -0.379444E+03
   0.101153E+03   0.557767E+01   0.141022E-03   0.285148E-03   0.217436E-03   0.158451E-02   0.189722E+03   0.000000E+00   0.000000E+00   0.189722E+03  -0.379444E+03
   0.100562E+03   0.557767E+01   0.141022E-03   0.285148E-03   0.217436E-03   0.158451E-02   0.189680E+03   0.000000E+00   0.000000E+00   0.189680E+03  -0.379360E+03
   0.101368E+03   0.557767E+01   0.141022E-03   0.145956E-03   0.217436E-03   0.217053E-02   0.188903E+03   0.000000E+00   0.000000E+00   0.188903E+03  -0.377806E+03
   0.101368E+03   0.355261E+01   0.141022E-03   0.145956E-03   0.217436E-03   0.217053E-02   0.190553E+03   0.000000E+00   0.000000E+00   0.190553E+03  -0.381106E+03
   0.101368E+03   0.355261E+01   0.141022E-03   0.145956E-03   0.233829E-03   0.217053E-02   0.190519E+03   0.000000E+00   0.000000E+00   0.190519E+03  -0.381038E+03
   0.101368E+03   0.355261E+01   0.141022E-03   0.145956E-03   0.233829E-03   0.217053E-02   0.190519E+03   0.000000E+00   0.000000E+00   0.190519E+03  -0.381038E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.145956E-03   0.233829E-03   0.217053E-02   0.190705E+03   0.000000E+00   0.000000E+00   0.190705E+03  -0.381410E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.145956E-03   0.233829E-03   0.118754E-02   0.192523E+03   0.000000E+00   0.000000E+00   0.192523E+03  -0.385046E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.190467E-03   0.233829E-03   0.118754E-02   0.192404E+03   0.000000E+00   0.000000E+00   0.192404E+03  -0.384808E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.190467E-03   0.618958E-04   0.118754E-02   0.192813E+03   0.000000E+00   0.000000E+00   0.192813E+03  -0.385626E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.190467E-03   0.618958E-04   0.118754E-02   0.192813E+03   0.000000E+00   0.000000E+00   0.192813E+03  -0.385626E+03
   0.100596E+03   0.291073E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.118754E-02   0.193035E+03   0.000000E+00   0.000000E+00   0.193035E+03  -0.386070E+03
   0.100038E+03   0.291073E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.118754E-02   0.191985E+03   0.000000E+00   0.000000E+00   0.191985E+03  -0.383970E+03
   0.101823E+03   0.291073E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.118754E-02   0.191400E+03   0.000000E+00   0.000000E+00   0.191400E+03  -0.382800E+03
   0.101823E+03   0.125237E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.118754E-02   0.191861E+03   0.000000E+00   0.000000E+00   0.191861E+03  -0.383722E+03
   0.101823E+03   0.125237E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.118754E-02   0.191861E+03   0.000000E+00   0.000000E+00   0.191861E+03  -0.383722E+03
   0.101823E+03   0.144676E+01   0.141022E-03   0.917555E-04   0.618958E-04   0.114550E-02   0.191778E+03   0.000000E+00   0.000000E+00   0.191778E+03  -0.383556E+03
   0.100725E+03   0.144676E+01   0.141022E-03   0.304371E-03   0.383734E-03   0.147180E-02   0.191154E+03   0.000000E+00   0.000000E+00   0.191154E+03  -0.382308E+03
   0.100725E+03   0.144676E+01   0.141022E-03   0.304371E-03   0.383734E-03   0.147180E-02   0.191154E+03   0.000000E+00   0.000000E+00   0.191154E+03  -0.382308E+03
   0.100892E+03   0.244963E+01   0.141022E-03   0.174656E-03   0.383734E-03   0.147180E-02   0.191735E+03   0.000000E+00   0.000000E+00   0.191735E+03  -0.383470E+03
   0.100892E+03   0.244963E+01   0.141022E-03   0.174656E-03   0.383734E-03   0.147180E-02   0.191735E+03   0.000000E+00   0.000000E+00   0.191735E+03  -0.383470E+03
   0.100931E+03   0.244963E+01   0.141022E-03   0.174656E-03   0.383734E-03   0.327816E-02   0.187842E+03   0.000000E+00   0.000000E+00   0.187842E+03  -0.375684E+03
   0.100931E+03   0.244963E+01   0.538167E-04   0.174656E-03   0.383734E-03   0.238960E-02   0.189857E+03   0.000000E+00   0.000000E+00   0.189857E+03  -0.379714E+03
   0.100931E+03   0.244963E+01   0.538167E-04   0.174656E-03   0.383734E-03   0.240255E-02   0.189827E+03   0.000000E+00   0.000000E+00   0.189827E+03  -0.379654E+03
   0.100931E+03   0.244963E+01   0.538167E-04   0.174656E-03   0.383734E-03   0.137699E-02   0.191932E+03   0.000000E+00   0.000000E+00   0.191932E+03  -0.383864E+03
   0.100931E+03   0.244963E+01   0.538167E-04   0.174656E-03   0.383734E-03   0.137699E-02   0.191932E+03   0.000000E+00   0.000000E+00   0.191932E+03  -0.383864E+03
   0.100763E+03  -0.283381E+00   0.538167E-04   0.274578E-03   0.383734E-03   0.137699E-02   0.190923E+03   0.000000E+00   0.000000E+00   0.190923E+03  -0.381846E+03
   0.100763E+03  -0.283381E+00   0.538167E-04   0.274578E-03   0.383734E-03   0.137699E-02   0.190923E+03   0.000000E+00   0.000000E+00   0.190923E+03  -0.381846E+03
   0.100763E+03   0.451347E+01   0.538167E-04   0.274578E-03   0.512110E-03   0.137699E-02   0.190168E+03   0.000000E+00   0.000000E+00   0.190168E+03  -0.380336E+03
   0.100763E+03   0.156723E+01   0.538167E-04   0.252750E-03   0.512110E-03   0.137699E-02   0.190725E+03   0.000000E+00   0.000000E+00   0.190725E+03  -0.381450E+03
   0.100763E+03   0.156723E+01   0.538167E-04   0.252750E-03   0.333748E-03   0.137699E-02   0.191912E+03   0.000000E+00   0.000000E+00   0.191912E+03  -0.383824E+03
   0.100478E+03   0.354265E+00   0.538167E-04   0.252750E-03   0.837414E-05   0.137699E-02   0.192674E+03   0.000000E+00   0.000000E+00   0.192674E+03  -0.385348E+03
   0.100845E+03   0.354265E+00   0.538167E-04   0.252750E-03   0.837414E-05   0.137699E-02   0.192950E+03   0.000000E+00   0.000000E+00   0.192950E+03  -0.385900E+03
   0.100597E+03   0.113868E+01   0.538167E-04   0.252750E-03   0.837414E-05   0.137699E-02   0.192945E+03   0.000000E+00   0.000000E+00   0.192945E+03  -0.385890E+03
   0.100597E+03   0.142055E+01   0.547165E-04   0.252750E-03   0.837414E-05   0.137699E-02   0.192946E+03   0.000000E+00   0.000000E+00   0.192946E+03  -0.385892E+03
   0.100597E+03   0.142055E+01   0.547165E-04   0.320925E-04   0.837414E-05   0.137699E-02   0.193382E+03   0.000000E+00   0.000000E+00   0.193382E+03  -0.386764E+03
   0.100597E+03   0.172911E+01   0.547165E-04   0.320925E-04   0.837414E-05   0.137699E-02   0.193374E+03   0.000000E+00   0.000000E+00   0.193374E+03  -0.386748E+03
   0.100874E+03   0.311705E+00   0.547165E-04   0.320925E-04   0.260101E-03   0.137699E-02   0.192573E+03   0.000000E+00   0.000000E+00   0.192573E+03  -0.385146E+03
   0.100874E+03   0.253043E+01   0.350544E-03   0.320925E-04   0.260101E-03   0.137699E-02   0.192333E+03   0.000000E+00   0.000000E+00   0.192333E+03  -0.384666E+03
   0.100874E+03   0.253043E+01   0.154272E-03   0.320925E-04   0.260101E-03   0.137699E-02   0.192723E+03   0.000000E+00   0.000000E+00   0.192723E+03  -0.385446E+03
   0.100874E+03   0.544544E+01   0.154272E-03   0.320925E-04   0.240295E-03   0.137699E-02   0.190917E+03   0.000000E+00   0.000000E+00   0.190917E+03  -0.381834E+03
   0.100874E+03  -0.142196E+01   0.154272E-03   0.320925E-04   0.240295E-03   0.113173E-02   0.191557E+03   0.000000E+00   0.000000E+00   0.191557E+03  -0.383114E+03
   0.100874E+03   0.799046E+00   0.154272E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192907E+03   0.000000E+00   0.000000E+00   0.192907E+03  -0.385814E+03
   0.100874E+03   0.208655E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192287E+03   0.000000E+00   0.000000E+00   0.192287E+03  -0.384574E+03
   0.100874E+03   0.208655E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192287E+03   0.000000E+00   0.000000E+00   0.192287E+03  -0.384574E+03
   0.100874E+03   0.166929E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192321E+03   0.000000E+00   0.000000E+00   0.192321E+03  -0.384642E+03
   0.101243E+03   0.166929E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192113E+03   0.000000E+00   0.000000E+00   0.192113E+03  -0.384226E+03
   0.101243E+03   0.166929E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.113173E-02   0.192113E+03   0.000000E+00   0.000000E+00   0.192113E+03  -0.384226E+03
   0.101243E+03   0.166929E+01   0.462364E-03   0.320925E-04   0.228387E-03   0.126229E-02   0.192187E+03   0.000000E+00   0.000000E+00   0.192187E+03  -0.384374E+03
   0.101243E+03   0.166929E+01   0.567311E-03   0.320925E-04   0.111356E-03   0.126229E-02   0.192186E+03   0.000000E+00   0.000000E+00   0.192186E+03  -0.384372E+03
   0.101243E+03   0.166929E+01   0.567311E-03   0.320925E-04   0.111356E-03   0.126229E-02   0.192186E+03   0.000000E+00   0.000000E+00   0.192186E+03  -0.384372E+03
   0.101243E+03   0.166929E+01   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.193287E+03   0.000000E+00   0.000000E+00   0.193287E+03  -0.386574E+03
   0.101243E+03   0.166929E+01   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.193287E+03   0.000000E+00   0.000000E+00   0.193287E+03  -0.386574E+03
   0.101470E+03   0.166929E+01   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.192914E+03   0.000000E+00   0.000000E+00   0.192914E+03  -0.385828E+03
   0.101470E+03  -0.114996E+01   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.192090E+03   0.000000E+00   0.000000E+00   0.192090E+03  -0.384180E+03
   0.101470E+03  -0.794395E+00   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.192319E+03   0.000000E+00   0.000000E+00   0.192319E+03  -0.384638E+03
   0.101470E+03  -0.794395E+00   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.192319E+03   0.000000E+00   0.000000E+00   0.192319E+03  -0.384638E+03
   0.101997E+03   0.726359E+00   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.191377E+03   0.000000E+00   0.000000E+00   0.191377E+03  -0.382754E+03
   0.101997E+03   0.726359E+00   0.893065E-04   0.320925E-04   0.111356E-03   0.126229E-02   0.191377E+03   0.000000E+00   0.000000E+00   0.191377E+03  -0.382754E+03
   0.100395E+03   0.726359E+00   0.196771E-03   0.320925E-04   0.111356E-03   0.126229E-02   0.192800E+03   0.000000E+00   0.000000E+00   0.192800E+03  -0.385600E+03
   0.100395E+03  -0.599127E+00   0.196771E-03   0.101624E-03   0.111356E-03   0.126229E-02   0.192121E+03   0.000000E+00   0.000000E+00   0.192121E+03  -0.384242E+03
   0.100395E+03  -0.599127E+00   0.196771E-03   0.101624E-03   0.111356E-03   0.126229E-02   0.192121E+03   0.000000E+00   0.000000E+00   0.192121E+03  -0.384242E+03
   0.100395E+03  -0.610018E+00   0.196771E-03   0.101624E-03   0.111356E-03   0.103587E-02   0.192121E+03   0.000000E+00   0.000000E+00   0.192121E+03  -0.384242E+03
   0.100395E+03   0.171781E+01   0.196771E-03   0.101624E-03   0.111356E-03   0.103587E-02   0.192856E+03   0.000000E+00   0.000000E+00   0.192856E+03  -0.385712E+03
   0.101334E+03   0.171781E+01   0.196771E-03   0.101624E-03   0.111356E-03   0.206547E-02   0.191700E+03   0.000000E+00   0.000000E+00   0.191700E+03  -0.383400E+03
   0.101334E+03   0.171781E+01   0.343891E-03   0.101624E-03   0.111356E-03   0.206547E-02   0.191402E+03   0.000000E+00   0.000000E+00   0.191402E+03  -0.382804E+03
   0.100424E+03   0.171781E+01   0.343891E-03   0.101624E-03   0.111356E-03   0.149390E-02   0.192289E+03   0.000000E+00   0.000000E+00   0.192289E+03  -0.384578E+03
   0.100424E+03   0.940016E+00   0.343891E-03   0.101624E-03   0.111356E-03   0.149390E-02   0.192239E+03   0.000000E+00   0.000000E+00   0.192239E+03  -0.384478E+03
   0.100424E+03   0.940016E+00   0.343891E-03   0.101624E-03   0.111356E-03   0.149390E-02   0.192239E+03   0.000000E+00   0.000000E+00   0.192239E+03  -0.384478E+03
   0.100424E+03  -0.286529E+00   0.343891E-03   0.101624E-03   0.111356E-03   0.149390E-02   0.191777E+03   0.000000E+00   0.000000E+00   0.191777E+03  -0.383554E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.101624E-03   0.111356E-03   0.149390E-02   0.191610E+03   0.000000E+00   0.000000E+00   0.191610E+03  -0.383220E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.593175E-04   0.111356E-03   0.149390E-02   0.191630E+03   0.000000E+00   0.000000E+00   0.191630E+03  -0.383260E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.593175E-04   0.111356E-03   0.149390E-02   0.191630E+03   0.000000E+00   0.000000E+00   0.191630E+03  -0.383260E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.593175E-04   0.111356E-03   0.149390E-02   0.191630E+03   0.000000E+00   0.000000E+00   0.191630E+03  -0.383260E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.555230E-03   0.316255E-04   0.113552E-02   0.191009E+03   0.000000E+00   0.000000E+00   0.191009E+03  -0.382018E+03
   0.100424E+03  -0.561321E+00   0.343891E-03   0.555230E-03   0.316255E-04   0.113552E-02   0.191009E+03   0.000000E+00   0.000000E+00   0.191009E+03  -0.382018E+03
   0.100424E+03   0.359466E+01   0.343891E-03   0.555230E-03   0.467151E-03   0.113552E-02   0.188816E+03   0.000000E+00   0.000000E+00   0.188816E+03  -0.377632E+03
   0.100756E+03   0.359466E+01   0.343891E-03   0.555230E-03   0.467151E-03   0.113552E-02   0.188837E+03   0.000000E+00   0.000000E+00   0.188837E+03  -0.377674E+03
   0.100756E+03   0.359466E+01   0.343891E-03   0.555230E-03   0.749785E-04   0.113552E-02   0.190174E+03   0.000000E+00   0.000000E+00   0.190174E+03  -0.380348E+03
   0.100756E+03   0.167783E+01   0.343891E-03   0.555230E-03   0.749785E-04   0.113552E-02   0.191062E+03   0.000000E+00   0.000000E+00   0.191062E+03  -0.382124E+03
   0.100195E+03  -0.116163E+01   0.343891E-03   0.555230E-03   0.754244E-04   0.113552E-02   0.190456E+03   0.000000E+00   0.000000E+00   0.190456E+03  -0.380912E+03
   0.100195E+03   0.773642E+00   0.423308E-03   0.135843E-03   0.840069E-04   0.113552E-02   0.191983E+03   0.000000E+00   0.000000E+00   0.191983E+03  -0.383966E+03
   0.100202E+03   0.469990E+00   0.423308E-03   0.148255E-03   0.840069E-04   0.113552E-02   0.191904E+03   0.000000E+00   0.000000E+00   0.191904E+03  -0.383808E+03
   0.100202E+03   0.469990E+00   0.423308E-03   0.210676E-04   0.840069E-04   0.892129E-03   0.191655E+03   0.000000E+00   0.000000E+00   0.191655E+03  -0.383310E+03
   0.100865E+03   0.158525E+01   0.423308E-03   0.210676E-04   0.840069E-04   0.892129E-03   0.192302E+03   0.000000E+00   0.000000E+00   0.192302E+03  -0.384604E+03
   0.100865E+03  -0.967137E-01   0.423308E-03   0.210676E-04   0.840069E-04   0.892129E-03   0.192013E+03   0.000000E+00   0.000000E+00   0.192013E+03  -0.384026E+03
   0.100865E+03  -0.967137E-01   0.423308E-03   0.210676E-04   0.137815E-03   0.892129E-03   0.191855E+03   0.000000E+00   0.000000E+00   0.191855E+03  -0.383710E+03
   0.100865E+03  -0.967137E-01   0.423308E-03   0.210676E-04   0.137815E-03   0.892129E-03   0.191855E+03   0.000000E+00   0.000000E+00   0.191855E+03  -0.383710E+03
   0.100865E+03  -0.967137E-01   0.423308E-03   0.210676E-04   0.137815E-03   0.892129E-03   0.191855E+03   0.000000E+00   0.000000E+00   0.191855E+03  -0.383710E+03
   0.100865E+03  -0.967137E-01   0.690636E-04   0.210676E-04   0.218656E-03   0.892129E-03   0.192097E+03   0.000000E+00   0.000000E+00   0.192097E+03  -0.384194E+03
   0.100506E+03  -0.967137E-01   0.102029E-03   0.210676E-04   0.218656E-03   0.892129E-03   0.191904E+03   0.000000E+00   0.000000E+00   0.191904E+03  -0.383808E+03
