Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Kmin_a7       Kmin_a8       Kmin_a9       Kmin_a10      Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.304368E+02  0.167330E+01 -0.524733E+01  0.305003E+01  0.695177E+01  0.868690E+01  0.163602E+01 -0.727140E+01 -0.234427E+01 -0.147668E+02  0.516673E+01  0.266731E-02  0.366670E-02  0.192430E-01  0.175204E-02  0.367736E-02 -0.822504E+03
  0.306196E+02  0.167330E+01 -0.524733E+01  0.305003E+01  0.102768E+02  0.625313E+01  0.353673E+00 -0.727140E+01 -0.234427E+01 -0.152204E+02  0.516673E+01  0.266731E-02  0.366670E-02  0.192430E-01  0.175204E-02  0.367736E-02 -0.821192E+03
  0.306196E+02  0.174897E+01 -0.524733E+01  0.458815E+01  0.102768E+02  0.625313E+01  0.353673E+00 -0.727140E+01 -0.234427E+01 -0.112905E+02  0.308450E+01  0.848371E-02  0.365592E-02  0.192430E-01  0.175204E-02  0.648930E-02 -0.821242E+03
  0.306196E+02  0.174897E+01 -0.524733E+01  0.458815E+01  0.745201E+01  0.389726E+01  0.353673E+00 -0.727140E+01 -0.534085E+01 -0.112905E+02  0.548240E+01  0.583440E-02  0.554562E-02  0.192430E-01  0.128729E-01  0.648930E-02 -0.821136E+03
  0.303089E+02  0.174897E+01 -0.524733E+01  0.458815E+01  0.745201E+01  0.295193E+01  0.361148E+01 -0.727140E+01 -0.534085E+01 -0.112905E+02  0.734542E+01  0.583440E-02  0.554562E-02  0.153288E-01  0.128729E-01  0.812294E-02 -0.821891E+03
  0.303089E+02  0.174897E+01 -0.524733E+01  0.419843E+01  0.745201E+01  0.757633E+01  0.361148E+01 -0.727140E+01 -0.334881E+01 -0.112905E+02  0.734542E+01  0.583440E-02  0.554562E-02  0.153288E-01  0.128729E-01  0.741793E-02 -0.821972E+03
  0.303089E+02  0.166812E+01 -0.524733E+01  0.419843E+01  0.745201E+01  0.757633E+01  0.361148E+01 -0.727140E+01 -0.504347E+01 -0.112905E+02  0.734542E+01  0.756308E-02  0.655459E-02  0.181048E-02  0.128729E-01  0.741793E-02 -0.821396E+03
  0.303089E+02  0.166812E+01 -0.524733E+01  0.383887E+01  0.745201E+01  0.757633E+01  0.361148E+01 -0.727140E+01 -0.917846E+00 -0.112905E+02  0.590861E+01  0.756308E-02  0.655459E-02  0.181048E-02  0.128729E-01  0.741793E-02 -0.822279E+03
  0.303089E+02  0.166812E+01 -0.524733E+01  0.383887E+01  0.745201E+01  0.757633E+01  0.361148E+01 -0.669799E+01 -0.384034E+01 -0.114405E+02  0.590861E+01  0.204606E-02  0.101144E-01  0.181048E-02  0.128729E-01  0.741793E-02 -0.819698E+03
  0.303089E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.361148E+01 -0.688094E+01 -0.299272E+01 -0.114405E+02  0.590861E+01  0.204606E-02  0.173506E-01  0.181048E-02  0.128729E-01  0.741793E-02 -0.819824E+03
  0.303089E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.361148E+01 -0.764947E+01 -0.213295E+01 -0.114405E+02  0.590861E+01  0.204606E-02  0.184507E-01  0.581717E-03  0.128729E-01  0.741793E-02 -0.820250E+03
  0.303710E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.148668E+01 -0.625907E+01 -0.213295E+01 -0.112664E+02  0.590861E+01  0.204606E-02  0.184507E-01  0.581717E-03  0.104830E-01  0.741793E-02 -0.819746E+03
  0.303710E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.476475E+00 -0.819019E+01 -0.213295E+01 -0.120236E+02  0.320705E+01  0.343359E-02  0.184507E-01  0.110132E-01  0.104830E-01  0.455901E-02 -0.821284E+03
  0.303710E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.476475E+00 -0.819019E+01 -0.213192E+01 -0.120236E+02  0.320705E+01  0.343359E-02  0.191347E-01  0.279493E-02  0.104830E-01  0.455901E-02 -0.820530E+03
  0.308300E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.212121E+00 -0.819019E+01 -0.292526E+01 -0.120236E+02  0.593450E+01  0.343359E-02  0.101315E-01  0.279493E-02  0.104830E-01  0.455901E-02 -0.818558E+03
  0.308300E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.212121E+00 -0.819019E+01 -0.292526E+01 -0.120236E+02  0.669441E+01  0.600735E-02  0.371420E-02  0.279493E-02  0.170649E-01  0.455901E-02 -0.818973E+03
  0.308300E+02  0.166812E+01 -0.490002E+01  0.383887E+01  0.803059E+01  0.627985E+01  0.366495E+01 -0.819019E+01 -0.292526E+01 -0.120236E+02  0.669441E+01  0.440289E-02  0.896745E-02  0.279493E-02  0.170649E-01  0.455901E-02 -0.818974E+03
  0.308300E+02  0.166812E+01 -0.490002E+01  0.362651E+01  0.803059E+01  0.627985E+01  0.366495E+01 -0.819019E+01 -0.292526E+01 -0.117526E+02  0.639102E+01  0.126242E-02  0.896745E-02  0.279493E-02  0.193327E-01  0.455901E-02 -0.819158E+03
  0.308300E+02  0.675494E+00 -0.490002E+01  0.362651E+01  0.705046E+01  0.627985E+01  0.366495E+01 -0.627496E+01 -0.292526E+01 -0.117526E+02  0.639102E+01  0.126242E-02  0.896745E-02  0.439344E-02  0.172934E-01  0.455901E-02 -0.820610E+03
  0.308300E+02  0.675494E+00 -0.490002E+01  0.362651E+01  0.705046E+01  0.627985E+01  0.366495E+01 -0.428418E+01 -0.292526E+01 -0.117526E+02  0.639102E+01  0.126242E-02  0.896745E-02  0.439344E-02  0.172934E-01  0.129042E-01 -0.824405E+03
  0.308300E+02  0.675494E+00 -0.490002E+01  0.859936E+01  0.705046E+01  0.627985E+01  0.366495E+01 -0.428418E+01 -0.292526E+01 -0.124573E+02  0.639102E+01  0.376951E-02  0.957785E-02  0.439344E-02  0.172934E-01  0.129042E-01 -0.825152E+03
  0.308279E+02  0.675494E+00 -0.480022E+01  0.507197E+01  0.705046E+01  0.627985E+01  0.335448E+01 -0.709199E+01 -0.292526E+01 -0.123941E+02  0.222301E+01  0.376951E-02  0.176124E-01  0.809357E-02  0.459766E-02  0.129042E-01 -0.821453E+03
  0.308279E+02  0.675494E+00 -0.480022E+01  0.441527E+01  0.705046E+01  0.627985E+01  0.324009E+01 -0.112585E+02 -0.294415E+01 -0.794840E+01  0.179335E+01  0.376951E-02  0.188999E-01  0.809357E-02  0.459766E-02  0.113894E-01 -0.823053E+03
  0.308279E+02  0.675494E+00 -0.480022E+01  0.441527E+01  0.705046E+01  0.627985E+01  0.137969E+01 -0.119835E+02 -0.294415E+01 -0.117523E+02  0.179335E+01  0.376951E-02  0.501931E-02  0.809357E-02  0.459766E-02  0.249761E-01 -0.824050E+03
  0.317519E+02  0.675494E+00 -0.480022E+01  0.441527E+01  0.705046E+01  0.613274E+01  0.137969E+01 -0.119835E+02 -0.376804E+01 -0.102386E+02  0.179335E+01  0.966013E-03  0.874331E-02  0.809357E-02  0.268740E-02  0.249761E-01 -0.825616E+03
  0.303551E+02  0.675494E+00 -0.480022E+01  0.441527E+01  0.705046E+01  0.386962E+01  0.137969E+01 -0.965222E+01 -0.355911E+01 -0.114353E+02  0.179335E+01  0.966013E-03  0.150565E-01  0.110747E-01  0.268740E-02  0.249761E-01 -0.824692E+03
  0.303551E+02  0.214018E+01 -0.480022E+01  0.441527E+01  0.705046E+01  0.386962E+01  0.137969E+01 -0.628821E+01 -0.642444E+01 -0.114353E+02  0.339721E+01  0.966013E-03  0.191405E-01  0.181071E-01  0.268740E-02  0.441563E-01 -0.827225E+03
  0.303551E+02  0.663062E+00 -0.480022E+01  0.441527E+01  0.705046E+01  0.386962E+01  0.137969E+01 -0.628821E+01 -0.642444E+01 -0.114353E+02  0.339721E+01  0.966013E-03  0.112391E-01  0.121126E-01  0.268740E-02  0.450826E-01 -0.825679E+03
  0.308631E+02  0.167983E+01 -0.480022E+01  0.441527E+01  0.707753E+01  0.386962E+01  0.245527E+01 -0.588640E+01 -0.642444E+01 -0.114353E+02  0.634496E+01  0.966013E-03  0.112391E-01  0.803365E-02  0.268740E-02  0.450826E-01 -0.823493E+03
  0.308631E+02  0.570502E+00 -0.799012E+01  0.441527E+01  0.707753E+01  0.515226E+01  0.245527E+01 -0.588640E+01 -0.642444E+01 -0.114353E+02  0.634496E+01  0.574037E-02  0.112391E-01  0.121628E-01  0.268740E-02  0.396831E-01 -0.826560E+03
  0.308631E+02  0.396296E+00 -0.799012E+01  0.441527E+01  0.707753E+01  0.515226E+01  0.245527E+01 -0.588640E+01 -0.576434E+01 -0.770284E+01  0.634496E+01  0.105015E-02  0.112391E-01  0.116751E-01  0.268740E-02  0.396831E-01 -0.826984E+03
  0.308631E+02  0.396296E+00 -0.799012E+01  0.512423E+01  0.707753E+01  0.515226E+01  0.156978E+01 -0.621854E+01 -0.576434E+01 -0.690918E+01  0.634496E+01  0.190948E-02  0.602625E-02  0.116751E-01  0.268740E-02  0.231941E-01 -0.825781E+03
  0.308631E+02  0.396296E+00 -0.799012E+01  0.512423E+01  0.707753E+01  0.337408E+01  0.156978E+01 -0.756368E+01 -0.528890E+00 -0.690918E+01  0.634496E+01  0.190948E-02  0.602625E-02  0.116751E-01  0.268740E-02  0.231941E-01 -0.827435E+03
  0.309171E+02  0.396296E+00 -0.612712E+01  0.604404E+01  0.707753E+01  0.538119E+01  0.187604E+01 -0.420851E+01 -0.528890E+00 -0.113967E+02  0.634496E+01  0.190948E-02  0.827336E-02  0.116751E-01  0.171878E-01  0.231941E-01 -0.825930E+03
  0.309171E+02  0.396296E+00 -0.612712E+01  0.575264E+01  0.848516E+01  0.538119E+01 -0.274640E+01 -0.192295E+01 -0.218774E+01 -0.113967E+02  0.634496E+01  0.667144E-03  0.827336E-02  0.280344E-02  0.827319E-02  0.631961E-02 -0.825377E+03
  0.309171E+02  0.396296E+00 -0.612712E+01  0.575264E+01  0.108065E+02  0.538119E+01 -0.274640E+01 -0.192295E+01 -0.218774E+01 -0.113967E+02  0.634496E+01  0.488789E-02  0.196580E-01  0.280344E-02  0.880456E-02  0.631961E-02 -0.829250E+03
  0.309171E+02  0.396296E+00 -0.458484E+01  0.575264E+01  0.725488E+01  0.550945E+01 -0.305579E+00 -0.192295E+01 -0.218774E+01 -0.136015E+02  0.634496E+01  0.488789E-02  0.526525E-02  0.280344E-02  0.880456E-02  0.631961E-02 -0.824112E+03
  0.309171E+02  0.106719E+01 -0.458484E+01  0.575264E+01  0.787787E+01  0.695950E+01 -0.305579E+00 -0.581080E+01 -0.463641E+01 -0.136015E+02  0.521830E+01  0.488789E-02  0.121350E-01  0.126842E-01  0.880456E-02  0.631961E-02 -0.821928E+03
  0.308866E+02  0.106719E+01 -0.458484E+01  0.223769E+01  0.787787E+01  0.695950E+01 -0.359558E-01 -0.581080E+01 -0.463641E+01 -0.113322E+02  0.521830E+01  0.287821E-02  0.121350E-01  0.126842E-01  0.880456E-02  0.631961E-02 -0.823985E+03
  0.308866E+02  0.106719E+01 -0.458484E+01  0.223769E+01  0.787787E+01  0.695950E+01  0.354339E+01 -0.108945E+02 -0.463641E+01 -0.104389E+02  0.521830E+01  0.323623E-02  0.424803E-02  0.126842E-01  0.880456E-02  0.631961E-02 -0.822357E+03
  0.308866E+02  0.106719E+01 -0.458484E+01  0.223769E+01  0.787787E+01  0.480359E+01  0.354339E+01 -0.108945E+02 -0.463641E+01 -0.104389E+02  0.521830E+01  0.323623E-02  0.424803E-02  0.126842E-01  0.340434E-02  0.631961E-02 -0.821970E+03
  0.308866E+02  0.106719E+01 -0.458484E+01  0.223769E+01  0.787787E+01  0.480359E+01  0.354339E+01 -0.108945E+02 -0.463641E+01 -0.951392E+01  0.521830E+01  0.323623E-02  0.424803E-02  0.130545E-01  0.340434E-02  0.631961E-02 -0.822247E+03
  0.308866E+02  0.106719E+01 -0.312111E+01  0.568539E+01  0.787787E+01  0.173071E+01  0.354339E+01 -0.108945E+02 -0.184589E+01 -0.951392E+01  0.521830E+01  0.323623E-02  0.424803E-02  0.130545E-01  0.452562E-02  0.631961E-02 -0.823227E+03
  0.308866E+02  0.106719E+01 -0.312111E+01  0.568539E+01  0.787787E+01  0.173071E+01  0.354339E+01 -0.108945E+02 -0.179835E+01 -0.951392E+01  0.611272E+01  0.323623E-02  0.424803E-02  0.164304E-01  0.452562E-02  0.388130E-02 -0.823542E+03
  0.308866E+02  0.106719E+01 -0.526131E+01  0.568539E+01  0.787787E+01  0.173071E+01  0.354339E+01 -0.108945E+02 -0.125396E+01 -0.951392E+01  0.611272E+01  0.582845E-02  0.760087E-02  0.164304E-01  0.183278E-01  0.289518E-02 -0.825694E+03
  0.308866E+02 -0.150850E+00 -0.451544E+01  0.568539E+01  0.630700E+01  0.173071E+01  0.346958E+01 -0.108945E+02 -0.125396E+01 -0.951392E+01  0.611272E+01  0.658724E-02  0.283550E-01  0.164304E-01  0.183278E-01  0.289518E-02 -0.827635E+03
  0.308866E+02  0.105276E+01 -0.451544E+01  0.568539E+01  0.630700E+01  0.173071E+01  0.253225E+01 -0.108945E+02 -0.125396E+01 -0.951392E+01  0.606924E+01  0.368313E-02  0.283550E-01  0.149723E-02  0.259736E-01  0.289518E-02 -0.826327E+03
  0.308866E+02  0.105276E+01 -0.451544E+01  0.568539E+01  0.630700E+01  0.173071E+01  0.253225E+01 -0.847796E+01 -0.125396E+01 -0.127929E+02  0.659466E+01  0.634131E-02  0.283550E-01  0.149723E-02  0.921382E-02  0.289518E-02 -0.824764E+03
  0.308866E+02 -0.362345E+00 -0.451544E+01  0.593404E+01  0.747218E+01  0.173071E+01  0.253225E+01 -0.682287E+01 -0.139322E+01 -0.127929E+02  0.659466E+01  0.634131E-02  0.187264E-01  0.124374E-01  0.715925E-02  0.289518E-02 -0.823638E+03
  0.310344E+02 -0.362345E+00 -0.451544E+01  0.593404E+01  0.659262E+01  0.400599E+01  0.253225E+01 -0.682287E+01 -0.139322E+01 -0.127929E+02  0.659466E+01  0.649136E-02  0.187264E-01  0.124374E-01  0.579488E-02  0.289518E-02 -0.821993E+03
  0.309725E+02 -0.362345E+00 -0.451544E+01  0.532068E+01  0.659262E+01  0.400599E+01  0.253225E+01 -0.690465E+01 -0.315502E+01 -0.138844E+02  0.659466E+01  0.649136E-02  0.250350E-01  0.124374E-01  0.579488E-02  0.289518E-02 -0.822787E+03
  0.309725E+02 -0.362345E+00 -0.451544E+01  0.532068E+01  0.570309E+01  0.400599E+01  0.253225E+01 -0.879109E+01 -0.309277E+01 -0.138844E+02  0.493068E+01  0.828670E-02  0.222707E-01  0.181789E-01  0.579488E-02  0.742137E-02 -0.824752E+03
  0.309725E+02 -0.362345E+00 -0.451544E+01  0.532068E+01  0.706479E+01  0.400599E+01  0.253225E+01 -0.879109E+01 -0.309277E+01 -0.138844E+02  0.419008E+01  0.840492E-02  0.222707E-01  0.273703E-01  0.579488E-02  0.742137E-02 -0.825476E+03
  0.309725E+02 -0.362345E+00 -0.451544E+01  0.532068E+01  0.706479E+01  0.400599E+01  0.198642E+01 -0.879109E+01 -0.238771E+01 -0.116215E+02  0.419008E+01  0.455356E-02  0.280756E-01  0.171844E-01  0.579488E-02  0.395707E-02 -0.823652E+03
  0.309725E+02 -0.362345E+00 -0.451544E+01  0.532068E+01  0.706479E+01  0.400599E+01  0.198642E+01 -0.764918E+01 -0.238771E+01 -0.116215E+02  0.419008E+01  0.455356E-02  0.225622E-01  0.171844E-01  0.143703E-01  0.190738E-03 -0.823238E+03
  0.309725E+02 -0.362345E+00 -0.483643E+01  0.532068E+01  0.566664E+01  0.512194E+01  0.198642E+01 -0.764918E+01 -0.448736E+01 -0.885667E+01  0.419008E+01  0.455356E-02  0.199579E-01  0.953835E-03  0.134970E-01  0.190738E-03 -0.822046E+03
  0.309725E+02 -0.362345E+00 -0.483643E+01  0.532068E+01  0.566664E+01  0.512194E+01  0.327629E+01 -0.764918E+01 -0.520616E+01 -0.891535E+01  0.229685E+01  0.455356E-02  0.189588E-01  0.953835E-03  0.134970E-01  0.108606E-02 -0.823038E+03
  0.309725E+02 -0.362345E+00 -0.483643E+01  0.532068E+01  0.869274E+01  0.512194E+01  0.327629E+01 -0.764918E+01 -0.337066E+01 -0.891535E+01  0.229685E+01  0.455356E-02  0.189588E-01  0.953835E-03  0.158190E-01  0.108606E-02 -0.823138E+03
  0.309725E+02 -0.362345E+00 -0.496051E+01  0.485498E+01  0.869274E+01  0.165111E+01  0.349852E+01 -0.764918E+01 -0.571520E+01 -0.891535E+01  0.229685E+01  0.569693E-02  0.189588E-01  0.953835E-03  0.871881E-02  0.354081E-02 -0.826080E+03
  0.309725E+02 -0.362345E+00 -0.496051E+01  0.547913E+01  0.869274E+01  0.264743E+01  0.349852E+01 -0.764918E+01 -0.571520E+01 -0.114448E+02  0.290896E+01  0.569693E-02  0.189588E-01  0.953835E-03  0.871881E-02  0.786713E-02 -0.825063E+03
  0.309725E+02 -0.362345E+00 -0.496051E+01  0.464833E+01  0.869274E+01  0.343929E+01  0.349852E+01 -0.651364E+01 -0.389321E+01 -0.114448E+02  0.290896E+01  0.461310E-04  0.418686E-01  0.115522E-01  0.871881E-02  0.786713E-02 -0.826468E+03
  0.309725E+02 -0.362345E+00 -0.496051E+01  0.464833E+01  0.869274E+01  0.343929E+01  0.349852E+01 -0.651364E+01 -0.674184E+01 -0.114448E+02  0.290896E+01  0.461310E-04  0.427790E-01  0.115522E-01  0.871881E-02  0.786713E-02 -0.828569E+03
  0.309725E+02  0.329417E+00 -0.496051E+01  0.464833E+01  0.757437E+01  0.343929E+01  0.349852E+01 -0.742803E+01 -0.488841E+01 -0.114448E+02  0.317122E+01  0.747388E-02  0.427790E-01  0.115522E-01  0.208451E-01  0.786713E-02 -0.826484E+03
  0.309877E+02  0.329417E+00 -0.496051E+01  0.339993E+01  0.757437E+01  0.282786E+01  0.349852E+01 -0.742803E+01 -0.488841E+01 -0.117460E+02  0.694815E+01  0.155820E-02  0.468488E-01  0.128899E-01  0.111442E-02  0.786713E-02 -0.825129E+03
  0.309877E+02  0.987691E+00 -0.496051E+01  0.339993E+01  0.777318E+01  0.323264E+01  0.349852E+01 -0.742803E+01 -0.488841E+01 -0.117460E+02  0.694815E+01  0.155820E-02  0.468488E-01  0.149934E-01  0.131618E-02  0.786713E-02 -0.824427E+03
  0.309877E+02  0.987691E+00 -0.477825E+01  0.526225E+01  0.777318E+01  0.323264E+01  0.349852E+01 -0.662104E+01 -0.488841E+01 -0.117460E+02  0.694815E+01  0.155820E-02  0.429875E-01  0.232014E-01  0.131618E-02  0.786713E-02 -0.823091E+03
  0.309877E+02  0.341078E+00 -0.477825E+01  0.526225E+01  0.557710E+01  0.498086E+01  0.349852E+01 -0.662104E+01 -0.488841E+01 -0.118782E+02  0.694815E+01  0.155820E-02  0.369362E-01  0.146947E-01  0.131618E-02  0.786713E-02 -0.822378E+03
  0.309877E+02  0.341078E+00 -0.477825E+01  0.530096E+01  0.557710E+01  0.167356E+01  0.328527E+01 -0.662104E+01 -0.488841E+01 -0.118782E+02  0.694815E+01  0.155820E-02  0.381510E-01  0.146947E-01  0.131618E-02  0.786713E-02 -0.825518E+03
  0.309877E+02  0.341078E+00 -0.477825E+01  0.530096E+01  0.835715E+01  0.167356E+01  0.437965E+01 -0.662104E+01 -0.488841E+01 -0.138401E+02  0.748372E+01  0.326222E-02  0.381510E-01  0.146947E-01  0.195155E-01  0.251907E-02 -0.826049E+03
  0.309877E+02  0.341078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.167356E+01  0.102752E+01 -0.471216E+01 -0.488841E+01 -0.134099E+02  0.748372E+01  0.326222E-02  0.381510E-01  0.146947E-01  0.195155E-01  0.251907E-02 -0.826849E+03
  0.309244E+02  0.341078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.468625E+01  0.102752E+01 -0.684577E+01 -0.584909E+01 -0.133986E+02  0.748372E+01  0.274445E-02  0.168609E-01  0.146947E-01  0.184332E-01  0.557701E-02 -0.825122E+03
  0.314731E+02  0.117229E+01 -0.477825E+01  0.618625E+01  0.652131E+01  0.289624E+01  0.381091E+01 -0.863260E+01 -0.813413E+01 -0.133986E+02  0.748372E+01  0.274445E-02  0.168609E-01  0.119479E-01  0.184332E-01  0.600987E-02 -0.824128E+03
  0.309852E+02  0.894078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.238666E+01  0.611183E+01 -0.863260E+01 -0.588011E+01 -0.133986E+02  0.748372E+01  0.274445E-02  0.191117E-01  0.119479E-01  0.184332E-01  0.405680E-02 -0.824498E+03
  0.309852E+02  0.894078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.238666E+01  0.611183E+01 -0.743064E+01 -0.588011E+01 -0.133986E+02  0.748372E+01  0.274445E-02  0.153642E-01  0.119479E-01  0.184332E-01  0.532825E-02 -0.823561E+03
  0.309125E+02  0.894078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.238666E+01  0.296355E+01 -0.723096E+01 -0.473955E+01 -0.140737E+02  0.748372E+01  0.108816E-01  0.153642E-01  0.119479E-01  0.152082E-01  0.532825E-02 -0.823577E+03
  0.309125E+02  0.894078E+00 -0.477825E+01  0.618625E+01  0.652131E+01  0.238130E+01  0.296355E+01 -0.723096E+01 -0.473955E+01 -0.140737E+02  0.748372E+01  0.108816E-01  0.153642E-01  0.776637E-02  0.152082E-01  0.532825E-02 -0.823161E+03
  0.309125E+02  0.894078E+00 -0.477825E+01  0.421935E+01  0.652131E+01  0.238130E+01  0.437674E+01 -0.723096E+01 -0.659831E+01 -0.140737E+02  0.748372E+01  0.108816E-01  0.792685E-02  0.112836E-01  0.152082E-01  0.532825E-02 -0.823780E+03
  0.309125E+02  0.894078E+00 -0.477825E+01  0.645481E+01  0.630418E+01  0.234444E+01  0.437674E+01 -0.723096E+01 -0.659831E+01 -0.140737E+02  0.748372E+01  0.772861E-02  0.792685E-02  0.136592E-01  0.120043E-01  0.532825E-02 -0.822955E+03
  0.309125E+02  0.894078E+00 -0.477825E+01  0.645481E+01  0.630337E+01  0.234444E+01  0.437674E+01 -0.723096E+01 -0.659831E+01 -0.129094E+02  0.977443E+01  0.772861E-02  0.792685E-02  0.136592E-01  0.120043E-01  0.532825E-02 -0.824267E+03
  0.309125E+02  0.894078E+00 -0.350850E+01  0.645481E+01  0.421732E+01  0.266621E+01  0.579059E+01 -0.723096E+01 -0.659831E+01 -0.129094E+02  0.977443E+01  0.772861E-02  0.792685E-02  0.136592E-01  0.120043E-01  0.532825E-02 -0.826005E+03
  0.309125E+02  0.380879E+00 -0.350850E+01  0.523765E+01  0.421732E+01  0.481874E+01  0.344489E+01 -0.723096E+01 -0.659831E+01 -0.101800E+02  0.977443E+01  0.889612E-02  0.673826E-03  0.203498E-01  0.323069E-01  0.532825E-02 -0.827114E+03
  0.309125E+02  0.380879E+00 -0.350850E+01  0.523765E+01  0.584330E+01  0.481874E+01  0.287242E+01 -0.723096E+01 -0.479613E+01 -0.106444E+02  0.977443E+01  0.889612E-02  0.673826E-03  0.203498E-01  0.195164E-01  0.532825E-02 -0.824487E+03
  0.309125E+02  0.380879E+00 -0.350850E+01  0.523765E+01  0.584330E+01  0.481874E+01  0.287242E+01 -0.723096E+01 -0.479613E+01 -0.106444E+02  0.977443E+01  0.870476E-02  0.673826E-03  0.187583E-01  0.124885E-01  0.109664E-02 -0.823176E+03
  0.309125E+02  0.380879E+00 -0.350850E+01  0.572685E+01  0.584330E+01  0.481874E+01  0.245388E+01 -0.749936E+01 -0.479613E+01 -0.106444E+02  0.366806E+01  0.155138E-01  0.105507E-01  0.187583E-01  0.124885E-01  0.109664E-02 -0.823595E+03
  0.304539E+02  0.380879E+00 -0.273094E+01  0.572685E+01  0.584330E+01  0.481874E+01  0.245388E+01 -0.749936E+01 -0.479613E+01 -0.114882E+02  0.366806E+01  0.115343E-01  0.105507E-01  0.266301E-01  0.124885E-01  0.109664E-02 -0.824973E+03
  0.304539E+02  0.380879E+00 -0.273094E+01  0.572685E+01  0.602540E+01  0.481874E+01  0.392065E+01 -0.749936E+01 -0.479613E+01 -0.114882E+02  0.366806E+01  0.115343E-01  0.727525E-02  0.266301E-01  0.154939E-01  0.132924E-02 -0.824621E+03
  0.304539E+02  0.380879E+00 -0.273094E+01  0.572685E+01  0.602540E+01  0.309621E+01  0.246582E+01 -0.664944E+01 -0.243864E+01 -0.114882E+02  0.366806E+01  0.834677E-03  0.727525E-02  0.661432E-02  0.154939E-01  0.132924E-02 -0.822593E+03
  0.304539E+02  0.380879E+00 -0.273094E+01  0.770850E+01  0.602540E+01  0.309621E+01  0.246582E+01 -0.664944E+01 -0.243864E+01 -0.101092E+02  0.366806E+01  0.834677E-03  0.518720E-02  0.661432E-02  0.839138E-02  0.132924E-02 -0.822066E+03
  0.304539E+02  0.229013E+00 -0.474583E+01  0.770850E+01  0.548382E+01  0.309621E+01  0.246582E+01 -0.781233E+01 -0.243864E+01 -0.101092E+02  0.366806E+01  0.643319E-02  0.518720E-02  0.661432E-02  0.837816E-02  0.132924E-02 -0.821679E+03
  0.304539E+02  0.229013E+00 -0.474583E+01  0.770850E+01  0.548382E+01  0.637537E+01  0.246582E+01 -0.781233E+01 -0.243864E+01 -0.101092E+02  0.366806E+01  0.643319E-02  0.518720E-02  0.153170E-01  0.837816E-02  0.776652E-02 -0.824081E+03
  0.304539E+02  0.229013E+00 -0.435489E+01  0.770850E+01  0.548382E+01  0.637537E+01  0.460171E+01 -0.781233E+01 -0.243864E+01 -0.101092E+02  0.366806E+01  0.643319E-02  0.518720E-02  0.153170E-01  0.837816E-02  0.776652E-02 -0.823728E+03
  0.304539E+02  0.229013E+00 -0.435489E+01  0.351857E+01  0.721656E+01  0.761816E+01  0.129292E+01 -0.601056E+01 -0.243864E+01 -0.101092E+02  0.366806E+01  0.636957E-02  0.518720E-02  0.163229E-01  0.837816E-02  0.776652E-02 -0.823578E+03
  0.304539E+02  0.109400E+01 -0.435489E+01  0.351857E+01  0.721656E+01  0.761816E+01  0.129292E+01 -0.601056E+01 -0.243864E+01 -0.101092E+02  0.777308E+01  0.166839E-01  0.407699E-02  0.110825E-01  0.241126E-01  0.559076E-02 -0.825415E+03
  0.304539E+02  0.109400E+01 -0.435489E+01  0.316494E+01  0.721656E+01  0.761816E+01  0.223708E+01 -0.601056E+01 -0.348864E+01 -0.101092E+02  0.777308E+01  0.166839E-01  0.407699E-02  0.184905E-01  0.263136E-01  0.559076E-02 -0.826299E+03
  0.304539E+02  0.109400E+01 -0.676351E+01  0.316494E+01  0.721656E+01  0.761816E+01  0.245919E+01 -0.601056E+01 -0.348864E+01 -0.101092E+02  0.777308E+01  0.463668E-02  0.407699E-02  0.206477E-01  0.263136E-01  0.114662E-01 -0.825193E+03
  0.304539E+02  0.109400E+01 -0.483517E+01  0.316494E+01  0.721656E+01  0.901159E+01  0.245919E+01 -0.601056E+01 -0.348864E+01 -0.966946E+01  0.777308E+01  0.497579E-02  0.407699E-02  0.301771E-01  0.226547E-01  0.114662E-01 -0.826379E+03
  0.304539E+02  0.109400E+01 -0.483517E+01  0.316494E+01  0.721656E+01  0.901159E+01  0.245919E+01 -0.601056E+01 -0.348864E+01 -0.966946E+01  0.849188E+01  0.497579E-02  0.407699E-02  0.741339E-02  0.176874E-01  0.114662E-01 -0.824076E+03
