"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12"
1 -0.428571428571429 -0.224489795918367 0.446064139941691 -0.166180758017493 -0.228654727197001 0.318141250669364 -0.0572246986496152 -0.232389461492253 0.238991200960053 0.0145433945612699
1 -0.408163265306122 -0.250104123281966 0.442247702912902 -0.128313123904884 -0.259527295787958 0.301131702143018 -0.00581113001610824 -0.259042945995466 0.204881098877036 0.0742512685933201
1 -0.387755102040816 -0.274468971261974 0.435881307958419 -0.0899248733824463 -0.285941155148783 0.278208487771411 0.0447498633650248 -0.275967403991393 0.162348129365375 0.128763164202661
1 -0.36734693877551 -0.297584339858392 0.427092452974526 -0.0513711791612581 -0.307706080648503 0.250039941710584 0.0931668844034494 -0.282956017335872 0.113521819996881 0.175426818788135
1 -0.346938775510204 -0.31945022907122 0.416008635857508 -0.0129889999672147 -0.324695410747297 0.217348118373171 0.138269727694562 -0.280125472357425 0.0606678645238724 0.212121659323293
1 -0.326530612244898 -0.340066638900458 0.402757354503651 0.0249029194589719 -0.336842701570643 0.180894898670017 0.179025117604681 -0.267890251196273 0.00609592341122796 0.23731926542968
1 -0.306122448979592 -0.359433569346106 0.387466106809238 0.0620040483617734 -0.344138381483469 0.141468847265775 0.214548859881381 -0.246931908381306 -0.0479263411253256 0.250114242483415
1 -0.285714285714286 -0.377551020408163 0.370262390670554 0.0980320699708455 -0.346626405664307 0.099872820848456 0.244114606037572 -0.218164400048241 -0.0992512434359338 0.250227206480067
1 -0.26530612244898 -0.394418992086631 0.351273703983884 0.132722881501027 -0.344400910679434 0.0569123274129509 0.267159429757916 -0.182696472207744 -0.145919673712452 0.237982252348145
1 -0.244897959183673 -0.410037484381508 0.330627544645513 0.165830594152339 -0.337602869057034 0.0133846365585214 0.283286414576206 -0.14179205347778 -0.186219264409083 0.214261811977494
1 -0.224489795918367 -0.424406497292795 0.308451410551726 0.19712753310999 -0.326416743861336 -0.0299313591997478 0.292264452072293 -0.096829536700038 -0.218731387413678 0.180442215620766
1 -0.204081632653061 -0.437526030820492 0.284872799598806 0.226404237544366 -0.311067143266772 -0.0722845321055269 0.29402544983717 -0.0492607728657647 -0.242366541834446 0.138313558739484
1 -0.183673469387755 -0.449396084964598 0.26001920968304 0.253469460611043 -0.291815475132124 -0.112960155821855 0.288659148454815 -0.000570539781897597 -0.256387967364302 0.0899876540063518
1 -0.163265306122449 -0.460016659725115 0.234018138700711 0.278150169450776 -0.268956601574675 -0.151287791077785 0.276405746749399 0.0477628130861026 -0.260423572121257 0.0377979232478772
