Kmin_a0        Kmin_a1        Kmin_a2        Kmin_a3        Kmin_a4        Kmin_a5        Kmin_a6        Kmin_a7        Kmin_a8        Kmin_a9        Kmin_a10       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.313522E+02   0.127762E+01  -0.337147E+01   0.256390E+01   0.791173E+01   0.800693E+01   0.483197E+01  -0.854894E+01  -0.548073E+01  -0.110228E+02   0.560287E+01   0.283234E-02   0.121696E-01   0.182152E-01   0.530963E-02   0.529994E-02  -0.824989E+03
   0.305517E+02   0.127762E+01  -0.443752E+01   0.196884E+01   0.794093E+01   0.468184E+01   0.185038E+01  -0.103658E+02  -0.155472E+01  -0.919754E+01   0.839397E+01   0.813654E-02   0.408419E-02   0.450008E-02   0.215904E-01   0.313905E-02  -0.824274E+03
   0.306012E+02   0.151032E+01  -0.384500E+01   0.545258E+01   0.705968E+01   0.491194E+01   0.154904E+01  -0.780210E+01  -0.261406E+01  -0.117156E+02   0.630578E+01   0.376591E-03   0.291592E-01   0.255861E-01   0.147042E-01   0.112350E-02  -0.822605E+03
   0.304093E+02   0.151032E+01  -0.384500E+01   0.581315E+01   0.684895E+01   0.710641E+01   0.824507E+00  -0.780210E+01  -0.969849E+00  -0.104947E+02   0.233954E+01   0.628579E-03   0.144442E-01   0.152843E-01   0.162252E-01   0.112350E-02  -0.822339E+03
   0.304093E+02   0.255424E+01  -0.325562E+01   0.484788E+01   0.739499E+01   0.788247E+01   0.421040E+01  -0.581419E+01  -0.661520E+01  -0.142193E+02   0.266300E+01   0.549129E-02   0.355571E-02   0.122438E-01   0.568253E-02   0.678236E-02  -0.822999E+03
   0.309956E+02   0.135941E+01  -0.331213E+01   0.807216E+01   0.864676E+01   0.359795E+01   0.509887E+01  -0.530926E+01  -0.626866E+01  -0.146356E+02   0.262271E+01   0.576762E-02   0.518139E-03   0.968696E-02   0.947436E-02   0.232568E-02  -0.822809E+03
   0.302951E+02   0.119202E+01  -0.531043E+01   0.351654E+01   0.602967E+01   0.314379E+01  -0.624263E+00  -0.689673E+01  -0.442800E+01  -0.805283E+01   0.373528E+01   0.896960E-02   0.254094E-01   0.134754E-01   0.669230E-02   0.343121E-03  -0.827208E+03
   0.316486E+02  -0.129005E+00  -0.441030E+01   0.504761E+01   0.101775E+02   0.345287E+01   0.115694E+01  -0.825509E+01  -0.548103E+00  -0.109877E+02   0.441482E+01   0.102524E-01   0.323134E-02   0.629327E-02   0.278266E-01   0.445504E-02  -0.826252E+03
   0.302320E+02   0.153969E+01  -0.434027E+01   0.615160E+01   0.857375E+01   0.555284E+01   0.156299E+01  -0.559571E+01  -0.474317E-01  -0.113244E+02   0.369709E+01   0.585651E-02   0.402444E-01   0.655078E-02   0.144654E-01   0.233118E-01  -0.826772E+03
   0.309059E+02   0.129304E+01  -0.458810E+01   0.335589E+01   0.983969E+01   0.820056E+01   0.439731E+01  -0.819363E+01  -0.531036E+01  -0.113244E+02   0.387711E+01   0.182729E-02   0.435426E-02   0.159635E-01   0.601825E-04   0.529026E-02  -0.822066E+03
   0.305671E+02   0.267681E+01  -0.535932E+01   0.532678E+01   0.859359E+01   0.444404E+01   0.429514E+01  -0.691636E+01  -0.430013E+01  -0.937167E+01   0.676072E+01   0.521399E-02   0.824762E-02   0.803471E-02   0.157536E-01   0.114853E-01  -0.823579E+03
   0.313107E+02   0.119044E+01  -0.399367E+01   0.684734E+01   0.808642E+01   0.413456E+01   0.420494E+01  -0.543939E+01  -0.568883E+01  -0.922573E+01   0.328089E+01   0.136340E-01   0.559532E-02   0.371113E-02   0.162449E-01   0.775807E-02  -0.823805E+03
   0.306843E+02   0.258714E+01  -0.300840E+01   0.742104E+01   0.860761E+01   0.464560E+01   0.444087E+01  -0.536831E+01  -0.347972E+01  -0.121760E+02   0.101663E+02   0.586476E-02   0.104747E-01   0.163855E-01   0.576916E-02   0.680107E-02  -0.827507E+03
   0.311943E+02   0.118558E+01  -0.408592E+01   0.742104E+01   0.704950E+01   0.527335E+01   0.359152E+01  -0.509991E+01  -0.549345E+01  -0.995868E+01   0.314343E+01   0.453435E-02   0.154440E-02   0.160705E-01   0.620044E-02   0.180051E-01  -0.822663E+03
   0.311943E+02   0.977581E+00  -0.654066E+01   0.630963E+01   0.757412E+01   0.631504E+01   0.440583E+01  -0.638926E+01  -0.565685E+01  -0.125035E+02   0.408922E+01   0.918914E-02   0.407118E-01   0.120312E-01   0.847256E-02   0.412654E-01  -0.828582E+03
   0.311943E+02   0.117628E+01  -0.492218E+01   0.469469E+01   0.581424E+01   0.342079E+01   0.467759E+01  -0.900936E+01  -0.444886E+01  -0.110288E+02   0.896634E+01   0.359307E-03   0.273453E-01   0.238605E-01   0.628627E-03   0.133308E-02  -0.823501E+03
   0.312323E+02   0.109043E+01  -0.631404E+01   0.600268E+01   0.857588E+01   0.347206E+01   0.317090E+01  -0.481771E+01  -0.614836E+01  -0.127822E+02   0.581206E+01   0.539068E-02   0.364098E-03   0.104579E-01   0.622742E-03   0.119564E-02  -0.818719E+03
   0.314728E+02   0.385074E+00  -0.405675E+01   0.657106E+01   0.103014E+02   0.566425E+01   0.204973E+01  -0.625833E+01  -0.657019E+01  -0.123658E+02   0.277624E+01   0.441407E-02   0.845225E-02   0.917345E-03   0.183179E-01   0.164465E-01  -0.827803E+03
   0.302549E+02   0.793152E+00  -0.405675E+01   0.578378E+01   0.670579E+01   0.488475E+01   0.330232E+01  -0.719978E+01  -0.351962E+01  -0.978467E+01   0.373292E+01   0.145484E-01   0.174971E-01   0.917345E-03   0.648116E-02   0.825048E-02  -0.822219E+03
   0.309246E+02   0.336884E+01  -0.202603E+01   0.476586E+01   0.967747E+01   0.802449E+00   0.186592E+01  -0.515950E+01  -0.665923E+01  -0.150894E+02   0.636097E+01   0.147745E-01   0.607849E-02   0.786389E-02   0.120560E-01   0.179620E-01  -0.835166E+03
   0.316661E+02   0.158025E+01  -0.567388E+01   0.582690E+01   0.986590E+01   0.634076E+01  -0.158801E+01  -0.683811E+01  -0.411809E+01  -0.110955E+02   0.302882E+01   0.102797E-01   0.118314E-01   0.410527E-02   0.137599E-01   0.116235E-02  -0.823324E+03
   0.313084E+02   0.158025E+01  -0.585778E+01   0.652742E+01   0.102443E+02   0.164313E+01   0.407426E+01  -0.502526E+01  -0.539558E+01  -0.135241E+02   0.658368E+01   0.909528E-02   0.266446E-02   0.951890E-02   0.176619E-01   0.126087E-01  -0.825138E+03
   0.306129E+02   0.158025E+01  -0.585674E+01   0.417493E+01   0.704024E+01   0.556034E+01   0.108700E+01  -0.539136E+01  -0.571694E+01  -0.736054E+01   0.535601E+01   0.437904E-02   0.613330E-02   0.589706E-03   0.854918E-02   0.151191E-01  -0.821844E+03
   0.306129E+02   0.126373E+01  -0.444138E+01   0.536936E+01   0.631559E+01   0.603221E+01   0.551523E+01  -0.539136E+01  -0.701661E+01  -0.123908E+02   0.789906E+01   0.145700E-02   0.801843E-02   0.100586E-01   0.204287E-02   0.241842E-03  -0.819336E+03
   0.320118E+02   0.157578E+01  -0.768560E+01   0.314438E+01   0.966250E+01   0.954088E+01   0.226573E+01  -0.111593E+02  -0.192015E+01  -0.108519E+02   0.743044E+01   0.345234E-02   0.139707E-01   0.258905E-01   0.136219E-01   0.243636E-02  -0.829984E+03
   0.317710E+02   0.159805E+01  -0.707445E+01   0.314438E+01   0.105041E+02   0.840909E+01   0.210064E+01  -0.929876E+01  -0.374377E+01  -0.131307E+02   0.473573E+01   0.798309E-02   0.136614E-02   0.494669E-02   0.852776E-02   0.170131E-02  -0.822991E+03
   0.315536E+02   0.159805E+01  -0.538659E+01   0.343503E+01   0.724102E+01   0.624897E+01   0.408643E+01  -0.110080E+02  -0.698152E+01  -0.118651E+02   0.717503E+01   0.437711E-04   0.783235E-02   0.756489E-02   0.735584E-03   0.123195E-03  -0.819824E+03
   0.308919E+02   0.770554E+00  -0.439744E+01   0.418581E+01   0.746443E+01   0.706376E+01   0.599175E+01  -0.659047E+01  -0.620274E+01  -0.105949E+02   0.577144E+01   0.252543E-02   0.509911E-02   0.148218E-01   0.735584E-03   0.230396E-03  -0.819957E+03
   0.315131E+02   0.770884E+00  -0.498105E+01   0.555126E+01   0.103579E+02   0.474465E+01   0.330554E+01  -0.103451E+02   0.157214E+01  -0.137646E+02   0.145776E+01   0.321861E-02   0.551330E-02   0.173850E-01   0.168939E-01   0.227965E-02  -0.826833E+03
   0.310362E+02   0.976917E+00  -0.404376E+01   0.403139E+01   0.978961E+01   0.596275E+01   0.992003E+00  -0.863274E+01  -0.113202E+01  -0.104573E+02   0.415867E+01   0.643712E-02   0.316110E-02   0.317562E-01   0.879904E-03   0.174879E-01  -0.823779E+03
   0.318723E+02   0.134037E+01  -0.502079E+01   0.464929E+01   0.707135E+01   0.571466E+01   0.234018E+01  -0.110178E+02  -0.234491E+01  -0.677226E+01   0.795153E+01   0.495734E-02   0.198922E-01   0.537878E-02   0.123247E-01   0.743313E-02  -0.825453E+03
   0.309428E+02   0.196923E+01  -0.505876E+01   0.489790E+01   0.541994E+01   0.376234E+01   0.263598E+01  -0.764003E+01  -0.784114E+01  -0.860078E+01   0.738897E+01   0.492452E-03   0.203600E-02   0.251459E-01   0.428904E-02   0.804145E-02  -0.823012E+03
   0.315181E+02   0.156392E+01  -0.523046E+01   0.420521E+01   0.770695E+01   0.563001E+01   0.250065E+01  -0.826831E+01  -0.621327E+01  -0.848506E+01   0.586866E+01   0.405233E-02   0.279287E-01   0.172735E-01   0.183944E-02   0.943823E-02  -0.823119E+03
   0.307477E+02   0.207870E+01  -0.523046E+01   0.775684E+01   0.743054E+01   0.424717E+01   0.434038E+01  -0.826831E+01  -0.996537E+01  -0.111982E+02   0.206122E+01   0.727203E-02   0.970978E-02   0.276137E-01   0.435153E-02   0.124374E-02  -0.829333E+03
   0.306947E+02   0.285630E+01  -0.442069E+01   0.822207E+01   0.690328E+01   0.480433E+01   0.154464E+01  -0.593060E+01  -0.101580E+02  -0.102998E+02   0.375492E+01   0.457261E-03   0.319881E-02   0.411947E-02   0.916629E-02   0.119899E-01  -0.827229E+03
   0.310656E+02   0.294722E+00  -0.444936E+01   0.602039E+01   0.773845E+01   0.765610E+01   0.276685E+01  -0.838640E+01  -0.401892E+00  -0.121480E+02   0.230548E+01   0.568720E-02   0.319881E-02   0.161485E-01   0.522298E-01   0.685115E-02  -0.826169E+03
   0.305342E+02   0.294722E+00  -0.361438E+01   0.717974E+01   0.673395E+01   0.353585E+01   0.234458E+01  -0.879094E+01  -0.266910E+01  -0.957845E+01   0.120502E+01   0.434362E-02   0.196593E-01   0.775200E-02   0.284706E-01   0.207833E-02  -0.825345E+03
   0.309610E+02   0.578526E+00  -0.381117E+01   0.500785E+01   0.713959E+01   0.197960E+01   0.594775E+01  -0.949216E+01  -0.516802E+01  -0.964867E+01   0.396998E+01   0.580236E-03   0.220235E-02   0.218139E-01   0.181578E-01   0.136787E-02  -0.824795E+03
   0.304873E+02   0.168037E+01  -0.364146E+01   0.219658E+01   0.625052E+01   0.696966E+01   0.228217E+01  -0.949216E+01  -0.554246E+01  -0.145989E+02   0.646430E+01   0.721516E-02   0.220235E-02   0.415869E-02   0.727278E-01   0.738186E-03  -0.828531E+03
   0.306364E+02   0.139353E+01  -0.467360E+01   0.650096E+01   0.622639E+01   0.715505E+01   0.604697E+01  -0.335401E+01  -0.679624E+01  -0.155928E+02   0.282422E+01   0.766030E-02   0.640004E-02   0.207990E-01   0.257256E-02   0.673871E-02  -0.827723E+03
   0.310303E+02   0.220441E+01  -0.474857E+01   0.325289E+01   0.807142E+01   0.784471E+01   0.373610E+01  -0.119584E+02  -0.614895E+01  -0.828607E+01   0.208313E+01   0.885145E-02   0.447189E-02   0.277827E-03   0.795760E-02   0.310179E-02  -0.823345E+03
   0.311316E+02   0.122138E+01  -0.483063E+01   0.444961E+01   0.807142E+01   0.373410E+01   0.229983E+01  -0.115236E+02  -0.451502E+01  -0.104860E+02   0.286696E+01   0.739776E-02   0.910829E-02   0.306319E-01   0.119424E-01   0.270335E-01  -0.826997E+03
   0.310110E+02   0.932075E+00  -0.492488E+01   0.419957E+01   0.875244E+01   0.676411E+01   0.452045E+01  -0.126411E+01  -0.453015E+01  -0.126901E+02   0.110724E+02   0.597638E-02   0.144163E-01   0.143454E-01   0.818692E-02   0.116659E-01  -0.828786E+03
   0.306320E+02   0.932075E+00  -0.492488E+01   0.489877E+01   0.642166E+01   0.581113E+01   0.460033E+01  -0.345066E+01  -0.396255E+01  -0.944415E+01   0.856517E+01   0.666874E-02   0.610172E-02   0.359254E-01   0.127126E-01   0.327480E-02  -0.826182E+03
   0.306320E+02  -0.326458E+00  -0.546264E+01   0.730571E+01   0.719201E+01   0.319432E+01   0.333622E+01  -0.751008E+01  -0.142360E+01  -0.136317E+02   0.273396E+00   0.447026E-02   0.453211E-03   0.259859E-01   0.229695E-01   0.929146E-02  -0.827873E+03
   0.311072E+02   0.484375E+00  -0.459664E+01   0.494848E+01   0.719201E+01   0.405859E+01   0.498651E+01  -0.756723E+01  -0.200594E+01  -0.126011E+02   0.646868E+01   0.127518E-01   0.843667E-02   0.356153E-02   0.177744E-01   0.129353E-01  -0.823342E+03
   0.308107E+02   0.113876E+01  -0.456216E+01   0.574560E+01   0.697730E+01   0.685295E+01   0.447803E+01  -0.740199E+01  -0.597318E+01  -0.965446E+01   0.267874E+01   0.107857E-02   0.103787E-01   0.135365E-02   0.313869E-02   0.335073E-01  -0.821433E+03
   0.303582E+02   0.205598E+01  -0.354222E+01   0.327289E+01   0.615882E+01   0.547978E+01   0.251868E+01  -0.939019E+01  -0.658633E+01  -0.100346E+02   0.594818E+01   0.645369E-02   0.953533E-03   0.135365E-02   0.119669E-01   0.111530E-01  -0.821708E+03
   0.305636E+02   0.101525E+01  -0.328961E+01   0.540392E+01   0.775005E+01   0.525188E+00   0.220030E+01  -0.854551E+01  -0.758557E+01  -0.864723E+01   0.514169E+01   0.384785E-02   0.197328E-03   0.287415E-01   0.531912E-02   0.371002E-02  -0.828828E+03
   0.311683E+02   0.116017E+01  -0.524086E+01   0.414714E+01   0.743671E+01   0.678238E+01   0.822836E+00  -0.943397E+01  -0.195429E+01  -0.949321E+01   0.577401E+01   0.516529E-02   0.527190E-02   0.180915E-02   0.538036E-02   0.302312E-02  -0.818272E+03
   0.312981E+02   0.297584E+01  -0.295317E+01   0.562721E+01   0.947465E+01   0.832869E+01   0.248684E+00  -0.779810E+01  -0.543276E+01  -0.979213E+01   0.350845E+01   0.412209E-02   0.197195E-01   0.218543E-01   0.710713E-02   0.776584E-02  -0.826648E+03
   0.306363E+02   0.155108E+01  -0.371173E+01   0.580226E+01   0.546489E+01   0.561507E+01   0.661856E+00  -0.779810E+01  -0.462904E+01  -0.143892E+02   0.635092E+01   0.170206E-02   0.627009E-02   0.820751E-02   0.211916E-02   0.561116E-01  -0.825655E+03
   0.306490E+02   0.249325E+01  -0.478600E+01   0.577648E+01   0.733726E+01   0.705258E+01   0.167870E+01  -0.721290E+01  -0.548533E+01  -0.112440E+02   0.617121E+01   0.515248E-02   0.519218E-02   0.887217E-02   0.366265E-02   0.308821E-01  -0.822150E+03
   0.305562E+02   0.209403E+01  -0.495579E+01   0.395456E+01   0.860040E+01   0.691486E+01   0.684508E+01  -0.722000E+01  -0.873422E+01  -0.136240E+02   0.258714E+01   0.375230E-03   0.539728E-02   0.751453E-02   0.310295E-02   0.545238E-02  -0.824409E+03
   0.307001E+02   0.181679E+01  -0.402317E+01   0.445173E+01   0.839078E+01   0.810737E+01   0.272758E+01  -0.902402E+01  -0.246998E+01  -0.152594E+02   0.608730E+01   0.385118E-02   0.328461E-02   0.618589E-02   0.289846E-02   0.212983E-01  -0.822370E+03
   0.302760E+02   0.100352E+01  -0.559755E+01   0.379663E+01   0.906506E+01   0.438730E+01   0.248472E+01  -0.533989E+01  -0.425474E+00  -0.913578E+01   0.566817E+01   0.332257E-02   0.328461E-02   0.698861E-03   0.110506E-01   0.147308E-02  -0.821153E+03
   0.308418E+02  -0.417250E+00  -0.501633E+01   0.830419E+01   0.556376E+01   0.557158E+01   0.329067E+01  -0.479487E+01  -0.461694E+01  -0.932445E+01   0.191197E+01   0.146752E-01   0.181557E-01   0.151261E-01   0.809263E-02   0.147308E-02  -0.827756E+03
   0.308418E+02  -0.801953E-01  -0.480457E+01   0.592468E+01   0.748285E+01   0.319796E+01   0.487930E+01  -0.419576E+01  -0.590866E+01  -0.132877E+02   0.836980E+01   0.941969E-02   0.697029E-02   0.364311E-01   0.169127E-01   0.345259E-02  -0.826804E+03
   0.310512E+02   0.150782E+01  -0.480457E+01   0.519790E+01   0.111381E+02   0.700743E+01   0.325420E+01  -0.637357E+01  -0.164447E+01  -0.908339E+01   0.342756E+01   0.104285E-01   0.139687E-01   0.678638E-02   0.212752E-01   0.212391E-02  -0.824908E+03
   0.308827E+02   0.181883E+01  -0.480457E+01   0.651816E+01   0.558142E+01   0.503254E+01   0.238866E+01  -0.103669E+02  -0.276771E+01  -0.847844E+01   0.310479E+01   0.603408E-02   0.179059E-01   0.532912E-03   0.974353E-02   0.134014E-01  -0.823972E+03
   0.314369E+02   0.137524E+01  -0.495475E+01   0.599615E+01   0.889608E+01   0.685523E+01   0.307329E+01  -0.811363E+01  -0.696568E+01  -0.118662E+02   0.261636E+01   0.847547E-02   0.971232E-02   0.178496E-02   0.573995E-02   0.199363E-02  -0.820489E+03
   0.304444E+02   0.143681E+01  -0.374953E+01   0.437465E+01   0.750044E+01   0.555846E+01   0.406578E+01  -0.560697E+01  -0.356248E+01  -0.115971E+02   0.793937E+01   0.555445E-02   0.618323E-02   0.500919E-02   0.223956E-02   0.972647E-03  -0.818374E+03
   0.304444E+02   0.122941E+01  -0.432386E+01   0.522405E+01   0.771590E+01   0.601523E+01   0.498991E+01  -0.572032E+01  -0.443401E+01  -0.123208E+02   0.576456E+01   0.897446E-03   0.108204E-02   0.721243E-02   0.142053E-01   0.845115E-02  -0.819017E+03
   0.304444E+02   0.122941E+01  -0.508841E+01   0.378748E+01   0.688726E+01   0.581348E+01  -0.493885E+00  -0.596085E+01  -0.485179E+01  -0.100119E+02   0.406448E+01   0.847674E-02   0.820631E-03   0.721243E-02   0.266965E-02   0.536771E-02  -0.820320E+03
   0.310344E+02   0.223037E+01  -0.646424E+01   0.509551E+01   0.817655E+01   0.577698E+01   0.157484E+01  -0.778810E+01  -0.594807E+01  -0.993776E+01   0.759232E+01   0.257684E-03   0.949110E-04   0.140399E-01   0.652349E-02   0.626872E-02  -0.820173E+03
   0.310344E+02   0.191817E+01  -0.572949E+01   0.509551E+01   0.887914E+01   0.284102E+01   0.183660E+01  -0.107547E+02  -0.101850E+01  -0.696490E+01   0.417410E+01   0.100326E-01   0.797396E-02   0.775237E-02   0.898372E-02   0.105735E-01  -0.825861E+03
   0.314870E+02   0.214077E+01  -0.497993E+01   0.509551E+01   0.829360E+01   0.905145E+01   0.339001E+01  -0.933420E+01  -0.581111E+01  -0.103619E+02   0.616429E+01   0.122135E-02   0.259029E-02   0.661282E-02   0.197264E-01   0.192643E-01  -0.822914E+03
   0.314596E+02   0.186022E+01  -0.442484E+01   0.312283E+01   0.827775E+01   0.715183E+01   0.159150E+01  -0.895918E+01  -0.324654E+01  -0.102681E+02   0.582605E+01   0.597501E-02   0.769272E-02   0.293010E-02   0.211312E-01   0.297336E-02  -0.822255E+03
   0.299326E+02   0.186022E+01  -0.673907E+01   0.422900E+01   0.881586E+01   0.397125E+01  -0.951690E+00  -0.626924E+01  -0.114067E+01  -0.124971E+02   0.797943E+00   0.513283E-02   0.125121E-01   0.314165E-02   0.218520E-01   0.143068E-02  -0.828973E+03
   0.307458E+02   0.172873E+01  -0.591888E+01   0.392247E+01   0.893640E+01   0.794811E+01  -0.142582E+01  -0.673155E+01  -0.282763E+01  -0.151949E+02   0.517948E+01   0.502611E-02   0.314443E-02   0.362362E-02   0.283829E-01   0.529099E-02  -0.824173E+03
   0.305018E+02   0.167852E+01  -0.380040E+01   0.699387E+01   0.873249E+01   0.468514E+01   0.204294E+01  -0.708857E+01  -0.581650E+01  -0.120886E+02   0.155219E+00   0.740363E-02   0.673738E-02   0.362362E-02   0.135758E-01   0.754188E-02  -0.823453E+03
   0.310306E+02   0.132647E+01  -0.248740E+01   0.731880E+01   0.741557E+01   0.578579E+01   0.163495E+01  -0.973517E+01  -0.293744E+01  -0.104876E+02   0.568800E+01   0.409204E-02   0.249883E-01   0.105501E-01   0.137458E-01   0.483579E-02  -0.826050E+03
   0.305359E+02   0.169478E+01  -0.450203E+01   0.497360E+01   0.919771E+01   0.374827E+01   0.217339E+01  -0.566572E+01  -0.579884E+01  -0.155751E+02   0.566552E+01   0.315720E-03   0.692710E-02   0.250233E-01   0.646522E-02   0.259162E-02  -0.821561E+03
   0.319066E+02   0.129041E+01  -0.638990E+01   0.449985E+01   0.700779E+01   0.369682E+01   0.450056E+01  -0.106992E+02  -0.697032E+01  -0.114111E+02   0.590029E+01   0.313158E-02   0.692710E-02   0.204832E-01   0.132259E-01   0.137884E-02  -0.824820E+03
   0.307420E+02   0.640159E+00  -0.467706E+01   0.643664E+01   0.505083E+01   0.500303E+01   0.289710E+01  -0.824252E+01  -0.315787E+01  -0.103770E+02   0.707942E+01   0.141625E-01   0.872352E-02   0.123472E-01   0.619882E-02   0.175009E-01  -0.823761E+03
   0.308564E+02   0.176673E+00  -0.557138E+01   0.445232E+01   0.667083E+01   0.514385E+01   0.441324E+01  -0.672284E+01  -0.514105E+01  -0.104805E+02   0.694151E+01   0.163556E-02   0.158814E-01   0.223981E-01   0.164312E-01   0.536678E-02  -0.822645E+03
   0.316929E+02   0.268677E+00  -0.627260E+01   0.339072E+01   0.740581E+01   0.652456E+01  -0.878307E+00  -0.851480E+01  -0.420259E+01  -0.953808E+01   0.729956E+01   0.800015E-02   0.107890E-01   0.455539E-01   0.804863E-02   0.114304E-01  -0.828955E+03
   0.313915E+02   0.550421E+00  -0.723720E+01   0.433262E+01   0.784056E+01   0.625056E+01   0.257432E+01  -0.106513E+02  -0.165277E+01  -0.758984E+01   0.681323E+01   0.224319E-05   0.347729E-02   0.875378E-02   0.138418E-01   0.101840E-01  -0.823577E+03
   0.309667E+02   0.693600E+00  -0.367579E+01   0.402740E+01   0.592093E+01   0.732609E+01   0.525676E+01  -0.107707E+02  -0.437291E+01  -0.133884E+02   0.558164E+01   0.303853E-02   0.261518E-01   0.607098E-02   0.110120E-01   0.997228E-02  -0.823816E+03
   0.304959E+02   0.693600E+00  -0.506183E+01   0.607890E+01   0.774172E+01   0.723565E+01   0.984626E+00  -0.448646E+01  -0.332195E+01  -0.116351E+02   0.449208E+01   0.805560E-02   0.516294E-02   0.196940E-01   0.137775E-03   0.144480E-01  -0.822660E+03
   0.314700E+02   0.104281E+01  -0.350197E+01   0.469011E+01   0.700639E+01   0.620160E+01   0.395528E+01  -0.877153E+01  -0.220620E+01  -0.106475E+02   0.585722E+01   0.641904E-02   0.115595E-01   0.470147E-01   0.130257E-02   0.139613E-01  -0.826453E+03
   0.302877E+02   0.240668E+01  -0.291651E+01   0.720771E+01   0.706347E+01   0.704511E+01   0.323909E+01  -0.290435E+01  -0.701524E+01  -0.887936E+01   0.307173E+01   0.675719E-02   0.259311E-02   0.243452E-01   0.156310E-01   0.596798E-02  -0.828609E+03
   0.304925E+02   0.162546E+01  -0.601257E+01   0.313581E+01   0.706347E+01   0.602074E+01   0.128829E+01  -0.749546E+01  -0.572955E+01  -0.761106E+01   0.276612E+01   0.539622E-02   0.592331E-02   0.200919E-01   0.194365E-02   0.101517E-02  -0.823230E+03
   0.312214E+02  -0.672375E+00  -0.599713E+01   0.536946E+01   0.797764E+01   0.362687E+01   0.156836E+01  -0.686590E+01   0.711833E+00  -0.984429E+01   0.450690E+01   0.631930E-02   0.210743E-01   0.527776E-02   0.286657E-03   0.303120E-01  -0.826985E+03
   0.319393E+02  -0.492521E+00  -0.516431E+01   0.536946E+01   0.792022E+01   0.390915E+01   0.319032E+01  -0.801409E+01  -0.366752E+01  -0.119997E+02   0.613700E+01   0.126603E-01   0.167139E-01   0.195278E-01   0.103129E-01   0.115331E-02  -0.825655E+03
   0.304156E+02   0.193432E+01  -0.381787E+01   0.407037E+01   0.775334E+01   0.455781E+01   0.734293E+00  -0.497231E+01  -0.536217E+01  -0.114267E+02   0.101092E+02   0.829372E-02   0.343709E-02   0.195701E-01   0.543928E-02   0.663745E-02  -0.823260E+03
   0.304904E+02   0.444348E+00  -0.379375E+01   0.255916E+01   0.775334E+01   0.808467E+01   0.223817E+01  -0.510634E+01  -0.462024E+01  -0.122771E+02   0.531236E+01   0.146876E-01   0.141771E-02   0.736822E-02   0.439923E-02   0.350328E-03  -0.824409E+03
   0.309826E+02   0.765466E+00  -0.597749E+01   0.416970E+01   0.666478E+01   0.708248E+01   0.205014E+01  -0.456569E+01  -0.666663E+01  -0.136894E+02   0.837454E+01   0.255939E-02   0.358722E-02   0.433096E-02   0.553515E-02   0.350328E-03  -0.819762E+03
   0.303294E+02   0.134220E+01  -0.539392E+01   0.473475E+01   0.663552E+01   0.447763E+01   0.284516E+01  -0.730537E+01  -0.469012E+01  -0.106988E+02   0.691864E+01   0.236221E-02   0.484870E-02   0.412864E-03   0.293268E-02   0.926895E-03  -0.816989E+03
   0.303005E+02   0.267832E+01  -0.604620E+01   0.385136E+01   0.823412E+01   0.773174E+01  -0.233729E+01  -0.785043E+01  -0.273271E+01  -0.978800E+01   0.217966E+01   0.124021E-02   0.527807E-02   0.115616E-01   0.476529E-02   0.998953E-02  -0.825418E+03
   0.303005E+02   0.267832E+01  -0.488245E+01   0.484089E+01   0.771685E+01   0.475713E+01   0.537829E+01  -0.842712E+01  -0.727832E+01  -0.984074E+01   0.504172E+01   0.616427E-02   0.380019E-02   0.189716E-01   0.327608E-02   0.479160E-02  -0.823389E+03
   0.312107E+02   0.298242E+00  -0.440143E+01   0.406924E+01   0.813400E+01   0.543519E+01   0.512233E+01  -0.766101E+01  -0.390256E+01  -0.987033E+01   0.686023E+01   0.790222E-02   0.340305E-02   0.159563E-01   0.315746E-02   0.173500E-02  -0.820940E+03
   0.304690E+02   0.298242E+00  -0.576238E+01   0.406924E+01   0.615461E+01   0.644397E+01   0.512233E+01  -0.104578E+02  -0.313424E+01  -0.109122E+02   0.304451E+01   0.747655E-02   0.135636E-01   0.105172E-01   0.210921E-01   0.828073E-02  -0.825390E+03
   0.306688E+02   0.780824E+00  -0.520272E+01   0.771803E+01   0.516312E+01   0.234616E+01   0.104794E+01  -0.833132E+01  -0.313424E+01  -0.775629E+01   0.310538E+01   0.436986E-02   0.200835E-01   0.540281E-02   0.510598E-03   0.671488E-02  -0.824579E+03
   0.311208E+02   0.868476E+00  -0.227297E+01   0.775836E+01   0.562414E+01   0.580990E+01   0.307409E+01  -0.572916E+01  -0.412093E+01  -0.157955E+02   0.586605E+01   0.216759E-02   0.138483E-01   0.509810E-02   0.207341E-01   0.103775E-01  -0.825807E+03
   0.311972E+02   0.179327E+01  -0.392003E+01   0.711386E+01   0.556997E+01   0.580990E+01   0.336701E+01  -0.921822E+01  -0.465209E+01  -0.111775E+02   0.434456E+01   0.216759E-02   0.203519E-01   0.186919E-01   0.879510E-03   0.208855E-02  -0.821792E+03
   0.302090E+02   0.179327E+01  -0.238001E+01   0.565120E+01   0.725736E+01   0.216734E+01   0.334727E+01  -0.855864E+01  -0.552410E+01  -0.107705E+02   0.258471E+01   0.352717E-02   0.230580E-01   0.779151E-02   0.115645E-01   0.129980E-01  -0.826886E+03
