a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  LogPost       
  0.101867E+03  0.272880E+01  0.188410E+01  0.120092E+01  0.611713E-03  0.373474E-04  0.135052E-03  0.149638E+03
  0.101867E+03  0.103714E+00  0.346567E+01  0.120092E+01  0.611713E-03  0.373474E-04  0.135052E-03  0.149656E+03
  0.101867E+03  0.103714E+00  0.346567E+01  0.120092E+01  0.611713E-03  0.373474E-04  0.135052E-03  0.149656E+03
  0.101867E+03  0.103714E+00  0.346567E+01  0.120092E+01  0.611713E-03  0.373474E-04  0.135052E-03  0.149656E+03
  0.101867E+03  0.103714E+00  0.346567E+01  0.120092E+01  0.611713E-03  0.373474E-04  0.135052E-03  0.149656E+03
  0.101867E+03 -0.242403E+00  0.346567E+01 -0.407561E+00  0.611713E-03  0.373474E-04  0.135052E-03  0.149675E+03
  0.101867E+03 -0.242403E+00  0.346567E+01 -0.407561E+00  0.611713E-03  0.373474E-04  0.135052E-03  0.149675E+03
  0.102185E+03 -0.242403E+00  0.346567E+01  0.671123E+01  0.408820E-04  0.939165E-04  0.135052E-03  0.148820E+03
  0.101729E+03 -0.242403E+00  0.386583E+01  0.671123E+01  0.408820E-04  0.939165E-04  0.135052E-03  0.149502E+03
  0.101729E+03 -0.242403E+00  0.880213E+01 -0.616211E+01  0.408820E-04  0.939165E-04  0.135052E-03  0.149043E+03
  0.101729E+03 -0.242403E+00  0.670943E+01 -0.616211E+01  0.408820E-04  0.939165E-04  0.135052E-03  0.150056E+03
  0.101729E+03 -0.242403E+00  0.670943E+01  0.414196E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149073E+03
  0.101729E+03 -0.242403E+00  0.670943E+01  0.227568E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149406E+03
  0.101729E+03 -0.242403E+00  0.670943E+01  0.227568E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149406E+03
  0.101729E+03 -0.242403E+00  0.286137E+01  0.227568E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149982E+03
  0.101729E+03  0.484186E+00  0.286137E+01  0.227568E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.150341E+03
  0.101729E+03  0.484186E+00  0.348487E+01  0.627160E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149650E+03
  0.101729E+03  0.484186E+00 -0.223654E+01  0.627160E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.148788E+03
  0.101729E+03  0.484186E+00 -0.212366E+01 -0.160166E+02  0.301547E-03  0.939165E-04  0.212600E-03  0.148706E+03
  0.101729E+03  0.484186E+00 -0.469687E+01 -0.749290E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149632E+03
  0.101729E+03 -0.305223E+01 -0.353312E+01 -0.749290E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.148989E+03
  0.101729E+03 -0.305223E+01  0.431863E+01 -0.749290E+01  0.301547E-03  0.939165E-04  0.212600E-03  0.149182E+03
  0.101729E+03 -0.305223E+01  0.431863E+01 -0.111854E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.149313E+03
  0.101729E+03 -0.270366E+01  0.431863E+01 -0.111854E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.149452E+03
  0.102954E+03 -0.270366E+01  0.878623E+01 -0.684364E+01  0.189663E-03  0.939165E-04  0.212600E-03  0.147508E+03
  0.102954E+03 -0.270366E+01  0.878623E+01 -0.135408E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.147483E+03
  0.102954E+03 -0.655106E+01  0.878623E+01 -0.162584E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.146109E+03
  0.102954E+03 -0.655106E+01 -0.376757E+01 -0.162584E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.144929E+03
  0.102954E+03 -0.655106E+01 -0.376757E+01 -0.141077E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.144236E+03
  0.102954E+03 -0.655106E+01 -0.376757E+01 -0.141077E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.144236E+03
  0.102954E+03  0.158923E+01  0.272731E+01 -0.141077E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.145918E+03
  0.102954E+03  0.158923E+01  0.841099E+01 -0.141077E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.145210E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.151359E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.147411E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.175167E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.147757E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.175167E+02  0.189663E-03  0.939165E-04  0.212600E-03  0.147757E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.194372E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146523E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.211460E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146554E+03
  0.102954E+03 -0.363597E+01 -0.109196E+01 -0.196979E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146533E+03
  0.102954E+03 -0.363597E+01  0.386989E+01 -0.196979E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146337E+03
  0.102954E+03 -0.363597E+01  0.386989E+01 -0.196979E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146337E+03
  0.102954E+03 -0.363597E+01  0.386989E+01 -0.177161E+02  0.263938E-03  0.939165E-04  0.570690E-03  0.146416E+03
  0.102954E+03 -0.363597E+01 -0.146951E+01 -0.177161E+02  0.263938E-03  0.939165E-04  0.353206E-03  0.147317E+03
  0.102954E+03 -0.363597E+01 -0.146951E+01 -0.177161E+02  0.263938E-03  0.939165E-04  0.120573E-03  0.147688E+03
  0.102954E+03 -0.363597E+01 -0.146951E+01 -0.119313E+02  0.263938E-03  0.939165E-04  0.211437E-03  0.146567E+03
  0.102954E+03  0.200679E+01 -0.146951E+01 -0.413488E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.145101E+03
  0.102954E+03  0.200679E+01 -0.146951E+01 -0.675622E+00  0.334908E-03  0.939165E-04  0.211437E-03  0.144961E+03
  0.102954E+03  0.200679E+01 -0.146951E+01  0.888060E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.144118E+03
  0.102954E+03  0.107119E+01  0.127981E+02 -0.375275E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.146996E+03
  0.102954E+03  0.107119E+01  0.127981E+02 -0.375275E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.146996E+03
  0.102954E+03  0.107119E+01  0.127981E+02  0.474763E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.147303E+03
  0.102954E+03  0.107119E+01  0.708392E+01  0.474763E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.147674E+03
  0.102954E+03  0.615932E+01  0.708392E+01  0.474763E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.146896E+03
  0.102954E+03  0.615932E+01  0.708392E+01  0.474763E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.146896E+03
  0.102954E+03  0.615932E+01  0.708392E+01  0.120026E+02  0.334908E-03  0.939165E-04  0.211437E-03  0.147953E+03
  0.102954E+03  0.615932E+01  0.139718E+02  0.834372E+01  0.334908E-03  0.939165E-04  0.211437E-03  0.147475E+03
  0.102954E+03  0.615932E+01  0.119903E+02  0.834372E+01  0.416207E-03  0.939165E-04  0.211437E-03  0.147772E+03
  0.102954E+03  0.615932E+01  0.624958E+01  0.834372E+01  0.416207E-03  0.939165E-04  0.211437E-03  0.147163E+03
  0.102954E+03  0.615932E+01  0.110689E+02  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.148128E+03
  0.102954E+03  0.615932E+01  0.110689E+02  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.148128E+03
  0.102954E+03  0.615932E+01  0.110689E+02  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.148128E+03
  0.102983E+03  0.615932E+01  0.110689E+02  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.148069E+03
  0.102983E+03  0.615932E+01  0.110689E+02  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.148069E+03
  0.102983E+03  0.615932E+01  0.667773E+01  0.104842E+02  0.416207E-03  0.939165E-04  0.211437E-03  0.147447E+03
  0.102983E+03  0.615932E+01  0.667773E+01  0.104842E+02  0.613177E-03  0.939165E-04  0.211437E-03  0.146956E+03
  0.101390E+03  0.415107E+01  0.294183E+01  0.683252E+01  0.613177E-03  0.939165E-04  0.211437E-03  0.149743E+03
  0.101390E+03  0.415107E+01  0.151976E+01  0.683252E+01  0.544343E-03  0.939165E-04  0.211437E-03  0.149911E+03
  0.101390E+03  0.308567E+01 -0.364257E+01  0.394973E+01  0.544343E-03  0.939165E-04  0.211437E-03  0.149033E+03
  0.101390E+03  0.308567E+01  0.160075E+01  0.394973E+01  0.544343E-03  0.939165E-04  0.211437E-03  0.150162E+03
  0.101390E+03  0.308567E+01  0.160075E+01  0.394973E+01  0.240558E-03  0.939165E-04  0.211437E-03  0.150980E+03
  0.101390E+03 -0.295007E+01 -0.271993E+00 -0.140060E+00  0.240558E-03  0.939165E-04  0.211437E-03  0.148426E+03
  0.102511E+03  0.487014E+01 -0.139384E+01  0.985395E+01  0.240558E-03  0.939165E-04  0.211437E-03  0.146328E+03
  0.102511E+03  0.487014E+01 -0.139384E+01  0.153368E+02  0.240558E-03  0.939165E-04  0.211437E-03  0.145916E+03
  0.102511E+03  0.487014E+01  0.903907E+01  0.153368E+02  0.323849E-03  0.616770E-03  0.211437E-03  0.146721E+03
  0.102511E+03  0.634247E+01  0.932741E+01  0.124931E+02  0.323849E-03  0.616770E-03  0.211437E-03  0.146702E+03
  0.102511E+03  0.634247E+01  0.932741E+01  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.145724E+03
  0.102511E+03  0.634247E+01  0.932741E+01  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.145724E+03
  0.102511E+03  0.200429E+01  0.932741E+01  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.146857E+03
  0.102511E+03  0.200429E+01  0.142435E+02  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.145853E+03
  0.102511E+03  0.200429E+01  0.142435E+02  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.145853E+03
  0.103023E+03  0.200429E+01  0.142435E+02  0.511352E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.145533E+03
  0.103023E+03  0.200429E+01  0.817537E+01  0.174860E+02  0.323849E-03  0.616770E-03  0.211437E-03  0.144348E+03
  0.103023E+03  0.200429E+01  0.817537E+01  0.174741E+02  0.323849E-03  0.616770E-03  0.211437E-03  0.144350E+03
  0.102610E+03  0.200429E+01  0.817537E+01  0.127494E+02  0.323849E-03  0.616770E-03  0.211437E-03  0.146059E+03
  0.102335E+03  0.348664E+01  0.817537E+01 -0.665786E+01  0.323849E-03  0.616770E-03  0.211437E-03  0.144991E+03
  0.102335E+03  0.934347E+00  0.817537E+01 -0.772801E+00  0.323849E-03  0.959014E-03  0.211437E-03  0.145066E+03
  0.102335E+03  0.934347E+00  0.817537E+01 -0.790036E+00  0.323849E-03  0.514644E-03  0.364194E-03  0.146983E+03
  0.102335E+03  0.173235E+01  0.817537E+01 -0.790036E+00  0.323849E-03  0.514644E-03  0.364194E-03  0.146970E+03
  0.103204E+03  0.173235E+01  0.582889E+01 -0.934764E+01  0.323849E-03  0.514644E-03  0.232168E-05  0.143833E+03
  0.103204E+03 -0.370907E+01  0.104578E+02 -0.364770E+01  0.118867E-02  0.514644E-03  0.232168E-05  0.142816E+03
  0.103204E+03 -0.220511E+01  0.104578E+02 -0.364770E+01  0.118867E-02  0.571660E-03  0.232168E-05  0.143002E+03
  0.103204E+03 -0.220511E+01  0.104578E+02 -0.655330E+01  0.118867E-02  0.571660E-03  0.232168E-05  0.143031E+03
  0.103204E+03 -0.220511E+01  0.104578E+02 -0.948949E+01  0.118867E-02  0.167735E-03  0.232168E-05  0.144306E+03
  0.103204E+03 -0.220511E+01  0.124703E+02 -0.948949E+01  0.118867E-02  0.312868E-03  0.232168E-05  0.143621E+03
  0.103204E+03  0.264836E+00  0.726063E+01  0.795250E+01  0.118867E-02  0.312868E-03  0.232168E-05  0.143388E+03
  0.101311E+03  0.264836E+00  0.934058E+01  0.110079E+01  0.118867E-02  0.312868E-03  0.232168E-05  0.145588E+03
  0.101311E+03  0.264836E+00  0.934058E+01  0.110079E+01  0.118867E-02  0.312868E-03  0.232168E-05  0.145588E+03
  0.101311E+03  0.264836E+00 -0.198569E+01  0.110079E+01  0.226579E-03  0.312868E-03  0.232168E-05  0.150220E+03
  0.101311E+03  0.264836E+00 -0.198569E+01  0.110079E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.150974E+03
  0.101311E+03  0.264836E+00 -0.105210E+02 -0.356090E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.148072E+03
  0.101311E+03  0.264836E+00 -0.562762E+01 -0.423014E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.150437E+03
  0.100408E+03  0.501804E+00 -0.387510E+01 -0.154886E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.150773E+03
  0.100408E+03  0.501804E+00 -0.387510E+01 -0.154886E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.150773E+03
  0.100408E+03  0.501804E+00 -0.825468E+01 -0.154886E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.149599E+03
  0.100408E+03  0.501804E+00 -0.116105E+02 -0.154886E+01  0.226579E-03  0.823353E-04  0.232168E-05  0.147828E+03
  0.100408E+03  0.501804E+00 -0.116105E+02 -0.154886E+01  0.238828E-03  0.823353E-04  0.232168E-05  0.147808E+03
  0.100408E+03  0.501804E+00 -0.701237E+01 -0.154886E+01  0.238828E-03  0.823353E-04  0.232168E-05  0.150044E+03
  0.100408E+03  0.501804E+00 -0.430914E+01 -0.154886E+01  0.238828E-03  0.823353E-04  0.232168E-05  0.150696E+03
  0.100408E+03  0.501804E+00 -0.430914E+01 -0.154886E+01  0.238828E-03  0.823353E-04  0.232168E-05  0.150696E+03
  0.101339E+03  0.501804E+00 -0.125405E+01 -0.249671E+01  0.792872E-03  0.823353E-04  0.232168E-05  0.149650E+03
  0.101339E+03  0.226059E+01 -0.125405E+01  0.241307E+00  0.792872E-03  0.823353E-04  0.232168E-05  0.149380E+03
  0.101339E+03  0.226059E+01 -0.125405E+01  0.241307E+00  0.792872E-03  0.823353E-04  0.232168E-05  0.149380E+03
  0.101339E+03  0.226059E+01  0.180812E+01  0.241307E+00  0.792872E-03  0.823353E-04  0.232168E-05  0.149688E+03
  0.101339E+03  0.226059E+01 -0.522297E+01  0.241307E+00  0.194984E-03  0.823353E-04  0.232168E-05  0.149940E+03
  0.101339E+03  0.226059E+01  0.888465E+00 -0.594453E+01  0.194984E-03  0.823353E-04  0.387963E-03  0.149735E+03
  0.101339E+03  0.226059E+01 -0.546992E+01 -0.152067E+02  0.194984E-03  0.823353E-04  0.387963E-03  0.147548E+03
  0.101339E+03  0.163766E+01 -0.546992E+01 -0.178071E+02  0.194984E-03  0.823353E-04  0.387963E-03  0.147115E+03
  0.101339E+03  0.163766E+01 -0.546992E+01 -0.178071E+02  0.258428E-03  0.823353E-04  0.387963E-03  0.147000E+03
  0.101339E+03  0.163766E+01 -0.546992E+01 -0.173347E+02  0.258428E-03  0.823353E-04  0.387963E-03  0.147191E+03
  0.101339E+03  0.163766E+01  0.762047E+00 -0.133544E+02  0.258428E-03  0.823353E-04  0.387963E-03  0.147885E+03
  0.101339E+03  0.163766E+01 -0.101968E+02  0.188816E+01  0.258428E-03  0.823353E-04  0.387963E-03  0.147131E+03
  0.101339E+03  0.163766E+01 -0.897504E+01  0.791075E+01  0.258428E-03  0.823353E-04  0.387963E-03  0.146444E+03
  0.101339E+03  0.163766E+01 -0.386643E+01  0.791075E+01  0.258428E-03  0.823353E-04  0.387963E-03  0.148561E+03
  0.101339E+03  0.163766E+01  0.923400E+01  0.791075E+01  0.258428E-03  0.823353E-04  0.386299E-03  0.146796E+03
  0.101339E+03  0.163766E+01  0.923400E+01  0.791075E+01  0.258428E-03  0.823353E-04  0.386299E-03  0.146796E+03
  0.101339E+03  0.163766E+01  0.923400E+01  0.791075E+01  0.258428E-03  0.823353E-04  0.386299E-03  0.146796E+03
  0.101339E+03  0.748069E+01  0.303706E+01  0.163417E+02  0.366112E-04  0.823353E-04  0.667605E-04  0.149228E+03
  0.101339E+03  0.748069E+01  0.303706E+01  0.156932E+02  0.366112E-04  0.823353E-04  0.667605E-04  0.149335E+03
  0.101339E+03  0.748069E+01  0.303706E+01  0.156932E+02  0.366112E-04  0.823353E-04  0.667605E-04  0.149335E+03
  0.101339E+03  0.678401E+01  0.303706E+01  0.952822E+01  0.366112E-04  0.823353E-04  0.667605E-04  0.150044E+03
  0.101339E+03  0.678401E+01  0.303706E+01  0.952822E+01  0.366112E-04  0.823353E-04  0.667605E-04  0.150044E+03
  0.101339E+03  0.678401E+01  0.303706E+01  0.952822E+01  0.366112E-04  0.481101E-04  0.667605E-04  0.150090E+03
  0.101339E+03  0.678401E+01  0.598382E+01  0.123735E+02  0.366112E-04  0.481101E-04  0.667605E-04  0.150074E+03
  0.101339E+03  0.678401E+01  0.598382E+01  0.123735E+02  0.366112E-04  0.481101E-04  0.667605E-04  0.150074E+03
  0.101339E+03  0.678401E+01  0.477544E+01  0.631233E+01  0.366112E-04  0.343059E-04  0.410306E-03  0.149083E+03
  0.101339E+03  0.678401E+01  0.477544E+01  0.631233E+01  0.366112E-04  0.343059E-04  0.410306E-03  0.149083E+03
  0.101339E+03  0.678401E+01 -0.169815E+01  0.585493E+01  0.366112E-04  0.343059E-04  0.410306E-03  0.148458E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.635786E+01  0.366112E-04  0.343059E-04  0.410306E-03  0.147998E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.635786E+01  0.366112E-04  0.343059E-04  0.410306E-03  0.147998E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148230E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148230E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148230E+03
  0.100376E+03  0.678401E+01 -0.169815E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148230E+03
  0.100376E+03  0.678401E+01  0.125229E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148389E+03
  0.100376E+03  0.678401E+01  0.125229E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148389E+03
  0.100376E+03  0.678401E+01  0.125229E+01  0.913989E+01  0.366112E-04  0.343059E-04  0.295969E-03  0.148389E+03
  0.100376E+03  0.244677E+01  0.125229E+01 -0.140634E+02  0.660444E-03  0.235645E-03  0.295969E-03  0.143080E+03
  0.100376E+03  0.244677E+01  0.125229E+01 -0.127296E+02  0.660444E-03  0.235645E-03  0.295969E-03  0.143891E+03
  0.101489E+03  0.247438E+01  0.125229E+01 -0.127296E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.146309E+03
  0.101489E+03  0.247438E+01 -0.858394E+01 -0.332360E+00  0.660444E-03  0.170674E-03  0.295969E-03  0.146494E+03
  0.101489E+03  0.247438E+01  0.444794E+01 -0.332360E+00  0.660444E-03  0.170674E-03  0.295969E-03  0.148899E+03
  0.101489E+03  0.247438E+01  0.684161E+01  0.605481E+01  0.660444E-03  0.170674E-03  0.295969E-03  0.148407E+03
  0.101489E+03  0.247438E+01  0.801310E+01  0.605481E+01  0.660444E-03  0.170674E-03  0.295969E-03  0.147985E+03
  0.101489E+03  0.591443E+01  0.297614E+01  0.127026E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.148387E+03
  0.100278E+03  0.591443E+01  0.297614E+01  0.143405E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.145809E+03
  0.100278E+03  0.530434E+01  0.297614E+01  0.143405E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.145819E+03
  0.100278E+03  0.530434E+01  0.249307E+00  0.312358E+01  0.660444E-03  0.170674E-03  0.295969E-03  0.147200E+03
  0.100278E+03  0.530434E+01  0.249307E+00  0.312358E+01  0.660444E-03  0.170674E-03  0.295969E-03  0.147200E+03
  0.100278E+03  0.530434E+01  0.249307E+00  0.174798E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.145007E+03
  0.100278E+03  0.530434E+01  0.156842E+01  0.174798E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.144881E+03
  0.101610E+03  0.530434E+01  0.156842E+01  0.174798E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.147341E+03
  0.101610E+03  0.530434E+01  0.452930E+01  0.159247E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.147961E+03
  0.101610E+03  0.530434E+01  0.452930E+01  0.159247E+02  0.660444E-03  0.170674E-03  0.295969E-03  0.147961E+03
  0.101610E+03  0.598258E+01  0.452930E+01  0.159247E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.149359E+03
  0.101610E+03  0.546184E+01  0.601358E+01  0.907755E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.149994E+03
  0.101224E+03  0.546184E+01  0.601358E+01  0.907755E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.149651E+03
  0.101224E+03  0.262284E+01  0.351767E+01  0.612487E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.150348E+03
  0.101224E+03  0.262284E+01  0.351767E+01  0.612487E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.150348E+03
  0.101224E+03  0.262284E+01  0.607625E+01 -0.141138E+00  0.598856E-04  0.170674E-03  0.295969E-03  0.149624E+03
  0.101224E+03 -0.107954E+01  0.607625E+01 -0.459138E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.148755E+03
  0.101692E+03 -0.107954E+01  0.521508E+00 -0.459138E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.150087E+03
  0.101692E+03 -0.107954E+01  0.521508E+00 -0.459138E+01  0.598856E-04  0.170674E-03  0.295969E-03  0.150087E+03
  0.101692E+03 -0.107954E+01 -0.751599E+01 -0.143430E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.149051E+03
  0.101692E+03 -0.107954E+01 -0.848492E+01 -0.171985E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.148554E+03
  0.101692E+03 -0.107954E+01  0.571644E-02 -0.171985E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.148853E+03
  0.101692E+03  0.182588E+00 -0.760573E+01 -0.101164E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.148979E+03
  0.101692E+03  0.182588E+00 -0.411405E+01 -0.120181E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.149619E+03
  0.100741E+03  0.182588E+00 -0.411405E+01 -0.120181E+02  0.598856E-04  0.170674E-03  0.295969E-03  0.149260E+03
  0.100948E+03  0.182588E+00 -0.411405E+01 -0.213242E+02  0.598856E-04  0.170674E-03  0.226328E-03  0.145583E+03
  0.100948E+03  0.182588E+00 -0.411405E+01 -0.213242E+02  0.817143E-04  0.170674E-03  0.226328E-03  0.145572E+03
  0.100509E+03  0.182588E+00 -0.411405E+01 -0.222150E+02  0.817143E-04  0.170674E-03  0.562082E-03  0.142180E+03
  0.100509E+03 -0.773768E-01 -0.419480E+01 -0.158731E+02  0.817143E-04  0.170674E-03  0.478260E-03  0.146426E+03
  0.100509E+03  0.222568E+00 -0.419480E+01 -0.158731E+02  0.817143E-04  0.170674E-03  0.478260E-03  0.146389E+03
  0.100509E+03 -0.685170E+00 -0.419480E+01 -0.152333E+02  0.817143E-04  0.170674E-03  0.478260E-03  0.146677E+03
  0.100930E+03 -0.685170E+00 -0.419480E+01 -0.210275E+01  0.817143E-04  0.170674E-03  0.478260E-03  0.148763E+03
  0.100930E+03 -0.685170E+00 -0.419480E+01 -0.210275E+01  0.355950E-03  0.170674E-03  0.478260E-03  0.148338E+03
  0.100930E+03 -0.685170E+00  0.307414E+01 -0.210275E+01  0.448918E-03  0.170674E-03  0.784117E-03  0.145169E+03
  0.101051E+03 -0.685170E+00 -0.383801E+01 -0.149903E+02  0.448918E-03  0.170674E-03  0.784117E-03  0.145469E+03
  0.101051E+03 -0.685170E+00 -0.383801E+01 -0.149903E+02  0.448918E-03  0.170674E-03  0.784117E-03  0.145469E+03
  0.101951E+03 -0.685170E+00 -0.383801E+01 -0.149903E+02  0.389511E-03  0.170674E-03  0.784117E-03  0.146323E+03
  0.101951E+03 -0.395849E+01  0.156176E+01 -0.149903E+02  0.389511E-03  0.170674E-03  0.784117E-03  0.145033E+03
  0.101951E+03 -0.395849E+01 -0.404990E+01 -0.149903E+02  0.389511E-03  0.170674E-03  0.784117E-03  0.144996E+03
  0.101951E+03 -0.456134E+00 -0.189340E+02 -0.149903E+02  0.389511E-03  0.170674E-03  0.408881E-03  0.143115E+03
  0.101951E+03 -0.456134E+00 -0.189340E+02 -0.149903E+02  0.389511E-03  0.170674E-03  0.408881E-03  0.143115E+03
  0.101951E+03 -0.456134E+00 -0.189340E+02 -0.162795E+02  0.389511E-03  0.170674E-03  0.408881E-03  0.143115E+03
  0.101951E+03 -0.456134E+00  0.465420E+00 -0.157165E+02  0.389511E-03  0.170674E-03  0.408881E-03  0.148048E+03
  0.101951E+03 -0.456134E+00  0.465420E+00 -0.334559E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.148758E+03
  0.101951E+03 -0.456134E+00  0.465420E+00  0.460992E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.147589E+03
  0.101951E+03 -0.456134E+00  0.465420E+00  0.546398E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.147397E+03
  0.101951E+03 -0.456134E+00 -0.119775E+00  0.546398E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.147310E+03
  0.101951E+03 -0.456134E+00 -0.119775E+00  0.546398E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.147310E+03
  0.101951E+03 -0.456134E+00 -0.119775E+00 -0.700954E+01  0.389511E-03  0.170674E-03  0.408881E-03  0.148880E+03
  0.101951E+03 -0.456134E+00 -0.119775E+00 -0.700954E+01  0.460051E-03  0.170674E-03  0.408881E-03  0.148689E+03
  0.101951E+03 -0.456134E+00  0.489380E+01 -0.168065E+02  0.460051E-03  0.170674E-03  0.408881E-03  0.146377E+03
  0.101951E+03 -0.456134E+00  0.489380E+01 -0.168065E+02  0.460051E-03  0.170674E-03  0.408881E-03  0.146377E+03
  0.101951E+03 -0.508945E+01  0.489380E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146521E+03
  0.101951E+03 -0.508945E+01  0.489380E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146521E+03
  0.101951E+03 -0.508945E+01  0.489380E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146521E+03
  0.101951E+03 -0.508945E+01  0.190734E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146929E+03
  0.102306E+03 -0.508945E+01  0.190734E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146805E+03
  0.102306E+03 -0.508945E+01  0.680178E+01 -0.168065E+02  0.460051E-03  0.534459E-03  0.209049E-03  0.146226E+03
