a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101708E+03  -0.131950E+01   0.140413E-02   0.762914E-03   0.178140E-02   0.256180E-02   0.492083E-03   0.167980E-02   0.434790E-03   0.137853E-02   0.782694E-03   0.199641E+03   0.000000E+00   0.000000E+00   0.199641E+03  -0.399282E+03
   0.101708E+03  -0.283714E+01   0.140413E-02   0.762914E-03   0.178140E-02   0.252994E-02   0.492083E-03   0.167980E-02   0.434790E-03   0.291182E-03   0.782694E-03   0.201553E+03   0.000000E+00   0.000000E+00   0.201553E+03  -0.403106E+03
   0.101708E+03  -0.754072E+00   0.140413E-02   0.762914E-03   0.497665E-03   0.252994E-02   0.570052E-03   0.270158E-03   0.434790E-03   0.291182E-03   0.782694E-03   0.202897E+03   0.000000E+00   0.000000E+00   0.202897E+03  -0.405794E+03
   0.101708E+03  -0.454918E+01   0.140413E-02   0.791206E-03   0.217251E-02   0.252994E-02   0.570052E-03   0.165233E-02   0.434790E-03   0.554416E-05   0.782694E-03   0.200156E+03   0.000000E+00   0.000000E+00   0.200156E+03  -0.400312E+03
   0.100005E+03   0.204227E+00   0.140413E-02   0.791206E-03   0.831645E-03   0.252994E-02   0.570052E-03   0.165233E-02   0.398025E-03   0.554416E-05   0.782694E-03   0.204632E+03   0.000000E+00   0.000000E+00   0.204632E+03  -0.409264E+03
   0.100204E+03   0.204227E+00   0.140413E-02   0.791206E-03   0.831645E-03   0.400483E-03   0.570052E-03   0.165233E-02   0.398025E-03   0.554416E-05   0.149803E-03   0.207756E+03   0.000000E+00   0.000000E+00   0.207756E+03  -0.415512E+03
   0.100204E+03   0.611630E+01   0.140413E-02   0.791206E-03   0.899199E-03   0.956747E-03   0.570052E-03   0.148827E-02   0.157294E-02   0.860023E-03   0.149803E-03   0.203768E+03   0.000000E+00   0.000000E+00   0.203768E+03  -0.407536E+03
   0.100204E+03  -0.129897E+01   0.140413E-02   0.791206E-03   0.127321E-02   0.956747E-03   0.570052E-03   0.873433E-03   0.245444E-02   0.860023E-03   0.149803E-03   0.203335E+03   0.000000E+00   0.000000E+00   0.203335E+03  -0.406670E+03
   0.100204E+03  -0.524691E+01   0.659502E-03   0.791206E-03   0.127321E-02   0.956747E-03   0.570052E-03   0.873433E-03   0.114199E-02   0.860023E-03   0.149803E-03   0.205149E+03   0.000000E+00   0.000000E+00   0.205149E+03  -0.410298E+03
   0.100204E+03  -0.345199E+01   0.659502E-03   0.791206E-03   0.127321E-02   0.956747E-03   0.516610E-03   0.873433E-03   0.133357E-02   0.113976E-04   0.149803E-03   0.206818E+03   0.000000E+00   0.000000E+00   0.206818E+03  -0.413636E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.791206E-03   0.127321E-02   0.274889E-02   0.485320E-03   0.873433E-03   0.699154E-03   0.113976E-04   0.502820E-03   0.206719E+03   0.000000E+00   0.000000E+00   0.206719E+03  -0.413438E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.791206E-03   0.127321E-02   0.274889E-02   0.485320E-03   0.873433E-03   0.699154E-03   0.113976E-04   0.502820E-03   0.206719E+03   0.000000E+00   0.000000E+00   0.206719E+03  -0.413438E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.791206E-03   0.127321E-02   0.350772E-02   0.485320E-03   0.873433E-03   0.699154E-03   0.113976E-04   0.502820E-03   0.205841E+03   0.000000E+00   0.000000E+00   0.205841E+03  -0.411682E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.177483E-03   0.127321E-02   0.955298E-03   0.485320E-03   0.169202E-02   0.699154E-03   0.113976E-04   0.502820E-03   0.208755E+03   0.000000E+00   0.000000E+00   0.208755E+03  -0.417510E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.177483E-03   0.127321E-02   0.955298E-03   0.558557E-03   0.169202E-02   0.699154E-03   0.113976E-04   0.502820E-03   0.208710E+03   0.000000E+00   0.000000E+00   0.208710E+03  -0.417420E+03
   0.100204E+03   0.108426E+01   0.659502E-03   0.177483E-03   0.121681E-02   0.955298E-03   0.538065E-03   0.169202E-02   0.699154E-03   0.113976E-04   0.502820E-03   0.208839E+03   0.000000E+00   0.000000E+00   0.208839E+03  -0.417678E+03
   0.100170E+03   0.292114E+01   0.659502E-03   0.177483E-03   0.202237E-03   0.550340E-03   0.374595E-03   0.115920E-02   0.112945E-02   0.113976E-04   0.145273E-03   0.209780E+03   0.000000E+00   0.000000E+00   0.209780E+03  -0.419560E+03
   0.100170E+03   0.635063E+01   0.679548E-03   0.177483E-03   0.384070E-03   0.550340E-03   0.374595E-03   0.115920E-02   0.112945E-02   0.113976E-04   0.145273E-03   0.207816E+03   0.000000E+00   0.000000E+00   0.207816E+03  -0.415632E+03
   0.100170E+03   0.639818E+00   0.164497E-03   0.177483E-03   0.384070E-03   0.550340E-03   0.374595E-03   0.115920E-02   0.148318E-02   0.113976E-04   0.145273E-03   0.209628E+03   0.000000E+00   0.000000E+00   0.209628E+03  -0.419256E+03
   0.100291E+03   0.639818E+00   0.164497E-03   0.177483E-03   0.384070E-03   0.656860E-03   0.374595E-03   0.115920E-02   0.148318E-02   0.113976E-04   0.145273E-03   0.209581E+03   0.000000E+00   0.000000E+00   0.209581E+03  -0.419162E+03
   0.997967E+02   0.639818E+00   0.665788E-03   0.177483E-03   0.212111E-03   0.656860E-03   0.510379E-03   0.115920E-02   0.148318E-02   0.113976E-04   0.145273E-03   0.209078E+03   0.000000E+00   0.000000E+00   0.209078E+03  -0.418156E+03
   0.997967E+02   0.639818E+00   0.626212E-03   0.177483E-03   0.212111E-03   0.656860E-03   0.510379E-03   0.115920E-02   0.199327E-02   0.563968E-03   0.645248E-03   0.207436E+03   0.000000E+00   0.000000E+00   0.207436E+03  -0.414872E+03
   0.997967E+02   0.555799E+00   0.626212E-03   0.177483E-03   0.212111E-03   0.656860E-03   0.510379E-03   0.115920E-02   0.108606E-02   0.724496E-03   0.589326E-03   0.208915E+03   0.000000E+00   0.000000E+00   0.208915E+03  -0.417830E+03
   0.997967E+02   0.103973E+01   0.626212E-03   0.177483E-03   0.212111E-03   0.656860E-03   0.510379E-03   0.115920E-02   0.108606E-02   0.724496E-03   0.731441E-03   0.208802E+03   0.000000E+00   0.000000E+00   0.208802E+03  -0.417604E+03
   0.994957E+02   0.103973E+01   0.626212E-03   0.177483E-03   0.212111E-03   0.112480E-02   0.510379E-03   0.115920E-02   0.108606E-02   0.724496E-03   0.731441E-03   0.208073E+03   0.000000E+00   0.000000E+00   0.208073E+03  -0.416146E+03
   0.994957E+02   0.103973E+01   0.514682E-03   0.177483E-03   0.212111E-03   0.112480E-02   0.510379E-03   0.115920E-02   0.206586E-03   0.210907E-02   0.731441E-03   0.206518E+03   0.000000E+00   0.000000E+00   0.206518E+03  -0.413036E+03
   0.994957E+02   0.103973E+01   0.831651E-03   0.177483E-03   0.212111E-03   0.112480E-02   0.510379E-03   0.115920E-02   0.206586E-03   0.300227E-02   0.731441E-03   0.204676E+03   0.000000E+00   0.000000E+00   0.204676E+03  -0.409352E+03
   0.100197E+03   0.103973E+01   0.831651E-03   0.277078E-03   0.212111E-03   0.112480E-02   0.510379E-03   0.115920E-02   0.205299E-03   0.300227E-02   0.817473E-03   0.204732E+03   0.000000E+00   0.000000E+00   0.204732E+03  -0.409464E+03
   0.100197E+03   0.103973E+01   0.896711E-03   0.277078E-03   0.212111E-03   0.112480E-02   0.510379E-03   0.115920E-02   0.205299E-03   0.229080E-02   0.817473E-03   0.205577E+03   0.000000E+00   0.000000E+00   0.205577E+03  -0.411154E+03
   0.100197E+03   0.387919E+01   0.896711E-03   0.277078E-03   0.212111E-03   0.316697E-03   0.510379E-03   0.115920E-02   0.205299E-03   0.229080E-02   0.196348E-02   0.203710E+03   0.000000E+00   0.000000E+00   0.203710E+03  -0.407420E+03
   0.100197E+03   0.387919E+01   0.896711E-03   0.277078E-03   0.212111E-03   0.693975E-03   0.510379E-03   0.115920E-02   0.205299E-03   0.229080E-02   0.196348E-02   0.204108E+03   0.000000E+00   0.000000E+00   0.204108E+03  -0.408216E+03
   0.100197E+03   0.331409E+01   0.896711E-03   0.277078E-03   0.212111E-03   0.693975E-03   0.510379E-03   0.192506E-02   0.205299E-03   0.260733E-02   0.919030E-03   0.204480E+03   0.000000E+00   0.000000E+00   0.204480E+03  -0.408960E+03
   0.992907E+02   0.612249E+01   0.896711E-03   0.129285E-02   0.212111E-03   0.201300E-02   0.510379E-03   0.192506E-02   0.282941E-03   0.263544E-02   0.919030E-03   0.199865E+03   0.000000E+00   0.000000E+00   0.199865E+03  -0.399730E+03
   0.995656E+02   0.599079E+01   0.896711E-03   0.129285E-02   0.212111E-03   0.657927E-04   0.510379E-03   0.125089E-02   0.282941E-03   0.272154E-02   0.148010E-02   0.201085E+03   0.000000E+00   0.000000E+00   0.201085E+03  -0.402170E+03
   0.990955E+02   0.270637E+01   0.896711E-03   0.129285E-02   0.212111E-03   0.657927E-04   0.510379E-03   0.293420E-02   0.282941E-03   0.272154E-02   0.148010E-02   0.197986E+03   0.000000E+00   0.000000E+00   0.197986E+03  -0.395972E+03
   0.990955E+02   0.238297E+01   0.896711E-03   0.129285E-02   0.212111E-03   0.657927E-04   0.510379E-03   0.467432E-03   0.282941E-03   0.977003E-03   0.145615E-02   0.204595E+03   0.000000E+00   0.000000E+00   0.204595E+03  -0.409190E+03
   0.990955E+02   0.238297E+01   0.896711E-03   0.122140E-02   0.805532E-03   0.146031E-02   0.250426E-03   0.467432E-03   0.282941E-03   0.977003E-03   0.145615E-02   0.204622E+03   0.000000E+00   0.000000E+00   0.204622E+03  -0.409244E+03
   0.990955E+02   0.364389E+01   0.896711E-03   0.122140E-02   0.805532E-03   0.146031E-02   0.159603E-03   0.291953E-02   0.582972E-03   0.977003E-03   0.145615E-02   0.200966E+03   0.000000E+00   0.000000E+00   0.200966E+03  -0.401932E+03
   0.101693E+03   0.364389E+01   0.296575E-03   0.122140E-02   0.805532E-03   0.146031E-02   0.159603E-03   0.145257E-02   0.120549E-02   0.977003E-03   0.145615E-02   0.201957E+03   0.000000E+00   0.000000E+00   0.201957E+03  -0.403914E+03
   0.990007E+02   0.377879E+01   0.296575E-03   0.102595E-02   0.805532E-03   0.146031E-02   0.192733E-03   0.145257E-02   0.120549E-02   0.977003E-03   0.307781E-02   0.199809E+03   0.000000E+00   0.000000E+00   0.199809E+03  -0.399618E+03
   0.990007E+02   0.359950E+01   0.296575E-03   0.102595E-02   0.734358E-04   0.146031E-02   0.192733E-03   0.145257E-02   0.164041E-02   0.128499E-02   0.388045E-03   0.202970E+03   0.000000E+00   0.000000E+00   0.202970E+03  -0.405940E+03
   0.100335E+03   0.353102E+01   0.296575E-03   0.102595E-02   0.734358E-04   0.146031E-02   0.192733E-03   0.127826E-02   0.164041E-02   0.280167E-02   0.388045E-03   0.201876E+03   0.000000E+00   0.000000E+00   0.201876E+03  -0.403752E+03
   0.100335E+03   0.335432E+01   0.296575E-03   0.102595E-02   0.734358E-04   0.146031E-02   0.192733E-03   0.127826E-02   0.164041E-02   0.237634E-02   0.452025E-03   0.202443E+03   0.000000E+00   0.000000E+00   0.202443E+03  -0.404886E+03
   0.100335E+03   0.321688E+01   0.296575E-03   0.102595E-02   0.734358E-04   0.156430E-02   0.812727E-03   0.127826E-02   0.147524E-02   0.237634E-02   0.452025E-03   0.202324E+03   0.000000E+00   0.000000E+00   0.202324E+03  -0.404648E+03
   0.100335E+03   0.321688E+01   0.296575E-03   0.102595E-02   0.101828E-02   0.112625E-02   0.812727E-03   0.127826E-02   0.147524E-02   0.237634E-02   0.452025E-03   0.202885E+03   0.000000E+00   0.000000E+00   0.202885E+03  -0.405770E+03
   0.100335E+03   0.321688E+01   0.296575E-03   0.102595E-02   0.101828E-02   0.112625E-02   0.812727E-03   0.127826E-02   0.390557E-03   0.237634E-02   0.452025E-03   0.204866E+03   0.000000E+00   0.000000E+00   0.204866E+03  -0.409732E+03
   0.100335E+03   0.294314E+01   0.296575E-03   0.534183E-03   0.101828E-02   0.105115E-02   0.812727E-03   0.621763E-03   0.390557E-03   0.175200E-02   0.101075E-02   0.206806E+03   0.000000E+00   0.000000E+00   0.206806E+03  -0.413612E+03
   0.100335E+03   0.294314E+01   0.296575E-03   0.534183E-03   0.101828E-02   0.789864E-03   0.812727E-03   0.621763E-03   0.390557E-03   0.117243E-02   0.101075E-02   0.208375E+03   0.000000E+00   0.000000E+00   0.208375E+03  -0.416750E+03
   0.100335E+03  -0.432654E-01   0.296575E-03   0.534183E-03   0.101828E-02   0.789864E-03   0.812727E-03   0.621763E-03   0.390557E-03   0.117243E-02   0.101075E-02   0.208173E+03   0.000000E+00   0.000000E+00   0.208173E+03  -0.416346E+03
   0.996709E+02  -0.432654E-01   0.296575E-03   0.534183E-03   0.727316E-03   0.789864E-03   0.812727E-03   0.621763E-03   0.390557E-03   0.117243E-02   0.101075E-02   0.208486E+03   0.000000E+00   0.000000E+00   0.208486E+03  -0.416972E+03
   0.996709E+02  -0.432654E-01   0.296575E-03   0.534183E-03   0.727316E-03   0.789864E-03   0.812727E-03   0.115029E-02   0.390557E-03   0.873081E-03   0.101075E-02   0.208524E+03   0.000000E+00   0.000000E+00   0.208524E+03  -0.417048E+03
   0.991475E+02   0.573068E+01   0.296575E-03   0.534183E-03   0.257776E-03   0.789864E-03   0.812727E-03   0.115029E-02   0.390557E-03   0.873081E-03   0.242812E-03   0.207560E+03   0.000000E+00   0.000000E+00   0.207560E+03  -0.415120E+03
   0.991475E+02   0.573068E+01   0.143608E-02   0.626067E-03   0.307028E-03   0.789864E-03   0.304163E-03   0.180324E-02   0.390557E-03   0.448555E-03   0.242812E-03   0.206905E+03   0.000000E+00   0.000000E+00   0.206905E+03  -0.413810E+03
   0.991475E+02   0.573068E+01   0.143608E-02   0.626067E-03   0.331417E-03   0.789864E-03   0.304163E-03   0.534464E-03   0.390557E-03   0.448555E-03   0.798328E-03   0.208036E+03   0.000000E+00   0.000000E+00   0.208036E+03  -0.416072E+03
   0.991475E+02   0.573068E+01   0.143608E-02   0.626067E-03   0.331417E-03   0.789864E-03   0.304163E-03   0.534464E-03   0.706297E-03   0.448555E-03   0.798328E-03   0.207688E+03   0.000000E+00   0.000000E+00   0.207688E+03  -0.415376E+03
   0.991475E+02   0.573068E+01   0.172064E-02   0.626067E-03   0.222944E-03   0.784081E-03   0.547175E-03   0.534464E-03   0.706297E-03   0.448555E-03   0.798328E-03   0.207084E+03   0.000000E+00   0.000000E+00   0.207084E+03  -0.414168E+03
   0.991475E+02   0.101541E+00   0.378554E-03   0.626067E-03   0.424615E-03   0.784081E-03   0.547175E-03   0.958564E-03   0.706297E-03   0.448555E-03   0.798328E-03   0.209472E+03   0.000000E+00   0.000000E+00   0.209472E+03  -0.418944E+03
   0.991475E+02   0.101541E+00   0.378554E-03   0.626067E-03   0.424615E-03   0.784081E-03   0.547175E-03   0.958564E-03   0.706297E-03   0.448555E-03   0.798328E-03   0.209472E+03   0.000000E+00   0.000000E+00   0.209472E+03  -0.418944E+03
   0.991475E+02   0.290143E+01   0.442213E-03   0.626067E-03   0.412908E-03   0.784081E-03   0.547175E-03   0.958564E-03   0.948544E-03   0.448555E-03   0.233948E-02   0.206315E+03   0.000000E+00   0.000000E+00   0.206315E+03  -0.412630E+03
   0.991475E+02   0.526756E+01   0.442213E-03   0.626067E-03   0.178142E-02   0.115967E-02   0.547175E-03   0.105874E-02   0.948544E-03   0.448555E-03   0.233948E-02   0.202274E+03   0.000000E+00   0.000000E+00   0.202274E+03  -0.404548E+03
   0.991475E+02   0.526756E+01   0.442213E-03   0.725400E-03   0.131389E-02   0.115967E-02   0.547175E-03   0.105874E-02   0.948544E-03   0.448555E-03   0.174409E-03   0.206315E+03   0.000000E+00   0.000000E+00   0.206315E+03  -0.412630E+03
   0.101349E+03  -0.164468E+00   0.442213E-03   0.725400E-03   0.131389E-02   0.115967E-02   0.547175E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.174409E-03   0.207884E+03   0.000000E+00   0.000000E+00   0.207884E+03  -0.415768E+03
   0.101722E+03  -0.164468E+00   0.442213E-03   0.725400E-03   0.131389E-02   0.115967E-02   0.547175E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.174409E-03   0.207051E+03   0.000000E+00   0.000000E+00   0.207051E+03  -0.414102E+03
   0.101139E+03  -0.164468E+00   0.442213E-03   0.725400E-03   0.131389E-02   0.115967E-02   0.547175E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.174409E-03   0.208256E+03   0.000000E+00   0.000000E+00   0.208256E+03  -0.416512E+03
   0.101139E+03  -0.164468E+00   0.442213E-03   0.725400E-03   0.131389E-02   0.115967E-02   0.547175E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.174409E-03   0.208256E+03   0.000000E+00   0.000000E+00   0.208256E+03  -0.416512E+03
   0.993431E+02   0.249723E+01   0.442213E-03   0.869057E-03   0.131389E-02   0.115967E-02   0.674409E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.174409E-03   0.208011E+03   0.000000E+00   0.000000E+00   0.208011E+03  -0.416022E+03
   0.993431E+02   0.249723E+01   0.376128E-03   0.869057E-03   0.131389E-02   0.115967E-02   0.674409E-03   0.633770E-03   0.948544E-03   0.448555E-03   0.670229E-03   0.207689E+03   0.000000E+00   0.000000E+00   0.207689E+03  -0.415378E+03
   0.993431E+02   0.527013E+01   0.619696E-03   0.869057E-03   0.911741E-03   0.115967E-02   0.674409E-03   0.633770E-03   0.948544E-03   0.358941E-03   0.536019E-03   0.207555E+03   0.000000E+00   0.000000E+00   0.207555E+03  -0.415110E+03
   0.996476E+02   0.527013E+01   0.619696E-03   0.869057E-03   0.911741E-03   0.115967E-02   0.674409E-03   0.633770E-03   0.585843E-03   0.358941E-03   0.536019E-03   0.208421E+03   0.000000E+00   0.000000E+00   0.208421E+03  -0.416842E+03
   0.100072E+03   0.527013E+01   0.619696E-03   0.869057E-03   0.911741E-03   0.171949E-03   0.674409E-03   0.633770E-03   0.585843E-03   0.358941E-03   0.536019E-03   0.208270E+03   0.000000E+00   0.000000E+00   0.208270E+03  -0.416540E+03
   0.100072E+03   0.190079E+01   0.619696E-03   0.869057E-03   0.911741E-03   0.362803E-03   0.674409E-03   0.633770E-03   0.116189E-02   0.358941E-03   0.718897E-03   0.208603E+03   0.000000E+00   0.000000E+00   0.208603E+03  -0.417206E+03
   0.100072E+03   0.190079E+01   0.793695E-03   0.869057E-03   0.911741E-03   0.362803E-03   0.538712E-03   0.633770E-03   0.116189E-02   0.358941E-03   0.718897E-03   0.208403E+03   0.000000E+00   0.000000E+00   0.208403E+03  -0.416806E+03
   0.100072E+03   0.264331E+01   0.793695E-03   0.370438E-03   0.911741E-03   0.362803E-03   0.538712E-03   0.633770E-03   0.116189E-02   0.358941E-03   0.718897E-03   0.209199E+03   0.000000E+00   0.000000E+00   0.209199E+03  -0.418398E+03
   0.100072E+03   0.264331E+01   0.693221E-03   0.370438E-03   0.323012E-04   0.362803E-03   0.538712E-03   0.633770E-03   0.116189E-02   0.358941E-03   0.718897E-03   0.209415E+03   0.000000E+00   0.000000E+00   0.209415E+03  -0.418830E+03
   0.100072E+03   0.436363E+01   0.693221E-03   0.370438E-03   0.323012E-04   0.362803E-03   0.538712E-03   0.573665E-03   0.116189E-02   0.358941E-03   0.718897E-03   0.209088E+03   0.000000E+00   0.000000E+00   0.209088E+03  -0.418176E+03
   0.100072E+03   0.436363E+01   0.693221E-03   0.370438E-03   0.323012E-04   0.517972E-03   0.538712E-03   0.284512E-02   0.116189E-02   0.799436E-03   0.150733E-02   0.204317E+03   0.000000E+00   0.000000E+00   0.204317E+03  -0.408634E+03
   0.100072E+03   0.436363E+01   0.693221E-03   0.370438E-03   0.323012E-04   0.517972E-03   0.538712E-03   0.284512E-02   0.480570E-03   0.460289E-03   0.150733E-02   0.206086E+03   0.000000E+00   0.000000E+00   0.206086E+03  -0.412172E+03
   0.100072E+03   0.618229E+01   0.693221E-03   0.370438E-03   0.323012E-04   0.517972E-03   0.538712E-03   0.284512E-02   0.480570E-03   0.460289E-03   0.150733E-02   0.205396E+03   0.000000E+00   0.000000E+00   0.205396E+03  -0.410792E+03
   0.100072E+03   0.618229E+01   0.334227E-03   0.370438E-03   0.842552E-03   0.517972E-03   0.538712E-03   0.284512E-02   0.480570E-03   0.460289E-03   0.150733E-02   0.205179E+03   0.000000E+00   0.000000E+00   0.205179E+03  -0.410358E+03
   0.100123E+03   0.618229E+01   0.334227E-03   0.370438E-03   0.842552E-03   0.184069E-02   0.538712E-03   0.284512E-02   0.480570E-03   0.460289E-03   0.572208E-03   0.205026E+03   0.000000E+00   0.000000E+00   0.205026E+03  -0.410052E+03
   0.100123E+03   0.618229E+01   0.365508E-03   0.370438E-03   0.842552E-03   0.184069E-02   0.253100E-03   0.190171E-02   0.480570E-03   0.460289E-03   0.572208E-03   0.206303E+03   0.000000E+00   0.000000E+00   0.206303E+03  -0.412606E+03
   0.100123E+03   0.618229E+01   0.365508E-03   0.370438E-03   0.528195E-03   0.184069E-02   0.253100E-03   0.707545E-03   0.480570E-03   0.424368E-03   0.572208E-03   0.208246E+03   0.000000E+00   0.000000E+00   0.208246E+03  -0.416492E+03
   0.100123E+03  -0.285606E+00   0.365508E-03   0.370438E-03   0.528195E-03   0.200943E-02   0.275658E-04   0.707545E-03   0.480570E-03   0.552858E-03   0.572208E-03   0.209204E+03   0.000000E+00   0.000000E+00   0.209204E+03  -0.418408E+03
   0.100123E+03   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.200943E-02   0.275658E-04   0.406388E-03   0.480570E-03   0.552858E-03   0.572208E-03   0.209262E+03   0.000000E+00   0.000000E+00   0.209262E+03  -0.418524E+03
   0.993413E+02   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.200943E-02   0.146491E-02   0.406388E-03   0.480570E-03   0.552858E-03   0.468401E-02   0.201495E+03   0.000000E+00   0.000000E+00   0.201495E+03  -0.402990E+03
   0.992313E+02   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.200943E-02   0.146491E-02   0.406388E-03   0.480570E-03   0.579900E-03   0.406630E-02   0.201810E+03   0.000000E+00   0.000000E+00   0.201810E+03  -0.403620E+03
   0.100938E+03   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.949455E-03   0.146491E-02   0.406388E-03   0.480570E-03   0.579900E-03   0.343989E-02   0.203784E+03   0.000000E+00   0.000000E+00   0.203784E+03  -0.407568E+03
   0.996727E+02   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.949455E-03   0.146491E-02   0.406388E-03   0.480570E-03   0.215999E-04   0.212892E-02   0.206809E+03   0.000000E+00   0.000000E+00   0.206809E+03  -0.413618E+03
   0.996727E+02   0.199543E+01   0.873599E-04   0.370438E-03   0.528195E-03   0.949455E-03   0.146491E-02   0.406388E-03   0.198128E-03   0.270903E-03   0.208897E-02   0.206969E+03   0.000000E+00   0.000000E+00   0.206969E+03  -0.413938E+03
   0.996727E+02   0.978830E+00   0.873599E-04   0.370438E-03   0.243416E-03   0.949455E-03   0.146491E-02   0.406388E-03   0.198128E-03   0.229760E-03   0.293854E-03   0.210180E+03   0.000000E+00   0.000000E+00   0.210180E+03  -0.420360E+03
   0.996727E+02   0.539157E-01   0.873599E-04   0.181622E-02   0.243416E-03   0.949455E-03   0.146491E-02   0.108618E-02   0.198128E-03   0.229760E-03   0.293854E-03   0.206807E+03   0.000000E+00   0.000000E+00   0.206807E+03  -0.413614E+03
   0.996727E+02   0.345931E+01   0.873599E-04   0.181622E-02   0.243416E-03   0.949455E-03   0.128439E-02   0.108618E-02   0.198128E-03   0.229760E-03   0.302307E-03   0.206963E+03   0.000000E+00   0.000000E+00   0.206963E+03  -0.413926E+03
   0.996727E+02  -0.305683E+01   0.873599E-04   0.162675E-02   0.243416E-03   0.202706E-02   0.128439E-02   0.108618E-02   0.601961E-03   0.229760E-03   0.302307E-03   0.203464E+03   0.000000E+00   0.000000E+00   0.203464E+03  -0.406928E+03
   0.996727E+02  -0.542213E-01   0.873599E-04   0.162675E-02   0.243416E-03   0.202706E-02   0.128439E-02   0.108618E-02   0.601961E-03   0.229760E-03   0.302307E-03   0.205540E+03   0.000000E+00   0.000000E+00   0.205540E+03  -0.411080E+03
   0.994922E+02   0.328453E+01   0.873599E-04   0.162675E-02   0.243416E-03   0.216143E-03   0.128439E-02   0.108618E-02   0.601961E-03   0.937822E-03   0.302307E-03   0.205486E+03   0.000000E+00   0.000000E+00   0.205486E+03  -0.410972E+03
   0.991864E+02   0.328453E+01   0.807216E-03   0.162675E-02   0.648221E-04   0.216143E-03   0.780238E-03   0.108618E-02   0.601961E-03   0.937822E-03   0.302307E-03   0.205749E+03   0.000000E+00   0.000000E+00   0.205749E+03  -0.411498E+03
   0.991864E+02   0.591717E+01   0.807216E-03   0.162675E-02   0.648221E-04   0.216143E-03   0.780238E-03   0.121880E-02   0.319473E-03   0.967971E-03   0.302307E-03   0.205139E+03   0.000000E+00   0.000000E+00   0.205139E+03  -0.410278E+03
   0.100275E+03  -0.167783E+01   0.807216E-03   0.162675E-02   0.648221E-04   0.216143E-03   0.780238E-03   0.123945E-02   0.319473E-03   0.228037E-03   0.302307E-03   0.205286E+03   0.000000E+00   0.000000E+00   0.205286E+03  -0.410572E+03
   0.100275E+03  -0.222777E+01   0.807216E-03   0.162675E-02   0.757784E-03   0.216143E-03   0.780238E-03   0.194538E-02   0.142572E-03   0.228037E-03   0.302307E-03   0.204826E+03   0.000000E+00   0.000000E+00   0.204826E+03  -0.409652E+03
   0.100275E+03   0.228126E+01   0.807216E-03   0.162675E-02   0.757784E-03   0.216143E-03   0.780238E-03   0.177629E-03   0.142572E-03   0.228037E-03   0.302307E-03   0.206154E+03   0.000000E+00   0.000000E+00   0.206154E+03  -0.412308E+03
   0.100275E+03  -0.362162E+01   0.280313E-02   0.162675E-02   0.757784E-03   0.216143E-03   0.113494E-02   0.177629E-03   0.142572E-03   0.228037E-03   0.302307E-03   0.200796E+03   0.000000E+00   0.000000E+00   0.200796E+03  -0.401592E+03
   0.100275E+03  -0.362162E+01   0.280313E-02   0.162675E-02   0.757784E-03   0.200037E-02   0.113494E-02   0.177629E-03   0.142572E-03   0.172045E-02   0.302307E-03   0.197601E+03   0.000000E+00   0.000000E+00   0.197601E+03  -0.395202E+03
   0.996342E+02  -0.362162E+01   0.512395E-03   0.162675E-02   0.757784E-03   0.200037E-02   0.113494E-02   0.177629E-03   0.105493E-02   0.185543E-02   0.302307E-03   0.200636E+03   0.000000E+00   0.000000E+00   0.200636E+03  -0.401272E+03
   0.996342E+02  -0.362162E+01   0.855898E-03   0.162675E-02   0.842539E-03   0.191932E-02   0.113494E-02   0.177629E-03   0.105493E-02   0.185543E-02   0.302307E-03   0.200119E+03   0.000000E+00   0.000000E+00   0.200119E+03  -0.400238E+03
   0.984333E+02  -0.362162E+01   0.855898E-03   0.162675E-02   0.842539E-03   0.191863E-02   0.113494E-02   0.242119E-02   0.105493E-02   0.185543E-02   0.302307E-03   0.197096E+03   0.000000E+00   0.000000E+00   0.197096E+03  -0.394192E+03
   0.102507E+03   0.576609E+01   0.855898E-03   0.162675E-02   0.842539E-03   0.191863E-02   0.113494E-02   0.242119E-02   0.105493E-02   0.949416E-03   0.302307E-03   0.198086E+03   0.000000E+00   0.000000E+00   0.198086E+03  -0.396172E+03
