a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.100281E+03  0.219446E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.848892E-03  0.907612E-03  0.154562E-02  0.129257E-03  0.789846E-03  0.168992E-03  0.209416E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.848892E-03  0.907612E-03  0.154562E-02  0.436000E-03  0.789846E-03  0.168992E-03  0.209301E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.848892E-03  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.210290E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.110614E-02  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209901E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.110614E-02  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209901E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.110614E-02  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209901E+03
  0.100281E+03  0.337940E+01  0.257194E-03  0.546603E-03  0.676246E-03  0.110614E-02  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209901E+03
  0.100281E+03 -0.694725E+00  0.257194E-03  0.551208E-03  0.676246E-03  0.110614E-02  0.907612E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209979E+03
  0.100281E+03 -0.694725E+00  0.257194E-03  0.551208E-03  0.171542E-03  0.110614E-02  0.751860E-03  0.581511E-03  0.436000E-03  0.789846E-03  0.168992E-03  0.209452E+03
  0.100281E+03 -0.694725E+00  0.257194E-03  0.551208E-03  0.171542E-03  0.110614E-02  0.751860E-03  0.581511E-03  0.436000E-03  0.985767E-03  0.168992E-03  0.208978E+03
  0.100281E+03  0.518857E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.751860E-03  0.581511E-03  0.436000E-03  0.985767E-03  0.168992E-03  0.209201E+03
  0.100281E+03  0.518857E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.170980E-02  0.581511E-03  0.436000E-03  0.985767E-03  0.168992E-03  0.207254E+03
  0.100281E+03  0.518857E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.170980E-02  0.581511E-03  0.436000E-03  0.985767E-03  0.566286E-03  0.207391E+03
  0.100281E+03  0.542496E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.101573E-02  0.581511E-03  0.436000E-03  0.985767E-03  0.566286E-03  0.208663E+03
  0.100281E+03  0.542496E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.101573E-02  0.581511E-03  0.436000E-03  0.985767E-03  0.566286E-03  0.208663E+03
  0.100281E+03  0.542496E+01  0.257194E-03  0.551208E-03  0.257763E-03  0.374535E-03  0.101573E-02  0.581511E-03  0.436000E-03  0.985767E-03  0.566286E-03  0.208663E+03
  0.100281E+03  0.542496E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.374535E-03  0.101573E-02  0.581511E-03  0.436000E-03  0.689312E-03  0.566286E-03  0.206840E+03
  0.100281E+03  0.542496E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.374535E-03  0.101573E-02  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.206844E+03
  0.100281E+03  0.458616E+00  0.257194E-03  0.551208E-03  0.174385E-02  0.374535E-03  0.101573E-02  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.208248E+03
  0.100281E+03  0.458616E+00  0.257194E-03  0.551208E-03  0.174385E-02  0.374535E-03  0.101573E-02  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.208248E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.113196E-02  0.101573E-02  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.208154E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.113196E-02  0.121938E-03  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.208623E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.113196E-02  0.121938E-03  0.581511E-03  0.477558E-03  0.689312E-03  0.566286E-03  0.208623E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.174385E-02  0.147673E-03  0.121938E-03  0.581511E-03  0.477558E-03  0.765596E-03  0.566286E-03  0.207776E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.538170E-03  0.147673E-03  0.121938E-03  0.581511E-03  0.477558E-03  0.765596E-03  0.364651E-03  0.210055E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.551208E-03  0.538170E-03  0.147673E-03  0.121938E-03  0.581511E-03  0.477558E-03  0.765596E-03  0.364651E-03  0.210055E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.123484E-02  0.538170E-03  0.147673E-03  0.121938E-03  0.581511E-03  0.477558E-03  0.765596E-03  0.364651E-03  0.208552E+03
  0.100281E+03  0.109771E+01  0.257194E-03  0.123484E-02  0.155764E-03  0.147673E-03  0.121938E-03  0.581511E-03  0.477558E-03  0.765596E-03  0.364651E-03  0.207906E+03
  0.100281E+03 -0.869876E+00  0.257194E-03  0.123484E-02  0.155764E-03  0.147673E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.364651E-03  0.206220E+03
  0.100281E+03  0.399940E+01  0.257194E-03  0.123484E-02  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.855858E-03  0.207600E+03
  0.100281E+03  0.399940E+01  0.257194E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.855858E-03  0.209028E+03
  0.100281E+03  0.399940E+01  0.257194E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.855858E-03  0.209028E+03
  0.100281E+03  0.399940E+01  0.257194E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.855858E-03  0.209028E+03
  0.100281E+03  0.399940E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.855858E-03  0.207947E+03
  0.100281E+03  0.333644E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.907220E-03  0.581511E-03  0.477558E-03  0.970858E-03  0.536745E-03  0.208595E+03
  0.100281E+03  0.333644E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.103186E-02  0.581511E-03  0.477558E-03  0.970858E-03  0.536745E-03  0.208338E+03
  0.100281E+03  0.333644E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.103186E-02  0.581511E-03  0.477558E-03  0.970858E-03  0.536745E-03  0.208338E+03
  0.100281E+03  0.333644E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.103186E-02  0.581511E-03  0.477558E-03  0.970858E-03  0.536745E-03  0.208338E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.760865E-03  0.970858E-03  0.536745E-03  0.208808E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.760865E-03  0.970858E-03  0.133290E-03  0.208810E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.140365E-02  0.970858E-03  0.133290E-03  0.207416E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.140365E-02  0.970858E-03  0.133290E-03  0.207416E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.155764E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.140365E-02  0.970858E-03  0.133290E-03  0.207416E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.150402E-02  0.970858E-03  0.133290E-03  0.207670E+03
  0.100281E+03  0.240084E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.150402E-02  0.970858E-03  0.133290E-03  0.207670E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.718860E-03  0.369394E-03  0.581511E-03  0.150402E-02  0.970858E-03  0.133290E-03  0.207128E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.718860E-03  0.473430E-03  0.581511E-03  0.152059E-02  0.970858E-03  0.133290E-03  0.207134E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.718860E-03  0.473430E-03  0.581511E-03  0.156134E-02  0.317141E-04  0.133290E-03  0.208415E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.111563E-02  0.473430E-03  0.581511E-03  0.156134E-02  0.317141E-04  0.133290E-03  0.207977E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.111563E-02  0.473430E-03  0.581511E-03  0.185850E-03  0.317141E-04  0.133290E-03  0.210068E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.178241E-02  0.473430E-03  0.581511E-03  0.185850E-03  0.317141E-04  0.133290E-03  0.208966E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.178241E-02  0.473430E-03  0.581511E-03  0.185850E-03  0.317141E-04  0.133290E-03  0.208966E+03
  0.100281E+03 -0.122096E+01  0.994210E-03  0.599337E-03  0.393549E-03  0.178241E-02  0.567149E-04  0.581511E-03  0.185850E-03  0.317141E-04  0.133290E-03  0.208491E+03
  0.100281E+03 -0.795233E-01  0.994210E-03  0.190281E-02  0.393549E-03  0.255174E-02  0.567149E-04  0.122574E-03  0.185850E-03  0.317141E-04  0.133290E-03  0.203655E+03
  0.100281E+03 -0.795233E-01  0.994210E-03  0.190281E-02  0.393549E-03  0.481737E-02  0.567149E-04  0.144627E-02  0.185850E-03  0.317141E-04  0.133290E-03  0.201600E+03
  0.999880E+02 -0.795233E-01  0.994210E-03  0.201706E-02  0.111077E-02  0.481737E-02  0.567149E-04  0.144627E-02  0.185850E-03  0.137875E-03  0.133290E-03  0.200722E+03
  0.999880E+02 -0.795233E-01  0.994210E-03  0.201706E-02  0.111077E-02  0.436016E-02  0.567149E-04  0.144627E-02  0.185850E-03  0.137875E-03  0.133290E-03  0.201101E+03
  0.999880E+02 -0.795233E-01  0.994210E-03  0.201706E-02  0.111077E-02  0.436016E-02  0.567149E-04  0.483494E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.202197E+03
  0.999880E+02  0.114414E+00  0.994210E-03  0.201706E-02  0.111077E-02  0.436016E-02  0.567149E-04  0.483494E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.202225E+03
  0.999880E+02  0.114414E+00  0.994210E-03  0.201706E-02  0.111077E-02  0.436016E-02  0.567149E-04  0.799146E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.202209E+03
  0.999880E+02  0.114414E+00  0.994210E-03  0.201706E-02  0.111077E-02  0.198128E-02  0.567149E-04  0.799146E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.204973E+03
  0.999880E+02  0.114414E+00  0.994210E-03  0.201706E-02  0.111077E-02  0.197637E-02  0.567149E-04  0.799146E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.204981E+03
  0.999880E+02 -0.513723E+00  0.994210E-03  0.310262E-03  0.941150E-03  0.271755E-02  0.567149E-04  0.799146E-03  0.185850E-03  0.137875E-03  0.133290E-03  0.207269E+03
  0.999880E+02  0.172743E+01  0.994210E-03  0.310262E-03  0.941150E-03  0.271755E-02  0.567149E-04  0.799146E-03  0.655321E-03  0.137875E-03  0.133290E-03  0.207194E+03
  0.999880E+02  0.172743E+01  0.933105E-03  0.310262E-03  0.941150E-03  0.196500E-02  0.289540E-03  0.799146E-03  0.655321E-03  0.461066E-03  0.133290E-03  0.208557E+03
  0.999880E+02  0.172743E+01  0.933105E-03  0.906210E-03  0.941150E-03  0.898421E-03  0.289540E-03  0.918499E-03  0.655321E-03  0.461066E-03  0.133290E-03  0.209216E+03
  0.999880E+02  0.172743E+01  0.933105E-03  0.906210E-03  0.212747E-02  0.898421E-03  0.289540E-03  0.918499E-03  0.655321E-03  0.461066E-03  0.133290E-03  0.206957E+03
  0.999880E+02  0.172743E+01  0.933105E-03  0.906210E-03  0.112094E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.655321E-03  0.461066E-03  0.133290E-03  0.208094E+03
  0.999880E+02 -0.187971E+01  0.933105E-03  0.906210E-03  0.295959E-03  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.205419E+03
  0.999880E+02  0.430320E+01  0.115431E-02  0.906210E-03  0.295959E-03  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.205221E+03
  0.999880E+02  0.430320E+01  0.115431E-02  0.906210E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.204059E+03
  0.999880E+02  0.430320E+01  0.115431E-02  0.906210E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.204059E+03
  0.999880E+02  0.422420E+01  0.115431E-02  0.906210E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.204093E+03
  0.101374E+03  0.422420E+01  0.115431E-02  0.906210E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.133290E-03  0.202938E+03
  0.101374E+03  0.422420E+01  0.115431E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.202019E-02  0.461066E-03  0.113046E-02  0.202703E+03
  0.100287E+03  0.422420E+01  0.115431E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.455478E-02  0.461066E-03  0.113046E-02  0.200613E+03
  0.100287E+03  0.422420E+01  0.115431E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.137333E-02  0.461066E-03  0.113046E-02  0.204825E+03
  0.100287E+03  0.422420E+01  0.115431E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.103157E-02  0.918499E-03  0.137333E-02  0.979923E-03  0.113046E-02  0.203919E+03
  0.100061E+03  0.422420E+01  0.115431E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.195083E-02  0.918499E-03  0.413772E-03  0.979923E-03  0.113046E-02  0.203836E+03
  0.100061E+03  0.176989E+01  0.220643E-02  0.657321E-03  0.114685E-02  0.898421E-03  0.195083E-02  0.918499E-03  0.413772E-03  0.979923E-03  0.113046E-02  0.202204E+03
  0.100061E+03  0.176989E+01  0.202939E-02  0.657321E-03  0.887892E-03  0.898421E-03  0.159832E-02  0.167850E-02  0.413772E-03  0.979923E-03  0.113046E-02  0.202359E+03
  0.100061E+03  0.176989E+01  0.202939E-02  0.657321E-03  0.887892E-03  0.898421E-03  0.159832E-02  0.167850E-02  0.413772E-03  0.979923E-03  0.113046E-02  0.202359E+03
  0.100061E+03  0.412077E+01  0.202939E-02  0.657321E-03  0.887892E-03  0.898421E-03  0.159832E-02  0.167850E-02  0.413772E-03  0.979923E-03  0.113046E-02  0.202174E+03
  0.100061E+03  0.412077E+01  0.202939E-02  0.657321E-03  0.887892E-03  0.898421E-03  0.159832E-02  0.167850E-02  0.413772E-03  0.979923E-03  0.113046E-02  0.202174E+03
  0.100061E+03 -0.606625E+00  0.202939E-02  0.657321E-03  0.887892E-03  0.155151E-02  0.159832E-02  0.167850E-02  0.413772E-03  0.979923E-03  0.113046E-02  0.200889E+03
  0.100061E+03  0.424870E+00  0.202939E-02  0.657321E-03  0.887892E-03  0.124004E-02  0.159832E-02  0.711418E-03  0.413772E-03  0.979923E-03  0.300913E-03  0.204716E+03
  0.992715E+02  0.424870E+00  0.202939E-02  0.657321E-03  0.887892E-03  0.133674E-02  0.159832E-02  0.711418E-03  0.413772E-03  0.101534E-02  0.300913E-03  0.204163E+03
  0.992715E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.133674E-02  0.159832E-02  0.711418E-03  0.413772E-03  0.101534E-02  0.300913E-03  0.207174E+03
  0.992715E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.133674E-02  0.159832E-02  0.711418E-03  0.413772E-03  0.101534E-02  0.800713E-03  0.206394E+03
  0.992715E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.133674E-02  0.159832E-02  0.711418E-03  0.413772E-03  0.101534E-02  0.800713E-03  0.206394E+03
  0.993731E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.133674E-02  0.159832E-02  0.711418E-03  0.411489E-03  0.101534E-02  0.800713E-03  0.206517E+03
  0.993731E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.327752E-03  0.159832E-02  0.711418E-03  0.411489E-03  0.101534E-02  0.800713E-03  0.206791E+03
  0.993731E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.887892E-03  0.327752E-03  0.138169E-02  0.711418E-03  0.137642E-03  0.101534E-02  0.313686E-03  0.207933E+03
  0.993731E+02  0.815255E+00  0.464137E-03  0.657321E-03  0.646714E-03  0.327752E-03  0.138169E-02  0.711418E-03  0.137642E-03  0.101534E-02  0.313686E-03  0.208341E+03
  0.101152E+03  0.815255E+00  0.464137E-03  0.657321E-03  0.646714E-03  0.327752E-03  0.106819E-02  0.711418E-03  0.137642E-03  0.101534E-02  0.103594E-02  0.206783E+03
  0.101152E+03  0.564775E+01  0.464137E-03  0.657321E-03  0.646714E-03  0.327752E-03  0.106819E-02  0.711418E-03  0.123818E-02  0.101534E-02  0.103594E-02  0.205423E+03
  0.101152E+03  0.564775E+01  0.464137E-03  0.605157E-03  0.646714E-03  0.327752E-03  0.106819E-02  0.191691E-02  0.123818E-02  0.101534E-02  0.103594E-02  0.204486E+03
  0.101152E+03  0.290117E+01  0.464137E-03  0.605157E-03  0.646714E-03  0.327752E-03  0.114004E-02  0.191691E-02  0.123818E-02  0.101534E-02  0.103594E-02  0.204255E+03
  0.101152E+03  0.290117E+01  0.464137E-03  0.605157E-03  0.625674E-03  0.909550E-03  0.114004E-02  0.191691E-02  0.508489E-03  0.101534E-02  0.103594E-02  0.205974E+03
  0.101152E+03  0.290117E+01  0.464137E-03  0.605157E-03  0.625674E-03  0.909550E-03  0.114004E-02  0.174681E-02  0.508489E-03  0.180882E-03  0.375356E-03  0.208096E+03
  0.101152E+03  0.290117E+01  0.464137E-03  0.605157E-03  0.625674E-03  0.909550E-03  0.114004E-02  0.174681E-02  0.508489E-03  0.180882E-03  0.375356E-03  0.208096E+03
  0.101152E+03  0.726635E+00  0.464137E-03  0.605157E-03  0.625674E-03  0.865676E-03  0.114004E-02  0.174681E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.208437E+03
  0.100637E+03  0.726635E+00  0.464137E-03  0.605157E-03  0.625674E-03  0.865676E-03  0.114004E-02  0.174681E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.209223E+03
  0.100637E+03  0.726635E+00  0.464137E-03  0.605157E-03  0.625674E-03  0.865676E-03  0.114004E-02  0.174681E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.209223E+03
  0.100637E+03  0.340886E+01  0.464137E-03  0.605157E-03  0.625674E-03  0.865676E-03  0.114004E-02  0.174681E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.208741E+03
  0.100637E+03 -0.631512E+00  0.464137E-03  0.605157E-03  0.625674E-03  0.865676E-03  0.114004E-02  0.174681E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.208900E+03
  0.100637E+03 -0.631512E+00  0.464137E-03  0.171228E-02  0.625674E-03  0.865676E-03  0.114004E-02  0.529073E-02  0.351647E-03  0.180882E-03  0.375356E-03  0.202670E+03
  0.100637E+03  0.470808E+00  0.464137E-03  0.171228E-02  0.625674E-03  0.865676E-03  0.115246E-02  0.529073E-02  0.351647E-03  0.180882E-03  0.276330E-03  0.202899E+03
  0.100637E+03  0.470808E+00  0.464137E-03  0.154054E-02  0.625674E-03  0.865676E-03  0.115246E-02  0.381266E-02  0.351647E-03  0.180882E-03  0.276330E-03  0.204486E+03
  0.100637E+03  0.470808E+00  0.464137E-03  0.154054E-02  0.625674E-03  0.865676E-03  0.115246E-02  0.381266E-02  0.351647E-03  0.180882E-03  0.276330E-03  0.204486E+03
  0.100637E+03  0.470808E+00  0.464137E-03  0.154054E-02  0.625674E-03  0.865676E-03  0.115246E-02  0.381266E-02  0.351647E-03  0.180882E-03  0.276330E-03  0.204486E+03
  0.100637E+03 -0.924943E+00  0.464137E-03  0.154054E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.381266E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205115E+03
  0.100637E+03 -0.924943E+00  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.381266E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205685E+03
  0.100637E+03 -0.924943E+00  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.381266E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205685E+03
  0.100637E+03 -0.924943E+00  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.381266E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205685E+03
  0.100637E+03 -0.924943E+00  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.472659E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.204869E+03
  0.100637E+03  0.152159E+01  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.414826E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205766E+03
  0.100637E+03  0.152159E+01  0.464137E-03  0.126600E-02  0.625674E-03  0.865676E-03  0.321855E-03  0.414826E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205766E+03
  0.994357E+02  0.152159E+01  0.464137E-03  0.126600E-02  0.178861E-04  0.865676E-03  0.321855E-03  0.414826E-02  0.351647E-03  0.180882E-03  0.216827E-03  0.205243E+03
  0.990495E+02  0.152159E+01  0.464137E-03  0.126600E-02  0.178861E-04  0.624356E-03  0.321855E-03  0.414826E-02  0.351647E-03  0.263820E-03  0.216827E-03  0.204756E+03
  0.990495E+02  0.103178E+00  0.464137E-03  0.126600E-02  0.178861E-04  0.624356E-03  0.321855E-03  0.491813E-02  0.351647E-03  0.263820E-03  0.216827E-03  0.203514E+03
  0.990495E+02  0.925469E+00  0.464137E-03  0.126600E-02  0.178861E-04  0.624356E-03  0.321855E-03  0.775570E-03  0.351647E-03  0.263820E-03  0.216827E-03  0.209258E+03
  0.990495E+02  0.925469E+00  0.464137E-03  0.126600E-02  0.178861E-04  0.980817E-03  0.321855E-03  0.775570E-03  0.165081E-02  0.263820E-03  0.216827E-03  0.206765E+03
  0.990495E+02  0.925469E+00  0.464137E-03  0.126600E-02  0.178861E-04  0.980817E-03  0.321855E-03  0.775570E-03  0.165081E-02  0.263820E-03  0.216827E-03  0.206765E+03
  0.990495E+02  0.925469E+00  0.464137E-03  0.126600E-02  0.178861E-04  0.980817E-03  0.321855E-03  0.775570E-03  0.129407E-02  0.263820E-03  0.216827E-03  0.207457E+03
  0.990495E+02  0.135968E+01  0.464137E-03  0.126600E-02  0.178861E-04  0.980817E-03  0.321855E-03  0.775570E-03  0.129407E-02  0.263820E-03  0.784783E-03  0.206832E+03
  0.990495E+02  0.135968E+01  0.464137E-03  0.126600E-02  0.178861E-04  0.980817E-03  0.321855E-03  0.775570E-03  0.129407E-02  0.263820E-03  0.784783E-03  0.206832E+03
  0.990495E+02 -0.902119E-01  0.464137E-03  0.126600E-02  0.178861E-04  0.143941E-02  0.321855E-03  0.775570E-03  0.129407E-02  0.263820E-03  0.927269E-03  0.205271E+03
  0.990495E+02 -0.902119E-01  0.464137E-03  0.126600E-02  0.178861E-04  0.143941E-02  0.215713E-03  0.775570E-03  0.129407E-02  0.263820E-03  0.927269E-03  0.205072E+03
  0.990495E+02 -0.902119E-01  0.464137E-03  0.964945E-03  0.178861E-04  0.873225E-03  0.215713E-03  0.444274E-03  0.129407E-02  0.263820E-03  0.143901E-02  0.205350E+03
  0.990495E+02 -0.350177E+00  0.434409E-03  0.964945E-03  0.178861E-04  0.873225E-03  0.879538E-04  0.444274E-03  0.129407E-02  0.373150E-03  0.143901E-02  0.204884E+03
  0.990495E+02 -0.350177E+00  0.434409E-03  0.964945E-03  0.178861E-04  0.419356E-03  0.879538E-04  0.682190E-03  0.129407E-02  0.373150E-03  0.143901E-02  0.204679E+03
  0.994703E+02  0.544536E+01  0.434409E-03  0.964945E-03  0.178861E-04  0.419356E-03  0.879538E-04  0.682190E-03  0.129407E-02  0.373150E-03  0.277439E-02  0.203790E+03
  0.994703E+02  0.101029E+01  0.434409E-03  0.964945E-03  0.178861E-04  0.419356E-03  0.879538E-04  0.682190E-03  0.142160E-02  0.373150E-03  0.329236E-02  0.203048E+03
  0.995906E+02  0.101029E+01  0.434409E-03  0.174991E-02  0.178861E-04  0.419356E-03  0.879538E-04  0.682190E-03  0.142160E-02  0.373150E-03  0.228701E-02  0.202836E+03
  0.995906E+02  0.101029E+01  0.434409E-03  0.174991E-02  0.635539E-03  0.419356E-03  0.879538E-04  0.682190E-03  0.134011E-02  0.373150E-03  0.228701E-02  0.203508E+03
  0.995906E+02  0.101029E+01  0.434409E-03  0.174991E-02  0.635539E-03  0.419356E-03  0.879538E-04  0.682190E-03  0.195370E-03  0.373150E-03  0.228701E-02  0.205275E+03
  0.995906E+02  0.101029E+01  0.434409E-03  0.174991E-02  0.635539E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.373150E-03  0.228701E-02  0.204222E+03
  0.995906E+02  0.101029E+01  0.434409E-03  0.226005E-02  0.635539E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.152952E-04  0.228701E-02  0.203443E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.635539E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.169475E-03  0.228701E-02  0.203288E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.169475E-03  0.228701E-02  0.203270E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.169475E-03  0.228701E-02  0.203270E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.419356E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.169475E-03  0.228701E-02  0.203270E+03
