a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100900E+03   0.203087E+01  -0.102004E+02  -0.794639E+01  -0.875497E+01   0.245707E-03   0.536890E-04   0.128163E-02   0.181892E-02   0.850340E-03   0.960415E-03   0.149082E-02   0.403333E-03   0.191686E-04   0.207342E+03   0.000000E+00   0.000000E+00   0.207342E+03  -0.414684E+03
   0.100900E+03  -0.846230E+00   0.326260E+00   0.194455E+01  -0.171849E+00   0.233877E-02   0.536890E-04   0.128163E-02   0.128716E-02   0.850340E-03   0.187997E-02   0.128405E-02   0.403333E-03   0.191686E-04   0.201456E+03   0.000000E+00   0.000000E+00   0.201456E+03  -0.402912E+03
   0.100900E+03   0.663581E+00   0.401276E+01  -0.144578E+02  -0.171849E+00   0.197601E-02   0.536890E-04   0.139265E-02   0.128716E-02   0.850340E-03   0.187997E-02   0.128405E-02   0.403333E-03   0.191686E-04   0.202993E+03   0.000000E+00   0.000000E+00   0.202993E+03  -0.405986E+03
   0.100900E+03   0.382188E+00   0.401276E+01  -0.144578E+02  -0.169665E+02   0.509397E-02   0.536890E-04   0.139265E-02   0.128716E-02   0.850340E-03   0.187997E-02   0.128405E-02   0.403333E-03   0.191686E-04   0.197909E+03   0.000000E+00   0.000000E+00   0.197909E+03  -0.395818E+03
   0.100900E+03  -0.234527E+01   0.401276E+01  -0.144578E+02   0.331529E+01   0.200347E-02   0.536890E-04   0.139265E-02   0.128716E-02   0.850340E-03   0.528378E-03   0.128405E-02   0.403333E-03   0.191686E-04   0.204722E+03   0.000000E+00   0.000000E+00   0.204722E+03  -0.409444E+03
   0.100032E+03   0.179390E+01   0.401276E+01  -0.144578E+02  -0.139458E+01   0.680909E-03   0.536890E-04   0.621898E-03   0.128716E-02   0.850340E-03   0.528378E-03   0.128405E-02   0.770869E-03   0.191686E-04   0.206447E+03   0.000000E+00   0.000000E+00   0.206447E+03  -0.412894E+03
   0.100032E+03   0.341567E+01  -0.440864E+01  -0.144578E+02   0.127040E+00   0.680909E-03   0.347231E-03   0.621898E-03   0.128716E-02   0.850340E-03   0.178596E-02   0.128405E-02   0.770869E-03   0.191686E-04   0.206790E+03   0.000000E+00   0.000000E+00   0.206790E+03  -0.413580E+03
   0.100032E+03   0.341567E+01  -0.109704E+02  -0.683033E+01  -0.118448E+02   0.139737E-02   0.347231E-03   0.621898E-03   0.128716E-02   0.635429E-03   0.178596E-02   0.128405E-02   0.770869E-03   0.191686E-04   0.206367E+03   0.000000E+00   0.000000E+00   0.206367E+03  -0.412734E+03
   0.100032E+03   0.428594E+01  -0.109704E+02  -0.721983E+00  -0.101452E+02   0.139737E-02   0.347231E-03   0.621898E-03   0.128716E-02   0.635429E-03   0.178596E-02   0.128405E-02   0.166553E-04   0.191686E-04   0.206547E+03   0.000000E+00   0.000000E+00   0.206547E+03  -0.413094E+03
   0.100032E+03   0.428594E+01  -0.109704E+02  -0.721983E+00   0.716384E-01   0.139737E-02   0.347231E-03   0.621898E-03   0.128716E-02   0.635429E-03   0.178596E-02   0.128405E-02   0.166553E-04   0.191686E-04   0.206150E+03   0.000000E+00   0.000000E+00   0.206150E+03  -0.412300E+03
   0.100032E+03   0.433131E+00  -0.109704E+02   0.618172E+01  -0.975268E+01   0.139737E-02   0.347231E-03   0.186583E-02   0.128716E-02   0.635429E-03   0.178596E-02   0.128405E-02   0.166553E-04   0.196566E-03   0.204101E+03   0.000000E+00   0.000000E+00   0.204101E+03  -0.408202E+03
   0.100032E+03   0.509790E+01  -0.139287E+02  -0.799339E+00  -0.135122E+02   0.290180E-03   0.347231E-03   0.186583E-02   0.128716E-02   0.370960E-02   0.400546E-02   0.128405E-02   0.166553E-04   0.108301E-04   0.196209E+03   0.000000E+00   0.000000E+00   0.196209E+03  -0.392418E+03
   0.100107E+03   0.637211E+01  -0.996862E+01  -0.836508E+01  -0.233672E+01   0.290180E-03   0.610846E-03   0.186583E-02   0.308316E-03   0.436952E-03   0.400546E-02   0.128405E-02   0.166553E-04   0.108301E-04   0.200914E+03   0.000000E+00   0.000000E+00   0.200914E+03  -0.401828E+03
   0.100783E+03  -0.745977E-01   0.377996E+01  -0.207044E+02   0.263015E+01   0.290180E-03   0.610846E-03   0.186583E-02   0.308316E-03   0.258155E-02   0.163159E-02   0.110735E-02   0.166553E-04   0.108301E-04   0.201578E+03   0.000000E+00   0.000000E+00   0.201578E+03  -0.403156E+03
   0.100783E+03   0.379426E+00  -0.712697E+01  -0.128712E+01  -0.174198E+02   0.290180E-03   0.610846E-03   0.432947E-03   0.172522E-02   0.258155E-02   0.323857E-03   0.110735E-02   0.166553E-04   0.108301E-04   0.203822E+03   0.000000E+00   0.000000E+00   0.203822E+03  -0.407644E+03
   0.985200E+02   0.379426E+00  -0.712697E+01  -0.128712E+01  -0.449497E+01   0.320456E-03   0.610846E-03   0.432947E-03   0.172522E-02   0.258155E-02   0.323857E-03   0.793204E-03   0.770707E-03   0.108301E-04   0.204712E+03   0.000000E+00   0.000000E+00   0.204712E+03  -0.409424E+03
   0.985200E+02   0.379426E+00  -0.896532E+01  -0.113495E+02   0.289748E+01   0.465416E-03   0.610846E-03   0.279368E-03   0.172522E-02   0.258155E-02   0.860905E-03   0.793204E-03   0.770707E-03   0.108301E-04   0.203112E+03   0.000000E+00   0.000000E+00   0.203112E+03  -0.406224E+03
   0.985200E+02  -0.169409E+00  -0.896532E+01  -0.204972E+01   0.386240E+01   0.465416E-03   0.610846E-03   0.279368E-03   0.172522E-02   0.258155E-02   0.873758E-03   0.793204E-03   0.770707E-03   0.108301E-04   0.203913E+03   0.000000E+00   0.000000E+00   0.203913E+03  -0.407826E+03
   0.985200E+02  -0.581266E+00  -0.693502E+01  -0.594871E+01   0.386240E+01   0.465416E-03   0.610846E-03   0.279368E-03   0.172522E-02   0.651694E-03   0.265936E-02   0.708323E-03   0.770707E-03   0.108301E-04   0.204721E+03   0.000000E+00   0.000000E+00   0.204721E+03  -0.409442E+03
   0.985200E+02   0.296783E+01  -0.291040E+01  -0.594871E+01  -0.127214E+02   0.465416E-03   0.610846E-03   0.279368E-03   0.685349E-03   0.651694E-03   0.265936E-02   0.708323E-03   0.770707E-03   0.108301E-04   0.205450E+03   0.000000E+00   0.000000E+00   0.205450E+03  -0.410900E+03
   0.985200E+02   0.296783E+01  -0.291040E+01  -0.280934E+01  -0.141241E+02   0.367160E-03   0.593971E-03   0.279368E-03   0.685349E-03   0.651694E-03   0.799063E-03   0.708323E-03   0.770707E-03   0.108301E-04   0.208335E+03   0.000000E+00   0.000000E+00   0.208335E+03  -0.416670E+03
   0.985200E+02   0.296783E+01  -0.291040E+01   0.683557E+01  -0.496755E+01   0.650100E-03   0.593971E-03   0.956797E-03   0.685349E-03   0.651694E-03   0.799063E-03   0.763002E-03   0.108793E-02   0.108301E-04   0.206740E+03   0.000000E+00   0.000000E+00   0.206740E+03  -0.413480E+03
   0.985200E+02   0.296783E+01  -0.578611E+01  -0.133456E+01   0.259890E+00   0.650100E-03   0.593971E-03   0.956797E-03   0.685349E-03   0.651694E-03   0.799063E-03   0.763002E-03   0.158464E-02   0.108301E-04   0.206607E+03   0.000000E+00   0.000000E+00   0.206607E+03  -0.413214E+03
   0.985200E+02   0.296783E+01  -0.578611E+01  -0.133456E+01  -0.182320E+01   0.650100E-03   0.788701E-03   0.782486E-03   0.685349E-03   0.651694E-03   0.989469E-03   0.763002E-03   0.158464E-02   0.108301E-04   0.206795E+03   0.000000E+00   0.000000E+00   0.206795E+03  -0.413590E+03
   0.985200E+02   0.296783E+01  -0.608903E+01  -0.133456E+01   0.543913E+00   0.650100E-03   0.788701E-03   0.782486E-03   0.685349E-03   0.651694E-03   0.459545E-03   0.512352E-03   0.158464E-02   0.108301E-04   0.206910E+03   0.000000E+00   0.000000E+00   0.206910E+03  -0.413820E+03
   0.985200E+02   0.296783E+01  -0.103373E+02  -0.133456E+01   0.765478E+00   0.650100E-03   0.788701E-03   0.782486E-03   0.685349E-03   0.651694E-03   0.459545E-03   0.512352E-03   0.407649E-03   0.108301E-04   0.208559E+03   0.000000E+00   0.000000E+00   0.208559E+03  -0.417118E+03
   0.985200E+02   0.296783E+01   0.646026E+00  -0.133456E+01  -0.314299E+01   0.650100E-03   0.788701E-03   0.782486E-03   0.685349E-03   0.239899E-02   0.459545E-03   0.512352E-03   0.407649E-03   0.108301E-04   0.206215E+03   0.000000E+00   0.000000E+00   0.206215E+03  -0.412430E+03
   0.987187E+02   0.128771E+01   0.109823E+01  -0.696061E+00  -0.858170E+01   0.650100E-03   0.794246E-03   0.782486E-03   0.685349E-03   0.384825E-02   0.459545E-03   0.512352E-03   0.407649E-03   0.108301E-04   0.205471E+03   0.000000E+00   0.000000E+00   0.205471E+03  -0.410942E+03
   0.980609E+02   0.128771E+01   0.109823E+01  -0.782075E+01  -0.858170E+01   0.650100E-03   0.794246E-03   0.782486E-03   0.647644E-03   0.477892E-02   0.471337E-03   0.537346E-04   0.407649E-03   0.108301E-04   0.202405E+03   0.000000E+00   0.000000E+00   0.202405E+03  -0.404810E+03
   0.101226E+03   0.128771E+01  -0.293358E+01  -0.782075E+01   0.282586E+00   0.650100E-03   0.794246E-03   0.742449E-03   0.647644E-03   0.526358E-02   0.875248E-03   0.537346E-04   0.407649E-03   0.108301E-04   0.203662E+03   0.000000E+00   0.000000E+00   0.203662E+03  -0.407324E+03
   0.101226E+03   0.128771E+01  -0.409135E+01   0.514936E+01   0.259874E+00   0.650100E-03   0.794246E-03   0.742449E-03   0.647644E-03   0.141127E-02   0.875248E-03   0.537346E-04   0.270223E-03   0.108301E-04   0.207269E+03   0.000000E+00   0.000000E+00   0.207269E+03  -0.414538E+03
   0.101226E+03   0.113309E+00  -0.360682E+01  -0.665461E+01  -0.273444E+00   0.650100E-03   0.794246E-03   0.742449E-03   0.647644E-03   0.168055E-02   0.948843E-03   0.537346E-04   0.270223E-03   0.108301E-04   0.208304E+03   0.000000E+00   0.000000E+00   0.208304E+03  -0.416608E+03
   0.101226E+03  -0.143271E+01  -0.103769E+01  -0.665461E+01   0.620081E+01   0.248471E-02   0.794246E-03   0.742449E-03   0.647644E-03   0.464845E-02   0.707916E-03   0.145454E-02   0.270223E-03   0.108301E-04   0.199847E+03   0.000000E+00   0.000000E+00   0.199847E+03  -0.399694E+03
   0.101226E+03  -0.491561E+01  -0.103769E+01  -0.542068E+01   0.365289E+01   0.248471E-02   0.602993E-03   0.475209E-03   0.647644E-03   0.485008E-03   0.869256E-03   0.145454E-02   0.270223E-03   0.108301E-04   0.204486E+03   0.000000E+00   0.000000E+00   0.204486E+03  -0.408972E+03
   0.101226E+03   0.432712E+01  -0.261442E+01  -0.542068E+01  -0.217658E+02   0.220218E-02   0.602993E-03   0.991744E-03   0.647644E-03   0.485008E-03   0.869256E-03   0.145454E-02   0.270223E-03   0.108301E-04   0.204378E+03   0.000000E+00   0.000000E+00   0.204378E+03  -0.408756E+03
   0.987428E+02   0.184169E+01  -0.261442E+01   0.304536E+01  -0.217658E+02   0.220218E-02   0.602993E-03   0.991744E-03   0.681435E-03   0.485008E-03   0.869256E-03   0.145454E-02   0.270223E-03   0.108301E-04   0.203179E+03   0.000000E+00   0.000000E+00   0.203179E+03  -0.406358E+03
   0.987428E+02   0.714280E+01  -0.261442E+01   0.786562E+01  -0.217658E+02   0.220218E-02   0.602993E-03   0.991744E-03   0.112231E-02   0.485008E-03   0.869256E-03   0.114802E-02   0.456787E-03   0.108301E-04   0.202839E+03   0.000000E+00   0.000000E+00   0.202839E+03  -0.405678E+03
   0.100358E+03   0.714280E+01  -0.581239E+01  -0.333529E+00  -0.150275E+02   0.220218E-02   0.602993E-03   0.991744E-03   0.112231E-02   0.370134E-03   0.869256E-03   0.841569E-03   0.456787E-03   0.108301E-04   0.205424E+03   0.000000E+00   0.000000E+00   0.205424E+03  -0.410848E+03
   0.100358E+03   0.714280E+01  -0.143886E+02  -0.333529E+00  -0.179461E+02   0.220218E-02   0.159458E-03   0.991744E-03   0.349101E-03   0.101136E-02   0.869256E-03   0.841569E-03   0.456787E-03   0.108301E-04   0.203594E+03   0.000000E+00   0.000000E+00   0.203594E+03  -0.407188E+03
   0.100358E+03   0.140932E+01  -0.875496E+01  -0.326793E+01  -0.153721E+01   0.220218E-02   0.320382E-03   0.991744E-03   0.174635E-02   0.101136E-02   0.869256E-03   0.499632E-04   0.957316E-04   0.108301E-04   0.206048E+03   0.000000E+00   0.000000E+00   0.206048E+03  -0.412096E+03
   0.988862E+02   0.140932E+01  -0.875496E+01  -0.575883E+01  -0.153721E+01   0.220218E-02   0.320382E-03   0.182268E-02   0.174635E-02   0.101136E-02   0.869256E-03   0.499632E-04   0.957316E-04   0.389635E-03   0.203299E+03   0.000000E+00   0.000000E+00   0.203299E+03  -0.406598E+03
   0.100923E+03   0.140932E+01  -0.140194E+01   0.100451E+01  -0.153721E+01   0.302613E-02   0.487418E-05   0.182268E-02   0.174635E-02   0.748523E-03   0.869256E-03   0.499632E-04   0.957316E-04   0.389635E-03   0.202784E+03   0.000000E+00   0.000000E+00   0.202784E+03  -0.405568E+03
   0.986741E+02   0.140932E+01  -0.105993E+02  -0.298178E+01  -0.153721E+01   0.153312E-02   0.487418E-05   0.182268E-02   0.174635E-02   0.748523E-03   0.869256E-03   0.499632E-04   0.957316E-04   0.194292E-03   0.204302E+03   0.000000E+00   0.000000E+00   0.204302E+03  -0.408604E+03
   0.986741E+02   0.296517E+01   0.284795E+01   0.250632E+01  -0.393440E+01   0.153312E-02   0.304782E-03   0.182268E-02   0.174635E-02   0.361079E-03   0.869256E-03   0.499632E-04   0.957316E-04   0.194292E-03   0.203397E+03   0.000000E+00   0.000000E+00   0.203397E+03  -0.406794E+03
   0.986741E+02   0.296517E+01  -0.989276E+01   0.715410E+01  -0.393440E+01   0.153312E-02   0.304782E-03   0.182268E-02   0.174635E-02   0.799213E-03   0.869256E-03   0.499632E-04   0.957316E-04   0.194292E-03   0.204832E+03   0.000000E+00   0.000000E+00   0.204832E+03  -0.409664E+03
   0.986741E+02   0.296517E+01  -0.989276E+01   0.474711E+01  -0.393440E+01   0.203922E-03   0.124446E-02   0.182268E-02   0.174680E-02   0.799213E-03   0.869256E-03   0.326789E-04   0.957316E-04   0.194292E-03   0.203180E+03   0.000000E+00   0.000000E+00   0.203180E+03  -0.406360E+03
   0.986741E+02   0.296517E+01  -0.190644E+01  -0.393598E+01   0.107836E+01   0.203922E-03   0.124446E-02   0.216234E-02   0.492027E-02   0.237213E-02   0.869256E-03   0.326789E-04   0.291602E-03   0.194292E-03   0.197724E+03   0.000000E+00   0.000000E+00   0.197724E+03  -0.395448E+03
   0.988004E+02   0.296517E+01  -0.190644E+01  -0.393598E+01   0.107836E+01   0.203922E-03   0.104234E-02   0.216234E-02   0.689734E-02   0.543360E-02   0.131589E-02   0.326789E-04   0.291602E-03   0.194292E-03   0.193227E+03   0.000000E+00   0.000000E+00   0.193227E+03  -0.386454E+03
   0.101714E+03   0.296517E+01  -0.190644E+01  -0.393598E+01   0.219584E+02   0.203922E-03   0.104234E-02   0.956205E-03   0.424010E-02   0.423619E-02   0.235211E-02   0.326789E-04   0.312264E-03   0.194292E-03   0.196073E+03   0.000000E+00   0.000000E+00   0.196073E+03  -0.392146E+03
   0.101714E+03   0.861198E-01   0.158996E+01  -0.320549E+01   0.158207E+02   0.203922E-03   0.119966E-02   0.956205E-03   0.424010E-02   0.471473E-02   0.745179E-03   0.422621E-03   0.312264E-03   0.186920E-03   0.197361E+03   0.000000E+00   0.000000E+00   0.197361E+03  -0.394722E+03
   0.100447E+03  -0.171766E+01  -0.114084E+02  -0.898825E+01  -0.292616E+01   0.203922E-03   0.119966E-02   0.956205E-03   0.821695E-03   0.471473E-02   0.745179E-03   0.422621E-03   0.957249E-03   0.186920E-03   0.202479E+03   0.000000E+00   0.000000E+00   0.202479E+03  -0.404958E+03
   0.100651E+03  -0.171766E+01  -0.379683E+01  -0.898825E+01  -0.292616E+01   0.570275E-03   0.203067E-02   0.956205E-03   0.821695E-03   0.350032E-02   0.110172E-02   0.422621E-03   0.957249E-03   0.129822E-02   0.199793E+03   0.000000E+00   0.000000E+00   0.199793E+03  -0.399586E+03
   0.100651E+03  -0.171766E+01  -0.140267E+01   0.294315E+01  -0.397958E+02   0.731722E-04   0.166924E-02   0.956205E-03   0.821695E-03   0.221568E-02   0.110172E-02   0.422621E-03   0.957249E-03   0.129822E-02   0.196746E+03   0.000000E+00   0.000000E+00   0.196746E+03  -0.393492E+03
   0.100651E+03   0.159757E+01   0.118383E+01   0.294315E+01  -0.397958E+02   0.731722E-04   0.289304E-02   0.956205E-03   0.144466E-02   0.221568E-02   0.110172E-02   0.422621E-03   0.957249E-03   0.756209E-03   0.195244E+03   0.000000E+00   0.000000E+00   0.195244E+03  -0.390488E+03
   0.100651E+03   0.159757E+01   0.118383E+01  -0.255095E+01  -0.389786E+02   0.731722E-04   0.517081E-03   0.956205E-03   0.114044E-02   0.221568E-02   0.110172E-02   0.422621E-03   0.957249E-03   0.756209E-03   0.200638E+03   0.000000E+00   0.000000E+00   0.200638E+03  -0.401276E+03
   0.100651E+03   0.670303E+01   0.118383E+01  -0.255095E+01  -0.198260E+02   0.731722E-04   0.517081E-03   0.956205E-03   0.114044E-02   0.221568E-02   0.110172E-02   0.422621E-03   0.943812E-03   0.756209E-03   0.202483E+03   0.000000E+00   0.000000E+00   0.202483E+03  -0.404966E+03
   0.100651E+03   0.670303E+01   0.118383E+01   0.286338E+01  -0.333985E+02   0.731722E-04   0.517081E-03   0.956205E-03   0.603059E-03   0.189284E-02   0.110172E-02   0.406725E-03   0.943812E-03   0.756209E-03   0.198928E+03   0.000000E+00   0.000000E+00   0.198928E+03  -0.397856E+03
   0.100981E+03   0.501187E+01   0.454003E+01   0.286338E+01  -0.174645E+02   0.731722E-04   0.517081E-03   0.956205E-03   0.603059E-03   0.189284E-02   0.637276E-03   0.406725E-03   0.192068E-02   0.756209E-03   0.204514E+03   0.000000E+00   0.000000E+00   0.204514E+03  -0.409028E+03
   0.100981E+03   0.636577E+01   0.454003E+01  -0.484990E+00  -0.179897E+02   0.731722E-04   0.990121E-03   0.956205E-03   0.142228E-02   0.189284E-02   0.637276E-03   0.127326E-02   0.192068E-02   0.756209E-03   0.201052E+03   0.000000E+00   0.000000E+00   0.201052E+03  -0.402104E+03
   0.997205E+02   0.569544E+01   0.521963E+01  -0.484990E+00   0.715750E+01   0.857313E-03   0.990121E-03   0.956205E-03   0.142228E-02   0.189284E-02   0.637276E-03   0.154476E-02   0.123476E-02   0.756209E-03   0.200201E+03   0.000000E+00   0.000000E+00   0.200201E+03  -0.400402E+03
   0.997205E+02   0.569544E+01  -0.719435E+01   0.103809E+01  -0.129622E+02   0.222623E-02   0.679097E-03   0.956205E-03   0.142228E-02   0.189284E-02   0.153759E-02   0.152481E-02   0.972787E-04   0.756209E-03   0.199498E+03   0.000000E+00   0.000000E+00   0.199498E+03  -0.398996E+03
   0.101371E+03   0.927626E+01  -0.141849E+02  -0.314758E+01  -0.217737E+02   0.222623E-02   0.679097E-03   0.956205E-03   0.120282E-02   0.189284E-02   0.153759E-02   0.129534E-02   0.842921E-03   0.963122E-03   0.196953E+03   0.000000E+00   0.000000E+00   0.196953E+03  -0.393906E+03
   0.101371E+03   0.607781E+01  -0.141849E+02  -0.139248E+02  -0.161094E+01   0.962565E-03   0.679097E-03   0.956205E-03   0.707424E-03   0.189284E-02   0.153759E-02   0.129534E-02   0.842921E-03   0.963122E-03   0.201232E+03   0.000000E+00   0.000000E+00   0.201232E+03  -0.402464E+03
   0.101371E+03   0.607781E+01  -0.709936E+01  -0.740110E+01  -0.634984E+01   0.962565E-03   0.346251E-03   0.956205E-03   0.707424E-03   0.433687E-03   0.956416E-03   0.129534E-02   0.842921E-03   0.358466E-03   0.206083E+03   0.000000E+00   0.000000E+00   0.206083E+03  -0.412166E+03
   0.983206E+02   0.607781E+01  -0.709936E+01   0.205500E+01  -0.131644E+02   0.962565E-03   0.346251E-03   0.956205E-03   0.707424E-03   0.433687E-03   0.956416E-03   0.129534E-02   0.842921E-03   0.358466E-03   0.205443E+03   0.000000E+00   0.000000E+00   0.205443E+03  -0.410886E+03
   0.100246E+03   0.800220E+01  -0.233683E+00   0.289091E+01  -0.205769E+02   0.130077E-02   0.346251E-03   0.736556E-03   0.707424E-03   0.433687E-03   0.956416E-03   0.129534E-02   0.342354E-02   0.315298E-03   0.202678E+03   0.000000E+00   0.000000E+00   0.202678E+03  -0.405356E+03
   0.100246E+03   0.132314E+02  -0.438845E+01   0.289091E+01  -0.205769E+02   0.424402E-02   0.346251E-03   0.736556E-03   0.100263E-02   0.433687E-03   0.679220E-03   0.727204E-03   0.342354E-02   0.315298E-03   0.197287E+03   0.000000E+00   0.000000E+00   0.197287E+03  -0.394574E+03
   0.100246E+03   0.959381E+01  -0.438845E+01   0.289091E+01  -0.259858E+02   0.325221E-02   0.346251E-03   0.736556E-03   0.100263E-02   0.433687E-03   0.679220E-03   0.727204E-03   0.342354E-02   0.315298E-03   0.200687E+03   0.000000E+00   0.000000E+00   0.200687E+03  -0.401374E+03
   0.100246E+03   0.859347E+01  -0.438845E+01   0.289091E+01  -0.259858E+02   0.217677E-02   0.752896E-03   0.243028E-02   0.962255E-02   0.433687E-03   0.679220E-03   0.727204E-03   0.342354E-02   0.315298E-03   0.191370E+03   0.000000E+00   0.000000E+00   0.191370E+03  -0.382740E+03
   0.100246E+03   0.859347E+01  -0.192977E+02   0.153603E+02  -0.259858E+02   0.336823E-02   0.752896E-03   0.115499E-02   0.102200E-01   0.433687E-03   0.679220E-03   0.727204E-03   0.749375E-02   0.212826E-03   0.184927E+03   0.000000E+00   0.000000E+00   0.184927E+03  -0.369854E+03
   0.100246E+03   0.859347E+01  -0.123004E+02   0.156518E+02  -0.259858E+02   0.336823E-02   0.752896E-03   0.106204E-02   0.604149E-02   0.316305E-03   0.679220E-03   0.107264E-02   0.503587E-02   0.212826E-03   0.190423E+03   0.000000E+00   0.000000E+00   0.190423E+03  -0.380846E+03
   0.100246E+03   0.859347E+01  -0.123004E+02   0.765036E+01  -0.259858E+02   0.348392E-02   0.752896E-03   0.106204E-02   0.331509E-02   0.317301E-03   0.679220E-03   0.873436E-03   0.451464E-02   0.212826E-03   0.194415E+03   0.000000E+00   0.000000E+00   0.194415E+03  -0.388830E+03
   0.100246E+03   0.926604E+01  -0.178338E+02   0.765036E+01  -0.321158E+02   0.348392E-02   0.600995E-03   0.166431E-02   0.331509E-02   0.317301E-03   0.420311E-03   0.873436E-03   0.123859E-02   0.212826E-03   0.195623E+03   0.000000E+00   0.000000E+00   0.195623E+03  -0.391246E+03
   0.100246E+03   0.926604E+01  -0.948703E+01   0.765036E+01  -0.321158E+02   0.373989E-02   0.600995E-03   0.140588E-02   0.573287E-02   0.317301E-03   0.420311E-03   0.873436E-03   0.101844E-03   0.212826E-03   0.193941E+03   0.000000E+00   0.000000E+00   0.193941E+03  -0.387882E+03
   0.999522E+02   0.926604E+01  -0.216446E+02   0.765036E+01  -0.256441E+02   0.495018E-02   0.600995E-03   0.140588E-02   0.573287E-02   0.146081E-02   0.420311E-03   0.130194E-02   0.101844E-03   0.338905E-03   0.190485E+03   0.000000E+00   0.000000E+00   0.190485E+03  -0.380970E+03
   0.100235E+03   0.861114E+01  -0.720053E+01   0.188069E+02  -0.172648E+02   0.288183E-02   0.600995E-03   0.204128E-02   0.504762E-02   0.146081E-02   0.420311E-03   0.130194E-02   0.101844E-03   0.338905E-03   0.192985E+03   0.000000E+00   0.000000E+00   0.192985E+03  -0.385970E+03
   0.992585E+02   0.356055E+01  -0.583172E+01  -0.107964E+01  -0.780903E+01   0.288183E-02   0.600995E-03   0.163782E-02   0.505660E-03   0.146081E-02   0.763205E-03   0.130194E-02   0.101844E-03   0.338905E-03   0.202853E+03   0.000000E+00   0.000000E+00   0.202853E+03  -0.405706E+03
   0.992585E+02  -0.729153E+00  -0.583172E+01  -0.107964E+01  -0.774697E+01   0.282885E-03   0.406225E-03   0.680710E-03   0.505660E-03   0.146081E-02   0.763205E-03   0.130194E-02   0.101844E-03   0.338905E-03   0.208686E+03   0.000000E+00   0.000000E+00   0.208686E+03  -0.417372E+03
   0.992585E+02  -0.729153E+00   0.346008E+01  -0.257238E+01   0.129965E+02   0.282885E-03   0.836099E-04   0.680710E-03   0.108802E-02   0.957672E-04   0.763205E-03   0.191677E-02   0.314396E-03   0.338905E-03   0.204744E+03   0.000000E+00   0.000000E+00   0.204744E+03  -0.409488E+03
   0.992585E+02  -0.681988E+00  -0.154504E+02  -0.257238E+01   0.129965E+02   0.282885E-03   0.836099E-04   0.680710E-03   0.841512E-03   0.114654E-02   0.763205E-03   0.191677E-02   0.146131E-02   0.338905E-03   0.202213E+03   0.000000E+00   0.000000E+00   0.202213E+03  -0.404426E+03
   0.100278E+03  -0.681988E+00  -0.154504E+02  -0.702950E+01   0.771356E+01   0.282885E-03   0.836099E-04   0.680710E-03   0.841512E-03   0.114654E-02   0.763205E-03   0.191677E-02   0.486505E-03   0.338905E-03   0.205479E+03   0.000000E+00   0.000000E+00   0.205479E+03  -0.410958E+03
   0.100278E+03   0.628010E-01  -0.149347E+02  -0.702298E+01  -0.463658E+01   0.282885E-03   0.836099E-04   0.680710E-03   0.280439E-02   0.533873E-03   0.763205E-03   0.129006E-02   0.486505E-03   0.338905E-03   0.205468E+03   0.000000E+00   0.000000E+00   0.205468E+03  -0.410936E+03
   0.100278E+03  -0.685057E+00  -0.688409E+01  -0.103189E+02  -0.463658E+01   0.282885E-03   0.548952E-03   0.680710E-03   0.280439E-02   0.533873E-03   0.763205E-03   0.129006E-02   0.444273E-03   0.338905E-03   0.207523E+03   0.000000E+00   0.000000E+00   0.207523E+03  -0.415046E+03
   0.100278E+03   0.122157E+01  -0.688409E+01   0.619612E+01   0.737488E+01   0.282885E-03   0.548952E-03   0.680710E-03   0.280439E-02   0.533873E-03   0.763205E-03   0.129006E-02   0.581762E-03   0.596302E-03   0.205315E+03   0.000000E+00   0.000000E+00   0.205315E+03  -0.410630E+03
   0.100278E+03   0.122157E+01  -0.110449E+02  -0.966694E+01   0.737488E+01   0.282885E-03   0.548952E-03   0.680710E-03   0.280439E-02   0.533873E-03   0.160428E-02   0.106559E-01   0.581762E-03   0.596302E-03   0.196562E+03   0.000000E+00   0.000000E+00   0.196562E+03  -0.393124E+03
   0.100278E+03   0.122157E+01  -0.398889E+01  -0.966694E+01   0.439486E+01   0.282885E-03   0.548952E-03   0.121011E-03   0.605809E-03   0.533873E-03   0.361696E-02   0.840224E-02   0.581762E-03   0.596302E-03   0.199926E+03   0.000000E+00   0.000000E+00   0.199926E+03  -0.399852E+03
   0.100278E+03  -0.281135E+01  -0.685380E+01  -0.116462E+02   0.439486E+01   0.746880E-03   0.548952E-03   0.526424E-03   0.605809E-03   0.533873E-03   0.361696E-02   0.764698E-02   0.581762E-03   0.596302E-03   0.198566E+03   0.000000E+00   0.000000E+00   0.198566E+03  -0.397132E+03
   0.100278E+03  -0.281135E+01  -0.103061E+02  -0.119004E+02   0.439486E+01   0.746880E-03   0.548952E-03   0.783005E-03   0.605809E-03   0.533873E-03   0.288271E-02   0.821606E-02   0.581762E-03   0.249114E-03   0.198723E+03   0.000000E+00   0.000000E+00   0.198723E+03  -0.397446E+03
