a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.103247E+03   0.132211E+01   0.926305E+01   0.778396E-04   0.213700E-03   0.559750E-03   0.104233E-02   0.186181E+03   0.000000E+00   0.000000E+00   0.186181E+03  -0.372362E+03
   0.103247E+03   0.641024E+01   0.926305E+01   0.778396E-04   0.213700E-03   0.559750E-03   0.167939E-02   0.185343E+03   0.000000E+00   0.000000E+00   0.185343E+03  -0.370686E+03
   0.103247E+03   0.814433E+01   0.926305E+01   0.778396E-04   0.213700E-03   0.559750E-03   0.167939E-02   0.183972E+03   0.000000E+00   0.000000E+00   0.183972E+03  -0.367944E+03
   0.103247E+03   0.732976E+01   0.901356E+01   0.778396E-04   0.213700E-03   0.559750E-03   0.177976E-02   0.184507E+03   0.000000E+00   0.000000E+00   0.184507E+03  -0.369014E+03
   0.103247E+03   0.346768E+01   0.127043E+02   0.778396E-04   0.213700E-03   0.559750E-03   0.157145E-02   0.186652E+03   0.000000E+00   0.000000E+00   0.186652E+03  -0.373304E+03
   0.103247E+03   0.207419E+01  -0.188358E+01   0.778396E-04   0.213700E-03   0.559750E-03   0.157145E-02   0.183353E+03   0.000000E+00   0.000000E+00   0.183353E+03  -0.366706E+03
   0.103247E+03   0.207419E+01   0.119460E+02   0.778396E-04   0.213700E-03   0.592756E-03   0.189283E-02   0.186127E+03   0.000000E+00   0.000000E+00   0.186127E+03  -0.372254E+03
   0.102268E+03   0.207419E+01   0.975990E+01   0.778396E-04   0.213700E-03   0.592756E-03   0.213600E-02   0.187268E+03   0.000000E+00   0.000000E+00   0.187268E+03  -0.374536E+03
   0.102268E+03   0.870941E+01   0.111986E+02   0.778396E-04   0.213700E-03   0.592756E-03   0.213600E-02   0.183670E+03   0.000000E+00   0.000000E+00   0.183670E+03  -0.367340E+03
   0.102268E+03   0.603335E+01   0.545368E+01   0.778396E-04   0.213700E-03   0.592756E-03   0.213600E-02   0.186812E+03   0.000000E+00   0.000000E+00   0.186812E+03  -0.373624E+03
   0.100889E+03   0.172733E+01   0.545368E+01   0.778396E-04   0.213700E-03   0.109751E-02   0.213600E-02   0.184211E+03   0.000000E+00   0.000000E+00   0.184211E+03  -0.368422E+03
   0.100889E+03   0.625860E+01  -0.103806E+01   0.778396E-04   0.213700E-03   0.109751E-02   0.197330E-02   0.185393E+03   0.000000E+00   0.000000E+00   0.185393E+03  -0.370786E+03
   0.100889E+03   0.278398E+01   0.288703E+01   0.778396E-04   0.213700E-03   0.109751E-02   0.197330E-02   0.185688E+03   0.000000E+00   0.000000E+00   0.185688E+03  -0.371376E+03
   0.100889E+03   0.835825E+00  -0.688339E+01   0.778396E-04   0.213700E-03   0.465830E-03   0.117383E-02   0.190016E+03   0.000000E+00   0.000000E+00   0.190016E+03  -0.380032E+03
   0.100889E+03   0.835825E+00  -0.379924E+01   0.135099E-03   0.213700E-03   0.465830E-03   0.117383E-02   0.190768E+03   0.000000E+00   0.000000E+00   0.190768E+03  -0.381536E+03
   0.100889E+03   0.835825E+00   0.211320E+01   0.135099E-03   0.213700E-03   0.672930E-03   0.117383E-02   0.189406E+03   0.000000E+00   0.000000E+00   0.189406E+03  -0.378812E+03
   0.100889E+03   0.835825E+00  -0.161324E+01   0.135099E-03   0.213700E-03   0.505752E-03   0.117383E-02   0.190780E+03   0.000000E+00   0.000000E+00   0.190780E+03  -0.381560E+03
   0.100889E+03   0.207687E+00  -0.161324E+01   0.135099E-03   0.213700E-03   0.394465E-03   0.177418E-02   0.190594E+03   0.000000E+00   0.000000E+00   0.190594E+03  -0.381188E+03
   0.100889E+03   0.507137E+01  -0.162748E+01   0.135099E-03   0.213700E-03   0.394465E-03   0.155506E-02   0.190180E+03   0.000000E+00   0.000000E+00   0.190180E+03  -0.380360E+03
   0.100889E+03  -0.460302E+00  -0.824730E+01   0.135099E-03   0.213700E-03   0.325929E-04   0.209141E-02   0.189195E+03   0.000000E+00   0.000000E+00   0.189195E+03  -0.378390E+03
   0.100889E+03  -0.460302E+00  -0.353661E+01   0.913442E-03   0.270716E-03   0.325929E-04   0.209141E-02   0.188463E+03   0.000000E+00   0.000000E+00   0.188463E+03  -0.376926E+03
   0.100889E+03   0.550117E+00  -0.593792E+01   0.372169E-03   0.270716E-03   0.325929E-04   0.209141E-02   0.189815E+03   0.000000E+00   0.000000E+00   0.189815E+03  -0.379630E+03
   0.100889E+03   0.237960E+01   0.582134E+01   0.372169E-03   0.415848E-03   0.325929E-04   0.922546E-03   0.190848E+03   0.000000E+00   0.000000E+00   0.190848E+03  -0.381696E+03
   0.100889E+03   0.427046E+01   0.158773E+00   0.372169E-03   0.415848E-03   0.325929E-04   0.922546E-03   0.189858E+03   0.000000E+00   0.000000E+00   0.189858E+03  -0.379716E+03
   0.100889E+03  -0.361689E+01   0.403678E+01   0.348846E-03   0.185316E-03   0.325929E-04   0.922546E-03   0.188655E+03   0.000000E+00   0.000000E+00   0.188655E+03  -0.377310E+03
   0.100889E+03  -0.361689E+01   0.848531E+01   0.185550E-03   0.185316E-03   0.325929E-04   0.922546E-03   0.186779E+03   0.000000E+00   0.000000E+00   0.186779E+03  -0.373558E+03
   0.100889E+03  -0.337993E+01   0.249630E+01   0.839794E-03   0.185316E-03   0.325929E-04   0.922546E-03   0.188052E+03   0.000000E+00   0.000000E+00   0.188052E+03  -0.376104E+03
   0.100889E+03  -0.337993E+01  -0.453593E+01   0.839794E-03   0.185316E-03   0.325929E-04   0.922546E-03   0.187115E+03   0.000000E+00   0.000000E+00   0.187115E+03  -0.374230E+03
   0.100889E+03  -0.337993E+01  -0.453593E+01   0.839794E-03   0.185316E-03   0.325929E-04   0.922546E-03   0.187115E+03   0.000000E+00   0.000000E+00   0.187115E+03  -0.374230E+03
   0.100889E+03   0.890020E+00  -0.201911E+01   0.115172E-03   0.875609E-03   0.325929E-04   0.922546E-03   0.188682E+03   0.000000E+00   0.000000E+00   0.188682E+03  -0.377364E+03
   0.100889E+03   0.496598E+00  -0.129343E+01   0.115172E-03   0.139488E-02   0.325929E-04   0.922546E-03   0.186174E+03   0.000000E+00   0.000000E+00   0.186174E+03  -0.372348E+03
   0.100889E+03   0.496598E+00   0.160638E+01   0.115172E-03   0.546365E-03   0.325929E-04   0.922546E-03   0.191267E+03   0.000000E+00   0.000000E+00   0.191267E+03  -0.382534E+03
   0.100889E+03   0.496598E+00   0.160638E+01   0.115172E-03   0.546365E-03   0.325929E-04   0.922546E-03   0.191267E+03   0.000000E+00   0.000000E+00   0.191267E+03  -0.382534E+03
   0.101947E+03   0.496598E+00   0.716223E+01   0.115172E-03   0.546365E-03   0.325929E-04   0.922546E-03   0.189753E+03   0.000000E+00   0.000000E+00   0.189753E+03  -0.379506E+03
   0.101947E+03   0.496598E+00   0.531879E+01   0.115172E-03   0.546365E-03   0.325929E-04   0.922546E-03   0.189628E+03   0.000000E+00   0.000000E+00   0.189628E+03  -0.379256E+03
   0.101947E+03   0.886983E+00   0.264186E+01   0.115172E-03   0.546365E-03   0.584084E-04   0.922546E-03   0.189069E+03   0.000000E+00   0.000000E+00   0.189069E+03  -0.378138E+03
   0.101947E+03   0.881427E+00   0.977606E+01   0.115172E-03   0.546365E-03   0.584084E-04   0.137237E-02   0.189967E+03   0.000000E+00   0.000000E+00   0.189967E+03  -0.379934E+03
   0.101947E+03   0.881427E+00   0.694604E+01   0.115172E-03   0.546365E-03   0.584084E-04   0.137237E-02   0.190358E+03   0.000000E+00   0.000000E+00   0.190358E+03  -0.380716E+03
   0.101947E+03   0.881427E+00   0.694040E+01   0.115172E-03   0.546365E-03   0.584084E-04   0.137237E-02   0.190359E+03   0.000000E+00   0.000000E+00   0.190359E+03  -0.380718E+03
   0.101947E+03   0.881427E+00   0.918136E+01   0.115172E-03   0.708397E-03   0.584084E-04   0.137237E-02   0.189232E+03   0.000000E+00   0.000000E+00   0.189232E+03  -0.378464E+03
   0.101947E+03  -0.142810E+01   0.378013E+01   0.115172E-03   0.708397E-03   0.584084E-04   0.137237E-02   0.188859E+03   0.000000E+00   0.000000E+00   0.188859E+03  -0.377718E+03
   0.101947E+03  -0.212477E+01  -0.912873E+01   0.115172E-03   0.708397E-03   0.532282E-03   0.137237E-02   0.183338E+03   0.000000E+00   0.000000E+00   0.183338E+03  -0.366676E+03
   0.101947E+03  -0.212477E+01   0.867165E+01   0.115172E-03   0.708397E-03   0.498057E-03   0.137237E-02   0.186211E+03   0.000000E+00   0.000000E+00   0.186211E+03  -0.372422E+03
   0.101947E+03   0.842286E+00  -0.275619E+01   0.115172E-03   0.755540E-03   0.498057E-03   0.135343E-02   0.185805E+03   0.000000E+00   0.000000E+00   0.185805E+03  -0.371610E+03
   0.101947E+03   0.842286E+00   0.171344E+01   0.115172E-03   0.755540E-03   0.498057E-03   0.120033E-02   0.186670E+03   0.000000E+00   0.000000E+00   0.186670E+03  -0.373340E+03
   0.101947E+03  -0.121809E+01   0.111732E+02   0.115172E-03   0.755540E-03   0.498057E-03   0.120033E-02   0.186046E+03   0.000000E+00   0.000000E+00   0.186046E+03  -0.372092E+03
   0.101633E+03   0.302184E+01   0.145004E+01   0.115172E-03   0.557208E-04   0.498057E-03   0.120033E-02   0.191014E+03   0.000000E+00   0.000000E+00   0.191014E+03  -0.382028E+03
   0.101633E+03   0.752246E+00  -0.708654E+00   0.115172E-03   0.557208E-04   0.498057E-03   0.120033E-02   0.190599E+03   0.000000E+00   0.000000E+00   0.190599E+03  -0.381198E+03
   0.101633E+03  -0.632222E+00  -0.708654E+00   0.115172E-03   0.557208E-04   0.498057E-03   0.120033E-02   0.189958E+03   0.000000E+00   0.000000E+00   0.189958E+03  -0.379916E+03
   0.101633E+03  -0.632222E+00   0.175162E+01   0.115172E-03   0.557208E-04   0.498057E-03   0.120033E-02   0.190186E+03   0.000000E+00   0.000000E+00   0.190186E+03  -0.380372E+03
   0.101633E+03   0.461665E+01   0.320749E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.190182E+03   0.000000E+00   0.000000E+00   0.190182E+03  -0.380364E+03
   0.101633E+03   0.461665E+01   0.320749E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.190182E+03   0.000000E+00   0.000000E+00   0.190182E+03  -0.380364E+03
   0.101633E+03   0.110207E+01   0.644855E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.190365E+03   0.000000E+00   0.000000E+00   0.190365E+03  -0.380730E+03
   0.100138E+03   0.454212E+01   0.186949E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.189188E+03   0.000000E+00   0.000000E+00   0.189188E+03  -0.378376E+03
   0.100138E+03  -0.110121E+01  -0.621711E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.188623E+03   0.000000E+00   0.000000E+00   0.188623E+03  -0.377246E+03
   0.100138E+03  -0.110121E+01   0.424450E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.187071E+03   0.000000E+00   0.000000E+00   0.187071E+03  -0.374142E+03
   0.101783E+03  -0.110121E+01   0.544369E+01   0.440627E-03   0.557208E-04   0.433086E-03   0.120033E-02   0.189463E+03   0.000000E+00   0.000000E+00   0.189463E+03  -0.378926E+03
   0.101783E+03   0.362152E+01   0.544369E+01   0.611836E-04   0.557208E-04   0.433086E-03   0.120033E-02   0.191048E+03   0.000000E+00   0.000000E+00   0.191048E+03  -0.382096E+03
   0.101783E+03   0.310078E+01   0.544369E+01   0.611836E-04   0.557208E-04   0.998628E-03   0.120033E-02   0.187724E+03   0.000000E+00   0.000000E+00   0.187724E+03  -0.375448E+03
   0.101783E+03   0.310078E+01   0.724631E+01   0.611836E-04   0.557208E-04   0.856131E-03   0.120033E-02   0.188224E+03   0.000000E+00   0.000000E+00   0.188224E+03  -0.376448E+03
   0.101783E+03   0.392307E+01   0.669715E+00   0.611836E-04   0.557208E-04   0.114341E-03   0.120033E-02   0.191247E+03   0.000000E+00   0.000000E+00   0.191247E+03  -0.382494E+03
   0.101783E+03   0.933610E+00   0.669715E+00   0.611836E-04   0.557208E-04   0.114341E-03   0.344839E-02   0.188329E+03   0.000000E+00   0.000000E+00   0.188329E+03  -0.376658E+03
   0.101783E+03   0.181819E+01   0.669715E+00   0.611836E-04   0.557208E-04   0.114341E-03   0.344839E-02   0.188300E+03   0.000000E+00   0.000000E+00   0.188300E+03  -0.376600E+03
   0.101783E+03   0.181819E+01   0.669715E+00   0.481713E-03   0.557208E-04   0.114341E-03   0.344839E-02   0.187517E+03   0.000000E+00   0.000000E+00   0.187517E+03  -0.375034E+03
   0.101783E+03   0.207641E+01   0.721437E+00   0.234693E-03   0.557208E-04   0.114341E-03   0.176612E-02   0.191550E+03   0.000000E+00   0.000000E+00   0.191550E+03  -0.383100E+03
   0.100771E+03   0.626525E+00  -0.811168E+01   0.234693E-03   0.299438E-03   0.114341E-03   0.176612E-02   0.189812E+03   0.000000E+00   0.000000E+00   0.189812E+03  -0.379624E+03
   0.100771E+03   0.390653E+00  -0.403520E+01   0.234693E-03   0.299438E-03   0.114341E-03   0.149777E-02   0.191706E+03   0.000000E+00   0.000000E+00   0.191706E+03  -0.383412E+03
   0.100771E+03   0.152786E+01  -0.403520E+01   0.165615E-03   0.279933E-03   0.114341E-03   0.149777E-02   0.191925E+03   0.000000E+00   0.000000E+00   0.191925E+03  -0.383850E+03
   0.100771E+03   0.152786E+01  -0.332971E+01   0.165615E-03   0.279933E-03   0.114341E-03   0.149777E-02   0.192102E+03   0.000000E+00   0.000000E+00   0.192102E+03  -0.384204E+03
   0.100771E+03   0.152786E+01  -0.332971E+01   0.165615E-03   0.279933E-03   0.207309E-03   0.183633E-02   0.191225E+03   0.000000E+00   0.000000E+00   0.191225E+03  -0.382450E+03
   0.101610E+03   0.171129E+01  -0.332971E+01   0.165615E-03   0.279933E-03   0.207309E-03   0.183633E-02   0.189981E+03   0.000000E+00   0.000000E+00   0.189981E+03  -0.379962E+03
   0.101610E+03   0.171129E+01  -0.332971E+01   0.165615E-03   0.279933E-03   0.147902E-03   0.183633E-02   0.190057E+03   0.000000E+00   0.000000E+00   0.190057E+03  -0.380114E+03
   0.101610E+03   0.171129E+01   0.624651E+01   0.165615E-03   0.279933E-03   0.147902E-03   0.183633E-02   0.191094E+03   0.000000E+00   0.000000E+00   0.191094E+03  -0.382188E+03
   0.101610E+03   0.299149E+00  -0.445106E-01   0.165615E-03   0.279933E-03   0.147902E-03   0.183633E-02   0.190991E+03   0.000000E+00   0.000000E+00   0.190991E+03  -0.381982E+03
   0.101213E+03   0.299149E+00  -0.445106E-01   0.165615E-03   0.279933E-03   0.147902E-03   0.156503E-02   0.192061E+03   0.000000E+00   0.000000E+00   0.192061E+03  -0.384122E+03
   0.101213E+03   0.299149E+00   0.581894E+01   0.165615E-03   0.279933E-03   0.147902E-03   0.156503E-02   0.191506E+03   0.000000E+00   0.000000E+00   0.191506E+03  -0.383012E+03
   0.101213E+03   0.940814E+00   0.581894E+01   0.165615E-03   0.279933E-03   0.147902E-03   0.156503E-02   0.191647E+03   0.000000E+00   0.000000E+00   0.191647E+03  -0.383294E+03
   0.101213E+03   0.940814E+00   0.581894E+01   0.165615E-03   0.279933E-03   0.147902E-03   0.156503E-02   0.191647E+03   0.000000E+00   0.000000E+00   0.191647E+03  -0.383294E+03
   0.101213E+03   0.300724E+01   0.581894E+01   0.165615E-03   0.279933E-03   0.121218E-03   0.156503E-02   0.191467E+03   0.000000E+00   0.000000E+00   0.191467E+03  -0.382934E+03
   0.100369E+03   0.300724E+01  -0.161973E+01   0.165615E-03   0.279933E-03   0.121218E-03   0.156503E-02   0.191626E+03   0.000000E+00   0.000000E+00   0.191626E+03  -0.383252E+03
   0.100369E+03   0.300724E+01  -0.161973E+01   0.165615E-03   0.279933E-03   0.121218E-03   0.156503E-02   0.191626E+03   0.000000E+00   0.000000E+00   0.191626E+03  -0.383252E+03
   0.100369E+03  -0.265086E+00  -0.161973E+01   0.165615E-03   0.279933E-03   0.121218E-03   0.156503E-02   0.191643E+03   0.000000E+00   0.000000E+00   0.191643E+03  -0.383286E+03
   0.100369E+03  -0.265086E+00  -0.201522E+01   0.165615E-03   0.279933E-03   0.121218E-03   0.881525E-03   0.191624E+03   0.000000E+00   0.000000E+00   0.191624E+03  -0.383248E+03
   0.100369E+03   0.283117E+01  -0.476813E+01   0.431387E-03   0.257943E-03   0.121218E-03   0.111488E-02   0.191006E+03   0.000000E+00   0.000000E+00   0.191006E+03  -0.382012E+03
   0.100935E+03   0.303172E+01   0.533361E-01   0.431387E-03   0.257943E-03   0.121218E-03   0.111488E-02   0.191760E+03   0.000000E+00   0.000000E+00   0.191760E+03  -0.383520E+03
   0.100451E+03   0.303172E+01   0.533361E-01   0.431387E-03   0.257943E-03   0.121218E-03   0.111488E-02   0.191675E+03   0.000000E+00   0.000000E+00   0.191675E+03  -0.383350E+03
   0.100451E+03   0.273405E+01   0.533361E-01   0.431387E-03   0.257943E-03   0.121218E-03   0.101911E-02   0.191716E+03   0.000000E+00   0.000000E+00   0.191716E+03  -0.383432E+03
   0.100451E+03   0.273405E+01   0.340637E+01   0.431387E-03   0.257943E-03   0.121218E-03   0.101911E-02   0.191269E+03   0.000000E+00   0.000000E+00   0.191269E+03  -0.382538E+03
   0.100451E+03   0.273405E+01   0.440503E+01   0.479371E-03   0.257943E-03   0.121218E-03   0.112330E-02   0.190846E+03   0.000000E+00   0.000000E+00   0.190846E+03  -0.381692E+03
   0.999766E+02   0.273405E+01   0.440503E+01   0.479371E-03   0.257943E-03   0.121218E-03   0.112330E-02   0.189404E+03   0.000000E+00   0.000000E+00   0.189404E+03  -0.378808E+03
   0.101941E+03  -0.304057E-01   0.884123E+01   0.706449E-04   0.257943E-03   0.121218E-03   0.112330E-02   0.191124E+03   0.000000E+00   0.000000E+00   0.191124E+03  -0.382248E+03
   0.101941E+03  -0.324808E+00   0.522215E+00   0.706449E-04   0.257943E-03   0.121218E-03   0.112330E-02   0.190707E+03   0.000000E+00   0.000000E+00   0.190707E+03  -0.381414E+03
   0.100350E+03   0.313069E+01   0.522215E+00   0.706449E-04   0.257943E-03   0.121218E-03   0.105662E-02   0.192145E+03   0.000000E+00   0.000000E+00   0.192145E+03  -0.384290E+03
   0.100350E+03  -0.643111E+00   0.522215E+00   0.706449E-04   0.293049E-03   0.121218E-03   0.105662E-02   0.191839E+03   0.000000E+00   0.000000E+00   0.191839E+03  -0.383678E+03
   0.100588E+03  -0.643111E+00  -0.324394E+01   0.706449E-04   0.293049E-03   0.121218E-03   0.105662E-02   0.191855E+03   0.000000E+00   0.000000E+00   0.191855E+03  -0.383710E+03
   0.100588E+03  -0.797970E+00  -0.324394E+01   0.706449E-04   0.295698E-03   0.794380E-04   0.105662E-02   0.191869E+03   0.000000E+00   0.000000E+00   0.191869E+03  -0.383738E+03
   0.100588E+03  -0.797970E+00  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.105662E-02   0.192168E+03   0.000000E+00   0.000000E+00   0.192168E+03  -0.384336E+03
   0.100588E+03  -0.797970E+00  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.105662E-02   0.192168E+03   0.000000E+00   0.000000E+00   0.192168E+03  -0.384336E+03
   0.100588E+03   0.786869E-01  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.192610E+03   0.000000E+00   0.000000E+00   0.192610E+03  -0.385220E+03
   0.100588E+03   0.101295E+01  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.192798E+03   0.000000E+00   0.000000E+00   0.192798E+03  -0.385596E+03
   0.101237E+03   0.201597E+01  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.192308E+03   0.000000E+00   0.000000E+00   0.192308E+03  -0.384616E+03
   0.101237E+03  -0.148313E+00  -0.853224E+00   0.706449E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.192261E+03   0.000000E+00   0.000000E+00   0.192261E+03  -0.384522E+03
   0.101320E+03   0.386144E+00   0.848507E+01   0.519572E-03   0.295698E-03   0.794380E-04   0.126977E-02   0.190502E+03   0.000000E+00   0.000000E+00   0.190502E+03  -0.381004E+03
   0.102144E+03   0.369466E+01   0.848507E+01   0.519572E-03   0.295698E-03   0.794380E-04   0.126977E-02   0.189672E+03   0.000000E+00   0.000000E+00   0.189672E+03  -0.379344E+03
   0.102144E+03   0.548203E+00   0.848507E+01   0.460800E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.191143E+03   0.000000E+00   0.000000E+00   0.191143E+03  -0.382286E+03
   0.102144E+03   0.548203E+00   0.768029E+01   0.460800E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.191240E+03   0.000000E+00   0.000000E+00   0.191240E+03  -0.382480E+03
   0.102144E+03   0.199516E+01   0.545273E+01   0.460800E-04   0.295698E-03   0.794380E-04   0.126977E-02   0.191201E+03   0.000000E+00   0.000000E+00   0.191201E+03  -0.382402E+03
   0.102144E+03   0.199516E+01   0.545273E+01   0.460800E-04   0.295698E-03   0.345680E-03   0.126977E-02   0.190435E+03   0.000000E+00   0.000000E+00   0.190435E+03  -0.380870E+03
   0.102144E+03   0.199516E+01   0.458209E+01   0.460800E-04   0.295698E-03   0.156166E-03   0.126977E-02   0.190996E+03   0.000000E+00   0.000000E+00   0.190996E+03  -0.381992E+03
   0.102144E+03   0.152207E+01   0.854785E+01   0.460800E-04   0.295698E-03   0.156166E-03   0.160539E-02   0.190690E+03   0.000000E+00   0.000000E+00   0.190690E+03  -0.381380E+03
   0.102144E+03   0.198394E+01   0.854785E+01   0.460800E-04   0.295698E-03   0.156166E-03   0.160539E-02   0.190655E+03   0.000000E+00   0.000000E+00   0.190655E+03  -0.381310E+03
   0.102144E+03   0.102358E+01   0.277805E+01   0.460800E-04   0.295698E-03   0.156166E-03   0.131422E-02   0.190777E+03   0.000000E+00   0.000000E+00   0.190777E+03  -0.381554E+03
   0.102144E+03  -0.162524E+01   0.775687E+01   0.460800E-04   0.539748E-04   0.156166E-03   0.131422E-02   0.190518E+03   0.000000E+00   0.000000E+00   0.190518E+03  -0.381036E+03
   0.102144E+03   0.162089E+01   0.763515E+01   0.460800E-04   0.539748E-04   0.465803E-04   0.131422E-02   0.191964E+03   0.000000E+00   0.000000E+00   0.191964E+03  -0.383928E+03
   0.102144E+03   0.162089E+01  -0.144305E+01   0.460800E-04   0.539748E-04   0.465803E-04   0.131422E-02   0.190184E+03   0.000000E+00   0.000000E+00   0.190184E+03  -0.380368E+03
   0.102144E+03   0.162089E+01   0.106533E+02   0.460800E-04   0.539748E-04   0.465803E-04   0.131422E-02   0.191157E+03   0.000000E+00   0.000000E+00   0.191157E+03  -0.382314E+03
   0.102144E+03   0.540963E+01   0.106533E+02   0.460800E-04   0.539748E-04   0.465803E-04   0.131422E-02   0.189296E+03   0.000000E+00   0.000000E+00   0.189296E+03  -0.378592E+03
   0.103767E+03   0.540963E+01   0.106533E+02   0.460800E-04   0.539748E-04   0.476839E-03   0.131422E-02   0.184689E+03   0.000000E+00   0.000000E+00   0.184689E+03  -0.369378E+03
   0.100340E+03   0.383335E+01  -0.142741E+00   0.460800E-04   0.539748E-04   0.476839E-03   0.215293E-02   0.189023E+03   0.000000E+00   0.000000E+00   0.189023E+03  -0.378046E+03
   0.100340E+03   0.383335E+01   0.240706E+00   0.460800E-04   0.539748E-04   0.476839E-03   0.215293E-02   0.188953E+03   0.000000E+00   0.000000E+00   0.188953E+03  -0.377906E+03
   0.100340E+03   0.329094E+01   0.240706E+00   0.460800E-04   0.539748E-04   0.476839E-03   0.215293E-02   0.189092E+03   0.000000E+00   0.000000E+00   0.189092E+03  -0.378184E+03
   0.100340E+03   0.108128E+01   0.240706E+00   0.127225E-03   0.539748E-04   0.476839E-03   0.215293E-02   0.188809E+03   0.000000E+00   0.000000E+00   0.188809E+03  -0.377618E+03
   0.100340E+03   0.295506E+01   0.240706E+00   0.127225E-03   0.539748E-04   0.476839E-03   0.215293E-02   0.189081E+03   0.000000E+00   0.000000E+00   0.189081E+03  -0.378162E+03
   0.100340E+03   0.265969E+01  -0.101728E+01   0.127225E-03   0.539748E-04   0.476839E-03   0.230724E-02   0.188935E+03   0.000000E+00   0.000000E+00   0.188935E+03  -0.377870E+03
   0.101397E+03   0.425019E+01  -0.101683E+01   0.127225E-03   0.539748E-04   0.272553E-03   0.230724E-02   0.189733E+03   0.000000E+00   0.000000E+00   0.189733E+03  -0.379466E+03
   0.101397E+03   0.425019E+01  -0.536269E+00   0.127225E-03   0.539748E-04   0.272553E-03   0.173062E-02   0.191023E+03   0.000000E+00   0.000000E+00   0.191023E+03  -0.382046E+03
   0.101397E+03   0.528176E+00   0.159815E+01   0.299129E-03   0.539748E-04   0.272553E-03   0.173062E-02   0.191624E+03   0.000000E+00   0.000000E+00   0.191624E+03  -0.383248E+03
   0.101397E+03   0.528176E+00   0.462468E+01   0.299129E-03   0.539748E-04   0.272553E-03   0.173062E-02   0.191289E+03   0.000000E+00   0.000000E+00   0.191289E+03  -0.382578E+03
   0.101397E+03   0.112463E+01   0.462468E+01   0.299129E-03   0.321466E-04   0.272553E-03   0.173062E-02   0.191459E+03   0.000000E+00   0.000000E+00   0.191459E+03  -0.382918E+03
   0.101397E+03   0.112463E+01   0.462468E+01   0.100948E-03   0.321466E-04   0.156843E-03   0.173062E-02   0.192274E+03   0.000000E+00   0.000000E+00   0.192274E+03  -0.384548E+03
   0.101397E+03  -0.387095E+00  -0.542585E+00   0.100948E-03   0.321466E-04   0.156843E-03   0.194298E-02   0.191500E+03   0.000000E+00   0.000000E+00   0.191500E+03  -0.383000E+03
   0.100279E+03   0.367174E+01  -0.542585E+00   0.100948E-03   0.321466E-04   0.156843E-03   0.194298E-02   0.190774E+03   0.000000E+00   0.000000E+00   0.190774E+03  -0.381548E+03
   0.100279E+03   0.115204E+01  -0.247057E+00   0.414393E-03   0.995559E-04   0.157652E-03   0.143555E-02   0.191779E+03   0.000000E+00   0.000000E+00   0.191779E+03  -0.383558E+03
   0.100279E+03   0.115204E+01  -0.247057E+00   0.193736E-03   0.995559E-04   0.157652E-03   0.143555E-02   0.192249E+03   0.000000E+00   0.000000E+00   0.192249E+03  -0.384498E+03
   0.100279E+03   0.115204E+01   0.487121E+00   0.294654E-03   0.995559E-04   0.157652E-03   0.143555E-02   0.191950E+03   0.000000E+00   0.000000E+00   0.191950E+03  -0.383900E+03
   0.101096E+03   0.115204E+01   0.305897E+01   0.294654E-03   0.995559E-04   0.157652E-03   0.143555E-02   0.192662E+03   0.000000E+00   0.000000E+00   0.192662E+03  -0.385324E+03
   0.101096E+03   0.115204E+01  -0.392127E+01   0.294654E-03   0.995559E-04   0.157652E-03   0.119324E-02   0.192066E+03   0.000000E+00   0.000000E+00   0.192066E+03  -0.384132E+03
   0.101096E+03  -0.107865E+01   0.513796E+01   0.991776E-03   0.995559E-04   0.157652E-03   0.115969E-02   0.189336E+03   0.000000E+00   0.000000E+00   0.189336E+03  -0.378672E+03
   0.101096E+03  -0.107865E+01   0.430067E+01   0.991776E-03   0.995559E-04   0.157652E-03   0.115969E-02   0.189543E+03   0.000000E+00   0.000000E+00   0.189543E+03  -0.379086E+03
   0.101899E+03   0.107180E+01   0.423305E+01   0.636506E-03   0.995559E-04   0.157652E-03   0.115969E-02   0.191020E+03   0.000000E+00   0.000000E+00   0.191020E+03  -0.382040E+03
   0.101899E+03   0.107180E+01   0.789722E+01   0.636506E-03   0.376839E-03   0.157652E-03   0.115969E-02   0.189874E+03   0.000000E+00   0.000000E+00   0.189874E+03  -0.379748E+03
