a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.102874E+03   0.498587E+01   0.111061E+02   0.800989E+01   0.145515E+02   0.724489E-04   0.130842E-03   0.157815E-03   0.238791E-02   0.191160E+03   0.000000E+00   0.000000E+00   0.191160E+03  -0.382320E+03
   0.102874E+03   0.544034E+01   0.122149E+02   0.601445E+01   0.138317E+02   0.724489E-04   0.261849E-03   0.157815E-03   0.238791E-02   0.190167E+03   0.000000E+00   0.000000E+00   0.190167E+03  -0.380334E+03
   0.102874E+03   0.544034E+01   0.122149E+02   0.155574E+02   0.197297E+02   0.724489E-04   0.261849E-03   0.157815E-03   0.238791E-02   0.190623E+03   0.000000E+00   0.000000E+00   0.190623E+03  -0.381246E+03
   0.102874E+03   0.936586E+01   0.122149E+02   0.155574E+02   0.257827E+02   0.724489E-04   0.261849E-03   0.157815E-03   0.238791E-02   0.189276E+03   0.000000E+00   0.000000E+00   0.189276E+03  -0.378552E+03
   0.102874E+03   0.936586E+01   0.122149E+02   0.204055E+02   0.201674E+02   0.724489E-04   0.313004E-03   0.157815E-03   0.304591E-02   0.188526E+03   0.000000E+00   0.000000E+00   0.188526E+03  -0.377052E+03
   0.102874E+03   0.936586E+01   0.909521E+01   0.139723E+02   0.201674E+02   0.953657E-04   0.313004E-03   0.157815E-03   0.304591E-02   0.187177E+03   0.000000E+00   0.000000E+00   0.187177E+03  -0.374354E+03
   0.102874E+03   0.141170E+00   0.899536E+01   0.137057E+02   0.155689E+02   0.953657E-04   0.313004E-03   0.157815E-03   0.183913E-02   0.187785E+03   0.000000E+00   0.000000E+00   0.187785E+03  -0.375570E+03
   0.102874E+03   0.141170E+00   0.899536E+01   0.137057E+02   0.128005E+02   0.194712E-03   0.313004E-03   0.157815E-03   0.183913E-02   0.187646E+03   0.000000E+00   0.000000E+00   0.187646E+03  -0.375292E+03
   0.101269E+03   0.651566E+01   0.789875E+01   0.137057E+02   0.128005E+02   0.194712E-03   0.313004E-03   0.157815E-03   0.195842E-02   0.190304E+03   0.000000E+00   0.000000E+00   0.190304E+03  -0.380608E+03
   0.101269E+03   0.651566E+01   0.919536E+01   0.139075E+02   0.149904E+02   0.194712E-03   0.205369E-03   0.157815E-03   0.195842E-02   0.189937E+03   0.000000E+00   0.000000E+00   0.189937E+03  -0.379874E+03
   0.103032E+03   0.651566E+01   0.919536E+01   0.139075E+02   0.210661E+02   0.194712E-03   0.205369E-03   0.157815E-03   0.128826E-02   0.192489E+03   0.000000E+00   0.000000E+00   0.192489E+03  -0.384978E+03
   0.103032E+03   0.651566E+01   0.114953E+02   0.139075E+02   0.206438E+02   0.194712E-03   0.205369E-03   0.157815E-03   0.128826E-02   0.193188E+03   0.000000E+00   0.000000E+00   0.193188E+03  -0.386376E+03
   0.103377E+03   0.691514E+01   0.114953E+02   0.139075E+02   0.238236E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.128826E-02   0.192709E+03   0.000000E+00   0.000000E+00   0.192709E+03  -0.385418E+03
   0.103326E+03   0.691514E+01   0.176769E+02   0.149622E+02   0.200198E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.236734E-02   0.190928E+03   0.000000E+00   0.000000E+00   0.190928E+03  -0.381856E+03
   0.104071E+03   0.691514E+01   0.184092E+02   0.160675E+02   0.200198E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.964876E-03   0.192547E+03   0.000000E+00   0.000000E+00   0.192547E+03  -0.385094E+03
   0.104071E+03   0.860144E+01   0.161235E+02   0.253206E+02   0.275226E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.633831E-03   0.189335E+03   0.000000E+00   0.000000E+00   0.189335E+03  -0.378670E+03
   0.104071E+03   0.860144E+01   0.184249E+02   0.130982E+02   0.275226E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.633831E-03   0.190155E+03   0.000000E+00   0.000000E+00   0.190155E+03  -0.380310E+03
   0.104071E+03   0.860144E+01   0.221172E+02   0.192949E+02   0.275226E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.135620E-02   0.192717E+03   0.000000E+00   0.000000E+00   0.192717E+03  -0.385434E+03
   0.104071E+03   0.136200E+02   0.221172E+02   0.184614E+02   0.253258E+02   0.194712E-03   0.205369E-03   0.129414E-03   0.135620E-02   0.190690E+03   0.000000E+00   0.000000E+00   0.190690E+03  -0.381380E+03
   0.104071E+03   0.136200E+02   0.199447E+02   0.184614E+02   0.253258E+02   0.194712E-03   0.205369E-03   0.116992E-03   0.135620E-02   0.190661E+03   0.000000E+00   0.000000E+00   0.190661E+03  -0.381322E+03
   0.104071E+03   0.133281E+02   0.171890E+02   0.184614E+02   0.216340E+02   0.874590E-04   0.205369E-03   0.371079E-03   0.135620E-02   0.190246E+03   0.000000E+00   0.000000E+00   0.190246E+03  -0.380492E+03
   0.104071E+03   0.545977E+01   0.171890E+02   0.226710E+02   0.216340E+02   0.220015E-03   0.205369E-03   0.371079E-03   0.135620E-02   0.188826E+03   0.000000E+00   0.000000E+00   0.188826E+03  -0.377652E+03
   0.104071E+03   0.151769E+02   0.244546E+02   0.281787E+02   0.219076E+02   0.296279E-03   0.205369E-03   0.371079E-03   0.135620E-02   0.189294E+03   0.000000E+00   0.000000E+00   0.189294E+03  -0.378588E+03
   0.104071E+03   0.151769E+02   0.177217E+02   0.336682E+02   0.219076E+02   0.296279E-03   0.260086E-03   0.371079E-03   0.135620E-02   0.189679E+03   0.000000E+00   0.000000E+00   0.189679E+03  -0.379358E+03
   0.104974E+03   0.151769E+02   0.153832E+02   0.298027E+02   0.216640E+02   0.296279E-03   0.260086E-03   0.190757E-03   0.135620E-02   0.188759E+03   0.000000E+00   0.000000E+00   0.188759E+03  -0.377518E+03
   0.104974E+03   0.151769E+02   0.172418E+02   0.296845E+02   0.379756E+02   0.296279E-03   0.260086E-03   0.190757E-03   0.135620E-02   0.188622E+03   0.000000E+00   0.000000E+00   0.188622E+03  -0.377244E+03
   0.105892E+03   0.996198E+01   0.172418E+02   0.296845E+02   0.316247E+02   0.275907E-04   0.260086E-03   0.190757E-03   0.135620E-02   0.188462E+03   0.000000E+00   0.000000E+00   0.188462E+03  -0.376924E+03
   0.105892E+03   0.996198E+01   0.172418E+02   0.296845E+02   0.316247E+02   0.275907E-04   0.219319E-03   0.190757E-03   0.135620E-02   0.188563E+03   0.000000E+00   0.000000E+00   0.188563E+03  -0.377126E+03
   0.106245E+03   0.155763E+02   0.249709E+02   0.296845E+02   0.308391E+02   0.275907E-04   0.219319E-03   0.274675E-03   0.118900E-02   0.191856E+03   0.000000E+00   0.000000E+00   0.191856E+03  -0.383712E+03
   0.106245E+03   0.179491E+02   0.283116E+02   0.257887E+02   0.284892E+02   0.275907E-04   0.219319E-03   0.274675E-03   0.118900E-02   0.189974E+03   0.000000E+00   0.000000E+00   0.189974E+03  -0.379948E+03
   0.106261E+03   0.179491E+02   0.353085E+02   0.288198E+02   0.284892E+02   0.166248E-03   0.219319E-03   0.274675E-03   0.118900E-02   0.189509E+03   0.000000E+00   0.000000E+00   0.189509E+03  -0.379018E+03
   0.106261E+03   0.179491E+02   0.269193E+02   0.315862E+02   0.298757E+02   0.166248E-03   0.219319E-03   0.274675E-03   0.118900E-02   0.191617E+03   0.000000E+00   0.000000E+00   0.191617E+03  -0.383234E+03
   0.106261E+03   0.149380E+02   0.269158E+02   0.315862E+02   0.299482E+02   0.481703E-03   0.219319E-03   0.274675E-03   0.118900E-02   0.191380E+03   0.000000E+00   0.000000E+00   0.191380E+03  -0.382760E+03
   0.106261E+03   0.149380E+02   0.292949E+02   0.252571E+02   0.385996E+02   0.481703E-03   0.219319E-03   0.274675E-03   0.118900E-02   0.191516E+03   0.000000E+00   0.000000E+00   0.191516E+03  -0.383032E+03
   0.106261E+03   0.149380E+02   0.264426E+02   0.330135E+02   0.297526E+02   0.481703E-03   0.219319E-03   0.274675E-03   0.118900E-02   0.191143E+03   0.000000E+00   0.000000E+00   0.191143E+03  -0.382286E+03
   0.106261E+03   0.120008E+02   0.220493E+02   0.330135E+02   0.283360E+02   0.177436E-03   0.219319E-03   0.274675E-03   0.222041E-02   0.187751E+03   0.000000E+00   0.000000E+00   0.187751E+03  -0.375502E+03
   0.106261E+03   0.176398E+02   0.214276E+02   0.330135E+02   0.283360E+02   0.130785E-03   0.219319E-03   0.681682E-03   0.222041E-02   0.186637E+03   0.000000E+00   0.000000E+00   0.186637E+03  -0.373274E+03
   0.106261E+03   0.150609E+02   0.214276E+02   0.330135E+02   0.405208E+02   0.130785E-03   0.219319E-03   0.681682E-03   0.222041E-02   0.186438E+03   0.000000E+00   0.000000E+00   0.186438E+03  -0.372876E+03
   0.106261E+03   0.150609E+02   0.214276E+02   0.333388E+02   0.405208E+02   0.130785E-03   0.219319E-03   0.650185E-03   0.222041E-02   0.186540E+03   0.000000E+00   0.000000E+00   0.186540E+03  -0.373080E+03
   0.106261E+03   0.187160E+02   0.209707E+02   0.333388E+02   0.405208E+02   0.130785E-03   0.704622E-04   0.650185E-03   0.249028E-02   0.185410E+03   0.000000E+00   0.000000E+00   0.185410E+03  -0.370820E+03
   0.107271E+03   0.160163E+02   0.195777E+02   0.300300E+02   0.443917E+02   0.130785E-03   0.704622E-04   0.650185E-03   0.249028E-02   0.184190E+03   0.000000E+00   0.000000E+00   0.184190E+03  -0.368380E+03
   0.107271E+03   0.160163E+02   0.341441E+02   0.242389E+02   0.424962E+02   0.130785E-03   0.704622E-04   0.650185E-03   0.249028E-02   0.187184E+03   0.000000E+00   0.000000E+00   0.187184E+03  -0.374368E+03
   0.107271E+03   0.160163E+02   0.341441E+02   0.195236E+02   0.424962E+02   0.113327E-03   0.704622E-04   0.650185E-03   0.104257E-02   0.188380E+03   0.000000E+00   0.000000E+00   0.188380E+03  -0.376760E+03
   0.107271E+03   0.158399E+02   0.273302E+02   0.232733E+02   0.414729E+02   0.113327E-03   0.704622E-04   0.650185E-03   0.104257E-02   0.188238E+03   0.000000E+00   0.000000E+00   0.188238E+03  -0.376476E+03
   0.107271E+03   0.171008E+02   0.273302E+02   0.385172E+02   0.414729E+02   0.537379E-04   0.704622E-04   0.827350E-03   0.160284E-02   0.187034E+03   0.000000E+00   0.000000E+00   0.187034E+03  -0.374068E+03
   0.107271E+03   0.171008E+02   0.273302E+02   0.335527E+02   0.417118E+02   0.537379E-04   0.704622E-04   0.827350E-03   0.160284E-02   0.188304E+03   0.000000E+00   0.000000E+00   0.188304E+03  -0.376608E+03
   0.107271E+03   0.171744E+02   0.301615E+02   0.342717E+02   0.417118E+02   0.537379E-04   0.175277E-04   0.461384E-03   0.142694E-02   0.191056E+03   0.000000E+00   0.000000E+00   0.191056E+03  -0.382112E+03
   0.107271E+03   0.171744E+02   0.388539E+02   0.355711E+02   0.432087E+02   0.537379E-04   0.175277E-04   0.461384E-03   0.140198E-02   0.185984E+03   0.000000E+00   0.000000E+00   0.185984E+03  -0.371968E+03
   0.108241E+03   0.171744E+02   0.281874E+02   0.294202E+02   0.474989E+02   0.128225E-02   0.175277E-04   0.461384E-03   0.133757E-02   0.185422E+03   0.000000E+00   0.000000E+00   0.185422E+03  -0.370844E+03
   0.107283E+03   0.171744E+02   0.281874E+02   0.296764E+02   0.335175E+02   0.984377E-03   0.175277E-04   0.211696E-03   0.133757E-02   0.188596E+03   0.000000E+00   0.000000E+00   0.188596E+03  -0.377192E+03
   0.106455E+03   0.130883E+02   0.284416E+02   0.296764E+02   0.345210E+02   0.645339E-03   0.175277E-04   0.211696E-03   0.133757E-02   0.191270E+03   0.000000E+00   0.000000E+00   0.191270E+03  -0.382540E+03
   0.106455E+03   0.130883E+02   0.284416E+02   0.284986E+02   0.345210E+02   0.645339E-03   0.175277E-04   0.211696E-03   0.133757E-02   0.191550E+03   0.000000E+00   0.000000E+00   0.191550E+03  -0.383100E+03
   0.106455E+03   0.156245E+02   0.303040E+02   0.266310E+02   0.345210E+02   0.645339E-03   0.175277E-04   0.211696E-03   0.133757E-02   0.191581E+03   0.000000E+00   0.000000E+00   0.191581E+03  -0.383162E+03
   0.106455E+03   0.126110E+02   0.306377E+02   0.283156E+02   0.378103E+02   0.645339E-03   0.175277E-04   0.449013E-03   0.133757E-02   0.189248E+03   0.000000E+00   0.000000E+00   0.189248E+03  -0.378496E+03
   0.106032E+03   0.126110E+02   0.275841E+02   0.268050E+02   0.378103E+02   0.645339E-03   0.175277E-04   0.449013E-03   0.133757E-02   0.189922E+03   0.000000E+00   0.000000E+00   0.189922E+03  -0.379844E+03
   0.106032E+03   0.126110E+02   0.275841E+02   0.288787E+02   0.378103E+02   0.645339E-03   0.175277E-04   0.449013E-03   0.133757E-02   0.189235E+03   0.000000E+00   0.000000E+00   0.189235E+03  -0.378470E+03
   0.106032E+03   0.125427E+02   0.253794E+02   0.288787E+02   0.259933E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.133757E-02   0.190226E+03   0.000000E+00   0.000000E+00   0.190226E+03  -0.380452E+03
   0.106032E+03   0.125427E+02   0.251381E+02   0.275739E+02   0.375247E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.103822E-02   0.190973E+03   0.000000E+00   0.000000E+00   0.190973E+03  -0.381946E+03
   0.106032E+03   0.141475E+02   0.251381E+02   0.323205E+02   0.297741E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.103822E-02   0.190661E+03   0.000000E+00   0.000000E+00   0.190661E+03  -0.381322E+03
   0.106032E+03   0.141475E+02   0.251381E+02   0.247802E+02   0.260235E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.194134E-02   0.188798E+03   0.000000E+00   0.000000E+00   0.188798E+03  -0.377596E+03
   0.106032E+03   0.119688E+02   0.252718E+02   0.247802E+02   0.491985E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.194134E-02   0.186180E+03   0.000000E+00   0.000000E+00   0.186180E+03  -0.372360E+03
   0.106032E+03   0.871741E+01   0.238807E+02   0.178334E+02   0.491985E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.194134E-02   0.187036E+03   0.000000E+00   0.000000E+00   0.187036E+03  -0.374072E+03
   0.106032E+03   0.872115E+01   0.351635E+02   0.150750E+02   0.385261E+02   0.645339E-03   0.267673E-03   0.206903E-03   0.194134E-02   0.187543E+03   0.000000E+00   0.000000E+00   0.187543E+03  -0.375086E+03
   0.106032E+03   0.872115E+01   0.329379E+02   0.181793E+02   0.385261E+02   0.156118E-03   0.267673E-03   0.206903E-03   0.171385E-02   0.190212E+03   0.000000E+00   0.000000E+00   0.190212E+03  -0.380424E+03
   0.106032E+03   0.845332E+01   0.329238E+02   0.133196E+02   0.287196E+02   0.156118E-03   0.267673E-03   0.206903E-03   0.203340E-02   0.188829E+03   0.000000E+00   0.000000E+00   0.188829E+03  -0.377658E+03
   0.106032E+03   0.845332E+01   0.329238E+02   0.133196E+02   0.303892E+02   0.156118E-03   0.267673E-03   0.206903E-03   0.203340E-02   0.189160E+03   0.000000E+00   0.000000E+00   0.189160E+03  -0.378320E+03
   0.106032E+03   0.845332E+01   0.329238E+02   0.135309E+02   0.303892E+02   0.156118E-03   0.267673E-03   0.206903E-03   0.203340E-02   0.189188E+03   0.000000E+00   0.000000E+00   0.189188E+03  -0.378376E+03
   0.106468E+03   0.845332E+01   0.329238E+02   0.143850E+02   0.373923E+02   0.147584E-03   0.267673E-03   0.206903E-03   0.203340E-02   0.190259E+03   0.000000E+00   0.000000E+00   0.190259E+03  -0.380518E+03
   0.106468E+03   0.880457E+01   0.331687E+02   0.195245E+02   0.339669E+02   0.147584E-03   0.267673E-03   0.206903E-03   0.326506E-02   0.186845E+03   0.000000E+00   0.000000E+00   0.186845E+03  -0.373690E+03
   0.106468E+03   0.765020E+01   0.302865E+02   0.166410E+02   0.359837E+02   0.147584E-03   0.267673E-03   0.206903E-03   0.812634E-03   0.190706E+03   0.000000E+00   0.000000E+00   0.190706E+03  -0.381412E+03
   0.106468E+03   0.765020E+01   0.320246E+02   0.344305E+01   0.479370E+02   0.147584E-03   0.167336E-04   0.206903E-03   0.812634E-03   0.185980E+03   0.000000E+00   0.000000E+00   0.185980E+03  -0.371960E+03
   0.106468E+03   0.186270E+01   0.326495E+02   0.836991E+01   0.370707E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.188954E+03   0.000000E+00   0.000000E+00   0.188954E+03  -0.377908E+03
   0.106468E+03   0.186270E+01   0.265872E+02   0.222936E+01   0.370707E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189435E+03   0.000000E+00   0.000000E+00   0.189435E+03  -0.378870E+03
   0.106468E+03   0.186270E+01   0.265872E+02   0.193764E+01   0.370707E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189397E+03   0.000000E+00   0.000000E+00   0.189397E+03  -0.378794E+03
   0.106468E+03   0.186270E+01   0.265872E+02   0.707235E+01   0.439880E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189752E+03   0.000000E+00   0.000000E+00   0.189752E+03  -0.379504E+03
   0.106468E+03   0.186270E+01   0.263878E+02   0.707235E+01   0.439880E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189727E+03   0.000000E+00   0.000000E+00   0.189727E+03  -0.379454E+03
   0.106468E+03   0.186270E+01   0.335552E+02   0.707235E+01   0.395584E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189076E+03   0.000000E+00   0.000000E+00   0.189076E+03  -0.378152E+03
   0.106468E+03   0.186270E+01   0.324493E+02   0.707235E+01   0.395584E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.169457E-02   0.189472E+03   0.000000E+00   0.000000E+00   0.189472E+03  -0.378944E+03
   0.106468E+03   0.633376E+01   0.278628E+02   0.707235E+01   0.395584E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.894519E-03   0.190111E+03   0.000000E+00   0.000000E+00   0.190111E+03  -0.380222E+03
   0.106468E+03   0.633376E+01   0.225797E+02   0.707235E+01   0.353270E+02   0.189741E-03   0.167336E-04   0.206903E-03   0.204940E-02   0.186912E+03   0.000000E+00   0.000000E+00   0.186912E+03  -0.373824E+03
   0.106468E+03   0.633376E+01   0.283333E+02   0.220782E+02   0.353270E+02   0.323059E-03   0.167336E-04   0.206903E-03   0.204940E-02   0.187698E+03   0.000000E+00   0.000000E+00   0.187698E+03  -0.375396E+03
   0.106468E+03   0.643539E+01   0.254277E+02   0.110032E+02   0.353270E+02   0.323059E-03   0.167336E-04   0.206903E-03   0.204940E-02   0.189234E+03   0.000000E+00   0.000000E+00   0.189234E+03  -0.378468E+03
   0.106468E+03   0.643539E+01   0.317751E+02   0.110032E+02   0.382714E+02   0.323059E-03   0.167336E-04   0.206903E-03   0.777604E-03   0.190560E+03   0.000000E+00   0.000000E+00   0.190560E+03  -0.381120E+03
   0.106468E+03   0.643539E+01   0.319210E+02   0.110032E+02   0.382447E+02   0.241676E-03   0.167336E-04   0.206903E-03   0.777604E-03   0.190705E+03   0.000000E+00   0.000000E+00   0.190705E+03  -0.381410E+03
   0.106468E+03   0.643539E+01   0.287132E+02   0.110032E+02   0.382447E+02   0.241676E-03   0.167336E-04   0.206903E-03   0.216166E-02   0.190308E+03   0.000000E+00   0.000000E+00   0.190308E+03  -0.380616E+03
   0.106468E+03   0.954067E+01   0.290925E+02   0.108416E+02   0.446754E+02   0.241676E-03   0.167336E-04   0.206903E-03   0.111290E-02   0.190467E+03   0.000000E+00   0.000000E+00   0.190467E+03  -0.380934E+03
   0.106468E+03   0.130536E+01   0.233203E+02   0.108416E+02   0.420414E+02   0.660239E-03   0.167336E-04   0.206903E-03   0.182250E-02   0.186268E+03   0.000000E+00   0.000000E+00   0.186268E+03  -0.372536E+03
   0.105790E+03  -0.409126E+01   0.287808E+02  -0.505871E+01   0.304058E+02   0.660239E-03   0.167336E-04   0.206903E-03   0.120931E-02   0.186973E+03   0.000000E+00   0.000000E+00   0.186973E+03  -0.373946E+03
   0.105790E+03  -0.371524E+01   0.198229E+02  -0.505871E+01   0.517828E+02   0.660239E-03   0.167336E-04   0.206903E-03   0.120931E-02   0.184006E+03   0.000000E+00   0.000000E+00   0.184006E+03  -0.368012E+03
   0.105790E+03   0.760640E+00   0.198229E+02   0.976818E+01   0.397151E+02   0.660239E-03   0.167336E-04   0.206903E-03   0.120931E-02   0.187049E+03   0.000000E+00   0.000000E+00   0.187049E+03  -0.374098E+03
   0.105790E+03   0.760640E+00   0.245775E+02   0.508030E+01   0.356246E+02   0.385004E-03   0.167336E-04   0.206903E-03   0.120931E-02   0.190091E+03   0.000000E+00   0.000000E+00   0.190091E+03  -0.380182E+03
   0.105852E+03   0.760640E+00   0.292236E+02   0.508030E+01   0.356246E+02   0.385004E-03   0.167336E-04   0.372612E-03   0.120931E-02   0.188946E+03   0.000000E+00   0.000000E+00   0.188946E+03  -0.377892E+03
   0.105852E+03   0.831073E+01   0.256694E+02   0.130033E+02   0.356246E+02   0.385004E-03   0.167336E-04   0.195650E-03   0.120931E-02   0.192118E+03   0.000000E+00   0.000000E+00   0.192118E+03  -0.384236E+03
   0.105852E+03   0.831073E+01   0.281065E+02   0.180048E+02   0.317109E+02   0.385004E-03   0.167336E-04   0.285322E-03   0.102662E-02   0.191618E+03   0.000000E+00   0.000000E+00   0.191618E+03  -0.383236E+03
   0.105852E+03   0.831073E+01   0.258176E+02   0.157589E+02   0.453096E+02   0.385004E-03   0.167336E-04   0.102829E-03   0.102662E-02   0.191363E+03   0.000000E+00   0.000000E+00   0.191363E+03  -0.382726E+03
   0.105115E+03   0.831073E+01   0.258176E+02   0.732334E+01   0.370427E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.190589E+03   0.000000E+00   0.000000E+00   0.190589E+03  -0.381178E+03
   0.105115E+03   0.831073E+01   0.232979E+02   0.196080E+02   0.370427E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.192971E+03   0.000000E+00   0.000000E+00   0.192971E+03  -0.385942E+03
   0.105115E+03   0.831073E+01   0.267136E+02   0.156044E+02   0.370427E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.193027E+03   0.000000E+00   0.000000E+00   0.193027E+03  -0.386054E+03
   0.105115E+03   0.831073E+01   0.245925E+02   0.210472E+02   0.370427E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.192317E+03   0.000000E+00   0.000000E+00   0.192317E+03  -0.384634E+03
   0.105115E+03   0.831073E+01   0.245925E+02   0.215312E+02   0.370427E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.192106E+03   0.000000E+00   0.000000E+00   0.192106E+03  -0.384212E+03
   0.106010E+03   0.831073E+01   0.245925E+02   0.206873E+02   0.382544E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.192462E+03   0.000000E+00   0.000000E+00   0.192462E+03  -0.384924E+03
   0.106010E+03   0.760757E+01   0.245925E+02   0.206873E+02   0.372337E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.191978E+03   0.000000E+00   0.000000E+00   0.191978E+03  -0.383956E+03
   0.106010E+03   0.124401E+02   0.245925E+02   0.205846E+02   0.310087E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.102662E-02   0.191930E+03   0.000000E+00   0.000000E+00   0.191930E+03  -0.383860E+03
   0.106010E+03   0.124401E+02   0.269250E+02   0.205846E+02   0.310087E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.192783E+03   0.000000E+00   0.000000E+00   0.192783E+03  -0.385566E+03
   0.106010E+03   0.124401E+02   0.269250E+02   0.265613E+02   0.310087E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.193394E+03   0.000000E+00   0.000000E+00   0.193394E+03  -0.386788E+03
   0.106010E+03   0.124401E+02   0.224125E+02   0.265613E+02   0.310087E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.192152E+03   0.000000E+00   0.000000E+00   0.192152E+03  -0.384304E+03
   0.106010E+03   0.124401E+02   0.207279E+02   0.265613E+02   0.293367E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.190876E+03   0.000000E+00   0.000000E+00   0.190876E+03  -0.381752E+03
   0.106010E+03   0.148021E+02   0.237021E+02   0.265613E+02   0.294369E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.192014E+03   0.000000E+00   0.000000E+00   0.192014E+03  -0.384028E+03
   0.103916E+03   0.110925E+02   0.265980E+02   0.210318E+02   0.294369E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.103423E-02   0.190020E+03   0.000000E+00   0.000000E+00   0.190020E+03  -0.380040E+03
   0.103916E+03   0.110925E+02   0.265980E+02   0.210318E+02   0.294369E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.114165E-02   0.189872E+03   0.000000E+00   0.000000E+00   0.189872E+03  -0.379744E+03
   0.103916E+03   0.111384E+02   0.217847E+02   0.155019E+02   0.159819E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.114165E-02   0.191360E+03   0.000000E+00   0.000000E+00   0.191360E+03  -0.382720E+03
   0.103916E+03   0.111384E+02   0.235103E+02   0.149147E+02   0.374082E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.114165E-02   0.188378E+03   0.000000E+00   0.000000E+00   0.188378E+03  -0.376756E+03
   0.103916E+03   0.111384E+02   0.235103E+02   0.149147E+02   0.123299E+02   0.330127E-04   0.167336E-04   0.102829E-03   0.114165E-02   0.189328E+03   0.000000E+00   0.000000E+00   0.189328E+03  -0.378656E+03
   0.103916E+03   0.963646E+01   0.206268E+02   0.193871E+02   0.313509E+02   0.265731E-03   0.167336E-04   0.102829E-03   0.114165E-02   0.192712E+03   0.000000E+00   0.000000E+00   0.192712E+03  -0.385424E+03
   0.103916E+03   0.963646E+01   0.193001E+02   0.193871E+02   0.272307E+02   0.265731E-03   0.167336E-04   0.102829E-03   0.118612E-02   0.193652E+03   0.000000E+00   0.000000E+00   0.193652E+03  -0.387304E+03
   0.103916E+03   0.963646E+01   0.193001E+02   0.193871E+02   0.272307E+02   0.930841E-03   0.167336E-04   0.102829E-03   0.829921E-03   0.190850E+03   0.000000E+00   0.000000E+00   0.190850E+03  -0.381700E+03
   0.103916E+03   0.107485E+02   0.203368E+02   0.193871E+02   0.267279E+02   0.930841E-03   0.167336E-04   0.182532E-03   0.829921E-03   0.190385E+03   0.000000E+00   0.000000E+00   0.190385E+03  -0.380770E+03
   0.103916E+03   0.113522E+02   0.205326E+02   0.193871E+02   0.270986E+02   0.930841E-03   0.163651E-04   0.182532E-03   0.829921E-03   0.190103E+03   0.000000E+00   0.000000E+00   0.190103E+03  -0.380206E+03
   0.103916E+03   0.113522E+02   0.205326E+02   0.270424E+02   0.270986E+02   0.930841E-03   0.163651E-04   0.182532E-03   0.829921E-03   0.189253E+03   0.000000E+00   0.000000E+00   0.189253E+03  -0.378506E+03
   0.103916E+03   0.126978E+02   0.205326E+02   0.270424E+02   0.226104E+02   0.930841E-03   0.163651E-04   0.272911E-04   0.829921E-03   0.190150E+03   0.000000E+00   0.000000E+00   0.190150E+03  -0.380300E+03
   0.103916E+03   0.103662E+02   0.205326E+02   0.216631E+02   0.226104E+02   0.930841E-03   0.163651E-04   0.272911E-04   0.829921E-03   0.190877E+03   0.000000E+00   0.000000E+00   0.190877E+03  -0.381754E+03
   0.103916E+03   0.103662E+02   0.205326E+02   0.216631E+02   0.226104E+02   0.930841E-03   0.103407E-03   0.847415E-04   0.829921E-03   0.190729E+03   0.000000E+00   0.000000E+00   0.190729E+03  -0.381458E+03
