a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.100686E+03   0.436855E+01   0.500807E-03   0.188061E-03   0.694899E-03   0.146677E+03
   0.100686E+03   0.436855E+01   0.500807E-03   0.188061E-03   0.694899E-03   0.146677E+03
   0.100686E+03   0.714591E+01   0.243829E-03   0.686700E-03   0.694899E-03   0.143455E+03
   0.100686E+03  -0.344001E+01   0.243829E-03   0.686700E-03   0.694899E-03   0.142557E+03
   0.100686E+03  -0.344001E+01   0.243829E-03   0.686700E-03   0.694899E-03   0.142557E+03
   0.100686E+03   0.210821E+01   0.243829E-03   0.686700E-03   0.694899E-03   0.145003E+03
   0.100686E+03   0.103301E+01   0.243829E-03   0.686700E-03   0.694899E-03   0.144870E+03
   0.101363E+03  -0.111607E+01   0.243829E-03   0.686700E-03   0.105070E-03   0.148013E+03
   0.100779E+03  -0.111607E+01   0.243829E-03   0.686700E-03   0.105070E-03   0.148231E+03
   0.100779E+03  -0.725684E+00   0.243829E-03   0.686700E-03   0.105070E-03   0.148366E+03
   0.101373E+03  -0.731240E+00   0.243829E-03   0.686700E-03   0.105070E-03   0.148108E+03
   0.101373E+03   0.379427E+00   0.243829E-03   0.686700E-03   0.105070E-03   0.148247E+03
   0.101373E+03   0.379427E+00   0.243829E-03   0.686700E-03   0.103721E-03   0.148250E+03
   0.101373E+03   0.379427E+00   0.243829E-03   0.686700E-03   0.103721E-03   0.148250E+03
   0.101373E+03   0.379427E+00   0.243829E-03   0.544570E-03   0.103721E-03   0.149140E+03
   0.100929E+03   0.379427E+00   0.243829E-03   0.544570E-03   0.103721E-03   0.149406E+03
   0.100929E+03   0.282008E+01   0.243829E-03   0.544570E-03   0.103721E-03   0.148969E+03
   0.101982E+03   0.282008E+01   0.243829E-03   0.544570E-03   0.103721E-03   0.147328E+03
   0.101982E+03   0.282008E+01   0.243829E-03   0.544570E-03   0.759990E-04   0.147331E+03
   0.101982E+03   0.282008E+01   0.243829E-03   0.586999E-03   0.759990E-04   0.147038E+03
   0.101982E+03   0.282008E+01   0.230025E-03   0.586999E-03   0.759990E-04   0.147061E+03
   0.101982E+03   0.101838E+01   0.230025E-03   0.586999E-03   0.759990E-04   0.147639E+03
   0.101982E+03   0.640360E+00   0.230025E-03   0.395142E-04   0.759990E-04   0.150242E+03
   0.101982E+03   0.640360E+00   0.230025E-03   0.395142E-04   0.759990E-04   0.150242E+03
   0.101925E+03  -0.667718E-01   0.230025E-03   0.395142E-04   0.759990E-04   0.150252E+03
   0.101925E+03  -0.667718E-01   0.230025E-03   0.395142E-04   0.759990E-04   0.150252E+03
   0.101925E+03  -0.145124E+01   0.230025E-03   0.395142E-04   0.566400E-03   0.147319E+03
   0.101925E+03   0.112176E+01   0.230025E-03   0.395142E-04   0.566400E-03   0.148603E+03
   0.101925E+03   0.112176E+01   0.230025E-03   0.395142E-04   0.566400E-03   0.148603E+03
   0.101925E+03   0.112176E+01   0.230025E-03   0.332423E-03   0.566400E-03   0.147564E+03
   0.101925E+03   0.901699E+00   0.230025E-03   0.332423E-03   0.566400E-03   0.147524E+03
   0.101925E+03   0.425175E+01   0.230025E-03   0.332423E-03   0.566400E-03   0.147217E+03
   0.101925E+03   0.642782E+01   0.230025E-03   0.332423E-03   0.566400E-03   0.145970E+03
   0.101925E+03   0.151164E+01   0.230025E-03   0.332423E-03   0.566400E-03   0.147613E+03
   0.997978E+02   0.212502E+01   0.230025E-03   0.332423E-03   0.566400E-03   0.145851E+03
   0.997978E+02   0.212502E+01   0.498985E-04   0.332423E-03   0.566400E-03   0.146031E+03
   0.997978E+02   0.212502E+01   0.498985E-04   0.332423E-03   0.566400E-03   0.146031E+03
   0.997978E+02   0.212502E+01   0.498985E-04   0.332423E-03   0.566400E-03   0.146031E+03
   0.997978E+02   0.212502E+01   0.498985E-04   0.332423E-03   0.566400E-03   0.146031E+03
   0.997978E+02   0.212502E+01   0.498985E-04   0.332423E-03   0.566400E-03   0.146031E+03
   0.997978E+02   0.212502E+01   0.702338E-04   0.332423E-03   0.566400E-03   0.146022E+03
   0.100243E+03   0.212502E+01   0.702338E-04   0.332423E-03   0.102449E-02   0.144276E+03
   0.101276E+03   0.212502E+01   0.702338E-04   0.477632E-04   0.102449E-02   0.146562E+03
   0.101276E+03   0.880755E+00   0.137413E-03   0.477632E-04   0.102449E-02   0.146093E+03
   0.101276E+03   0.341387E+01   0.137413E-03   0.477632E-04   0.102449E-02   0.146613E+03
   0.101276E+03  -0.264014E+00   0.137413E-03   0.477632E-04   0.102449E-02   0.145445E+03
   0.101744E+03  -0.264014E+00   0.137413E-03   0.477632E-04   0.674525E-03   0.147683E+03
   0.101744E+03  -0.264014E+00   0.137413E-03   0.274340E-03   0.674525E-03   0.147064E+03
   0.100196E+03  -0.644725E+00   0.265611E-03   0.274340E-03   0.463873E-03   0.146739E+03
   0.100196E+03   0.510433E+01   0.265611E-03   0.191502E-04   0.303499E-03   0.147964E+03
   0.100196E+03   0.510433E+01   0.265611E-03   0.191502E-04   0.303499E-03   0.147964E+03
   0.100196E+03   0.147806E+01   0.536408E-03   0.191502E-04   0.303499E-03   0.148434E+03
   0.102162E+03   0.345526E+01   0.536408E-03   0.191502E-04   0.247090E-03   0.148243E+03
   0.102162E+03   0.271904E+01   0.338885E-03   0.191502E-04   0.519051E-03   0.148264E+03
   0.102162E+03   0.245908E+01   0.317213E-03   0.988515E-04   0.519051E-03   0.148229E+03
   0.101566E+03   0.245908E+01   0.317213E-03   0.988515E-04   0.519051E-03   0.149188E+03
   0.101566E+03   0.310044E+01   0.317213E-03   0.988515E-04   0.519051E-03   0.149115E+03
   0.101566E+03   0.310044E+01   0.317213E-03   0.988515E-04   0.594356E-03   0.148696E+03
   0.101566E+03   0.425149E+01   0.371371E-03   0.988515E-04   0.594356E-03   0.148262E+03
   0.101566E+03   0.425149E+01   0.371371E-03   0.988515E-04   0.594356E-03   0.148262E+03
   0.101566E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.594356E-03   0.148334E+03
   0.101566E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.594356E-03   0.148334E+03
   0.101566E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149591E+03
   0.101566E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149591E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149094E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149094E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149094E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.256644E-03   0.149094E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.348162E-03   0.148947E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.328709E-03   0.148988E+03
   0.101844E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.328709E-03   0.148988E+03
   0.101161E+03   0.405027E+01   0.371371E-03   0.988515E-04   0.987890E-04   0.150106E+03
   0.100717E+03  -0.245911E+00   0.371371E-03   0.988515E-04   0.987890E-04   0.150474E+03
   0.100717E+03   0.250515E+01   0.371371E-03   0.988515E-04   0.316584E-03   0.149976E+03
   0.100717E+03   0.250515E+01   0.371371E-03   0.228072E-03   0.316584E-03   0.149626E+03
   0.100717E+03   0.250515E+01   0.371371E-03   0.228072E-03   0.376249E-06   0.150488E+03
   0.100717E+03   0.242239E+01   0.371371E-03   0.228072E-03   0.376249E-06   0.150516E+03
   0.100717E+03   0.242239E+01   0.637143E-03   0.228072E-03   0.376249E-06   0.149632E+03
   0.100717E+03   0.242239E+01   0.637143E-03   0.276031E-03   0.376249E-06   0.149443E+03
   0.100325E+03   0.242239E+01   0.637143E-03   0.276031E-03   0.376249E-06   0.148856E+03
   0.101383E+03   0.883935E+00   0.637143E-03   0.276031E-03   0.376249E-06   0.149671E+03
   0.101383E+03   0.441341E+00   0.637143E-03   0.276031E-03   0.376249E-06   0.149649E+03
   0.101383E+03   0.441341E+00   0.637143E-03   0.276031E-03   0.376249E-06   0.149649E+03
   0.101582E+03   0.196802E+01   0.268971E-03   0.276031E-03   0.376249E-06   0.150315E+03
   0.100818E+03   0.196802E+01   0.268971E-03   0.128044E-03   0.392429E-04   0.151256E+03
   0.100818E+03   0.301426E+00   0.268971E-03   0.128044E-03   0.392429E-04   0.151129E+03
   0.100818E+03   0.299602E+01   0.268971E-03   0.128044E-03   0.392429E-04   0.150920E+03
   0.100818E+03   0.299602E+01   0.268971E-03   0.128044E-03   0.392429E-04   0.150920E+03
   0.100818E+03  -0.144047E+01   0.268971E-03   0.576381E-04   0.392429E-04   0.150157E+03
   0.100818E+03  -0.144047E+01   0.268971E-03   0.576381E-04   0.392429E-04   0.150157E+03
   0.100818E+03  -0.144047E+01   0.268971E-03   0.576381E-04   0.676788E-04   0.150111E+03
   0.100818E+03   0.354458E+00   0.268971E-03   0.576381E-04   0.676788E-04   0.151197E+03
   0.100818E+03   0.354458E+00   0.268971E-03   0.135443E-03   0.676788E-04   0.151092E+03
   0.100818E+03  -0.202065E+00   0.104192E-02   0.135443E-03   0.676788E-04   0.148327E+03
   0.100818E+03   0.812045E+00   0.104457E-02   0.101601E-03   0.676788E-04   0.148602E+03
   0.100818E+03   0.812045E+00   0.104457E-02   0.101601E-03   0.676788E-04   0.148602E+03
   0.100818E+03  -0.181485E+01   0.526500E-03   0.101601E-03   0.676788E-04   0.149162E+03
   0.100818E+03  -0.181485E+01   0.526500E-03   0.101601E-03   0.676788E-04   0.149162E+03
   0.100818E+03  -0.123007E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149259E+03
   0.100818E+03  -0.123007E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149259E+03
   0.101411E+03   0.604444E+00   0.526500E-03   0.311252E-03   0.676788E-04   0.149793E+03
   0.101411E+03   0.368240E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.148836E+03
   0.101411E+03   0.151812E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149752E+03
   0.101478E+03   0.205258E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149545E+03
   0.101478E+03   0.205258E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149545E+03
   0.100953E+03   0.205258E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149877E+03
   0.100953E+03  -0.109388E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149430E+03
   0.100953E+03  -0.173732E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149023E+03
   0.100953E+03  -0.173732E+01   0.526500E-03   0.311252E-03   0.676788E-04   0.149023E+03
   0.101678E+03  -0.182430E+01   0.526500E-03   0.172059E-03   0.676788E-04   0.148990E+03
   0.101678E+03   0.222994E+00   0.526500E-03   0.172059E-03   0.676788E-04   0.149932E+03
   0.101678E+03   0.222994E+00   0.119163E-03   0.172059E-03   0.676788E-04   0.150779E+03
   0.101678E+03   0.121352E+01   0.119163E-03   0.172059E-03   0.676788E-04   0.150882E+03
   0.101678E+03   0.121352E+01   0.119163E-03   0.172059E-03   0.676788E-04   0.150882E+03
   0.101678E+03   0.121352E+01   0.119163E-03   0.172059E-03   0.676788E-04   0.150882E+03
   0.999186E+02  -0.831729E+00   0.119163E-03   0.282514E-03   0.676788E-04   0.148177E+03
   0.999186E+02   0.437971E+01   0.119163E-03   0.282514E-03   0.156045E-03   0.147788E+03
   0.101017E+03   0.437971E+01   0.714078E-03   0.914770E-04   0.156045E-03   0.148620E+03
   0.101017E+03  -0.613552E-01   0.503122E-03   0.914770E-04   0.921810E-05   0.150625E+03
