a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.989983E+02   0.847286E-03   0.773188E-03   0.809561E-04   0.128128E-02   0.186435E+03
   0.989983E+02   0.847286E-03   0.836617E-03   0.397667E-03   0.834523E-03   0.186125E+03
   0.100555E+03   0.847286E-03   0.836617E-03   0.397667E-03   0.138272E-02   0.186911E+03
   0.100555E+03   0.186905E-03   0.836617E-03   0.397667E-03   0.138272E-02   0.188825E+03
   0.100555E+03   0.186905E-03   0.836617E-03   0.704880E-04   0.138272E-02   0.190584E+03
   0.100555E+03   0.332037E-03   0.241899E-03   0.704880E-04   0.138272E-02   0.193022E+03
   0.100555E+03   0.332037E-03   0.241899E-03   0.704880E-04   0.138272E-02   0.193022E+03
   0.101578E+03   0.332037E-03   0.241899E-03   0.704880E-04   0.138272E-02   0.192568E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.138272E-02   0.192617E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.138272E-02   0.192617E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.118112E-02   0.192873E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.126749E-02   0.192790E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.126749E-02   0.192790E+03
   0.101578E+03   0.308714E-03   0.241899E-03   0.704880E-04   0.126749E-02   0.192790E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.115443E-02   0.191240E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.115443E-02   0.191240E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.115443E-02   0.191240E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.868897E-03   0.190890E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.868897E-03   0.190890E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.868897E-03   0.190890E+03
   0.101578E+03   0.308714E-03   0.548279E-03   0.704880E-04   0.868897E-03   0.190890E+03
   0.101578E+03   0.308714E-03   0.156004E-03   0.704880E-04   0.868897E-03   0.192831E+03
   0.101578E+03   0.308714E-03   0.437137E-03   0.704880E-04   0.124488E-02   0.191835E+03
   0.101578E+03   0.308714E-03   0.437137E-03   0.704880E-04   0.124488E-02   0.191835E+03
   0.100938E+03   0.545325E-03   0.437137E-03   0.704880E-04   0.127675E-02   0.192052E+03
   0.100938E+03   0.545325E-03   0.437137E-03   0.704880E-04   0.127675E-02   0.192052E+03
   0.101473E+03   0.543684E-03   0.437137E-03   0.704880E-04   0.127675E-02   0.191409E+03
   0.101473E+03   0.871603E-03   0.437137E-03   0.704880E-04   0.127675E-02   0.190239E+03
   0.101473E+03   0.871603E-03   0.437137E-03   0.704880E-04   0.127469E-02   0.190242E+03
   0.101473E+03   0.871603E-03   0.280040E-05   0.704880E-04   0.127469E-02   0.191709E+03
   0.101473E+03   0.871603E-03   0.280040E-05   0.704880E-04   0.109922E-02   0.191850E+03
   0.100155E+03   0.103363E-02   0.280040E-05   0.704880E-04   0.109922E-02   0.190754E+03
   0.101596E+03   0.103363E-02   0.280040E-05   0.704880E-04   0.109922E-02   0.190964E+03
   0.101596E+03   0.827946E-03   0.167733E-03   0.704880E-04   0.109922E-02   0.191496E+03
   0.101596E+03   0.827946E-03   0.167733E-03   0.704880E-04   0.109922E-02   0.191496E+03
   0.101596E+03   0.827946E-03   0.167733E-03   0.704880E-04   0.109922E-02   0.191496E+03
   0.101596E+03   0.827946E-03   0.167733E-03   0.704880E-04   0.115742E-02   0.191484E+03
   0.101596E+03   0.827946E-03   0.167733E-03   0.604247E-04   0.158156E-02   0.190832E+03
   0.101596E+03   0.716338E-03   0.167733E-03   0.604247E-04   0.158156E-02   0.191242E+03
   0.101596E+03   0.716338E-03   0.167733E-03   0.604247E-04   0.158156E-02   0.191242E+03
   0.101544E+03   0.743175E-04   0.167733E-03   0.604247E-04   0.158156E-02   0.192877E+03
   0.101544E+03   0.743175E-04   0.167733E-03   0.604247E-04   0.158156E-02   0.192877E+03
   0.101544E+03   0.743175E-04   0.167733E-03   0.604247E-04   0.158156E-02   0.192877E+03
   0.101544E+03   0.679751E-03   0.167733E-03   0.604247E-04   0.158156E-02   0.191483E+03
   0.101544E+03   0.679751E-03   0.167733E-03   0.604247E-04   0.158156E-02   0.191483E+03
   0.101544E+03   0.679751E-03   0.167733E-03   0.589958E-03   0.158156E-02   0.188827E+03
   0.101544E+03   0.679751E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.188332E+03
   0.101414E+03   0.679751E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.188461E+03
   0.101189E+03   0.679751E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.188601E+03
   0.101189E+03   0.679751E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.188601E+03
   0.101189E+03   0.679751E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.188601E+03
   0.101189E+03   0.267662E-03   0.404989E-03   0.589958E-03   0.128775E-02   0.189789E+03
   0.101189E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192294E+03
   0.101189E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192294E+03
   0.101189E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192294E+03
   0.101189E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192294E+03
   0.101189E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192294E+03
   0.100430E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.128775E-02   0.192197E+03
   0.100430E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.795442E-03   0.192513E+03
   0.100430E+03   0.228622E-03   0.404989E-03   0.221007E-03   0.795442E-03   0.192513E+03
   0.100564E+03   0.861253E-04   0.404989E-03   0.221007E-03   0.795442E-03   0.192714E+03
   0.100564E+03   0.861253E-04   0.404989E-03   0.221007E-03   0.141904E-02   0.192179E+03
   0.100564E+03   0.861253E-04   0.404989E-03   0.221007E-03   0.141904E-02   0.192179E+03
   0.101795E+03   0.861253E-04   0.900206E-04   0.374452E-03   0.141904E-02   0.191730E+03
   0.101795E+03   0.861253E-04   0.900206E-04   0.374452E-03   0.141904E-02   0.191730E+03
   0.101795E+03   0.861253E-04   0.900206E-04   0.374452E-03   0.141904E-02   0.191730E+03
   0.101795E+03   0.861253E-04   0.807861E-05   0.467908E-03   0.141904E-02   0.191259E+03
   0.101399E+03   0.861253E-04   0.279730E-03   0.467908E-03   0.106898E-02   0.191523E+03
   0.100543E+03   0.861253E-04   0.279730E-03   0.467908E-03   0.136987E-02   0.191004E+03
   0.100543E+03   0.861253E-04   0.279730E-03   0.529243E-03   0.136987E-02   0.190530E+03
   0.100403E+03   0.861253E-04   0.279730E-03   0.399648E-03   0.136987E-02   0.191300E+03
   0.101075E+03   0.861253E-04   0.137118E-03   0.399648E-03   0.134579E-02   0.192343E+03
   0.101075E+03   0.861253E-04   0.137118E-03   0.344652E-03   0.134579E-02   0.192718E+03
   0.101387E+03   0.861253E-04   0.137118E-03   0.168814E-03   0.134579E-02   0.193422E+03
   0.101387E+03   0.861253E-04   0.137118E-03   0.168814E-03   0.231928E-02   0.191060E+03
   0.101387E+03   0.861253E-04   0.137118E-03   0.168814E-03   0.242258E-02   0.190802E+03
   0.101387E+03   0.425966E-03   0.172652E-03   0.168814E-03   0.122603E-02   0.192911E+03
   0.101387E+03   0.425966E-03   0.172652E-03   0.168814E-03   0.122603E-02   0.192911E+03
   0.101387E+03   0.366559E-03   0.172652E-03   0.168814E-03   0.122603E-02   0.193064E+03
   0.101387E+03   0.366559E-03   0.172652E-03   0.168814E-03   0.122603E-02   0.193064E+03
   0.101387E+03   0.366559E-03   0.172652E-03   0.168814E-03   0.122603E-02   0.193064E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.168814E-03   0.122603E-02   0.193511E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.122603E-02   0.193164E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.981861E-03   0.193207E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.981861E-03   0.193207E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.981861E-03   0.193207E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.981861E-03   0.193207E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.250751E-03   0.981861E-03   0.193207E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.233244E-03   0.981861E-03   0.193290E+03
   0.101387E+03   0.766964E-04   0.172652E-03   0.233244E-03   0.981861E-03   0.193290E+03
   0.100260E+03   0.766964E-04   0.172652E-03   0.233244E-03   0.981861E-03   0.193066E+03
   0.100260E+03   0.766964E-04   0.172652E-03   0.233244E-03   0.981861E-03   0.193066E+03
   0.100260E+03   0.295799E-03   0.172652E-03   0.233244E-03   0.115912E-02   0.192545E+03
   0.100260E+03   0.295799E-03   0.172652E-03   0.233244E-03   0.115912E-02   0.192545E+03
   0.100260E+03   0.295799E-03   0.172652E-03   0.233244E-03   0.115912E-02   0.192545E+03
   0.101208E+03   0.295799E-03   0.172652E-03   0.233244E-03   0.113197E-02   0.193246E+03
   0.101208E+03   0.295799E-03   0.172652E-03   0.233244E-03   0.113197E-02   0.193246E+03
   0.101208E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193129E+03
   0.100816E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193241E+03
   0.100816E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193241E+03
   0.100641E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193129E+03
   0.100641E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193129E+03
   0.100641E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.113197E-02   0.193129E+03
   0.100916E+03   0.295799E-03   0.211499E-03   0.233244E-03   0.928969E-03   0.193283E+03
   0.100916E+03   0.295799E-03   0.854131E-04   0.233244E-03   0.928969E-03   0.193541E+03
   0.100916E+03   0.295799E-03   0.854131E-04   0.291154E-04   0.928969E-03   0.194207E+03
   0.100916E+03   0.295799E-03   0.854131E-04   0.291154E-04   0.928969E-03   0.194207E+03
   0.100916E+03   0.295799E-03   0.854131E-04   0.200853E-03   0.928969E-03   0.193707E+03
   0.100916E+03   0.295799E-03   0.854131E-04   0.200853E-03   0.928969E-03   0.193707E+03
   0.100808E+03   0.295799E-03   0.854131E-04   0.369936E-04   0.114612E-02   0.194134E+03
   0.100808E+03   0.295799E-03   0.854131E-04   0.369936E-04   0.118946E-02   0.194073E+03
   0.100808E+03   0.224690E-03   0.854131E-04   0.369936E-04   0.900549E-03   0.194309E+03
   0.100808E+03   0.224690E-03   0.148435E-03   0.369936E-04   0.900549E-03   0.194214E+03
   0.100808E+03   0.224690E-03   0.148435E-03   0.369936E-04   0.900549E-03   0.194214E+03
   0.100808E+03   0.224690E-03   0.150365E-03   0.958157E-05   0.900549E-03   0.194228E+03
   0.100808E+03   0.224690E-03   0.150365E-03   0.958157E-05   0.900549E-03   0.194228E+03
   0.100808E+03   0.224690E-03   0.150365E-03   0.958157E-05   0.103136E-02   0.194282E+03
   0.100808E+03   0.224690E-03   0.150365E-03   0.958157E-05   0.103136E-02   0.194282E+03
