a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100439E+03   0.126094E+01   0.369675E+01   0.309906E-03   0.423598E-03   0.363033E-03   0.101285E-02   0.118906E-02   0.356773E-03   0.108086E-02   0.492124E-03   0.399724E-03   0.208788E+03   0.000000E+00   0.000000E+00   0.208788E+03  -0.417576E+03
   0.100439E+03   0.126094E+01   0.369675E+01   0.309906E-03   0.433683E-03   0.363033E-03   0.328454E-03   0.118906E-02   0.356773E-03   0.108086E-02   0.220148E-02   0.399724E-03   0.205236E+03   0.000000E+00   0.000000E+00   0.205236E+03  -0.410472E+03
   0.100439E+03   0.204358E+01   0.369675E+01   0.309906E-03   0.433683E-03   0.363033E-03   0.328454E-03   0.118906E-02   0.356773E-03   0.108086E-02   0.220148E-02   0.399724E-03   0.205349E+03   0.000000E+00   0.000000E+00   0.205349E+03  -0.410698E+03
   0.100439E+03   0.204358E+01   0.399431E+01   0.309906E-03   0.433683E-03   0.363033E-03   0.328454E-03   0.118763E-02   0.442805E-03   0.108086E-02   0.268228E-02   0.399724E-03   0.204849E+03   0.000000E+00   0.000000E+00   0.204849E+03  -0.409698E+03
   0.100439E+03   0.204358E+01  -0.204829E+01   0.309906E-03   0.433683E-03   0.363033E-03   0.328454E-03   0.118763E-02   0.442805E-03   0.108086E-02   0.105453E-02   0.399724E-03   0.207536E+03   0.000000E+00   0.000000E+00   0.207536E+03  -0.415072E+03
   0.100439E+03   0.204358E+01   0.137560E+01   0.309906E-03   0.433683E-03   0.363033E-03   0.160621E-02   0.118763E-02   0.442805E-03   0.108086E-02   0.246423E-03   0.399724E-03   0.208240E+03   0.000000E+00   0.000000E+00   0.208240E+03  -0.416480E+03
   0.100439E+03   0.280847E+01  -0.138394E+01   0.216739E-02   0.433683E-03   0.363033E-03   0.160621E-02   0.188238E-02   0.442805E-03   0.108086E-02   0.246423E-03   0.399724E-03   0.203171E+03   0.000000E+00   0.000000E+00   0.203171E+03  -0.406342E+03
   0.100439E+03   0.280847E+01   0.116748E+02   0.335450E-02   0.433683E-03   0.363033E-03   0.112899E-02   0.655627E-02   0.442805E-03   0.143256E-02   0.246423E-03   0.127962E-02   0.194568E+03   0.000000E+00   0.000000E+00   0.194568E+03  -0.389136E+03
   0.100103E+03   0.280847E+01   0.425691E+01   0.335450E-02   0.293071E-03   0.363033E-03   0.112899E-02   0.331702E-02   0.389465E-03   0.143256E-02   0.246423E-03   0.127962E-02   0.198371E+03   0.000000E+00   0.000000E+00   0.198371E+03  -0.396742E+03
   0.100103E+03   0.505101E+01   0.425691E+01   0.365436E-02   0.916480E-03   0.363033E-03   0.112899E-02   0.266215E-02   0.176957E-02   0.143256E-02   0.246423E-03   0.127962E-02   0.195720E+03   0.000000E+00   0.000000E+00   0.195720E+03  -0.391440E+03
   0.999459E+02  -0.170115E+01   0.412640E+01   0.230147E-02   0.916480E-03   0.363033E-03   0.112899E-02   0.112840E-02   0.171411E-02   0.143256E-02   0.246423E-03   0.518884E-03   0.201835E+03   0.000000E+00   0.000000E+00   0.201835E+03  -0.403670E+03
   0.999459E+02   0.336403E+01   0.412640E+01   0.980971E-04   0.916480E-03   0.363033E-03   0.869033E-03   0.112840E-02   0.981123E-03   0.143256E-02   0.246423E-03   0.518884E-03   0.206956E+03   0.000000E+00   0.000000E+00   0.206956E+03  -0.413912E+03
   0.999459E+02   0.992204E+00  -0.835266E+01   0.980971E-04   0.916480E-03   0.286995E-02   0.869033E-03   0.112840E-02   0.981123E-03   0.143256E-02   0.147019E-03   0.518884E-03   0.204066E+03   0.000000E+00   0.000000E+00   0.204066E+03  -0.408132E+03
   0.999459E+02   0.992204E+00  -0.182060E+01   0.720619E-03   0.916480E-03   0.120826E-02   0.929737E-03   0.313196E-04   0.981123E-03   0.143256E-02   0.147019E-03   0.518884E-03   0.207192E+03   0.000000E+00   0.000000E+00   0.207192E+03  -0.414384E+03
   0.999459E+02   0.992204E+00  -0.182060E+01   0.720619E-03   0.835800E-03   0.588498E-03   0.929737E-03   0.465682E-03   0.785674E-03   0.143256E-02   0.147019E-03   0.545720E-03   0.209075E+03   0.000000E+00   0.000000E+00   0.209075E+03  -0.418150E+03
   0.999459E+02   0.467243E+01  -0.210250E+00   0.720619E-03   0.835800E-03   0.588498E-03   0.929737E-03   0.465682E-03   0.122059E-02   0.177476E-02   0.147019E-03   0.545720E-03   0.206942E+03   0.000000E+00   0.000000E+00   0.206942E+03  -0.413884E+03
   0.999459E+02  -0.230681E+01  -0.210250E+00   0.720619E-03   0.835800E-03   0.431620E-03   0.358743E-03   0.233813E-02   0.122059E-02   0.124245E-02   0.562938E-02   0.545720E-03   0.197128E+03   0.000000E+00   0.000000E+00   0.197128E+03  -0.394256E+03
   0.996155E+02  -0.230681E+01  -0.116955E+02   0.720619E-03   0.365966E-03   0.431620E-03   0.117912E-02   0.233813E-02   0.122059E-02   0.156545E-02   0.562938E-02   0.545720E-03   0.197181E+03   0.000000E+00   0.000000E+00   0.197181E+03  -0.394362E+03
   0.996155E+02  -0.230681E+01  -0.681971E+01   0.720619E-03   0.365966E-03   0.431620E-03   0.741072E-03   0.233813E-02   0.122059E-02   0.156545E-02   0.562938E-02   0.545720E-03   0.197909E+03   0.000000E+00   0.000000E+00   0.197909E+03  -0.395818E+03
   0.996155E+02  -0.230681E+01  -0.208500E+01   0.720619E-03   0.365966E-03   0.431620E-03   0.741072E-03   0.233813E-02   0.134344E-02   0.156545E-02   0.562938E-02   0.545720E-03   0.197652E+03   0.000000E+00   0.000000E+00   0.197652E+03  -0.395304E+03
   0.996155E+02  -0.247369E+01   0.544433E+01   0.760247E-03   0.365966E-03   0.431620E-03   0.136188E-02   0.233813E-02   0.123258E-02   0.156545E-02   0.476097E-02   0.545720E-03   0.196757E+03   0.000000E+00   0.000000E+00   0.196757E+03  -0.393514E+03
   0.996155E+02  -0.167282E+01  -0.754786E+01   0.760247E-03   0.365966E-03   0.431620E-03   0.136188E-02   0.233813E-02   0.123258E-02   0.156545E-02   0.476097E-02   0.545720E-03   0.197902E+03   0.000000E+00   0.000000E+00   0.197902E+03  -0.395804E+03
   0.996155E+02   0.504485E+01  -0.107259E+02   0.760247E-03   0.365966E-03   0.431620E-03   0.136188E-02   0.104324E-02   0.324215E-03   0.459783E-04   0.169999E-02   0.545720E-03   0.202559E+03   0.000000E+00   0.000000E+00   0.202559E+03  -0.405118E+03
   0.996155E+02   0.338866E+01  -0.258933E+01   0.123592E-02   0.365966E-03   0.990126E-04   0.136188E-02   0.469026E-03   0.324215E-03   0.459783E-04   0.169999E-02   0.465739E-03   0.205613E+03   0.000000E+00   0.000000E+00   0.205613E+03  -0.411226E+03
   0.996155E+02   0.961701E+00  -0.351936E+01   0.123592E-02   0.365966E-03   0.334944E-03   0.100293E-02   0.469026E-03   0.324215E-03   0.459783E-04   0.169999E-02   0.431532E-04   0.207084E+03   0.000000E+00   0.000000E+00   0.207084E+03  -0.414168E+03
   0.996155E+02   0.961701E+00  -0.847841E+01   0.921400E-03   0.365966E-03   0.334944E-03   0.100293E-02   0.469026E-03   0.122400E-02   0.131210E-02   0.181343E-02   0.874792E-04   0.205965E+03   0.000000E+00   0.000000E+00   0.205965E+03  -0.411930E+03
   0.996155E+02   0.264610E+01  -0.567656E+01   0.921400E-03   0.348870E-03   0.334944E-03   0.100293E-02   0.469026E-03   0.124839E-02   0.131210E-02   0.130091E-02   0.232747E-04   0.207098E+03   0.000000E+00   0.000000E+00   0.207098E+03  -0.414196E+03
   0.100247E+03   0.264610E+01  -0.401687E+01   0.921400E-03   0.348870E-03   0.334944E-03   0.100293E-02   0.469026E-03   0.124839E-02   0.131210E-02   0.130091E-02   0.232747E-04   0.206878E+03   0.000000E+00   0.000000E+00   0.206878E+03  -0.413756E+03
   0.100247E+03  -0.760953E+00  -0.401687E+01   0.123758E-02   0.348870E-03   0.598889E-03   0.997144E-03   0.712038E-03   0.124839E-02   0.312893E-03   0.628587E-03   0.232747E-04   0.208890E+03   0.000000E+00   0.000000E+00   0.208890E+03  -0.417780E+03
   0.100247E+03  -0.406999E+01  -0.150561E+01   0.123758E-02   0.772970E-03   0.598889E-03   0.997144E-03   0.712038E-03   0.614307E-03   0.312893E-03   0.102309E-02   0.232747E-04   0.206341E+03   0.000000E+00   0.000000E+00   0.206341E+03  -0.412682E+03
   0.100247E+03  -0.406999E+01   0.835620E+00   0.123758E-02   0.772970E-03   0.598889E-03   0.997144E-03   0.712038E-03   0.685040E-03   0.312893E-03   0.102309E-02   0.232747E-04   0.206183E+03   0.000000E+00   0.000000E+00   0.206183E+03  -0.412366E+03
   0.100247E+03  -0.406999E+01  -0.312664E+01   0.123758E-02   0.772970E-03   0.884771E-03   0.997144E-03   0.129445E-03   0.685040E-03   0.312893E-03   0.102309E-02   0.241298E-03   0.205674E+03   0.000000E+00   0.000000E+00   0.205674E+03  -0.411348E+03
   0.100247E+03  -0.130494E+00   0.502393E+01   0.338958E-03   0.772970E-03   0.884771E-03   0.997144E-03   0.229619E-03   0.685040E-03   0.565171E-03   0.102309E-02   0.241298E-03   0.208200E+03   0.000000E+00   0.000000E+00   0.208200E+03  -0.416400E+03
   0.100247E+03  -0.130494E+00   0.502393E+01   0.330881E-03   0.772970E-03   0.884771E-03   0.997144E-03   0.118747E-02   0.685040E-03   0.565171E-03   0.102309E-02   0.146454E-02   0.205870E+03   0.000000E+00   0.000000E+00   0.205870E+03  -0.411740E+03
   0.100247E+03   0.554310E+01   0.502393E+01   0.330881E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.554774E-03   0.685040E-03   0.795249E-03   0.102309E-02   0.173879E-02   0.206355E+03   0.000000E+00   0.000000E+00   0.206355E+03  -0.412710E+03
   0.100247E+03   0.554310E+01   0.502393E+01   0.330881E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.554774E-03   0.324975E-03   0.795249E-03   0.102309E-02   0.173879E-02   0.205627E+03   0.000000E+00   0.000000E+00   0.205627E+03  -0.411254E+03
   0.100247E+03   0.554310E+01   0.502393E+01   0.233237E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.554774E-03   0.324975E-03   0.795249E-03   0.102309E-02   0.173879E-02   0.205566E+03   0.000000E+00   0.000000E+00   0.205566E+03  -0.411132E+03
   0.100247E+03   0.209513E+00   0.502393E+01   0.233237E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.732128E-03   0.324975E-03   0.795249E-03   0.115033E-02   0.173879E-02   0.205638E+03   0.000000E+00   0.000000E+00   0.205638E+03  -0.411276E+03
   0.100247E+03   0.395246E+01   0.502393E+01   0.159809E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.732128E-03   0.324975E-03   0.795249E-03   0.115033E-02   0.173879E-02   0.205727E+03   0.000000E+00   0.000000E+00   0.205727E+03  -0.411454E+03
   0.102493E+03   0.395246E+01   0.133995E+02   0.159809E-03   0.359832E-03   0.884771E-03   0.997144E-03   0.732128E-03   0.324975E-03   0.695678E-03   0.100120E-02   0.173879E-02   0.203564E+03   0.000000E+00   0.000000E+00   0.203564E+03  -0.407128E+03
   0.102493E+03   0.395246E+01   0.133995E+02   0.159809E-03   0.359832E-03   0.884771E-03   0.503620E-03   0.329126E-03   0.127630E-03   0.695678E-03   0.100120E-02   0.173879E-02   0.203448E+03   0.000000E+00   0.000000E+00   0.203448E+03  -0.406896E+03
   0.102493E+03   0.175753E+01   0.127103E+02   0.159809E-03   0.359832E-03   0.884771E-03   0.503620E-03   0.839476E-03   0.127630E-03   0.191013E-03   0.100120E-02   0.173879E-02   0.202265E+03   0.000000E+00   0.000000E+00   0.202265E+03  -0.404530E+03
   0.102493E+03   0.175753E+01   0.127103E+02   0.159809E-03   0.359832E-03   0.106765E-02   0.179264E-02   0.839476E-03   0.127630E-03   0.191013E-03   0.100120E-02   0.189339E-02   0.199991E+03   0.000000E+00   0.000000E+00   0.199991E+03  -0.399982E+03
   0.102493E+03   0.470290E+01   0.983713E+01   0.159809E-03   0.359832E-03   0.106765E-02   0.179264E-02   0.839476E-03   0.127630E-03   0.191013E-03   0.865507E-03   0.931474E-03   0.200365E+03   0.000000E+00   0.000000E+00   0.200365E+03  -0.400730E+03
   0.102493E+03   0.319182E+01   0.983713E+01   0.159809E-03   0.359832E-03   0.106765E-02   0.179264E-02   0.839476E-03   0.127630E-03   0.191013E-03   0.865507E-03   0.931474E-03   0.200970E+03   0.000000E+00   0.000000E+00   0.200970E+03  -0.401940E+03
   0.102493E+03   0.152264E+01  -0.126481E+02   0.159809E-03   0.359832E-03   0.221244E-02   0.179264E-02   0.161362E-02   0.821993E-03   0.191013E-03   0.865507E-03   0.931474E-03   0.199598E+03   0.000000E+00   0.000000E+00   0.199598E+03  -0.399196E+03
   0.102493E+03   0.152264E+01  -0.152973E+02   0.704228E-03   0.359832E-03   0.221244E-02   0.179264E-02   0.161362E-02   0.821993E-03   0.191013E-03   0.865507E-03   0.144822E-02   0.197598E+03   0.000000E+00   0.000000E+00   0.197598E+03  -0.395196E+03
   0.102493E+03   0.273113E+01  -0.790274E+00   0.704228E-03   0.359832E-03   0.221244E-02   0.277414E-02   0.928647E-03   0.821993E-03   0.191013E-03   0.865507E-03   0.835028E-03   0.199343E+03   0.000000E+00   0.000000E+00   0.199343E+03  -0.398686E+03
   0.101739E+03   0.246313E+01   0.521628E+01   0.181714E-03   0.359832E-03   0.529027E-03   0.149496E-02   0.109785E-02   0.821993E-03   0.787428E-03   0.865507E-03   0.835028E-03   0.205942E+03   0.000000E+00   0.000000E+00   0.205942E+03  -0.411884E+03
   0.101739E+03   0.246313E+01   0.124326E+02   0.181714E-03   0.395158E-03   0.529027E-03   0.149496E-02   0.109785E-02   0.423110E-03   0.787428E-03   0.176579E-02   0.835028E-03   0.204143E+03   0.000000E+00   0.000000E+00   0.204143E+03  -0.408286E+03
   0.101739E+03   0.246313E+01   0.963879E+01   0.181714E-03   0.395158E-03   0.529027E-03   0.149496E-02   0.812240E-03   0.423110E-03   0.787428E-03   0.176579E-02   0.835028E-03   0.204700E+03   0.000000E+00   0.000000E+00   0.204700E+03  -0.409400E+03
   0.100208E+03   0.246313E+01   0.583306E+01   0.181714E-03   0.395158E-03   0.529027E-03   0.149496E-02   0.479255E-03   0.423110E-03   0.787428E-03   0.176579E-02   0.835028E-03   0.206555E+03   0.000000E+00   0.000000E+00   0.206555E+03  -0.413110E+03
   0.100208E+03   0.414362E+01   0.960320E+00   0.181714E-03   0.395158E-03   0.529027E-03   0.157676E-02   0.434908E-03   0.423110E-03   0.787428E-03   0.209233E-05   0.307013E-03   0.209102E+03   0.000000E+00   0.000000E+00   0.209102E+03  -0.418204E+03
   0.100208E+03   0.354465E+01   0.960320E+00   0.324481E-03   0.395158E-03   0.529027E-03   0.123337E-02   0.434908E-03   0.127992E-02   0.787428E-03   0.209233E-05   0.307013E-03   0.209958E+03   0.000000E+00   0.000000E+00   0.209958E+03  -0.419916E+03
   0.100208E+03  -0.136418E+01   0.960320E+00   0.324481E-03   0.395158E-03   0.529027E-03   0.123337E-02   0.434908E-03   0.127992E-02   0.787428E-03   0.209233E-05   0.400763E-02   0.203704E+03   0.000000E+00   0.000000E+00   0.203704E+03  -0.407408E+03
   0.100208E+03   0.663835E+01   0.624750E+01   0.324481E-03   0.395158E-03   0.529027E-03   0.123337E-02   0.434908E-03   0.127992E-02   0.387076E-03   0.209233E-05   0.313490E-02   0.202390E+03   0.000000E+00   0.000000E+00   0.202390E+03  -0.404780E+03
   0.100208E+03   0.663835E+01   0.624750E+01   0.324481E-03   0.395158E-03   0.102127E-02   0.123337E-02   0.434908E-03   0.127992E-02   0.387076E-03   0.142658E-02   0.105165E-02   0.205010E+03   0.000000E+00   0.000000E+00   0.205010E+03  -0.410020E+03
   0.100208E+03  -0.208370E+01   0.624750E+01   0.486469E-03   0.395158E-03   0.400932E-03   0.123337E-02   0.434908E-03   0.127992E-02   0.387076E-03   0.113544E-02   0.281545E-04   0.206231E+03   0.000000E+00   0.000000E+00   0.206231E+03  -0.412462E+03
   0.100136E+03  -0.208370E+01  -0.197718E+01   0.486469E-03   0.395158E-03   0.400932E-03   0.123337E-02   0.434908E-03   0.127992E-02   0.387076E-03   0.369756E-03   0.281545E-04   0.209528E+03   0.000000E+00   0.000000E+00   0.209528E+03  -0.419056E+03
   0.100136E+03   0.597547E+00  -0.180674E+01   0.486469E-03   0.110378E-03   0.101274E-02   0.123337E-02   0.434908E-03   0.231416E-03   0.387076E-03   0.369756E-03   0.281545E-04   0.210032E+03   0.000000E+00   0.000000E+00   0.210032E+03  -0.420064E+03
   0.100136E+03   0.597547E+00  -0.110767E+02   0.486469E-03   0.110378E-03   0.718484E-03   0.123337E-02   0.434908E-03   0.231416E-03   0.387076E-03   0.369756E-03   0.281545E-04   0.208379E+03   0.000000E+00   0.000000E+00   0.208379E+03  -0.416758E+03
   0.100136E+03   0.196379E+00  -0.585034E+01   0.486469E-03   0.110378E-03   0.718484E-03   0.123337E-02   0.434908E-03   0.231416E-03   0.387076E-03   0.369756E-03   0.281545E-04   0.210013E+03   0.000000E+00   0.000000E+00   0.210013E+03  -0.420026E+03
   0.100136E+03  -0.174313E+01  -0.108141E+02   0.486469E-03   0.110378E-03   0.718484E-03   0.823944E-03   0.434908E-03   0.428338E-03   0.231468E-03   0.369756E-03   0.281545E-04   0.209099E+03   0.000000E+00   0.000000E+00   0.209099E+03  -0.418198E+03
   0.100136E+03  -0.174313E+01  -0.410123E+01   0.486469E-03   0.110378E-03   0.718484E-03   0.823944E-03   0.155404E-03   0.136947E-02   0.231468E-03   0.369756E-03   0.736216E-03   0.208606E+03   0.000000E+00   0.000000E+00   0.208606E+03  -0.417212E+03
   0.100136E+03  -0.174313E+01  -0.410123E+01   0.486469E-03   0.110378E-03   0.214336E-03   0.823944E-03   0.155404E-03   0.205971E-03   0.231468E-03   0.160022E-03   0.736216E-03   0.207533E+03   0.000000E+00   0.000000E+00   0.207533E+03  -0.415066E+03
   0.100136E+03  -0.144841E+01   0.124198E+01   0.486469E-03   0.110378E-03   0.195952E-02   0.823944E-03   0.155404E-03   0.205971E-03   0.231468E-03   0.160022E-03   0.606344E-03   0.207439E+03   0.000000E+00   0.000000E+00   0.207439E+03  -0.414878E+03
   0.100136E+03  -0.144841E+01  -0.907035E+00   0.486469E-03   0.409559E-03   0.195952E-02   0.823944E-03   0.925362E-03   0.205971E-03   0.231468E-03   0.865945E-03   0.446171E-03   0.206785E+03   0.000000E+00   0.000000E+00   0.206785E+03  -0.413570E+03
   0.100136E+03  -0.144841E+01  -0.783068E+01   0.486469E-03   0.409559E-03   0.195952E-02   0.823944E-03   0.925362E-03   0.205971E-03   0.231468E-03   0.865945E-03   0.446171E-03   0.205888E+03   0.000000E+00   0.000000E+00   0.205888E+03  -0.411776E+03
   0.100136E+03  -0.144841E+01  -0.173216E+01   0.486469E-03   0.409559E-03   0.231422E-02   0.823944E-03   0.925362E-03   0.205971E-03   0.231468E-03   0.865945E-03   0.446171E-03   0.206201E+03   0.000000E+00   0.000000E+00   0.206201E+03  -0.412402E+03
   0.100136E+03   0.224776E+01  -0.173216E+01   0.486469E-03   0.409559E-03   0.231422E-02   0.823944E-03   0.925362E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.360704E-03   0.207752E+03   0.000000E+00   0.000000E+00   0.207752E+03  -0.415504E+03
   0.100225E+03   0.224776E+01  -0.173216E+01   0.486469E-03   0.409559E-03   0.231422E-02   0.195031E-02   0.925362E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.360704E-03   0.205902E+03   0.000000E+00   0.000000E+00   0.205902E+03  -0.411804E+03
   0.100225E+03   0.820687E+00  -0.195008E+01   0.486469E-03   0.409559E-03   0.101105E-02   0.195031E-02   0.572023E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.436983E-03   0.208884E+03   0.000000E+00   0.000000E+00   0.208884E+03  -0.417768E+03
   0.100225E+03   0.820687E+00  -0.733463E+00   0.486469E-03   0.409559E-03   0.101105E-02   0.203041E-02   0.572023E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.436421E-03   0.208734E+03   0.000000E+00   0.000000E+00   0.208734E+03  -0.417468E+03
   0.100225E+03   0.820687E+00  -0.733463E+00   0.486469E-03   0.409559E-03   0.101105E-02   0.203041E-02   0.572023E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.436421E-03   0.208734E+03   0.000000E+00   0.000000E+00   0.208734E+03  -0.417468E+03
   0.100225E+03   0.820687E+00   0.513208E+01   0.435689E-03   0.409559E-03   0.101105E-02   0.713046E-03   0.572023E-03   0.742248E-03   0.231468E-03   0.865945E-03   0.436421E-03   0.209892E+03   0.000000E+00   0.000000E+00   0.209892E+03  -0.419784E+03
   0.100225E+03   0.820687E+00   0.513208E+01   0.435689E-03   0.409559E-03   0.101105E-02   0.713046E-03   0.735807E-03   0.850351E-03   0.231468E-03   0.865945E-03   0.436421E-03   0.209604E+03   0.000000E+00   0.000000E+00   0.209604E+03  -0.419208E+03
   0.100225E+03   0.371855E+01  -0.102331E+02   0.435689E-03   0.819398E-03   0.101105E-02   0.713046E-03   0.735807E-03   0.850351E-03   0.231468E-03   0.865945E-03   0.436421E-03   0.207758E+03   0.000000E+00   0.000000E+00   0.207758E+03  -0.415516E+03
   0.100225E+03   0.311220E+01  -0.102331E+02   0.435689E-03   0.506604E-03   0.101105E-02   0.713046E-03   0.735807E-03   0.145499E-02   0.231468E-03   0.865945E-03   0.331230E-04   0.208622E+03   0.000000E+00   0.000000E+00   0.208622E+03  -0.417244E+03
   0.100225E+03   0.311220E+01  -0.670873E+01   0.435689E-03   0.506604E-03   0.101105E-02   0.713046E-03   0.735807E-03   0.109137E-02   0.231468E-03   0.115849E-02   0.331230E-04   0.208971E+03   0.000000E+00   0.000000E+00   0.208971E+03  -0.417942E+03
   0.999659E+02   0.311220E+01  -0.670873E+01   0.206713E-03   0.506604E-03   0.971507E-03   0.713046E-03   0.735807E-03   0.109137E-02   0.231468E-03   0.115849E-02   0.331230E-04   0.209067E+03   0.000000E+00   0.000000E+00   0.209067E+03  -0.418134E+03
   0.100220E+03   0.311220E+01  -0.159570E+02   0.106821E-02   0.506604E-03   0.971507E-03   0.713046E-03   0.213980E-02   0.109137E-02   0.581522E-03   0.115849E-02   0.398878E-03   0.203537E+03   0.000000E+00   0.000000E+00   0.203537E+03  -0.407074E+03
   0.996696E+02   0.311220E+01  -0.628482E+01   0.106821E-02   0.506604E-03   0.971507E-03   0.713046E-03   0.182359E-02   0.164650E-02   0.581522E-03   0.196321E-03   0.398878E-03   0.206757E+03   0.000000E+00   0.000000E+00   0.206757E+03  -0.413514E+03
   0.996696E+02   0.339186E+01  -0.149408E+02   0.106821E-02   0.506604E-03   0.971507E-03   0.713046E-03   0.182359E-02   0.164650E-02   0.581522E-03   0.196321E-03   0.398878E-03   0.205133E+03   0.000000E+00   0.000000E+00   0.205133E+03  -0.410266E+03
   0.100675E+03  -0.515964E+00  -0.149408E+02   0.106821E-02   0.506604E-03   0.971507E-03   0.713046E-03   0.131133E-02   0.164650E-02   0.581522E-03   0.196321E-03   0.398878E-03   0.204627E+03   0.000000E+00   0.000000E+00   0.204627E+03  -0.409254E+03
   0.100675E+03   0.314842E+01  -0.103002E+02   0.779899E-03   0.506604E-03   0.114568E-02   0.713046E-03   0.131133E-02   0.164650E-02   0.309129E-02   0.196321E-03   0.398878E-03   0.202990E+03   0.000000E+00   0.000000E+00   0.202990E+03  -0.405980E+03
   0.100675E+03   0.314842E+01  -0.982575E+01   0.779899E-03   0.506604E-03   0.114568E-02   0.713046E-03   0.165018E-02   0.233496E-02   0.221654E-02   0.751199E-04   0.105380E-02   0.201084E+03   0.000000E+00   0.000000E+00   0.201084E+03  -0.402168E+03
   0.100675E+03   0.314842E+01  -0.982575E+01   0.779899E-03   0.506604E-03   0.114568E-02   0.713046E-03   0.165018E-02   0.233496E-02   0.150560E-03   0.751199E-04   0.813810E-03   0.204494E+03   0.000000E+00   0.000000E+00   0.204494E+03  -0.408988E+03
   0.100675E+03   0.416189E+01   0.220103E+01   0.779899E-03   0.506604E-03   0.185920E-03   0.113509E-02   0.769993E-03   0.233496E-02   0.150560E-03   0.751199E-04   0.813810E-03   0.205904E+03   0.000000E+00   0.000000E+00   0.205904E+03  -0.411808E+03
   0.100675E+03   0.174408E+01  -0.710996E+01   0.779899E-03   0.506604E-03   0.185920E-03   0.113509E-02   0.756789E-03   0.168898E-02   0.259863E-04   0.751199E-04   0.813810E-03   0.206770E+03   0.000000E+00   0.000000E+00   0.206770E+03  -0.413540E+03
   0.100820E+03  -0.107138E+01  -0.710996E+01   0.779899E-03   0.506604E-03   0.185920E-03   0.113509E-02   0.756789E-03   0.267154E-02   0.259863E-04   0.751199E-04   0.180831E-02   0.201284E+03   0.000000E+00   0.000000E+00   0.201284E+03  -0.402568E+03
   0.100820E+03  -0.107138E+01  -0.710996E+01   0.779899E-03   0.506604E-03   0.185920E-03   0.113509E-02   0.756789E-03   0.267154E-02   0.152382E-03   0.751199E-04   0.180831E-02   0.201360E+03   0.000000E+00   0.000000E+00   0.201360E+03  -0.402720E+03
   0.100820E+03   0.291946E+01  -0.710996E+01   0.779899E-03   0.506604E-03   0.298828E-02   0.113509E-02   0.756789E-03   0.163279E-02   0.158715E-02   0.751199E-04   0.348271E-02   0.197763E+03   0.000000E+00   0.000000E+00   0.197763E+03  -0.395526E+03
   0.101954E+03   0.291946E+01  -0.284754E+01   0.574163E-03   0.506604E-03   0.202599E-02   0.113509E-02   0.756789E-03   0.201795E-02   0.158715E-02   0.751199E-04   0.758082E-03   0.201928E+03   0.000000E+00   0.000000E+00   0.201928E+03  -0.403856E+03
   0.101026E+03   0.291946E+01  -0.284754E+01   0.574163E-03   0.506604E-03   0.202599E-02   0.113509E-02   0.756789E-03   0.201795E-02   0.150063E-03   0.751199E-04   0.758082E-03   0.205245E+03   0.000000E+00   0.000000E+00   0.205245E+03  -0.410490E+03
   0.101026E+03   0.291946E+01  -0.553814E+01   0.574163E-03   0.506604E-03   0.202599E-02   0.113509E-02   0.978039E-03   0.201795E-02   0.368278E-03   0.751199E-04   0.758082E-03   0.205249E+03   0.000000E+00   0.000000E+00   0.205249E+03  -0.410498E+03
   0.101026E+03   0.493614E+01   0.245115E+01   0.574163E-03   0.506604E-03   0.341966E-03   0.113509E-02   0.117472E-02   0.201795E-02   0.637257E-04   0.751199E-04   0.758082E-03   0.204893E+03   0.000000E+00   0.000000E+00   0.204893E+03  -0.409786E+03
   0.101026E+03   0.290722E+01  -0.173370E+01   0.574163E-03   0.506604E-03   0.341966E-03   0.801080E-03   0.104673E-03   0.201795E-02   0.155339E-03   0.751199E-04   0.852670E-03   0.207116E+03   0.000000E+00   0.000000E+00   0.207116E+03  -0.414232E+03
   0.101026E+03   0.290722E+01  -0.173370E+01   0.574163E-03   0.506604E-03   0.341966E-03   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.250501E-02   0.852670E-03   0.200257E+03   0.000000E+00   0.000000E+00   0.200257E+03  -0.400514E+03
   0.101026E+03   0.290722E+01  -0.469370E+01   0.574163E-03   0.506604E-03   0.341966E-03   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.250501E-02   0.852670E-03   0.199868E+03   0.000000E+00   0.000000E+00   0.199868E+03  -0.399736E+03
