a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.100278E+03  0.655326E+00 -0.716520E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.277831E-03  0.583024E-03  0.622756E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.208428E+03
  0.100278E+03  0.664776E+00 -0.866468E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.277831E-03  0.583024E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.208014E+03
  0.100278E+03  0.664776E+00 -0.299375E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.327238E-02  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.206529E+03
  0.100278E+03  0.664776E+00 -0.176936E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.210035E+03
  0.100278E+03  0.664776E+00 -0.176936E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.210035E+03
  0.100278E+03  0.664776E+00 -0.176936E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.210035E+03
  0.100278E+03  0.664776E+00 -0.176936E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.210035E+03
  0.100278E+03  0.664776E+00 -0.245816E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.102474E-02  0.564845E-04  0.238331E-03  0.210047E+03
  0.100278E+03  0.664776E+00 -0.245816E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.484813E-03  0.564845E-04  0.390447E-03  0.210968E+03
  0.100278E+03  0.664776E+00 -0.245816E+01  0.891139E-03  0.186583E-03  0.925135E-03  0.853182E-03  0.312586E-03  0.765435E-03  0.484813E-03  0.112311E-03  0.390447E-03  0.210975E+03
  0.100278E+03  0.664776E+00 -0.357401E+01  0.891139E-03  0.186583E-03  0.204953E-02  0.853182E-03  0.312586E-03  0.765435E-03  0.484813E-03  0.112311E-03  0.390447E-03  0.208875E+03
  0.100278E+03  0.664776E+00 -0.357401E+01  0.891139E-03  0.186583E-03  0.131140E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.390447E-03  0.208785E+03
  0.100278E+03 -0.498578E+01 -0.357401E+01  0.891139E-03  0.186583E-03  0.154771E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.390447E-03  0.204848E+03
  0.100278E+03 -0.498578E+01 -0.357401E+01  0.891139E-03  0.186583E-03  0.154771E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.390447E-03  0.204848E+03
  0.100278E+03 -0.498578E+01 -0.175303E+01  0.891139E-03  0.186583E-03  0.154771E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.595621E-03  0.204346E+03
  0.100278E+03 -0.498578E+01 -0.175303E+01  0.891139E-03  0.186583E-03  0.154771E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.595621E-03  0.204346E+03
  0.100278E+03  0.448927E+01  0.171712E+01  0.135652E-02  0.186583E-03  0.154771E-02  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.104052E-02  0.595621E-03  0.206468E+03
  0.100278E+03  0.349659E+01  0.377797E+01  0.135652E-02  0.481663E-03  0.780723E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.156248E-02  0.132168E-02  0.205681E+03
  0.100278E+03  0.349659E+01  0.377797E+01  0.807007E-03  0.481663E-03  0.780723E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.156248E-02  0.132168E-02  0.206909E+03
  0.100278E+03  0.350396E+01  0.377797E+01  0.807007E-03  0.481663E-03  0.780723E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.156248E-02  0.132168E-02  0.206909E+03
  0.100278E+03  0.350396E+01  0.377797E+01  0.807007E-03  0.481663E-03  0.780723E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.156248E-02  0.132168E-02  0.206909E+03
  0.100278E+03  0.350396E+01 -0.192651E+01  0.807007E-03  0.481663E-03  0.894068E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.306998E-03  0.132168E-02  0.208959E+03
  0.100278E+03  0.350396E+01 -0.192651E+01  0.807007E-03  0.481663E-03  0.894068E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.306998E-03  0.132168E-02  0.208959E+03
  0.101579E+03  0.350396E+01 -0.849198E+01  0.807007E-03  0.481663E-03  0.600125E-03  0.853182E-03  0.529516E-03  0.765435E-03  0.484813E-03  0.467866E-03  0.132168E-02  0.204735E+03
  0.998122E+02  0.350396E+01 -0.849198E+01  0.807007E-03  0.481663E-03  0.600125E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.484813E-03  0.467866E-03  0.132168E-02  0.206947E+03
  0.998122E+02  0.255230E+01 -0.849198E+01  0.807007E-03  0.481663E-03  0.947672E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.484813E-03  0.130076E-03  0.132168E-02  0.206827E+03
  0.998122E+02  0.255230E+01 -0.983581E+01  0.807007E-03  0.481663E-03  0.947672E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.484813E-03  0.130076E-03  0.132168E-02  0.206506E+03
  0.998122E+02 -0.616675E+00 -0.983581E+01  0.709630E-03  0.892274E-03  0.947672E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.756956E-03  0.130076E-03  0.132168E-02  0.204667E+03
  0.100993E+03 -0.110190E+01  0.636300E+01  0.709630E-03  0.892274E-03  0.947672E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.593585E-03  0.130076E-03  0.145181E-02  0.205739E+03
  0.100993E+03 -0.110190E+01  0.838137E+01  0.709630E-03  0.892274E-03  0.947672E-03  0.853182E-03  0.143567E-02  0.765435E-03  0.593585E-03  0.130076E-03  0.145181E-02  0.205477E+03
  0.100993E+03 -0.188152E+01  0.838137E+01  0.709630E-03  0.157648E-02  0.947672E-03  0.853182E-03  0.143567E-02  0.260039E-02  0.593585E-03  0.130076E-03  0.145181E-02  0.200839E+03
  0.100993E+03 -0.188152E+01  0.659788E+01  0.709630E-03  0.157648E-02  0.947672E-03  0.853182E-03  0.143567E-02  0.398919E-02  0.593585E-03  0.130076E-03  0.145181E-02  0.199510E+03
  0.100993E+03 -0.565269E+01  0.659788E+01  0.709630E-03  0.157648E-02  0.947672E-03  0.853182E-03  0.143567E-02  0.398919E-02  0.593585E-03  0.130076E-03  0.145181E-02  0.197507E+03
  0.100993E+03 -0.565269E+01  0.768819E+01  0.709630E-03  0.157648E-02  0.548139E-03  0.853182E-03  0.143567E-02  0.116695E-02  0.593585E-03  0.130076E-03  0.145181E-02  0.201470E+03
  0.100993E+03 -0.565269E+01  0.768819E+01  0.709630E-03  0.163636E-02  0.548139E-03  0.853182E-03  0.193087E-02  0.116695E-02  0.593585E-03  0.227138E-03  0.145181E-02  0.200618E+03
  0.100993E+03 -0.721557E+00  0.768819E+01  0.709630E-03  0.163636E-02  0.548139E-03  0.853182E-03  0.193087E-02  0.116695E-02  0.593585E-03  0.227138E-03  0.145181E-02  0.203079E+03
  0.991774E+02  0.426359E+01  0.768819E+01  0.709630E-03  0.163636E-02  0.548139E-03  0.853182E-03  0.158616E-02  0.116695E-02  0.593585E-03  0.227138E-03  0.145181E-02  0.202043E+03
  0.991774E+02  0.426359E+01  0.768819E+01  0.709630E-03  0.163636E-02  0.548139E-03  0.853182E-03  0.158616E-02  0.276014E-03  0.593585E-03  0.227138E-03  0.145181E-02  0.202638E+03
  0.991774E+02 -0.406447E+00  0.768819E+01  0.709630E-03  0.386185E-02  0.356047E-03  0.359214E-03  0.158616E-02  0.276014E-03  0.593585E-03  0.227138E-03  0.246414E-02  0.197080E+03
  0.991774E+02 -0.406447E+00  0.100577E+01  0.709630E-03  0.386185E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.276014E-03  0.593585E-03  0.227138E-03  0.162844E-02  0.201498E+03
  0.991774E+02  0.226168E+01  0.251514E+01  0.709630E-03  0.386185E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.276014E-03  0.593585E-03  0.390300E-03  0.162844E-02  0.202143E+03
  0.100089E+03  0.226168E+01  0.251514E+01  0.709630E-03  0.149507E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.276014E-03  0.593585E-03  0.390300E-03  0.162844E-02  0.206203E+03
  0.100089E+03  0.226168E+01  0.411368E+01  0.709630E-03  0.131288E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.485298E-03  0.593585E-03  0.390300E-03  0.162844E-02  0.207030E+03
  0.100089E+03  0.226168E+01  0.411368E+01  0.709630E-03  0.131288E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.485298E-03  0.196713E-03  0.390300E-03  0.162844E-02  0.207256E+03
  0.100089E+03  0.226168E+01  0.411368E+01  0.709630E-03  0.131288E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.149203E-02  0.196713E-03  0.390300E-03  0.162844E-02  0.205999E+03
  0.100089E+03  0.226168E+01  0.411368E+01  0.709630E-03  0.131288E-02  0.356047E-03  0.359214E-03  0.454907E-03  0.149203E-02  0.196713E-03  0.390300E-03  0.162844E-02  0.205999E+03
  0.100089E+03  0.226168E+01  0.411368E+01  0.709630E-03  0.131288E-02  0.356047E-03  0.739849E-03  0.454907E-03  0.149203E-02  0.196713E-03  0.390300E-03  0.162844E-02  0.206296E+03
  0.996124E+02  0.226168E+01  0.411368E+01  0.927775E-03  0.131288E-02  0.320852E-03  0.739849E-03  0.454907E-03  0.149203E-02  0.196713E-03  0.390300E-03  0.162844E-02  0.205397E+03
  0.101086E+03 -0.794178E-01  0.411368E+01  0.927775E-03  0.131288E-02  0.320852E-03  0.739849E-03  0.454907E-03  0.149203E-02  0.196713E-03  0.390300E-03  0.162844E-02  0.205053E+03
  0.101086E+03 -0.794178E-01  0.411368E+01  0.927775E-03  0.131288E-02  0.320852E-03  0.417869E-03  0.454907E-03  0.250827E-03  0.196713E-03  0.390300E-03  0.162844E-02  0.205340E+03
  0.101086E+03 -0.794178E-01  0.411368E+01  0.686157E-03  0.131288E-02  0.110942E-02  0.690288E-03  0.454907E-03  0.250827E-03  0.196713E-03  0.407842E-03  0.225721E-02  0.204638E+03
  0.100746E+03 -0.794178E-01  0.478950E+01  0.686157E-03  0.131288E-02  0.110942E-02  0.894798E-03  0.454907E-03  0.250827E-03  0.196713E-03  0.407842E-03  0.241895E-02  0.204488E+03
  0.100746E+03 -0.794178E-01  0.478950E+01  0.686157E-03  0.131288E-02  0.110942E-02  0.894798E-03  0.454907E-03  0.250827E-03  0.196713E-03  0.407842E-03  0.241895E-02  0.204488E+03
  0.100746E+03 -0.794178E-01  0.478950E+01  0.686157E-03  0.335114E-02  0.110942E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.153550E-02  0.241895E-02  0.197480E+03
  0.100746E+03  0.327784E+01  0.881789E+01  0.686157E-03  0.335114E-02  0.144663E-03  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.153550E-02  0.241895E-02  0.198067E+03
  0.100746E+03  0.327784E+01  0.341593E+01  0.686157E-03  0.335114E-02  0.158050E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.150363E-02  0.241895E-02  0.196510E+03
  0.100746E+03  0.327784E+01  0.812012E+01  0.686157E-03  0.335114E-02  0.158050E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.150363E-02  0.241895E-02  0.196469E+03
  0.100746E+03  0.327784E+01  0.436930E+01  0.686157E-03  0.335114E-02  0.158050E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.158160E-02  0.127714E-02  0.198332E+03
  0.100746E+03  0.327784E+01 -0.320700E+01  0.686157E-03  0.335114E-02  0.158050E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.158160E-02  0.127714E-02  0.197887E+03
  0.100111E+03  0.327784E+01 -0.724071E+00  0.686157E-03  0.335114E-02  0.160880E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.196713E-03  0.158160E-02  0.127714E-02  0.198420E+03
  0.100111E+03  0.327784E+01  0.502756E+01  0.686157E-03  0.335114E-02  0.160880E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.159948E-03  0.148246E-02  0.330982E-03  0.199706E+03
  0.100111E+03  0.327784E+01  0.688861E+00  0.686157E-03  0.335114E-02  0.160880E-02  0.149182E-02  0.106403E-02  0.910911E-03  0.159948E-03  0.148246E-02  0.330982E-03  0.200145E+03
  0.100111E+03  0.327784E+01 -0.503700E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.149182E-02  0.360818E-03  0.103356E-02  0.159948E-03  0.148246E-02  0.416072E-03  0.203282E+03
  0.985061E+02  0.268593E+01 -0.788307E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.149182E-02  0.360818E-03  0.116611E-02  0.159948E-03  0.148246E-02  0.416072E-03  0.202253E+03
  0.985061E+02  0.268593E+01 -0.437283E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.149182E-02  0.360818E-03  0.116611E-02  0.227502E-03  0.148246E-02  0.416072E-03  0.202457E+03
  0.982108E+02  0.649056E+01 -0.437283E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.149182E-02  0.360818E-03  0.116611E-02  0.227502E-03  0.148246E-02  0.416072E-03  0.200647E+03
  0.982108E+02  0.649056E+01 -0.437283E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.149182E-02  0.360818E-03  0.154012E-02  0.227502E-03  0.148246E-02  0.416072E-03  0.200018E+03
  0.982108E+02  0.649056E+01 -0.223029E+00  0.686157E-03  0.161371E-02  0.160880E-02  0.664452E-03  0.360818E-03  0.154012E-02  0.227502E-03  0.148246E-02  0.416072E-03  0.200665E+03
  0.982108E+02  0.140506E+01 -0.339439E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.664452E-03  0.360818E-03  0.144359E-02  0.227502E-03  0.241815E-04  0.416072E-03  0.204319E+03
  0.982108E+02  0.413273E+01 -0.339439E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.664452E-03  0.307376E-03  0.854745E-03  0.419080E-03  0.241815E-04  0.416072E-03  0.205644E+03
  0.982108E+02  0.106838E+01 -0.531530E+01  0.686157E-03  0.161371E-02  0.160880E-02  0.664452E-03  0.307376E-03  0.854745E-03  0.419080E-03  0.241815E-04  0.416072E-03  0.205140E+03
  0.982108E+02  0.244842E+01 -0.310087E+01  0.686157E-03  0.294591E-02  0.158064E-02  0.664452E-03  0.307376E-03  0.854745E-03  0.772097E-03  0.241815E-04  0.416072E-03  0.203230E+03
  0.982108E+02  0.244842E+01 -0.310087E+01  0.686157E-03  0.340585E-02  0.158064E-02  0.664452E-03  0.307376E-03  0.854745E-03  0.772097E-03  0.241815E-04  0.416072E-03  0.202703E+03
  0.982108E+02  0.244842E+01 -0.760288E+01  0.686157E-03  0.340585E-02  0.118476E-02  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.416072E-03  0.203459E+03
  0.982108E+02  0.244842E+01 -0.170446E+01  0.686157E-03  0.340585E-02  0.118476E-02  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.416072E-03  0.203474E+03
  0.995767E+02  0.370493E+00 -0.170446E+01  0.686157E-03  0.340585E-02  0.118476E-02  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.416072E-03  0.205243E+03
  0.995767E+02  0.370493E+00 -0.455243E+01  0.686157E-03  0.340585E-02  0.363033E-03  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.416072E-03  0.206068E+03
  0.995767E+02  0.126094E+01 -0.455243E+01  0.686157E-03  0.128165E-02  0.363033E-03  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.416072E-03  0.209718E+03
  0.101050E+03  0.126094E+01 -0.455243E+01  0.686157E-03  0.128165E-02  0.363033E-03  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.475394E-03  0.207646E+03
  0.101050E+03  0.126094E+01  0.496196E+01  0.376200E-03  0.723642E-03  0.363033E-03  0.107552E-02  0.307376E-03  0.854745E-03  0.386246E-03  0.241815E-04  0.475394E-03  0.209812E+03
  0.101050E+03  0.126094E+01  0.496196E+01  0.376200E-03  0.723642E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.836302E-03  0.386246E-03  0.241815E-04  0.475394E-03  0.209933E+03
  0.101050E+03  0.126094E+01  0.496196E+01  0.376200E-03  0.723642E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.836302E-03  0.386246E-03  0.241815E-04  0.475394E-03  0.209933E+03
  0.101008E+03  0.126094E+01  0.496196E+01  0.376200E-03  0.723642E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.356773E-03  0.386246E-03  0.241815E-04  0.153602E-03  0.209408E+03
  0.101008E+03  0.126094E+01  0.496196E+01  0.376200E-03  0.723642E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.153602E-03  0.208748E+03
  0.101008E+03  0.126094E+01  0.502185E+01  0.376200E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.153602E-03  0.208305E+03
  0.101008E+03  0.126094E+01  0.502185E+01  0.376200E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.307376E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.153602E-03  0.208305E+03
  0.101008E+03  0.126094E+01  0.502185E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.700412E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.247755E-03  0.208205E+03
  0.994394E+02  0.126094E+01  0.502185E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.700412E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.247755E-03  0.208659E+03
  0.994394E+02  0.126094E+01  0.883108E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.783809E-03  0.356773E-03  0.816544E-03  0.241815E-04  0.247755E-03  0.206725E+03
  0.994394E+02  0.126094E+01  0.883108E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.134080E-02  0.356773E-03  0.816544E-03  0.241815E-04  0.247755E-03  0.206223E+03
  0.994394E+02  0.126094E+01 -0.166231E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.114973E-02  0.356773E-03  0.938749E-03  0.241815E-04  0.247755E-03  0.208965E+03
  0.994394E+02  0.126094E+01 -0.166231E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.114973E-02  0.356773E-03  0.938749E-03  0.241815E-04  0.706830E-03  0.208331E+03
  0.994394E+02  0.126094E+01 -0.960619E+01  0.509446E-03  0.925679E-03  0.363033E-03  0.101285E-02  0.114973E-02  0.356773E-03  0.938749E-03  0.241815E-04  0.706830E-03  0.206626E+03
  0.100439E+03  0.126094E+01 -0.309660E+01  0.509446E-03  0.423598E-03  0.363033E-03  0.101285E-02  0.327719E-03  0.356773E-03  0.938749E-03  0.241815E-04  0.706830E-03  0.209389E+03
  0.100439E+03  0.126094E+01 -0.309660E+01  0.509446E-03  0.423598E-03  0.363033E-03  0.101285E-02  0.327719E-03  0.356773E-03  0.938749E-03  0.241815E-04  0.706830E-03  0.209389E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.509446E-03  0.423598E-03  0.363033E-03  0.101285E-02  0.327719E-03  0.356773E-03  0.108086E-02  0.241815E-04  0.883224E-03  0.209170E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.309906E-03  0.423598E-03  0.363033E-03  0.101285E-02  0.121291E-03  0.356773E-03  0.108086E-02  0.241815E-04  0.883224E-03  0.209000E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.309906E-03  0.423598E-03  0.363033E-03  0.101285E-02  0.118906E-02  0.356773E-03  0.108086E-02  0.492124E-03  0.399724E-03  0.208788E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118906E-02  0.356773E-03  0.108086E-02  0.492124E-03  0.399724E-03  0.208712E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118906E-02  0.356773E-03  0.108086E-02  0.220148E-02  0.399724E-03  0.205236E+03
  0.100439E+03  0.126094E+01  0.369675E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118906E-02  0.356773E-03  0.108086E-02  0.220148E-02  0.399724E-03  0.205236E+03
  0.100439E+03  0.204358E+01  0.369675E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118906E-02  0.356773E-03  0.108086E-02  0.220148E-02  0.399724E-03  0.205349E+03
  0.100439E+03  0.204358E+01  0.399431E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118763E-02  0.356773E-03  0.108086E-02  0.268228E-02  0.399724E-03  0.204623E+03
  0.100439E+03  0.204358E+01  0.399431E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118763E-02  0.442805E-03  0.108086E-02  0.268228E-02  0.399724E-03  0.204849E+03
  0.100439E+03  0.204358E+01  0.399431E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118763E-02  0.442805E-03  0.108086E-02  0.225497E-02  0.399724E-03  0.205476E+03
  0.100439E+03  0.204358E+01 -0.204829E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.328454E-03  0.118763E-02  0.442805E-03  0.108086E-02  0.105453E-02  0.399724E-03  0.207536E+03
  0.100439E+03  0.204358E+01 -0.204829E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.160621E-02  0.118763E-02  0.442805E-03  0.108086E-02  0.246423E-03  0.399724E-03  0.208220E+03
  0.100439E+03  0.204358E+01  0.137560E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.160621E-02  0.118763E-02  0.442805E-03  0.108086E-02  0.246423E-03  0.399724E-03  0.208240E+03
  0.100439E+03  0.204358E+01  0.137560E+01  0.309906E-03  0.433683E-03  0.363033E-03  0.160621E-02  0.111653E-02  0.442805E-03  0.108086E-02  0.246423E-03  0.399724E-03  0.208387E+03
  0.100439E+03  0.280847E+01 -0.138394E+01  0.216739E-02  0.433683E-03  0.363033E-03  0.160621E-02  0.188238E-02  0.442805E-03  0.108086E-02  0.246423E-03  0.399724E-03  0.203171E+03
  0.100439E+03  0.280847E+01  0.693843E+01  0.216739E-02  0.433683E-03  0.363033E-03  0.160621E-02  0.188238E-02  0.442805E-03  0.143256E-02  0.246423E-03  0.399724E-03  0.201928E+03
  0.100439E+03  0.280847E+01  0.116748E+02  0.335450E-02  0.433683E-03  0.363033E-03  0.112899E-02  0.655627E-02  0.442805E-03  0.143256E-02  0.246423E-03  0.127962E-02  0.194568E+03
  0.100439E+03  0.280847E+01  0.425691E+01  0.335450E-02  0.519952E-03  0.363033E-03  0.112899E-02  0.655627E-02  0.389465E-03  0.143256E-02  0.246423E-03  0.127962E-02  0.195383E+03
  0.100103E+03  0.280847E+01  0.425691E+01  0.335450E-02  0.293071E-03  0.363033E-03  0.112899E-02  0.331702E-02  0.389465E-03  0.143256E-02  0.246423E-03  0.127962E-02  0.198371E+03
  0.100103E+03  0.131032E+01  0.425691E+01  0.365436E-02  0.916480E-03  0.363033E-03  0.112899E-02  0.331702E-02  0.389465E-03  0.143256E-02  0.246423E-03  0.127962E-02  0.197456E+03
  0.100103E+03  0.505101E+01  0.425691E+01  0.365436E-02  0.916480E-03  0.363033E-03  0.112899E-02  0.266215E-02  0.176957E-02  0.143256E-02  0.246423E-03  0.127962E-02  0.195720E+03
  0.100103E+03  0.505101E+01  0.425691E+01  0.365436E-02  0.916480E-03  0.363033E-03  0.112899E-02  0.112840E-02  0.176957E-02  0.143256E-02  0.246423E-03  0.127962E-02  0.198357E+03
  0.999459E+02 -0.170115E+01  0.412640E+01  0.230147E-02  0.916480E-03  0.363033E-03  0.112899E-02  0.112840E-02  0.171411E-02  0.143256E-02  0.246423E-03  0.518884E-03  0.201835E+03
  0.999459E+02 -0.176028E+01  0.412640E+01  0.980971E-04  0.916480E-03  0.363033E-03  0.112899E-02  0.112840E-02  0.981123E-03  0.143256E-02  0.246423E-03  0.518884E-03  0.206054E+03
  0.999459E+02  0.336403E+01  0.412640E+01  0.980971E-04  0.916480E-03  0.363033E-03  0.869033E-03  0.112840E-02  0.981123E-03  0.143256E-02  0.246423E-03  0.518884E-03  0.206956E+03
  0.999459E+02  0.336403E+01 -0.126500E+02  0.980971E-04  0.916480E-03  0.256992E-02  0.869033E-03  0.112840E-02  0.981123E-03  0.143256E-02  0.813837E-03  0.518884E-03  0.201593E+03
  0.999459E+02  0.992204E+00 -0.835266E+01  0.980971E-04  0.916480E-03  0.286995E-02  0.869033E-03  0.112840E-02  0.981123E-03  0.143256E-02  0.147019E-03  0.518884E-03  0.204066E+03
  0.999459E+02  0.992204E+00 -0.182060E+01  0.720619E-03  0.916480E-03  0.286995E-02  0.869033E-03  0.313196E-04  0.981123E-03  0.143256E-02  0.147019E-03  0.518884E-03  0.204518E+03
  0.999459E+02  0.992204E+00 -0.182060E+01  0.720619E-03  0.916480E-03  0.120826E-02  0.929737E-03  0.313196E-04  0.981123E-03  0.143256E-02  0.147019E-03  0.518884E-03  0.207192E+03
  0.999459E+02  0.992204E+00 -0.182060E+01  0.720619E-03  0.916480E-03  0.120826E-02  0.929737E-03  0.313196E-04  0.785674E-03  0.143256E-02  0.147019E-03  0.545720E-03  0.207373E+03
  0.999459E+02  0.992204E+00 -0.182060E+01  0.720619E-03  0.835800E-03  0.588498E-03  0.929737E-03  0.465682E-03  0.785674E-03  0.143256E-02  0.147019E-03  0.545720E-03  0.209075E+03
  0.999459E+02  0.474092E+01 -0.182060E+01  0.720619E-03  0.835800E-03  0.588498E-03  0.929737E-03  0.465682E-03  0.122059E-02  0.177476E-02  0.147019E-03  0.545720E-03  0.207060E+03
  0.999459E+02  0.467243E+01 -0.210250E+00  0.720619E-03  0.835800E-03  0.588498E-03  0.929737E-03  0.465682E-03  0.122059E-02  0.177476E-02  0.147019E-03  0.545720E-03  0.206942E+03
  0.999459E+02 -0.230681E+01 -0.210250E+00  0.720619E-03  0.835800E-03  0.431620E-03  0.929737E-03  0.233813E-02  0.122059E-02  0.177476E-02  0.675040E-04  0.545720E-03  0.203636E+03
  0.999459E+02 -0.230681E+01 -0.210250E+00  0.720619E-03  0.835800E-03  0.431620E-03  0.358743E-03  0.233813E-02  0.122059E-02  0.124245E-02  0.562938E-02  0.545720E-03  0.197128E+03
  0.999459E+02 -0.230681E+01 -0.191000E-01  0.720619E-03  0.365966E-03  0.431620E-03  0.358743E-03  0.233813E-02  0.122059E-02  0.133604E-02  0.562938E-02  0.545720E-03  0.197558E+03
