a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.101588E+03  0.359024E+01  0.268738E+01 -0.324197E+00  0.358821E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.191809E+03
  0.101368E+03 -0.132789E+01  0.268738E+01  0.304475E+01  0.358821E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.191250E+03
  0.101368E+03 -0.132789E+01  0.136375E+01  0.304475E+01  0.358821E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.191207E+03
  0.101368E+03  0.158838E+01  0.136375E+01 -0.552819E+00  0.358821E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192749E+03
  0.101368E+03  0.407919E+00  0.136375E+01 -0.590557E+01  0.358821E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192541E+03
  0.101368E+03  0.407919E+00  0.136375E+01  0.464560E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192077E+03
  0.101368E+03  0.407919E+00  0.281942E+01  0.464560E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192169E+03
  0.101368E+03  0.407919E+00  0.741917E+01  0.342172E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.191573E+03
  0.101368E+03  0.407919E+00  0.403507E+00 -0.690259E+00  0.950780E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192575E+03
  0.101368E+03  0.407919E+00  0.403507E+00 -0.690259E+00  0.950780E-04  0.216796E-03  0.143469E-03  0.118622E-02  0.192575E+03
  0.101368E+03  0.118945E+01  0.403507E+00 -0.467076E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191703E+03
  0.101368E+03  0.118945E+01  0.241006E+01 -0.467076E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191646E+03
  0.101368E+03  0.118945E+01  0.241006E+01 -0.467076E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191646E+03
  0.101368E+03  0.118945E+01  0.241006E+01 -0.467076E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191646E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.191302E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191846E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.191302E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191846E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.191302E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191846E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.739709E+00  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191917E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.217950E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191824E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.377716E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.183968E-02  0.191649E+03
  0.101368E+03  0.815384E+00  0.241006E+01  0.377716E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.881831E-03  0.191690E+03
  0.101368E+03  0.521166E+01  0.241006E+01  0.210486E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.114460E-02  0.191339E+03
  0.101368E+03  0.521166E+01 -0.305381E+01  0.210486E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.114460E-02  0.189553E+03
  0.101368E+03  0.521166E+01 -0.305381E+01  0.848416E+01  0.950780E-04  0.216796E-03  0.143469E-03  0.114460E-02  0.189885E+03
  0.101368E+03  0.521166E+01  0.444429E+01  0.848416E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191763E+03
  0.101368E+03  0.521166E+01  0.444429E+01  0.848416E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191763E+03
  0.101368E+03  0.521166E+01  0.773368E+01  0.848416E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191418E+03
  0.101368E+03  0.521166E+01  0.566949E+01  0.892047E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191765E+03
  0.101368E+03  0.521166E+01  0.566949E+01  0.892047E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191765E+03
  0.101368E+03  0.521166E+01  0.566949E+01  0.892047E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191765E+03
  0.101368E+03  0.521166E+01  0.566949E+01  0.892047E+01  0.420633E-03  0.216796E-03  0.143469E-03  0.114460E-02  0.191765E+03
  0.102031E+03  0.521166E+01  0.801588E+01  0.101128E+02  0.420633E-03  0.216796E-03  0.143469E-03  0.142910E-02  0.191118E+03
  0.102031E+03  0.521166E+01  0.435519E+01  0.101128E+02  0.420633E-03  0.216796E-03  0.143469E-03  0.142910E-02  0.190781E+03
  0.102031E+03  0.575515E+01  0.109991E+02  0.101128E+02  0.420633E-03  0.216796E-03  0.143469E-03  0.142910E-02  0.190440E+03
  0.102031E+03  0.825802E+01  0.109991E+02  0.101128E+02  0.420633E-03  0.216796E-03  0.143469E-03  0.142910E-02  0.189215E+03
  0.102295E+03  0.825802E+01  0.109991E+02  0.101128E+02  0.420633E-03  0.771228E-04  0.143469E-03  0.142910E-02  0.189462E+03
  0.102370E+03  0.825802E+01  0.109991E+02  0.101128E+02  0.420633E-03  0.771228E-04  0.143469E-03  0.142910E-02  0.189418E+03
  0.102370E+03  0.825802E+01  0.115043E+02  0.210450E+02  0.420633E-03  0.771228E-04  0.143469E-03  0.142910E-02  0.189593E+03
  0.102370E+03  0.825802E+01  0.811804E+01  0.210450E+02  0.420633E-03  0.771228E-04  0.143469E-03  0.142910E-02  0.189924E+03
  0.102370E+03  0.825802E+01  0.319782E+01  0.235446E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.187550E+03
  0.102370E+03  0.825802E+01  0.968297E+01  0.235446E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189182E+03
  0.102370E+03  0.825802E+01  0.968297E+01  0.235446E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189182E+03
  0.102370E+03  0.825802E+01  0.794197E+01  0.123469E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189667E+03
  0.102370E+03  0.825802E+01  0.841198E+01  0.114095E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189560E+03
  0.102370E+03  0.825802E+01  0.841198E+01  0.114095E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189560E+03
  0.102370E+03  0.825802E+01  0.841198E+01  0.105861E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.189382E+03
  0.102370E+03  0.931129E+01  0.841198E+01  0.105861E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.142910E-02  0.188380E+03
  0.102370E+03  0.931129E+01  0.841198E+01  0.147660E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.118101E-02  0.189413E+03
  0.102370E+03  0.931129E+01  0.101321E+02  0.147660E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.118101E-02  0.189610E+03
  0.102370E+03  0.931129E+01  0.101321E+02  0.193858E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.118101E-02  0.189897E+03
  0.102370E+03  0.931129E+01  0.778581E+01  0.143701E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189222E+03
  0.102370E+03  0.950271E+01  0.109439E+02  0.209020E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189657E+03
  0.102370E+03  0.950271E+01  0.109439E+02  0.209020E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189657E+03
  0.102370E+03  0.950271E+01  0.109439E+02  0.176005E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189759E+03
  0.102596E+03  0.950271E+01  0.105304E+02  0.245620E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189053E+03
  0.102596E+03  0.949688E+01  0.105304E+02  0.193691E+02  0.420633E-03  0.164475E-03  0.143469E-03  0.122099E-02  0.189670E+03
  0.102596E+03  0.949688E+01  0.105304E+02  0.193691E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.189322E+03
  0.102596E+03  0.949688E+01  0.105304E+02  0.237946E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.188968E+03
  0.102596E+03  0.949688E+01  0.105304E+02  0.179197E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.189257E+03
  0.102596E+03  0.833933E+01  0.105304E+02  0.179197E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.189740E+03
  0.102596E+03  0.833933E+01  0.105304E+02  0.179197E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.189740E+03
  0.102596E+03  0.833933E+01  0.105304E+02  0.179197E+02  0.420633E-03  0.274982E-03  0.143469E-03  0.122099E-02  0.189740E+03
  0.102596E+03  0.833933E+01  0.105304E+02  0.179197E+02  0.420633E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.189616E+03
  0.102596E+03  0.833933E+01  0.105304E+02  0.162713E+02  0.420633E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.189553E+03
  0.102596E+03  0.833933E+01  0.670048E+01  0.160771E+02  0.420633E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.188640E+03
  0.102596E+03  0.833933E+01  0.638190E+01  0.228692E+02  0.112841E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.188855E+03
  0.102596E+03  0.833933E+01  0.979678E+01  0.297350E+02  0.112841E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.187109E+03
  0.102596E+03  0.833933E+01  0.655463E+01  0.723256E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.187201E+03
  0.102596E+03  0.833933E+01  0.537855E+01  0.879264E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.187157E+03
  0.102596E+03  0.685683E+00  0.537855E+01 -0.173588E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.122099E-02  0.189538E+03
  0.102596E+03  0.685683E+00  0.394330E+01 -0.173588E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.151203E-02  0.189256E+03
  0.102596E+03  0.685683E+00  0.394330E+01 -0.173588E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.151203E-02  0.189256E+03
  0.100963E+03  0.685683E+00 -0.425793E+01 -0.173588E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.191171E+03
  0.100963E+03  0.685683E+00 -0.425793E+01  0.557068E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.191001E+03
  0.100963E+03  0.685683E+00  0.643490E+01  0.557068E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.190490E+03
  0.100963E+03  0.685683E+00  0.643490E+01  0.419951E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.190230E+03
  0.100963E+03  0.685683E+00  0.608566E+00  0.419951E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.191351E+03
  0.100963E+03  0.685683E+00  0.608566E+00  0.102981E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.181456E-02  0.191702E+03
  0.100963E+03  0.685683E+00  0.608566E+00  0.192970E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191859E+03
  0.100963E+03 -0.117484E+00  0.608566E+00  0.192970E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191558E+03
  0.100963E+03 -0.117484E+00  0.608566E+00  0.192970E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191558E+03
  0.100963E+03 -0.117484E+00  0.608566E+00  0.192970E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191558E+03
  0.100963E+03 -0.117484E+00  0.608566E+00  0.192970E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191558E+03
  0.100963E+03 -0.117484E+00  0.608566E+00 -0.966360E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191192E+03
  0.100963E+03 -0.117484E+00  0.608566E+00 -0.966360E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191192E+03
  0.100963E+03 -0.167863E+01  0.608566E+00 -0.977444E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191248E+03
  0.100963E+03 -0.167863E+01  0.108846E+02 -0.977444E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.186505E+03
  0.100963E+03 -0.167863E+01  0.402599E+01 -0.581857E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.191050E+03
  0.100963E+03 -0.167863E+01  0.402599E+01 -0.132002E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.190708E+03
  0.100963E+03  0.554690E+01  0.402599E+01 -0.666603E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.189412E+03
  0.100963E+03  0.554690E+01  0.402599E+01 -0.666603E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.189412E+03
  0.100963E+03  0.554690E+01  0.402599E+01 -0.666603E+00  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.189412E+03
  0.100963E+03 -0.522173E+01  0.402599E+01 -0.148435E+02  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.188088E+03
  0.100963E+03 -0.499459E+01  0.402599E+01 -0.669644E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.188356E+03
  0.100963E+03  0.258422E+01  0.402599E+01  0.297120E+01  0.112841E-03  0.305535E-03  0.143469E-03  0.888503E-03  0.192013E+03
  0.101237E+03  0.258422E+01  0.461387E+01  0.111503E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191376E+03
  0.101237E+03  0.258422E+01  0.461387E+01  0.111503E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191376E+03
  0.101237E+03  0.258422E+01  0.461387E+01  0.100581E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191617E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.138649E+02  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191451E+03
  0.101237E+03  0.578489E+01  0.461387E+01  0.717981E+01  0.112841E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191415E+03
  0.101237E+03  0.578489E+01  0.731704E+01  0.106831E+02  0.344899E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.191078E+03
  0.101237E+03  0.578489E+01  0.731704E+01  0.106831E+02  0.418442E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.190891E+03
  0.101237E+03  0.578489E+01  0.731704E+01  0.106831E+02  0.418442E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.190891E+03
  0.101237E+03  0.578489E+01  0.731704E+01  0.959829E+01  0.418442E-03  0.230056E-03  0.143469E-03  0.888503E-03  0.190858E+03
  0.101237E+03  0.578489E+01  0.731704E+01  0.111910E+02  0.267750E-04  0.230056E-03  0.143469E-03  0.888503E-03  0.191498E+03
  0.101237E+03  0.578489E+01  0.606900E+01  0.111910E+02  0.267750E-04  0.230056E-03  0.143469E-03  0.181003E-02  0.191055E+03
  0.101237E+03  0.578489E+01  0.131679E+01  0.111910E+02  0.267750E-04  0.230056E-03  0.143469E-03  0.903568E-03  0.191076E+03
  0.101237E+03  0.461805E+01  0.131679E+01  0.128917E+02  0.267750E-04  0.147471E-03  0.143469E-03  0.903568E-03  0.191488E+03
  0.101237E+03  0.376417E+01  0.131679E+01  0.112384E+02  0.307481E-03  0.490108E-03  0.143469E-03  0.903568E-03  0.189880E+03
  0.101237E+03  0.376417E+01  0.668824E+01  0.112384E+02  0.307481E-03  0.490108E-03  0.143469E-03  0.903568E-03  0.190414E+03
  0.101237E+03  0.313447E+01  0.105182E+02  0.112384E+02  0.307481E-03  0.490108E-03  0.143469E-03  0.903568E-03  0.189166E+03
  0.101237E+03  0.313447E+01  0.105182E+02  0.112384E+02  0.307481E-03  0.490108E-03  0.143469E-03  0.903568E-03  0.189166E+03
  0.101237E+03  0.313447E+01  0.514956E+01  0.612836E+01  0.307481E-03  0.490108E-03  0.143469E-03  0.903568E-03  0.190721E+03
  0.101237E+03  0.313447E+01  0.196794E+01  0.672170E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.903568E-03  0.192188E+03
  0.101237E+03  0.313447E+01  0.432043E+01  0.167522E+02  0.307481E-03  0.664246E-04  0.143469E-03  0.903568E-03  0.189791E+03
  0.101237E+03  0.587247E+01  0.432043E+01  0.167522E+02  0.307481E-03  0.664246E-04  0.143469E-03  0.705725E-03  0.189670E+03
  0.101237E+03  0.771855E+01  0.432043E+01  0.946843E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.705725E-03  0.188868E+03
  0.101237E+03  0.771855E+01  0.432043E+01  0.946843E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.232304E-02  0.188733E+03
  0.101237E+03  0.771855E+01  0.432043E+01  0.946843E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.232304E-02  0.188733E+03
  0.101237E+03  0.190183E+01  0.221388E+01  0.687924E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.232304E-02  0.190566E+03
  0.101237E+03  0.190183E+01  0.277790E+01  0.405355E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.232304E-02  0.190894E+03
  0.101237E+03  0.190183E+01  0.277790E+01  0.405355E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.203948E-02  0.191555E+03
  0.101237E+03  0.190183E+01  0.277790E+01  0.405355E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.209809E-02  0.191419E+03
  0.101237E+03  0.190183E+01  0.277790E+01  0.129934E+01  0.307481E-03  0.664246E-04  0.143469E-03  0.209809E-02  0.191502E+03
