a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.115329E+03   0.377935E+02   0.123226E-04   0.783588E+01   0.120392E+02   0.198145E+02   0.127978E+02   0.482462E+02  -0.977821E+01   0.000000E+00   0.580244E+02  -0.116049E+03
   0.115329E+03   0.374984E+02   0.339519E-03   0.783588E+01   0.120392E+02   0.165775E+02   0.127978E+02   0.484308E+02  -0.875625E+01   0.000000E+00   0.571871E+02  -0.114374E+03
   0.115329E+03   0.374984E+02   0.339519E-03   0.783588E+01   0.120392E+02   0.165775E+02   0.127978E+02   0.484308E+02  -0.875625E+01   0.000000E+00   0.571871E+02  -0.114374E+03
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.130241E+02   0.127978E+02   0.461601E+02  -0.110270E+02   0.000000E+00   0.571871E+02  -0.114374E+03
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.145527E+02   0.147193E+02   0.464578E+02  -0.107292E+02   0.000000E+00   0.571870E+02  -0.114374E+03
   0.115329E+03   0.374984E+02   0.339519E-03   0.145809E+02   0.690149E+01   0.145527E+02   0.115790E+02   0.458647E+02  -0.113224E+02   0.000000E+00   0.571871E+02  -0.114374E+03
   0.113829E+03   0.374984E+02   0.339519E-03   0.685588E+01   0.690149E+01   0.145527E+02   0.115790E+02   0.454087E+02  -0.105711E+02   0.000000E+00   0.559798E+02  -0.111960E+03
   0.113829E+03   0.374984E+02   0.349830E-03   0.735445E+01   0.690149E+01   0.145527E+02   0.115790E+02   0.459054E+02  -0.100404E+02   0.000000E+00   0.559458E+02  -0.111892E+03
   0.113829E+03   0.374984E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.115790E+02   0.469919E+02  -0.895391E+01   0.000000E+00   0.559458E+02  -0.111892E+03
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.158546E+02   0.481970E+02  -0.846896E+01   0.000000E+00   0.566660E+02  -0.113332E+03
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.172162E+02   0.479157E+02  -0.875034E+01   0.000000E+00   0.566660E+02  -0.113332E+03
   0.113829E+03   0.400328E+02   0.349830E-03   0.935449E+01   0.130394E+02   0.145527E+02   0.172162E+02   0.479157E+02  -0.875034E+01   0.000000E+00   0.566660E+02  -0.113332E+03
   0.113829E+03   0.400328E+02   0.349830E-03   0.103514E+02   0.844563E+01   0.159254E+02   0.172162E+02   0.486897E+02  -0.797635E+01   0.000000E+00   0.566661E+02  -0.113332E+03
   0.113829E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.982432E+01   0.166677E+02   0.479944E+02  -0.955630E+01   0.000000E+00   0.575507E+02  -0.115101E+03
   0.113829E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.116287E+02   0.186131E+02   0.487006E+02  -0.885007E+01   0.000000E+00   0.575507E+02  -0.115101E+03
   0.113001E+03   0.393353E+02   0.264003E-03   0.103514E+02   0.844563E+01   0.137934E+02   0.191225E+02   0.488562E+02  -0.848038E+01   0.000000E+00   0.573366E+02  -0.114673E+03
   0.113502E+03   0.393353E+02   0.264003E-03   0.103317E+02   0.844563E+01   0.137934E+02   0.191225E+02   0.491252E+02  -0.847687E+01   0.000000E+00   0.576021E+02  -0.115204E+03
   0.113502E+03   0.393353E+02   0.264003E-03   0.103317E+02   0.141107E+02   0.137934E+02   0.126590E+02   0.482760E+02  -0.932602E+01   0.000000E+00   0.576020E+02  -0.115204E+03
   0.114144E+03   0.372929E+02   0.705191E-03   0.103317E+02   0.888502E+01   0.137934E+02   0.126590E+02   0.466343E+02  -0.755595E+01   0.000000E+00   0.541903E+02  -0.108381E+03
   0.115222E+03   0.372929E+02   0.705191E-03   0.103317E+02   0.638157E+01   0.137934E+02   0.126590E+02   0.450771E+02  -0.957224E+01   0.000000E+00   0.546493E+02  -0.109299E+03
   0.116217E+03   0.355735E+02   0.705191E-03   0.106172E+02   0.106025E+02   0.137934E+02   0.132734E+02   0.469755E+02  -0.753398E+01   0.000000E+00   0.545095E+02  -0.109019E+03
   0.116217E+03   0.379360E+02   0.705191E-03   0.103790E+02   0.106025E+02   0.137934E+02   0.132734E+02   0.464935E+02  -0.748375E+01   0.000000E+00   0.539772E+02  -0.107954E+03
   0.116217E+03   0.379360E+02   0.705191E-03   0.103790E+02   0.982946E+01   0.165409E+02   0.122819E+02   0.461600E+02  -0.781727E+01   0.000000E+00   0.539773E+02  -0.107955E+03
   0.116217E+03   0.345837E+02   0.699344E-03   0.103790E+02   0.112713E+02   0.165409E+02   0.122819E+02   0.457453E+02  -0.812948E+01   0.000000E+00   0.538748E+02  -0.107750E+03
   0.115576E+03   0.345837E+02   0.676778E-03   0.103790E+02   0.112713E+02   0.165409E+02   0.122819E+02   0.450438E+02  -0.812948E+01   0.000000E+00   0.531733E+02  -0.106347E+03
   0.115576E+03   0.374533E+02   0.676778E-03   0.894344E+01   0.835225E+01   0.158960E+02   0.122819E+02   0.468851E+02  -0.792845E+01   0.000000E+00   0.548135E+02  -0.109627E+03
   0.115576E+03   0.386670E+02   0.676778E-03   0.894344E+01   0.107737E+02   0.168478E+02   0.122819E+02   0.461215E+02  -0.803197E+01   0.000000E+00   0.541535E+02  -0.108307E+03
   0.115576E+03   0.388039E+02   0.676778E-03   0.894344E+01   0.107737E+02   0.132854E+02   0.122819E+02   0.462298E+02  -0.780990E+01   0.000000E+00   0.540397E+02  -0.108079E+03
   0.115576E+03   0.388039E+02   0.676778E-03   0.894344E+01   0.108009E+02   0.122972E+02   0.122819E+02   0.459906E+02  -0.804914E+01   0.000000E+00   0.540397E+02  -0.108079E+03
   0.112547E+03   0.388039E+02   0.676778E-03   0.951702E+01   0.108009E+02   0.122972E+02   0.164106E+02   0.462278E+02  -0.787723E+01   0.000000E+00   0.541050E+02  -0.108210E+03
   0.115271E+03   0.382952E+02   0.330591E-03   0.951702E+01   0.108009E+02   0.102070E+02   0.178017E+02   0.473899E+02  -0.939705E+01   0.000000E+00   0.567870E+02  -0.113574E+03
   0.115271E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.472854E+02  -0.930414E+01   0.000000E+00   0.565895E+02  -0.113179E+03
   0.115271E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.472854E+02  -0.930414E+01   0.000000E+00   0.565895E+02  -0.113179E+03
   0.112963E+03   0.384848E+02   0.330591E-03   0.951702E+01   0.887665E+01   0.102070E+02   0.178017E+02   0.466566E+02  -0.930414E+01   0.000000E+00   0.559607E+02  -0.111921E+03
   0.112963E+03   0.384848E+02   0.330591E-03   0.942494E+01   0.104932E+02   0.102070E+02   0.212500E+02   0.453073E+02  -0.106534E+02   0.000000E+00   0.559607E+02  -0.111921E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.942494E+01   0.104932E+02   0.102070E+02   0.212500E+02   0.465530E+02  -0.106534E+02   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.941075E+01   0.125618E+02   0.112527E+02   0.105401E+02   0.471346E+02  -0.100718E+02   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.828283E+01   0.125618E+02   0.126434E+02   0.105401E+02   0.474158E+02  -0.979064E+01   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.828283E+01   0.789313E+01   0.126434E+02   0.105401E+02   0.478310E+02  -0.937544E+01   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.828283E+01   0.117514E+02   0.126434E+02   0.105401E+02   0.478071E+02  -0.939929E+01   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112984E+03   0.397193E+02   0.330591E-03   0.828283E+01   0.117514E+02   0.126434E+02   0.105401E+02   0.478071E+02  -0.939929E+01   0.000000E+00   0.572064E+02  -0.114413E+03
   0.112767E+03   0.397193E+02   0.126353E-03   0.828283E+01   0.782893E+01   0.200787E+02   0.121503E+02   0.481304E+02  -0.971741E+01   0.000000E+00   0.578478E+02  -0.115696E+03
   0.112767E+03   0.397193E+02   0.126353E-03   0.828283E+01   0.810544E+01   0.204130E+02   0.189046E+02   0.475965E+02  -0.102513E+02   0.000000E+00   0.578478E+02  -0.115696E+03
   0.112767E+03   0.397193E+02   0.126353E-03   0.828283E+01   0.810544E+01   0.204130E+02   0.117790E+02   0.480082E+02  -0.983957E+01   0.000000E+00   0.578478E+02  -0.115696E+03
   0.113521E+03   0.397193E+02   0.126353E-03   0.859605E+01   0.810544E+01   0.147593E+02   0.165991E+02   0.500623E+02  -0.795219E+01   0.000000E+00   0.580145E+02  -0.116029E+03
   0.113179E+03   0.397193E+02   0.126353E-03   0.952441E+01   0.885442E+01   0.147593E+02   0.165991E+02   0.505616E+02  -0.752026E+01   0.000000E+00   0.580819E+02  -0.116164E+03
   0.114902E+03   0.397193E+02   0.126353E-03   0.101433E+02   0.100587E+02   0.147593E+02   0.169491E+02   0.477598E+02  -0.757812E+01   0.000000E+00   0.553379E+02  -0.110676E+03
   0.114902E+03   0.397193E+02   0.591784E-03   0.101433E+02   0.100587E+02   0.147593E+02   0.174573E+02   0.466706E+02  -0.770881E+01   0.000000E+00   0.543794E+02  -0.108759E+03
   0.114902E+03   0.397193E+02   0.545809E-03   0.101433E+02   0.100587E+02   0.147593E+02   0.215464E+02   0.453310E+02  -0.927105E+01   0.000000E+00   0.546021E+02  -0.109204E+03
   0.112120E+03   0.398659E+02   0.215233E-03   0.101433E+02   0.100587E+02   0.147593E+02   0.207139E+02   0.479959E+02  -0.889430E+01   0.000000E+00   0.568902E+02  -0.113780E+03
   0.112120E+03   0.411223E+02   0.215233E-03   0.562733E+01   0.100958E+02   0.130189E+02   0.207139E+02   0.452541E+02  -0.125611E+02   0.000000E+00   0.578152E+02  -0.115630E+03
   0.112120E+03   0.411223E+02   0.215233E-03   0.968285E+01   0.103697E+02   0.130189E+02   0.207139E+02   0.487884E+02  -0.902685E+01   0.000000E+00   0.578152E+02  -0.115630E+03
   0.112120E+03   0.412259E+02   0.215233E-03   0.968285E+01   0.116421E+02   0.115250E+02   0.207139E+02   0.478957E+02  -0.991050E+01   0.000000E+00   0.578062E+02  -0.115612E+03
   0.112120E+03   0.412259E+02   0.215233E-03   0.866122E+01   0.116421E+02   0.115250E+02   0.207139E+02   0.477620E+02  -0.100442E+02   0.000000E+00   0.578062E+02  -0.115612E+03
   0.112120E+03   0.409930E+02   0.215233E-03   0.866122E+01   0.116421E+02   0.115250E+02   0.180297E+02   0.487809E+02  -0.902639E+01   0.000000E+00   0.578073E+02  -0.115615E+03
   0.112120E+03   0.409930E+02   0.215233E-03   0.866122E+01   0.116421E+02   0.115250E+02   0.113359E+02   0.486875E+02  -0.911981E+01   0.000000E+00   0.578073E+02  -0.115615E+03
   0.112120E+03   0.409930E+02   0.215233E-03   0.866122E+01   0.116421E+02   0.115250E+02   0.113359E+02   0.486875E+02  -0.911981E+01   0.000000E+00   0.578073E+02  -0.115615E+03
   0.112169E+03   0.409930E+02   0.215233E-03   0.866122E+01   0.931510E+01   0.113650E+02   0.125620E+02   0.495468E+02  -0.826679E+01   0.000000E+00   0.578136E+02  -0.115627E+03
   0.112169E+03   0.409930E+02   0.215233E-03   0.866122E+01   0.931510E+01   0.113650E+02   0.125620E+02   0.495468E+02  -0.826679E+01   0.000000E+00   0.578136E+02  -0.115627E+03
   0.112169E+03   0.409930E+02   0.110924E-03   0.866122E+01   0.931510E+01   0.113650E+02   0.125620E+02   0.498513E+02  -0.826679E+01   0.000000E+00   0.581181E+02  -0.116236E+03
   0.112169E+03   0.409930E+02   0.110924E-03   0.866122E+01   0.931084E+01   0.113650E+02   0.146241E+02   0.500842E+02  -0.803392E+01   0.000000E+00   0.581181E+02  -0.116236E+03
   0.112169E+03   0.409930E+02   0.110924E-03   0.866122E+01   0.931084E+01   0.113650E+02   0.146241E+02   0.500842E+02  -0.803392E+01   0.000000E+00   0.581181E+02  -0.116236E+03
   0.112169E+03   0.409930E+02   0.110924E-03   0.882746E+01   0.931084E+01   0.113650E+02   0.146241E+02   0.501290E+02  -0.798914E+01   0.000000E+00   0.581181E+02  -0.116236E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.882746E+01   0.931084E+01   0.113650E+02   0.146241E+02   0.500170E+02  -0.798914E+01   0.000000E+00   0.580061E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.882746E+01   0.931084E+01   0.138418E+02   0.146241E+02   0.507018E+02  -0.730435E+01   0.000000E+00   0.580061E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.882746E+01   0.931084E+01   0.138418E+02   0.146241E+02   0.507018E+02  -0.730435E+01   0.000000E+00   0.580061E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.882746E+01   0.931084E+01   0.138418E+02   0.172692E+02   0.502955E+02  -0.771062E+01   0.000000E+00   0.580061E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.893368E+01   0.101123E+02   0.138418E+02   0.172692E+02   0.502987E+02  -0.770747E+01   0.000000E+00   0.580062E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.762655E-04   0.639843E+01   0.101123E+02   0.190054E+02   0.173187E+02   0.473494E+02  -0.106567E+02   0.000000E+00   0.580061E+02  -0.116012E+03
   0.112169E+03   0.415372E+02   0.180468E-03   0.639843E+01   0.917292E+01   0.126276E+02   0.175595E+02   0.478084E+02  -0.997811E+01   0.000000E+00   0.577865E+02  -0.115573E+03
   0.112169E+03   0.415372E+02   0.180468E-03   0.639843E+01   0.917292E+01   0.163608E+02   0.173920E+02   0.478719E+02  -0.991467E+01   0.000000E+00   0.577866E+02  -0.115573E+03
   0.112169E+03   0.415372E+02   0.180468E-03   0.737112E+01   0.917292E+01   0.163608E+02   0.112753E+02   0.487485E+02  -0.903810E+01   0.000000E+00   0.577866E+02  -0.115573E+03
   0.112169E+03   0.415372E+02   0.180468E-03   0.737112E+01   0.917292E+01   0.163608E+02   0.118284E+02   0.490136E+02  -0.877293E+01   0.000000E+00   0.577865E+02  -0.115573E+03
   0.112169E+03   0.415372E+02   0.180468E-03   0.111452E+02   0.917292E+01   0.163608E+02   0.170343E+02   0.497546E+02  -0.803193E+01   0.000000E+00   0.577865E+02  -0.115573E+03
   0.112169E+03   0.411307E+02   0.180468E-03   0.121697E+02   0.917292E+01   0.155964E+02   0.170343E+02   0.496025E+02  -0.833181E+01   0.000000E+00   0.579343E+02  -0.115869E+03
   0.112169E+03   0.411307E+02   0.147115E-03   0.110808E+02   0.856751E+01   0.155964E+02   0.170343E+02   0.500070E+02  -0.802510E+01   0.000000E+00   0.580321E+02  -0.116064E+03
   0.112169E+03   0.411307E+02   0.234968E-03   0.110808E+02   0.856751E+01   0.136025E+02   0.170343E+02   0.497426E+02  -0.798886E+01   0.000000E+00   0.577315E+02  -0.115463E+03
   0.112169E+03   0.411307E+02   0.234968E-03   0.110808E+02   0.856751E+01   0.144408E+02   0.170343E+02   0.497843E+02  -0.794716E+01   0.000000E+00   0.577315E+02  -0.115463E+03
   0.112169E+03   0.411307E+02   0.234968E-03   0.128139E+02   0.856858E+01   0.144408E+02   0.170343E+02   0.490025E+02  -0.872892E+01   0.000000E+00   0.577314E+02  -0.115463E+03
   0.112169E+03   0.411307E+02   0.234968E-03   0.128139E+02   0.856858E+01   0.144408E+02   0.170343E+02   0.490025E+02  -0.872892E+01   0.000000E+00   0.577314E+02  -0.115463E+03
   0.112525E+03   0.411307E+02   0.234968E-03   0.128139E+02   0.102478E+02   0.144408E+02   0.161982E+02   0.491348E+02  -0.843837E+01   0.000000E+00   0.575732E+02  -0.115146E+03
   0.112525E+03   0.411307E+02   0.234968E-03   0.128139E+02   0.102478E+02   0.162326E+02   0.161982E+02   0.489579E+02  -0.861525E+01   0.000000E+00   0.575731E+02  -0.115146E+03
   0.112525E+03   0.411307E+02   0.234968E-03   0.128139E+02   0.102478E+02   0.148873E+02   0.203371E+02   0.478097E+02  -0.976343E+01   0.000000E+00   0.575731E+02  -0.115146E+03
   0.112525E+03   0.411307E+02   0.827040E-04   0.116310E+02   0.102478E+02   0.195185E+02   0.203371E+02   0.476496E+02  -0.103203E+02   0.000000E+00   0.579699E+02  -0.115940E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.116310E+02   0.925311E+01   0.156008E+02   0.203371E+02   0.487266E+02  -0.921457E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.116310E+02   0.925311E+01   0.156008E+02   0.203371E+02   0.487266E+02  -0.921457E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.116310E+02   0.925311E+01   0.156008E+02   0.173665E+02   0.497745E+02  -0.816670E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.129188E+02   0.925311E+01   0.166096E+02   0.171035E+02   0.490300E+02  -0.891121E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.980751E+01   0.925311E+01   0.160982E+02   0.171035E+02   0.502194E+02  -0.772183E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.102758E+02   0.136441E+02   0.160982E+02   0.139496E+02   0.490016E+02  -0.893965E+01   0.000000E+00   0.579413E+02  -0.115883E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.132810E+02   0.845912E+01   0.198558E+02   0.139496E+02   0.479522E+02  -0.998899E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.132810E+02   0.845912E+01   0.198558E+02   0.139496E+02   0.479522E+02  -0.998899E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.827040E-04   0.132810E+02   0.960162E+01   0.144235E+02   0.106451E+02   0.483045E+02  -0.963669E+01   0.000000E+00   0.579412E+02  -0.115882E+03
   0.112562E+03   0.411307E+02   0.881899E-04   0.132810E+02   0.960162E+01   0.193705E+02   0.163942E+02   0.481439E+02  -0.979006E+01   0.000000E+00   0.579340E+02  -0.115868E+03
   0.111677E+03   0.411307E+02   0.881899E-04   0.132810E+02   0.124204E+02   0.193705E+02   0.151932E+02   0.475284E+02  -0.104413E+02   0.000000E+00   0.579697E+02  -0.115939E+03
   0.111677E+03   0.411307E+02   0.881899E-04   0.132810E+02   0.120051E+02   0.193705E+02   0.151932E+02   0.477322E+02  -0.102375E+02   0.000000E+00   0.579697E+02  -0.115939E+03
   0.111677E+03   0.411307E+02   0.881899E-04   0.132810E+02   0.120051E+02   0.139074E+02   0.151932E+02   0.488093E+02  -0.916036E+01   0.000000E+00   0.579697E+02  -0.115939E+03
   0.111677E+03   0.411307E+02   0.218358E-03   0.132810E+02   0.120051E+02   0.139074E+02   0.151932E+02   0.484817E+02  -0.916036E+01   0.000000E+00   0.576421E+02  -0.115284E+03
   0.111677E+03   0.411307E+02   0.239213E-03   0.132810E+02   0.120051E+02   0.147755E+02   0.151932E+02   0.484100E+02  -0.915225E+01   0.000000E+00   0.575623E+02  -0.115125E+03
   0.111677E+03   0.411307E+02   0.239213E-03   0.748833E+01   0.104307E+02   0.147755E+02   0.151932E+02   0.494795E+02  -0.808278E+01   0.000000E+00   0.575623E+02  -0.115125E+03
   0.111677E+03   0.411307E+02   0.781819E-05   0.748833E+01   0.104307E+02   0.147755E+02   0.149798E+02   0.499636E+02  -0.806661E+01   0.000000E+00   0.580302E+02  -0.116060E+03
   0.111677E+03   0.411307E+02   0.781819E-05   0.748833E+01   0.104307E+02   0.182832E+02   0.150156E+02   0.492614E+02  -0.876887E+01   0.000000E+00   0.580303E+02  -0.116061E+03
   0.111677E+03   0.411307E+02   0.781819E-05   0.742890E+01   0.933899E+01   0.182832E+02   0.150156E+02   0.492853E+02  -0.874499E+01   0.000000E+00   0.580303E+02  -0.116061E+03
   0.111677E+03   0.411307E+02   0.781819E-05   0.742890E+01   0.933899E+01   0.181562E+02   0.126314E+02   0.491298E+02  -0.890044E+01   0.000000E+00   0.580302E+02  -0.116060E+03
   0.111677E+03   0.411307E+02   0.781819E-05   0.104106E+02   0.933899E+01   0.113746E+02   0.106057E+02   0.488848E+02  -0.914546E+01   0.000000E+00   0.580303E+02  -0.116061E+03
   0.111848E+03   0.411307E+02   0.781819E-05   0.118246E+02   0.795505E+01   0.178433E+02   0.106057E+02   0.482486E+02  -0.990913E+01   0.000000E+00   0.581577E+02  -0.116315E+03
   0.112497E+03   0.411307E+02   0.781819E-05   0.898175E+01   0.795505E+01   0.118560E+02   0.106057E+02   0.487171E+02  -0.933337E+01   0.000000E+00   0.580505E+02  -0.116101E+03
   0.112497E+03   0.411307E+02   0.781819E-05   0.898175E+01   0.795505E+01   0.118560E+02   0.106057E+02   0.487171E+02  -0.933337E+01   0.000000E+00   0.580505E+02  -0.116101E+03
   0.112497E+03   0.411307E+02   0.781819E-05   0.898175E+01   0.795505E+01   0.161550E+02   0.106057E+02   0.490305E+02  -0.901996E+01   0.000000E+00   0.580505E+02  -0.116101E+03
   0.112497E+03   0.411307E+02   0.781819E-05   0.898175E+01   0.795505E+01   0.112819E+02   0.106057E+02   0.484440E+02  -0.960640E+01   0.000000E+00   0.580504E+02  -0.116101E+03
   0.111762E+03   0.411307E+02   0.781819E-05   0.857175E+01   0.795505E+01   0.112819E+02   0.106057E+02   0.483859E+02  -0.971240E+01   0.000000E+00   0.580983E+02  -0.116197E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.857175E+01   0.795505E+01   0.112819E+02   0.140250E+02   0.496725E+02  -0.854616E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.783743E+01   0.795505E+01   0.112819E+02   0.140250E+02   0.493168E+02  -0.890193E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.783743E+01   0.114184E+02   0.174238E+02   0.172736E+02   0.492880E+02  -0.893071E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.783743E+01   0.797000E+01   0.193512E+02   0.172736E+02   0.485885E+02  -0.963019E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.783743E+01   0.797000E+01   0.193512E+02   0.172736E+02   0.485885E+02  -0.963019E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.783743E+01   0.846760E+01   0.193512E+02   0.192288E+02   0.481964E+02  -0.100223E+02   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112192E+03   0.411307E+02   0.781819E-05   0.118683E+02   0.846760E+01   0.141815E+02   0.192288E+02   0.492393E+02  -0.897944E+01   0.000000E+00   0.582187E+02  -0.116437E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.118683E+02   0.846760E+01   0.141815E+02   0.192288E+02   0.492481E+02  -0.897944E+01   0.000000E+00   0.582275E+02  -0.116455E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.881079E+01   0.107175E+02   0.141815E+02   0.150142E+02   0.507810E+02  -0.744655E+01   0.000000E+00   0.582275E+02  -0.116455E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.881079E+01   0.107175E+02   0.141815E+02   0.150142E+02   0.507810E+02  -0.744655E+01   0.000000E+00   0.582275E+02  -0.116455E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.115699E+02   0.107175E+02   0.141815E+02   0.150142E+02   0.504431E+02  -0.778441E+01   0.000000E+00   0.582275E+02  -0.116455E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.115699E+02   0.107175E+02   0.174692E+02   0.155799E+02   0.499288E+02  -0.829879E+01   0.000000E+00   0.582276E+02  -0.116455E+03
   0.112090E+03   0.411307E+02   0.781819E-05   0.115699E+02   0.871152E+01   0.174692E+02   0.151453E+02   0.500033E+02  -0.822427E+01   0.000000E+00   0.582276E+02  -0.116455E+03
   0.112090E+03   0.406164E+02   0.188239E-03   0.110145E+02   0.871152E+01   0.174692E+02   0.145348E+02   0.497468E+02  -0.799608E+01   0.000000E+00   0.577429E+02  -0.115486E+03
   0.112090E+03   0.406164E+02   0.188239E-03   0.110145E+02   0.871152E+01   0.174692E+02   0.145348E+02   0.497468E+02  -0.799608E+01   0.000000E+00   0.577429E+02  -0.115486E+03
   0.112090E+03   0.406164E+02   0.188239E-03   0.110145E+02   0.871152E+01   0.174692E+02   0.179841E+02   0.491348E+02  -0.860812E+01   0.000000E+00   0.577429E+02  -0.115486E+03
   0.112090E+03   0.406164E+02   0.188239E-03   0.103955E+02   0.762728E+01   0.174692E+02   0.130803E+02   0.492397E+02  -0.850318E+01   0.000000E+00   0.577429E+02  -0.115486E+03
   0.112090E+03   0.406164E+02   0.188239E-03   0.794294E+01   0.762728E+01   0.174692E+02   0.130803E+02   0.488646E+02  -0.887827E+01   0.000000E+00   0.577429E+02  -0.115486E+03
   0.112090E+03   0.406164E+02   0.148679E-04   0.880529E+01   0.762728E+01   0.170860E+02   0.130803E+02   0.496074E+02  -0.842017E+01   0.000000E+00   0.580276E+02  -0.116055E+03
   0.112090E+03   0.405453E+02   0.148679E-04   0.880529E+01   0.957560E+01   0.170860E+02   0.125647E+02   0.500986E+02  -0.787183E+01   0.000000E+00   0.579704E+02  -0.115941E+03
   0.112090E+03   0.405453E+02   0.148679E-04   0.117934E+02   0.105044E+02   0.170860E+02   0.125647E+02   0.495693E+02  -0.840113E+01   0.000000E+00   0.579704E+02  -0.115941E+03
   0.112090E+03   0.404284E+02   0.148679E-04   0.117934E+02   0.801880E+01   0.170860E+02   0.125647E+02   0.491454E+02  -0.871024E+01   0.000000E+00   0.578556E+02  -0.115711E+03
   0.112302E+03   0.404284E+02   0.148679E-04   0.117934E+02   0.801880E+01   0.170860E+02   0.125647E+02   0.493660E+02  -0.871024E+01   0.000000E+00   0.580762E+02  -0.116152E+03
   0.113014E+03   0.404284E+02   0.148679E-04   0.117934E+02   0.801880E+01   0.933287E+01   0.125647E+02   0.473888E+02  -0.107081E+02   0.000000E+00   0.580969E+02  -0.116194E+03
   0.113014E+03   0.404284E+02   0.148679E-04   0.111166E+02   0.801880E+01   0.103890E+02   0.125647E+02   0.486688E+02  -0.942803E+01   0.000000E+00   0.580968E+02  -0.116194E+03
   0.113320E+03   0.404284E+02   0.148679E-04   0.943274E+01   0.801880E+01   0.113154E+02   0.103791E+02   0.480870E+02  -0.967035E+01   0.000000E+00   0.577574E+02  -0.115515E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.943274E+01   0.801880E+01   0.113154E+02   0.103791E+02   0.484983E+02  -0.967035E+01   0.000000E+00   0.581687E+02  -0.116337E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.132160E+02   0.934906E+01   0.113154E+02   0.103791E+02   0.476310E+02  -0.105376E+02   0.000000E+00   0.581686E+02  -0.116337E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.132160E+02   0.934906E+01   0.197081E+02   0.115463E+02   0.478705E+02  -0.102981E+02   0.000000E+00   0.581686E+02  -0.116337E+03
