a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.164696E+03   0.498067E+02   0.146639E+01  -0.166097E+01   0.889168E-03   0.101127E+02   0.130955E+02   0.689220E+01   0.795485E+01   0.696211E+02  -0.942492E+01   0.000000E+00   0.790460E+02  -0.158092E+03
   0.164696E+03   0.449637E+02   0.178939E+01  -0.207959E+01   0.889168E-03   0.110749E+02   0.139102E+02   0.689220E+01   0.945455E+01   0.695632E+02  -0.971498E+01   0.000000E+00   0.792782E+02  -0.158556E+03
   0.180374E+03   0.523115E+02   0.195613E+01  -0.184942E+01   0.378946E-02   0.108699E+02   0.141850E+02   0.843971E+01   0.948807E+01   0.691471E+02  -0.866812E+01   0.000000E+00   0.778152E+02  -0.155630E+03
   0.183920E+03   0.525055E+02   0.211971E+01  -0.148266E+01   0.373411E-02   0.995877E+01   0.135332E+02   0.967838E+01   0.102423E+02   0.696816E+02  -0.790305E+01   0.000000E+00   0.775846E+02  -0.155169E+03
   0.183920E+03   0.548947E+02   0.247664E+01  -0.149038E+01   0.270997E-02   0.937218E+01   0.135332E+02   0.956916E+01   0.121823E+02   0.689483E+02  -0.854759E+01   0.000000E+00   0.774959E+02  -0.154992E+03
   0.182354E+03   0.523300E+02   0.236644E+01  -0.156163E+01   0.346311E-02   0.870949E+01   0.135332E+02   0.956916E+01   0.111074E+02   0.694638E+02  -0.821878E+01   0.000000E+00   0.776826E+02  -0.155365E+03
   0.178027E+03   0.518060E+02   0.184946E+01  -0.129719E+01   0.296717E-02   0.900052E+01   0.135332E+02   0.876106E+01   0.104374E+02   0.699872E+02  -0.808063E+01   0.000000E+00   0.780678E+02  -0.156136E+03
   0.168215E+03   0.518060E+02   0.226669E+01  -0.143268E+01   0.280421E-02   0.102537E+02   0.135332E+02   0.876106E+01   0.135387E+02   0.690370E+02  -0.946484E+01   0.000000E+00   0.785018E+02  -0.157004E+03
   0.154517E+03   0.456918E+02   0.204462E+01  -0.144949E+01   0.280421E-02   0.102537E+02   0.135332E+02   0.899364E+01   0.112804E+02   0.711242E+02  -0.826458E+01   0.000000E+00   0.793888E+02  -0.158778E+03
   0.150944E+03   0.498079E+02   0.204462E+01  -0.111310E+01   0.280421E-02   0.102537E+02   0.132487E+02   0.961504E+01   0.950466E+01   0.716215E+02  -0.771324E+01   0.000000E+00   0.793347E+02  -0.158669E+03
   0.161153E+03   0.464276E+02   0.220010E+01  -0.116403E+01   0.235552E-02   0.953307E+01   0.116204E+02   0.100441E+02   0.110427E+02   0.720609E+02  -0.708799E+01   0.000000E+00   0.791489E+02  -0.158298E+03
   0.154584E+03   0.427523E+02   0.208375E+01  -0.108262E+01   0.340042E-02   0.121995E+02   0.117804E+02   0.103144E+02   0.113930E+02   0.713807E+02  -0.802661E+01   0.000000E+00   0.794073E+02  -0.158815E+03
   0.155151E+03   0.456665E+02   0.191375E+01  -0.101471E+01   0.340042E-02   0.128204E+02   0.117804E+02   0.963012E+01   0.112361E+02   0.710434E+02  -0.823425E+01   0.000000E+00   0.792777E+02  -0.158555E+03
   0.163350E+03   0.437542E+02   0.220487E+01  -0.104498E+01   0.340042E-02   0.137832E+02   0.117804E+02   0.100354E+02   0.104213E+02   0.704243E+02  -0.862183E+01   0.000000E+00   0.790461E+02  -0.158092E+03
   0.158527E+03   0.487572E+02   0.207742E+01  -0.106667E+01   0.340042E-02   0.139890E+02   0.117804E+02   0.956892E+01   0.111897E+02   0.700547E+02  -0.894260E+01   0.000000E+00   0.789973E+02  -0.157995E+03
   0.156255E+03   0.518639E+02   0.187122E+01  -0.154132E+01   0.240849E-02   0.139890E+02   0.890194E+01   0.944411E+01   0.966372E+01   0.709070E+02  -0.820951E+01   0.000000E+00   0.791165E+02  -0.158233E+03
   0.150245E+03   0.478185E+02   0.165281E+01  -0.159543E+01   0.466432E-02   0.142697E+02   0.988928E+01   0.987183E+01   0.891867E+01   0.707121E+02  -0.841298E+01   0.000000E+00   0.791251E+02  -0.158250E+03
   0.150245E+03   0.480052E+02   0.137105E+01  -0.158606E+01   0.671966E-02   0.142495E+02   0.106168E+02   0.129410E+02   0.873138E+01   0.689069E+02  -0.965784E+01   0.000000E+00   0.785647E+02  -0.157129E+03
   0.149306E+03   0.512322E+02   0.133799E+01  -0.157234E+01   0.697093E-02   0.150200E+02   0.110357E+02   0.121146E+02   0.873138E+01   0.685075E+02  -0.988983E+01   0.000000E+00   0.783973E+02  -0.156795E+03
   0.154678E+03   0.461997E+02   0.152507E+01  -0.133009E+01   0.697093E-02   0.165554E+02   0.132357E+02   0.120453E+02   0.911438E+01   0.663767E+02  -0.120256E+02   0.000000E+00   0.784023E+02  -0.156805E+03
   0.154678E+03   0.426550E+02   0.142702E+01  -0.165360E+01   0.108213E-01   0.165554E+02   0.132357E+02   0.120792E+02   0.108055E+02   0.648136E+02  -0.121794E+02   0.000000E+00   0.769930E+02  -0.153986E+03
   0.173852E+03   0.454456E+02   0.117678E+01  -0.152262E+01   0.921073E-02   0.160444E+02   0.134073E+02   0.118073E+02   0.927119E+01   0.654342E+02  -0.115900E+02   0.000000E+00   0.770242E+02  -0.154048E+03
   0.180921E+03   0.471795E+02   0.109044E+01  -0.139850E+01   0.132045E-01   0.159408E+02   0.131371E+02   0.107680E+02   0.102362E+02   0.639219E+02  -0.110086E+02   0.000000E+00   0.749305E+02  -0.149861E+03
   0.179467E+03   0.447455E+02   0.762129E+00  -0.151472E+01   0.138700E-01   0.159408E+02   0.136387E+02   0.110692E+02   0.105744E+02   0.633264E+02  -0.114721E+02   0.000000E+00   0.747985E+02  -0.149597E+03
   0.186238E+03   0.406539E+02   0.106642E+01  -0.152343E+01   0.979360E-02   0.161439E+02   0.122243E+02   0.103408E+02   0.111827E+02   0.658291E+02  -0.108154E+02   0.000000E+00   0.766445E+02  -0.153289E+03
   0.166393E+03   0.416238E+02   0.100553E+01  -0.169413E+01   0.979360E-02   0.150076E+02   0.124827E+02   0.952679E+01   0.115385E+02   0.670853E+02  -0.101309E+02   0.000000E+00   0.772162E+02  -0.154432E+03
   0.165136E+03   0.429061E+02   0.120462E+01  -0.230189E+01   0.979360E-02   0.135760E+02   0.120016E+02   0.106408E+02   0.110568E+02   0.683366E+02  -0.885788E+01   0.000000E+00   0.771945E+02  -0.154389E+03
   0.174988E+03   0.424133E+02   0.648186E+00  -0.237998E+01   0.638520E-02   0.135760E+02   0.113476E+02   0.107090E+02   0.119863E+02   0.692492E+02  -0.896721E+01   0.000000E+00   0.782164E+02  -0.156433E+03
   0.163936E+03   0.437944E+02   0.348414E+00  -0.276644E+01   0.638520E-02   0.131626E+02   0.130576E+02   0.107090E+02   0.115013E+02   0.691920E+02  -0.933509E+01   0.000000E+00   0.785271E+02  -0.157054E+03
   0.168645E+03   0.397537E+02   0.309309E+00  -0.268229E+01   0.324466E-02   0.124054E+02   0.119976E+02   0.879335E+01   0.115142E+02   0.710067E+02  -0.830896E+01   0.000000E+00   0.793157E+02  -0.158631E+03
   0.164250E+03   0.348475E+02  -0.692207E-01  -0.273738E+01   0.324466E-02   0.121218E+02   0.121937E+02   0.821989E+01   0.104239E+02   0.714993E+02  -0.814100E+01   0.000000E+00   0.796403E+02  -0.159281E+03
   0.160778E+03   0.383914E+02   0.957601E-01  -0.293975E+01   0.281665E-02   0.115747E+02   0.110229E+02   0.891617E+01   0.968829E+01   0.725423E+02  -0.710850E+01   0.000000E+00   0.796508E+02  -0.159302E+03
   0.157383E+03   0.413128E+02   0.274909E+00  -0.275092E+01   0.323746E-02   0.120764E+02   0.106111E+02   0.984058E+01   0.126155E+02   0.714722E+02  -0.807953E+01   0.000000E+00   0.795517E+02  -0.159103E+03
   0.147221E+03   0.346866E+02   0.117244E+00  -0.251336E+01   0.323746E-02   0.112288E+02   0.888832E+01   0.930044E+01   0.126155E+02   0.721876E+02  -0.768824E+01   0.000000E+00   0.798758E+02  -0.159752E+03
   0.154571E+03   0.347703E+02  -0.133714E+00  -0.234796E+01   0.243442E-02   0.113711E+02   0.831756E+01   0.791815E+01   0.137259E+02   0.708893E+02  -0.904129E+01   0.000000E+00   0.799306E+02  -0.159861E+03
   0.154096E+03   0.315662E+02  -0.196365E+00  -0.260325E+01   0.215366E-02   0.111823E+02   0.789210E+01   0.100988E+02   0.135272E+02   0.713767E+02  -0.863402E+01   0.000000E+00   0.800107E+02  -0.160021E+03
   0.165371E+03   0.308845E+02  -0.124880E+00  -0.209166E+01   0.403490E-03   0.112861E+02   0.950898E+01   0.905504E+01   0.123949E+02   0.724779E+02  -0.754844E+01   0.000000E+00   0.800263E+02  -0.160053E+03
   0.177031E+03   0.257120E+02  -0.220928E+00  -0.191689E+01   0.157389E-02   0.112861E+02   0.993327E+01   0.905504E+01   0.126989E+02   0.722300E+02  -0.772260E+01   0.000000E+00   0.799526E+02  -0.159905E+03
   0.181629E+03   0.276947E+02  -0.208377E+00  -0.186640E+01   0.157389E-02   0.998671E+01   0.109779E+02   0.739609E+01   0.126135E+02   0.714005E+02  -0.839084E+01   0.000000E+00   0.797913E+02  -0.159583E+03
   0.183111E+03   0.292553E+02   0.394176E+00  -0.228968E+01   0.157389E-02   0.964725E+01   0.110994E+02   0.739609E+01   0.126135E+02   0.712250E+02  -0.841055E+01   0.000000E+00   0.796355E+02  -0.159271E+03
   0.182127E+03   0.334333E+02   0.497514E+00  -0.191256E+01   0.218641E-02   0.964725E+01   0.110994E+02   0.896035E+01   0.120741E+02   0.720174E+02  -0.734224E+01   0.000000E+00   0.793596E+02  -0.158719E+03
   0.169260E+03   0.344221E+02   0.595086E+00  -0.176648E+01   0.343495E-02   0.934575E+01   0.114248E+02   0.943275E+01   0.120741E+02   0.720581E+02  -0.740965E+01   0.000000E+00   0.794677E+02  -0.158935E+03
   0.174915E+03   0.317327E+02   0.472677E+00  -0.143225E+01   0.233992E-02   0.101938E+02   0.114248E+02   0.106414E+02   0.129316E+02   0.715978E+02  -0.802087E+01   0.000000E+00   0.796187E+02  -0.159237E+03
   0.183491E+03   0.299918E+02   0.265227E+00  -0.151128E+01   0.108383E-02   0.105815E+02   0.101793E+02   0.855718E+01   0.121940E+02   0.722160E+02  -0.740437E+01   0.000000E+00   0.796204E+02  -0.159241E+03
   0.170944E+03   0.338453E+02   0.582487E+00  -0.157070E+01   0.108383E-02   0.119507E+02   0.793630E+01   0.855718E+01   0.114844E+02   0.717386E+02  -0.798569E+01   0.000000E+00   0.797243E+02  -0.159449E+03
   0.170944E+03   0.313737E+02   0.558145E+00  -0.130257E+01   0.246931E-02   0.103202E+02   0.832746E+01   0.855718E+01   0.121239E+02   0.721747E+02  -0.753190E+01   0.000000E+00   0.797066E+02  -0.159413E+03
   0.159431E+03   0.299599E+02   0.773353E+00  -0.117303E+01   0.169747E-02   0.117241E+02   0.777135E+01   0.790722E+01   0.112016E+02   0.718573E+02  -0.819501E+01   0.000000E+00   0.800523E+02  -0.160105E+03
   0.151030E+03   0.363337E+02   0.112715E+01  -0.159296E+01   0.169747E-02   0.114116E+02   0.777135E+01   0.773922E+01   0.119138E+02   0.715374E+02  -0.846404E+01   0.000000E+00   0.800014E+02  -0.160003E+03
   0.151030E+03   0.409238E+02   0.147036E+01  -0.165545E+01   0.169747E-02   0.112072E+02   0.847640E+01   0.773922E+01   0.108936E+02   0.722035E+02  -0.764283E+01   0.000000E+00   0.798463E+02  -0.159693E+03
   0.151030E+03   0.423660E+02   0.130019E+01  -0.172509E+01   0.169747E-02   0.108560E+02   0.960511E+01   0.773922E+01   0.110522E+02   0.724230E+02  -0.738469E+01   0.000000E+00   0.798077E+02  -0.159615E+03
   0.151030E+03   0.439293E+02   0.104356E+01  -0.160248E+01   0.169747E-02   0.113016E+02   0.793454E+01   0.886982E+01   0.110522E+02   0.722880E+02  -0.748060E+01   0.000000E+00   0.797686E+02  -0.159537E+03
   0.147073E+03   0.408093E+02   0.118523E+01  -0.185679E+01   0.169747E-02   0.113042E+02   0.795254E+01   0.964894E+01   0.121697E+02   0.721086E+02  -0.784432E+01   0.000000E+00   0.799529E+02  -0.159906E+03
   0.141115E+03   0.389812E+02   0.900726E+00  -0.209823E+01   0.209501E-02   0.103198E+02   0.742911E+01   0.964894E+01   0.102471E+02   0.727376E+02  -0.731106E+01   0.000000E+00   0.800487E+02  -0.160097E+03
   0.132488E+03   0.295276E+02   0.107192E+01  -0.194111E+01   0.105212E-02   0.106956E+02   0.767961E+01   0.767901E+01   0.102471E+02   0.722386E+02  -0.781900E+01   0.000000E+00   0.800576E+02  -0.160115E+03
   0.124287E+03   0.280459E+02   0.625364E+00  -0.219451E+01   0.201217E-02   0.110424E+02   0.783417E+01   0.767901E+01   0.975045E+01   0.718133E+02  -0.776150E+01   0.000000E+00   0.795748E+02  -0.159150E+03
   0.132942E+03   0.363271E+02   0.441153E+00  -0.192116E+01   0.538469E-02   0.113431E+02   0.892561E+01   0.767901E+01   0.975045E+01   0.720350E+02  -0.741116E+01   0.000000E+00   0.794462E+02  -0.158892E+03
   0.120613E+03   0.395336E+02   0.796827E+00  -0.182340E+01   0.912819E-02   0.119956E+02   0.100762E+02   0.101922E+02   0.975045E+01   0.710076E+02  -0.705873E+01   0.000000E+00   0.780663E+02  -0.156133E+03
   0.122884E+03   0.311604E+02   0.247247E+00  -0.223745E+01   0.255098E-02   0.139208E+02   0.775482E+01   0.101922E+02   0.975045E+01   0.709136E+02  -0.870717E+01   0.000000E+00   0.796208E+02  -0.159242E+03
   0.107910E+03   0.295543E+02   0.260804E+00  -0.226908E+01   0.378139E-02   0.139208E+02   0.804139E+01   0.972849E+01   0.989073E+01   0.698522E+02  -0.849543E+01   0.000000E+00   0.783476E+02  -0.156695E+03
   0.143361E+03   0.320648E+02  -0.116163E-02  -0.232386E+01   0.200118E-02   0.139208E+02   0.804139E+01   0.808288E+01   0.101718E+02   0.711732E+02  -0.889704E+01   0.000000E+00   0.800702E+02  -0.160140E+03
   0.148761E+03   0.325381E+02   0.139885E-01  -0.208875E+01   0.124392E-02   0.144750E+02   0.804139E+01   0.808288E+01   0.845803E+01   0.706992E+02  -0.944042E+01   0.000000E+00   0.801396E+02  -0.160279E+03
   0.132283E+03   0.294251E+02   0.378834E+00  -0.195276E+01   0.124392E-02   0.144750E+02   0.804139E+01   0.808288E+01   0.884854E+01   0.706670E+02  -0.932205E+01   0.000000E+00   0.799890E+02  -0.159978E+03
   0.147407E+03   0.315606E+02   0.462518E+00  -0.211347E+01   0.365738E-02   0.151696E+02   0.791188E+01   0.808288E+01   0.103380E+02   0.699469E+02  -0.988760E+01   0.000000E+00   0.798345E+02  -0.159669E+03
   0.145974E+03   0.325623E+02   0.558357E+00  -0.251408E+01   0.121429E-02   0.144189E+02   0.696510E+01   0.804776E+01   0.112902E+02   0.696937E+02  -0.104396E+02   0.000000E+00   0.801333E+02  -0.160267E+03
   0.135364E+03   0.310859E+02   0.555326E+00  -0.199138E+01   0.121429E-02   0.144658E+02   0.822398E+01   0.851096E+01   0.112902E+02   0.708338E+02  -0.927293E+01   0.000000E+00   0.801067E+02  -0.160213E+03
   0.138901E+03   0.313987E+02   0.414082E+00  -0.207447E+01   0.121429E-02   0.126686E+02   0.822398E+01   0.816096E+01   0.109179E+02   0.719730E+02  -0.816390E+01   0.000000E+00   0.801369E+02  -0.160274E+03
   0.141696E+03   0.440607E+02   0.622965E+00  -0.216129E+01   0.121429E-02   0.125195E+02   0.822398E+01   0.757013E+01   0.109179E+02   0.715713E+02  -0.846106E+01   0.000000E+00   0.800324E+02  -0.160065E+03
   0.155974E+03   0.464744E+02   0.430447E+00  -0.201447E+01   0.183028E-02   0.125195E+02   0.822398E+01   0.759778E+01   0.101696E+02   0.712868E+02  -0.827563E+01   0.000000E+00   0.795624E+02  -0.159125E+03
   0.155974E+03   0.442109E+02   0.524911E+00  -0.200428E+01   0.598403E-02   0.110440E+02   0.822398E+01   0.759778E+01   0.957634E+01   0.712264E+02  -0.760214E+01   0.000000E+00   0.788285E+02  -0.157657E+03
   0.167702E+03   0.403441E+02   0.935179E+00  -0.155952E+01   0.515107E-02   0.110440E+02   0.761668E+01   0.759778E+01   0.105089E+02   0.707637E+02  -0.807428E+01   0.000000E+00   0.788380E+02  -0.157676E+03
   0.168910E+03   0.442494E+02   0.673358E+00  -0.154401E+01   0.347710E-02   0.117773E+02   0.711895E+01   0.813761E+01   0.105089E+02   0.705278E+02  -0.845539E+01   0.000000E+00   0.789832E+02  -0.157966E+03
   0.158679E+03   0.452610E+02   0.774575E+00  -0.150730E+01   0.347710E-02   0.104964E+02   0.797256E+01   0.820983E+01   0.108541E+02   0.718737E+02  -0.739631E+01   0.000000E+00   0.792700E+02  -0.158540E+03
   0.164711E+03   0.452610E+02   0.799764E+00  -0.140012E+01   0.479391E-02   0.955389E+01   0.797256E+01   0.820983E+01   0.915401E+01   0.716526E+02  -0.714227E+01   0.000000E+00   0.787949E+02  -0.157590E+03
   0.159475E+03   0.447735E+02   0.104682E+01  -0.102234E+01   0.479391E-02   0.834598E+01   0.845081E+01   0.803760E+01   0.992140E+01   0.717281E+02  -0.723297E+01   0.000000E+00   0.789611E+02  -0.157922E+03
   0.163765E+03   0.417690E+02   0.120679E+01  -0.102685E+01   0.522863E-02   0.115378E+02   0.837813E+01   0.658488E+01   0.992140E+01   0.700188E+02  -0.881876E+01   0.000000E+00   0.788376E+02  -0.157675E+03
   0.163765E+03   0.321613E+02   0.133722E+01  -0.714016E+00   0.559480E-02   0.112115E+02   0.894484E+01   0.778346E+01   0.920816E+01   0.718312E+02  -0.730697E+01   0.000000E+00   0.791382E+02  -0.158276E+03
   0.162289E+03   0.278623E+02   0.133548E+01  -0.824363E+00   0.559480E-02   0.912734E+01   0.965578E+01   0.798428E+01   0.972881E+01   0.724792E+02  -0.683184E+01   0.000000E+00   0.793110E+02  -0.158622E+03
   0.157357E+03   0.292313E+02   0.120706E+01  -0.564680E+00   0.706621E-02   0.851623E+01   0.815472E+01   0.798428E+01   0.972881E+01   0.715746E+02  -0.731661E+01   0.000000E+00   0.788912E+02  -0.157782E+03
   0.158459E+03   0.222046E+02   0.179917E+01  -0.484803E+00   0.706621E-02   0.968172E+01   0.693629E+01   0.714628E+01   0.917500E+01   0.701757E+02  -0.881776E+01   0.000000E+00   0.789935E+02  -0.157987E+03
   0.127539E+03   0.189313E+02   0.193913E+01  -0.622120E+00   0.706621E-02   0.952662E+01   0.687770E+01   0.714628E+01   0.102080E+02   0.692602E+02  -0.890724E+01   0.000000E+00   0.781674E+02  -0.156335E+03
   0.127539E+03   0.182398E+02   0.175958E+01  -0.603795E+00   0.706621E-02   0.856119E+01   0.723457E+01   0.829971E+01   0.118036E+02   0.697148E+02  -0.833813E+01   0.000000E+00   0.780529E+02  -0.156106E+03
   0.133398E+03   0.185460E+02   0.158529E+01  -0.184230E+00   0.414201E-02   0.856119E+01   0.786823E+01   0.930012E+01   0.117524E+02   0.716903E+02  -0.755405E+01   0.000000E+00   0.792444E+02  -0.158489E+03
   0.133398E+03   0.195429E+02   0.189795E+01  -0.277289E+00   0.175129E-02   0.100883E+02   0.786823E+01   0.866730E+01   0.899033E+01   0.726479E+02  -0.708472E+01   0.000000E+00   0.797326E+02  -0.159465E+03
   0.141687E+03   0.175211E+02   0.216062E+01  -0.100091E+00   0.165646E-02   0.864354E+01   0.807722E+01   0.981308E+01   0.808629E+01   0.726925E+02  -0.726180E+01   0.000000E+00   0.799543E+02  -0.159909E+03
   0.138628E+03   0.169464E+02   0.256822E+01   0.335003E+00   0.125827E-02   0.778138E+01   0.807722E+01   0.967872E+01   0.967203E+01   0.726389E+02  -0.730174E+01   0.000000E+00   0.799406E+02  -0.159881E+03
   0.138184E+03   0.162470E+02   0.259425E+01   0.333581E+00   0.125827E-02   0.765678E+01   0.807722E+01   0.972354E+01   0.967203E+01   0.724731E+02  -0.739120E+01   0.000000E+00   0.798643E+02  -0.159729E+03
   0.121372E+03   0.191566E+02   0.281065E+01   0.355793E+00   0.125827E-02   0.765678E+01   0.807722E+01   0.920670E+01   0.967203E+01   0.718512E+02  -0.741215E+01   0.000000E+00   0.792634E+02  -0.158527E+03
   0.121372E+03   0.239276E+02   0.304548E+01   0.377634E+00   0.125827E-02   0.679491E+01   0.807722E+01   0.920670E+01   0.102478E+02   0.714750E+02  -0.831950E+01   0.000000E+00   0.797945E+02  -0.159589E+03
   0.134752E+03   0.240088E+02   0.279749E+01  -0.393333E-01   0.125827E-02   0.679491E+01   0.857039E+01   0.849959E+01   0.120191E+02   0.713406E+02  -0.884607E+01   0.000000E+00   0.801867E+02  -0.160373E+03
   0.136909E+03   0.237005E+02   0.260050E+01   0.109443E+00   0.512511E-02   0.695748E+01   0.906221E+01   0.993411E+01   0.116164E+02   0.713875E+02  -0.817771E+01   0.000000E+00   0.795652E+02  -0.159130E+03
   0.136909E+03   0.300755E+02   0.231756E+01   0.331424E-01   0.512511E-02   0.691518E+01   0.945060E+01   0.100871E+02   0.125725E+02   0.709769E+02  -0.865729E+01   0.000000E+00   0.796342E+02  -0.159268E+03
   0.130605E+03   0.275301E+02   0.229891E+01   0.258504E+00   0.512511E-02   0.580308E+01   0.912976E+01   0.926364E+01   0.107247E+02   0.698087E+02  -0.974638E+01   0.000000E+00   0.795551E+02  -0.159110E+03
   0.130605E+03   0.241519E+02   0.227992E+01   0.600500E+00   0.512511E-02   0.580308E+01   0.912976E+01   0.957443E+01   0.933140E+01   0.698776E+02  -0.958940E+01   0.000000E+00   0.794670E+02  -0.158934E+03
   0.115307E+03   0.225709E+02   0.235567E+01   0.114120E+01   0.880078E-02   0.639784E+01   0.869544E+01   0.108649E+02   0.948172E+01   0.687292E+02  -0.875075E+01   0.000000E+00   0.774800E+02  -0.154960E+03
