a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.979570E+02 -0.274731E+01  0.649626E-03  0.762548E+01  0.105025E+02  0.185454E+02  0.126474E+02  0.173572E+03
  0.979570E+02  0.269281E+01  0.649626E-03  0.762548E+01  0.829323E+01  0.125805E+02  0.148422E+02  0.174903E+03
  0.979570E+02  0.196682E+01  0.649626E-03  0.762548E+01  0.748554E+01  0.178665E+02  0.148422E+02  0.174226E+03
  0.979570E+02  0.196682E+01  0.649626E-03  0.913940E+01  0.748554E+01  0.218430E+02  0.148422E+02  0.173278E+03
  0.979570E+02  0.196682E+01  0.649626E-03  0.118559E+02  0.748554E+01  0.172785E+02  0.148422E+02  0.174507E+03
  0.979570E+02  0.196682E+01  0.649626E-03  0.118559E+02  0.705483E+01  0.172785E+02  0.148422E+02  0.174093E+03
  0.975453E+02  0.196682E+01  0.649626E-03  0.123474E+02  0.705483E+01  0.172785E+02  0.148422E+02  0.173901E+03
  0.975453E+02  0.200455E+01  0.649626E-03  0.789658E+01  0.705483E+01  0.185695E+02  0.167213E+02  0.173543E+03
  0.975453E+02  0.200455E+01  0.649626E-03  0.789658E+01  0.705483E+01  0.155428E+02  0.166319E+02  0.174294E+03
  0.975453E+02  0.200455E+01  0.684375E-03  0.749181E+01  0.705483E+01  0.139148E+02  0.182516E+02  0.173462E+03
  0.975453E+02  0.200455E+01  0.684375E-03  0.119792E+02  0.705483E+01  0.171987E+02  0.125962E+02  0.173723E+03
  0.975453E+02  0.200455E+01  0.684375E-03  0.119792E+02  0.705483E+01  0.110530E+02  0.125962E+02  0.173233E+03
  0.975453E+02  0.324794E+01  0.684375E-03  0.105331E+02  0.705483E+01  0.158721E+02  0.125962E+02  0.174182E+03
  0.975453E+02  0.324794E+01  0.684375E-03  0.105331E+02  0.705483E+01  0.158721E+02  0.153035E+02  0.174364E+03
  0.975453E+02  0.347157E+01  0.684375E-03  0.906071E+01  0.624642E+01  0.158721E+02  0.153035E+02  0.173220E+03
  0.975453E+02  0.675732E+00  0.545107E-03  0.839043E+01  0.624642E+01  0.104956E+02  0.155462E+02  0.172592E+03
  0.975453E+02  0.675732E+00  0.545107E-03  0.712197E+01  0.117857E+02  0.963393E+01  0.155462E+02  0.172726E+03
  0.975453E+02  0.675732E+00  0.545107E-03  0.712197E+01  0.117857E+02  0.102330E+02  0.155462E+02  0.173288E+03
  0.975453E+02  0.675732E+00  0.545107E-03  0.712197E+01  0.117857E+02  0.166230E+02  0.155462E+02  0.174499E+03
  0.974769E+02  0.675732E+00  0.545107E-03  0.712197E+01  0.140869E+02  0.166230E+02  0.134245E+02  0.173175E+03
  0.974769E+02  0.675732E+00  0.545107E-03  0.979767E+01  0.860469E+01  0.108604E+02  0.134245E+02  0.175223E+03
  0.974769E+02 -0.441324E-01  0.545107E-03  0.132074E+02  0.109454E+02  0.108604E+02  0.150754E+02  0.173854E+03
  0.974769E+02 -0.135035E+01  0.545107E-03  0.684092E+01  0.991273E+01  0.138333E+02  0.144054E+02  0.174455E+03
  0.974769E+02  0.123738E+01  0.545107E-03  0.825335E+01  0.991273E+01  0.138333E+02  0.144054E+02  0.176115E+03
  0.974769E+02  0.793712E+00  0.610518E-03  0.103229E+02  0.677860E+01  0.132286E+02  0.144054E+02  0.174786E+03
  0.974769E+02  0.793712E+00  0.610518E-03  0.132905E+02  0.677860E+01  0.132286E+02  0.144054E+02  0.173535E+03
  0.974769E+02  0.793712E+00  0.610518E-03  0.132905E+02  0.677860E+01  0.157300E+02  0.144054E+02  0.173531E+03
  0.974769E+02  0.793712E+00  0.610518E-03  0.132905E+02  0.677860E+01  0.145278E+02  0.144054E+02  0.173626E+03
  0.974769E+02  0.127648E+01  0.610518E-03  0.132905E+02  0.918835E+01  0.145278E+02  0.136261E+02  0.175077E+03
  0.974769E+02  0.127648E+01  0.610518E-03  0.111773E+02  0.918835E+01  0.106862E+02  0.136261E+02  0.174990E+03
  0.974769E+02  0.118173E+01  0.516400E-03  0.783121E+01  0.918835E+01  0.106862E+02  0.136261E+02  0.174632E+03
  0.974769E+02  0.361324E+00  0.516400E-03  0.783121E+01  0.918835E+01  0.106862E+02  0.161964E+02  0.174484E+03
  0.974769E+02  0.361324E+00  0.505375E-03  0.101547E+02  0.860104E+01  0.111755E+02  0.174560E+02  0.174807E+03
  0.974769E+02 -0.167278E+01  0.505375E-03  0.883140E+01  0.860104E+01  0.104755E+02  0.174560E+02  0.173621E+03
  0.981534E+02  0.454331E+01  0.505375E-03  0.120788E+02  0.860104E+01  0.104755E+02  0.174560E+02  0.171846E+03
  0.981534E+02  0.454331E+01  0.505375E-03  0.120788E+02  0.860104E+01  0.150210E+02  0.167872E+02  0.173265E+03
  0.982807E+02  0.454331E+01  0.505375E-03  0.114591E+02  0.860104E+01  0.150210E+02  0.161904E+02  0.173455E+03
  0.982807E+02  0.454331E+01  0.505375E-03  0.114591E+02  0.860104E+01  0.134209E+02  0.165477E+02  0.173344E+03
  0.982807E+02  0.454331E+01  0.631838E-03  0.108223E+02  0.860104E+01  0.134502E+02  0.130569E+02  0.174450E+03
  0.982807E+02  0.310403E+01  0.631838E-03  0.925881E+01  0.109903E+02  0.193579E+02  0.130569E+02  0.174240E+03
  0.985367E+02  0.450140E+01  0.682783E-03  0.104229E+02  0.109903E+02  0.185694E+02  0.130569E+02  0.173404E+03
  0.985367E+02  0.450140E+01  0.682783E-03  0.107377E+02  0.116210E+02  0.108946E+02  0.130569E+02  0.172930E+03
  0.990248E+02  0.450140E+01  0.682783E-03  0.856527E+01  0.104578E+02  0.108946E+02  0.130569E+02  0.172356E+03
  0.990248E+02  0.595999E+01  0.682783E-03  0.855036E+01  0.123969E+02  0.171414E+02  0.169323E+02  0.171072E+03
  0.990248E+02  0.229467E+01  0.682783E-03  0.667541E+01  0.725137E+01  0.171414E+02  0.181105E+02  0.170938E+03
  0.990248E+02  0.229467E+01  0.682783E-03  0.667541E+01  0.112223E+02  0.166171E+02  0.181105E+02  0.171749E+03
  0.990248E+02  0.229467E+01  0.682783E-03  0.667541E+01  0.118212E+02  0.166171E+02  0.152164E+02  0.172129E+03
  0.990248E+02  0.229467E+01  0.682783E-03  0.104484E+02  0.118212E+02  0.143923E+02  0.152164E+02  0.173952E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.104484E+02  0.137113E+02  0.143923E+02  0.165106E+02  0.172297E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.134786E+02  0.137113E+02  0.143923E+02  0.165106E+02  0.170952E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.143881E+02  0.137113E+02  0.143923E+02  0.183582E+02  0.169845E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.143177E+02  0.137113E+02  0.143923E+02  0.183582E+02  0.169894E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.143177E+02  0.137113E+02  0.143923E+02  0.168059E+02  0.170331E+03
  0.990248E+02 -0.284060E+01  0.682783E-03  0.143177E+02  0.137113E+02  0.160723E+02  0.168059E+02  0.170183E+03
  0.989087E+02 -0.284060E+01  0.682783E-03  0.143177E+02  0.137113E+02  0.160723E+02  0.117151E+02  0.170150E+03
  0.989087E+02 -0.284060E+01  0.682783E-03  0.112622E+02  0.127777E+02  0.160723E+02  0.153123E+02  0.172879E+03
  0.989087E+02 -0.284060E+01  0.682783E-03  0.978041E+01  0.127777E+02  0.131476E+02  0.153123E+02  0.173234E+03
  0.989087E+02  0.243733E+01  0.682783E-03  0.978041E+01  0.995841E+01  0.131476E+02  0.161032E+02  0.174548E+03
  0.989087E+02  0.243733E+01  0.576737E-03  0.963268E+01  0.995841E+01  0.131476E+02  0.161032E+02  0.174326E+03
  0.989087E+02  0.243733E+01  0.576737E-03  0.905301E+01  0.995841E+01  0.131476E+02  0.113649E+02  0.173730E+03
  0.976226E+02  0.164351E+01  0.576737E-03  0.905301E+01  0.972336E+01  0.131476E+02  0.113649E+02  0.175621E+03
  0.976226E+02  0.164351E+01  0.576737E-03  0.905301E+01  0.972336E+01  0.131476E+02  0.117614E+02  0.175810E+03
  0.976226E+02  0.164351E+01  0.576737E-03  0.837403E+01  0.972336E+01  0.131476E+02  0.152057E+02  0.176098E+03
  0.976226E+02  0.164351E+01  0.576737E-03  0.837403E+01  0.972336E+01  0.131476E+02  0.152057E+02  0.176098E+03
  0.976226E+02  0.371146E+01  0.576737E-03  0.837403E+01  0.972336E+01  0.171388E+02  0.152057E+02  0.175124E+03
  0.976226E+02  0.407199E+01  0.576737E-03  0.837403E+01  0.116190E+02  0.171388E+02  0.165478E+02  0.174263E+03
  0.976226E+02  0.407199E+01  0.576737E-03  0.837403E+01  0.123340E+02  0.171388E+02  0.165478E+02  0.173935E+03
  0.976226E+02  0.337831E+00  0.576737E-03  0.837403E+01  0.123977E+02  0.171388E+02  0.165478E+02  0.174843E+03
  0.980710E+02  0.232039E+01  0.576737E-03  0.837403E+01  0.123977E+02  0.223412E+02  0.165478E+02  0.172446E+03
  0.980710E+02 -0.408384E+00  0.576737E-03  0.837403E+01  0.101544E+02  0.223412E+02  0.122066E+02  0.173251E+03
  0.980710E+02 -0.408384E+00  0.602325E-03  0.977137E+01  0.940198E+01  0.926761E+01  0.122066E+02  0.173495E+03
  0.980710E+02 -0.408384E+00  0.602325E-03  0.977137E+01  0.940198E+01  0.926761E+01  0.142936E+02  0.173839E+03
  0.980710E+02 -0.408384E+00  0.602325E-03  0.977137E+01  0.119526E+02  0.172578E+02  0.142936E+02  0.175280E+03
  0.980710E+02 -0.408384E+00  0.602325E-03  0.977137E+01  0.883957E+01  0.172578E+02  0.166649E+02  0.175526E+03
  0.980710E+02  0.524100E+00  0.767334E-03  0.944736E+01  0.971004E+01  0.162412E+02  0.123345E+02  0.175120E+03
  0.980710E+02  0.524100E+00  0.767334E-03  0.111689E+02  0.971004E+01  0.160759E+02  0.123345E+02  0.174869E+03
  0.980710E+02  0.524100E+00  0.767334E-03  0.111689E+02  0.773300E+01  0.167660E+02  0.165267E+02  0.174213E+03
  0.980710E+02  0.524100E+00  0.767334E-03  0.111689E+02  0.773300E+01  0.155023E+02  0.165267E+02  0.174433E+03
  0.986583E+02  0.524100E+00  0.767334E-03  0.111689E+02  0.773300E+01  0.124959E+02  0.165267E+02  0.173753E+03
  0.986583E+02  0.524100E+00  0.767334E-03  0.127948E+02  0.773300E+01  0.124959E+02  0.141114E+02  0.173240E+03
  0.986583E+02  0.524100E+00  0.767334E-03  0.113680E+02  0.773300E+01  0.124959E+02  0.141114E+02  0.173912E+03
  0.986583E+02  0.163462E+01  0.767334E-03  0.113680E+02  0.773300E+01  0.124959E+02  0.205609E+02  0.172272E+03
  0.986583E+02  0.163462E+01  0.767334E-03  0.951647E+01  0.814786E+01  0.124959E+02  0.205912E+02  0.172861E+03
  0.986583E+02 -0.184542E+01  0.767334E-03  0.127311E+02  0.814786E+01  0.139808E+02  0.185005E+02  0.172635E+03
  0.986583E+02 -0.168572E+01  0.767334E-03  0.112384E+02  0.814786E+01  0.139808E+02  0.157508E+02  0.174045E+03
  0.986583E+02 -0.711174E+01  0.767334E-03  0.111837E+02  0.107325E+02  0.139808E+02  0.157508E+02  0.170874E+03
  0.986583E+02 -0.711174E+01  0.767334E-03  0.111837E+02  0.830432E+01  0.133871E+02  0.134279E+02  0.170741E+03
  0.987993E+02 -0.711174E+01  0.767334E-03  0.111837E+02  0.830432E+01  0.133871E+02  0.135140E+02  0.170686E+03
  0.987993E+02 -0.257380E+01  0.767334E-03  0.111837E+02  0.815800E+01  0.133871E+02  0.159065E+02  0.173536E+03
  0.985698E+02 -0.257380E+01  0.768233E-03  0.110161E+02  0.815800E+01  0.133871E+02  0.159065E+02  0.173828E+03
  0.985698E+02  0.247983E+01  0.768233E-03  0.153051E+02  0.118744E+02  0.141658E+02  0.159065E+02  0.171609E+03
  0.985698E+02 -0.488111E+01  0.768233E-03  0.156990E+02  0.100472E+02  0.141162E+02  0.124289E+02  0.170012E+03
  0.985698E+02 -0.113263E+01  0.768233E-03  0.782892E+01  0.100472E+02  0.140291E+02  0.124289E+02  0.174195E+03
  0.985698E+02 -0.113263E+01  0.768233E-03  0.118580E+02  0.100472E+02  0.153599E+02  0.156812E+02  0.174308E+03
  0.985698E+02 -0.113263E+01  0.510013E-03  0.814552E+01  0.120397E+02  0.168520E+02  0.195893E+02  0.172629E+03
  0.985698E+02 -0.113263E+01  0.510013E-03  0.814552E+01  0.948656E+01  0.168520E+02  0.195893E+02  0.173264E+03
  0.977785E+02 -0.113263E+01  0.510013E-03  0.814552E+01  0.948656E+01  0.192116E+02  0.195893E+02  0.173400E+03
  0.977785E+02 -0.113263E+01  0.510013E-03  0.808668E+01  0.948656E+01  0.192116E+02  0.208793E+02  0.172829E+03
  0.977785E+02 -0.113263E+01  0.571572E-03  0.705829E+01  0.948656E+01  0.228729E+02  0.234450E+02  0.169352E+03
  0.977785E+02 -0.113263E+01  0.571572E-03  0.705829E+01  0.948656E+01  0.228729E+02  0.234450E+02  0.169352E+03
  0.977785E+02  0.608577E+00  0.571572E-03  0.735922E+01  0.948656E+01  0.187292E+02  0.229584E+02  0.172060E+03
  0.960214E+02  0.608577E+00  0.571572E-03  0.110197E+02  0.948656E+01  0.187292E+02  0.194106E+02  0.171250E+03
  0.975525E+02  0.608577E+00  0.571572E-03  0.931826E+01  0.948656E+01  0.183099E+02  0.155072E+02  0.175711E+03
  0.975525E+02  0.608577E+00  0.571572E-03  0.931826E+01  0.948656E+01  0.183099E+02  0.122376E+02  0.175444E+03
  0.975525E+02  0.608577E+00  0.571572E-03  0.931826E+01  0.948656E+01  0.183099E+02  0.122376E+02  0.175444E+03
  0.975525E+02  0.276004E+01  0.571572E-03  0.931826E+01  0.948656E+01  0.200171E+02  0.197755E+02  0.173570E+03
  0.975525E+02  0.353867E+01  0.616875E-03  0.931826E+01  0.948656E+01  0.200171E+02  0.212048E+02  0.172660E+03
  0.975525E+02  0.274826E+01  0.616875E-03  0.931826E+01  0.948656E+01  0.200171E+02  0.175169E+02  0.174357E+03
  0.973410E+02  0.274826E+01  0.616875E-03  0.931826E+01  0.948656E+01  0.200171E+02  0.124978E+02  0.174491E+03
  0.973410E+02  0.274826E+01  0.616875E-03  0.919124E+01  0.948656E+01  0.200171E+02  0.124978E+02  0.174478E+03
  0.973410E+02 -0.103991E+01  0.616875E-03  0.952217E+01  0.730977E+01  0.200171E+02  0.124978E+02  0.173437E+03
  0.973410E+02 -0.103991E+01  0.616875E-03  0.952217E+01  0.787105E+01  0.114389E+02  0.124978E+02  0.174557E+03
  0.973410E+02 -0.103991E+01  0.616875E-03  0.741456E+01  0.820720E+01  0.114389E+02  0.124978E+02  0.173905E+03
  0.973410E+02  0.207171E+00  0.616875E-03  0.741456E+01  0.706063E+01  0.130451E+02  0.120520E+02  0.173759E+03
  0.989256E+02  0.207171E+00  0.578391E-03  0.741456E+01  0.706063E+01  0.130451E+02  0.120520E+02  0.172394E+03
  0.984459E+02  0.207171E+00  0.578391E-03  0.741456E+01  0.706063E+01  0.145689E+02  0.120520E+02  0.173499E+03
  0.984459E+02 -0.325234E+01  0.578391E-03  0.119888E+02  0.724239E+01  0.145689E+02  0.120520E+02  0.172700E+03
  0.984459E+02 -0.325234E+01  0.578391E-03  0.803574E+01  0.724239E+01  0.155857E+02  0.120520E+02  0.172838E+03
  0.970707E+02 -0.325234E+01  0.578391E-03  0.106565E+02  0.724239E+01  0.106467E+02  0.120520E+02  0.171529E+03
  0.970707E+02  0.671099E+00  0.578391E-03  0.106565E+02  0.701658E+01  0.116282E+02  0.157267E+02  0.174080E+03
  0.970707E+02  0.671099E+00  0.578391E-03  0.106565E+02  0.701658E+01  0.169103E+02  0.157267E+02  0.174336E+03
  0.970707E+02  0.995928E+00  0.603708E-03  0.106565E+02  0.701658E+01  0.117834E+02  0.157267E+02  0.174152E+03
  0.985814E+02  0.995928E+00  0.603708E-03  0.106565E+02  0.102104E+02  0.125621E+02  0.141770E+02  0.175317E+03
  0.977665E+02  0.995928E+00  0.603708E-03  0.106565E+02  0.848536E+01  0.125621E+02  0.141770E+02  0.175956E+03
  0.977665E+02  0.240950E+01  0.603708E-03  0.106565E+02  0.848536E+01  0.125621E+02  0.141770E+02  0.175740E+03
  0.977665E+02  0.306362E+01  0.603708E-03  0.135210E+02  0.848536E+01  0.125621E+02  0.141770E+02  0.174195E+03
  0.977665E+02  0.306362E+01  0.603708E-03  0.135210E+02  0.857228E+01  0.125621E+02  0.141770E+02  0.174225E+03
  0.977665E+02  0.306362E+01  0.603708E-03  0.118722E+02  0.857228E+01  0.148460E+02  0.114758E+02  0.174704E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.159342E+02  0.880414E+01  0.148460E+02  0.114758E+02  0.170759E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.160430E+02  0.880414E+01  0.148460E+02  0.102510E+02  0.169870E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.160430E+02  0.880414E+01  0.148460E+02  0.102510E+02  0.169870E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.151365E+02  0.880414E+01  0.148460E+02  0.102510E+02  0.170573E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.151365E+02  0.880414E+01  0.148460E+02  0.131281E+02  0.171915E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.129470E+02  0.869138E+01  0.145062E+02  0.131281E+02  0.173366E+03
  0.977665E+02 -0.364792E+01  0.603708E-03  0.129470E+02  0.121611E+02  0.145062E+02  0.131281E+02  0.172797E+03
  0.977665E+02 -0.332762E+01  0.603708E-03  0.125997E+02  0.118434E+02  0.140783E+02  0.128155E+02  0.173319E+03
  0.977665E+02 -0.332762E+01  0.603708E-03  0.127310E+02  0.101714E+02  0.130667E+02  0.187428E+02  0.172950E+03
  0.977665E+02 -0.532598E+00  0.890965E-03  0.105449E+02  0.923358E+01  0.104821E+02  0.186040E+02  0.172028E+03
  0.977665E+02 -0.532598E+00  0.470679E-03  0.105449E+02  0.923358E+01  0.104821E+02  0.186040E+02  0.173655E+03
  0.977665E+02 -0.532598E+00  0.470679E-03  0.105449E+02  0.993840E+01  0.104821E+02  0.186040E+02  0.173661E+03
  0.977665E+02 -0.532598E+00  0.630633E-03  0.113595E+02  0.895970E+01  0.153291E+02  0.148997E+02  0.175834E+03
  0.977665E+02 -0.532598E+00  0.630633E-03  0.113595E+02  0.805674E+01  0.163908E+02  0.177761E+02  0.174812E+03
  0.977665E+02  0.794157E+00  0.630633E-03  0.113595E+02  0.805674E+01  0.200016E+02  0.184431E+02  0.173633E+03
  0.977665E+02  0.794157E+00  0.630633E-03  0.113595E+02  0.805674E+01  0.200016E+02  0.184431E+02  0.173633E+03
  0.977665E+02  0.794157E+00  0.520753E-03  0.964785E+01  0.825619E+01  0.200016E+02  0.111152E+02  0.173904E+03
  0.977665E+02  0.146308E+01  0.520753E-03  0.884486E+01  0.825619E+01  0.159947E+02  0.184847E+02  0.175042E+03
  0.977665E+02  0.188614E+01  0.520753E-03  0.884486E+01  0.112577E+02  0.159947E+02  0.184847E+02  0.174935E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.884486E+01  0.112577E+02  0.111166E+02  0.184847E+02  0.174049E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.815595E+01  0.112577E+02  0.100760E+02  0.184847E+02  0.173041E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.851779E+01  0.112577E+02  0.186521E+02  0.128481E+02  0.174574E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.851779E+01  0.112577E+02  0.180216E+02  0.954375E+01  0.172823E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.851779E+01  0.115947E+02  0.157048E+02  0.954375E+01  0.173227E+03
  0.977665E+02  0.249058E+01  0.520753E-03  0.884754E+01  0.897672E+01  0.157048E+02  0.954375E+01  0.173707E+03
  0.977874E+02  0.381080E+01  0.520753E-03  0.884754E+01  0.897672E+01  0.157048E+02  0.146807E+02  0.175165E+03
  0.977874E+02  0.381080E+01  0.520753E-03  0.928110E+01  0.897672E+01  0.157629E+02  0.143506E+02  0.175231E+03
  0.977874E+02  0.381080E+01  0.733869E-03  0.928110E+01  0.130115E+02  0.140483E+02  0.143506E+02  0.174186E+03
  0.977874E+02  0.381080E+01  0.894588E-03  0.930813E+01  0.130115E+02  0.140483E+02  0.914223E+01  0.170175E+03
  0.977874E+02 -0.236898E+01  0.591036E-03  0.105786E+02  0.735050E+01  0.134496E+02  0.172696E+02  0.174120E+03
  0.977874E+02 -0.236898E+01  0.591036E-03  0.107126E+02  0.871589E+01  0.134496E+02  0.142669E+02  0.175273E+03
  0.977874E+02 -0.236898E+01  0.591036E-03  0.107126E+02  0.878863E+01  0.159277E+02  0.142669E+02  0.175227E+03
  0.977874E+02 -0.236898E+01  0.589408E-03  0.107126E+02  0.878863E+01  0.159277E+02  0.142669E+02  0.175226E+03
  0.977874E+02 -0.236898E+01  0.589408E-03  0.124138E+02  0.878863E+01  0.159277E+02  0.200723E+02  0.173183E+03
  0.977874E+02  0.456730E+01  0.589408E-03  0.741079E+01  0.878863E+01  0.177166E+02  0.212857E+02  0.171875E+03
  0.977874E+02  0.456730E+01  0.589408E-03  0.741079E+01  0.878863E+01  0.177166E+02  0.212857E+02  0.171875E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.741079E+01  0.878863E+01  0.177166E+02  0.190836E+02  0.172253E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.112191E+02  0.109590E+02  0.177166E+02  0.190836E+02  0.172678E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.766220E+01  0.109590E+02  0.171117E+02  0.190836E+02  0.172503E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.766220E+01  0.109590E+02  0.171117E+02  0.190836E+02  0.172503E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.766220E+01  0.109590E+02  0.174414E+02  0.199612E+02  0.172076E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.125075E+02  0.782372E+01  0.174414E+02  0.197463E+02  0.171622E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.124712E+02  0.782372E+01  0.174414E+02  0.197463E+02  0.171641E+03
  0.983631E+02  0.456730E+01  0.589408E-03  0.114846E+02  0.112827E+02  0.174414E+02  0.197463E+02  0.172298E+03
  0.983631E+02  0.456730E+01  0.659516E-03  0.114846E+02  0.112827E+02  0.157576E+02  0.197463E+02  0.172797E+03
  0.983631E+02  0.260929E+01  0.659516E-03  0.972909E+01  0.112827E+02  0.157576E+02  0.134457E+02  0.175244E+03
  0.983631E+02  0.260929E+01  0.659516E-03  0.108544E+02  0.137549E+02  0.119806E+02  0.134457E+02  0.173447E+03
  0.983631E+02  0.260929E+01  0.659516E-03  0.108544E+02  0.100247E+02  0.174550E+02  0.134457E+02  0.175001E+03
  0.979781E+02 -0.161153E+01  0.619648E-03  0.863510E+01  0.100247E+02  0.174550E+02  0.134457E+02  0.175272E+03
  0.979781E+02 -0.161153E+01  0.619648E-03  0.863510E+01  0.701049E+01  0.151186E+02  0.140410E+02  0.174534E+03
  0.985688E+02  0.321242E+01  0.619648E-03  0.863510E+01  0.701049E+01  0.151186E+02  0.140410E+02  0.173792E+03
  0.985688E+02 -0.136810E+01  0.619648E-03  0.863510E+01  0.109973E+02  0.151186E+02  0.144946E+02  0.175121E+03
  0.985688E+02 -0.136810E+01  0.619648E-03  0.863510E+01  0.109973E+02  0.151186E+02  0.144946E+02  0.175121E+03
  0.970757E+02  0.429867E+01  0.619648E-03  0.863510E+01  0.117475E+02  0.151186E+02  0.165310E+02  0.174266E+03
  0.982019E+02  0.429867E+01  0.619648E-03  0.863510E+01  0.117475E+02  0.151186E+02  0.182214E+02  0.173819E+03
  0.982019E+02 -0.123045E+01  0.619648E-03  0.948588E+01  0.117475E+02  0.158151E+02  0.186259E+02  0.174539E+03
  0.982019E+02 -0.123045E+01  0.619648E-03  0.948588E+01  0.119645E+02  0.178253E+02  0.167170E+02  0.174533E+03
  0.982019E+02  0.135759E+01  0.619648E-03  0.110022E+02  0.927994E+01  0.179462E+02  0.200947E+02  0.174005E+03
  0.982019E+02  0.135759E+01  0.630929E-03  0.110022E+02  0.927994E+01  0.178671E+02  0.200947E+02  0.174015E+03
  0.982019E+02  0.135759E+01  0.630929E-03  0.157446E+02  0.927994E+01  0.153942E+02  0.211526E+02  0.171259E+03
  0.973822E+02  0.135759E+01  0.630929E-03  0.155171E+02  0.927994E+01  0.153942E+02  0.205844E+02  0.171826E+03
  0.988996E+02  0.135759E+01  0.630929E-03  0.958816E+01  0.107381E+02  0.181805E+02  0.205844E+02  0.172670E+03
  0.988996E+02 -0.389234E+01  0.630929E-03  0.958816E+01  0.916626E+01  0.205514E+02  0.205844E+02  0.170634E+03
  0.988996E+02 -0.521890E+01  0.630929E-03  0.958816E+01  0.916626E+01  0.213359E+02  0.148654E+02  0.170877E+03
  0.988996E+02 -0.521890E+01  0.630929E-03  0.105057E+02  0.916626E+01  0.213359E+02  0.148654E+02  0.170777E+03
  0.988996E+02  0.366710E+01  0.630929E-03  0.105057E+02  0.916626E+01  0.213244E+02  0.148654E+02  0.172289E+03
  0.988996E+02 -0.346198E+00  0.630929E-03  0.111228E+02  0.916626E+01  0.157607E+02  0.148654E+02  0.174720E+03
  0.988996E+02 -0.346198E+00  0.630929E-03  0.913336E+01  0.105144E+02  0.157607E+02  0.148654E+02  0.174882E+03
  0.988996E+02 -0.346198E+00  0.630929E-03  0.754323E+01  0.964313E+01  0.157607E+02  0.111234E+02  0.173457E+03
  0.976244E+02 -0.346198E+00  0.630929E-03  0.754323E+01  0.964313E+01  0.157607E+02  0.111234E+02  0.174654E+03
  0.982042E+02 -0.346198E+00  0.630929E-03  0.996770E+01  0.993475E+01  0.163395E+02  0.192392E+02  0.174897E+03
  0.984682E+02 -0.146974E+01  0.630929E-03  0.111356E+02  0.993475E+01  0.163395E+02  0.192392E+02  0.174099E+03
  0.984682E+02 -0.146974E+01  0.630929E-03  0.111356E+02  0.993475E+01  0.163395E+02  0.192392E+02  0.174099E+03
  0.971738E+02  0.271369E+01  0.630929E-03  0.111356E+02  0.881123E+01  0.163395E+02  0.151369E+02  0.175365E+03
  0.971738E+02  0.271369E+01  0.630929E-03  0.119983E+02  0.101054E+02  0.126567E+02  0.151369E+02  0.175068E+03
  0.971738E+02 -0.414502E+00  0.630929E-03  0.770538E+01  0.106728E+02  0.126567E+02  0.127537E+02  0.174826E+03
  0.971738E+02 -0.414502E+00  0.477001E-03  0.101379E+02  0.106121E+02  0.136861E+02  0.166805E+02  0.175216E+03
  0.971738E+02 -0.414502E+00  0.477001E-03  0.101379E+02  0.106121E+02  0.136861E+02  0.166805E+02  0.175216E+03
  0.971738E+02 -0.414502E+00  0.477001E-03  0.889073E+01  0.106121E+02  0.124857E+02  0.145837E+02  0.175218E+03
  0.971738E+02 -0.414502E+00  0.477001E-03  0.825882E+01  0.882496E+01  0.124857E+02  0.145837E+02  0.175040E+03
  0.984283E+02 -0.414502E+00  0.477001E-03  0.123167E+02  0.882496E+01  0.158501E+02  0.145837E+02  0.174232E+03
  0.984283E+02 -0.414502E+00  0.477001E-03  0.123167E+02  0.841216E+01  0.150268E+02  0.107718E+02  0.173135E+03
  0.984283E+02 -0.414502E+00  0.477001E-03  0.123167E+02  0.844047E+01  0.147474E+02  0.154508E+02  0.174160E+03
  0.984283E+02 -0.414502E+00  0.477001E-03  0.123167E+02  0.868417E+01  0.147474E+02  0.154508E+02  0.174242E+03
  0.984283E+02 -0.414502E+00  0.485864E-03  0.128524E+02  0.100948E+02  0.147474E+02  0.154508E+02  0.174149E+03
